// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0510> アメリカンエロドッグ

//<0511> ゼウス
<0511> ゼウス

//<0512> 日向markⅡ
<0512> 日向markⅡ

//<0513> 糞虫
<0513> 糞虫

//<0514> 量産型日向
<0514> 量産型日向

//<0515> ？？
<0515> ？？

//<0516> 「イテテ…確かに…」
<0516> 「イテテ…確かに…」

//<0517> 15_松下
<0517> 15_松下

//<0518> _10
<0518> _10

//<0519> 15_松下
<0519> 15_松下

//<0520> _10
<0520> _10

//<0521> 15_松下
<0521> 15_松下

//<0522> _10
<0522> _10

//<0523> 15_松下
<0523> 15_松下

//<0524> _10
<0524> _10

//<0525> 15_松下
<0525> 15_松下

//<0526> _10
<0526> _10
{dc98} 03 // 0526

//<0527> dummy
<0527> dummy

//<0528> bg_kuro
<0528> bg_kuro

//<0529> ep04_bg008
<0529> ep04_bg008

//<0530> mt0102
<0530> mt0102

//<0531> m118
<0531> m118

//<0532> mt0206
<0532> mt0206

//<0533> mt0201_08
<0533> mt0201_08

//<0534> mt0206
<0534> mt0206

//<0535> mt0108
<0535> mt0108

//<0536> mt0101
<0536> mt0101

//<0537> m118
<0537> m118

//<0538> mt0208
<0538> mt0208

//<0539> mt0203
<0539> mt0203

//<0540> mt0101
<0540> mt0101

//<0541> mt0101
<0541> mt0101

//<0542> mt0103
<0542> mt0103

//<0543> mt0202
<0543> mt0202

//<0544> bg_kuro
<0544> bg_kuro

//<0545> ep04_bg008
<0545> ep04_bg008

//<0546> m105
<0546> m105

//<0547> mt0101
<0547> mt0101

//<0548> mt0101
<0548> mt0101

//<0549> mt0102
<0549> mt0102

//<0550> mt0101
<0550> mt0101

//<0551> mt0108
<0551> mt0108

//<0552> mt0101
<0552> mt0101

//<0553> mt0101
<0553> mt0101

//<0554> mt0108
<0554> mt0108

//<0555> mt0102
<0555> mt0102

//<0556> mt0101
<0556> mt0101

//<0557> mt0104
<0557> mt0104

//<0558> bs3_mt0208
<0558> bs3_mt0208

//<0559> bg_kuro
<0559> bg_kuro

