// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0550> クソ坊主

//<0551> 代理人
<0551> 代理人

//<0552> 微妙すぎるイケメン
<0552> 微妙すぎるイケメン

//<0553> ロリコン
<0553> ロリコン

//<0554> メガネ仲間
<0554> メガネ仲間

//<0555> 暗算日本記録保持者
<0555> 暗算日本記録保持者

//<0556> 通り魔
<0556> 通り魔

//<0557> 記憶ナシ男
<0557> 記憶ナシ男

//<0558> 音速
<0558> 音速

//<0559> 無限
<0559> 無限

//<0560> エロ侍
<0560> エロ侍

//<0561> エロエロ団ナンバー１
<0561> エロエロ団ナンバー１

//<0562> ただのエロ少年
<0562> ただのエロ少年

//<0563> ユリブサイク
<0563> ユリブサイク

//<0564> ドピュッシー
<0564> ドピュッシー

//<0565> アメリカンエロドッグ
<0565> アメリカンエロドッグ

//<0566> ゼウス
<0566> ゼウス

//<0567> 日向markⅡ
<0567> 日向markⅡ

//<0568> 糞虫
<0568> 糞虫

//<0569> 量産型日向
<0569> 量産型日向

//<0570> ？？
<0570> ？？

//<0571> 「ないよな、この世界に」
<0571> 「ないよな、この世界に」

//<0572> nothing
<0572> nothing

//<0573> nothing
<0573> nothing

//<0574> nothing
<0574> nothing

//<0575> nothing
<0575> nothing

//<0576> nothing
<0576> nothing

//<0577> 天使
<0577> 天使

//<0578> かなで
<0578> かなで

//<0579> 女生徒
<0579> 女生徒

//<0580> ？？
<0580> ？？

//<0581> 「…っ！？」
<0581> 「…っ！？」

//<0582> 天使は墓穴を掘るばかりだった。
<0582> 天使は墓穴を掘るばかりだった。

//<0583> 音無
<0583> 音無

//<0584> クソ坊主
<0584> クソ坊主

//<0585> 代理人
<0585> 代理人

//<0586> 微妙すぎるイケメン
<0586> 微妙すぎるイケメン

//<0587> ロリコン
<0587> ロリコン

//<0588> メガネ仲間
<0588> メガネ仲間

//<0589> 暗算日本記録保持者
<0589> 暗算日本記録保持者

//<0590> 通り魔
<0590> 通り魔

//<0591> 記憶ナシ男
<0591> 記憶ナシ男

//<0592> 音速
<0592> 音速

//<0593> 無限
<0593> 無限

//<0594> エロ侍
<0594> エロ侍

//<0595> エロエロ団ナンバー１
<0595> エロエロ団ナンバー１

//<0596> ただのエロ少年
<0596> ただのエロ少年

//<0597> ユリブサイク
<0597> ユリブサイク

//<0598> ドピュッシー
<0598> ドピュッシー

//<0599> アメリカンエロドッグ
<0599> アメリカンエロドッグ

//<0600> ゼウス
<0600> ゼウス

//<0601> 日向markⅡ
<0601> 日向markⅡ

//<0602> 糞虫
<0602> 糞虫

//<0603> 量産型日向
<0603> 量産型日向

//<0604> ？？
<0604> ？？

//<0605> 「あのさ、調べてくれたことはありがたいよ。サンクスな。その気持ちだけで十分だ」
<0605> 「あのさ、調べてくれたことはありがたいよ。サンクスな。その気持ちだけで十分だ」

//<0606> 音無
<0606> 音無

//<0607> クソ坊主
<0607> クソ坊主

//<0608> 代理人
<0608> 代理人

//<0609> 微妙すぎるイケメン
<0609> 微妙すぎるイケメン

//<0610> ロリコン
<0610> ロリコン

//<0611> メガネ仲間
<0611> メガネ仲間

//<0612> 暗算日本記録保持者
<0612> 暗算日本記録保持者

//<0613> 通り魔
<0613> 通り魔

//<0614> 記憶ナシ男
<0614> 記憶ナシ男

//<0615> 音速
<0615> 音速

//<0616> 無限
<0616> 無限

//<0617> エロ侍
<0617> エロ侍

//<0618> エロエロ団ナンバー１
<0618> エロエロ団ナンバー１

//<0619> ただのエロ少年
<0619> ただのエロ少年

//<0620> ユリブサイク
<0620> ユリブサイク

//<0621> ドピュッシー
<0621> ドピュッシー

//<0622> アメリカンエロドッグ
<0622> アメリカンエロドッグ

//<0623> ゼウス
<0623> ゼウス

//<0624> 日向markⅡ
<0624> 日向markⅡ

//<0625> 糞虫
<0625> 糞虫

//<0626> 量産型日向
<0626> 量産型日向

//<0627> ？？
<0627> ？？

//<0628> 「けど、この世界は誰も病まないんだろ。だったら、もしかしたら生前も先天的にこんな感じだったのかもしれない」
<0628> 「けど、この世界は誰も病まないんだろ。だったら、もしかしたら生前も先天的にこんな感じだったのかもしれない」

//<0629> 音無
<0629> 音無

//<0630> クソ坊主
<0630> クソ坊主

//<0631> 代理人
<0631> 代理人

//<0632> 微妙すぎるイケメン
<0632> 微妙すぎるイケメン

//<0633> ロリコン
<0633> ロリコン

//<0634> メガネ仲間
<0634> メガネ仲間

//<0635> 暗算日本記録保持者
<0635> 暗算日本記録保持者

//<0636> 通り魔
<0636> 通り魔

//<0637> 記憶ナシ男
<0637> 記憶ナシ男

//<0638> 音速
<0638> 音速

//<0639> 無限
<0639> 無限

//<0640> エロ侍
<0640> エロ侍

//<0641> エロエロ団ナンバー１
<0641> エロエロ団ナンバー１

//<0642> ただのエロ少年
<0642> ただのエロ少年

//<0643> ユリブサイク
<0643> ユリブサイク

//<0644> ドピュッシー
<0644> ドピュッシー

//<0645> アメリカンエロドッグ
<0645> アメリカンエロドッグ

//<0646> ゼウス
<0646> ゼウス

//<0647> 日向markⅡ
<0647> 日向markⅡ

//<0648> 糞虫
<0648> 糞虫

//<0649> 量産型日向
<0649> 量産型日向

//<0650> ？？
<0650> ？？

//<0651> 「だから、ほら次の授業始まるから、準備しとけよ」
<0651> 「だから、ほら次の授業始まるから、準備しとけよ」

//<0652> nothing
<0652> nothing

//<0653> nothing
<0653> nothing

//<0654> nothing
<0654> nothing

//<0655> nothing
<0655> nothing

//<0656> nothing
<0656> nothing

//<0657> 天使
<0657> 天使

//<0658> かなで
<0658> かなで

//<0659> 女生徒
<0659> 女生徒

//<0660> ？？
<0660> ？？

//<0661> 「………」
<0661> 「………」

//<0662> 声は届かなかっただろうか。呆然と立ちつくしたままでいた。
<0662> 声は届かなかっただろうか。呆然と立ちつくしたままでいた。

//<0663> nothing
<0663> nothing

//<0664> nothing
<0664> nothing

//<0665> nothing
<0665> nothing

//<0666> nothing
<0666> nothing

//<0667> nothing
<0667> nothing

//<0668> nothing
<0668> nothing

//<0669> そんな天使を残して、俺は教室を後にした。
<0669> そんな天使を残して、俺は教室を後にした。

//<0670> dummy
<0670> dummy

//<0671> bg_kuro
<0671> bg_kuro

//<0672> ep88_bg011
<0672> ep88_bg011

//<0673> m204
<0673> m204

//<0674> kn0101
<0674> kn0101

//<0675> kn0105_06
<0675> kn0105_06

//<0676> kn0101
<0676> kn0101

//<0677> kn0101_08
<0677> kn0101_08

//<0678> kn0106
<0678> kn0106

//<0679> bg_kuro
<0679> bg_kuro

//<0680> ep88_bg016
<0680> ep88_bg016

//<0681> m204
<0681> m204

//<0682> kn0901
<0682> kn0901

//<0683> kn0901_05
<0683> kn0901_05

//<0684> kn0901
<0684> kn0901

//<0685> kn0101
<0685> kn0101

//<0686> kn0101_08
<0686> kn0101_08

//<0687> kn0101
<0687> kn0101

//<0688> kn0102_08
<0688> kn0102_08

//<0689> kn0101
<0689> kn0101

//<0690> kn0107_06
<0690> kn0107_06

//<0691> kn0107_08
<0691> kn0107_08

//<0692> kn0107
<0692> kn0107

//<0693> kn0107_08
<0693> kn0107_08

//<0694> kn0107
<0694> kn0107

//<0695> kn0107_08
<0695> kn0107_08

//<0696> kn0105_06
<0696> kn0105_06

//<0697> kn0102_01
<0697> kn0102_01

//<0698> kn0101_08
<0698> kn0101_08

//<0699> kn0107_06
<0699> kn0107_06

//<0700> kn0107
<0700> kn0107

//<0701> bg_kuro
<0701> bg_kuro

