// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing

//<0553> nothing
<0553> nothing

//<0554> nothing
<0554> nothing

//<0555> nothing
<0555> nothing

//<0556> 野田
<0556> 野田

//<0557> 男Ｆ
<0557> 男Ｆ

//<0558> イケパイ
<0558> イケパイ

//<0559> 男
<0559> 男

//<0560> ？？
<0560> ？？

//<0561> 「気にするな。俺はひとりで鍛錬を続ける」
<0561> 「気にするな。俺はひとりで鍛錬を続ける」

//<0562> nothing
<0562> nothing

//<0563> nothing
<0563> nothing

//<0564> nothing
<0564> nothing

//<0565> nothing
<0565> nothing

//<0566> nothing
<0566> nothing

//<0567> nothing
<0567> nothing

//<0568> 鍛練に戻る野田を見ながら、この世界の治癒力に任せることにする。
<0568> 鍛練に戻る野田を見ながら、この世界の治癒力に任せることにする。

//<0569> 俺は作戦の日まで、野田の元へと通い続けた。
<0569> 俺は作戦の日まで、野田の元へと通い続けた。

//<0570> nothing
<0570> nothing

//<0571> nothing
<0571> nothing

//<0572> nothing
<0572> nothing

//<0573> nothing
<0573> nothing

//<0574> nothing
<0574> nothing

//<0575> 野田
<0575> 野田

//<0576> 男Ｆ
<0576> 男Ｆ

//<0577> イケパイ
<0577> イケパイ

//<0578> 男
<0578> 男

//<0579> ？？
<0579> ？？

//<0580> 「懲りずにまた来たか…」
<0580> 「懲りずにまた来たか…」

//<0581> nothing
<0581> nothing

//<0582> nothing
<0582> nothing

//<0583> nothing
<0583> nothing

//<0584> nothing
<0584> nothing

//<0585> nothing
<0585> nothing

//<0586> 野田
<0586> 野田

//<0587> 男Ｆ
<0587> 男Ｆ

//<0588> イケパイ
<0588> イケパイ

//<0589> 男
<0589> 男

//<0590> ？？
<0590> ？？

//<0591> 「お前の得物は、あそこに置いてある」
<0591> 「お前の得物は、あそこに置いてある」

//<0592> 音無
<0592> 音無

//<0593> クソ坊主
<0593> クソ坊主

//<0594> 代理人
<0594> 代理人

//<0595> 微妙すぎるイケメン
<0595> 微妙すぎるイケメン

//<0596> ロリコン
<0596> ロリコン

//<0597> メガネ仲間
<0597> メガネ仲間

//<0598> 暗算日本記録保持者
<0598> 暗算日本記録保持者

//<0599> 通り魔
<0599> 通り魔

//<0600> 記憶ナシ男
<0600> 記憶ナシ男

//<0601> 音速
<0601> 音速

//<0602> 無限
<0602> 無限

//<0603> エロ侍
<0603> エロ侍

//<0604> エロエロ団ナンバー１
<0604> エロエロ団ナンバー１

//<0605> ただのエロ少年
<0605> ただのエロ少年

//<0606> ユリブサイク
<0606> ユリブサイク

//<0607> ドピュッシー
<0607> ドピュッシー

//<0608> アメリカンエロドッグ
<0608> アメリカンエロドッグ

//<0609> ゼウス
<0609> ゼウス

//<0610> 日向markⅡ
<0610> 日向markⅡ

//<0611> 糞虫
<0611> 糞虫

//<0612> 量産型日向
<0612> 量産型日向

//<0613> ？？
<0613> ？？

//<0614> 「今日は違う！　戦いにきたんじゃない！」
<0614> 「今日は違う！　戦いにきたんじゃない！」

//<0615> nothing
<0615> nothing

//<0616> nothing
<0616> nothing

//<0617> nothing
<0617> nothing

//<0618> nothing
<0618> nothing

//<0619> nothing
<0619> nothing

//<0620> 野田
<0620> 野田

//<0621> 男Ｆ
<0621> 男Ｆ

//<0622> イケパイ
<0622> イケパイ

//<0623> 男
<0623> 男

//<0624> ？？
<0624> ？？

//<0625> 「ほう、ならなんの用だ」
<0625> 「ほう、ならなんの用だ」

//<0626> se_kazekiri3
<0626> se_kazekiri3

//<0627> nothing
<0627> nothing

//<0628> nothing
<0628> nothing

//<0629> nothing
<0629> nothing

//<0630> nothing
<0630> nothing

//<0631> nothing
<0631> nothing

//<0632> 野田
<0632> 野田

//<0633> 男Ｆ
<0633> 男Ｆ

//<0634> イケパイ
<0634> イケパイ

//<0635> 男
<0635> 男

//<0636> ？？
<0636> ？？

//<0637> 「はいっ！　はいっ！　はいっ！　せやあああぁぁーーー！！」
<0637> 「はいっ！　はいっ！　はいっ！　せやあああぁぁーーー！！」

//<0638> 野田が上半身裸で、ハルバートを片手で振り続けている。
<0638> 野田が上半身裸で、ハルバートを片手で振り続けている。

//<0639> nothing
<0639> nothing

//<0640> nothing
<0640> nothing

//<0641> nothing
<0641> nothing

//<0642> nothing
<0642> nothing

//<0643> nothing
<0643> nothing

//<0644> 野田
<0644> 野田

//<0645> 男Ｆ
<0645> 男Ｆ

//<0646> イケパイ
<0646> イケパイ

//<0647> 男
<0647> 男

//<0648> ？？
<0648> ？？

//<0649> 「ん？」
<0649> 「ん？」

//<0650> 現れた俺に気づく。
<0650> 現れた俺に気づく。

//<0651> nothing
<0651> nothing

//<0652> nothing
<0652> nothing

//<0653> nothing
<0653> nothing

//<0654> nothing
<0654> nothing

//<0655> nothing
<0655> nothing

//<0656> 野田
<0656> 野田

//<0657> 男Ｆ
<0657> 男Ｆ

//<0658> イケパイ
<0658> イケパイ

//<0659> 男
<0659> 男

//<0660> ？？
<0660> ？？

//<0661> 「お前か…なんの用だ」
<0661> 「お前か…なんの用だ」

//<0662> 音無
<0662> 音無

//<0663> クソ坊主
<0663> クソ坊主

//<0664> 代理人
<0664> 代理人

//<0665> 微妙すぎるイケメン
<0665> 微妙すぎるイケメン

//<0666> ロリコン
<0666> ロリコン

//<0667> メガネ仲間
<0667> メガネ仲間

//<0668> 暗算日本記録保持者
<0668> 暗算日本記録保持者

//<0669> 通り魔
<0669> 通り魔

//<0670> 記憶ナシ男
<0670> 記憶ナシ男

//<0671> 音速
<0671> 音速

//<0672> 無限
<0672> 無限

//<0673> エロ侍
<0673> エロ侍

//<0674> エロエロ団ナンバー１
<0674> エロエロ団ナンバー１

//<0675> ただのエロ少年
<0675> ただのエロ少年

//<0676> ユリブサイク
<0676> ユリブサイク

//<0677> ドピュッシー
<0677> ドピュッシー

//<0678> アメリカンエロドッグ
<0678> アメリカンエロドッグ

//<0679> ゼウス
<0679> ゼウス

//<0680> 日向markⅡ
<0680> 日向markⅡ

//<0681> 糞虫
<0681> 糞虫

//<0682> 量産型日向
<0682> 量産型日向

//<0683> ？？
<0683> ？？

//<0684> 「その…お前と仲を深めたいって思ってさ…」
<0684> 「その…お前と仲を深めたいって思ってさ…」

//<0685> nothing
<0685> nothing

//<0686> nothing
<0686> nothing

//<0687> nothing
<0687> nothing

//<0688> nothing
<0688> nothing

//<0689> nothing
<0689> nothing

//<0690> 野田
<0690> 野田

//<0691> 男Ｆ
<0691> 男Ｆ

//<0692> イケパイ
<0692> イケパイ

//<0693> 男
<0693> 男

//<0694> ？？
<0694> ？？

//<0695> 「ふっ…なんの冗談だ、それは」
<0695> 「ふっ…なんの冗談だ、それは」

//<0696> 音無
<0696> 音無

//<0697> クソ坊主
<0697> クソ坊主

//<0698> 代理人
<0698> 代理人

//<0699> 微妙すぎるイケメン
<0699> 微妙すぎるイケメン

//<0700> ロリコン
<0700> ロリコン

//<0701> メガネ仲間
<0701> メガネ仲間

//<0702> 暗算日本記録保持者
<0702> 暗算日本記録保持者

//<0703> 通り魔
<0703> 通り魔

//<0704> 記憶ナシ男
<0704> 記憶ナシ男

//<0705> 音速
<0705> 音速

//<0706> 無限
<0706> 無限

//<0707> エロ侍
<0707> エロ侍

//<0708> エロエロ団ナンバー１
<0708> エロエロ団ナンバー１

//<0709> ただのエロ少年
<0709> ただのエロ少年

//<0710> ユリブサイク
<0710> ユリブサイク

//<0711> ドピュッシー
<0711> ドピュッシー

//<0712> アメリカンエロドッグ
<0712> アメリカンエロドッグ

//<0713> ゼウス
<0713> ゼウス

//<0714> 日向markⅡ
<0714> 日向markⅡ

//<0715> 糞虫
<0715> 糞虫

//<0716> 量産型日向
<0716> 量産型日向

//<0717> ？？
<0717> ？？

//<0718> 「いや、マジで」
<0718> 「いや、マジで」

//<0719> nothing
<0719> nothing

//<0720> nothing
<0720> nothing

//<0721> nothing
<0721> nothing

//<0722> nothing
<0722> nothing

//<0723> nothing
<0723> nothing

//<0724> 野田
<0724> 野田

//<0725> 男Ｆ
<0725> 男Ｆ

//<0726> イケパイ
<0726> イケパイ

//<0727> 男
<0727> 男

//<0728> ？？
<0728> ？？

//<0729> 「だったら、俺を打ち負かせてから言うがいい」
<0729> 「だったら、俺を打ち負かせてから言うがいい」

//<0730> 音無
<0730> 音無

//<0731> クソ坊主
<0731> クソ坊主

//<0732> 代理人
<0732> 代理人

//<0733> 微妙すぎるイケメン
<0733> 微妙すぎるイケメン

//<0734> ロリコン
<0734> ロリコン

//<0735> メガネ仲間
<0735> メガネ仲間

//<0736> 暗算日本記録保持者
<0736> 暗算日本記録保持者

//<0737> 通り魔
<0737> 通り魔

//<0738> 記憶ナシ男
<0738> 記憶ナシ男

//<0739> 音速
<0739> 音速

//<0740> 無限
<0740> 無限

//<0741> エロ侍
<0741> エロ侍

//<0742> エロエロ団ナンバー１
<0742> エロエロ団ナンバー１

//<0743> ただのエロ少年
<0743> ただのエロ少年

//<0744> ユリブサイク
<0744> ユリブサイク

//<0745> ドピュッシー
<0745> ドピュッシー

//<0746> アメリカンエロドッグ
<0746> アメリカンエロドッグ

//<0747> ゼウス
<0747> ゼウス

//<0748> 日向markⅡ
<0748> 日向markⅡ

//<0749> 糞虫
<0749> 糞虫

//<0750> 量産型日向
<0750> 量産型日向

//<0751> ？？
<0751> ？？

//<0752> 「いや、敵わないし…」
<0752> 「いや、敵わないし…」

//<0753> nothing
<0753> nothing

//<0754> nothing
<0754> nothing

//<0755> nothing
<0755> nothing

//<0756> nothing
<0756> nothing

//<0757> nothing
<0757> nothing

//<0758> 野田
<0758> 野田

//<0759> 男Ｆ
<0759> 男Ｆ

//<0760> イケパイ
<0760> イケパイ

//<0761> 男
<0761> 男

//<0762> ？？
<0762> ？？

//<0763> 「なら、鍛錬に励むべきだ。俺はこの世界でそうして、この肉体を…」
<0763> 「なら、鍛錬に励むべきだ。俺はこの世界でそうして、この肉体を…」

//<0764> se_kazekiri3
<0764> se_kazekiri3

//<0765> nothing
<0765> nothing

//<0766> nothing
<0766> nothing

//<0767> nothing
<0767> nothing

//<0768> nothing
<0768> nothing

//<0769> nothing
<0769> nothing

//<0770> 片手でぶんぶんとまるでヌンチャクのように軽々ハルバートを振るう。
<0770> 片手でぶんぶんとまるでヌンチャクのように軽々ハルバートを振るう。

//<0771> nothing
<0771> nothing

//<0772> nothing
<0772> nothing

//<0773> nothing
<0773> nothing

//<0774> nothing
<0774> nothing

//<0775> nothing
<0775> nothing

//<0776> 野田
<0776> 野田

//<0777> 男Ｆ
<0777> 男Ｆ

//<0778> イケパイ
<0778> イケパイ

//<0779> 男
<0779> 男

//<0780> ？？
<0780> ？？

//<0781> 「手に入れた」
<0781> 「手に入れた」

//<0782> ふっ、とどや顔をされる。
<0782> ふっ、とどや顔をされる。

//<0783> どうやら時期尚早のようだった。
<0783> どうやら時期尚早のようだった。

//<0784> 立ち去ることにする。
<0784> 立ち去ることにする。

//<0785> 音無
<0785> 音無

//<0786> クソ坊主
<0786> クソ坊主

//<0787> 代理人
<0787> 代理人

//<0788> 微妙すぎるイケメン
<0788> 微妙すぎるイケメン

//<0789> ロリコン
<0789> ロリコン

//<0790> メガネ仲間
<0790> メガネ仲間

//<0791> 暗算日本記録保持者
<0791> 暗算日本記録保持者

//<0792> 通り魔
<0792> 通り魔

//<0793> 記憶ナシ男
<0793> 記憶ナシ男

//<0794> 音速
<0794> 音速

//<0795> 無限
<0795> 無限

//<0796> エロ侍
<0796> エロ侍

//<0797> エロエロ団ナンバー１
<0797> エロエロ団ナンバー１

//<0798> ただのエロ少年
<0798> ただのエロ少年

//<0799> ユリブサイク
<0799> ユリブサイク

//<0800> ドピュッシー
<0800> ドピュッシー

//<0801> アメリカンエロドッグ
<0801> アメリカンエロドッグ

//<0802> ゼウス
<0802> ゼウス

//<0803> 日向markⅡ
<0803> 日向markⅡ

//<0804> 糞虫
<0804> 糞虫

//<0805> 量産型日向
<0805> 量産型日向

//<0806> ？？
<0806> ？？

//<0807> 「お前と一緒に訓練したい」
<0807> 「お前と一緒に訓練したい」

//<0808> nothing
<0808> nothing

//<0809> nothing
<0809> nothing

//<0810> nothing
<0810> nothing

//<0811> nothing
<0811> nothing

//<0812> nothing
<0812> nothing

//<0813> 野田
<0813> 野田

//<0814> 男Ｆ
<0814> 男Ｆ

//<0815> イケパイ
<0815> イケパイ

//<0816> 男
<0816> 男

//<0817> ？？
<0817> ？？

//<0818> 「そうか…わかった」
<0818> 「そうか…わかった」

//<0819> nothing
<0819> nothing

//<0820> nothing
<0820> nothing

//<0821> nothing
<0821> nothing

//<0822> nothing
<0822> nothing

//<0823> nothing
<0823> nothing

//<0824> 野田
<0824> 野田

//<0825> 男Ｆ
<0825> 男Ｆ

//<0826> イケパイ
<0826> イケパイ

//<0827> 男
<0827> 男

//<0828> ？？
<0828> ？？

//<0829> 「ただ、これからの鍛錬は、この世界に来たばかりのお前には相当辛いものになるぞ…」
<0829> 「ただ、これからの鍛錬は、この世界に来たばかりのお前には相当辛いものになるぞ…」

//<0830> それでも付き合う
<0830> それでも付き合う

//<0831> 無理
<0831> 無理

//<0832> selbtn : 
<0832> selbtn : 

//<0833> 音無
<0833> 音無

//<0834> クソ坊主
<0834> クソ坊主

//<0835> 代理人
<0835> 代理人

//<0836> 微妙すぎるイケメン
<0836> 微妙すぎるイケメン

//<0837> ロリコン
<0837> ロリコン

//<0838> メガネ仲間
<0838> メガネ仲間

//<0839> 暗算日本記録保持者
<0839> 暗算日本記録保持者

//<0840> 通り魔
<0840> 通り魔

//<0841> 記憶ナシ男
<0841> 記憶ナシ男

//<0842> 音速
<0842> 音速

//<0843> 無限
<0843> 無限

//<0844> エロ侍
<0844> エロ侍

//<0845> エロエロ団ナンバー１
<0845> エロエロ団ナンバー１

//<0846> ただのエロ少年
<0846> ただのエロ少年

//<0847> ユリブサイク
<0847> ユリブサイク

//<0848> ドピュッシー
<0848> ドピュッシー

//<0849> アメリカンエロドッグ
<0849> アメリカンエロドッグ

//<0850> ゼウス
<0850> ゼウス

//<0851> 日向markⅡ
<0851> 日向markⅡ

//<0852> 糞虫
<0852> 糞虫

//<0853> 量産型日向
<0853> 量産型日向

//<0854> ？？
<0854> ？？

//<0855> 「それでも付き合う」
<0855> 「それでも付き合う」

//<0856> 音無
<0856> 音無

//<0857> クソ坊主
<0857> クソ坊主

//<0858> 代理人
<0858> 代理人

//<0859> 微妙すぎるイケメン
<0859> 微妙すぎるイケメン

//<0860> ロリコン
<0860> ロリコン

//<0861> メガネ仲間
<0861> メガネ仲間

//<0862> 暗算日本記録保持者
<0862> 暗算日本記録保持者

//<0863> 通り魔
<0863> 通り魔

//<0864> 記憶ナシ男
<0864> 記憶ナシ男

//<0865> 音速
<0865> 音速

//<0866> 無限
<0866> 無限

//<0867> エロ侍
<0867> エロ侍

//<0868> エロエロ団ナンバー１
<0868> エロエロ団ナンバー１

//<0869> ただのエロ少年
<0869> ただのエロ少年

//<0870> ユリブサイク
<0870> ユリブサイク

//<0871> ドピュッシー
<0871> ドピュッシー

//<0872> アメリカンエロドッグ
<0872> アメリカンエロドッグ

//<0873> ゼウス
<0873> ゼウス

//<0874> 日向markⅡ
<0874> 日向markⅡ

//<0875> 糞虫
<0875> 糞虫

//<0876> 量産型日向
<0876> 量産型日向

//<0877> ？？
<0877> ？？

//<0878> 「俺はお前と対等になるぐらいに頑張りたい。でないと、友達として不釣り合いだろ？」
<0878> 「俺はお前と対等になるぐらいに頑張りたい。でないと、友達として不釣り合いだろ？」

//<0879> nothing
<0879> nothing

//<0880> nothing
<0880> nothing

//<0881> nothing
<0881> nothing

//<0882> nothing
<0882> nothing

//<0883> nothing
<0883> nothing

//<0884> 野田
<0884> 野田

//<0885> 男Ｆ
<0885> 男Ｆ

//<0886> イケパイ
<0886> イケパイ

//<0887> 男
<0887> 男

//<0888> ？？
<0888> ？？

//<0889> 「友達…だと…？」
<0889> 「友達…だと…？」

//<0890> 音無
<0890> 音無

//<0891> クソ坊主
<0891> クソ坊主

//<0892> 代理人
<0892> 代理人

//<0893> 微妙すぎるイケメン
<0893> 微妙すぎるイケメン

//<0894> ロリコン
<0894> ロリコン

//<0895> メガネ仲間
<0895> メガネ仲間

//<0896> 暗算日本記録保持者
<0896> 暗算日本記録保持者

//<0897> 通り魔
<0897> 通り魔

//<0898> 記憶ナシ男
<0898> 記憶ナシ男

//<0899> 音速
<0899> 音速

//<0900> 無限
<0900> 無限

//<0901> エロ侍
<0901> エロ侍

//<0902> エロエロ団ナンバー１
<0902> エロエロ団ナンバー１

//<0903> ただのエロ少年
<0903> ただのエロ少年

//<0904> ユリブサイク
<0904> ユリブサイク

//<0905> ドピュッシー
<0905> ドピュッシー

//<0906> アメリカンエロドッグ
<0906> アメリカンエロドッグ

//<0907> ゼウス
<0907> ゼウス

//<0908> 日向markⅡ
<0908> 日向markⅡ

//<0909> 糞虫
<0909> 糞虫

//<0910> 量産型日向
<0910> 量産型日向

//<0911> ？？
<0911> ？？

//<0912> 「あれ？　俺は友達だと思ってたのだけど、違ったか？」
<0912> 「あれ？　俺は友達だと思ってたのだけど、違ったか？」

//<0913> nothing
<0913> nothing

//<0914> nothing
<0914> nothing

//<0915> nothing
<0915> nothing

//<0916> nothing
<0916> nothing

//<0917> nothing
<0917> nothing

//<0918> 野田はその意味を反芻するようにしばらく黙ったままでいた。
<0918> 野田はその意味を反芻するようにしばらく黙ったままでいた。

//<0919> nothing
<0919> nothing

//<0920> nothing
<0920> nothing

//<0921> nothing
<0921> nothing

//<0922> nothing
<0922> nothing

//<0923> nothing
<0923> nothing

//<0924> 野田
<0924> 野田

//<0925> 男Ｆ
<0925> 男Ｆ

//<0926> イケパイ
<0926> イケパイ

//<0927> 男
<0927> 男

//<0928> ？？
<0928> ？？

//<0929> 「そっか…」
<0929> 「そっか…」

//<0930> ようやく口を開いた。
<0930> ようやく口を開いた。

//<0931> nothing
<0931> nothing

//<0932> nothing
<0932> nothing

//<0933> nothing
<0933> nothing

//<0934> nothing
<0934> nothing

//<0935> nothing
<0935> nothing

//<0936> 野田
<0936> 野田

//<0937> 男Ｆ
<0937> 男Ｆ

//<0938> イケパイ
<0938> イケパイ

//<0939> 男
<0939> 男

//<0940> ？？
<0940> ？？

//<0941> 「俺は、お前という存在が許せなかった」
<0941> 「俺は、お前という存在が許せなかった」

//<0942> nothing
<0942> nothing

//<0943> nothing
<0943> nothing

//<0944> nothing
<0944> nothing

//<0945> nothing
<0945> nothing

//<0946> nothing
<0946> nothing

//<0947> 野田
<0947> 野田

//<0948> 男Ｆ
<0948> 男Ｆ

//<0949> イケパイ
<0949> イケパイ

//<0950> 男
<0950> 男

//<0951> ？？
<0951> ？？

//<0952> 「いきなり幹部入りして、ゆりっぺに近づいて…」
<0952> 「いきなり幹部入りして、ゆりっぺに近づいて…」

//<0953> nothing
<0953> nothing

//<0954> nothing
<0954> nothing

//<0955> nothing
<0955> nothing

//<0956> nothing
<0956> nothing

//<0957> nothing
<0957> nothing

//<0958> 野田
<0958> 野田

//<0959> 男Ｆ
<0959> 男Ｆ

//<0960> イケパイ
<0960> イケパイ

//<0961> 男
<0961> 男

//<0962> ？？
<0962> ？？

//<0963> 「そんなの反則だろう！って、とにかく第一印象は最悪だった…」
<0963> 「そんなの反則だろう！って、とにかく第一印象は最悪だった…」

//<0964> 音無
<0964> 音無

//<0965> クソ坊主
<0965> クソ坊主

//<0966> 代理人
<0966> 代理人

//<0967> 微妙すぎるイケメン
<0967> 微妙すぎるイケメン

//<0968> ロリコン
<0968> ロリコン

//<0969> メガネ仲間
<0969> メガネ仲間

//<0970> 暗算日本記録保持者
<0970> 暗算日本記録保持者

//<0971> 通り魔
<0971> 通り魔

//<0972> 記憶ナシ男
<0972> 記憶ナシ男

//<0973> 音速
<0973> 音速

//<0974> 無限
<0974> 無限

//<0975> エロ侍
<0975> エロ侍

//<0976> エロエロ団ナンバー１
<0976> エロエロ団ナンバー１

//<0977> ただのエロ少年
<0977> ただのエロ少年

//<0978> ユリブサイク
<0978> ユリブサイク

//<0979> ドピュッシー
<0979> ドピュッシー

//<0980> アメリカンエロドッグ
<0980> アメリカンエロドッグ

//<0981> ゼウス
<0981> ゼウス

//<0982> 日向markⅡ
<0982> 日向markⅡ

//<0983> 糞虫
<0983> 糞虫

//<0984> 量産型日向
<0984> 量産型日向

//<0985> ？？
<0985> ？？

//<0986> 「今は違うってのか？」
<0986> 「今は違うってのか？」

//<0987> nothing
<0987> nothing

//<0988> nothing
<0988> nothing

//<0989> nothing
<0989> nothing

//<0990> nothing
<0990> nothing

//<0991> nothing
<0991> nothing

//<0992> 野田
<0992> 野田

//<0993> 男Ｆ
<0993> 男Ｆ

//<0994> イケパイ
<0994> イケパイ

//<0995> 男
<0995> 男

//<0996> ？？
<0996> ？？

//<0997> 「ああ…違う…」
<0997> 「ああ…違う…」

//<0998> nothing
<0998> nothing

//<0999> nothing
<0999> nothing

//<1000> nothing
<1000> nothing

//<1001> nothing
<1001> nothing

//<1002> nothing
<1002> nothing

//<1003> 野田
<1003> 野田

//<1004> 男Ｆ
<1004> 男Ｆ

//<1005> イケパイ
<1005> イケパイ

//<1006> 男
<1006> 男

//<1007> ？？
<1007> ？？

//<1008> 「俺は、かつてお前が言った通り、友達を作るのがすごく苦手だ…」
<1008> 「俺は、かつてお前が言った通り、友達を作るのがすごく苦手だ…」

//<1009> 竹山が天使エリア侵入作戦に登用された時のことか…。
<1009> 竹山が天使エリア侵入作戦に登用された時のことか…。

//<1010> 音無
<1010> 音無

//<1011> クソ坊主
<1011> クソ坊主

//<1012> 代理人
<1012> 代理人

//<1013> 微妙すぎるイケメン
<1013> 微妙すぎるイケメン

//<1014> ロリコン
<1014> ロリコン

//<1015> メガネ仲間
<1015> メガネ仲間

//<1016> 暗算日本記録保持者
<1016> 暗算日本記録保持者

//<1017> 通り魔
<1017> 通り魔

//<1018> 記憶ナシ男
<1018> 記憶ナシ男

//<1019> 音速
<1019> 音速

//<1020> 無限
<1020> 無限

//<1021> エロ侍
<1021> エロ侍

//<1022> エロエロ団ナンバー１
<1022> エロエロ団ナンバー１

//<1023> ただのエロ少年
<1023> ただのエロ少年

//<1024> ユリブサイク
<1024> ユリブサイク

//<1025> ドピュッシー
<1025> ドピュッシー

//<1026> アメリカンエロドッグ
<1026> アメリカンエロドッグ

//<1027> ゼウス
<1027> ゼウス

//<1028> 日向markⅡ
<1028> 日向markⅡ

//<1029> 糞虫
<1029> 糞虫

//<1030> 量産型日向
<1030> 量産型日向

//<1031> ？？
<1031> ？？

//<1032> 「あの時は悪かったな…」
<1032> 「あの時は悪かったな…」

//<1033> nothing
<1033> nothing

//<1034> nothing
<1034> nothing

//<1035> nothing
<1035> nothing

//<1036> nothing
<1036> nothing

//<1037> nothing
<1037> nothing

//<1038> 野田
<1038> 野田

//<1039> 男Ｆ
<1039> 男Ｆ

//<1040> イケパイ
<1040> イケパイ

//<1041> 男
<1041> 男

//<1042> ？？
<1042> ？？

//<1043> 「でも、そのお前が今、友達だと言ってくれた…」
<1043> 「でも、そのお前が今、友達だと言ってくれた…」

//<1044> nothing
<1044> nothing

//<1045> nothing
<1045> nothing

//<1046> nothing
<1046> nothing

//<1047> nothing
<1047> nothing

//<1048> nothing
<1048> nothing

//<1049> 野田
<1049> 野田

//<1050> 男Ｆ
<1050> 男Ｆ

//<1051> イケパイ
<1051> イケパイ

//<1052> 男
<1052> 男

//<1053> ？？
<1053> ？？

//<1054> 「そいつは…ええと…なんだ…」
<1054> 「そいつは…ええと…なんだ…」

//<1055> nothing
<1055> nothing

//<1056> nothing
<1056> nothing

//<1057> nothing
<1057> nothing

//<1058> nothing
<1058> nothing

//<1059> nothing
<1059> nothing

//<1060> 野田
<1060> 野田

//<1061> 男Ｆ
<1061> 男Ｆ

//<1062> イケパイ
<1062> イケパイ

//<1063> 男
<1063> 男

//<1064> ？？
<1064> ？？

//<1065> 「はっ…」
<1065> 「はっ…」

//<1066> つと、その目から涙がこぼれ落ちた。
<1066> つと、その目から涙がこぼれ落ちた。

//<1067> 音無
<1067> 音無

//<1068> クソ坊主
<1068> クソ坊主

//<1069> 代理人
<1069> 代理人

//<1070> 微妙すぎるイケメン
<1070> 微妙すぎるイケメン

//<1071> ロリコン
<1071> ロリコン

//<1072> メガネ仲間
<1072> メガネ仲間

//<1073> 暗算日本記録保持者
<1073> 暗算日本記録保持者

//<1074> 通り魔
<1074> 通り魔

//<1075> 記憶ナシ男
<1075> 記憶ナシ男

//<1076> 音速
<1076> 音速

//<1077> 無限
<1077> 無限

//<1078> エロ侍
<1078> エロ侍

//<1079> エロエロ団ナンバー１
<1079> エロエロ団ナンバー１

//<1080> ただのエロ少年
<1080> ただのエロ少年

//<1081> ユリブサイク
<1081> ユリブサイク

//<1082> ドピュッシー
<1082> ドピュッシー

//<1083> アメリカンエロドッグ
<1083> アメリカンエロドッグ

//<1084> ゼウス
<1084> ゼウス

//<1085> 日向markⅡ
<1085> 日向markⅡ

//<1086> 糞虫
<1086> 糞虫

//<1087> 量産型日向
<1087> 量産型日向

//<1088> ？？
<1088> ？？

//<1089> 「え？　どうしたんだ！？」
<1089> 「え？　どうしたんだ！？」

//<1090> nothing
<1090> nothing

//<1091> nothing
<1091> nothing

//<1092> nothing
<1092> nothing

//<1093> nothing
<1093> nothing

//<1094> nothing
<1094> nothing

//<1095> 野田
<1095> 野田

//<1096> 男Ｆ
<1096> 男Ｆ

//<1097> イケパイ
<1097> イケパイ

//<1098> 男
<1098> 男

//<1099> ？？
<1099> ？？

//<1100> 「見るなっ！」
<1100> 「見るなっ！」

//<1101> nothing
<1101> nothing

//<1102> nothing
<1102> nothing

//<1103> nothing
<1103> nothing

//<1104> nothing
<1104> nothing

//<1105> nothing
<1105> nothing

//<1106> nothing
<1106> nothing

//<1107> 背中を向け、上着の裾で目を擦っている。声も涙声だ。
<1107> 背中を向け、上着の裾で目を擦っている。声も涙声だ。

//<1108> 野田
<1108> 野田

//<1109> 男Ｆ
<1109> 男Ｆ

//<1110> イケパイ
<1110> イケパイ

//<1111> 男
<1111> 男

//<1112> ？？
<1112> ？？

//<1113> 「今日はここまでだっ」
<1113> 「今日はここまでだっ」

//<1114> 音無
<1114> 音無

//<1115> クソ坊主
<1115> クソ坊主

//<1116> 代理人
<1116> 代理人

//<1117> 微妙すぎるイケメン
<1117> 微妙すぎるイケメン

//<1118> ロリコン
<1118> ロリコン

//<1119> メガネ仲間
<1119> メガネ仲間

//<1120> 暗算日本記録保持者
<1120> 暗算日本記録保持者

//<1121> 通り魔
<1121> 通り魔

//<1122> 記憶ナシ男
<1122> 記憶ナシ男

