// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<0533> 暗算日本記録保持者

//<0534> 通り魔
<0534> 通り魔

//<0535> 記憶ナシ男
<0535> 記憶ナシ男

//<0536> 音速
<0536> 音速

//<0537> 無限
<0537> 無限

//<0538> エロ侍
<0538> エロ侍

//<0539> エロエロ団ナンバー１
<0539> エロエロ団ナンバー１

//<0540> ただのエロ少年
<0540> ただのエロ少年

//<0541> ユリブサイク
<0541> ユリブサイク

//<0542> ドピュッシー
<0542> ドピュッシー

//<0543> アメリカンエロドッグ
<0543> アメリカンエロドッグ

//<0544> ゼウス
<0544> ゼウス

//<0545> 日向markⅡ
<0545> 日向markⅡ

//<0546> 糞虫
<0546> 糞虫

//<0547> 量産型日向
<0547> 量産型日向

//<0548> ？？
<0548> ？？

//<0549> 「あ、そうか、かなでには言ってなかったな…」
<0549> 「あ、そうか、かなでには言ってなかったな…」

//<0550> 音無
<0550> 音無

//<0551> クソ坊主
<0551> クソ坊主

//<0552> 代理人
<0552> 代理人

//<0553> 微妙すぎるイケメン
<0553> 微妙すぎるイケメン

//<0554> ロリコン
<0554> ロリコン

//<0555> メガネ仲間
<0555> メガネ仲間

//<0556> 暗算日本記録保持者
<0556> 暗算日本記録保持者

//<0557> 通り魔
<0557> 通り魔

//<0558> 記憶ナシ男
<0558> 記憶ナシ男

//<0559> 音速
<0559> 音速

//<0560> 無限
<0560> 無限

//<0561> エロ侍
<0561> エロ侍

//<0562> エロエロ団ナンバー１
<0562> エロエロ団ナンバー１

//<0563> ただのエロ少年
<0563> ただのエロ少年

//<0564> ユリブサイク
<0564> ユリブサイク

//<0565> ドピュッシー
<0565> ドピュッシー

//<0566> アメリカンエロドッグ
<0566> アメリカンエロドッグ

//<0567> ゼウス
<0567> ゼウス

//<0568> 日向markⅡ
<0568> 日向markⅡ

//<0569> 糞虫
<0569> 糞虫

//<0570> 量産型日向
<0570> 量産型日向

//<0571> ？？
<0571> ？？

//<0572> 「俺は、妹に生きる意味を教えてもらったんだ…」
<0572> 「俺は、妹に生きる意味を教えてもらったんだ…」

//<0573> 音無
<0573> 音無

//<0574> クソ坊主
<0574> クソ坊主

//<0575> 代理人
<0575> 代理人

//<0576> 微妙すぎるイケメン
<0576> 微妙すぎるイケメン

//<0577> ロリコン
<0577> ロリコン

//<0578> メガネ仲間
<0578> メガネ仲間

//<0579> 暗算日本記録保持者
<0579> 暗算日本記録保持者

//<0580> 通り魔
<0580> 通り魔

//<0581> 記憶ナシ男
<0581> 記憶ナシ男

//<0582> 音速
<0582> 音速

//<0583> 無限
<0583> 無限

//<0584> エロ侍
<0584> エロ侍

//<0585> エロエロ団ナンバー１
<0585> エロエロ団ナンバー１

//<0586> ただのエロ少年
<0586> ただのエロ少年

//<0587> ユリブサイク
<0587> ユリブサイク

//<0588> ドピュッシー
<0588> ドピュッシー

//<0589> アメリカンエロドッグ
<0589> アメリカンエロドッグ

//<0590> ゼウス
<0590> ゼウス

//<0591> 日向markⅡ
<0591> 日向markⅡ

//<0592> 糞虫
<0592> 糞虫

//<0593> 量産型日向
<0593> 量産型日向

//<0594> ？？
<0594> ？？

//<0595> 「誰かのためになりたい、ありがとうって言ってもらえるように生きたいって思ったんだ…」
<0595> 「誰かのためになりたい、ありがとうって言ってもらえるように生きたいって思ったんだ…」

//<0596> 音無
<0596> 音無

//<0597> クソ坊主
<0597> クソ坊主

//<0598> 代理人
<0598> 代理人

//<0599> 微妙すぎるイケメン
<0599> 微妙すぎるイケメン

//<0600> ロリコン
<0600> ロリコン

//<0601> メガネ仲間
<0601> メガネ仲間

//<0602> 暗算日本記録保持者
<0602> 暗算日本記録保持者

//<0603> 通り魔
<0603> 通り魔

//<0604> 記憶ナシ男
<0604> 記憶ナシ男

//<0605> 音速
<0605> 音速

//<0606> 無限
<0606> 無限

//<0607> エロ侍
<0607> エロ侍

//<0608> エロエロ団ナンバー１
<0608> エロエロ団ナンバー１

//<0609> ただのエロ少年
<0609> ただのエロ少年

//<0610> ユリブサイク
<0610> ユリブサイク

//<0611> ドピュッシー
<0611> ドピュッシー

//<0612> アメリカンエロドッグ
<0612> アメリカンエロドッグ

//<0613> ゼウス
<0613> ゼウス

//<0614> 日向markⅡ
<0614> 日向markⅡ

//<0615> 糞虫
<0615> 糞虫

//<0616> 量産型日向
<0616> 量産型日向

//<0617> ？？
<0617> ？？

//<0618> 「だから妹を失ってから、医者になろうと猛勉強した。でも、試験会場に向かう途中、列車の事故で…それは叶わなくなった…」
<0618> 「だから妹を失ってから、医者になろうと猛勉強した。でも、試験会場に向かう途中、列車の事故で…それは叶わなくなった…」

//<0619> 音無
<0619> 音無

//<0620> クソ坊主
<0620> クソ坊主

//<0621> 代理人
<0621> 代理人

//<0622> 微妙すぎるイケメン
<0622> 微妙すぎるイケメン

//<0623> ロリコン
<0623> ロリコン

//<0624> メガネ仲間
<0624> メガネ仲間

//<0625> 暗算日本記録保持者
<0625> 暗算日本記録保持者

//<0626> 通り魔
<0626> 通り魔

//<0627> 記憶ナシ男
<0627> 記憶ナシ男

//<0628> 音速
<0628> 音速

//<0629> 無限
<0629> 無限

//<0630> エロ侍
<0630> エロ侍

//<0631> エロエロ団ナンバー１
<0631> エロエロ団ナンバー１

//<0632> ただのエロ少年
<0632> ただのエロ少年

//<0633> ユリブサイク
<0633> ユリブサイク

//<0634> ドピュッシー
<0634> ドピュッシー

//<0635> アメリカンエロドッグ
<0635> アメリカンエロドッグ

//<0636> ゼウス
<0636> ゼウス

//<0637> 日向markⅡ
<0637> 日向markⅡ

//<0638> 糞虫
<0638> 糞虫

//<0639> 量産型日向
<0639> 量産型日向

//<0640> ？？
<0640> ？？

//<0641> 「でも、続きがあったんだ。俺は誰かのために、この体をドナー登録で残せたんだ」
<0641> 「でも、続きがあったんだ。俺は誰かのために、この体をドナー登録で残せたんだ」

//<0642> 音無
<0642> 音無

//<0643> クソ坊主
<0643> クソ坊主

//<0644> 代理人
<0644> 代理人

//<0645> 微妙すぎるイケメン
<0645> 微妙すぎるイケメン

//<0646> ロリコン
<0646> ロリコン

//<0647> メガネ仲間
<0647> メガネ仲間

//<0648> 暗算日本記録保持者
<0648> 暗算日本記録保持者

//<0649> 通り魔
<0649> 通り魔

//<0650> 記憶ナシ男
<0650> 記憶ナシ男

//<0651> 音速
<0651> 音速

//<0652> 無限
<0652> 無限

//<0653> エロ侍
<0653> エロ侍

//<0654> エロエロ団ナンバー１
<0654> エロエロ団ナンバー１

//<0655> ただのエロ少年
<0655> ただのエロ少年

//<0656> ユリブサイク
<0656> ユリブサイク

//<0657> ドピュッシー
<0657> ドピュッシー

//<0658> アメリカンエロドッグ
<0658> アメリカンエロドッグ

//<0659> ゼウス
<0659> ゼウス

//<0660> 日向markⅡ
<0660> 日向markⅡ

//<0661> 糞虫
<0661> 糞虫

//<0662> 量産型日向
<0662> 量産型日向

//<0663> ？？
<0663> ？？

//<0664> 「俺の体は…誰かを助けてあげられたはずだ。そう信じる」
<0664> 「俺の体は…誰かを助けてあげられたはずだ。そう信じる」

//<0665> 興奮気味に伝える。
<0665> 興奮気味に伝える。

//<0666> 天使
<0666> 天使

//<0667> かなで
<0667> かなで

//<0668> 女生徒
<0668> 女生徒

//<0669> ？？
<0669> ？？

//<0670> 「そ…」
<0670> 「そ…」

//<0671> 天使
<0671> 天使

//<0672> かなで
<0672> かなで

//<0673> 女生徒
<0673> 女生徒

//<0674> ？？
<0674> ？？

//<0675> 「きっと、その人は、見知らぬあなたに、ありがとうって一生思い続けるわね」
<0675> 「きっと、その人は、見知らぬあなたに、ありがとうって一生思い続けるわね」

//<0676> 音無
<0676> 音無

//<0677> クソ坊主
<0677> クソ坊主

//<0678> 代理人
<0678> 代理人

//<0679> 微妙すぎるイケメン
<0679> 微妙すぎるイケメン

//<0680> ロリコン
<0680> ロリコン

//<0681> メガネ仲間
<0681> メガネ仲間

//<0682> 暗算日本記録保持者
<0682> 暗算日本記録保持者

//<0683> 通り魔
<0683> 通り魔

//<0684> 記憶ナシ男
<0684> 記憶ナシ男

//<0685> 音速
<0685> 音速

//<0686> 無限
<0686> 無限

//<0687> エロ侍
<0687> エロ侍

//<0688> エロエロ団ナンバー１
<0688> エロエロ団ナンバー１

//<0689> ただのエロ少年
<0689> ただのエロ少年

//<0690> ユリブサイク
<0690> ユリブサイク

//<0691> ドピュッシー
<0691> ドピュッシー

//<0692> アメリカンエロドッグ
<0692> アメリカンエロドッグ

//<0693> ゼウス
<0693> ゼウス

//<0694> 日向markⅡ
<0694> 日向markⅡ

//<0695> 糞虫
<0695> 糞虫

//<0696> 量産型日向
<0696> 量産型日向

//<0697> ？？
<0697> ？？

//<0698> 「ああ…そうだよな…」
<0698> 「ああ…そうだよな…」

//<0699> 音無
<0699> 音無

//<0700> クソ坊主
<0700> クソ坊主

//<0701> 代理人
<0701> 代理人

//<0702> 微妙すぎるイケメン
<0702> 微妙すぎるイケメン

//<0703> ロリコン
<0703> ロリコン

//<0704> メガネ仲間
<0704> メガネ仲間

//<0705> 暗算日本記録保持者
<0705> 暗算日本記録保持者

//<0706> 通り魔
<0706> 通り魔

//<0707> 記憶ナシ男
<0707> 記憶ナシ男

//<0708> 音速
<0708> 音速

//<0709> 無限
<0709> 無限

//<0710> エロ侍
<0710> エロ侍

//<0711> エロエロ団ナンバー１
<0711> エロエロ団ナンバー１

//<0712> ただのエロ少年
<0712> ただのエロ少年

//<0713> ユリブサイク
<0713> ユリブサイク

//<0714> ドピュッシー
<0714> ドピュッシー

//<0715> アメリカンエロドッグ
<0715> アメリカンエロドッグ

//<0716> ゼウス
<0716> ゼウス

//<0717> 日向markⅡ
<0717> 日向markⅡ

//<0718> 糞虫
<0718> 糞虫

//<0719> 量産型日向
<0719> 量産型日向

//<0720> ？？
<0720> ？？

//<0721> 「よかった…ほんとによかった…」
<0721> 「よかった…ほんとによかった…」

//<0722> 声も喜びに震える。
<0722> 声も喜びに震える。

//<0723> 涙すら溢れてくる。
<0723> 涙すら溢れてくる。

//<0724> が、自分の喜びだけに浸ってる場合じゃないことに気づいた。
<0724> が、自分の喜びだけに浸ってる場合じゃないことに気づいた。

//<0725> 音無
<0725> 音無

//<0726> クソ坊主
<0726> クソ坊主

//<0727> 代理人
<0727> 代理人

//<0728> 微妙すぎるイケメン
<0728> 微妙すぎるイケメン

//<0729> ロリコン
<0729> ロリコン

//<0730> メガネ仲間
<0730> メガネ仲間

//<0731> 暗算日本記録保持者
<0731> 暗算日本記録保持者

//<0732> 通り魔
<0732> 通り魔

//<0733> 記憶ナシ男
<0733> 記憶ナシ男

//<0734> 音速
<0734> 音速

//<0735> 無限
<0735> 無限

//<0736> エロ侍
<0736> エロ侍

//<0737> エロエロ団ナンバー１
<0737> エロエロ団ナンバー１

//<0738> ただのエロ少年
<0738> ただのエロ少年

//<0739> ユリブサイク
<0739> ユリブサイク

//<0740> ドピュッシー
<0740> ドピュッシー

//<0741> アメリカンエロドッグ
<0741> アメリカンエロドッグ

//<0742> ゼウス
<0742> ゼウス

//<0743> 日向markⅡ
<0743> 日向markⅡ

//<0744> 糞虫
<0744> 糞虫

//<0745> 量産型日向
<0745> 量産型日向

//<0746> ？？
<0746> ？？

//<0747> 「かなで、お前のほうはどうだったんだ！？」
<0747> 「かなで、お前のほうはどうだったんだ！？」

//<0748> 天使
<0748> 天使

//<0749> かなで
<0749> かなで

//<0750> 女生徒
<0750> 女生徒

//<0751> ？？
<0751> ？？

//<0752> 「壮絶な戦いだったわ…」
<0752> 「壮絶な戦いだったわ…」

//<0753> 音無
<0753> 音無

//<0754> クソ坊主
<0754> クソ坊主

//<0755> 代理人
<0755> 代理人

//<0756> 微妙すぎるイケメン
<0756> 微妙すぎるイケメン

//<0757> ロリコン
<0757> ロリコン

//<0758> メガネ仲間
<0758> メガネ仲間

//<0759> 暗算日本記録保持者
<0759> 暗算日本記録保持者

//<0760> 通り魔
<0760> 通り魔

//<0761> 記憶ナシ男
<0761> 記憶ナシ男

//<0762> 音速
<0762> 音速

//<0763> 無限
<0763> 無限

//<0764> エロ侍
<0764> エロ侍

//<0765> エロエロ団ナンバー１
<0765> エロエロ団ナンバー１

//<0766> ただのエロ少年
<0766> ただのエロ少年

//<0767> ユリブサイク
<0767> ユリブサイク

//<0768> ドピュッシー
<0768> ドピュッシー

//<0769> アメリカンエロドッグ
<0769> アメリカンエロドッグ

//<0770> ゼウス
<0770> ゼウス

//<0771> 日向markⅡ
<0771> 日向markⅡ

//<0772> 糞虫
<0772> 糞虫

//<0773> 量産型日向
<0773> 量産型日向

//<0774> ？？
<0774> ？？

//<0775> 「戦う？　他の意識とか？」
<0775> 「戦う？　他の意識とか？」

//<0776> 天使
<0776> 天使

//<0777> かなで
<0777> かなで

//<0778> 女生徒
<0778> 女生徒

//<0779> ？？
<0779> ？？

//<0780> 「あなたと約束を交わしたあたしが目覚めたのは奇跡ね…」
<0780> 「あなたと約束を交わしたあたしが目覚めたのは奇跡ね…」

//<0781> 音無
<0781> 音無

//<0782> クソ坊主
<0782> クソ坊主

//<0783> 代理人
<0783> 代理人

//<0784> 微妙すぎるイケメン
<0784> 微妙すぎるイケメン

//<0785> ロリコン
<0785> ロリコン

//<0786> メガネ仲間
<0786> メガネ仲間

//<0787> 暗算日本記録保持者
<0787> 暗算日本記録保持者

//<0788> 通り魔
<0788> 通り魔

//<0789> 記憶ナシ男
<0789> 記憶ナシ男

//<0790> 音速
<0790> 音速

//<0791> 無限
<0791> 無限

//<0792> エロ侍
<0792> エロ侍

//<0793> エロエロ団ナンバー１
<0793> エロエロ団ナンバー１

//<0794> ただのエロ少年
<0794> ただのエロ少年

//<0795> ユリブサイク
<0795> ユリブサイク

//<0796> ドピュッシー
<0796> ドピュッシー

//<0797> アメリカンエロドッグ
<0797> アメリカンエロドッグ

//<0798> ゼウス
<0798> ゼウス

//<0799> 日向markⅡ
<0799> 日向markⅡ

//<0800> 糞虫
<0800> 糞虫

//<0801> 量産型日向
<0801> 量産型日向

//<0802> ？？
<0802> ？？

//<0803> 「そうか…よかった」
<0803> 「そうか…よかった」

//<0804> もう一度抱き直す。
<0804> もう一度抱き直す。

//<0805> 人と同じ温もりを覚えて安心する。
<0805> 人と同じ温もりを覚えて安心する。

//<0806> そして、かなでをどれだけ心配していたのか、それに自分で気づく。
<0806> そして、かなでをどれだけ心配していたのか、それに自分で気づく。

//<0807> この気持ちは…愛だ。
<0807> この気持ちは…愛だ。

//<0808> 音無
<0808> 音無

//<0809> クソ坊主
<0809> クソ坊主

//<0810> 代理人
<0810> 代理人

//<0811> 微妙すぎるイケメン
<0811> 微妙すぎるイケメン

//<0812> ロリコン
<0812> ロリコン

//<0813> メガネ仲間
<0813> メガネ仲間

//<0814> 暗算日本記録保持者
<0814> 暗算日本記録保持者

//<0815> 通り魔
<0815> 通り魔

//<0816> 記憶ナシ男
<0816> 記憶ナシ男

//<0817> 音速
<0817> 音速

//<0818> 無限
<0818> 無限

//<0819> エロ侍
<0819> エロ侍

//<0820> エロエロ団ナンバー１
<0820> エロエロ団ナンバー１

//<0821> ただのエロ少年
<0821> ただのエロ少年

//<0822> ユリブサイク
<0822> ユリブサイク

//<0823> ドピュッシー
<0823> ドピュッシー

//<0824> アメリカンエロドッグ
<0824> アメリカンエロドッグ

//<0825> ゼウス
<0825> ゼウス

//<0826> 日向markⅡ
<0826> 日向markⅡ

//<0827> 糞虫
<0827> 糞虫

//<0828> 量産型日向
<0828> 量産型日向

//<0829> ？？
<0829> ？？

//<0830> （かなでも同じ気持ちで居てくれるならいいな…）
<0830> （かなでも同じ気持ちで居てくれるならいいな…）

//<0831> 天使
<0831> 天使

//<0832> かなで
<0832> かなで

//<0833> 女生徒
<0833> 女生徒

//<0834> ？？
<0834> ？？

//<0835> 「結弦」
<0835> 「結弦」

//<0836> 胸の中、くぐもった声で呼ばれる。
<0836> 胸の中、くぐもった声で呼ばれる。

//<0837> 音無
<0837> 音無

//<0838> クソ坊主
<0838> クソ坊主

//<0839> 代理人
<0839> 代理人

//<0840> 微妙すぎるイケメン
<0840> 微妙すぎるイケメン

//<0841> ロリコン
<0841> ロリコン

//<0842> メガネ仲間
<0842> メガネ仲間

//<0843> 暗算日本記録保持者
<0843> 暗算日本記録保持者

//<0844> 通り魔
<0844> 通り魔

//<0845> 記憶ナシ男
<0845> 記憶ナシ男

//<0846> 音速
<0846> 音速

//<0847> 無限
<0847> 無限

//<0848> エロ侍
<0848> エロ侍

//<0849> エロエロ団ナンバー１
<0849> エロエロ団ナンバー１

//<0850> ただのエロ少年
<0850> ただのエロ少年

//<0851> ユリブサイク
<0851> ユリブサイク

//<0852> ドピュッシー
<0852> ドピュッシー

//<0853> アメリカンエロドッグ
<0853> アメリカンエロドッグ

//<0854> ゼウス
<0854> ゼウス

//<0855> 日向markⅡ
<0855> 日向markⅡ

//<0856> 糞虫
<0856> 糞虫

//<0857> 量産型日向
<0857> 量産型日向

//<0858> ？？
<0858> ？？

//<0859> 「…なに？」
<0859> 「…なに？」

//<0860> その体をようやく解放した。
<0860> その体をようやく解放した。

//<0861> 天使
<0861> 天使

//<0862> かなで
<0862> かなで

//<0863> 女生徒
<0863> 女生徒

//<0864> ？？
<0864> ？？

//<0865> 「ならもう…思い残すことはない？」
<0865> 「ならもう…思い残すことはない？」

//<0866> 音無
<0866> 音無

//<0867> クソ坊主
<0867> クソ坊主

//<0868> 代理人
<0868> 代理人

//<0869> 微妙すぎるイケメン
<0869> 微妙すぎるイケメン

//<0870> ロリコン
<0870> ロリコン

//<0871> メガネ仲間
<0871> メガネ仲間

//<0872> 暗算日本記録保持者
<0872> 暗算日本記録保持者

//<0873> 通り魔
<0873> 通り魔

//<0874> 記憶ナシ男
<0874> 記憶ナシ男

//<0875> 音速
<0875> 音速

//<0876> 無限
<0876> 無限

//<0877> エロ侍
<0877> エロ侍

//<0878> エロエロ団ナンバー１
<0878> エロエロ団ナンバー１

//<0879> ただのエロ少年
<0879> ただのエロ少年

//<0880> ユリブサイク
<0880> ユリブサイク

//<0881> ドピュッシー
<0881> ドピュッシー

//<0882> アメリカンエロドッグ
<0882> アメリカンエロドッグ

//<0883> ゼウス
<0883> ゼウス

//<0884> 日向markⅡ
<0884> 日向markⅡ

//<0885> 糞虫
<0885> 糞虫

//<0886> 量産型日向
<0886> 量産型日向

//<0887> ？？
<0887> ？？

//<0888> 「そうだな…誰かを助けられたなら、俺の人生はそう悪いものじゃなかった…そう思えるよ…」
<0888> 「そうだな…誰かを助けられたなら、俺の人生はそう悪いものじゃなかった…そう思えるよ…」

//<0889> そこで気づく。
<0889> そこで気づく。

//<0890> 音無
<0890> 音無

//<0891> クソ坊主
<0891> クソ坊主

//<0892> 代理人
<0892> 代理人

//<0893> 微妙すぎるイケメン
<0893> 微妙すぎるイケメン

//<0894> ロリコン
<0894> ロリコン

//<0895> メガネ仲間
<0895> メガネ仲間

//<0896> 暗算日本記録保持者
<0896> 暗算日本記録保持者

//<0897> 通り魔
<0897> 通り魔

//<0898> 記憶ナシ男
<0898> 記憶ナシ男

//<0899> 音速
<0899> 音速

//<0900> 無限
<0900> 無限

//<0901> エロ侍
<0901> エロ侍

//<0902> エロエロ団ナンバー１
<0902> エロエロ団ナンバー１

//<0903> ただのエロ少年
<0903> ただのエロ少年

//<0904> ユリブサイク
<0904> ユリブサイク

//<0905> ドピュッシー
<0905> ドピュッシー

//<0906> アメリカンエロドッグ
<0906> アメリカンエロドッグ

//<0907> ゼウス
<0907> ゼウス

//<0908> 日向markⅡ
<0908> 日向markⅡ

//<0909> 糞虫
<0909> 糞虫

//<0910> 量産型日向
<0910> 量産型日向

//<0911> ？？
<0911> ？？

//<0912> 「…ん？」
<0912> 「…ん？」

//<0913> 音無
<0913> 音無

//<0914> クソ坊主
<0914> クソ坊主

//<0915> 代理人
<0915> 代理人

//<0916> 微妙すぎるイケメン
<0916> 微妙すぎるイケメン

//<0917> ロリコン
<0917> ロリコン

//<0918> メガネ仲間
<0918> メガネ仲間

//<0919> 暗算日本記録保持者
<0919> 暗算日本記録保持者

//<0920> 通り魔
<0920> 通り魔

//<0921> 記憶ナシ男
<0921> 記憶ナシ男

//<0922> 音速
<0922> 音速

//<0923> 無限
<0923> 無限

//<0924> エロ侍
<0924> エロ侍

//<0925> エロエロ団ナンバー１
<0925> エロエロ団ナンバー１

//<0926> ただのエロ少年
<0926> ただのエロ少年

//<0927> ユリブサイク
<0927> ユリブサイク

//<0928> ドピュッシー
<0928> ドピュッシー

//<0929> アメリカンエロドッグ
<0929> アメリカンエロドッグ

//<0930> ゼウス
<0930> ゼウス

//<0931> 日向markⅡ
<0931> 日向markⅡ

//<0932> 糞虫
<0932> 糞虫

//<0933> 量産型日向
<0933> 量産型日向

//<0934> ？？
<0934> ？？

//<0935> 「もしかして…俺は消えるのか？」
<0935> 「もしかして…俺は消えるのか？」

//<0936> 天使
<0936> 天使

//<0937> かなで
<0937> かなで

//<0938> 女生徒
<0938> 女生徒

//<0939> ？？
<0939> ？？

//<0940> 「思い残すことがなければ」
<0940> 「思い残すことがなければ」

//<0941> 考える。
<0941> 考える。

//<0942> 思い残すこと。
<0942> 思い残すこと。

//<0943> ある
<0943> ある

//<0944> ない
<0944> ない

//<0945> selbtn : 
<0945> selbtn : 

//<0946> そんなの当然のようにある。
<0946> そんなの当然のようにある。

//<0947> それは…。
<0947> それは…。

//<0948> 戦線の仲間のこと
<0948> 戦線の仲間のこと

//<0949> かなでのこと
<0949> かなでのこと

//<0950> 日向のこと
<0950> 日向のこと

//<0951> ゆりのこと
<0951> ゆりのこと

//<0952> 野田のこと
<0952> 野田のこと

//<0953> 直井のこと
<0953> 直井のこと

//<0954> selbtn : 
<0954> selbtn : 

//<0955> 音無
<0955> 音無

//<0956> クソ坊主
<0956> クソ坊主

//<0957> 代理人
<0957> 代理人

//<0958> 微妙すぎるイケメン
<0958> 微妙すぎるイケメン

//<0959> ロリコン
<0959> ロリコン

//<0960> メガネ仲間
<0960> メガネ仲間

//<0961> 暗算日本記録保持者
<0961> 暗算日本記録保持者

//<0962> 通り魔
<0962> 通り魔

//<0963> 記憶ナシ男
<0963> 記憶ナシ男

//<0964> 音速
<0964> 音速

//<0965> 無限
<0965> 無限

//<0966> エロ侍
<0966> エロ侍

//<0967> エロエロ団ナンバー１
<0967> エロエロ団ナンバー１

//<0968> ただのエロ少年
<0968> ただのエロ少年

//<0969> ユリブサイク
<0969> ユリブサイク

//<0970> ドピュッシー
<0970> ドピュッシー

//<0971> アメリカンエロドッグ
<0971> アメリカンエロドッグ

//<0972> ゼウス
<0972> ゼウス

//<0973> 日向markⅡ
<0973> 日向markⅡ

//<0974> 糞虫
<0974> 糞虫

//<0975> 量産型日向
<0975> 量産型日向

//<0976> ？？
<0976> ？？

//<0977> 「かなで、お前のことだ」
<0977> 「かなで、お前のことだ」

//<0978> 天使
<0978> 天使

//<0979> かなで
<0979> かなで

//<0980> 女生徒
<0980> 女生徒

//<0981> ？？
<0981> ？？

//<0982> 「どうして？」
<0982> 「どうして？」

//<0983> 音無
<0983> 音無

//<0984> クソ坊主
<0984> クソ坊主

//<0985> 代理人
<0985> 代理人

//<0986> 微妙すぎるイケメン
<0986> 微妙すぎるイケメン

//<0987> ロリコン
<0987> ロリコン

//<0988> メガネ仲間
<0988> メガネ仲間

//<0989> 暗算日本記録保持者
<0989> 暗算日本記録保持者

//<0990> 通り魔
<0990> 通り魔

//<0991> 記憶ナシ男
<0991> 記憶ナシ男

//<0992> 音速
<0992> 音速

//<0993> 無限
<0993> 無限

//<0994> エロ侍
<0994> エロ侍

//<0995> エロエロ団ナンバー１
<0995> エロエロ団ナンバー１

//<0996> ただのエロ少年
<0996> ただのエロ少年

//<0997> ユリブサイク
<0997> ユリブサイク

//<0998> ドピュッシー
<0998> ドピュッシー

//<0999> アメリカンエロドッグ
<0999> アメリカンエロドッグ

//<1000> ゼウス
<1000> ゼウス

//<1001> 日向markⅡ
<1001> 日向markⅡ

//<1002> 糞虫
<1002> 糞虫

//<1003> 量産型日向
<1003> 量産型日向

//<1004> ？？
<1004> ？？

//<1005> 「だって、言ったじゃないか。ずっと一緒に居るって…」
<1005> 「だって、言ったじゃないか。ずっと一緒に居るって…」

//<1006> 天使
<1006> 天使

//<1007> かなで
<1007> かなで

//<1008> 女生徒
<1008> 女生徒

//<1009> ？？
<1009> ？？

//<1010> 「そうね…」
<1010> 「そうね…」

//<1011> 音無
<1011> 音無

//<1012> クソ坊主
<1012> クソ坊主

//<1013> 代理人
<1013> 代理人

//<1014> 微妙すぎるイケメン
<1014> 微妙すぎるイケメン

//<1015> ロリコン
<1015> ロリコン

//<1016> メガネ仲間
<1016> メガネ仲間

//<1017> 暗算日本記録保持者
<1017> 暗算日本記録保持者

//<1018> 通り魔
<1018> 通り魔

//<1019> 記憶ナシ男
<1019> 記憶ナシ男

//<1020> 音速
<1020> 音速

//<1021> 無限
<1021> 無限

//<1022> エロ侍
<1022> エロ侍

//<1023> エロエロ団ナンバー１
<1023> エロエロ団ナンバー１

//<1024> ただのエロ少年
<1024> ただのエロ少年

//<1025> ユリブサイク
<1025> ユリブサイク

//<1026> ドピュッシー
<1026> ドピュッシー

//<1027> アメリカンエロドッグ
<1027> アメリカンエロドッグ

//<1028> ゼウス
<1028> ゼウス

//<1029> 日向markⅡ
<1029> 日向markⅡ

//<1030> 糞虫
<1030> 糞虫

//<1031> 量産型日向
<1031> 量産型日向

//<1032> ？？
<1032> ？？

//<1033> 「約束したろ？」
<1033> 「約束したろ？」

//<1034> 天使
<1034> 天使

//<1035> かなで
<1035> かなで

//<1036> 女生徒
<1036> 女生徒

//<1037> ？？
<1037> ？？

//<1038> 「したわ」
<1038> 「したわ」

//<1039> 音無
<1039> 音無

//<1040> クソ坊主
<1040> クソ坊主

//<1041> 代理人
<1041> 代理人

//<1042> 微妙すぎるイケメン
<1042> 微妙すぎるイケメン

//<1043> ロリコン
<1043> ロリコン

//<1044> メガネ仲間
<1044> メガネ仲間

//<1045> 暗算日本記録保持者
<1045> 暗算日本記録保持者

//<1046> 通り魔
<1046> 通り魔

//<1047> 記憶ナシ男
<1047> 記憶ナシ男

//<1048> 音速
<1048> 音速

//<1049> 無限
<1049> 無限

//<1050> エロ侍
<1050> エロ侍

//<1051> エロエロ団ナンバー１
<1051> エロエロ団ナンバー１

//<1052> ただのエロ少年
<1052> ただのエロ少年

//<1053> ユリブサイク
<1053> ユリブサイク

//<1054> ドピュッシー
<1054> ドピュッシー

//<1055> アメリカンエロドッグ
<1055> アメリカンエロドッグ

//<1056> ゼウス
<1056> ゼウス

//<1057> 日向markⅡ
<1057> 日向markⅡ

