// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<0563> 代理人
<0563> 代理人

//<0564> 微妙すぎるイケメン
<0564> 微妙すぎるイケメン

//<0565> ロリコン
<0565> ロリコン

//<0566> メガネ仲間
<0566> メガネ仲間

//<0567> 暗算日本記録保持者
<0567> 暗算日本記録保持者

//<0568> 通り魔
<0568> 通り魔

//<0569> 記憶ナシ男
<0569> 記憶ナシ男

//<0570> 音速
<0570> 音速

//<0571> 無限
<0571> 無限

//<0572> エロ侍
<0572> エロ侍

//<0573> エロエロ団ナンバー１
<0573> エロエロ団ナンバー１

//<0574> ただのエロ少年
<0574> ただのエロ少年

//<0575> ユリブサイク
<0575> ユリブサイク

//<0576> ドピュッシー
<0576> ドピュッシー

//<0577> アメリカンエロドッグ
<0577> アメリカンエロドッグ

//<0578> ゼウス
<0578> ゼウス

//<0579> 日向markⅡ
<0579> 日向markⅡ

//<0580> 糞虫
<0580> 糞虫

//<0581> 量産型日向
<0581> 量産型日向

//<0582> ？？
<0582> ？？

//<0583> 「どうやって補充されるか、知っているのか？」
<0583> 「どうやって補充されるか、知っているのか？」

//<0584> nothing
<0584> nothing

//<0585> nothing
<0585> nothing

//<0586> nothing
<0586> nothing

//<0587> nothing
<0587> nothing

//<0588> nothing
<0588> nothing

//<0589> 天使
<0589> 天使

//<0590> かなで
<0590> かなで

//<0591> 女生徒
<0591> 女生徒

//<0592> ？？
<0592> ？？

//<0593> 「あたしじゃなく、司書さんに訊いて」
<0593> 「あたしじゃなく、司書さんに訊いて」

//<0594> 音無
<0594> 音無

//<0595> クソ坊主
<0595> クソ坊主

//<0596> 代理人
<0596> 代理人

//<0597> 微妙すぎるイケメン
<0597> 微妙すぎるイケメン

//<0598> ロリコン
<0598> ロリコン

//<0599> メガネ仲間
<0599> メガネ仲間

//<0600> 暗算日本記録保持者
<0600> 暗算日本記録保持者

//<0601> 通り魔
<0601> 通り魔

//<0602> 記憶ナシ男
<0602> 記憶ナシ男

//<0603> 音速
<0603> 音速

//<0604> 無限
<0604> 無限

//<0605> エロ侍
<0605> エロ侍

//<0606> エロエロ団ナンバー１
<0606> エロエロ団ナンバー１

//<0607> ただのエロ少年
<0607> ただのエロ少年

//<0608> ユリブサイク
<0608> ユリブサイク

//<0609> ドピュッシー
<0609> ドピュッシー

//<0610> アメリカンエロドッグ
<0610> アメリカンエロドッグ

//<0611> ゼウス
<0611> ゼウス

//<0612> 日向markⅡ
<0612> 日向markⅡ

//<0613> 糞虫
<0613> 糞虫

//<0614> 量産型日向
<0614> 量産型日向

//<0615> ？？
<0615> ？？

//<0616> 「その司書はどこから本を持ってくるんだ？」
<0616> 「その司書はどこから本を持ってくるんだ？」

//<0617> nothing
<0617> nothing

//<0618> nothing
<0618> nothing

//<0619> nothing
<0619> nothing

//<0620> nothing
<0620> nothing

//<0621> nothing
<0621> nothing

//<0622> 天使
<0622> 天使

//<0623> かなで
<0623> かなで

//<0624> 女生徒
<0624> 女生徒

//<0625> ？？
<0625> ？？

//<0626> 「そこまでは知らないわ」
<0626> 「そこまでは知らないわ」

//<0627> やっぱりか…。
<0627> やっぱりか…。

//<0628> まあ、土塊から銃が作り出せる世界だ。奇跡のような方法で調達されているのだろう。それこそ神の仕業のような。
<0628> まあ、土塊から銃が作り出せる世界だ。奇跡のような方法で調達されているのだろう。それこそ神の仕業のような。

//<0629> 音無
<0629> 音無

//<0630> クソ坊主
<0630> クソ坊主

//<0631> 代理人
<0631> 代理人

//<0632> 微妙すぎるイケメン
<0632> 微妙すぎるイケメン

//<0633> ロリコン
<0633> ロリコン

//<0634> メガネ仲間
<0634> メガネ仲間

//<0635> 暗算日本記録保持者
<0635> 暗算日本記録保持者

//<0636> 通り魔
<0636> 通り魔

//<0637> 記憶ナシ男
<0637> 記憶ナシ男

//<0638> 音速
<0638> 音速

//<0639> 無限
<0639> 無限

//<0640> エロ侍
<0640> エロ侍

//<0641> エロエロ団ナンバー１
<0641> エロエロ団ナンバー１

//<0642> ただのエロ少年
<0642> ただのエロ少年

//<0643> ユリブサイク
<0643> ユリブサイク

//<0644> ドピュッシー
<0644> ドピュッシー

//<0645> アメリカンエロドッグ
<0645> アメリカンエロドッグ

//<0646> ゼウス
<0646> ゼウス

//<0647> 日向markⅡ
<0647> 日向markⅡ

//<0648> 糞虫
<0648> 糞虫

//<0649> 量産型日向
<0649> 量産型日向

//<0650> ？？
<0650> ？？

//<0651> 「とりあえず、それで催眠術の本は手に入るんだな」
<0651> 「とりあえず、それで催眠術の本は手に入るんだな」

//<0652> nothing
<0652> nothing

//<0653> nothing
<0653> nothing

//<0654> nothing
<0654> nothing

//<0655> nothing
<0655> nothing

//<0656> nothing
<0656> nothing

//<0657> 天使
<0657> 天使

//<0658> かなで
<0658> かなで

//<0659> 女生徒
<0659> 女生徒

//<0660> ？？
<0660> ？？

//<0661> 「そうね。ちょっと時間はかかるけど」
<0661> 「そうね。ちょっと時間はかかるけど」

//<0662> 音無
<0662> 音無

//<0663> クソ坊主
<0663> クソ坊主

//<0664> 代理人
<0664> 代理人

//<0665> 微妙すぎるイケメン
<0665> 微妙すぎるイケメン

//<0666> ロリコン
<0666> ロリコン

//<0667> メガネ仲間
<0667> メガネ仲間

//<0668> 暗算日本記録保持者
<0668> 暗算日本記録保持者

//<0669> 通り魔
<0669> 通り魔

//<0670> 記憶ナシ男
<0670> 記憶ナシ男

//<0671> 音速
<0671> 音速

//<0672> 無限
<0672> 無限

//<0673> エロ侍
<0673> エロ侍

//<0674> エロエロ団ナンバー１
<0674> エロエロ団ナンバー１

//<0675> ただのエロ少年
<0675> ただのエロ少年

//<0676> ユリブサイク
<0676> ユリブサイク

//<0677> ドピュッシー
<0677> ドピュッシー

//<0678> アメリカンエロドッグ
<0678> アメリカンエロドッグ

//<0679> ゼウス
<0679> ゼウス

//<0680> 日向markⅡ
<0680> 日向markⅡ

//<0681> 糞虫
<0681> 糞虫

//<0682> 量産型日向
<0682> 量産型日向

//<0683> ？？
<0683> ？？

//<0684> 「大丈夫だ。いくらだって待つよ」
<0684> 「大丈夫だ。いくらだって待つよ」

//<0685> dummy
<0685> dummy

//<0686> bg_kuro
<0686> bg_kuro

//<0687> ep88_bg011
<0687> ep88_bg011

//<0688> m204
<0688> m204

//<0689> kn0901
<0689> kn0901

//<0690> kn0906
<0690> kn0906

//<0691> bg_kuro
<0691> bg_kuro

//<0692> ep88_bg016
<0692> ep88_bg016

//<0693> ep06_bg008
<0693> ep06_bg008

//<0694> kn0907
<0694> kn0907

//<0695> kn0909
<0695> kn0909

//<0696> kn0101_08
<0696> kn0101_08

//<0697> kn0101
<0697> kn0101

//<0698> kn0101_08
<0698> kn0101_08

//<0699> kn0102_01
<0699> kn0102_01

//<0700> kn0102_08
<0700> kn0102_08

//<0701> kn0101
<0701> kn0101

//<0702> kn0901
<0702> kn0901

//<0703> kn0901_05
<0703> kn0901_05

//<0704> kn0901
<0704> kn0901

//<0705> kn0902_01
<0705> kn0902_01

//<0706> kn0902_05
<0706> kn0902_05

//<0707> kn0901
<0707> kn0901

//<0708> kn0101
<0708> kn0101

//<0709> bg_siro
<0709> bg_siro
{dc20} 0a // 0709

//<0710> ep88_bg002
<0710> ep88_bg002

//<0711> yr0509
<0711> yr0509

//<0712> yr0408_09
<0712> yr0408_09

//<0713> bg_siro
<0713> bg_siro
{ef6d} 0a // 0713

//<0714> ep06_bg008
<0714> ep06_bg008

//<0715> kn0101
<0715> kn0101

//<0716> kn0101_08
<0716> kn0101_08

//<0717> kn0901
<0717> kn0901

//<0718> kn0902
<0718> kn0902

//<0719> bg_kuro
<0719> bg_kuro

