// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<1416> 音速

//<1417> 無限
<1417> 無限

//<1418> エロ侍
<1418> エロ侍

//<1419> エロエロ団ナンバー１
<1419> エロエロ団ナンバー１

//<1420> ただのエロ少年
<1420> ただのエロ少年

//<1421> ユリブサイク
<1421> ユリブサイク

//<1422> ドピュッシー
<1422> ドピュッシー

//<1423> アメリカンエロドッグ
<1423> アメリカンエロドッグ

//<1424> ゼウス
<1424> ゼウス

//<1425> 日向markⅡ
<1425> 日向markⅡ

//<1426> 糞虫
<1426> 糞虫

//<1427> 量産型日向
<1427> 量産型日向

//<1428> ？？
<1428> ？？

//<1429> 「学食の肉うどんをさ、食べたんだけど、驚くほど美味くてさ…」
<1429> 「学食の肉うどんをさ、食べたんだけど、驚くほど美味くてさ…」

//<1430> nothing
<1430> nothing

//<1431> nothing
<1431> nothing

//<1432> nothing
<1432> nothing

//<1433> nothing
<1433> nothing

//<1434> nothing
<1434> nothing

//<1435> 天使
<1435> 天使

//<1436> かなで
<1436> かなで

//<1437> 女生徒
<1437> 女生徒

//<1438> ？？
<1438> ？？

//<1439> 「ええ、あれもそこそこ美味しいわね…」
<1439> 「ええ、あれもそこそこ美味しいわね…」

//<1440> あまり興味を示さなかった。
<1440> あまり興味を示さなかった。

//<1441> 別のメニューのほうが良さそうだ。
<1441> 別のメニューのほうが良さそうだ。

//<1442> 音無
<1442> 音無

//<1443> クソ坊主
<1443> クソ坊主

//<1444> 代理人
<1444> 代理人

//<1445> 微妙すぎるイケメン
<1445> 微妙すぎるイケメン

//<1446> ロリコン
<1446> ロリコン

//<1447> メガネ仲間
<1447> メガネ仲間

//<1448> 暗算日本記録保持者
<1448> 暗算日本記録保持者

//<1449> 通り魔
<1449> 通り魔

//<1450> 記憶ナシ男
<1450> 記憶ナシ男

//<1451> 音速
<1451> 音速

//<1452> 無限
<1452> 無限

//<1453> エロ侍
<1453> エロ侍

//<1454> エロエロ団ナンバー１
<1454> エロエロ団ナンバー１

//<1455> ただのエロ少年
<1455> ただのエロ少年

//<1456> ユリブサイク
<1456> ユリブサイク

//<1457> ドピュッシー
<1457> ドピュッシー

//<1458> アメリカンエロドッグ
<1458> アメリカンエロドッグ

//<1459> ゼウス
<1459> ゼウス

//<1460> 日向markⅡ
<1460> 日向markⅡ

//<1461> 糞虫
<1461> 糞虫

//<1462> 量産型日向
<1462> 量産型日向

//<1463> ？？
<1463> ？？

//<1464> 「学食の天丼、エビの天ぷらが、外はさっくり、中はぷりっぷりで美味しいらしくてさ…」
<1464> 「学食の天丼、エビの天ぷらが、外はさっくり、中はぷりっぷりで美味しいらしくてさ…」

//<1465> nothing
<1465> nothing

//<1466> nothing
<1466> nothing

//<1467> nothing
<1467> nothing

//<1468> nothing
<1468> nothing

//<1469> nothing
<1469> nothing

//<1470> 天使
<1470> 天使

//<1471> かなで
<1471> かなで

//<1472> 女生徒
<1472> 女生徒

//<1473> ？？
<1473> ？？

//<1474> 「食べたことなさそうな言い回しね…」
<1474> 「食べたことなさそうな言い回しね…」

//<1475> 音無
<1475> 音無

//<1476> クソ坊主
<1476> クソ坊主

//<1477> 代理人
<1477> 代理人

//<1478> 微妙すぎるイケメン
<1478> 微妙すぎるイケメン

//<1479> ロリコン
<1479> ロリコン

//<1480> メガネ仲間
<1480> メガネ仲間

//<1481> 暗算日本記録保持者
<1481> 暗算日本記録保持者

//<1482> 通り魔
<1482> 通り魔

//<1483> 記憶ナシ男
<1483> 記憶ナシ男

//<1484> 音速
<1484> 音速

//<1485> 無限
<1485> 無限

//<1486> エロ侍
<1486> エロ侍

//<1487> エロエロ団ナンバー１
<1487> エロエロ団ナンバー１

//<1488> ただのエロ少年
<1488> ただのエロ少年

//<1489> ユリブサイク
<1489> ユリブサイク

//<1490> ドピュッシー
<1490> ドピュッシー

//<1491> アメリカンエロドッグ
<1491> アメリカンエロドッグ

//<1492> ゼウス
<1492> ゼウス

//<1493> 日向markⅡ
<1493> 日向markⅡ

//<1494> 糞虫
<1494> 糞虫

//<1495> 量産型日向
<1495> 量産型日向

//<1496> ？？
<1496> ？？

//<1497> 「ああ。でも、目の前でその美味しさを聞いたんだ」
<1497> 「ああ。でも、目の前でその美味しさを聞いたんだ」

//<1498> nothing
<1498> nothing

//<1499> nothing
<1499> nothing

//<1500> nothing
<1500> nothing

//<1501> nothing
<1501> nothing

//<1502> nothing
<1502> nothing

//<1503> 天使
<1503> 天使

//<1504> かなで
<1504> かなで

//<1505> 女生徒
<1505> 女生徒

//<1506> ？？
<1506> ？？

//<1507> 「美味しくても、高いわ…」
<1507> 「美味しくても、高いわ…」

//<1508> 音無
<1508> 音無

//<1509> クソ坊主
<1509> クソ坊主

//<1510> 代理人
<1510> 代理人

//<1511> 微妙すぎるイケメン
<1511> 微妙すぎるイケメン

//<1512> ロリコン
<1512> ロリコン

//<1513> メガネ仲間
<1513> メガネ仲間

//<1514> 暗算日本記録保持者
<1514> 暗算日本記録保持者

//<1515> 通り魔
<1515> 通り魔

//<1516> 記憶ナシ男
<1516> 記憶ナシ男

//<1517> 音速
<1517> 音速

//<1518> 無限
<1518> 無限

//<1519> エロ侍
<1519> エロ侍

//<1520> エロエロ団ナンバー１
<1520> エロエロ団ナンバー１

//<1521> ただのエロ少年
<1521> ただのエロ少年

//<1522> ユリブサイク
<1522> ユリブサイク

//<1523> ドピュッシー
<1523> ドピュッシー

//<1524> アメリカンエロドッグ
<1524> アメリカンエロドッグ

//<1525> ゼウス
<1525> ゼウス

//<1526> 日向markⅡ
<1526> 日向markⅡ

//<1527> 糞虫
<1527> 糞虫

//<1528> 量産型日向
<1528> 量産型日向

//<1529> ？？
<1529> ？？

//<1530> 「学食のトムヤムカレーをさ、食べたんだけど、驚くほど美味くてさ…」
<1530> 「学食のトムヤムカレーをさ、食べたんだけど、驚くほど美味くてさ…」

//<1531> nothing
<1531> nothing

//<1532> nothing
<1532> nothing

//<1533> nothing
<1533> nothing

//<1534> nothing
<1534> nothing

//<1535> nothing
<1535> nothing

//<1536> 天使
<1536> 天使

//<1537> かなで
<1537> かなで

//<1538> 女生徒
<1538> 女生徒

//<1539> ？？
<1539> ？？

//<1540> 「それは、一時期ハマッていたわ…」
<1540> 「それは、一時期ハマッていたわ…」

//<1541> 音無
<1541> 音無

//<1542> クソ坊主
<1542> クソ坊主

//<1543> 代理人
<1543> 代理人

//<1544> 微妙すぎるイケメン
<1544> 微妙すぎるイケメン

//<1545> ロリコン
<1545> ロリコン

//<1546> メガネ仲間
<1546> メガネ仲間

//<1547> 暗算日本記録保持者
<1547> 暗算日本記録保持者

//<1548> 通り魔
<1548> 通り魔

//<1549> 記憶ナシ男
<1549> 記憶ナシ男

//<1550> 音速
<1550> 音速

//<1551> 無限
<1551> 無限

//<1552> エロ侍
<1552> エロ侍

//<1553> エロエロ団ナンバー１
<1553> エロエロ団ナンバー１

//<1554> ただのエロ少年
<1554> ただのエロ少年

//<1555> ユリブサイク
<1555> ユリブサイク

//<1556> ドピュッシー
<1556> ドピュッシー

//<1557> アメリカンエロドッグ
<1557> アメリカンエロドッグ

//<1558> ゼウス
<1558> ゼウス

//<1559> 日向markⅡ
<1559> 日向markⅡ

//<1560> 糞虫
<1560> 糞虫

//<1561> 量産型日向
<1561> 量産型日向

//<1562> ？？
<1562> ？？

//<1563> 「えぇ！？　あの強烈なパクチーの匂い、抵抗なかったのか！？」
<1563> 「えぇ！？　あの強烈なパクチーの匂い、抵抗なかったのか！？」

//<1564> nothing
<1564> nothing

//<1565> nothing
<1565> nothing

//<1566> nothing
<1566> nothing

//<1567> nothing
<1567> nothing

//<1568> nothing
<1568> nothing

//<1569> 天使
<1569> 天使

//<1570> かなで
<1570> かなで

//<1571> 女生徒
<1571> 女生徒

//<1572> ？？
<1572> ？？

//<1573> 「あなたが美味しいと言ったのに、まるで美味しくなさそうに言うのね」
<1573> 「あなたが美味しいと言ったのに、まるで美味しくなさそうに言うのね」

//<1574> 音無
<1574> 音無

//<1575> クソ坊主
<1575> クソ坊主

//<1576> 代理人
<1576> 代理人

//<1577> 微妙すぎるイケメン
<1577> 微妙すぎるイケメン

//<1578> ロリコン
<1578> ロリコン

//<1579> メガネ仲間
<1579> メガネ仲間

//<1580> 暗算日本記録保持者
<1580> 暗算日本記録保持者

//<1581> 通り魔
<1581> 通り魔

//<1582> 記憶ナシ男
<1582> 記憶ナシ男

//<1583> 音速
<1583> 音速

//<1584> 無限
<1584> 無限

//<1585> エロ侍
<1585> エロ侍

//<1586> エロエロ団ナンバー１
<1586> エロエロ団ナンバー１

//<1587> ただのエロ少年
<1587> ただのエロ少年

//<1588> ユリブサイク
<1588> ユリブサイク

//<1589> ドピュッシー
<1589> ドピュッシー

//<1590> アメリカンエロドッグ
<1590> アメリカンエロドッグ

//<1591> ゼウス
<1591> ゼウス

//<1592> 日向markⅡ
<1592> 日向markⅡ

//<1593> 糞虫
<1593> 糞虫

//<1594> 量産型日向
<1594> 量産型日向

//<1595> ？？
<1595> ？？

//<1596> 「いや、俺も美味しいと思ったぜ？　じゃ、奢るからさ、食べにいかないか？」
<1596> 「いや、俺も美味しいと思ったぜ？　じゃ、奢るからさ、食べにいかないか？」

//<1597> nothing
<1597> nothing

//<1598> nothing
<1598> nothing

//<1599> nothing
<1599> nothing

//<1600> nothing
<1600> nothing

//<1601> nothing
<1601> nothing

//<1602> 天使
<1602> 天使

//<1603> かなで
<1603> かなで

//<1604> 女生徒
<1604> 女生徒

//<1605> ？？
<1605> ？？

//<1606> 「１年以上食べ続けてマイブームから去ったから、今はいいわ」
<1606> 「１年以上食べ続けてマイブームから去ったから、今はいいわ」

//<1607> ダメだ、食いついてこない…。
<1607> ダメだ、食いついてこない…。

//<1608> nothing
<1608> nothing

//<1609> nothing
<1609> nothing

//<1610> nothing
<1610> nothing

//<1611> nothing
<1611> nothing

//<1612> nothing
<1612> nothing

//<1613> 天使
<1613> 天使

//<1614> かなで
<1614> かなで

//<1615> 女生徒
<1615> 女生徒

//<1616> ？？
<1616> ？？

//<1617> 「そろそろ、集中させてくれる？」
<1617> 「そろそろ、集中させてくれる？」

//<1618> そう言われれば、引くしかなかった…。
<1618> そう言われれば、引くしかなかった…。

//<1619> 音無
<1619> 音無

//<1620> クソ坊主
<1620> クソ坊主

//<1621> 代理人
<1621> 代理人

//<1622> 微妙すぎるイケメン
<1622> 微妙すぎるイケメン

//<1623> ロリコン
<1623> ロリコン

//<1624> メガネ仲間
<1624> メガネ仲間

//<1625> 暗算日本記録保持者
<1625> 暗算日本記録保持者

//<1626> 通り魔
<1626> 通り魔

//<1627> 記憶ナシ男
<1627> 記憶ナシ男

//<1628> 音速
<1628> 音速

//<1629> 無限
<1629> 無限

//<1630> エロ侍
<1630> エロ侍

//<1631> エロエロ団ナンバー１
<1631> エロエロ団ナンバー１

//<1632> ただのエロ少年
<1632> ただのエロ少年

//<1633> ユリブサイク
<1633> ユリブサイク

//<1634> ドピュッシー
<1634> ドピュッシー

//<1635> アメリカンエロドッグ
<1635> アメリカンエロドッグ

//<1636> ゼウス
<1636> ゼウス

//<1637> 日向markⅡ
<1637> 日向markⅡ

//<1638> 糞虫
<1638> 糞虫

//<1639> 量産型日向
<1639> 量産型日向

//<1640> ？？
<1640> ？？

//<1641> 「すまん、またな」
<1641> 「すまん、またな」

//<1642> nothing
<1642> nothing

//<1643> nothing
<1643> nothing

//<1644> nothing
<1644> nothing

//<1645> nothing
<1645> nothing

//<1646> nothing
<1646> nothing

//<1647> 天使
<1647> 天使

//<1648> かなで
<1648> かなで

//<1649> 女生徒
<1649> 女生徒

//<1650> ？？
<1650> ？？

//<1651> 「ええ」
<1651> 「ええ」

//<1652> 俺は教室を後にした。
<1652> 俺は教室を後にした。

//<1653> 音無
<1653> 音無

//<1654> クソ坊主
<1654> クソ坊主

//<1655> 代理人
<1655> 代理人

//<1656> 微妙すぎるイケメン
<1656> 微妙すぎるイケメン

//<1657> ロリコン
<1657> ロリコン

//<1658> メガネ仲間
<1658> メガネ仲間

//<1659> 暗算日本記録保持者
<1659> 暗算日本記録保持者

//<1660> 通り魔
<1660> 通り魔

//<1661> 記憶ナシ男
<1661> 記憶ナシ男

//<1662> 音速
<1662> 音速

//<1663> 無限
<1663> 無限

//<1664> エロ侍
<1664> エロ侍

//<1665> エロエロ団ナンバー１
<1665> エロエロ団ナンバー１

//<1666> ただのエロ少年
<1666> ただのエロ少年

//<1667> ユリブサイク
<1667> ユリブサイク

//<1668> ドピュッシー
<1668> ドピュッシー

//<1669> アメリカンエロドッグ
<1669> アメリカンエロドッグ

//<1670> ゼウス
<1670> ゼウス

//<1671> 日向markⅡ
<1671> 日向markⅡ

//<1672> 糞虫
<1672> 糞虫

//<1673> 量産型日向
<1673> 量産型日向

//<1674> ？？
<1674> ？？

//<1675> 「学食にさ…辛すぎて誰も手を出さないって噂の麻婆豆腐があってさ…それを試しに食ってみたらさ、驚くほど美味くてさ…」
<1675> 「学食にさ…辛すぎて誰も手を出さないって噂の麻婆豆腐があってさ…それを試しに食ってみたらさ、驚くほど美味くてさ…」

//<1676> nothing
<1676> nothing

//<1677> nothing
<1677> nothing

//<1678> nothing
<1678> nothing

//<1679> nothing
<1679> nothing

//<1680> nothing
<1680> nothing

//<1681> 天使
<1681> 天使

//<1682> かなで
<1682> かなで

//<1683> 女生徒
<1683> 女生徒

//<1684> ？？
<1684> ？？

//<1685> 「……っ！」
<1685> 「……っ！」

//<1686> nothing
<1686> nothing

//<1687> nothing
<1687> nothing

//<1688> nothing
<1688> nothing

//<1689> nothing
<1689> nothing

//<1690> nothing
<1690> nothing

//<1691> すごい食いつきを見せた！
<1691> すごい食いつきを見せた！

//<1692> 音無
<1692> 音無

//<1693> クソ坊主
<1693> クソ坊主

//<1694> 代理人
<1694> 代理人

//<1695> 微妙すぎるイケメン
<1695> 微妙すぎるイケメン

//<1696> ロリコン
<1696> ロリコン

//<1697> メガネ仲間
<1697> メガネ仲間

//<1698> 暗算日本記録保持者
<1698> 暗算日本記録保持者

//<1699> 通り魔
<1699> 通り魔

//<1700> 記憶ナシ男
<1700> 記憶ナシ男

//<1701> 音速
<1701> 音速

//<1702> 無限
<1702> 無限

//<1703> エロ侍
<1703> エロ侍

//<1704> エロエロ団ナンバー１
<1704> エロエロ団ナンバー１

//<1705> ただのエロ少年
<1705> ただのエロ少年

//<1706> ユリブサイク
<1706> ユリブサイク

//<1707> ドピュッシー
<1707> ドピュッシー

//<1708> アメリカンエロドッグ
<1708> アメリカンエロドッグ

//<1709> ゼウス
<1709> ゼウス

//<1710> 日向markⅡ
<1710> 日向markⅡ

//<1711> 糞虫
<1711> 糞虫

//<1712> 量産型日向
<1712> 量産型日向

//<1713> ？？
<1713> ？？

//<1714> 「あのさ……よかったら、おごるよ。どうかな」
<1714> 「あのさ……よかったら、おごるよ。どうかな」

//<1715> nothing
<1715> nothing

//<1716> nothing
<1716> nothing

//<1717> nothing
<1717> nothing

//<1718> nothing
<1718> nothing

//<1719> nothing
<1719> nothing

//<1720> nothing
<1720> nothing

//<1721> すっと立ち上がり、俺の前を通ってすたすたと歩いていく。
<1721> すっと立ち上がり、俺の前を通ってすたすたと歩いていく。

//<1722> 音無
<1722> 音無

//<1723> クソ坊主
<1723> クソ坊主

//<1724> 代理人
<1724> 代理人

//<1725> 微妙すぎるイケメン
<1725> 微妙すぎるイケメン

//<1726> ロリコン
<1726> ロリコン

//<1727> メガネ仲間
<1727> メガネ仲間

//<1728> 暗算日本記録保持者
<1728> 暗算日本記録保持者

//<1729> 通り魔
<1729> 通り魔

//<1730> 記憶ナシ男
<1730> 記憶ナシ男

//<1731> 音速
<1731> 音速

//<1732> 無限
<1732> 無限

//<1733> エロ侍
<1733> エロ侍

//<1734> エロエロ団ナンバー１
<1734> エロエロ団ナンバー１

//<1735> ただのエロ少年
<1735> ただのエロ少年

//<1736> ユリブサイク
<1736> ユリブサイク

//<1737> ドピュッシー
<1737> ドピュッシー

//<1738> アメリカンエロドッグ
<1738> アメリカンエロドッグ

//<1739> ゼウス
<1739> ゼウス

//<1740> 日向markⅡ
<1740> 日向markⅡ

//<1741> 糞虫
<1741> 糞虫

//<1742> 量産型日向
<1742> 量産型日向

//<1743> ？？
<1743> ？？

//<1744> （え？　どういうことだ？）
<1744> （え？　どういうことだ？）

//<1745> nothing
<1745> nothing

//<1746> nothing
<1746> nothing

//<1747> nothing
<1747> nothing

//<1748> nothing
<1748> nothing

//<1749> nothing
<1749> nothing

//<1750> nothing
<1750> nothing

//<1751> 
<1751> 

//<1752> 
<1752> 

//<1753> nothing
<1753> nothing

//<1754> 天使
<1754> 天使

//<1755> かなで
<1755> かなで

//<1756> 女生徒
<1756> 女生徒

//<1757> ？？
<1757> ？？

//<1758> 「なにしてるの」
<1758> 「なにしてるの」

//<1759> 教室の入り口で俺を振り返っていた。
<1759> 教室の入り口で俺を振り返っていた。

//<1760> 音無
<1760> 音無

//<1761> クソ坊主
<1761> クソ坊主

//<1762> 代理人
<1762> 代理人

//<1763> 微妙すぎるイケメン
<1763> 微妙すぎるイケメン

//<1764> ロリコン
<1764> ロリコン

//<1765> メガネ仲間
<1765> メガネ仲間

//<1766> 暗算日本記録保持者
<1766> 暗算日本記録保持者

//<1767> 通り魔
<1767> 通り魔

//<1768> 記憶ナシ男
<1768> 記憶ナシ男

//<1769> 音速
<1769> 音速

//<1770> 無限
<1770> 無限

//<1771> エロ侍
<1771> エロ侍

//<1772> エロエロ団ナンバー１
<1772> エロエロ団ナンバー１

//<1773> ただのエロ少年
<1773> ただのエロ少年

//<1774> ユリブサイク
<1774> ユリブサイク

//<1775> ドピュッシー
<1775> ドピュッシー

//<1776> アメリカンエロドッグ
<1776> アメリカンエロドッグ

//<1777> ゼウス
<1777> ゼウス

//<1778> 日向markⅡ
<1778> 日向markⅡ

//<1779> 糞虫
<1779> 糞虫

//<1780> 量産型日向
<1780> 量産型日向

//<1781> ？？
<1781> ？？

//<1782> （オーケーってことかよ！　相変わらずわかりづらい奴だな！）
<1782> （オーケーってことかよ！　相変わらずわかりづらい奴だな！）

//<1783> でも嬉しかった。
<1783> でも嬉しかった。

//<1784> 音無
<1784> 音無

//<1785> クソ坊主
<1785> クソ坊主

//<1786> 代理人
<1786> 代理人

//<1787> 微妙すぎるイケメン
<1787> 微妙すぎるイケメン

//<1788> ロリコン
<1788> ロリコン

//<1789> メガネ仲間
<1789> メガネ仲間

//<1790> 暗算日本記録保持者
<1790> 暗算日本記録保持者

//<1791> 通り魔
<1791> 通り魔

//<1792> 記憶ナシ男
<1792> 記憶ナシ男

//<1793> 音速
<1793> 音速

//<1794> 無限
<1794> 無限

//<1795> エロ侍
<1795> エロ侍

//<1796> エロエロ団ナンバー１
<1796> エロエロ団ナンバー１

//<1797> ただのエロ少年
<1797> ただのエロ少年

//<1798> ユリブサイク
<1798> ユリブサイク

//<1799> ドピュッシー
<1799> ドピュッシー

//<1800> アメリカンエロドッグ
<1800> アメリカンエロドッグ

//<1801> ゼウス
<1801> ゼウス

//<1802> 日向markⅡ
<1802> 日向markⅡ

//<1803> 糞虫
<1803> 糞虫

//<1804> 量産型日向
<1804> 量産型日向

//<1805> ？？
<1805> ？？

//<1806> （オーケーってことかよ！　人間とは違い、わかりづらいな…）
<1806> （オーケーってことかよ！　人間とは違い、わかりづらいな…）

//<1807> 音無
<1807> 音無

//<1808> クソ坊主
<1808> クソ坊主

//<1809> 代理人
<1809> 代理人

//<1810> 微妙すぎるイケメン
<1810> 微妙すぎるイケメン

//<1811> ロリコン
<1811> ロリコン

//<1812> メガネ仲間
<1812> メガネ仲間

//<1813> 暗算日本記録保持者
<1813> 暗算日本記録保持者

//<1814> 通り魔
<1814> 通り魔

//<1815> 記憶ナシ男
<1815> 記憶ナシ男

//<1816> 音速
<1816> 音速

//<1817> 無限
<1817> 無限

//<1818> エロ侍
<1818> エロ侍

//<1819> エロエロ団ナンバー１
<1819> エロエロ団ナンバー１

//<1820> ただのエロ少年
<1820> ただのエロ少年

//<1821> ユリブサイク
<1821> ユリブサイク

//<1822> ドピュッシー
<1822> ドピュッシー

//<1823> アメリカンエロドッグ
<1823> アメリカンエロドッグ

//<1824> ゼウス
<1824> ゼウス

//<1825> 日向markⅡ
<1825> 日向markⅡ

//<1826> 糞虫
<1826> 糞虫

//<1827> 量産型日向
<1827> 量産型日向

//<1828> ？？
<1828> ？？

//<1829> 「あ、ああ、いくよっ」
<1829> 「あ、ああ、いくよっ」

//<1830> 音無
<1830> 音無

//<1831> クソ坊主
<1831> クソ坊主

//<1832> 代理人
<1832> 代理人

//<1833> 微妙すぎるイケメン
<1833> 微妙すぎるイケメン

//<1834> ロリコン
<1834> ロリコン

//<1835> メガネ仲間
<1835> メガネ仲間

//<1836> 暗算日本記録保持者
<1836> 暗算日本記録保持者

//<1837> 通り魔
<1837> 通り魔

//<1838> 記憶ナシ男
<1838> 記憶ナシ男

//<1839> 音速
<1839> 音速

//<1840> 無限
<1840> 無限

//<1841> エロ侍
<1841> エロ侍

//<1842> エロエロ団ナンバー１
<1842> エロエロ団ナンバー１

//<1843> ただのエロ少年
<1843> ただのエロ少年

//<1844> ユリブサイク
<1844> ユリブサイク

//<1845> ドピュッシー
<1845> ドピュッシー

//<1846> アメリカンエロドッグ
<1846> アメリカンエロドッグ

//<1847> ゼウス
<1847> ゼウス

//<1848> 日向markⅡ
<1848> 日向markⅡ

//<1849> 糞虫
<1849> 糞虫

//<1850> 量産型日向
<1850> 量産型日向

//<1851> ？？
<1851> ？？

//<1852> （つか、今からかよっ…中途半端な時間とか言ってたくせにっ…）
<1852> （つか、今からかよっ…中途半端な時間とか言ってたくせにっ…）

//<1853> 慌ててついていく。
<1853> 慌ててついていく。

//<1854> 食堂はこんな時間ということもあり、まったく生徒は居なかった。
<1854> 食堂はこんな時間ということもあり、まったく生徒は居なかった。

//<1855> それでも厨房には人が待機していて、いつでも対応してくれるようだ。
<1855> それでも厨房には人が待機していて、いつでも対応してくれるようだ。

//<1856> しかし券売機を前にして思い出す。
<1856> しかし券売機を前にして思い出す。

//<1857> 音無
<1857> 音無

//<1858> クソ坊主
<1858> クソ坊主

//<1859> 代理人
<1859> 代理人

//<1860> 微妙すぎるイケメン
<1860> 微妙すぎるイケメン

//<1861> ロリコン
<1861> ロリコン

//<1862> メガネ仲間
<1862> メガネ仲間

//<1863> 暗算日本記録保持者
<1863> 暗算日本記録保持者

//<1864> 通り魔
<1864> 通り魔

//<1865> 記憶ナシ男
<1865> 記憶ナシ男

//<1866> 音速
<1866> 音速

//<1867> 無限
<1867> 無限

//<1868> エロ侍
<1868> エロ侍

//<1869> エロエロ団ナンバー１
<1869> エロエロ団ナンバー１

//<1870> ただのエロ少年
<1870> ただのエロ少年

//<1871> ユリブサイク
<1871> ユリブサイク

//<1872> ドピュッシー
<1872> ドピュッシー

//<1873> アメリカンエロドッグ
<1873> アメリカンエロドッグ

//<1874> ゼウス
<1874> ゼウス

//<1875> 日向markⅡ
<1875> 日向markⅡ

//<1876> 糞虫
<1876> 糞虫

//<1877> 量産型日向
<1877> 量産型日向

//<1878> ？？
<1878> ？？

//<1879> （やっべ…俺、文無しじゃん…）
<1879> （やっべ…俺、文無しじゃん…）

//<1880> 音無
<1880> 音無

//<1881> クソ坊主
<1881> クソ坊主

//<1882> 代理人
<1882> 代理人

//<1883> 微妙すぎるイケメン
<1883> 微妙すぎるイケメン

//<1884> ロリコン
<1884> ロリコン

//<1885> メガネ仲間
<1885> メガネ仲間

//<1886> 暗算日本記録保持者
<1886> 暗算日本記録保持者

//<1887> 通り魔
<1887> 通り魔

//<1888> 記憶ナシ男
<1888> 記憶ナシ男

//<1889> 音速
<1889> 音速

//<1890> 無限
<1890> 無限

//<1891> エロ侍
<1891> エロ侍

//<1892> エロエロ団ナンバー１
<1892> エロエロ団ナンバー１

//<1893> ただのエロ少年
<1893> ただのエロ少年

//<1894> ユリブサイク
<1894> ユリブサイク

//<1895> ドピュッシー
<1895> ドピュッシー

//<1896> アメリカンエロドッグ
<1896> アメリカンエロドッグ

//<1897> ゼウス
<1897> ゼウス

//<1898> 日向markⅡ
<1898> 日向markⅡ

//<1899> 糞虫
<1899> 糞虫

//<1900> 量産型日向
<1900> 量産型日向

//<1901> ？？
<1901> ？？

//<1902> 「悪い…立て替えてもらえるか？」
<1902> 「悪い…立て替えてもらえるか？」

//<1903> nothing
<1903> nothing

//<1904> nothing
<1904> nothing

//<1905> nothing
<1905> nothing

//<1906> nothing
<1906> nothing

//<1907> nothing
<1907> nothing

//<1908> 天使
<1908> 天使

//<1909> かなで
<1909> かなで

//<1910> 女生徒
<1910> 女生徒

//<1911> ？？
<1911> ？？

//<1912> 「おごるって言ってたのに…」
<1912> 「おごるって言ってたのに…」

//<1913> 音無
<1913> 音無

//<1914> クソ坊主
<1914> クソ坊主

//<1915> 代理人
<1915> 代理人

//<1916> 微妙すぎるイケメン
<1916> 微妙すぎるイケメン

//<1917> ロリコン
<1917> ロリコン

//<1918> メガネ仲間
<1918> メガネ仲間

//<1919> 暗算日本記録保持者
<1919> 暗算日本記録保持者

//<1920> 通り魔
<1920> 通り魔

//<1921> 記憶ナシ男
<1921> 記憶ナシ男

//<1922> 音速
<1922> 音速

//<1923> 無限
<1923> 無限

//<1924> エロ侍
<1924> エロ侍

//<1925> エロエロ団ナンバー１
<1925> エロエロ団ナンバー１

//<1926> ただのエロ少年
<1926> ただのエロ少年

//<1927> ユリブサイク
<1927> ユリブサイク

//<1928> ドピュッシー
<1928> ドピュッシー

//<1929> アメリカンエロドッグ
<1929> アメリカンエロドッグ

//<1930> ゼウス
<1930> ゼウス

//<1931> 日向markⅡ
<1931> 日向markⅡ

//<1932> 糞虫
<1932> 糞虫

//<1933> 量産型日向
<1933> 量産型日向

//<1934> ？？
<1934> ？？

//<1935> 「ほんと悪い。後日返すから」
<1935> 「ほんと悪い。後日返すから」

//<1936> nothing
<1936> nothing

//<1937> nothing
<1937> nothing

//<1938> nothing
<1938> nothing

//<1939> nothing
<1939> nothing

//<1940> nothing
<1940> nothing

//<1941> 立華が可愛らしい財布を取り出し、券売機にコインを入れていく。
<1941> 立華が可愛らしい財布を取り出し、券売機にコインを入れていく。

//<1942> nothing
<1942> nothing

//<1943> nothing
<1943> nothing

//<1944> nothing
<1944> nothing

//<1945> nothing
<1945> nothing

//<1946> nothing
<1946> nothing

//<1947> 天使
<1947> 天使

//<1948> かなで
<1948> かなで

//<1949> 女生徒
<1949> 女生徒

//<1950> ？？
<1950> ？？

//<1951> 「はい」
<1951> 「はい」

//<1952> nothing
<1952> nothing

//<1953> nothing
<1953> nothing

//<1954> nothing
