// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day

//<2118> 通り魔
<2118> 通り魔

//<2119> 記憶ナシ男
<2119> 記憶ナシ男

//<2120> 音速
<2120> 音速

//<2121> 無限
<2121> 無限

//<2122> エロ侍
<2122> エロ侍

//<2123> エロエロ団ナンバー１
<2123> エロエロ団ナンバー１

//<2124> ただのエロ少年
<2124> ただのエロ少年

//<2125> ユリブサイク
<2125> ユリブサイク

//<2126> ドピュッシー
<2126> ドピュッシー

//<2127> アメリカンエロドッグ
<2127> アメリカンエロドッグ

//<2128> ゼウス
<2128> ゼウス

//<2129> 日向markⅡ
<2129> 日向markⅡ

//<2130> 糞虫
<2130> 糞虫

//<2131> 量産型日向
<2131> 量産型日向

//<2132> ？？
<2132> ？？

//<2133> 「言うねぇーイケパイはっ！」
<2133> 「言うねぇーイケパイはっ！」

//<2134> nothing
<2134> nothing

//<2135> nothing
<2135> nothing

//<2136> nothing
<2136> nothing

//<2137> nothing
<2137> nothing

//<2138> nothing
<2138> nothing

//<2139> 野田
<2139> 野田

//<2140> 男Ｆ
<2140> 男Ｆ

//<2141> イケパイ
<2141> イケパイ

//<2142> 男
<2142> 男

//<2143> ？？
<2143> ？？

//<2144> 「だから、これはおっぱいではない！」
<2144> 「だから、これはおっぱいではない！」

//<2145> se_gdmlive
<2145> se_gdmlive

//<2146> 野球場へと近づくにつれ、大歓声が聞こえてくる。
<2146> 野球場へと近づくにつれ、大歓声が聞こえてくる。

//<2147> 音無
<2147> 音無

//<2148> クソ坊主
<2148> クソ坊主

//<2149> 代理人
<2149> 代理人

//<2150> 微妙すぎるイケメン
<2150> 微妙すぎるイケメン

//<2151> ロリコン
<2151> ロリコン

//<2152> メガネ仲間
<2152> メガネ仲間

//<2153> 暗算日本記録保持者
<2153> 暗算日本記録保持者

//<2154> 通り魔
<2154> 通り魔

//<2155> 記憶ナシ男
<2155> 記憶ナシ男

//<2156> 音速
<2156> 音速

//<2157> 無限
<2157> 無限

//<2158> エロ侍
<2158> エロ侍

//<2159> エロエロ団ナンバー１
<2159> エロエロ団ナンバー１

//<2160> ただのエロ少年
<2160> ただのエロ少年

//<2161> ユリブサイク
<2161> ユリブサイク

//<2162> ドピュッシー
<2162> ドピュッシー

//<2163> アメリカンエロドッグ
<2163> アメリカンエロドッグ

//<2164> ゼウス
<2164> ゼウス

//<2165> 日向markⅡ
<2165> 日向markⅡ

//<2166> 糞虫
<2166> 糞虫

//<2167> 量産型日向
<2167> 量産型日向

//<2168> ？？
<2168> ？？

//<2169> 「すげー盛り上がってんな」
<2169> 「すげー盛り上がってんな」

//<2170> nothing
<2170> nothing

//<2171> nothing
<2171> nothing

//<2172> nothing
<2172> nothing

//<2173> nothing
<2173> nothing

//<2174> nothing
<2174> nothing

//<2175> 日向
<2175> 日向

//<2176> 男Ｂ
<2176> 男Ｂ

//<2177> エロエロ団総帥
<2177> エロエロ団総帥

//<2178> イケチン
<2178> イケチン

//<2179> ホモ太
<2179> ホモ太

//<2180> ひなチン
<2180> ひなチン

//<2181> 秀樹
<2181> 秀樹

//<2182> 男子生徒
<2182> 男子生徒

//<2183> ？？
<2183> ？？

//<2184> 「そりゃ、ＮＰＣたちのほとんどが自分のクラスを応援するために集まってんだからな」
<2184> 「そりゃ、ＮＰＣたちのほとんどが自分のクラスを応援するために集まってんだからな」

//<2185> 音無
<2185> 音無

//<2186> クソ坊主
<2186> クソ坊主

//<2187> 代理人
<2187> 代理人

//<2188> 微妙すぎるイケメン
<2188> 微妙すぎるイケメン

//<2189> ロリコン
<2189> ロリコン

//<2190> メガネ仲間
<2190> メガネ仲間

//<2191> 暗算日本記録保持者
<2191> 暗算日本記録保持者

//<2192> 通り魔
<2192> 通り魔

//<2193> 記憶ナシ男
<2193> 記憶ナシ男

//<2194> 音速
<2194> 音速

//<2195> 無限
<2195> 無限

//<2196> エロ侍
<2196> エロ侍

//<2197> エロエロ団ナンバー１
<2197> エロエロ団ナンバー１

//<2198> ただのエロ少年
<2198> ただのエロ少年

//<2199> ユリブサイク
<2199> ユリブサイク

//<2200> ドピュッシー
<2200> ドピュッシー

//<2201> アメリカンエロドッグ
<2201> アメリカンエロドッグ

//<2202> ゼウス
<2202> ゼウス

//<2203> 日向markⅡ
<2203> 日向markⅡ

//<2204> 糞虫
<2204> 糞虫

//<2205> 量産型日向
<2205> 量産型日向

//<2206> ？？
<2206> ？？

//<2207> 「バスケや、バレーは？」
<2207> 「バスケや、バレーは？」

//<2208> nothing
<2208> nothing

//<2209> nothing
<2209> nothing

//<2210> nothing
<2210> nothing

//<2211> nothing
<2211> nothing

//<2212> nothing
<2212> nothing

//<2213> 日向
<2213> 日向

//<2214> 男Ｂ
<2214> 男Ｂ

//<2215> エロエロ団総帥
<2215> エロエロ団総帥

//<2216> イケチン
<2216> イケチン

//<2217> ホモ太
<2217> ホモ太

//<2218> ひなチン
<2218> ひなチン

//<2219> 秀樹
<2219> 秀樹

//<2220> 男子生徒
<2220> 男子生徒

//<2221> ？？
<2221> ？？

//<2222> 「球技大会は毎年野球が一番人気なんだ。いわゆる花形スポーツ」
<2222> 「球技大会は毎年野球が一番人気なんだ。いわゆる花形スポーツ」

//<2223> nothing
<2223> nothing

//<2224> nothing
<2224> nothing

//<2225> nothing
<2225> nothing

//<2226> nothing
<2226> nothing

//<2227> nothing
<2227> nothing

//<2228> 日向
<2228> 日向

//<2229> 男Ｂ
<2229> 男Ｂ

//<2230> エロエロ団総帥
<2230> エロエロ団総帥

//<2231> イケチン
<2231> イケチン

//<2232> ホモ太
<2232> ホモ太

//<2233> ひなチン
<2233> ひなチン

//<2234> 秀樹
<2234> 秀樹

//<2235> 男子生徒
<2235> 男子生徒

//<2236> ？？
<2236> ？？

//<2237> 「しかも運動場でもやってるからな。このマンモス校、一日で球技大会を終わらせるために、分けられてるんだ」
<2237> 「しかも運動場でもやってるからな。このマンモス校、一日で球技大会を終わらせるために、分けられてるんだ」

//<2238> 音無
<2238> 音無

//<2239> クソ坊主
<2239> クソ坊主

//<2240> 代理人
<2240> 代理人

//<2241> 微妙すぎるイケメン
<2241> 微妙すぎるイケメン

//<2242> ロリコン
<2242> ロリコン

//<2243> メガネ仲間
<2243> メガネ仲間

//<2244> 暗算日本記録保持者
<2244> 暗算日本記録保持者

//<2245> 通り魔
<2245> 通り魔

//<2246> 記憶ナシ男
<2246> 記憶ナシ男

//<2247> 音速
<2247> 音速

//<2248> 無限
<2248> 無限

//<2249> エロ侍
<2249> エロ侍

//<2250> エロエロ団ナンバー１
<2250> エロエロ団ナンバー１

//<2251> ただのエロ少年
<2251> ただのエロ少年

//<2252> ユリブサイク
<2252> ユリブサイク

//<2253> ドピュッシー
<2253> ドピュッシー

//<2254> アメリカンエロドッグ
<2254> アメリカンエロドッグ

//<2255> ゼウス
<2255> ゼウス

//<2256> 日向markⅡ
<2256> 日向markⅡ

//<2257> 糞虫
<2257> 糞虫

//<2258> 量産型日向
<2258> 量産型日向

//<2259> ？？
<2259> ？？

//<2260> 「へぇ…っくちゅんっ！」
<2260> 「へぇ…っくちゅんっ！」

//<2261> 鼻が垂れたので、上着の裾で拭く。
<2261> 鼻が垂れたので、上着の裾で拭く。

//<2262> 音無
<2262> 音無

//<2263> クソ坊主
<2263> クソ坊主

//<2264> 代理人
<2264> 代理人

//<2265> 微妙すぎるイケメン
<2265> 微妙すぎるイケメン

//<2266> ロリコン
<2266> ロリコン

//<2267> メガネ仲間
<2267> メガネ仲間

//<2268> 暗算日本記録保持者
<2268> 暗算日本記録保持者

//<2269> 通り魔
<2269> 通り魔

//<2270> 記憶ナシ男
<2270> 記憶ナシ男

//<2271> 音速
<2271> 音速

//<2272> 無限
<2272> 無限

//<2273> エロ侍
<2273> エロ侍

//<2274> エロエロ団ナンバー１
<2274> エロエロ団ナンバー１

//<2275> ただのエロ少年
<2275> ただのエロ少年

//<2276> ユリブサイク
<2276> ユリブサイク

//<2277> ドピュッシー
<2277> ドピュッシー

//<2278> アメリカンエロドッグ
<2278> アメリカンエロドッグ

//<2279> ゼウス
<2279> ゼウス

//<2280> 日向markⅡ
<2280> 日向markⅡ

//<2281> 糞虫
<2281> 糞虫

//<2282> 量産型日向
<2282> 量産型日向

//<2283> ？？
<2283> ？？

//<2284> 「へぇ…」
<2284> 「へぇ…」

//<2285> nothing
<2285> nothing

//<2286> nothing
<2286> nothing

//<2287> nothing
<2287> nothing

//<2288> nothing
<2288> nothing

//<2289> nothing
<2289> nothing

//<2290> 日向
<2290> 日向

//<2291> 男Ｂ
<2291> 男Ｂ

//<2292> エロエロ団総帥
<2292> エロエロ団総帥

//<2293> イケチン
<2293> イケチン

//<2294> ホモ太
<2294> ホモ太

//<2295> ひなチン
<2295> ひなチン

//<2296> 秀樹
<2296> 秀樹

//<2297> 男子生徒
<2297> 男子生徒

//<2298> ？？
<2298> ？？

//<2299> 「勝ち続けていれば、野球場のほうでプレイし続けられる。ようは、野球場のほうが対戦チームが強い」
<2299> 「勝ち続けていれば、野球場のほうでプレイし続けられる。ようは、野球場のほうが対戦チームが強い」

//<2300> nothing
<2300> nothing

//<2301> nothing
<2301> nothing

//<2302> nothing
<2302> nothing

//<2303> nothing
<2303> nothing

//<2304> nothing
<2304> nothing

//<2305> 日向
<2305> 日向

//<2306> 男Ｂ
<2306> 男Ｂ

//<2307> エロエロ団総帥
<2307> エロエロ団総帥

//<2308> イケチン
<2308> イケチン

//<2309> ホモ太
<2309> ホモ太

//<2310> ひなチン
<2310> ひなチン

//<2311> 秀樹
<2311> 秀樹

//<2312> 男子生徒
<2312> 男子生徒

//<2313> ？？
<2313> ？？

//<2314> 「だからゲリラ参戦は、野球場のほうが断然効率がいい」
<2314> 「だからゲリラ参戦は、野球場のほうが断然効率がいい」

//<2315> 音無
<2315> 音無

//<2316> クソ坊主
<2316> クソ坊主

//<2317> 代理人
<2317> 代理人

//<2318> 微妙すぎるイケメン
<2318> 微妙すぎるイケメン

//<2319> ロリコン
<2319> ロリコン

//<2320> メガネ仲間
<2320> メガネ仲間

//<2321> 暗算日本記録保持者
<2321> 暗算日本記録保持者

//<2322> 通り魔
<2322> 通り魔

//<2323> 記憶ナシ男
<2323> 記憶ナシ男

//<2324> 音速
<2324> 音速

//<2325> 無限
<2325> 無限

//<2326> エロ侍
<2326> エロ侍

//<2327> エロエロ団ナンバー１
<2327> エロエロ団ナンバー１

//<2328> ただのエロ少年
<2328> ただのエロ少年

//<2329> ユリブサイク
<2329> ユリブサイク

//<2330> ドピュッシー
<2330> ドピュッシー

//<2331> アメリカンエロドッグ
<2331> アメリカンエロドッグ

//<2332> ゼウス
<2332> ゼウス

//<2333> 日向markⅡ
<2333> 日向markⅡ

//<2334> 糞虫
<2334> 糞虫

//<2335> 量産型日向
<2335> 量産型日向

//<2336> ？？
<2336> ？？

//<2337> 「すげぇ…お前、天才じゃないか」
<2337> 「すげぇ…お前、天才じゃないか」

//<2338> nothing
<2338> nothing

//<2339> nothing
<2339> nothing

//<2340> nothing
<2340> nothing

//<2341> nothing
<2341> nothing

//<2342> nothing
<2342> nothing

//<2343> 日向
<2343> 日向

//<2344> 男Ｂ
<2344> 男Ｂ

//<2345> エロエロ団総帥
<2345> エロエロ団総帥

//<2346> イケチン
<2346> イケチン

//<2347> ホモ太
<2347> ホモ太

//<2348> ひなチン
<2348> ひなチン

//<2349> 秀樹
<2349> 秀樹

//<2350> 男子生徒
<2350> 男子生徒

//<2351> ？？
<2351> ？？

//<2352> 「いやいや、誰だってそう思うだろ…」
<2352> 「いやいや、誰だってそう思うだろ…」

//<2353> 謙遜する日向がまた可愛い。
<2353> 謙遜する日向がまた可愛い。

//<2354> 音無
<2354> 音無

//<2355> クソ坊主
<2355> クソ坊主

//<2356> 代理人
<2356> 代理人

//<2357> 微妙すぎるイケメン
<2357> 微妙すぎるイケメン

//<2358> ロリコン
<2358> ロリコン

//<2359> メガネ仲間
<2359> メガネ仲間

//<2360> 暗算日本記録保持者
<2360> 暗算日本記録保持者

//<2361> 通り魔
<2361> 通り魔

//<2362> 記憶ナシ男
<2362> 記憶ナシ男

//<2363> 音速
<2363> 音速

//<2364> 無限
<2364> 無限

//<2365> エロ侍
<2365> エロ侍

//<2366> エロエロ団ナンバー１
<2366> エロエロ団ナンバー１

//<2367> ただのエロ少年
<2367> ただのエロ少年

//<2368> ユリブサイク
<2368> ユリブサイク

//<2369> ドピュッシー
<2369> ドピュッシー

//<2370> アメリカンエロドッグ
<2370> アメリカンエロドッグ

//<2371> ゼウス
<2371> ゼウス

//<2372> 日向markⅡ
<2372> 日向markⅡ

//<2373> 糞虫
<2373> 糞虫

//<2374> 量産型日向
<2374> 量産型日向

//<2375> ？？
<2375> ？？

//<2376> 「なるほど…」
<2376> 「なるほど…」

//<2377> トーナメント表を見る。
<2377> トーナメント表を見る。

//<2378> nothing
<2378> nothing

//<2379> nothing
<2379> nothing

//<2380> nothing
<2380> nothing

//<2381> nothing
<2381> nothing

//<2382> nothing
<2382> nothing

//<2383> ユイ
<2383> ユイ

//<2384> 「おおー、我らが戦線チーム、どこも順調に勝ち進んでいってますねー」
<2384> 「おおー、我らが戦線チーム、どこも順調に勝ち進んでいってますねー」

//<2385> 日向
<2385> 日向

//<2386> 男Ｂ
<2386> 男Ｂ

//<2387> エロエロ団総帥
<2387> エロエロ団総帥

//<2388> イケチン
<2388> イケチン

//<2389> ホモ太
<2389> ホモ太

//<2390> ひなチン
<2390> ひなチン

//<2391> 秀樹
<2391> 秀樹

//<2392> 男子生徒
<2392> 男子生徒

//<2393> ？？
<2393> ？？

//<2394> 「んじゃ、いっちょ、俺らもいきますか」
<2394> 「んじゃ、いっちょ、俺らもいきますか」

//<2395> nothing
<2395> nothing

//<2396> nothing
<2396> nothing

//<2397> nothing
<2397> nothing

//<2398> nothing
<2398> nothing

//<2399> nothing
<2399> nothing

//<2400> nothing
<2400> nothing

//<2401> 試合を開始しようとしていた向かい合う２チームの中に、日向が強引に割り込んでいく。
<2401> 試合を開始しようとしていた向かい合う２チームの中に、日向が強引に割り込んでいく。

//<2402> nothing
<2402> nothing

//<2403> nothing
<2403> nothing

//<2404> nothing
<2404> nothing

//<2405> nothing
<2405> nothing

//<2406> nothing
<2406> nothing

//<2407> 日向
<2407> 日向

//<2408> 男Ｂ
<2408> 男Ｂ

//<2409> エロエロ団総帥
<2409> エロエロ団総帥

//<2410> イケチン
<2410> イケチン

//<2411> ホモ太
<2411> ホモ太

//<2412> ひなチン
<2412> ひなチン

//<2413> 秀樹
<2413> 秀樹

//<2414> 男子生徒
<2414> 男子生徒

//<2415> ？？
<2415> ？？

//<2416> 「はい、ごめんねー、この次に進めるのは、俺たちのチームに勝ったほう。どっちがやるか、じゃんけんで決めてくんない？」
<2416> 「はい、ごめんねー、この次に進めるのは、俺たちのチームに勝ったほう。どっちがやるか、じゃんけんで決めてくんない？」

//<2417> 主審
<2417> 主審

//<2418> 「またかぁっ、どんどんチームが増えてきやがる…これ以上そんな勝手は許さないぞっ！」
<2418> 「またかぁっ、どんどんチームが増えてきやがる…これ以上そんな勝手は許さないぞっ！」

//<2419> 主審の体育会系の男子生徒がそれを制した。
<2419> 主審の体育会系の男子生徒がそれを制した。

//<2420> nothing
<2420> nothing

//<2421> nothing
<2421> nothing

//<2422> nothing
<2422> nothing

//<2423> nothing
<2423> nothing

//<2424> nothing
<2424> nothing

//<2425> 日向
<2425> 日向

//<2426> 男Ｂ
<2426> 男Ｂ

//<2427> エロエロ団総帥
<2427> エロエロ団総帥

//<2428> イケチン
<2428> イケチン

//<2429> ホモ太
<2429> ホモ太

//<2430> ひなチン
<2430> ひなチン

//<2431> 秀樹
<2431> 秀樹

//<2432> 男子生徒
<2432> 男子生徒

//<2433> ？？
<2433> ？？

//<2434> 「だって、俺たちもこの学校の生徒ですよ？　はぶにするほうがいけないことだと思うんですけどー」
<2434> 「だって、俺たちもこの学校の生徒ですよ？　はぶにするほうがいけないことだと思うんですけどー」

//<2435> 主審
<2435> 主審

//<2436> 「うぅ…」
<2436> 「うぅ…」

//<2437> 音無
<2437> 音無

//<2438> クソ坊主
<2438> クソ坊主

//<2439> 代理人
<2439> 代理人

//<2440> 微妙すぎるイケメン
<2440> 微妙すぎるイケメン

//<2441> ロリコン
<2441> ロリコン

//<2442> メガネ仲間
<2442> メガネ仲間

//<2443> 暗算日本記録保持者
<2443> 暗算日本記録保持者

//<2444> 通り魔
<2444> 通り魔

//<2445> 記憶ナシ男
<2445> 記憶ナシ男

//<2446> 音速
<2446> 音速

//<2447> 無限
<2447> 無限

//<2448> エロ侍
<2448> エロ侍

//<2449> エロエロ団ナンバー１
<2449> エロエロ団ナンバー１

//<2450> ただのエロ少年
<2450> ただのエロ少年

//<2451> ユリブサイク
<2451> ユリブサイク

//<2452> ドピュッシー
<2452> ドピュッシー

//<2453> アメリカンエロドッグ
<2453> アメリカンエロドッグ

//<2454> ゼウス
<2454> ゼウス

//<2455> 日向markⅡ
<2455> 日向markⅡ

//<2456> 糞虫
<2456> 糞虫

//<2457> 量産型日向
<2457> 量産型日向

//<2458> ？？
<2458> ？？

//<2459> （すげぇ、なんて言葉巧みなんだ！）
<2459> （すげぇ、なんて言葉巧みなんだ！）

//<2460> 日向がユイに耳打ちする。
<2460> 日向がユイに耳打ちする。

//<2461> nothing
<2461> nothing

//<2462> nothing
<2462> nothing

//<2463> nothing
<2463> nothing

//<2464> nothing
<2464> nothing

//<2465> nothing
<2465> nothing

//<2466> 日向
<2466> 日向

//<2467> 男Ｂ
<2467> 男Ｂ

//<2468> エロエロ団総帥
<2468> エロエロ団総帥

//<2469> イケチン
<2469> イケチン

//<2470> ホモ太
<2470> ホモ太

//<2471> ひなチン
<2471> ひなチン

//<2472> 秀樹
<2472> 秀樹

//<2473> 男子生徒
<2473> 男子生徒

//<2474> ？？
<2474> ？？

//<2475> （ユイ、ほら、ここぞとばかりに色気を使ってお願いしろよっ）
<2475> （ユイ、ほら、ここぞとばかりに色気を使ってお願いしろよっ）

//<2476> nothing
<2476> nothing

//<2477> nothing
<2477> nothing

//<2478> nothing
<2478> nothing

//<2479> nothing
<2479> nothing

//<2480> nothing
<2480> nothing

//<2481> ユイ
<2481> ユイ

//<2482> 「本気でこいや、こらああぁぁぁーーーーーーっ！！！」
<2482> 「本気でこいや、こらああぁぁぁーーーーーーっ！！！」

//<2483> se_neckcord
<2483> se_neckcord

//<2484> 音無
<2484> 音無

//<2485> クソ坊主
<2485> クソ坊主

//<2486> 代理人
<2486> 代理人

//<2487> 微妙すぎるイケメン
<2487> 微妙すぎるイケメン

//<2488> ロリコン
<2488> ロリコン

//<2489> メガネ仲間
<2489> メガネ仲間

//<2490> 暗算日本記録保持者
<2490> 暗算日本記録保持者

//<2491> 通り魔
<2491> 通り魔

//<2492> 記憶ナシ男
<2492> 記憶ナシ男

//<2493> 音速
<2493> 音速

//<2494> 無限
<2494> 無限

//<2495> エロ侍
<2495> エロ侍

//<2496> エロエロ団ナンバー１
<2496> エロエロ団ナンバー１

//<2497> ただのエロ少年
<2497> ただのエロ少年

//<2498> ユリブサイク
<2498> ユリブサイク

//<2499> ドピュッシー
<2499> ドピュッシー

//<2500> アメリカンエロドッグ
<2500> アメリカンエロドッグ

//<2501> ゼウス
<2501> ゼウス

//<2502> 日向markⅡ
<2502> 日向markⅡ

//<2503> 糞虫
<2503> 糞虫

//<2504> 量産型日向
<2504> 量産型日向

//<2505> ？？
<2505> ？？

//<2506> 「ドス利かせてどうすんだよっっ！！」
<2506> 「ドス利かせてどうすんだよっっ！！」

//<2507> ユイに卍字をキメてやる。
<2507> ユイに卍字をキメてやる。

//<2508> 日向
<2508> 日向

//<2509> 男Ｂ
<2509> 男Ｂ

//<2510> エロエロ団総帥
<2510> エロエロ団総帥

//<2511> イケチン
<2511> イケチン

//<2512> ホモ太
<2512> ホモ太

//<2513> ひなチン
<2513> ひなチン

//<2514> 秀樹
<2514> 秀樹

//<2515> 男子生徒
<2515> 男子生徒

//<2516> ？？
<2516> ？？

//<2517> 「あれ？　なんでお前がキレてんだ？」
<2517> 「あれ？　なんでお前がキレてんだ？」

//<2518> ユイ
<2518> ユイ

//<2519> 「か、関節が砕けますっ、ホ、ホームランが打てなくなりますっ！」
<2519> 「か、関節が砕けますっ、ホ、ホームランが打てなくなりますっ！」

//<2520> 音無
<2520> 音無

//<2521> クソ坊主
<2521> クソ坊主

//<2522> 代理人
<2522> 代理人

//<2523> 微妙すぎるイケメン
<2523> 微妙すぎるイケメン

//<2524> ロリコン
<2524> ロリコン

//<2525> メガネ仲間
<2525> メガネ仲間

//<2526> 暗算日本記録保持者
<2526> 暗算日本記録保持者

//<2527> 通り魔
<2527> 通り魔

//<2528> 記憶ナシ男
<2528> 記憶ナシ男

//<2529> 音速
<2529> 音速

//<2530> 無限
<2530> 無限

//<2531> エロ侍
<2531> エロ侍

//<2532> エロエロ団ナンバー１
<2532> エロエロ団ナンバー１

//<2533> ただのエロ少年
<2533> ただのエロ少年

//<2534> ユリブサイク
<2534> ユリブサイク

//<2535> ドピュッシー
<2535> ドピュッシー

//<2536> アメリカンエロドッグ
<2536> アメリカンエロドッグ

//<2537> ゼウス
<2537> ゼウス

//<2538> 日向markⅡ
<2538> 日向markⅡ

//<2539> 糞虫
<2539> 糞虫

//<2540> 量産型日向
<2540> 量産型日向

//<2541> ？？
<2541> ？？

//<2542> 「んな期待最初からしてねーーよっ！！」
<2542> 「んな期待最初からしてねーーよっ！！」

//<2543> se_neckcord
<2543> se_neckcord

//<2544> ユイ
<2544> ユイ

//<2545> 「うぅぅっ！！　関節砕げまずがらっ！！」
<2545> 「うぅぅっ！！　関節砕げまずがらっ！！」

//<2546> se_neckcord
<2546> se_neckcord

//<2547> 日向
<2547> 日向

//<2548> 男Ｂ
<2548> 男Ｂ

//<2549> エロエロ団総帥
<2549> エロエロ団総帥

//<2550> イケチン
<2550> イケチン

//<2551> ホモ太
<2551> ホモ太

//<2552> ひなチン
<2552> ひなチン

//<2553> 秀樹
<2553> 秀樹

//<2554> 男子生徒
<2554> 男子生徒

//<2555> ？？
<2555> ？？

//<2556> 「ドス利かせてどうすんだよっっ！」
<2556> 「ドス利かせてどうすんだよっっ！」

//<2557> また卍字をキメられるユイ。
<2557> また卍字をキメられるユイ。

//<2558> ユイ
<2558> ユイ

//<2559> 「か、関節が砕けますっ、ホ、ホームランが打てなくなりますっ！」
<2559> 「か、関節が砕けますっ、ホ、ホームランが打てなくなりますっ！」

//<2560> 日向
<2560> 日向

//<2561> 男Ｂ
<2561> 男Ｂ

//<2562> エロエロ団総帥
<2562> エロエロ団総帥

//<2563> イケチン
<2563> イケチン

//<2564> ホモ太
<2564> ホモ太

//<2565> ひなチン
<2565> ひなチン

//<2566> 秀樹
<2566> 秀樹

//<2567> 男子生徒
<2567> 男子生徒

//<2568> ？？
<2568> ？？

//<2569> 「んな期待最初からしてねーーよっ！！」
<2569> 「んな期待最初からしてねーーよっ！！」

//<2570> se_neckcord
<2570> se_neckcord

//<2571> ユイ
<2571> ユイ

//<2572> 「うぅぅっ！！　関節砕げまずがらっ！！」
<2572> 「うぅぅっ！！　関節砕げまずがらっ！！」

//<2573> 
<2573> 

//<2574> 主審
<2574> 主審

//<2575> 「うーむ…」
<2575> 「うーむ…」

//<2576> 主審
<2576> 主審

//<2577> 「じゃあ、三チームのキャプテンがじゃんけんをして勝った二チームのゲームとする！」
<2577> 「じゃあ、三チームのキャプテンがじゃんけんをして勝った二チームのゲームとする！」

//<2578> ユイを懲らしめるのに忙しそうな日向の代わりに俺がじゃんけんをする。
<2578> ユイを懲らしめるのに忙しそうな日向の代わりに俺がじゃんけんをする。

//<2579> 主審
<2579> 主審

//<2580> 「最初はグー、じゃんけんぽんっ」
<2580> 「最初はグー、じゃんけんぽんっ」

//<2581> ふたりがパー、俺はチョキ。
<2581> ふたりがパー、俺はチョキ。

//<2582> 音無
<2582> 音無

//<2583> クソ坊主
<2583> クソ坊主

//<2584> 代理人
<2584> 代理人

//<2585> 微妙すぎるイケメン
<2585> 微妙すぎるイケメン

//<2586> ロリコン
<2586> ロリコン

//<2587> メガネ仲間
<2587> メガネ仲間

//<2588> 暗算日本記録保持者
<2588> 暗算日本記録保持者

//<2589> 通り魔
<2589> 通り魔

//<2590> 記憶ナシ男
<2590> 記憶ナシ男

//<2591> 音速
<2591> 音速

//<2592> 無限
<2592> 無限

//<2593> エロ侍
<2593> エロ侍

//<2594> エロエロ団ナンバー１
<2594> エロエロ団ナンバー１

//<2595> ただのエロ少年
<2595> ただのエロ少年

//<2596> ユリブサイク
<2596> ユリブサイク

//<2597> ドピュッシー
<2597> ドピュッシー

//<2598> アメリカンエロドッグ
<2598> アメリカンエロドッグ

//<2599> ゼウス
<2599> ゼウス

//<2600> 日向markⅡ
<2600> 日向markⅡ

//<2601> 糞虫
<2601> 糞虫

//<2602> 量産型日向
<2602> 量産型日向

//<2603> ？？
<2603> ？？

//<2604> 「おーい、日向、勝ったぞー！」
<2604> 「おーい、日向、勝ったぞー！」

//<2605> nothing
<2605> nothing

//<2606> nothing
<2606> nothing

//<2607> nothing
<2607> nothing

//<2608> nothing
<2608> nothing

//<2609> nothing
<2609> nothing

//<2610> 日向
<2610> 日向

//<2611> 男Ｂ
<2611> 男Ｂ

//<2612> エロエロ団総帥
<2612> エロエロ団総帥

//<2613> イケチン
<2613> イケチン

//<2614> ホモ太
<2614> ホモ太

//<2615> ひなチン
<2615> ひなチン

//<2616> 秀樹
<2616> 秀樹

//<2617> 男子生徒
<2617> 男子生徒

//<2618> ？？
<2618> ？？

//<2619> 「よし、よくやったぁぁー！！」
<2619> 「よし、よくやったぁぁー！！」

//<2620> ユイ
<2620> ユイ

//<2621> 「うぎぎぃ…後でお前絶対殺す…」
<2621> 「うぎぎぃ…後でお前絶対殺す…」

//<2622> nothing
<2622> nothing

//<2623> nothing
<2623> nothing

//<2624> nothing
<2624> nothing

//<2625> nothing
<2625> nothing

//<2626> nothing
<2626> nothing

//<2627> ユイを懲らしめている間に、日向がじゃんけんをしていた。
<2627> ユイを懲らしめている間に、日向がじゃんけんをしていた。

//<2628> 主審
<2628> 主審

//<2629> 「最初はグー、じゃんけんぽんっ」
<2629> 「最初はグー、じゃんけんぽんっ」

//<2630> nothing
<2630> nothing

//<2631> nothing
<2631> nothing

//<2632> nothing
<2632> nothing

//<2633> nothing
<2633> nothing

//<2634> nothing
<2634> nothing

//<2635> ふたりがパー、日向はチョキ。
<2635> ふたりがパー、日向はチョキ。

//<2636> 音無
<2636> 音無

//<2637> クソ坊主
<2637> クソ坊主

//<2638> 代理人
<2638> 代理人

