// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<0545> エロエロ団ナンバー１
<0545> エロエロ団ナンバー１

//<0546> ただのエロ少年
<0546> ただのエロ少年

//<0547> ユリブサイク
<0547> ユリブサイク

//<0548> ドピュッシー
<0548> ドピュッシー

//<0549> アメリカンエロドッグ
<0549> アメリカンエロドッグ

//<0550> ゼウス
<0550> ゼウス

//<0551> 日向markⅡ
<0551> 日向markⅡ

//<0552> 糞虫
<0552> 糞虫

//<0553> 量産型日向
<0553> 量産型日向

//<0554> ？？
<0554> ？？

//<0555> 「下心なんてない…真剣に言っているんだ」
<0555> 「下心なんてない…真剣に言っているんだ」

//<0556> nothing
<0556> nothing

//<0557> nothing
<0557> nothing

//<0558> nothing
<0558> nothing

//<0559> nothing
<0559> nothing

//<0560> nothing
<0560> nothing

//<0561> ひさ子
<0561> ひさ子

//<0562> 「なら、必要ないよ。特に体は凝ってないし、凝ったとしても、一晩寝れば、解消される世界だからな」
<0562> 「なら、必要ないよ。特に体は凝ってないし、凝ったとしても、一晩寝れば、解消される世界だからな」

//<0563> 音無
<0563> 音無

//<0564> クソ坊主
<0564> クソ坊主

//<0565> 代理人
<0565> 代理人

//<0566> 微妙すぎるイケメン
<0566> 微妙すぎるイケメン

//<0567> ロリコン
<0567> ロリコン

//<0568> メガネ仲間
<0568> メガネ仲間

//<0569> 暗算日本記録保持者
<0569> 暗算日本記録保持者

//<0570> 通り魔
<0570> 通り魔

//<0571> 記憶ナシ男
<0571> 記憶ナシ男

//<0572> 音速
<0572> 音速

//<0573> 無限
<0573> 無限

//<0574> エロ侍
<0574> エロ侍

//<0575> エロエロ団ナンバー１
<0575> エロエロ団ナンバー１

//<0576> ただのエロ少年
<0576> ただのエロ少年

//<0577> ユリブサイク
<0577> ユリブサイク

//<0578> ドピュッシー
<0578> ドピュッシー

//<0579> アメリカンエロドッグ
<0579> アメリカンエロドッグ

//<0580> ゼウス
<0580> ゼウス

//<0581> 日向markⅡ
<0581> 日向markⅡ

//<0582> 糞虫
<0582> 糞虫

//<0583> 量産型日向
<0583> 量産型日向

//<0584> ？？
<0584> ？？

//<0585> （なんてこった…！）
<0585> （なんてこった…！）

//<0586> これ以上押しても、無理だろう。諦めることにした。
<0586> これ以上押しても、無理だろう。諦めることにした。

//<0587> 音無
<0587> 音無

//<0588> クソ坊主
<0588> クソ坊主

//<0589> 代理人
<0589> 代理人

//<0590> 微妙すぎるイケメン
<0590> 微妙すぎるイケメン

//<0591> ロリコン
<0591> ロリコン

//<0592> メガネ仲間
<0592> メガネ仲間

//<0593> 暗算日本記録保持者
<0593> 暗算日本記録保持者

//<0594> 通り魔
<0594> 通り魔

//<0595> 記憶ナシ男
<0595> 記憶ナシ男

//<0596> 音速
<0596> 音速

//<0597> 無限
<0597> 無限

//<0598> エロ侍
<0598> エロ侍

//<0599> エロエロ団ナンバー１
<0599> エロエロ団ナンバー１

//<0600> ただのエロ少年
<0600> ただのエロ少年

//<0601> ユリブサイク
<0601> ユリブサイク

//<0602> ドピュッシー
<0602> ドピュッシー

//<0603> アメリカンエロドッグ
<0603> アメリカンエロドッグ

//<0604> ゼウス
<0604> ゼウス

//<0605> 日向markⅡ
<0605> 日向markⅡ

//<0606> 糞虫
<0606> 糞虫

//<0607> 量産型日向
<0607> 量産型日向

//<0608> ？？
<0608> ？？

//<0609> 「わかった。またにするよ」
<0609> 「わかった。またにするよ」

//<0610> nothing
<0610> nothing

//<0611> nothing
<0611> nothing

//<0612> nothing
<0612> nothing

//<0613> nothing
<0613> nothing

//<0614> nothing
<0614> nothing

//<0615> ひさ子
<0615> ひさ子

//<0616> 「ああ。賢明だ」
<0616> 「ああ。賢明だ」

//<0617> nothing
<0617> nothing

//<0618> nothing
<0618> nothing

//<0619> nothing
<0619> nothing

//<0620> nothing
<0620> nothing

//<0621> nothing
<0621> nothing

//<0622> ひさ子
<0622> ひさ子

//<0623> 「じゃあな」
<0623> 「じゃあな」

//<0624> 俺は部室を後にした。
<0624> 俺は部室を後にした。

//<0625> 音無
<0625> 音無

//<0626> クソ坊主
<0626> クソ坊主

//<0627> 代理人
<0627> 代理人

//<0628> 微妙すぎるイケメン
<0628> 微妙すぎるイケメン

//<0629> ロリコン
<0629> ロリコン

//<0630> メガネ仲間
<0630> メガネ仲間

//<0631> 暗算日本記録保持者
<0631> 暗算日本記録保持者

//<0632> 通り魔
<0632> 通り魔

//<0633> 記憶ナシ男
<0633> 記憶ナシ男

//<0634> 音速
<0634> 音速

//<0635> 無限
<0635> 無限

//<0636> エロ侍
<0636> エロ侍

//<0637> エロエロ団ナンバー１
<0637> エロエロ団ナンバー１

//<0638> ただのエロ少年
<0638> ただのエロ少年

//<0639> ユリブサイク
<0639> ユリブサイク

//<0640> ドピュッシー
<0640> ドピュッシー

//<0641> アメリカンエロドッグ
<0641> アメリカンエロドッグ

//<0642> ゼウス
<0642> ゼウス

//<0643> 日向markⅡ
<0643> 日向markⅡ

//<0644> 糞虫
<0644> 糞虫

//<0645> 量産型日向
<0645> 量産型日向

//<0646> ？？
<0646> ？？

//<0647> 「思わない」
<0647> 「思わない」

//<0648> nothing
<0648> nothing

//<0649> nothing
<0649> nothing

//<0650> nothing
<0650> nothing

//<0651> nothing
<0651> nothing

//<0652> nothing
<0652> nothing

//<0653> ひさ子
<0653> ひさ子

//<0654> 「だろ。じゃ、出直してくるんだな」
<0654> 「だろ。じゃ、出直してくるんだな」

//<0655> 音無
<0655> 音無

//<0656> クソ坊主
<0656> クソ坊主

//<0657> 代理人
<0657> 代理人

//<0658> 微妙すぎるイケメン
<0658> 微妙すぎるイケメン

//<0659> ロリコン
<0659> ロリコン

//<0660> メガネ仲間
<0660> メガネ仲間

//<0661> 暗算日本記録保持者
<0661> 暗算日本記録保持者

//<0662> 通り魔
<0662> 通り魔

//<0663> 記憶ナシ男
<0663> 記憶ナシ男

//<0664> 音速
<0664> 音速

//<0665> 無限
<0665> 無限

//<0666> エロ侍
<0666> エロ侍

//<0667> エロエロ団ナンバー１
<0667> エロエロ団ナンバー１

//<0668> ただのエロ少年
<0668> ただのエロ少年

//<0669> ユリブサイク
<0669> ユリブサイク

//<0670> ドピュッシー
<0670> ドピュッシー

//<0671> アメリカンエロドッグ
<0671> アメリカンエロドッグ

//<0672> ゼウス
<0672> ゼウス

//<0673> 日向markⅡ
<0673> 日向markⅡ

//<0674> 糞虫
<0674> 糞虫

//<0675> 量産型日向
<0675> 量産型日向

//<0676> ？？
<0676> ？？

//<0677> 「ああ…」
<0677> 「ああ…」

//<0678> dummy
<0678> dummy

//<0679> bg_kuro
<0679> bg_kuro

//<0680> ep03_bg015
<0680> ep03_bg015

//<0681> hs0106
<0681> hs0106

//<0682> hs0107
<0682> hs0107

//<0683> hs0106
<0683> hs0106

//<0684> hs0207
<0684> hs0207

//<0685> hs0106
<0685> hs0106

//<0686> hs0102
<0686> hs0102

//<0687> bg_kuro
<0687> bg_kuro

//<0688> hs0106
<0688> hs0106

//<0689> hs0207
<0689> hs0207

//<0690> hs0204
<0690> hs0204

//<0691> hs0207
<0691> hs0207

//<0692> hs0104
<0692> hs0104

//<0693> hs0107
<0693> hs0107

//<0694> sys_bk_selline00
<0694> sys_bk_selline00

//<0695> hs0105
<0695> hs0105

//<0696> sys_bk_selline00
<0696> sys_bk_selline00

//<0697> hs0107
<0697> hs0107

//<0698> sys_bk_selline00
<0698> sys_bk_selline00

//<0699> hs0202_05
<0699> hs0202_05

//<0700> hs0106
<0700> hs0106

//<0701> hs0101
<0701> hs0101

//<0702> hs0101_07
<0702> hs0101_07

//<0703> hs0106
<0703> hs0106

//<0704> hs0101_06
<0704> hs0101_06

//<0705> hs0106
<0705> hs0106

//<0706> hs0101
<0706> hs0101

//<0707> bg_kuro
<0707> bg_kuro

//<0708> hs0101
<0708> hs0101

//<0709> bg_kuro
<0709> bg_kuro

