// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<1150> nothing
<1150> nothing

//<1151> nothing
<1151> nothing

//<1152> nothing
<1152> nothing

//<1153> nothing
<1153> nothing

//<1154> nothing
<1154> nothing

//<1155> 日向
<1155> 日向

//<1156> 男Ｂ
<1156> 男Ｂ

//<1157> エロエロ団総帥
<1157> エロエロ団総帥

//<1158> イケチン
<1158> イケチン

//<1159> ホモ太
<1159> ホモ太

//<1160> ひなチン
<1160> ひなチン

//<1161> 秀樹
<1161> 秀樹

//<1162> 男子生徒
<1162> 男子生徒

//<1163> ？？
<1163> ？？

//<1164> 「………」
<1164> 「………」

//<1165> 無言になる。
<1165> 無言になる。

//<1166> nothing
<1166> nothing

//<1167> nothing
<1167> nothing

//<1168> nothing
<1168> nothing

//<1169> nothing
<1169> nothing

//<1170> nothing
<1170> nothing

//<1171> 日向
<1171> 日向

//<1172> 男Ｂ
<1172> 男Ｂ

//<1173> エロエロ団総帥
<1173> エロエロ団総帥

//<1174> イケチン
<1174> イケチン

//<1175> ホモ太
<1175> ホモ太

//<1176> ひなチン
<1176> ひなチン

//<1177> 秀樹
<1177> 秀樹

//<1178> 男子生徒
<1178> 男子生徒

//<1179> ？？
<1179> ？？

//<1180> 「お前のことは好きだ…。でも、男同士なら、親友でいいんじゃないか…？」
<1180> 「お前のことは好きだ…。でも、男同士なら、親友でいいんじゃないか…？」

//<1181> 音無
<1181> 音無

//<1182> クソ坊主
<1182> クソ坊主

//<1183> 代理人
<1183> 代理人

//<1184> 微妙すぎるイケメン
<1184> 微妙すぎるイケメン

//<1185> ロリコン
<1185> ロリコン

//<1186> メガネ仲間
<1186> メガネ仲間

//<1187> 暗算日本記録保持者
<1187> 暗算日本記録保持者

//<1188> 通り魔
<1188> 通り魔

//<1189> 記憶ナシ男
<1189> 記憶ナシ男

//<1190> 音速
<1190> 音速

//<1191> 無限
<1191> 無限

//<1192> エロ侍
<1192> エロ侍

//<1193> エロエロ団ナンバー１
<1193> エロエロ団ナンバー１

//<1194> ただのエロ少年
<1194> ただのエロ少年

//<1195> ユリブサイク
<1195> ユリブサイク

//<1196> ドピュッシー
<1196> ドピュッシー

//<1197> アメリカンエロドッグ
<1197> アメリカンエロドッグ

//<1198> ゼウス
<1198> ゼウス

//<1199> 日向markⅡ
<1199> 日向markⅡ

//<1200> 糞虫
<1200> 糞虫

//<1201> 量産型日向
<1201> 量産型日向

//<1202> ？？
<1202> ？？

//<1203> 「わかった。これでただのルームメイトから、親友へと進んだわけだ」
<1203> 「わかった。これでただのルームメイトから、親友へと進んだわけだ」

//<1204> nothing
<1204> nothing

//<1205> nothing
<1205> nothing

//<1206> nothing
<1206> nothing

//<1207> nothing
<1207> nothing

//<1208> nothing
<1208> nothing

//<1209> 日向
<1209> 日向

//<1210> 男Ｂ
<1210> 男Ｂ

//<1211> エロエロ団総帥
<1211> エロエロ団総帥

//<1212> イケチン
<1212> イケチン

//<1213> ホモ太
<1213> ホモ太

//<1214> ひなチン
<1214> ひなチン

//<1215> 秀樹
<1215> 秀樹

//<1216> 男子生徒
<1216> 男子生徒

//<1217> ？？
<1217> ？？

//<1218> 「親友はわかるが、その先があるってのか…？」
<1218> 「親友はわかるが、その先があるってのか…？」

//<1219> 音無
<1219> 音無

//<1220> クソ坊主
<1220> クソ坊主

//<1221> 代理人
<1221> 代理人

//<1222> 微妙すぎるイケメン
<1222> 微妙すぎるイケメン

//<1223> ロリコン
<1223> ロリコン

//<1224> メガネ仲間
<1224> メガネ仲間

//<1225> 暗算日本記録保持者
<1225> 暗算日本記録保持者

//<1226> 通り魔
<1226> 通り魔

//<1227> 記憶ナシ男
<1227> 記憶ナシ男

//<1228> 音速
<1228> 音速

//<1229> 無限
<1229> 無限

//<1230> エロ侍
<1230> エロ侍

//<1231> エロエロ団ナンバー１
<1231> エロエロ団ナンバー１

//<1232> ただのエロ少年
<1232> ただのエロ少年

//<1233> ユリブサイク
<1233> ユリブサイク

//<1234> ドピュッシー
<1234> ドピュッシー

//<1235> アメリカンエロドッグ
<1235> アメリカンエロドッグ

//<1236> ゼウス
<1236> ゼウス

//<1237> 日向markⅡ
<1237> 日向markⅡ

//<1238> 糞虫
<1238> 糞虫

//<1239> 量産型日向
<1239> 量産型日向

//<1240> ？？
<1240> ？？

//<1241> 「永遠に続く世界だろ？　ネクストステージも無限にあるぜ？」
<1241> 「永遠に続く世界だろ？　ネクストステージも無限にあるぜ？」

//<1242> nothing
<1242> nothing

//<1243> nothing
<1243> nothing

//<1244> nothing
<1244> nothing

//<1245> nothing
<1245> nothing

//<1246> nothing
<1246> nothing

//<1247> 日向
<1247> 日向

//<1248> 男Ｂ
<1248> 男Ｂ

//<1249> エロエロ団総帥
<1249> エロエロ団総帥

//<1250> イケチン
<1250> イケチン

//<1251> ホモ太
<1251> ホモ太

//<1252> ひなチン
<1252> ひなチン

//<1253> 秀樹
<1253> 秀樹

//<1254> 男子生徒
<1254> 男子生徒

//<1255> ？？
<1255> ？？

//<1256> 「っ…！」
<1256> 「っ…！」

//<1257> 一瞬、日向の顔がひきつる。
<1257> 一瞬、日向の顔がひきつる。

//<1258> nothing
<1258> nothing

//<1259> nothing
<1259> nothing

//<1260> nothing
<1260> nothing

//<1261> nothing
<1261> nothing

//<1262> nothing
<1262> nothing

//<1263> 日向
<1263> 日向

//<1264> 男Ｂ
<1264> 男Ｂ

//<1265> エロエロ団総帥
<1265> エロエロ団総帥

//<1266> イケチン
<1266> イケチン

//<1267> ホモ太
<1267> ホモ太

//<1268> ひなチン
<1268> ひなチン

//<1269> 秀樹
<1269> 秀樹

//<1270> 男子生徒
<1270> 男子生徒

//<1271> ？？
<1271> ？？

//<1272> 「わかった…ネクストステージ…覚悟しておくよ…」
<1272> 「わかった…ネクストステージ…覚悟しておくよ…」

//<1273> nothing
<1273> nothing

//<1274> nothing
<1274> nothing

//<1275> nothing
<1275> nothing

//<1276> nothing
<1276> nothing

//<1277> nothing
<1277> nothing

//<1278> 日向
<1278> 日向

//<1279> 男Ｂ
<1279> 男Ｂ

//<1280> エロエロ団総帥
<1280> エロエロ団総帥

//<1281> イケチン
<1281> イケチン

//<1282> ホモ太
<1282> ホモ太

//<1283> ひなチン
<1283> ひなチン

//<1284> 秀樹
<1284> 秀樹

//<1285> 男子生徒
<1285> 男子生徒

//<1286> ？？
<1286> ？？

//<1287> 「お前、すげぇこえぇぇーーよ！！」
<1287> 「お前、すげぇこえぇぇーーよ！！」

//<1288> どん引かれる。今日はここまでにしておくか。
<1288> どん引かれる。今日はここまでにしておくか。

//<1289> 音無
<1289> 音無

//<1290> クソ坊主
<1290> クソ坊主

//<1291> 代理人
<1291> 代理人

//<1292> 微妙すぎるイケメン
<1292> 微妙すぎるイケメン

//<1293> ロリコン
<1293> ロリコン

//<1294> メガネ仲間
<1294> メガネ仲間

//<1295> 暗算日本記録保持者
<1295> 暗算日本記録保持者

//<1296> 通り魔
<1296> 通り魔

//<1297> 記憶ナシ男
<1297> 記憶ナシ男

//<1298> 音速
<1298> 音速

//<1299> 無限
<1299> 無限

//<1300> エロ侍
<1300> エロ侍

//<1301> エロエロ団ナンバー１
<1301> エロエロ団ナンバー１

//<1302> ただのエロ少年
<1302> ただのエロ少年

//<1303> ユリブサイク
<1303> ユリブサイク

//<1304> ドピュッシー
<1304> ドピュッシー

//<1305> アメリカンエロドッグ
<1305> アメリカンエロドッグ

//<1306> ゼウス
<1306> ゼウス

//<1307> 日向markⅡ
<1307> 日向markⅡ

//<1308> 糞虫
<1308> 糞虫

//<1309> 量産型日向
<1309> 量産型日向

//<1310> ？？
<1310> ？？

//<1311> 「違う」
<1311> 「違う」

//<1312> nothing
<1312> nothing

//<1313> nothing
<1313> nothing

//<1314> nothing
<1314> nothing

//<1315> nothing
<1315> nothing

//<1316> 野田
<1316> 野田

//<1317> 男Ｆ
<1317> 男Ｆ

//<1318> イケパイ
<1318> イケパイ

//<1319> 男
<1319> 男

//<1320> ？？
<1320> ？？

//<1321> 「だったら、俺と一緒に訓練をしようっ！」
<1321> 「だったら、俺と一緒に訓練をしようっ！」

//<1322> 野田の気迫に負けそうだ…。
<1322> 野田の気迫に負けそうだ…。

//<1323> nothing
<1323> nothing

//<1324> nothing
<1324> nothing

//<1325> nothing
<1325> nothing

//<1326> nothing
<1326> nothing

//<1327> nothing
<1327> nothing

//<1328> すると、日向が助け船のように耳打ちしてくる。
<1328> すると、日向が助け船のように耳打ちしてくる。

//<1329> nothing
<1329> nothing

//<1330> nothing
<1330> nothing

//<1331> nothing
<1331> nothing

//<1332> nothing
<1332> nothing

//<1333> nothing
<1333> nothing

//<1334> 日向
<1334> 日向

//<1335> 男Ｂ
<1335> 男Ｂ

//<1336> エロエロ団総帥
<1336> エロエロ団総帥

//<1337> イケチン
<1337> イケチン

//<1338> ホモ太
<1338> ホモ太

//<1339> ひなチン
<1339> ひなチン

//<1340> 秀樹
<1340> 秀樹

//<1341> 男子生徒
<1341> 男子生徒

//<1342> ？？
<1342> ？？

//<1343> 「野田が新米にこんなこと言い出すなんて、かつてなかったぜ…」
<1343> 「野田が新米にこんなこと言い出すなんて、かつてなかったぜ…」

//<1344> 音無
<1344> 音無

//<1345> クソ坊主
<1345> クソ坊主

//<1346> 代理人
<1346> 代理人

//<1347> 微妙すぎるイケメン
<1347> 微妙すぎるイケメン

//<1348> ロリコン
<1348> ロリコン

//<1349> メガネ仲間
<1349> メガネ仲間

//<1350> 暗算日本記録保持者
<1350> 暗算日本記録保持者

//<1351> 通り魔
<1351> 通り魔

//<1352> 記憶ナシ男
<1352> 記憶ナシ男

//<1353> 音速
<1353> 音速

//<1354> 無限
<1354> 無限

//<1355> エロ侍
<1355> エロ侍

//<1356> エロエロ団ナンバー１
<1356> エロエロ団ナンバー１

//<1357> ただのエロ少年
<1357> ただのエロ少年

//<1358> ユリブサイク
<1358> ユリブサイク

//<1359> ドピュッシー
<1359> ドピュッシー

//<1360> アメリカンエロドッグ
<1360> アメリカンエロドッグ

//<1361> ゼウス
<1361> ゼウス

//<1362> 日向markⅡ
<1362> 日向markⅡ

//<1363> 糞虫
<1363> 糞虫

//<1364> 量産型日向
<1364> 量産型日向

//<1365> ？？
<1365> ？？

//<1366> 「どうすりゃいい…」
<1366> 「どうすりゃいい…」

//<1367> nothing
<1367> nothing

//<1368> nothing
<1368> nothing

//<1369> nothing
<1369> nothing

//<1370> nothing
<1370> nothing

//<1371> nothing
<1371> nothing

//<1372> 日向
<1372> 日向

//<1373> 男Ｂ
<1373> 男Ｂ

//<1374> エロエロ団総帥
<1374> エロエロ団総帥

//<1375> イケチン
<1375> イケチン

//<1376> ホモ太
<1376> ホモ太

//<1377> ひなチン
<1377> ひなチン

//<1378> 秀樹
<1378> 秀樹

//<1379> 男子生徒
<1379> 男子生徒

//<1380> ？？
<1380> ？？

//<1381> 「悪いことは言わない。やめておけ。あいつのことは俺がよく知っている」
<1381> 「悪いことは言わない。やめておけ。あいつのことは俺がよく知っている」

//<1382> nothing
<1382> nothing

//<1383> nothing
<1383> nothing

//<1384> nothing
<1384> nothing

//<1385> nothing
<1385> nothing

//<1386> nothing
<1386> nothing

//<1387> 日向
<1387> 日向

//<1388> 男Ｂ
<1388> 男Ｂ

//<1389> エロエロ団総帥
<1389> エロエロ団総帥

//<1390> イケチン
<1390> イケチン

//<1391> ホモ太
<1391> ホモ太

//<1392> ひなチン
<1392> ひなチン

//<1393> 秀樹
<1393> 秀樹

//<1394> 男子生徒
<1394> 男子生徒

//<1395> ？？
<1395> ？？

//<1396> 「もう一度言う…やめておけ」
<1396> 「もう一度言う…やめておけ」

//<1397> やめる
<1397> やめる

//<1398> 行く
<1398> 行く

//<1399> selbtn : 
<1399> selbtn : 

//<1400> 音無
<1400> 音無

//<1401> クソ坊主
<1401> クソ坊主

//<1402> 代理人
<1402> 代理人

//<1403> 微妙すぎるイケメン
<1403> 微妙すぎるイケメン

//<1404> ロリコン
<1404> ロリコン

//<1405> メガネ仲間
<1405> メガネ仲間

//<1406> 暗算日本記録保持者
<1406> 暗算日本記録保持者

//<1407> 通り魔
<1407> 通り魔

//<1408> 記憶ナシ男
<1408> 記憶ナシ男

//<1409> 音速
<1409> 音速

//<1410> 無限
<1410> 無限

//<1411> エロ侍
<1411> エロ侍

//<1412> エロエロ団ナンバー１
<1412> エロエロ団ナンバー１

//<1413> ただのエロ少年
<1413> ただのエロ少年

//<1414> ユリブサイク
<1414> ユリブサイク

//<1415> ドピュッシー
<1415> ドピュッシー

//<1416> アメリカンエロドッグ
<1416> アメリカンエロドッグ

//<1417> ゼウス
<1417> ゼウス

//<1418> 日向markⅡ
<1418> 日向markⅡ

//<1419> 糞虫
<1419> 糞虫

//<1420> 量産型日向
<1420> 量産型日向

//<1421> ？？
<1421> ？？

//<1422> 「じゃあ、やめる」
<1422> 「じゃあ、やめる」

//<1423> 音無
<1423> 音無

//<1424> クソ坊主
<1424> クソ坊主

//<1425> 代理人
<1425> 代理人

//<1426> 微妙すぎるイケメン
<1426> 微妙すぎるイケメン

//<1427> ロリコン
<1427> ロリコン

//<1428> メガネ仲間
<1428> メガネ仲間

//<1429> 暗算日本記録保持者
<1429> 暗算日本記録保持者

//<1430> 通り魔
<1430> 通り魔

//<1431> 記憶ナシ男
<1431> 記憶ナシ男

//<1432> 音速
<1432> 音速

//<1433> 無限
<1433> 無限

//<1434> エロ侍
<1434> エロ侍

//<1435> エロエロ団ナンバー１
<1435> エロエロ団ナンバー１

//<1436> ただのエロ少年
<1436> ただのエロ少年

//<1437> ユリブサイク
<1437> ユリブサイク

//<1438> ドピュッシー
<1438> ドピュッシー

//<1439> アメリカンエロドッグ
<1439> アメリカンエロドッグ

//<1440> ゼウス
<1440> ゼウス

//<1441> 日向markⅡ
<1441> 日向markⅡ

//<1442> 糞虫
<1442> 糞虫

//<1443> 量産型日向
<1443> 量産型日向

//<1444> ？？
<1444> ？？

//<1445> 「行ってくる」
<1445> 「行ってくる」

//<1446> nothing
<1446> nothing

//<1447> nothing
<1447> nothing

//<1448> nothing
<1448> nothing

//<1449> nothing
<1449> nothing

//<1450> nothing
<1450> nothing

//<1451> 日向
<1451> 日向

//<1452> 男Ｂ
<1452> 男Ｂ

//<1453> エロエロ団総帥
<1453> エロエロ団総帥

//<1454> イケチン
<1454> イケチン

//<1455> ホモ太
<1455> ホモ太

//<1456> ひなチン
<1456> ひなチン

//<1457> 秀樹
<1457> 秀樹

//<1458> 男子生徒
<1458> 男子生徒

//<1459> ？？
<1459> ？？

//<1460> 「えっ…マジかよ…」
<1460> 「えっ…マジかよ…」

//<1461> nothing
<1461> nothing

//<1462> nothing
<1462> nothing

//<1463> nothing
<1463> nothing

//<1464> nothing
<1464> nothing

//<1465> nothing
<1465> nothing

//<1466> 日向
<1466> 日向

//<1467> 男Ｂ
<1467> 男Ｂ

//<1468> エロエロ団総帥
<1468> エロエロ団総帥

//<1469> イケチン
<1469> イケチン

//<1470> ホモ太
<1470> ホモ太

//<1471> ひなチン
<1471> ひなチン

//<1472> 秀樹
<1472> 秀樹

//<1473> 男子生徒
<1473> 男子生徒

//<1474> ？？
<1474> ？？

//<1475> 「お前が決めろよ…」
<1475> 「お前が決めろよ…」

//<1476> 野田と訓練する
<1476> 野田と訓練する

//<1477> 断る
<1477> 断る

//<1478> selbtn : 
<1478> selbtn : 

//<1479> 音無
<1479> 音無

//<1480> クソ坊主
<1480> クソ坊主

//<1481> 代理人
<1481> 代理人

//<1482> 微妙すぎるイケメン
<1482> 微妙すぎるイケメン

//<1483> ロリコン
<1483> ロリコン

//<1484> メガネ仲間
<1484> メガネ仲間

//<1485> 暗算日本記録保持者
<1485> 暗算日本記録保持者

//<1486> 通り魔
<1486> 通り魔

//<1487> 記憶ナシ男
<1487> 記憶ナシ男

//<1488> 音速
<1488> 音速

//<1489> 無限
<1489> 無限

//<1490> エロ侍
<1490> エロ侍

//<1491> エロエロ団ナンバー１
<1491> エロエロ団ナンバー１

//<1492> ただのエロ少年
<1492> ただのエロ少年

//<1493> ユリブサイク
<1493> ユリブサイク

//<1494> ドピュッシー
<1494> ドピュッシー

//<1495> アメリカンエロドッグ
<1495> アメリカンエロドッグ

//<1496> ゼウス
<1496> ゼウス

//<1497> 日向markⅡ
<1497> 日向markⅡ

//<1498> 糞虫
<1498> 糞虫

//<1499> 量産型日向
<1499> 量産型日向

//<1500> ？？
<1500> ？？

//<1501> 「すまない…野田と訓練してくる」
<1501> 「すまない…野田と訓練してくる」

//<1502> nothing
<1502> nothing

//<1503> nothing
<1503> nothing

//<1504> nothing
<1504> nothing

//<1505> nothing
<1505> nothing

//<1506> nothing
<1506> nothing

//<1507> 日向
<1507> 日向

//<1508> 男Ｂ
<1508> 男Ｂ

//<1509> エロエロ団総帥
<1509> エロエロ団総帥

//<1510> イケチン
<1510> イケチン

//<1511> ホモ太
<1511> ホモ太

//<1512> ひなチン
<1512> ひなチン

//<1513> 秀樹
<1513> 秀樹

//<1514> 男子生徒
<1514> 男子生徒

//<1515> ？？
<1515> ？？

//<1516> 「謝る必要になんてない。好きにすればいいさ」
<1516> 「謝る必要になんてない。好きにすればいいさ」

//<1517> 音無
<1517> 音無

//<1518> クソ坊主
<1518> クソ坊主

//<1519> 代理人
<1519> 代理人

//<1520> 微妙すぎるイケメン
<1520> 微妙すぎるイケメン

//<1521> ロリコン
<1521> ロリコン

//<1522> メガネ仲間
<1522> メガネ仲間

//<1523> 暗算日本記録保持者
<1523> 暗算日本記録保持者

//<1524> 通り魔
<1524> 通り魔

//<1525> 記憶ナシ男
<1525> 記憶ナシ男

//<1526> 音速
<1526> 音速

//<1527> 無限
<1527> 無限

//<1528> エロ侍
<1528> エロ侍

//<1529> エロエロ団ナンバー１
<1529> エロエロ団ナンバー１

//<1530> ただのエロ少年
<1530> ただのエロ少年

//<1531> ユリブサイク
<1531> ユリブサイク

//<1532> ドピュッシー
<1532> ドピュッシー

//<1533> アメリカンエロドッグ
<1533> アメリカンエロドッグ

//<1534> ゼウス
<1534> ゼウス

//<1535> 日向markⅡ
<1535> 日向markⅡ

//<1536> 糞虫
<1536> 糞虫

//<1537> 量産型日向
<1537> 量産型日向

//<1538> ？？
<1538> ？？

//<1539> 「すまん、日向…俺は野田を取る…」
<1539> 「すまん、日向…俺は野田を取る…」

//<1540> nothing
<1540> nothing

//<1541> nothing
<1541> nothing

//<1542> nothing
<1542> nothing

//<1543> nothing
<1543> nothing

//<1544> nothing
<1544> nothing

//<1545> 日向
<1545> 日向

//<1546> 男Ｂ
<1546> 男Ｂ

//<1547> エロエロ団総帥
<1547> エロエロ団総帥

//<1548> イケチン
<1548> イケチン

//<1549> ホモ太
<1549> ホモ太

//<1550> ひなチン
<1550> ひなチン

//<1551> 秀樹
<1551> 秀樹

//<1552> 男子生徒
<1552> 男子生徒

//<1553> ？？
<1553> ？？

//<1554> 「マジかよ…あれだけ痛めつけられていてもかよ…」
<1554> 「マジかよ…あれだけ痛めつけられていてもかよ…」

//<1555> 音無
<1555> 音無

//<1556> クソ坊主
<1556> クソ坊主

//<1557> 代理人
<1557> 代理人

//<1558> 微妙すぎるイケメン
<1558> 微妙すぎるイケメン

//<1559> ロリコン
<1559> ロリコン

//<1560> メガネ仲間
<1560> メガネ仲間

//<1561> 暗算日本記録保持者
<1561> 暗算日本記録保持者

//<1562> 通り魔
<1562> 通り魔

//<1563> 記憶ナシ男
<1563> 記憶ナシ男

//<1564> 音速
<1564> 音速

//<1565> 無限
<1565> 無限

//<1566> エロ侍
<1566> エロ侍

//<1567> エロエロ団ナンバー１
<1567> エロエロ団ナンバー１

//<1568> ただのエロ少年
<1568> ただのエロ少年

//<1569> ユリブサイク
<1569> ユリブサイク

//<1570> ドピュッシー
<1570> ドピュッシー

//<1571> アメリカンエロドッグ
<1571> アメリカンエロドッグ

//<1572> ゼウス
<1572> ゼウス

//<1573> 日向markⅡ
<1573> 日向markⅡ

//<1574> 糞虫
<1574> 糞虫

//<1575> 量産型日向
<1575> 量産型日向

//<1576> ？？
<1576> ？？

//<1577> 「ああ」
<1577> 「ああ」

//<1578> nothing
<1578> nothing

//<1579> nothing
<1579> nothing

//<1580> nothing
<1580> nothing

//<1581> nothing
<1581> nothing

//<1582> nothing
<1582> nothing

//<1583> 日向は目を閉じ、しばらく無言のままで居た。
<1583> 日向は目を閉じ、しばらく無言のままで居た。

//<1584> 何十秒過ぎただろうか、ようやく口を開いてくれる。
<1584> 何十秒過ぎただろうか、ようやく口を開いてくれる。

//<1585> 音無
<1585> 音無

//<1586> クソ坊主
<1586> クソ坊主

//<1587> 代理人
<1587> 代理人

//<1588> 微妙すぎるイケメン
<1588> 微妙すぎるイケメン

//<1589> ロリコン
<1589> ロリコン

//<1590> メガネ仲間
<1590> メガネ仲間

//<1591> 暗算日本記録保持者
<1591> 暗算日本記録保持者

//<1592> 通り魔
<1592> 通り魔

//<1593> 記憶ナシ男
<1593> 記憶ナシ男

//<1594> 音速
<1594> 音速

//<1595> 無限
<1595> 無限

//<1596> エロ侍
<1596> エロ侍

//<1597> エロエロ団ナンバー１
<1597> エロエロ団ナンバー１

//<1598> ただのエロ少年
<1598> ただのエロ少年

//<1599> ユリブサイク
<1599> ユリブサイク

//<1600> ドピュッシー
<1600> ドピュッシー

//<1601> アメリカンエロドッグ
<1601> アメリカンエロドッグ

//<1602> ゼウス
<1602> ゼウス

//<1603> 日向markⅡ
<1603> 日向markⅡ

//<1604> 糞虫
<1604> 糞虫

//<1605> 量産型日向
<1605> 量産型日向

//<1606> ？？
<1606> ？？

//<1607> 「違う…。それは、歯槽膿漏による出血だっ！」
<1607> 「違う…。それは、歯槽膿漏による出血だっ！」

//<1608> nothing
<1608> nothing

//<1609> nothing
<1609> nothing

//<1610> nothing
<1610> nothing

//<1611> nothing
<1611> nothing

//<1612> nothing
<1612> nothing

//<1613> 日向
<1613> 日向

//<1614> 男Ｂ
<1614> 男Ｂ

//<1615> エロエロ団総帥
<1615> エロエロ団総帥

//<1616> イケチン
<1616> イケチン

//<1617> ホモ太
<1617> ホモ太

//<1618> ひなチン
<1618> ひなチン

//<1619> 秀樹
<1619> 秀樹

//<1620> 男子生徒
<1620> 男子生徒

//<1621> ？？
<1621> ？？

//<1622> 「………」
<1622> 「………」

//<1623> 日向は何も言ってくれなかった…。
<1623> 日向は何も言ってくれなかった…。

//<1624> さすがに無理があったか…。
<1624> さすがに無理があったか…。

//<1625> nothing
<1625> nothing

//<1626> nothing
<1626> nothing

//<1627> nothing
<1627> nothing

//<1628> nothing
<1628> nothing

//<1629> nothing
<1629> nothing

//<1630> nothing
<1630> nothing

//<1631> しばらく無言が続くが、ようやく日向が答えてくれた。
<1631> しばらく無言が続くが、ようやく日向が答えてくれた。

//<1632> nothing
<1632> nothing

//<1633> nothing
<1633> nothing

//<1634> nothing
<1634> nothing

//<1635> nothing
<1635> nothing

//<1636> nothing
<1636> nothing

//<1637> 日向
<1637> 日向

//<1638> 男Ｂ
<1638> 男Ｂ

//<1639> エロエロ団総帥
<1639> エロエロ団総帥

//<1640> イケチン
<1640> イケチン

//<1641> ホモ太
<1641> ホモ太

//<1642> ひなチン
<1642> ひなチン

//<1643> 秀樹
<1643> 秀樹

//<1644> 男子生徒
<1644> 男子生徒

//<1645> ？？
<1645> ？？

//<1646> 「…いいよ。行けよ」
<1646> 「…いいよ。行けよ」

//<1647> 音無
<1647> 音無

//<1648> クソ坊主
<1648> クソ坊主

//<1649> 代理人
<1649> 代理人

//<1650> 微妙すぎるイケメン
<1650> 微妙すぎるイケメン

//<1651> ロリコン
<1651> ロリコン

//<1652> メガネ仲間
<1652> メガネ仲間

//<1653> 暗算日本記録保持者
<1653> 暗算日本記録保持者

//<1654> 通り魔
<1654> 通り魔

//<1655> 記憶ナシ男
<1655> 記憶ナシ男

//<1656> 音速
<1656> 音速

//<1657> 無限
<1657> 無限

//<1658> エロ侍
<1658> エロ侍

//<1659> エロエロ団ナンバー１
<1659> エロエロ団ナンバー１

//<1660> ただのエロ少年
<1660> ただのエロ少年

//<1661> ユリブサイク
<1661> ユリブサイク

//<1662> ドピュッシー
<1662> ドピュッシー

//<1663> アメリカンエロドッグ
<1663> アメリカンエロドッグ

//<1664> ゼウス
<1664> ゼウス

//<1665> 日向markⅡ
<1665> 日向markⅡ

//<1666> 糞虫
<1666> 糞虫

//<1667> 量産型日向
<1667> 量産型日向

//<1668> ？？
<1668> ？？

//<1669> 「…え？」
<1669> 「…え？」

//<1670> nothing
<1670> nothing

//<1671> nothing
<1671> nothing

//<1672> nothing
<1672> nothing

//<1673> nothing
<1673> nothing

//<1674> nothing
<1674> nothing

//<1675> 日向
<1675> 日向

//<1676> 男Ｂ
<1676> 男Ｂ

//<1677> エロエロ団総帥
<1677> エロエロ団総帥

//<1678> イケチン
<1678> イケチン

//<1679> ホモ太
<1679> ホモ太

//<1680> ひなチン
<1680> ひなチン

//<1681> 秀樹
<1681> 秀樹

//<1682> 男子生徒
<1682> 男子生徒

//<1683> ？？
<1683> ？？

//<1684> 「行きたいんだろ？」
<1684> 「行きたいんだろ？」

//<1685> 音無
<1685> 音無

//<1686> クソ坊主
<1686> クソ坊主

//<1687> 代理人
<1687> 代理人

//<1688> 微妙すぎるイケメン
<1688> 微妙すぎるイケメン

//<1689> ロリコン
<1689> ロリコン

//<1690> メガネ仲間
<1690> メガネ仲間

//<1691> 暗算日本記録保持者
<1691> 暗算日本記録保持者

//<1692> 通り魔
<1692> 通り魔

//<1693> 記憶ナシ男
<1693> 記憶ナシ男

//<1694> 音速
<1694> 音速

//<1695> 無限
<1695> 無限

//<1696> エロ侍
<1696> エロ侍

//<1697> エロエロ団ナンバー１
<1697> エロエロ団ナンバー１

//<1698> ただのエロ少年
<1698> ただのエロ少年

//<1699> ユリブサイク
<1699> ユリブサイク

//<1700> ドピュッシー
<1700> ドピュッシー

//<1701> アメリカンエロドッグ
<1701> アメリカンエロドッグ

//<1702> ゼウス
<1702> ゼウス

//<1703> 日向markⅡ
<1703> 日向markⅡ

//<1704> 糞虫
<1704> 糞虫

//<1705> 量産型日向
<1705> 量産型日向

//<1706> ？？
<1706> ？？

//<1707> 「ああ…」
<1707> 「ああ…」

//<1708> nothing
<1708> nothing

//<1709> nothing
<1709> nothing

//<1710> nothing
<1710> nothing

//<1711> nothing
<1711> nothing

//<1712> nothing
<1712> nothing

//<1713> nothing
<1713> nothing

//<1714> 断腸の思いで、日向から離れ、野田の元まで歩いていく。
<1714> 断腸の思いで、日向から離れ、野田の元まで歩いていく。

//<1715> nothing
<1715> nothing

//<1716> nothing
<1716> nothing

