// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0568> 野田の顔が、驚きに満ちる。

//<0569> se_kazekiri
<0569> se_kazekiri

//<0570> 音無
<0570> 音無

//<0571> クソ坊主
<0571> クソ坊主

//<0572> 代理人
<0572> 代理人

//<0573> 微妙すぎるイケメン
<0573> 微妙すぎるイケメン

//<0574> ロリコン
<0574> ロリコン

//<0575> メガネ仲間
<0575> メガネ仲間

//<0576> 暗算日本記録保持者
<0576> 暗算日本記録保持者

//<0577> 通り魔
<0577> 通り魔

//<0578> 記憶ナシ男
<0578> 記憶ナシ男

//<0579> 音速
<0579> 音速

//<0580> 無限
<0580> 無限

//<0581> エロ侍
<0581> エロ侍

//<0582> エロエロ団ナンバー１
<0582> エロエロ団ナンバー１

//<0583> ただのエロ少年
<0583> ただのエロ少年

//<0584> ユリブサイク
<0584> ユリブサイク

//<0585> ドピュッシー
<0585> ドピュッシー

//<0586> アメリカンエロドッグ
<0586> アメリカンエロドッグ

//<0587> ゼウス
<0587> ゼウス

//<0588> 日向markⅡ
<0588> 日向markⅡ

//<0589> 糞虫
<0589> 糞虫

//<0590> 量産型日向
<0590> 量産型日向

//<0591> ？？
<0591> ？？

//<0592> 「やぁっ！」
<0592> 「やぁっ！」

//<0593> se_kazekiri5
<0593> se_kazekiri5
{10a01} 0a // 0593

//<0594> none
<0594> none

//<0595> nothing
<0595> nothing

//<0596> 
<0596> 

//<0597> 
<0597> 

//<0598> nothing
<0598> nothing

//<0599> bs
<0599> bs

//<0600> _
<0600> _

//<0601> nothing
<0601> nothing

//<0602> nothing
<0602> nothing

//<0603> nothing
<0603> nothing

//<0604> nothing
<0604> nothing

//<0605> nothing
<0605> nothing

//<0606> だが、すんでのところでかわされる。
<0606> だが、すんでのところでかわされる。

//<0607> 刃先が、野田の頬に一筋の傷をつける。
<0607> 刃先が、野田の頬に一筋の傷をつける。

//<0608> 今までで、一番いい手応えだ。
<0608> 今までで、一番いい手応えだ。

//<0609> 音無
<0609> 音無

//<0610> クソ坊主
<0610> クソ坊主

//<0611> 代理人
<0611> 代理人

//<0612> 微妙すぎるイケメン
<0612> 微妙すぎるイケメン

//<0613> ロリコン
<0613> ロリコン

//<0614> メガネ仲間
<0614> メガネ仲間

//<0615> 暗算日本記録保持者
<0615> 暗算日本記録保持者

//<0616> 通り魔
<0616> 通り魔

//<0617> 記憶ナシ男
<0617> 記憶ナシ男

//<0618> 音速
<0618> 音速

//<0619> 無限
<0619> 無限

//<0620> エロ侍
<0620> エロ侍

//<0621> エロエロ団ナンバー１
<0621> エロエロ団ナンバー１

//<0622> ただのエロ少年
<0622> ただのエロ少年

//<0623> ユリブサイク
<0623> ユリブサイク

//<0624> ドピュッシー
<0624> ドピュッシー

//<0625> アメリカンエロドッグ
<0625> アメリカンエロドッグ

//<0626> ゼウス
<0626> ゼウス

//<0627> 日向markⅡ
<0627> 日向markⅡ

//<0628> 糞虫
<0628> 糞虫

//<0629> 量産型日向
<0629> 量産型日向

//<0630> ？？
<0630> ？？

//<0631> 「…今のは」
<0631> 「…今のは」

//<0632> 何かを掴みかけた気がする。
<0632> 何かを掴みかけた気がする。

//<0633> se_kazekiri
<0633> se_kazekiri
{1221f} 0a // 0633

//<0634> bs3_
<0634> bs3_

//<0635> nothing
<0635> nothing

//<0636> nothing
<0636> nothing

//<0637> nothing
<0637> nothing

//<0638> nothing
<0638> nothing

//<0639> nothing
<0639> nothing

//<0640> その勢いで、ふたたび突進する。
<0640> その勢いで、ふたたび突進する。

//<0641> nothing
<0641> nothing

//<0642> nothing
<0642> nothing

//<0643> nothing
<0643> nothing

//<0644> nothing
<0644> nothing

//<0645> nothing
<0645> nothing

//<0646> 野田
<0646> 野田

//<0647> 男Ｆ
<0647> 男Ｆ

//<0648> イケパイ
<0648> イケパイ

//<0649> 男
<0649> 男

//<0650> ？？
<0650> ？？

//<0651> 「それじゃあ、ダメだ！」
<0651> 「それじゃあ、ダメだ！」

//<0652> se_punch
<0652> se_punch

//<0653> se_kengeki
<0653> se_kengeki
{12d86} 0a // 0653

//<0654> none
<0654> none

//<0655> nothing
<0655> nothing

//<0656> 
<0656> 

//<0657> 
<0657> 

//<0658> nothing
<0658> nothing

//<0659> bs
<0659> bs

//<0660> _
<0660> _

//<0661> nothing
<0661> nothing

//<0662> nothing
<0662> nothing

//<0663> nothing
<0663> nothing

//<0664> nothing
<0664> nothing

//<0665> nothing
<0665> nothing

//<0666> だが、今度は余裕で避けられ、手元にきつい一撃をもらう。
<0666> だが、今度は余裕で避けられ、手元にきつい一撃をもらう。

//<0667> そのせいで、またもや刀を持つ手に力が入らない。
<0667> そのせいで、またもや刀を持つ手に力が入らない。

//<0668> 音無
<0668> 音無

//<0669> クソ坊主
<0669> クソ坊主

//<0670> 代理人
<0670> 代理人

//<0671> 微妙すぎるイケメン
<0671> 微妙すぎるイケメン

//<0672> ロリコン
<0672> ロリコン

//<0673> メガネ仲間
<0673> メガネ仲間

//<0674> 暗算日本記録保持者
<0674> 暗算日本記録保持者

//<0675> 通り魔
<0675> 通り魔

//<0676> 記憶ナシ男
<0676> 記憶ナシ男

//<0677> 音速
<0677> 音速

//<0678> 無限
<0678> 無限

//<0679> エロ侍
<0679> エロ侍

//<0680> エロエロ団ナンバー１
<0680> エロエロ団ナンバー１

//<0681> ただのエロ少年
<0681> ただのエロ少年

//<0682> ユリブサイク
<0682> ユリブサイク

//<0683> ドピュッシー
<0683> ドピュッシー

//<0684> アメリカンエロドッグ
<0684> アメリカンエロドッグ

//<0685> ゼウス
<0685> ゼウス

//<0686> 日向markⅡ
<0686> 日向markⅡ

//<0687> 糞虫
<0687> 糞虫

//<0688> 量産型日向
<0688> 量産型日向

//<0689> ？？
<0689> ？？

//<0690> 「くそっ」
<0690> 「くそっ」

//<0691> nothing
<0691> nothing

//<0692> nothing
<0692> nothing

//<0693> nothing
<0693> nothing

//<0694> nothing
<0694> nothing

//<0695> nothing
<0695> nothing

//<0696> 野田
<0696> 野田

//<0697> 男Ｆ
<0697> 男Ｆ

//<0698> イケパイ
<0698> イケパイ

//<0699> 男
<0699> 男

//<0700> ？？
<0700> ？？

//<0701> 「そのまま、来い」
<0701> 「そのまま、来い」

//<0702> また、そのセリフだ。
<0702> また、そのセリフだ。

//<0703> 音無
<0703> 音無

//<0704> クソ坊主
<0704> クソ坊主

//<0705> 代理人
<0705> 代理人

//<0706> 微妙すぎるイケメン
<0706> 微妙すぎるイケメン

//<0707> ロリコン
<0707> ロリコン

//<0708> メガネ仲間
<0708> メガネ仲間

//<0709> 暗算日本記録保持者
<0709> 暗算日本記録保持者

//<0710> 通り魔
<0710> 通り魔

//<0711> 記憶ナシ男
<0711> 記憶ナシ男

//<0712> 音速
<0712> 音速

//<0713> 無限
<0713> 無限

//<0714> エロ侍
<0714> エロ侍

//<0715> エロエロ団ナンバー１
<0715> エロエロ団ナンバー１

//<0716> ただのエロ少年
<0716> ただのエロ少年

//<0717> ユリブサイク
<0717> ユリブサイク

//<0718> ドピュッシー
<0718> ドピュッシー

//<0719> アメリカンエロドッグ
<0719> アメリカンエロドッグ

//<0720> ゼウス
<0720> ゼウス

//<0721> 日向markⅡ
<0721> 日向markⅡ

//<0722> 糞虫
<0722> 糞虫

//<0723> 量産型日向
<0723> 量産型日向

//<0724> ？？
<0724> ？？

//<0725> 「…わかった」
<0725> 「…わかった」

//<0726> 狙うは、野田の手元。
<0726> 狙うは、野田の手元。

//<0727> まだ力が弱い。刃先が定まらない。
<0727> まだ力が弱い。刃先が定まらない。

//<0728> そのまま滑るように、野田のすぐそばまで近づく。
<0728> そのまま滑るように、野田のすぐそばまで近づく。

//<0729> se_kazekiri
<0729> se_kazekiri
{15426} 0a // 0729

//<0730> bs3_
<0730> bs3_

//<0731> nothing
<0731> nothing

//<0732> nothing
<0732> nothing

//<0733> nothing
<0733> nothing

//<0734> nothing
<0734> nothing

//<0735> nothing
<0735> nothing

//<0736> 音無
<0736> 音無

//<0737> クソ坊主
<0737> クソ坊主

//<0738> 代理人
<0738> 代理人

//<0739> 微妙すぎるイケメン
<0739> 微妙すぎるイケメン

//<0740> ロリコン
<0740> ロリコン

//<0741> メガネ仲間
<0741> メガネ仲間

//<0742> 暗算日本記録保持者
<0742> 暗算日本記録保持者

//<0743> 通り魔
<0743> 通り魔

//<0744> 記憶ナシ男
<0744> 記憶ナシ男

//<0745> 音速
<0745> 音速

//<0746> 無限
<0746> 無限

//<0747> エロ侍
<0747> エロ侍

//<0748> エロエロ団ナンバー１
<0748> エロエロ団ナンバー１

//<0749> ただのエロ少年
<0749> ただのエロ少年

//<0750> ユリブサイク
<0750> ユリブサイク

//<0751> ドピュッシー
<0751> ドピュッシー

//<0752> アメリカンエロドッグ
<0752> アメリカンエロドッグ

//<0753> ゼウス
<0753> ゼウス

//<0754> 日向markⅡ
<0754> 日向markⅡ

//<0755> 糞虫
<0755> 糞虫

//<0756> 量産型日向
<0756> 量産型日向

//<0757> ？？
<0757> ？？

//<0758> 「はっ」
<0758> 「はっ」

//<0759> 力が抜けているせいで、逆に無駄な動きがない。
<0759> 力が抜けているせいで、逆に無駄な動きがない。

//<0760> 必要最小限の動作で、俺は野田の手元に斬りかかる。
<0760> 必要最小限の動作で、俺は野田の手元に斬りかかる。

//<0761> nothing
<0761> nothing

//<0762> nothing
<0762> nothing

//<0763> nothing
<0763> nothing

//<0764> nothing
<0764> nothing

//<0765> nothing
<0765> nothing

//<0766> 野田
<0766> 野田

//<0767> 男Ｆ
<0767> 男Ｆ

//<0768> イケパイ
<0768> イケパイ

//<0769> 男
<0769> 男

//<0770> ？？
<0770> ？？

//<0771> 「くっ」
<0771> 「くっ」

//<0772> se_kengeki
<0772> se_kengeki

//<0773> 辛うじて野田はかわすが、刀の背の部分が奴の右手を打つ。
<0773> 辛うじて野田はかわすが、刀の背の部分が奴の右手を打つ。

//<0774> 野田
<0774> 野田

//<0775> 男Ｆ
<0775> 男Ｆ

//<0776> イケパイ
<0776> イケパイ

//<0777> 男
<0777> 男

//<0778> ？？
<0778> ？？

//<0779> 「くそっ」
<0779> 「くそっ」

//<0780> none
<0780> none

//<0781> nothing
<0781> nothing

//<0782> 
<0782> 

//<0783> 
<0783> 

//<0784> nothing
<0784> nothing

//<0785> bs
<0785> bs

//<0786> _
<0786> _

//<0787> nothing
<0787> nothing

//<0788> nothing
<0788> nothing

//<0789> nothing
<0789> nothing

//<0790> nothing
<0790> nothing

//<0791> nothing
<0791> nothing

//<0792> se_kengeki2
<0792> se_kengeki2

//<0793> 野田がハルバートを取り落とした。
<0793> 野田がハルバートを取り落とした。

//<0794> 音無
<0794> 音無

//<0795> クソ坊主
<0795> クソ坊主

//<0796> 代理人
<0796> 代理人

//<0797> 微妙すぎるイケメン
<0797> 微妙すぎるイケメン

//<0798> ロリコン
<0798> ロリコン

//<0799> メガネ仲間
<0799> メガネ仲間

//<0800> 暗算日本記録保持者
<0800> 暗算日本記録保持者

//<0801> 通り魔
<0801> 通り魔

//<0802> 記憶ナシ男
<0802> 記憶ナシ男

//<0803> 音速
<0803> 音速

//<0804> 無限
<0804> 無限

//<0805> エロ侍
<0805> エロ侍

//<0806> エロエロ団ナンバー１
<0806> エロエロ団ナンバー１

//<0807> ただのエロ少年
<0807> ただのエロ少年

//<0808> ユリブサイク
<0808> ユリブサイク

//<0809> ドピュッシー
<0809> ドピュッシー

//<0810> アメリカンエロドッグ
<0810> アメリカンエロドッグ

//<0811> ゼウス
<0811> ゼウス

//<0812> 日向markⅡ
<0812> 日向markⅡ

//<0813> 糞虫
<0813> 糞虫

//<0814> 量産型日向
<0814> 量産型日向

//<0815> ？？
<0815> ？？

//<0816> 「…やっと、一本取れたな」
<0816> 「…やっと、一本取れたな」

//<0817> ほっとすると同時に、どっと疲れが出る。
<0817> ほっとすると同時に、どっと疲れが出る。

//<0818> nothing
<0818> nothing

//<0819> nothing
<0819> nothing

//<0820> nothing
<0820> nothing

//<0821> nothing
<0821> nothing

//<0822> nothing
<0822> nothing

//<0823> 野田
<0823> 野田

//<0824> 男Ｆ
<0824> 男Ｆ

//<0825> イケパイ
<0825> イケパイ

//<0826> 男
<0826> 男

//<0827> ？？
<0827> ？？

//<0828> 「本当に、やっとだな」
<0828> 「本当に、やっとだな」

//<0829> 野田が苦笑する。
<0829> 野田が苦笑する。

//<0830> 音無
<0830> 音無

//<0831> クソ坊主
<0831> クソ坊主

//<0832> 代理人
<0832> 代理人

//<0833> 微妙すぎるイケメン
<0833> 微妙すぎるイケメン

//<0834> ロリコン
<0834> ロリコン

//<0835> メガネ仲間
<0835> メガネ仲間

//<0836> 暗算日本記録保持者
<0836> 暗算日本記録保持者

//<0837> 通り魔
<0837> 通り魔

//<0838> 記憶ナシ男
<0838> 記憶ナシ男

//<0839> 音速
<0839> 音速

//<0840> 無限
<0840> 無限

//<0841> エロ侍
<0841> エロ侍

//<0842> エロエロ団ナンバー１
<0842> エロエロ団ナンバー１

//<0843> ただのエロ少年
<0843> ただのエロ少年

//<0844> ユリブサイク
<0844> ユリブサイク

//<0845> ドピュッシー
<0845> ドピュッシー

//<0846> アメリカンエロドッグ
<0846> アメリカンエロドッグ

//<0847> ゼウス
<0847> ゼウス

//<0848> 日向markⅡ
<0848> 日向markⅡ

//<0849> 糞虫
<0849> 糞虫

//<0850> 量産型日向
<0850> 量産型日向

//<0851> ？？
<0851> ？？

//<0852> 「…お前、俺に教えてくれていたのか？」
<0852> 「…お前、俺に教えてくれていたのか？」

//<0853> nothing
<0853> nothing

//<0854> nothing
<0854> nothing

//<0855> nothing
<0855> nothing

//<0856> nothing
<0856> nothing

//<0857> nothing
<0857> nothing

//<0858> 野田
<0858> 野田

//<0859> 男Ｆ
<0859> 男Ｆ

//<0860> イケパイ
<0860> イケパイ

//<0861> 男
<0861> 男

//<0862> ？？
<0862> ？？

//<0863> 「さあ、なんのことだ」
<0863> 「さあ、なんのことだ」

//<0864> いや、わかる。
<0864> いや、わかる。

//<0865> これまでの俺は、無理な力が入りすぎていた。
<0865> これまでの俺は、無理な力が入りすぎていた。

//<0866> 音無
<0866> 音無

//<0867> クソ坊主
<0867> クソ坊主

//<0868> 代理人
<0868> 代理人

//<0869> 微妙すぎるイケメン
<0869> 微妙すぎるイケメン

//<0870> ロリコン
<0870> ロリコン

//<0871> メガネ仲間
<0871> メガネ仲間

//<0872> 暗算日本記録保持者
<0872> 暗算日本記録保持者

//<0873> 通り魔
<0873> 通り魔

//<0874> 記憶ナシ男
<0874> 記憶ナシ男

//<0875> 音速
<0875> 音速

//<0876> 無限
<0876> 無限

//<0877> エロ侍
<0877> エロ侍

//<0878> エロエロ団ナンバー１
<0878> エロエロ団ナンバー１

//<0879> ただのエロ少年
<0879> ただのエロ少年

//<0880> ユリブサイク
<0880> ユリブサイク

//<0881> ドピュッシー
<0881> ドピュッシー

//<0882> アメリカンエロドッグ
<0882> アメリカンエロドッグ

//<0883> ゼウス
<0883> ゼウス

//<0884> 日向markⅡ
<0884> 日向markⅡ

//<0885> 糞虫
<0885> 糞虫

//<0886> 量産型日向
<0886> 量産型日向

//<0887> ？？
<0887> ？？

//<0888> 「それを、教えようとしたんだな」
<0888> 「それを、教えようとしたんだな」

//<0889> nothing
<0889> nothing

//<0890> nothing
<0890> nothing

//<0891> nothing
<0891> nothing

//<0892> nothing
<0892> nothing

//<0893> nothing
<0893> nothing

//<0894> 刀を使いこなしてやろう。
<0894> 刀を使いこなしてやろう。

//<0895> 野田に一泡吹かせてやろう。
<0895> 野田に一泡吹かせてやろう。

//<0896> そんな思いが、逆に枷になっていたのかもしれない。
<0896> そんな思いが、逆に枷になっていたのかもしれない。

//<0897> 音無
<0897> 音無

//<0898> クソ坊主
<0898> クソ坊主

//<0899> 代理人
<0899> 代理人

//<0900> 微妙すぎるイケメン
<0900> 微妙すぎるイケメン

//<0901> ロリコン
<0901> ロリコン

//<0902> メガネ仲間
<0902> メガネ仲間

//<0903> 暗算日本記録保持者
<0903> 暗算日本記録保持者

//<0904> 通り魔
<0904> 通り魔

//<0905> 記憶ナシ男
<0905> 記憶ナシ男

//<0906> 音速
<0906> 音速

//<0907> 無限
<0907> 無限

//<0908> エロ侍
<0908> エロ侍

//<0909> エロエロ団ナンバー１
<0909> エロエロ団ナンバー１

//<0910> ただのエロ少年
<0910> ただのエロ少年

//<0911> ユリブサイク
<0911> ユリブサイク

//<0912> ドピュッシー
<0912> ドピュッシー

//<0913> アメリカンエロドッグ
<0913> アメリカンエロドッグ

//<0914> ゼウス
<0914> ゼウス

//<0915> 日向markⅡ
<0915> 日向markⅡ

//<0916> 糞虫
<0916> 糞虫

//<0917> 量産型日向
<0917> 量産型日向

//<0918> ？？
<0918> ？？

//<0919> 「確かに、武器が泣いていたかもな」
<0919> 「確かに、武器が泣いていたかもな」

//<0920> 刀を俺の一部にしなければ、いけなかったんだ。
<0920> 刀を俺の一部にしなければ、いけなかったんだ。

//<0921> 野田と向き合う。
<0921> 野田と向き合う。

//<0922> 音無
<0922> 音無

//<0923> クソ坊主
<0923> クソ坊主

//<0924> 代理人
<0924> 代理人

//<0925> 微妙すぎるイケメン
<0925> 微妙すぎるイケメン

//<0926> ロリコン
<0926> ロリコン

//<0927> メガネ仲間
<0927> メガネ仲間

//<0928> 暗算日本記録保持者
<0928> 暗算日本記録保持者

//<0929> 通り魔
<0929> 通り魔

//<0930> 記憶ナシ男
<0930> 記憶ナシ男

//<0931> 音速
<0931> 音速

//<0932> 無限
<0932> 無限

//<0933> エロ侍
<0933> エロ侍

//<0934> エロエロ団ナンバー１
<0934> エロエロ団ナンバー１

//<0935> ただのエロ少年
<0935> ただのエロ少年

//<0936> ユリブサイク
<0936> ユリブサイク

//<0937> ドピュッシー
<0937> ドピュッシー

//<0938> アメリカンエロドッグ
<0938> アメリカンエロドッグ

//<0939> ゼウス
<0939> ゼウス

//<0940> 日向markⅡ
<0940> 日向markⅡ

//<0941> 糞虫
<0941> 糞虫

//<0942> 量産型日向
<0942> 量産型日向

//<0943> ？？
<0943> ？？

//<0944> 「…後は、これを自分でできるようにすることだな」
<0944> 「…後は、これを自分でできるようにすることだな」

//<0945> nothing
<0945> nothing

//<0946> nothing
<0946> nothing

//<0947> nothing
<0947> nothing

//<0948> nothing
<0948> nothing

//<0949> nothing
<0949> nothing

//<0950> 野田
<0950> 野田

//<0951> 男Ｆ
<0951> 男Ｆ

//<0952> イケパイ
<0952> イケパイ

//<0953> 男
<0953> 男

//<0954> ？？
<0954> ？？

//<0955> 「武器を使いこなすための筋力は、あればあるだけいいに決まっている」
<0955> 「武器を使いこなすための筋力は、あればあるだけいいに決まっている」

//<0956> nothing
<0956> nothing

//<0957> nothing
<0957> nothing

//<0958> nothing
<0958> nothing

//<0959> nothing
<0959> nothing

//<0960> nothing
<0960> nothing

//<0961> 野田
<0961> 野田

//<0962> 男Ｆ
<0962> 男Ｆ

//<0963> イケパイ
<0963> イケパイ

//<0964> 男
<0964> 男

//<0965> ？？
<0965> ？？

//<0966> 「だが、それを頼るようではまだまだだ」
<0966> 「だが、それを頼るようではまだまだだ」

//<0967> nothing
<0967> nothing

//<0968> nothing
<0968> nothing

//<0969> nothing
<0969> nothing

//<0970> nothing
<0970> nothing

//<0971> nothing
<0971> nothing

//<0972> 野田
<0972> 野田

//<0973> 男Ｆ
<0973> 男Ｆ

//<0974> イケパイ
<0974> イケパイ

//<0975> 男
<0975> 男

//<0976> ？？
<0976> ？？

//<0977> 「あることを忘れる。そいつが理想だ」
<0977> 「あることを忘れる。そいつが理想だ」

//<0978> 音無
<0978> 音無

//<0979> クソ坊主
<0979> クソ坊主

//<0980> 代理人
<0980> 代理人

//<0981> 微妙すぎるイケメン
<0981> 微妙すぎるイケメン

//<0982> ロリコン
<0982> ロリコン

//<0983> メガネ仲間
<0983> メガネ仲間

//<0984> 暗算日本記録保持者
<0984> 暗算日本記録保持者

//<0985> 通り魔
<0985> 通り魔

//<0986> 記憶ナシ男
<0986> 記憶ナシ男

//<0987> 音速
<0987> 音速

//<0988> 無限
<0988> 無限

//<0989> エロ侍
<0989> エロ侍

//<0990> エロエロ団ナンバー１
<0990> エロエロ団ナンバー１

//<0991> ただのエロ少年
<0991> ただのエロ少年

//<0992> ユリブサイク
<0992> ユリブサイク

//<0993> ドピュッシー
<0993> ドピュッシー

//<0994> アメリカンエロドッグ
<0994> アメリカンエロドッグ

//<0995> ゼウス
<0995> ゼウス

//<0996> 日向markⅡ
<0996> 日向markⅡ

//<0997> 糞虫
<0997> 糞虫

//<0998> 量産型日向
<0998> 量産型日向

//<0999> ？？
<0999> ？？

//<1000> 「…お前、熱でもあるのか？」
<1000> 「…お前、熱でもあるのか？」

//<1001> nothing
<1001> nothing

//<1002> nothing
<1002> nothing

//<1003> nothing
<1003> nothing

//<1004> nothing
<1004> nothing

//<1005> nothing
<1005> nothing

//<1006> 野田
<1006> 野田

//<1007> 男Ｆ
<1007> 男Ｆ

//<1008> イケパイ
<1008> イケパイ

//<1009> 男
<1009> 男

//<1010> ？？
<1010> ？？

//<1011> 「俺だって、たまには真面目なことを言う」
<1011> 「俺だって、たまには真面目なことを言う」

//<1012> nothing
<1012> nothing

//<1013> nothing
<1013> nothing

//<1014> nothing
<1014> nothing

//<1015> nothing
<1015> nothing

//<1016> nothing
<1016> nothing

//<1017> nothing
<1017> nothing

//<1018> それから、恥ずかしそうにそっぽを向いた。
<1018> それから、恥ずかしそうにそっぽを向いた。

//<1019> どうやら、照れてしまったらしい。
<1019> どうやら、照れてしまったらしい。

//<1020> nothing
<1020> nothing

//<1021> nothing
<1021> nothing

//<1022> nothing
<1022> nothing

//<1023> nothing
<1023> nothing

//<1024> nothing
<1024> nothing

//<1025> 野田
<1025> 野田

//<1026> 男Ｆ
<1026> 男Ｆ

//<1027> イケパイ
<1027> イケパイ

//<1028> 男
<1028> 男

//<1029> ？？
<1029> ？？

//<1030> 「その通りだ。そして俺の訓練の邪魔をしなくなってくれればいい」
<1030> 「その通りだ。そして俺の訓練の邪魔をしなくなってくれればいい」

//<1031> 音無
<1031> 音無

//<1032> クソ坊主
<1032> クソ坊主

//<1033> 代理人
<1033> 代理人

//<1034> 微妙すぎるイケメン
<1034> 微妙すぎるイケメン

//<1035> ロリコン
<1035> ロリコン

//<1036> メガネ仲間
<1036> メガネ仲間

//<1037> 暗算日本記録保持者
<1037> 暗算日本記録保持者

//<1038> 通り魔
<1038> 通り魔

//<1039> 記憶ナシ男
<1039> 記憶ナシ男

//<1040> 音速
<1040> 音速

//<1041> 無限
<1041> 無限

//<1042> エロ侍
<1042> エロ侍

//<1043> エロエロ団ナンバー１
<1043> エロエロ団ナンバー１

//<1044> ただのエロ少年
<1044> ただのエロ少年

//<1045> ユリブサイク
<1045> ユリブサイク

//<1046> ドピュッシー
<1046> ドピュッシー

//<1047> アメリカンエロドッグ
<1047> アメリカンエロドッグ

//<1048> ゼウス
<1048> ゼウス

//<1049> 日向markⅡ
<1049> 日向markⅡ

//<1050> 糞虫
<1050> 糞虫

//<1051> 量産型日向
<1051> 量産型日向

//<1052> ？？
<1052> ？？

//<1053> 「邪魔だったのか？」
<1053> 「邪魔だったのか？」

//<1054> nothing
<1054> nothing

//<1055> nothing
<1055> nothing

//<1056> nothing
<1056> nothing

//<1057> nothing
<1057> nothing

//<1058> nothing
<1058> nothing

//<1059> 野田
<1059> 野田

//<1060> 男Ｆ
<1060> 男Ｆ

//<1061> イケパイ
<1061> イケパイ

//<1062> 男
<1062> 男

//<1063> ？？
<1063> ？？

//<1064> 「当然だ」
<1064> 「当然だ」

//<1065> 少しは分かり合えた気でいたが、やはり気難しい奴だった…。
<1065> 少しは分かり合えた気でいたが、やはり気難しい奴だった…。

//<1066> dummy
<1066> dummy

//<1067> bg_kuro
<1067> bg_kuro

//<1068> ep04_bg022
<1068> ep04_bg022

//<1069> m105
<1069> m105

//<1070> nd0301_02
<1070> nd0301_02

//<1071> nd0305
<1071> nd0305

//<1072> nd0301_10
<1072> nd0301_10

//<1073> nd0308
<1073> nd0308

//<1074> bg_kuro
<1074> bg_kuro

//<1075> ep04_bg023
<1075> ep04_bg023

//<1076> nd0301
<1076> nd0301

//<1077> nd0302_01
<1077> nd0302_01

//<1078> nd0301_02
<1078> nd0301_02

//<1079> ep04_bg047
<1079> ep04_bg047

//<1080> ep04_bg023
<1080> ep04_bg023

//<1081> nd0301
<1081> nd0301

//<1082> nd0308
<1082> nd0308

//<1083> nd0301_02
<1083> nd0301_02

//<1084> nd0603_06
<1084> nd0603_06

//<1085> nd0201
<1085> nd0201

//<1086> nd0101_02
<1086> nd0101_02

//<1087> bg_kuro
<1087> bg_kuro

//<1088> ep07_bg041
<1088> ep07_bg041

//<1089> ep04_bg047
<1089> ep04_bg047

//<1090> ep07_bg041
<1090> ep07_bg041

//<1091> nd0202
<1091> nd0202

//<1092> nd0201_02
<1092> nd0201_02

//<1093> nd0101
<1093> nd0101

//<1094> nd0401
<1094> nd0401

//<1095> m121
<1095> m121

//<1096> nd04012100
<1096> nd04012100

//<1097> bs3_nd05052100
<1097> bs3_nd05052100

//<1098> bs3_nd0505_012100
<1098> bs3_nd0505_012100

//<1099> bs3_nd04012100
<1099> bs3_nd04012100

//<1100> nd0401
<1100> nd0401

//<1101> nd0401
<1101> nd0401

//<1102> nd0410
<1102> nd0410

//<1103> nd0401
<1103> nd0401

//<1104> nd04012100
<1104> nd04012100

//<1105> nd05062100
<1105> nd05062100

//<1106> nd0501
<1106> nd0501

//<1107> nd0501
<1107> nd0501

//<1108> nd05012100
<1108> nd05012100

//<1109> nd05052100
<1109> nd05052100

//<1110> nd0501
<1110> nd0501

//<1111> nd0501
<1111> nd0501

//<1112> nd0505
<1112> nd0505

//<1113> nd05012100
<1113> nd05012100

//<1114> nd0404_052100
<1114> nd0404_052100

//<1115> nd0701
<1115> nd0701

//<1116> nd0701
<1116> nd0701

//<1117> nd0707_02
<1117> nd0707_02

//<1118> m203
<1118> m203

//<1119> nd0710
<1119> nd0710

//<1120> nd0701
<1120> nd0701

//<1121> nd0710
<1121> nd0710

//<1122> nd0709
<1122> nd0709

//<1123> nd0701
<1123> nd0701

//<1124> nd0710
<1124> nd0710

//<1125> nd0710
<1125> nd0710

//<1126> nd0701
<1126> nd0701

//<1127> bg_kuro
<1127> bg_kuro

