// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day

//<1557> エロ侍
<1557> エロ侍

//<1558> エロエロ団ナンバー１
<1558> エロエロ団ナンバー１

//<1559> ただのエロ少年
<1559> ただのエロ少年

//<1560> ユリブサイク
<1560> ユリブサイク

//<1561> ドピュッシー
<1561> ドピュッシー

//<1562> アメリカンエロドッグ
<1562> アメリカンエロドッグ

//<1563> ゼウス
<1563> ゼウス

//<1564> 日向markⅡ
<1564> 日向markⅡ

//<1565> 糞虫
<1565> 糞虫

//<1566> 量産型日向
<1566> 量産型日向

//<1567> ？？
<1567> ？？

//<1568> 「そんなことわかってるよ」
<1568> 「そんなことわかってるよ」

//<1569> nothing
<1569> nothing

//<1570> nothing
<1570> nothing

//<1571> nothing
<1571> nothing

//<1572> nothing
<1572> nothing

//<1573> nothing
<1573> nothing

//<1574> 日向
<1574> 日向

//<1575> 男Ｂ
<1575> 男Ｂ

//<1576> エロエロ団総帥
<1576> エロエロ団総帥

//<1577> イケチン
<1577> イケチン

//<1578> ホモ太
<1578> ホモ太

//<1579> ひなチン
<1579> ひなチン

//<1580> 秀樹
<1580> 秀樹

//<1581> 男子生徒
<1581> 男子生徒

//<1582> ？？
<1582> ？？

//<1583> 「お前まさか…」
<1583> 「お前まさか…」

//<1584> 音無
<1584> 音無

//<1585> クソ坊主
<1585> クソ坊主

//<1586> 代理人
<1586> 代理人

//<1587> 微妙すぎるイケメン
<1587> 微妙すぎるイケメン

//<1588> ロリコン
<1588> ロリコン

//<1589> メガネ仲間
<1589> メガネ仲間

//<1590> 暗算日本記録保持者
<1590> 暗算日本記録保持者

//<1591> 通り魔
<1591> 通り魔

//<1592> 記憶ナシ男
<1592> 記憶ナシ男

//<1593> 音速
<1593> 音速

//<1594> 無限
<1594> 無限

//<1595> エロ侍
<1595> エロ侍

//<1596> エロエロ団ナンバー１
<1596> エロエロ団ナンバー１

//<1597> ただのエロ少年
<1597> ただのエロ少年

//<1598> ユリブサイク
<1598> ユリブサイク

//<1599> ドピュッシー
<1599> ドピュッシー

//<1600> アメリカンエロドッグ
<1600> アメリカンエロドッグ

//<1601> ゼウス
<1601> ゼウス

//<1602> 日向markⅡ
<1602> 日向markⅡ

//<1603> 糞虫
<1603> 糞虫

//<1604> 量産型日向
<1604> 量産型日向

//<1605> ？？
<1605> ？？

//<1606> 「ぴゅっぴゅぴゅ～」
<1606> 「ぴゅっぴゅぴゅ～」

//<1607> その先は口笛を吹いてごまかしにかかる。
<1607> その先は口笛を吹いてごまかしにかかる。

//<1608> nothing
<1608> nothing

//<1609> nothing
<1609> nothing

//<1610> nothing
<1610> nothing

//<1611> nothing
<1611> nothing

//<1612> nothing
<1612> nothing

//<1613> 日向
<1613> 日向

//<1614> 男Ｂ
<1614> 男Ｂ

//<1615> エロエロ団総帥
<1615> エロエロ団総帥

//<1616> イケチン
<1616> イケチン

//<1617> ホモ太
<1617> ホモ太

//<1618> ひなチン
<1618> ひなチン

//<1619> 秀樹
<1619> 秀樹

//<1620> 男子生徒
<1620> 男子生徒

//<1621> ？？
<1621> ？？

//<1622> 「あからさまなごまかし方をするんだな…」
<1622> 「あからさまなごまかし方をするんだな…」

//<1623> nothing
<1623> nothing

//<1624> nothing
<1624> nothing

//<1625> nothing
<1625> nothing

//<1626> nothing
<1626> nothing

//<1627> nothing
<1627> nothing

//<1628> 日向
<1628> 日向

//<1629> 男Ｂ
<1629> 男Ｂ

//<1630> エロエロ団総帥
<1630> エロエロ団総帥

//<1631> イケチン
<1631> イケチン

//<1632> ホモ太
<1632> ホモ太

//<1633> ひなチン
<1633> ひなチン

//<1634> 秀樹
<1634> 秀樹

//<1635> 男子生徒
<1635> 男子生徒

//<1636> ？？
<1636> ？？

//<1637> 「あまり無茶して、
<1637> 「あまり無茶して、

//<1638> おおごと
<1638> おおごと

//<1639> 大事
<1639> 大事
{2ab82} 3d // 1639

//<1640> にすんなよ？」
<1640> にすんなよ？」

//<1641> 音無
<1641> 音無

//<1642> クソ坊主
<1642> クソ坊主

//<1643> 代理人
<1643> 代理人

//<1644> 微妙すぎるイケメン
<1644> 微妙すぎるイケメン

//<1645> ロリコン
<1645> ロリコン

//<1646> メガネ仲間
<1646> メガネ仲間

//<1647> 暗算日本記録保持者
<1647> 暗算日本記録保持者

//<1648> 通り魔
<1648> 通り魔

//<1649> 記憶ナシ男
<1649> 記憶ナシ男

//<1650> 音速
<1650> 音速

//<1651> 無限
<1651> 無限

//<1652> エロ侍
<1652> エロ侍

//<1653> エロエロ団ナンバー１
<1653> エロエロ団ナンバー１

//<1654> ただのエロ少年
<1654> ただのエロ少年

//<1655> ユリブサイク
<1655> ユリブサイク

//<1656> ドピュッシー
<1656> ドピュッシー

//<1657> アメリカンエロドッグ
<1657> アメリカンエロドッグ

//<1658> ゼウス
<1658> ゼウス

//<1659> 日向markⅡ
<1659> 日向markⅡ

//<1660> 糞虫
<1660> 糞虫

//<1661> 量産型日向
<1661> 量産型日向

//<1662> ？？
<1662> ？？

//<1663> 「ああ」
<1663> 「ああ」

//<1664> nothing
<1664> nothing

//<1665> nothing
<1665> nothing

//<1666> nothing
<1666> nothing

//<1667> nothing
<1667> nothing

//<1668> nothing
<1668> nothing

//<1669> 日向
<1669> 日向

//<1670> 男Ｂ
<1670> 男Ｂ

//<1671> エロエロ団総帥
<1671> エロエロ団総帥

//<1672> イケチン
<1672> イケチン

//<1673> ホモ太
<1673> ホモ太

//<1674> ひなチン
<1674> ひなチン

//<1675> 秀樹
<1675> 秀樹

//<1676> 男子生徒
<1676> 男子生徒

//<1677> ？？
<1677> ？？

//<1678> 「じゃあな」
<1678> 「じゃあな」

//<1679> 音無
<1679> 音無

//<1680> クソ坊主
<1680> クソ坊主

//<1681> 代理人
<1681> 代理人

//<1682> 微妙すぎるイケメン
<1682> 微妙すぎるイケメン

//<1683> ロリコン
<1683> ロリコン

//<1684> メガネ仲間
<1684> メガネ仲間

//<1685> 暗算日本記録保持者
<1685> 暗算日本記録保持者

//<1686> 通り魔
<1686> 通り魔

//<1687> 記憶ナシ男
<1687> 記憶ナシ男

//<1688> 音速
<1688> 音速

//<1689> 無限
<1689> 無限

//<1690> エロ侍
<1690> エロ侍

//<1691> エロエロ団ナンバー１
<1691> エロエロ団ナンバー１

//<1692> ただのエロ少年
<1692> ただのエロ少年

//<1693> ユリブサイク
<1693> ユリブサイク

//<1694> ドピュッシー
<1694> ドピュッシー

//<1695> アメリカンエロドッグ
<1695> アメリカンエロドッグ

//<1696> ゼウス
<1696> ゼウス

//<1697> 日向markⅡ
<1697> 日向markⅡ

//<1698> 糞虫
<1698> 糞虫

//<1699> 量産型日向
<1699> 量産型日向

//<1700> ？？
<1700> ？？

//<1701> 「ああ」
<1701> 「ああ」

//<1702> 何人ものＮＰＣに部室棟と、写真部の場所を訊いて、ようやく辿り着く。
<1702> 何人ものＮＰＣに部室棟と、写真部の場所を訊いて、ようやく辿り着く。

//<1703> ドアにはもちろん鍵がかかっている。
<1703> ドアにはもちろん鍵がかかっている。

//<1704> 俺は日向のようなピッキング能力はない。
<1704> 俺は日向のようなピッキング能力はない。

//<1705> だから、こうするしかない。
<1705> だから、こうするしかない。

//<1706> se_handgun2_3
<1706> se_handgun2_3

//<1707> None
<1707> None

//<1708> ぱん！　ぱん！　ぱん！
<1708> ぱん！　ぱん！　ぱん！

//<1709> 銃で鍵穴ごと破壊する。
<1709> 銃で鍵穴ごと破壊する。

//<1710> 今この棟には誰も居ないので、その点容赦はない。
<1710> 今この棟には誰も居ないので、その点容赦はない。

//<1711> そして、写真部の部室に踏み込む。
<1711> そして、写真部の部室に踏み込む。

//<1712> 予想していたよりも、整頓された部室だ。
<1712> 予想していたよりも、整頓された部室だ。

//<1713> ただ、壁の至るところに写真が貼られている。
<1713> ただ、壁の至るところに写真が貼られている。

//<1714> 果たして、この中にあるのだろうか。
<1714> 果たして、この中にあるのだろうか。

//<1715> 音無
<1715> 音無

//<1716> クソ坊主
<1716> クソ坊主

//<1717> 代理人
<1717> 代理人

//<1718> 微妙すぎるイケメン
<1718> 微妙すぎるイケメン

//<1719> ロリコン
<1719> ロリコン

//<1720> メガネ仲間
<1720> メガネ仲間

//<1721> 暗算日本記録保持者
<1721> 暗算日本記録保持者

//<1722> 通り魔
<1722> 通り魔

//<1723> 記憶ナシ男
<1723> 記憶ナシ男

//<1724> 音速
<1724> 音速

//<1725> 無限
<1725> 無限

//<1726> エロ侍
<1726> エロ侍

//<1727> エロエロ団ナンバー１
<1727> エロエロ団ナンバー１

//<1728> ただのエロ少年
<1728> ただのエロ少年

//<1729> ユリブサイク
<1729> ユリブサイク

//<1730> ドピュッシー
<1730> ドピュッシー

//<1731> アメリカンエロドッグ
<1731> アメリカンエロドッグ

//<1732> ゼウス
<1732> ゼウス

//<1733> 日向markⅡ
<1733> 日向markⅡ

//<1734> 糞虫
<1734> 糞虫

//<1735> 量産型日向
<1735> 量産型日向

//<1736> ？？
<1736> ？？

//<1737> （いや、ないはずがない！　この部屋から見つけ出してみせる…！！）
<1737> （いや、ないはずがない！　この部屋から見つけ出してみせる…！！）

//<1738> 静かに闘志を燃やした。
<1738> 静かに闘志を燃やした。

//<1739> 目を皿のようにして、壁に貼ってあるものを確認したが、ゆりが映ったものはなかった。
<1739> 目を皿のようにして、壁に貼ってあるものを確認したが、ゆりが映ったものはなかった。

//<1740> 次は、部屋の隅に積まれている半透明の衣装ケースだ。引き出しを開くとスクラップブックがぱんぱんに詰めてあった。
<1740> 次は、部屋の隅に積まれている半透明の衣装ケースだ。引き出しを開くとスクラップブックがぱんぱんに詰めてあった。

//<1741> 俺はそのケースのひとつを引きずり出し、探し始めた。
<1741> 俺はそのケースのひとつを引きずり出し、探し始めた。

//<1742> ………。
<1742> ………。

//<1743> ……。
<1743> ……。

//<1744> …。
<1744> …。

//<1745> どれだけ時間が経っただろうか…。
<1745> どれだけ時間が経っただろうか…。

//<1746> ゆりが写っている写真は一向に見つからない。
<1746> ゆりが写っている写真は一向に見つからない。

//<1747> 音無
<1747> 音無

//<1748> クソ坊主
<1748> クソ坊主

//<1749> 代理人
<1749> 代理人

//<1750> 微妙すぎるイケメン
<1750> 微妙すぎるイケメン

//<1751> ロリコン
<1751> ロリコン

//<1752> メガネ仲間
<1752> メガネ仲間

//<1753> 暗算日本記録保持者
<1753> 暗算日本記録保持者

//<1754> 通り魔
<1754> 通り魔

//<1755> 記憶ナシ男
<1755> 記憶ナシ男

//<1756> 音速
<1756> 音速

//<1757> 無限
<1757> 無限

//<1758> エロ侍
<1758> エロ侍

//<1759> エロエロ団ナンバー１
<1759> エロエロ団ナンバー１

//<1760> ただのエロ少年
<1760> ただのエロ少年

//<1761> ユリブサイク
<1761> ユリブサイク

//<1762> ドピュッシー
<1762> ドピュッシー

//<1763> アメリカンエロドッグ
<1763> アメリカンエロドッグ

//<1764> ゼウス
<1764> ゼウス

//<1765> 日向markⅡ
<1765> 日向markⅡ

//<1766> 糞虫
<1766> 糞虫

//<1767> 量産型日向
<1767> 量産型日向

//<1768> ？？
<1768> ？？

//<1769> 「写真部、あんな被写体が居るのに、無能かよっ！」
<1769> 「写真部、あんな被写体が居るのに、無能かよっ！」

//<1770> se_chime
<1770> se_chime

//<1771> チャイムが鳴る。腕時計を見る。
<1771> チャイムが鳴る。腕時計を見る。

//<1772> 音無
<1772> 音無

//<1773> クソ坊主
<1773> クソ坊主

//<1774> 代理人
<1774> 代理人

//<1775> 微妙すぎるイケメン
<1775> 微妙すぎるイケメン

//<1776> ロリコン
<1776> ロリコン

//<1777> メガネ仲間
<1777> メガネ仲間

//<1778> 暗算日本記録保持者
<1778> 暗算日本記録保持者

//<1779> 通り魔
<1779> 通り魔

//<1780> 記憶ナシ男
<1780> 記憶ナシ男

//<1781> 音速
<1781> 音速

//<1782> 無限
<1782> 無限

//<1783> エロ侍
<1783> エロ侍

//<1784> エロエロ団ナンバー１
<1784> エロエロ団ナンバー１

//<1785> ただのエロ少年
<1785> ただのエロ少年

//<1786> ユリブサイク
<1786> ユリブサイク

//<1787> ドピュッシー
<1787> ドピュッシー

//<1788> アメリカンエロドッグ
<1788> アメリカンエロドッグ

//<1789> ゼウス
<1789> ゼウス

//<1790> 日向markⅡ
<1790> 日向markⅡ

//<1791> 糞虫
<1791> 糞虫

//<1792> 量産型日向
<1792> 量産型日向

//<1793> ？？
<1793> ？？

//<1794> 「まずい、ちっ！　人が来るかもしれないっ！」
<1794> 「まずい、ちっ！　人が来るかもしれないっ！」

//<1795> 次が最後だ、と取り上げた瞬間に違和感を覚えた。
<1795> 次が最後だ、と取り上げた瞬間に違和感を覚えた。

//<1796> 音無
<1796> 音無

//<1797> クソ坊主
<1797> クソ坊主

//<1798> 代理人
<1798> 代理人

//<1799> 微妙すぎるイケメン
<1799> 微妙すぎるイケメン

//<1800> ロリコン
<1800> ロリコン

//<1801> メガネ仲間
<1801> メガネ仲間

//<1802> 暗算日本記録保持者
<1802> 暗算日本記録保持者

//<1803> 通り魔
<1803> 通り魔

//<1804> 記憶ナシ男
<1804> 記憶ナシ男

//<1805> 音速
<1805> 音速

//<1806> 無限
<1806> 無限

//<1807> エロ侍
<1807> エロ侍

//<1808> エロエロ団ナンバー１
<1808> エロエロ団ナンバー１

//<1809> ただのエロ少年
<1809> ただのエロ少年

//<1810> ユリブサイク
<1810> ユリブサイク

//<1811> ドピュッシー
<1811> ドピュッシー

//<1812> アメリカンエロドッグ
<1812> アメリカンエロドッグ

//<1813> ゼウス
<1813> ゼウス

//<1814> 日向markⅡ
<1814> 日向markⅡ

//<1815> 糞虫
<1815> 糞虫

//<1816> 量産型日向
<1816> 量産型日向

//<1817> ？？
<1817> ？？

//<1818> （若干軽い…）
<1818> （若干軽い…）

//<1819> se_book
<1819> se_book

//<1820> ページをめくる。この学園の制服を着た女子の写真が並んでいる。
<1820> ページをめくる。この学園の制服を着た女子の写真が並んでいる。

//<1821> 次のページには、別の女子の写真が貼られていた。
<1821> 次のページには、別の女子の写真が貼られていた。

//<1822> まるで、この学園のミスコンテストの資料のよう。
<1822> まるで、この学園のミスコンテストの資料のよう。

//<1823> 音無
<1823> 音無

//<1824> クソ坊主
<1824> クソ坊主

//<1825> 代理人
<1825> 代理人

//<1826> 微妙すぎるイケメン
<1826> 微妙すぎるイケメン

//<1827> ロリコン
<1827> ロリコン

//<1828> メガネ仲間
<1828> メガネ仲間

//<1829> 暗算日本記録保持者
<1829> 暗算日本記録保持者

//<1830> 通り魔
<1830> 通り魔

//<1831> 記憶ナシ男
<1831> 記憶ナシ男

//<1832> 音速
<1832> 音速

//<1833> 無限
<1833> 無限

//<1834> エロ侍
<1834> エロ侍

//<1835> エロエロ団ナンバー１
<1835> エロエロ団ナンバー１

//<1836> ただのエロ少年
<1836> ただのエロ少年

//<1837> ユリブサイク
<1837> ユリブサイク

//<1838> ドピュッシー
<1838> ドピュッシー

//<1839> アメリカンエロドッグ
<1839> アメリカンエロドッグ

//<1840> ゼウス
<1840> ゼウス

//<1841> 日向markⅡ
<1841> 日向markⅡ

//<1842> 糞虫
<1842> 糞虫

//<1843> 量産型日向
<1843> 量産型日向

//<1844> ？？
<1844> ？？

//<1845> （これだ…！！）
<1845> （これだ…！！）

//<1846> se_book
<1846> se_book

//<1847> 夢中でページをめくり続ける。
<1847> 夢中でページをめくり続ける。

//<1848> 音無
<1848> 音無

//<1849> クソ坊主
<1849> クソ坊主

//<1850> 代理人
<1850> 代理人

//<1851> 微妙すぎるイケメン
<1851> 微妙すぎるイケメン

//<1852> ロリコン
<1852> ロリコン

//<1853> メガネ仲間
<1853> メガネ仲間

//<1854> 暗算日本記録保持者
<1854> 暗算日本記録保持者

//<1855> 通り魔
<1855> 通り魔

//<1856> 記憶ナシ男
<1856> 記憶ナシ男

//<1857> 音速
<1857> 音速

//<1858> 無限
<1858> 無限

//<1859> エロ侍
<1859> エロ侍

//<1860> エロエロ団ナンバー１
<1860> エロエロ団ナンバー１

//<1861> ただのエロ少年
<1861> ただのエロ少年

//<1862> ユリブサイク
<1862> ユリブサイク

//<1863> ドピュッシー
<1863> ドピュッシー

//<1864> アメリカンエロドッグ
<1864> アメリカンエロドッグ

//<1865> ゼウス
<1865> ゼウス

//<1866> 日向markⅡ
<1866> 日向markⅡ

//<1867> 糞虫
<1867> 糞虫

//<1868> 量産型日向
<1868> 量産型日向

//<1869> ？？
<1869> ？？

//<1870> （来い！　来い！　来い！）
<1870> （来い！　来い！　来い！）

//<1871> 期待はやまない。
<1871> 期待はやまない。

//<1872> 音無
<1872> 音無

//<1873> クソ坊主
<1873> クソ坊主

//<1874> 代理人
<1874> 代理人

//<1875> 微妙すぎるイケメン
<1875> 微妙すぎるイケメン

//<1876> ロリコン
<1876> ロリコン

//<1877> メガネ仲間
<1877> メガネ仲間

//<1878> 暗算日本記録保持者
<1878> 暗算日本記録保持者

//<1879> 通り魔
<1879> 通り魔

//<1880> 記憶ナシ男
<1880> 記憶ナシ男

//<1881> 音速
<1881> 音速

//<1882> 無限
<1882> 無限

//<1883> エロ侍
<1883> エロ侍

//<1884> エロエロ団ナンバー１
<1884> エロエロ団ナンバー１

//<1885> ただのエロ少年
<1885> ただのエロ少年

//<1886> ユリブサイク
<1886> ユリブサイク

//<1887> ドピュッシー
<1887> ドピュッシー

//<1888> アメリカンエロドッグ
<1888> アメリカンエロドッグ

//<1889> ゼウス
<1889> ゼウス

//<1890> 日向markⅡ
<1890> 日向markⅡ

//<1891> 糞虫
<1891> 糞虫

//<1892> 量産型日向
<1892> 量産型日向

//<1893> ？？
<1893> ？？

//<1894> 「え…」
<1894> 「え…」

//<1895> あるページで俺は手を止めてしまう。そのページだけ一枚の写真も貼られていない。
<1895> あるページで俺は手を止めてしまう。そのページだけ一枚の写真も貼られていない。

//<1896> 次のページは、また別の女子の写真が貼られていた。
<1896> 次のページは、また別の女子の写真が貼られていた。

//<1897> 音無
<1897> 音無

//<1898> クソ坊主
<1898> クソ坊主

//<1899> 代理人
<1899> 代理人

//<1900> 微妙すぎるイケメン
<1900> 微妙すぎるイケメン

//<1901> ロリコン
<1901> ロリコン

//<1902> メガネ仲間
<1902> メガネ仲間

//<1903> 暗算日本記録保持者
<1903> 暗算日本記録保持者

//<1904> 通り魔
<1904> 通り魔

//<1905> 記憶ナシ男
<1905> 記憶ナシ男

//<1906> 音速
<1906> 音速

//<1907> 無限
<1907> 無限

//<1908> エロ侍
<1908> エロ侍

//<1909> エロエロ団ナンバー１
<1909> エロエロ団ナンバー１

//<1910> ただのエロ少年
<1910> ただのエロ少年

//<1911> ユリブサイク
<1911> ユリブサイク

//<1912> ドピュッシー
<1912> ドピュッシー

//<1913> アメリカンエロドッグ
<1913> アメリカンエロドッグ

//<1914> ゼウス
<1914> ゼウス

//<1915> 日向markⅡ
<1915> 日向markⅡ

//<1916> 糞虫
<1916> 糞虫

//<1917> 量産型日向
<1917> 量産型日向

//<1918> ？？
<1918> ？？

//<1919> （俺の推測では、ここに写真部が撮ったゆりの天真爛漫な写真が貼られていたはず…！！）
<1919> （俺の推測では、ここに写真部が撮ったゆりの天真爛漫な写真が貼られていたはず…！！）

//<1920> 音無
<1920> 音無

//<1921> クソ坊主
<1921> クソ坊主

//<1922> 代理人
<1922> 代理人

//<1923> 微妙すぎるイケメン
<1923> 微妙すぎるイケメン

//<1924> ロリコン
<1924> ロリコン

//<1925> メガネ仲間
<1925> メガネ仲間

//<1926> 暗算日本記録保持者
<1926> 暗算日本記録保持者

//<1927> 通り魔
<1927> 通り魔

//<1928> 記憶ナシ男
<1928> 記憶ナシ男

//<1929> 音速
<1929> 音速

//<1930> 無限
<1930> 無限

//<1931> エロ侍
<1931> エロ侍

//<1932> エロエロ団ナンバー１
<1932> エロエロ団ナンバー１

//<1933> ただのエロ少年
<1933> ただのエロ少年

//<1934> ユリブサイク
<1934> ユリブサイク

//<1935> ドピュッシー
<1935> ドピュッシー

//<1936> アメリカンエロドッグ
<1936> アメリカンエロドッグ

//<1937> ゼウス
<1937> ゼウス

//<1938> 日向markⅡ
<1938> 日向markⅡ

//<1939> 糞虫
<1939> 糞虫

//<1940> 量産型日向
<1940> 量産型日向

//<1941> ？？
<1941> ？？

//<1942> （これは…事件だ！）
<1942> （これは…事件だ！）

//<1943> おそらく、これ以上は探すだけ無駄だろう。
<1943> おそらく、これ以上は探すだけ無駄だろう。

//<1944> さすがはゆりの写真だ…。そう簡単に手に入らない所も含めて、そそられる。
<1944> さすがはゆりの写真だ…。そう簡単に手に入らない所も含めて、そそられる。

//<1945> 今の所は諦めておこう。
<1945> 今の所は諦めておこう。

//<1946> 俺は、後ろ髪を引かれる思いをしながら、写真部の部室を後にした。
<1946> 俺は、後ろ髪を引かれる思いをしながら、写真部の部室を後にした。

//<1947> 01_かなで戦闘
<1947> 01_かなで戦闘

//<1948> _03
<1948> _03

//<1949> 音無
<1949> 音無

//<1950> クソ坊主
<1950> クソ坊主

//<1951> 代理人
<1951> 代理人

//<1952> 微妙すぎるイケメン
<1952> 微妙すぎるイケメン

//<1953> ロリコン
<1953> ロリコン

//<1954> メガネ仲間
<1954> メガネ仲間

//<1955> 暗算日本記録保持者
<1955> 暗算日本記録保持者

//<1956> 通り魔
<1956> 通り魔

//<1957> 記憶ナシ男
<1957> 記憶ナシ男

//<1958> 音速
<1958> 音速

//<1959> 無限
<1959> 無限

//<1960> エロ侍
<1960> エロ侍

//<1961> エロエロ団ナンバー１
<1961> エロエロ団ナンバー１

//<1962> ただのエロ少年
<1962> ただのエロ少年

//<1963> ユリブサイク
<1963> ユリブサイク

//<1964> ドピュッシー
<1964> ドピュッシー

//<1965> アメリカンエロドッグ
<1965> アメリカンエロドッグ

//<1966> ゼウス
<1966> ゼウス

//<1967> 日向markⅡ
<1967> 日向markⅡ

//<1968> 糞虫
<1968> 糞虫

//<1969> 量産型日向
<1969> 量産型日向

//<1970> ？？
<1970> ？？

//<1971> 「ゆりへの恋も絶たれ、ガルデモメンバーにも惹かれない俺は、どうしたらいいのかな…」
<1971> 「ゆりへの恋も絶たれ、ガルデモメンバーにも惹かれない俺は、どうしたらいいのかな…」

//<1972> nothing
<1972> nothing

//<1973> nothing
<1973> nothing

//<1974> nothing
<1974> nothing

//<1975> nothing
<1975> nothing

//<1976> nothing
<1976> nothing

//<1977> 日向
<1977> 日向

//<1978> 男Ｂ
<1978> 男Ｂ

//<1979> エロエロ団総帥
<1979> エロエロ団総帥

//<1980> イケチン
<1980> イケチン

//<1981> ホモ太
<1981> ホモ太

//<1982> ひなチン
<1982> ひなチン

//<1983> 秀樹
<1983> 秀樹

//<1984> 男子生徒
<1984> 男子生徒

//<1985> ？？
<1985> ？？

//<1986> 「うーん、だったら、やっぱり時間が解決してくれること、それを待つしかねーな」
<1986> 「うーん、だったら、やっぱり時間が解決してくれること、それを待つしかねーな」

//<1987> 音無
<1987> 音無

//<1988> クソ坊主
<1988> クソ坊主

//<1989> 代理人
<1989> 代理人

//<1990> 微妙すぎるイケメン
<1990> 微妙すぎるイケメン

//<1991> ロリコン
<1991> ロリコン

//<1992> メガネ仲間
<1992> メガネ仲間

//<1993> 暗算日本記録保持者
<1993> 暗算日本記録保持者

//<1994> 通り魔
<1994> 通り魔

//<1995> 記憶ナシ男
<1995> 記憶ナシ男

//<1996> 音速
<1996> 音速

//<1997> 無限
<1997> 無限

//<1998> エロ侍
<1998> エロ侍

//<1999> エロエロ団ナンバー１
<1999> エロエロ団ナンバー１

//<2000> ただのエロ少年
<2000> ただのエロ少年

//<2001> ユリブサイク
<2001> ユリブサイク

//<2002> ドピュッシー
<2002> ドピュッシー

//<2003> アメリカンエロドッグ
<2003> アメリカンエロドッグ

//<2004> ゼウス
<2004> ゼウス

//<2005> 日向markⅡ
<2005> 日向markⅡ

//<2006> 糞虫
<2006> 糞虫

//<2007> 量産型日向
<2007> 量産型日向

//<2008> ？？
<2008> ？？

//<2009> 「どれだけ時間がかかるか…」
<2009> 「どれだけ時間がかかるか…」

//<2010> nothing
<2010> nothing

//<2011> nothing
<2011> nothing

//<2012> nothing
<2012> nothing

//<2013> nothing
<2013> nothing

//<2014> nothing
<2014> nothing

//<2015> 日向
<2015> 日向

//<2016> 男Ｂ
<2016> 男Ｂ

//<2017> エロエロ団総帥
<2017> エロエロ団総帥

//<2018> イケチン
<2018> イケチン

//<2019> ホモ太
<2019> ホモ太

//<2020> ひなチン
<2020> ひなチン

//<2021> 秀樹
<2021> 秀樹

//<2022> 男子生徒
<2022> 男子生徒

//<2023> ？？
<2023> ？？

//<2024> 「大丈夫、いつまでだって、俺はお前の傍に居てやるからさ」
<2024> 「大丈夫、いつまでだって、俺はお前の傍に居てやるからさ」

//<2025> その言葉が心の奥底にまで響いた…。
<2025> その言葉が心の奥底にまで響いた…。

//<2026> 音無
<2026> 音無

//<2027> クソ坊主
<2027> クソ坊主

//<2028> 代理人
<2028> 代理人

//<2029> 微妙すぎるイケメン
<2029> 微妙すぎるイケメン

//<2030> ロリコン
<2030> ロリコン

//<2031> メガネ仲間
<2031> メガネ仲間

//<2032> 暗算日本記録保持者
<2032> 暗算日本記録保持者

//<2033> 通り魔
<2033> 通り魔

//<2034> 記憶ナシ男
<2034> 記憶ナシ男

//<2035> 音速
<2035> 音速

//<2036> 無限
<2036> 無限

//<2037> エロ侍
<2037> エロ侍

//<2038> エロエロ団ナンバー１
<2038> エロエロ団ナンバー１

//<2039> ただのエロ少年
<2039> ただのエロ少年

//<2040> ユリブサイク
<2040> ユリブサイク

//<2041> ドピュッシー
<2041> ドピュッシー

//<2042> アメリカンエロドッグ
<2042> アメリカンエロドッグ

//<2043> ゼウス
<2043> ゼウス

//<2044> 日向markⅡ
<2044> 日向markⅡ

//<2045> 糞虫
<2045> 糞虫

//<2046> 量産型日向
<2046> 量産型日向

//<2047> ？？
<2047> ？？

//<2048> 「日向…こんな俺だけど…これからもよろしく…」
<2048> 「日向…こんな俺だけど…これからもよろしく…」

//<2049> nothing
<2049> nothing

//<2050> nothing
<2050> nothing

//<2051> nothing
<2051> nothing

//<2052> nothing
<2052> nothing

//<2053> nothing
<2053> nothing

//<2054> nothing
<2054> nothing

//<2055> 頭を下げる。
<2055> 頭を下げる。

//<2056> 日向
<2056> 日向

//<2057> 男Ｂ
<2057> 男Ｂ

//<2058> エロエロ団総帥
<2058> エロエロ団総帥

//<2059> イケチン
<2059> イケチン

//<2060> ホモ太
<2060> ホモ太

//<2061> ひなチン
<2061> ひなチン

//<2062> 秀樹
<2062> 秀樹

//<2063> 男子生徒
<2063> 男子生徒

//<2064> ？？
<2064> ？？

//<2065> 「おいおい、顔を上げろよ！　ただ傍に居るだけだからさっ」
