// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day

//<1121> 音無
<1121> 音無

//<1122> クソ坊主
<1122> クソ坊主

//<1123> 代理人
<1123> 代理人

//<1124> 微妙すぎるイケメン
<1124> 微妙すぎるイケメン

//<1125> ロリコン
<1125> ロリコン

//<1126> メガネ仲間
<1126> メガネ仲間

//<1127> 暗算日本記録保持者
<1127> 暗算日本記録保持者

//<1128> 通り魔
<1128> 通り魔

//<1129> 記憶ナシ男
<1129> 記憶ナシ男

//<1130> 音速
<1130> 音速

//<1131> 無限
<1131> 無限

//<1132> エロ侍
<1132> エロ侍

//<1133> エロエロ団ナンバー１
<1133> エロエロ団ナンバー１

//<1134> ただのエロ少年
<1134> ただのエロ少年

//<1135> ユリブサイク
<1135> ユリブサイク

//<1136> ドピュッシー
<1136> ドピュッシー

//<1137> アメリカンエロドッグ
<1137> アメリカンエロドッグ

//<1138> ゼウス
<1138> ゼウス

//<1139> 日向markⅡ
<1139> 日向markⅡ

//<1140> 糞虫
<1140> 糞虫

//<1141> 量産型日向
<1141> 量産型日向

//<1142> ？？
<1142> ？？

//<1143> （ゆりに続き、岩沢とひさ子まで俺は汚してしまった…）
<1143> （ゆりに続き、岩沢とひさ子まで俺は汚してしまった…）

//<1144> 後悔の念に襲われる。
<1144> 後悔の念に襲われる。

//<1145> 教師の声など、右から左へだ。
<1145> 教師の声など、右から左へだ。

//<1146> se_chime
<1146> se_chime

//<1147> その状態のまま授業を乗り越えていった。
<1147> その状態のまま授業を乗り越えていった。

//<1148> 息もぜいぜいしている汗だくの岩沢と絡む姿を想像してしまう。
<1148> 息もぜいぜいしている汗だくの岩沢と絡む姿を想像してしまう。

//<1149> 音無
<1149> 音無

//<1150> クソ坊主
<1150> クソ坊主

//<1151> 代理人
<1151> 代理人

//<1152> 微妙すぎるイケメン
<1152> 微妙すぎるイケメン

//<1153> ロリコン
<1153> ロリコン

//<1154> メガネ仲間
<1154> メガネ仲間

//<1155> 暗算日本記録保持者
<1155> 暗算日本記録保持者

//<1156> 通り魔
<1156> 通り魔

//<1157> 記憶ナシ男
<1157> 記憶ナシ男

//<1158> 音速
<1158> 音速

//<1159> 無限
<1159> 無限

//<1160> エロ侍
<1160> エロ侍

//<1161> エロエロ団ナンバー１
<1161> エロエロ団ナンバー１

//<1162> ただのエロ少年
<1162> ただのエロ少年

//<1163> ユリブサイク
<1163> ユリブサイク

//<1164> ドピュッシー
<1164> ドピュッシー

//<1165> アメリカンエロドッグ
<1165> アメリカンエロドッグ

//<1166> ゼウス
<1166> ゼウス

//<1167> 日向markⅡ
<1167> 日向markⅡ

//<1168> 糞虫
<1168> 糞虫

//<1169> 量産型日向
<1169> 量産型日向

//<1170> ？？
<1170> ？？

//<1171> 「ぶふっ…！」
<1171> 「ぶふっ…！」

//<1172> あまりに興奮して鼻血を噴き出してしまう…。
<1172> あまりに興奮して鼻血を噴き出してしまう…。

//<1173> 音無
<1173> 音無

//<1174> クソ坊主
<1174> クソ坊主

//<1175> 代理人
<1175> 代理人

//<1176> 微妙すぎるイケメン
<1176> 微妙すぎるイケメン

//<1177> ロリコン
<1177> ロリコン

//<1178> メガネ仲間
<1178> メガネ仲間

//<1179> 暗算日本記録保持者
<1179> 暗算日本記録保持者

//<1180> 通り魔
<1180> 通り魔

//<1181> 記憶ナシ男
<1181> 記憶ナシ男

//<1182> 音速
<1182> 音速

//<1183> 無限
<1183> 無限

//<1184> エロ侍
<1184> エロ侍

//<1185> エロエロ団ナンバー１
<1185> エロエロ団ナンバー１

//<1186> ただのエロ少年
<1186> ただのエロ少年

//<1187> ユリブサイク
<1187> ユリブサイク

//<1188> ドピュッシー
<1188> ドピュッシー

//<1189> アメリカンエロドッグ
<1189> アメリカンエロドッグ

//<1190> ゼウス
<1190> ゼウス

//<1191> 日向markⅡ
<1191> 日向markⅡ

//<1192> 糞虫
<1192> 糞虫

//<1193> 量産型日向
<1193> 量産型日向

//<1194> ？？
<1194> ？？

//<1195> （授業中なのにまずいっ…！）
<1195> （授業中なのにまずいっ…！）

//<1196> 慌てて上着の内側で血を拭う。
<1196> 慌てて上着の内側で血を拭う。

//<1197> 音無
<1197> 音無

//<1198> クソ坊主
<1198> クソ坊主

//<1199> 代理人
<1199> 代理人

//<1200> 微妙すぎるイケメン
<1200> 微妙すぎるイケメン

//<1201> ロリコン
<1201> ロリコン

//<1202> メガネ仲間
<1202> メガネ仲間

//<1203> 暗算日本記録保持者
<1203> 暗算日本記録保持者

//<1204> 通り魔
<1204> 通り魔

//<1205> 記憶ナシ男
<1205> 記憶ナシ男

//<1206> 音速
<1206> 音速

//<1207> 無限
<1207> 無限

//<1208> エロ侍
<1208> エロ侍

//<1209> エロエロ団ナンバー１
<1209> エロエロ団ナンバー１

//<1210> ただのエロ少年
<1210> ただのエロ少年

//<1211> ユリブサイク
<1211> ユリブサイク

//<1212> ドピュッシー
<1212> ドピュッシー

//<1213> アメリカンエロドッグ
<1213> アメリカンエロドッグ

//<1214> ゼウス
<1214> ゼウス

//<1215> 日向markⅡ
<1215> 日向markⅡ

//<1216> 糞虫
<1216> 糞虫

//<1217> 量産型日向
<1217> 量産型日向

//<1218> ？？
<1218> ？？

//<1219> （なんて想像をしてしまったんだ…）
<1219> （なんて想像をしてしまったんだ…）

//<1220> 音無
<1220> 音無

//<1221> クソ坊主
<1221> クソ坊主

//<1222> 代理人
<1222> 代理人

//<1223> 微妙すぎるイケメン
<1223> 微妙すぎるイケメン

//<1224> ロリコン
<1224> ロリコン

//<1225> メガネ仲間
<1225> メガネ仲間

//<1226> 暗算日本記録保持者
<1226> 暗算日本記録保持者

//<1227> 通り魔
<1227> 通り魔

//<1228> 記憶ナシ男
<1228> 記憶ナシ男

//<1229> 音速
<1229> 音速

//<1230> 無限
<1230> 無限

//<1231> エロ侍
<1231> エロ侍

//<1232> エロエロ団ナンバー１
<1232> エロエロ団ナンバー１

//<1233> ただのエロ少年
<1233> ただのエロ少年

//<1234> ユリブサイク
<1234> ユリブサイク

//<1235> ドピュッシー
<1235> ドピュッシー

//<1236> アメリカンエロドッグ
<1236> アメリカンエロドッグ

//<1237> ゼウス
<1237> ゼウス

//<1238> 日向markⅡ
<1238> 日向markⅡ

//<1239> 糞虫
<1239> 糞虫

//<1240> 量産型日向
<1240> 量産型日向

//<1241> ？？
<1241> ？？

//<1242> （ゆりに続き、岩沢まで俺は汚してしまった…）
<1242> （ゆりに続き、岩沢まで俺は汚してしまった…）

//<1243> 後悔の念に襲われる。
<1243> 後悔の念に襲われる。

//<1244> 教師の声など、右から左へだ。
<1244> 教師の声など、右から左へだ。

//<1245> se_chime
<1245> se_chime

//<1246> その状態のまま授業を乗り越えていった。
<1246> その状態のまま授業を乗り越えていった。

//<1247> 音無
<1247> 音無

//<1248> クソ坊主
<1248> クソ坊主

//<1249> 代理人
<1249> 代理人

//<1250> 微妙すぎるイケメン
<1250> 微妙すぎるイケメン

//<1251> ロリコン
<1251> ロリコン

//<1252> メガネ仲間
<1252> メガネ仲間

//<1253> 暗算日本記録保持者
<1253> 暗算日本記録保持者

//<1254> 通り魔
<1254> 通り魔

//<1255> 記憶ナシ男
<1255> 記憶ナシ男

//<1256> 音速
<1256> 音速

//<1257> 無限
<1257> 無限

//<1258> エロ侍
<1258> エロ侍

//<1259> エロエロ団ナンバー１
<1259> エロエロ団ナンバー１

//<1260> ただのエロ少年
<1260> ただのエロ少年

//<1261> ユリブサイク
<1261> ユリブサイク

//<1262> ドピュッシー
<1262> ドピュッシー

//<1263> アメリカンエロドッグ
<1263> アメリカンエロドッグ

//<1264> ゼウス
<1264> ゼウス

//<1265> 日向markⅡ
<1265> 日向markⅡ

//<1266> 糞虫
<1266> 糞虫

//<1267> 量産型日向
<1267> 量産型日向

//<1268> ？？
<1268> ？？

//<1269> （あいつのかく汗…）
<1269> （あいつのかく汗…）

//<1270> 息もぜいぜいしている汗だくの岩沢と絡む姿を想像してしまう。
<1270> 息もぜいぜいしている汗だくの岩沢と絡む姿を想像してしまう。

//<1271> 音無
<1271> 音無

//<1272> クソ坊主
<1272> クソ坊主

//<1273> 代理人
<1273> 代理人

//<1274> 微妙すぎるイケメン
<1274> 微妙すぎるイケメン

//<1275> ロリコン
<1275> ロリコン

//<1276> メガネ仲間
<1276> メガネ仲間

//<1277> 暗算日本記録保持者
<1277> 暗算日本記録保持者

//<1278> 通り魔
<1278> 通り魔

//<1279> 記憶ナシ男
<1279> 記憶ナシ男

//<1280> 音速
<1280> 音速

//<1281> 無限
<1281> 無限

//<1282> エロ侍
<1282> エロ侍

//<1283> エロエロ団ナンバー１
<1283> エロエロ団ナンバー１

//<1284> ただのエロ少年
<1284> ただのエロ少年

//<1285> ユリブサイク
<1285> ユリブサイク

//<1286> ドピュッシー
<1286> ドピュッシー

//<1287> アメリカンエロドッグ
<1287> アメリカンエロドッグ

//<1288> ゼウス
<1288> ゼウス

//<1289> 日向markⅡ
<1289> 日向markⅡ

//<1290> 糞虫
<1290> 糞虫

//<1291> 量産型日向
<1291> 量産型日向

//<1292> ？？
<1292> ？？

//<1293> 「何考えてんだ、俺はああぁぁぁぁぁぁぁーー！！」
<1293> 「何考えてんだ、俺はああぁぁぁぁぁぁぁーー！！」

//<1294> かなで…。
<1294> かなで…。

//<1295> 今も保健室で回復を待って横になっているのだろう…。
<1295> 今も保健室で回復を待って横になっているのだろう…。

//<1296> この世界ではどんな致命傷でも時間が経てば治ってしまうのだから、心配は要らない…。
<1296> この世界ではどんな致命傷でも時間が経てば治ってしまうのだから、心配は要らない…。

//<1297> しかも天使だ。
<1297> しかも天使だ。

//<1298> どうこうなるわけない。
<1298> どうこうなるわけない。

//<1299> ………。
<1299> ………。

//<1300> ……。
<1300> ……。

//<1301> 授業開始数分で終わってしまった！
<1301> 授業開始数分で終わってしまった！

//<1302> もっと想像を逞しくしないと…。
<1302> もっと想像を逞しくしないと…。

//<1303> 例えば…
<1303> 例えば…

//<1304> 天使の魅力を考える
<1304> 天使の魅力を考える

//<1305> 天使のＨなことを考える
<1305> 天使のＨなことを考える

//<1306> selbtn : 
<1306> selbtn : 

//<1307> 音無
<1307> 音無

//<1308> クソ坊主
<1308> クソ坊主

//<1309> 代理人
<1309> 代理人

//<1310> 微妙すぎるイケメン
<1310> 微妙すぎるイケメン

//<1311> ロリコン
<1311> ロリコン

//<1312> メガネ仲間
<1312> メガネ仲間

//<1313> 暗算日本記録保持者
<1313> 暗算日本記録保持者

//<1314> 通り魔
<1314> 通り魔

//<1315> 記憶ナシ男
<1315> 記憶ナシ男

//<1316> 音速
<1316> 音速

//<1317> 無限
<1317> 無限

//<1318> エロ侍
<1318> エロ侍

//<1319> エロエロ団ナンバー１
<1319> エロエロ団ナンバー１

//<1320> ただのエロ少年
<1320> ただのエロ少年

//<1321> ユリブサイク
<1321> ユリブサイク

//<1322> ドピュッシー
<1322> ドピュッシー

//<1323> アメリカンエロドッグ
<1323> アメリカンエロドッグ

//<1324> ゼウス
<1324> ゼウス

//<1325> 日向markⅡ
<1325> 日向markⅡ

//<1326> 糞虫
<1326> 糞虫

//<1327> 量産型日向
<1327> 量産型日向

//<1328> ？？
<1328> ？？

//<1329> （あいつの魅力か…）
<1329> （あいつの魅力か…）

//<1330> 音無
<1330> 音無

//<1331> クソ坊主
<1331> クソ坊主

//<1332> 代理人
<1332> 代理人

//<1333> 微妙すぎるイケメン
<1333> 微妙すぎるイケメン

//<1334> ロリコン
<1334> ロリコン

//<1335> メガネ仲間
<1335> メガネ仲間

//<1336> 暗算日本記録保持者
<1336> 暗算日本記録保持者

//<1337> 通り魔
<1337> 通り魔

//<1338> 記憶ナシ男
<1338> 記憶ナシ男

//<1339> 音速
<1339> 音速

//<1340> 無限
<1340> 無限

//<1341> エロ侍
<1341> エロ侍

//<1342> エロエロ団ナンバー１
<1342> エロエロ団ナンバー１

//<1343> ただのエロ少年
<1343> ただのエロ少年

//<1344> ユリブサイク
<1344> ユリブサイク

//<1345> ドピュッシー
<1345> ドピュッシー

//<1346> アメリカンエロドッグ
<1346> アメリカンエロドッグ

//<1347> ゼウス
<1347> ゼウス

//<1348> 日向markⅡ
<1348> 日向markⅡ

//<1349> 糞虫
<1349> 糞虫

//<1350> 量産型日向
<1350> 量産型日向

//<1351> ？？
<1351> ？？

//<1352> （ぶっちゃけると…）
<1352> （ぶっちゃけると…）

//<1353> ルックスが好みだ
<1353> ルックスが好みだ

//<1354> 強さが好みだ
<1354> 強さが好みだ

//<1355> selbtn : 
<1355> selbtn : 

//<1356> 白
<1356> 白

//<1357> そう。ルックスが好みだ…。
<1357> そう。ルックスが好みだ…。

//<1358> 戦線の誰よりも
<1358> 戦線の誰よりも

//<1359> 戦線以外では
<1359> 戦線以外では

//<1360> selbtn : 
<1360> selbtn : 

//<1361> 女性陣には申し訳ないが、戦線の誰よりも、だ。
<1361> 女性陣には申し訳ないが、戦線の誰よりも、だ。

//<1362> nothing
<1362> nothing

//<1363> 
<1363> 

//<1364> 
<1364> 

//<1365> nothing
<1365> nothing

//<1366> 音無
<1366> 音無

//<1367> クソ坊主
<1367> クソ坊主

//<1368> 代理人
<1368> 代理人

//<1369> 微妙すぎるイケメン
<1369> 微妙すぎるイケメン

//<1370> ロリコン
<1370> ロリコン

//<1371> メガネ仲間
<1371> メガネ仲間

//<1372> 暗算日本記録保持者
<1372> 暗算日本記録保持者

//<1373> 通り魔
<1373> 通り魔

//<1374> 記憶ナシ男
<1374> 記憶ナシ男

//<1375> 音速
<1375> 音速

//<1376> 無限
<1376> 無限

//<1377> エロ侍
<1377> エロ侍

//<1378> エロエロ団ナンバー１
<1378> エロエロ団ナンバー１

//<1379> ただのエロ少年
<1379> ただのエロ少年

//<1380> ユリブサイク
<1380> ユリブサイク

//<1381> ドピュッシー
<1381> ドピュッシー

//<1382> アメリカンエロドッグ
<1382> アメリカンエロドッグ

//<1383> ゼウス
<1383> ゼウス

//<1384> 日向markⅡ
<1384> 日向markⅡ

//<1385> 糞虫
<1385> 糞虫

//<1386> 量産型日向
<1386> 量産型日向

//<1387> ？？
<1387> ？？

//<1388> （ということは、この世界で一番好きな相手ってことじゃないか！）
<1388> （ということは、この世界で一番好きな相手ってことじゃないか！）

//<1389> 思わず赤面してしまう。
<1389> 思わず赤面してしまう。

//<1390> 音無
<1390> 音無

//<1391> クソ坊主
<1391> クソ坊主

//<1392> 代理人
<1392> 代理人

//<1393> 微妙すぎるイケメン
<1393> 微妙すぎるイケメン

//<1394> ロリコン
<1394> ロリコン

//<1395> メガネ仲間
<1395> メガネ仲間

//<1396> 暗算日本記録保持者
<1396> 暗算日本記録保持者

//<1397> 通り魔
<1397> 通り魔

//<1398> 記憶ナシ男
<1398> 記憶ナシ男

//<1399> 音速
<1399> 音速

//<1400> 無限
<1400> 無限

//<1401> エロ侍
<1401> エロ侍

//<1402> エロエロ団ナンバー１
<1402> エロエロ団ナンバー１

//<1403> ただのエロ少年
<1403> ただのエロ少年

//<1404> ユリブサイク
<1404> ユリブサイク

//<1405> ドピュッシー
<1405> ドピュッシー

//<1406> アメリカンエロドッグ
<1406> アメリカンエロドッグ

//<1407> ゼウス
<1407> ゼウス

//<1408> 日向markⅡ
<1408> 日向markⅡ

//<1409> 糞虫
<1409> 糞虫

//<1410> 量産型日向
<1410> 量産型日向

//<1411> ？？
<1411> ？？

//<1412> （いやいやいや…）
<1412> （いやいやいや…）

//<1413> あいつはまだ保健室で寝てるってのに、なんて不謹慎なことを考えてるんだ俺は！
<1413> あいつはまだ保健室で寝てるってのに、なんて不謹慎なことを考えてるんだ俺は！

//<1414> 音無
<1414> 音無

//<1415> クソ坊主
<1415> クソ坊主

//<1416> 代理人
<1416> 代理人

//<1417> 微妙すぎるイケメン
<1417> 微妙すぎるイケメン

//<1418> ロリコン
<1418> ロリコン

//<1419> メガネ仲間
<1419> メガネ仲間

//<1420> 暗算日本記録保持者
<1420> 暗算日本記録保持者

//<1421> 通り魔
<1421> 通り魔

//<1422> 記憶ナシ男
<1422> 記憶ナシ男

//<1423> 音速
<1423> 音速

//<1424> 無限
<1424> 無限

//<1425> エロ侍
<1425> エロ侍

//<1426> エロエロ団ナンバー１
<1426> エロエロ団ナンバー１

//<1427> ただのエロ少年
<1427> ただのエロ少年

//<1428> ユリブサイク
<1428> ユリブサイク

//<1429> ドピュッシー
<1429> ドピュッシー

//<1430> アメリカンエロドッグ
<1430> アメリカンエロドッグ

//<1431> ゼウス
<1431> ゼウス

//<1432> 日向markⅡ
<1432> 日向markⅡ

//<1433> 糞虫
<1433> 糞虫

//<1434> 量産型日向
<1434> 量産型日向

//<1435> ？？
<1435> ？？

//<1436> 「うわあぁぁぁーー！！」
<1436> 「うわあぁぁぁーー！！」

//<1437> 思わず叫んでしまう。
<1437> 思わず叫んでしまう。

//<1438> nothing
<1438> nothing

//<1439> 
<1439> 

//<1440> 
<1440> 

//<1441> nothing
<1441> nothing

//<1442> あくまでも、戦線メンバー以外では、だ。
<1442> あくまでも、戦線メンバー以外では、だ。

//<1443> 俺の好みは…
<1443> 俺の好みは…

//<1444> ゆり
<1444> ゆり

//<1445> 岩沢
<1445> 岩沢

//<1446> ひさ子
<1446> ひさ子

//<1447> ユイ
<1447> ユイ

//<1448> selbtn : 
<1448> selbtn : 

//<1449> ゆりと過ごしてきた日々を思い返す。
<1449> ゆりと過ごしてきた日々を思い返す。

//<1450> 白
<1450> 白

//<1451> いきなり二日目にして、キスを試みたんだ。
<1451> いきなり二日目にして、キスを試みたんだ。

//<1452> nothing
<1452> nothing

//<1453> 
<1453> 

//<1454> 
<1454> 

//<1455> nothing
<1455> nothing

//<1456> 白
<1456> 白

//<1457> いきなり二日目にして、あいつのパンツでエキサイトした…。
<1457> いきなり二日目にして、あいつのパンツでエキサイトした…。

//<1458> nothing
<1458> nothing

//<1459> 
<1459> 

//<1460> 
<1460> 

//<1461> nothing
<1461> nothing

//<1462> 白
<1462> 白

//<1463> あいつに出会ってから散々な目に遭ってきた…。
<1463> あいつに出会ってから散々な目に遭ってきた…。

//<1464> でも、すべてを結果オーライに変えていく、勘。
<1464> でも、すべてを結果オーライに変えていく、勘。

//<1465> リーダーとして、あれだけの人数をまとめる人望、カリスマ性。
<1465> リーダーとして、あれだけの人数をまとめる人望、カリスマ性。

//<1466> さらに容姿端麗。
<1466> さらに容姿端麗。

//<1467> nothing
<1467> nothing

//<1468> 
<1468> 

//<1469> 
<1469> 

//<1470> nothing
<1470> nothing

//<1471> 音無
<1471> 音無

//<1472> クソ坊主
<1472> クソ坊主

//<1473> 代理人
<1473> 代理人

//<1474> 微妙すぎるイケメン
<1474> 微妙すぎるイケメン

//<1475> ロリコン
<1475> ロリコン

//<1476> メガネ仲間
<1476> メガネ仲間

//<1477> 暗算日本記録保持者
<1477> 暗算日本記録保持者

//<1478> 通り魔
<1478> 通り魔

//<1479> 記憶ナシ男
<1479> 記憶ナシ男

//<1480> 音速
<1480> 音速

//<1481> 無限
<1481> 無限

//<1482> エロ侍
<1482> エロ侍

//<1483> エロエロ団ナンバー１
<1483> エロエロ団ナンバー１

//<1484> ただのエロ少年
<1484> ただのエロ少年

//<1485> ユリブサイク
<1485> ユリブサイク

//<1486> ドピュッシー
<1486> ドピュッシー

//<1487> アメリカンエロドッグ
<1487> アメリカンエロドッグ

//<1488> ゼウス
<1488> ゼウス

//<1489> 日向markⅡ
<1489> 日向markⅡ

//<1490> 糞虫
<1490> 糞虫

//<1491> 量産型日向
<1491> 量産型日向

//<1492> ？？
<1492> ？？

//<1493> （あれ？　完璧じゃないか…）
<1493> （あれ？　完璧じゃないか…）

//<1494> ということは…。
<1494> ということは…。

//<1495> 音無
<1495> 音無

//<1496> クソ坊主
<1496> クソ坊主

//<1497> 代理人
<1497> 代理人

//<1498> 微妙すぎるイケメン
<1498> 微妙すぎるイケメン

//<1499> ロリコン
<1499> ロリコン

//<1500> メガネ仲間
<1500> メガネ仲間

//<1501> 暗算日本記録保持者
<1501> 暗算日本記録保持者

//<1502> 通り魔
<1502> 通り魔

//<1503> 記憶ナシ男
<1503> 記憶ナシ男

//<1504> 音速
<1504> 音速

//<1505> 無限
<1505> 無限

//<1506> エロ侍
<1506> エロ侍

//<1507> エロエロ団ナンバー１
<1507> エロエロ団ナンバー１

//<1508> ただのエロ少年
<1508> ただのエロ少年

//<1509> ユリブサイク
<1509> ユリブサイク

//<1510> ドピュッシー
<1510> ドピュッシー

//<1511> アメリカンエロドッグ
<1511> アメリカンエロドッグ

//<1512> ゼウス
<1512> ゼウス

//<1513> 日向markⅡ
<1513> 日向markⅡ

//<1514> 糞虫
<1514> 糞虫

//<1515> 量産型日向
<1515> 量産型日向

//<1516> ？？
<1516> ？？

//<1517> 「ええっ！？　俺はゆりのことが女として好きなのか！？」
<1517> 「ええっ！？　俺はゆりのことが女として好きなのか！？」

//<1518> その事実に今更気づいてしまい、あまりの衝撃に口に出してしまっていた！
<1518> その事実に今更気づいてしまい、あまりの衝撃に口に出してしまっていた！

//<1519> 教師
<1519> 教師

//<1520> 「どうした、そこ」
<1520> 「どうした、そこ」

//<1521> 音無
<1521> 音無

//<1522> クソ坊主
<1522> クソ坊主

//<1523> 代理人
<1523> 代理人

//<1524> 微妙すぎるイケメン
<1524> 微妙すぎるイケメン

//<1525> ロリコン
<1525> ロリコン

//<1526> メガネ仲間
<1526> メガネ仲間

//<1527> 暗算日本記録保持者
<1527> 暗算日本記録保持者

//<1528> 通り魔
<1528> 通り魔

//<1529> 記憶ナシ男
<1529> 記憶ナシ男

//<1530> 音速
<1530> 音速

//<1531> 無限
<1531> 無限

//<1532> エロ侍
<1532> エロ侍

//<1533> エロエロ団ナンバー１
<1533> エロエロ団ナンバー１

//<1534> ただのエロ少年
<1534> ただのエロ少年

//<1535> ユリブサイク
<1535> ユリブサイク

//<1536> ドピュッシー
<1536> ドピュッシー

//<1537> アメリカンエロドッグ
<1537> アメリカンエロドッグ

//<1538> ゼウス
<1538> ゼウス

//<1539> 日向markⅡ
<1539> 日向markⅡ

//<1540> 糞虫
<1540> 糞虫

//<1541> 量産型日向
<1541> 量産型日向

//<1542> ？？
<1542> ？？

//<1543> 「はい！　答えます！」
<1543> 「はい！　答えます！」

//<1544> その事実に気づいてしまった俺は、それを振り払うように、積極的に授業を受け始めた。
<1544> その事実に気づいてしまった俺は、それを振り払うように、積極的に授業を受け始めた。

//<1545> 休み時間になると、血相を変えて、野田がやってくる。
<1545> 休み時間になると、血相を変えて、野田がやってくる。

//<1546> nothing
<1546> nothing

//<1547> nothing
<1547> nothing

//<1548> nothing
<1548> nothing

//<1549> nothing
<1549> nothing

//<1550> nothing
<1550> nothing

//<1551> 野田
<1551> 野田

//<1552> 男Ｆ
<1552> 男Ｆ

//<1553> イケパイ
<1553> イケパイ

//<1554> 男
<1554> 男

//<1555> ？？
<1555> ？？

//<1556> 「貴様、さっきの発言は本気か！？」
<1556> 「貴様、さっきの発言は本気か！？」

//<1557> ハルバートの矛先を向けられ問われる。
<1557> ハルバートの矛先を向けられ問われる。

//<1558> 本気だ
<1558> 本気だ

//<1559> ジョークだ
<1559> ジョークだ

//<1560> selbtn : 
<1560> selbtn : 

//<1561> 音無
<1561> 音無

//<1562> クソ坊主
<1562> クソ坊主

//<1563> 代理人
<1563> 代理人

//<1564> 微妙すぎるイケメン
<1564> 微妙すぎるイケメン

//<1565> ロリコン
<1565> ロリコン

//<1566> メガネ仲間
<1566> メガネ仲間

//<1567> 暗算日本記録保持者
<1567> 暗算日本記録保持者

//<1568> 通り魔
<1568> 通り魔

//<1569> 記憶ナシ男
<1569> 記憶ナシ男

//<1570> 音速
<1570> 音速

//<1571> 無限
<1571> 無限

//<1572> エロ侍
<1572> エロ侍

//<1573> エロエロ団ナンバー１
<1573> エロエロ団ナンバー１

//<1574> ただのエロ少年
<1574> ただのエロ少年

//<1575> ユリブサイク
<1575> ユリブサイク

//<1576> ドピュッシー
<1576> ドピュッシー

//<1577> アメリカンエロドッグ
<1577> アメリカンエロドッグ

//<1578> ゼウス
<1578> ゼウス

//<1579> 日向markⅡ
<1579> 日向markⅡ

//<1580> 糞虫
<1580> 糞虫

//<1581> 量産型日向
<1581> 量産型日向

//<1582> ？？
<1582> ？？

//<1583> 「本気だ」
<1583> 「本気だ」

//<1584> nothing
<1584> nothing

//<1585> nothing
<1585> nothing

//<1586> nothing
<1586> nothing

//<1587> nothing
<1587> nothing

//<1588> nothing
<1588> nothing

//<1589> 野田
<1589> 野田

//<1590> 男Ｆ
<1590> 男Ｆ

//<1591> イケパイ
<1591> イケパイ

//<1592> 男
<1592> 男

//<1593> ？？
<1593> ？？

//<1594> 「なんだとぅ…！」
<1594> 「なんだとぅ…！」

//<1595> 音無
<1595> 音無

//<1596> クソ坊主
<1596> クソ坊主

//<1597> 代理人
<1597> 代理人

//<1598> 微妙すぎるイケメン
<1598> 微妙すぎるイケメン

//<1599> ロリコン
<1599> ロリコン

//<1600> メガネ仲間
<1600> メガネ仲間

//<1601> 暗算日本記録保持者
<1601> 暗算日本記録保持者

//<1602> 通り魔
<1602> 通り魔

//<1603> 記憶ナシ男
<1603> 記憶ナシ男

//<1604> 音速
<1604> 音速

//<1605> 無限
<1605> 無限

//<1606> エロ侍
<1606> エロ侍

//<1607> エロエロ団ナンバー１
<1607> エロエロ団ナンバー１

//<1608> ただのエロ少年
<1608> ただのエロ少年

//<1609> ユリブサイク
<1609> ユリブサイク

//<1610> ドピュッシー
<1610> ドピュッシー

//<1611> アメリカンエロドッグ
<1611> アメリカンエロドッグ

//<1612> ゼウス
<1612> ゼウス

//<1613> 日向markⅡ
<1613> 日向markⅡ

//<1614> 糞虫
<1614> 糞虫

//<1615> 量産型日向
<1615> 量産型日向

//<1616> ？？
<1616> ？？

//<1617> 「ジョークだよ」
<1617> 「ジョークだよ」

//<1618> nothing
<1618> nothing

//<1619> nothing
<1619> nothing

//<1620> nothing
<1620> nothing

//<1621> nothing
<1621> nothing

//<1622> nothing
<1622> nothing

//<1623> 野田
<1623> 野田

//<1624> 男Ｆ
<1624> 男Ｆ

//<1625> イケパイ
<1625> イケパイ

//<1626> 男
<1626> 男

//<1627> ？？
<1627> ？？

//<1628> 「にしては、悪質だ。二度と言わないと誓え！」
<1628> 「にしては、悪質だ。二度と言わないと誓え！」

//<1629> 矛先は突きつけられたまま。
<1629> 矛先は突きつけられたまま。

//<1630> 日向
<1630> 日向

//<1631> 男Ｂ
<1631> 男Ｂ

//<1632> エロエロ団総帥
<1632> エロエロ団総帥

//<1633> イケチン
<1633> イケチン

//<1634> ホモ太
<1634> ホモ太

//<1635> ひなチン
<1635> ひなチン

//<1636> 秀樹
<1636> 秀樹

