// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day

//<0948> nothing
<0948> nothing

//<0949> nothing
<0949> nothing

//<0950> nothing
<0950> nothing

//<0951> nothing
<0951> nothing

//<0952> 日向
<0952> 日向

//<0953> 男Ｂ
<0953> 男Ｂ

//<0954> エロエロ団総帥
<0954> エロエロ団総帥

//<0955> イケチン
<0955> イケチン

//<0956> ホモ太
<0956> ホモ太

//<0957> ひなチン
<0957> ひなチン

//<0958> 秀樹
<0958> 秀樹

//<0959> 男子生徒
<0959> 男子生徒

//<0960> ？？
<0960> ？？

//<0961> 「え？　どーして」
<0961> 「え？　どーして」

//<0962> 音無
<0962> 音無

//<0963> クソ坊主
<0963> クソ坊主

//<0964> 代理人
<0964> 代理人

//<0965> 微妙すぎるイケメン
<0965> 微妙すぎるイケメン

//<0966> ロリコン
<0966> ロリコン

//<0967> メガネ仲間
<0967> メガネ仲間

//<0968> 暗算日本記録保持者
<0968> 暗算日本記録保持者

//<0969> 通り魔
<0969> 通り魔

//<0970> 記憶ナシ男
<0970> 記憶ナシ男

//<0971> 音速
<0971> 音速

//<0972> 無限
<0972> 無限

//<0973> エロ侍
<0973> エロ侍

//<0974> エロエロ団ナンバー１
<0974> エロエロ団ナンバー１

//<0975> ただのエロ少年
<0975> ただのエロ少年

//<0976> ユリブサイク
<0976> ユリブサイク

//<0977> ドピュッシー
<0977> ドピュッシー

//<0978> アメリカンエロドッグ
<0978> アメリカンエロドッグ

//<0979> ゼウス
<0979> ゼウス

//<0980> 日向markⅡ
<0980> 日向markⅡ

//<0981> 糞虫
<0981> 糞虫

//<0982> 量産型日向
<0982> 量産型日向

//<0983> ？？
<0983> ？？

//<0984> 「だって、あいつが戦線の仲間になってから、まだそんなにも時間が経っていないじゃないか」
<0984> 「だって、あいつが戦線の仲間になってから、まだそんなにも時間が経っていないじゃないか」

//<0985> 音無
<0985> 音無

//<0986> クソ坊主
<0986> クソ坊主

//<0987> 代理人
<0987> 代理人

//<0988> 微妙すぎるイケメン
<0988> 微妙すぎるイケメン

//<0989> ロリコン
<0989> ロリコン

//<0990> メガネ仲間
<0990> メガネ仲間

//<0991> 暗算日本記録保持者
<0991> 暗算日本記録保持者

//<0992> 通り魔
<0992> 通り魔

//<0993> 記憶ナシ男
<0993> 記憶ナシ男

//<0994> 音速
<0994> 音速

//<0995> 無限
<0995> 無限

//<0996> エロ侍
<0996> エロ侍

//<0997> エロエロ団ナンバー１
<0997> エロエロ団ナンバー１

//<0998> ただのエロ少年
<0998> ただのエロ少年

//<0999> ユリブサイク
<0999> ユリブサイク

//<1000> ドピュッシー
<1000> ドピュッシー

//<1001> アメリカンエロドッグ
<1001> アメリカンエロドッグ

//<1002> ゼウス
<1002> ゼウス

//<1003> 日向markⅡ
<1003> 日向markⅡ

//<1004> 糞虫
<1004> 糞虫

//<1005> 量産型日向
<1005> 量産型日向

//<1006> ？？
<1006> ？？

//<1007> 「俺はもっと、みんなと居るべきだと思う」
<1007> 「俺はもっと、みんなと居るべきだと思う」

//<1008> nothing
<1008> nothing

//<1009> nothing
<1009> nothing

//<1010> nothing
<1010> nothing

//<1011> nothing
<1011> nothing

//<1012> nothing
<1012> nothing

//<1013> 日向
<1013> 日向

//<1014> 男Ｂ
<1014> 男Ｂ

//<1015> エロエロ団総帥
<1015> エロエロ団総帥

//<1016> イケチン
<1016> イケチン

//<1017> ホモ太
<1017> ホモ太

//<1018> ひなチン
<1018> ひなチン

//<1019> 秀樹
<1019> 秀樹

//<1020> 男子生徒
<1020> 男子生徒

//<1021> ？？
<1021> ？？

//<1022> 「待て待て、お前言ってること矛盾してるぜ！？　この世界から卒業していくほうが正しいんだろ！？」
<1022> 「待て待て、お前言ってること矛盾してるぜ！？　この世界から卒業していくほうが正しいんだろ！？」

//<1023> 音無
<1023> 音無

//<1024> クソ坊主
<1024> クソ坊主

//<1025> 代理人
<1025> 代理人

//<1026> 微妙すぎるイケメン
<1026> 微妙すぎるイケメン

//<1027> ロリコン
<1027> ロリコン

//<1028> メガネ仲間
<1028> メガネ仲間

//<1029> 暗算日本記録保持者
<1029> 暗算日本記録保持者

//<1030> 通り魔
<1030> 通り魔

//<1031> 記憶ナシ男
<1031> 記憶ナシ男

//<1032> 音速
<1032> 音速

//<1033> 無限
<1033> 無限

//<1034> エロ侍
<1034> エロ侍

//<1035> エロエロ団ナンバー１
<1035> エロエロ団ナンバー１

//<1036> ただのエロ少年
<1036> ただのエロ少年

//<1037> ユリブサイク
<1037> ユリブサイク

//<1038> ドピュッシー
<1038> ドピュッシー

//<1039> アメリカンエロドッグ
<1039> アメリカンエロドッグ

//<1040> ゼウス
<1040> ゼウス

//<1041> 日向markⅡ
<1041> 日向markⅡ

//<1042> 糞虫
<1042> 糞虫

//<1043> 量産型日向
<1043> 量産型日向

//<1044> ？？
<1044> ？？

//<1045> 「そうだ…そうだったな…」
<1045> 「そうだ…そうだったな…」

//<1046> nothing
<1046> nothing

//<1047> nothing
<1047> nothing

//<1048> nothing
<1048> nothing

//<1049> nothing
<1049> nothing

//<1050> nothing
<1050> nothing

//<1051> 日向
<1051> 日向

//<1052> 男Ｂ
<1052> 男Ｂ

//<1053> エロエロ団総帥
<1053> エロエロ団総帥

//<1054> イケチン
<1054> イケチン

//<1055> ホモ太
<1055> ホモ太

//<1056> ひなチン
<1056> ひなチン

//<1057> 秀樹
<1057> 秀樹

//<1058> 男子生徒
<1058> 男子生徒

//<1059> ？？
<1059> ？？
{1589c} 33 // 1059

//<1060> 「ったく、頼むぜ…。おい、かなでちゃん、音無に何か言ってやれよ」
<1060> 「ったく、頼むぜ…。おい、かなでちゃん、音無に何か言ってやれよ」

//<1061> nothing
<1061> nothing

//<1062> nothing
<1062> nothing

//<1063> nothing
<1063> nothing

//<1064> nothing
<1064> nothing

//<1065> nothing
<1065> nothing

//<1066> nothing
<1066> nothing

//<1067> nothing
<1067> nothing

//<1068> nothing
<1068> nothing

//<1069> nothing
<1069> nothing

//<1070> nothing
<1070> nothing

//<1071> 天使
<1071> 天使

//<1072> かなで
<1072> かなで

//<1073> 女生徒
<1073> 女生徒

//<1074> ？？
<1074> ？？

//<1075> 「何かって？」
<1075> 「何かって？」

//<1076> nothing
<1076> nothing

//<1077> nothing
<1077> nothing

//<1078> nothing
<1078> nothing

//<1079> nothing
<1079> nothing

//<1080> nothing
<1080> nothing

//<1081> 日向
<1081> 日向

//<1082> 男Ｂ
<1082> 男Ｂ

//<1083> エロエロ団総帥
<1083> エロエロ団総帥

//<1084> イケチン
<1084> イケチン

//<1085> ホモ太
<1085> ホモ太

//<1086> ひなチン
<1086> ひなチン

//<1087> 秀樹
<1087> 秀樹

//<1088> 男子生徒
<1088> 男子生徒

//<1089> ？？
<1089> ？？

//<1090> 「おいおい、お前ら大丈夫なのかよぉーー！？」
<1090> 「おいおい、お前ら大丈夫なのかよぉーー！？」

//<1091> 音無
<1091> 音無

//<1092> クソ坊主
<1092> クソ坊主

//<1093> 代理人
<1093> 代理人

//<1094> 微妙すぎるイケメン
<1094> 微妙すぎるイケメン

//<1095> ロリコン
<1095> ロリコン

//<1096> メガネ仲間
<1096> メガネ仲間

//<1097> 暗算日本記録保持者
<1097> 暗算日本記録保持者

//<1098> 通り魔
<1098> 通り魔

//<1099> 記憶ナシ男
<1099> 記憶ナシ男

//<1100> 音速
<1100> 音速

//<1101> 無限
<1101> 無限

//<1102> エロ侍
<1102> エロ侍

//<1103> エロエロ団ナンバー１
<1103> エロエロ団ナンバー１

//<1104> ただのエロ少年
<1104> ただのエロ少年

//<1105> ユリブサイク
<1105> ユリブサイク

//<1106> ドピュッシー
<1106> ドピュッシー

//<1107> アメリカンエロドッグ
<1107> アメリカンエロドッグ

//<1108> ゼウス
<1108> ゼウス

//<1109> 日向markⅡ
<1109> 日向markⅡ

//<1110> 糞虫
<1110> 糞虫

//<1111> 量産型日向
<1111> 量産型日向

//<1112> ？？
<1112> ？？

//<1113> 「いや、大丈夫。冷静になった」
<1113> 「いや、大丈夫。冷静になった」

//<1114> nothing
<1114> nothing

//<1115> nothing
<1115> nothing

//<1116> nothing
<1116> nothing

//<1117> nothing
<1117> nothing

//<1118> nothing
<1118> nothing

//<1119> 天使
<1119> 天使

//<1120> かなで
<1120> かなで

//<1121> 女生徒
<1121> 女生徒

//<1122> ？？
<1122> ？？

//<1123> 「で、あたしはどうしたらいいの？」
<1123> 「で、あたしはどうしたらいいの？」

//<1124> 音無
<1124> 音無

//<1125> クソ坊主
<1125> クソ坊主

//<1126> 代理人
<1126> 代理人

//<1127> 微妙すぎるイケメン
<1127> 微妙すぎるイケメン

//<1128> ロリコン
<1128> ロリコン

//<1129> メガネ仲間
<1129> メガネ仲間

//<1130> 暗算日本記録保持者
<1130> 暗算日本記録保持者

//<1131> 通り魔
<1131> 通り魔

//<1132> 記憶ナシ男
<1132> 記憶ナシ男

//<1133> 音速
<1133> 音速

//<1134> 無限
<1134> 無限

//<1135> エロ侍
<1135> エロ侍

//<1136> エロエロ団ナンバー１
<1136> エロエロ団ナンバー１

//<1137> ただのエロ少年
<1137> ただのエロ少年

//<1138> ユリブサイク
<1138> ユリブサイク

//<1139> ドピュッシー
<1139> ドピュッシー

//<1140> アメリカンエロドッグ
<1140> アメリカンエロドッグ

//<1141> ゼウス
<1141> ゼウス

//<1142> 日向markⅡ
<1142> 日向markⅡ

//<1143> 糞虫
<1143> 糞虫

//<1144> 量産型日向
<1144> 量産型日向

//<1145> ？？
<1145> ？？

//<1146> 「今回はいいよ。俺たちふたりで作戦を実行する」
<1146> 「今回はいいよ。俺たちふたりで作戦を実行する」

//<1147> nothing
<1147> nothing

//<1148> nothing
<1148> nothing

//<1149> nothing
<1149> nothing

//<1150> nothing
<1150> nothing

//<1151> nothing
<1151> nothing

//<1152> 天使
<1152> 天使

//<1153> かなで
<1153> かなで

//<1154> 女生徒
<1154> 女生徒

//<1155> ？？
<1155> ？？

//<1156> 「わかったわ」
<1156> 「わかったわ」

//<1157> 生徒会室前で、俺ひとりが出待ちをすることに。
<1157> 生徒会室前で、俺ひとりが出待ちをすることに。

//<1158> 長くなりそうだからと、日向がどこからか用意してきた缶コーヒーをちびちびと飲み続けた。
<1158> 長くなりそうだからと、日向がどこからか用意してきた缶コーヒーをちびちびと飲み続けた。

//<1159> se_wooddoor_open3
<1159> se_wooddoor_open3

//<1160> ようやく会議が終わり、ドアが開かれた。
<1160> ようやく会議が終わり、ドアが開かれた。

//<1161> nothing
<1161> nothing

//<1162> nothing
<1162> nothing

//<1163> nothing
<1163> nothing

//<1164> nothing
<1164> nothing

//<1165> nothing
<1165> nothing

//<1166> 見も知らないＮＰＣに混じって、直井も退室してきた。
<1166> 見も知らないＮＰＣに混じって、直井も退室してきた。

//<1167> 音無
<1167> 音無

//<1168> クソ坊主
<1168> クソ坊主

//<1169> 代理人
<1169> 代理人

//<1170> 微妙すぎるイケメン
<1170> 微妙すぎるイケメン

//<1171> ロリコン
<1171> ロリコン

//<1172> メガネ仲間
<1172> メガネ仲間

//<1173> 暗算日本記録保持者
<1173> 暗算日本記録保持者

//<1174> 通り魔
<1174> 通り魔

//<1175> 記憶ナシ男
<1175> 記憶ナシ男

//<1176> 音速
<1176> 音速

//<1177> 無限
<1177> 無限

//<1178> エロ侍
<1178> エロ侍

//<1179> エロエロ団ナンバー１
<1179> エロエロ団ナンバー１

//<1180> ただのエロ少年
<1180> ただのエロ少年

//<1181> ユリブサイク
<1181> ユリブサイク

//<1182> ドピュッシー
<1182> ドピュッシー

//<1183> アメリカンエロドッグ
<1183> アメリカンエロドッグ

//<1184> ゼウス
<1184> ゼウス

//<1185> 日向markⅡ
<1185> 日向markⅡ

//<1186> 糞虫
<1186> 糞虫

//<1187> 量産型日向
<1187> 量産型日向

//<1188> ？？
<1188> ？？

//<1189> 「よう」
<1189> 「よう」

//<1190> nothing
<1190> nothing

//<1191> nothing
<1191> nothing

//<1192> nothing
<1192> nothing

//<1193> nothing
<1193> nothing

//<1194> nothing
<1194> nothing

//<1195> その直井に声をかける。
<1195> その直井に声をかける。

//<1196> nothing
<1196> nothing

//<1197> nothing
<1197> nothing

//<1198> nothing
<1198> nothing

//<1199> nothing
<1199> nothing

//<1200> nothing
<1200> nothing

//<1201> 直井
<1201> 直井

//<1202> 「あ、音無さぁん！　どうしたんですか、こんな場所まで？」
<1202> 「あ、音無さぁん！　どうしたんですか、こんな場所まで？」

//<1203> 音無
<1203> 音無

//<1204> クソ坊主
<1204> クソ坊主

//<1205> 代理人
<1205> 代理人

//<1206> 微妙すぎるイケメン
<1206> 微妙すぎるイケメン

//<1207> ロリコン
<1207> ロリコン

//<1208> メガネ仲間
<1208> メガネ仲間

//<1209> 暗算日本記録保持者
<1209> 暗算日本記録保持者

//<1210> 通り魔
<1210> 通り魔

//<1211> 記憶ナシ男
<1211> 記憶ナシ男

//<1212> 音速
<1212> 音速

//<1213> 無限
<1213> 無限

//<1214> エロ侍
<1214> エロ侍

//<1215> エロエロ団ナンバー１
<1215> エロエロ団ナンバー１

//<1216> ただのエロ少年
<1216> ただのエロ少年

//<1217> ユリブサイク
<1217> ユリブサイク

//<1218> ドピュッシー
<1218> ドピュッシー

//<1219> アメリカンエロドッグ
<1219> アメリカンエロドッグ

//<1220> ゼウス
<1220> ゼウス

//<1221> 日向markⅡ
<1221> 日向markⅡ

//<1222> 糞虫
<1222> 糞虫

//<1223> 量産型日向
<1223> 量産型日向

//<1224> ？？
<1224> ？？

//<1225> 「お前に用があってな。ついてきてくれるか」
<1225> 「お前に用があってな。ついてきてくれるか」

//<1226> nothing
<1226> nothing

//<1227> nothing
<1227> nothing

//<1228> nothing
<1228> nothing

//<1229> nothing
<1229> nothing

//<1230> nothing
<1230> nothing

//<1231> 直井
<1231> 直井

//<1232> 「もちろんですともぉ！」
<1232> 「もちろんですともぉ！」

//<1233> nothing
<1233> nothing

//<1234> nothing
<1234> nothing

//<1235> nothing
<1235> nothing

//<1236> nothing
<1236> nothing

//<1237> nothing
<1237> nothing

//<1238> 日向の言う通り、ひょこひょことついてくる。
<1238> 日向の言う通り、ひょこひょことついてくる。

//<1239> 裏庭まで連れてくる。
<1239> 裏庭まで連れてくる。

//<1240> nothing
<1240> nothing

//<1241> nothing
<1241> nothing

//<1242> nothing
<1242> nothing

//<1243> nothing
<1243> nothing

//<1244> nothing
<1244> nothing

//<1245> そこには日向が待っていた。
<1245> そこには日向が待っていた。

//<1246> 直井
<1246> 直井

//<1247> 「あれ？　ふたりきりじゃないんですか？」
<1247> 「あれ？　ふたりきりじゃないんですか？」

//<1248> 音無
<1248> 音無

//<1249> クソ坊主
<1249> クソ坊主

//<1250> 代理人
<1250> 代理人

//<1251> 微妙すぎるイケメン
<1251> 微妙すぎるイケメン

//<1252> ロリコン
<1252> ロリコン

//<1253> メガネ仲間
<1253> メガネ仲間

//<1254> 暗算日本記録保持者
<1254> 暗算日本記録保持者

//<1255> 通り魔
<1255> 通り魔

//<1256> 記憶ナシ男
<1256> 記憶ナシ男

//<1257> 音速
<1257> 音速

//<1258> 無限
<1258> 無限

//<1259> エロ侍
<1259> エロ侍

//<1260> エロエロ団ナンバー１
<1260> エロエロ団ナンバー１

//<1261> ただのエロ少年
<1261> ただのエロ少年

//<1262> ユリブサイク
<1262> ユリブサイク

//<1263> ドピュッシー
<1263> ドピュッシー

//<1264> アメリカンエロドッグ
<1264> アメリカンエロドッグ

//<1265> ゼウス
<1265> ゼウス

//<1266> 日向markⅡ
<1266> 日向markⅡ

//<1267> 糞虫
<1267> 糞虫

//<1268> 量産型日向
<1268> 量産型日向

//<1269> ？？
<1269> ？？

//<1270> 「ああ、日向も込みで、話がある」
<1270> 「ああ、日向も込みで、話がある」

//<1271> nothing
<1271> nothing

//<1272> nothing
<1272> nothing

//<1273> nothing
<1273> nothing

//<1274> nothing
<1274> nothing

//<1275> nothing
<1275> nothing

//<1276> 直井
<1276> 直井

//<1277> 「へぇー…、それはなんでしょう？」
<1277> 「へぇー…、それはなんでしょう？」

//<1278> 音無
<1278> 音無

//<1279> クソ坊主
<1279> クソ坊主

//<1280> 代理人
<1280> 代理人

//<1281> 微妙すぎるイケメン
<1281> 微妙すぎるイケメン

//<1282> ロリコン
<1282> ロリコン

//<1283> メガネ仲間
<1283> メガネ仲間

//<1284> 暗算日本記録保持者
<1284> 暗算日本記録保持者

//<1285> 通り魔
<1285> 通り魔

//<1286> 記憶ナシ男
<1286> 記憶ナシ男

//<1287> 音速
<1287> 音速

//<1288> 無限
<1288> 無限

//<1289> エロ侍
<1289> エロ侍

//<1290> エロエロ団ナンバー１
<1290> エロエロ団ナンバー１

//<1291> ただのエロ少年
<1291> ただのエロ少年

//<1292> ユリブサイク
<1292> ユリブサイク

//<1293> ドピュッシー
<1293> ドピュッシー

//<1294> アメリカンエロドッグ
<1294> アメリカンエロドッグ

//<1295> ゼウス
<1295> ゼウス

//<1296> 日向markⅡ
<1296> 日向markⅡ

//<1297> 糞虫
<1297> 糞虫

//<1298> 量産型日向
<1298> 量産型日向

//<1299> ？？
<1299> ？？

//<1300> 「お前は、お前の生きた人生をもう受け入れたはずだ。そうだろ？　なのに、なぜまだここに残っている？」
<1300> 「お前は、お前の生きた人生をもう受け入れたはずだ。そうだろ？　なのに、なぜまだここに残っている？」

//<1301> nothing
<1301> nothing

//<1302> nothing
<1302> nothing

//<1303> nothing
<1303> nothing

//<1304> nothing
<1304> nothing

//<1305> nothing
<1305> nothing

//<1306> 直井
<1306> 直井

//<1307> 「それは…音無さぁん！　あなたとまだ一緒に居たいからです！」
<1307> 「それは…音無さぁん！　あなたとまだ一緒に居たいからです！」

//<1308> 直井からきらきらした目で見つめられる。
<1308> 直井からきらきらした目で見つめられる。

//<1309> 音無
<1309> 音無

//<1310> クソ坊主
<1310> クソ坊主

//<1311> 代理人
<1311> 代理人

//<1312> 微妙すぎるイケメン
<1312> 微妙すぎるイケメン

//<1313> ロリコン
<1313> ロリコン

//<1314> メガネ仲間
<1314> メガネ仲間

//<1315> 暗算日本記録保持者
<1315> 暗算日本記録保持者

//<1316> 通り魔
<1316> 通り魔

//<1317> 記憶ナシ男
<1317> 記憶ナシ男

//<1318> 音速
<1318> 音速

//<1319> 無限
<1319> 無限

//<1320> エロ侍
<1320> エロ侍

//<1321> エロエロ団ナンバー１
<1321> エロエロ団ナンバー１

//<1322> ただのエロ少年
<1322> ただのエロ少年

//<1323> ユリブサイク
<1323> ユリブサイク

//<1324> ドピュッシー
<1324> ドピュッシー

//<1325> アメリカンエロドッグ
<1325> アメリカンエロドッグ

//<1326> ゼウス
<1326> ゼウス

//<1327> 日向markⅡ
<1327> 日向markⅡ

//<1328> 糞虫
<1328> 糞虫

//<1329> 量産型日向
<1329> 量産型日向

//<1330> ？？
<1330> ？？

//<1331> 「うっ…」
<1331> 「うっ…」

//<1332> そこまでストレートに言われると、まるで愛犬を自分の手にかけてしまうような…そんな感覚を覚え、くらっとする。
<1332> そこまでストレートに言われると、まるで愛犬を自分の手にかけてしまうような…そんな感覚を覚え、くらっとする。

//<1333> 日向
<1333> 日向

//<1334> 男Ｂ
<1334> 男Ｂ

//<1335> エロエロ団総帥
<1335> エロエロ団総帥

//<1336> イケチン
<1336> イケチン

//<1337> ホモ太
<1337> ホモ太

//<1338> ひなチン
<1338> ひなチン

//<1339> 秀樹
<1339> 秀樹

//<1340> 男子生徒
<1340> 男子生徒

//<1341> ？？
<1341> ？？

//<1342> 「やっぱりな。それだけの理由かよ」
<1342> 「やっぱりな。それだけの理由かよ」

//<1343> nothing
<1343> nothing

//<1344> nothing
<1344> nothing

//<1345> nothing
<1345> nothing

//<1346> nothing
<1346> nothing

//<1347> nothing
<1347> nothing

//<1348> 直井
<1348> 直井

//<1349> 「え、僕…もうここにいちゃいけないんですか」
<1349> 「え、僕…もうここにいちゃいけないんですか」

//<1350> 音無
<1350> 音無

//<1351> クソ坊主
<1351> クソ坊主

//<1352> 代理人
<1352> 代理人

//<1353> 微妙すぎるイケメン
<1353> 微妙すぎるイケメン

//<1354> ロリコン
<1354> ロリコン

//<1355> メガネ仲間
<1355> メガネ仲間

//<1356> 暗算日本記録保持者
<1356> 暗算日本記録保持者

//<1357> 通り魔
<1357> 通り魔

//<1358> 記憶ナシ男
<1358> 記憶ナシ男

//<1359> 音速
<1359> 音速

//<1360> 無限
<1360> 無限

//<1361> エロ侍
<1361> エロ侍

//<1362> エロエロ団ナンバー１
<1362> エロエロ団ナンバー１

//<1363> ただのエロ少年
<1363> ただのエロ少年

//<1364> ユリブサイク
<1364> ユリブサイク

//<1365> ドピュッシー
<1365> ドピュッシー

//<1366> アメリカンエロドッグ
<1366> アメリカンエロドッグ

//<1367> ゼウス
<1367> ゼウス

//<1368> 日向markⅡ
<1368> 日向markⅡ

//<1369> 糞虫
<1369> 糞虫

//<1370> 量産型日向
<1370> 量産型日向

//<1371> ？？
<1371> ？？

//<1372> 「…あ、ああ」
<1372> 「…あ、ああ」

//<1373> 気を取り直す。
<1373> 気を取り直す。

//<1374> 音無
<1374> 音無

//<1375> クソ坊主
<1375> クソ坊主

//<1376> 代理人
<1376> 代理人

//<1377> 微妙すぎるイケメン
<1377> 微妙すぎるイケメン

//<1378> ロリコン
<1378> ロリコン

//<1379> メガネ仲間
<1379> メガネ仲間

//<1380> 暗算日本記録保持者
<1380> 暗算日本記録保持者

//<1381> 通り魔
<1381> 通り魔

//<1382> 記憶ナシ男
<1382> 記憶ナシ男

//<1383> 音速
<1383> 音速

//<1384> 無限
<1384> 無限

//<1385> エロ侍
<1385> エロ侍

//<1386> エロエロ団ナンバー１
<1386> エロエロ団ナンバー１

//<1387> ただのエロ少年
<1387> ただのエロ少年

//<1388> ユリブサイク
<1388> ユリブサイク

//<1389> ドピュッシー
<1389> ドピュッシー

//<1390> アメリカンエロドッグ
<1390> アメリカンエロドッグ

//<1391> ゼウス
<1391> ゼウス

//<1392> 日向markⅡ
<1392> 日向markⅡ

//<1393> 糞虫
<1393> 糞虫

//<1394> 量産型日向
<1394> 量産型日向

//<1395> ？？
<1395> ？？

//<1396> 「ああ」
<1396> 「ああ」

//<1397> nothing
<1397> nothing

//<1398> nothing
<1398> nothing

//<1399> nothing
<1399> nothing

//<1400> nothing
<1400> nothing

//<1401> nothing
<1401> nothing

//<1402> 音無
<1402> 音無

//<1403> クソ坊主
<1403> クソ坊主

//<1404> 代理人
<1404> 代理人

//<1405> 微妙すぎるイケメン
<1405> 微妙すぎるイケメン

//<1406> ロリコン
<1406> ロリコン

//<1407> メガネ仲間
<1407> メガネ仲間

//<1408> 暗算日本記録保持者
<1408> 暗算日本記録保持者

//<1409> 通り魔
<1409> 通り魔

//<1410> 記憶ナシ男
<1410> 記憶ナシ男

//<1411> 音速
<1411> 音速

//<1412> 無限
<1412> 無限

//<1413> エロ侍
<1413> エロ侍

//<1414> エロエロ団ナンバー１
<1414> エロエロ団ナンバー１

//<1415> ただのエロ少年
<1415> ただのエロ少年

//<1416> ユリブサイク
<1416> ユリブサイク

//<1417> ドピュッシー
<1417> ドピュッシー

//<1418> アメリカンエロドッグ
<1418> アメリカンエロドッグ

//<1419> ゼウス
<1419> ゼウス

//<1420> 日向markⅡ
<1420> 日向markⅡ

//<1421> 糞虫
<1421> 糞虫

//<1422> 量産型日向
<1422> 量産型日向

//<1423> ？？
<1423> ？？

//<1424> 「俺と居たいからなんて、そんな理由で留まっていていい場所じゃないんだ。ここに残ってる奴は理不尽な人生と戦ってる奴だけだ。お前はもう、それを受け入れられたんだから、先に進むんだ」
<1424> 「俺と居たいからなんて、そんな理由で留まっていていい場所じゃないんだ。ここに残ってる奴は理不尽な人生と戦ってる奴だけだ。お前はもう、それを受け入れられたんだから、先に進むんだ」

//<1425> nothing
<1425> nothing

//<1426> nothing
<1426> nothing

//<1427> nothing
<1427> nothing

//<1428> nothing
<1428> nothing

//<1429> nothing
<1429> nothing

//<1430> 直井
<1430> 直井

//<1431> 「先って、なんですか」
<1431> 「先って、なんですか」

//<1432> 音無
<1432> 音無

//<1433> クソ坊主
<1433> クソ坊主

//<1434> 代理人
<1434> 代理人

//<1435> 微妙すぎるイケメン
<1435> 微妙すぎるイケメン

//<1436> ロリコン
<1436> ロリコン

//<1437> メガネ仲間
<1437> メガネ仲間

//<1438> 暗算日本記録保持者
<1438> 暗算日本記録保持者

//<1439> 通り魔
<1439> 通り魔

//<1440> 記憶ナシ男
<1440> 記憶ナシ男

//<1441> 音速
<1441> 音速

//<1442> 無限
<1442> 無限

//<1443> エロ侍
<1443> エロ侍

//<1444> エロエロ団ナンバー１
<1444> エロエロ団ナンバー１

//<1445> ただのエロ少年
<1445> ただのエロ少年

//<1446> ユリブサイク
<1446> ユリブサイク

//<1447> ドピュッシー
<1447> ドピュッシー

//<1448> アメリカンエロドッグ
<1448> アメリカンエロドッグ

//<1449> ゼウス
<1449> ゼウス

//<1450> 日向markⅡ
<1450> 日向markⅡ

//<1451> 糞虫
<1451> 糞虫

//<1452> 量産型日向
<1452> 量産型日向

//<1453> ？？
<1453> ？？

//<1454> 「次の生だ。こんな世界じゃない、お前が与えようとしたまがい物でもない、本物の人生をだ」
<1454> 「次の生だ。こんな世界じゃない、お前が与えようとしたまがい物でもない、本物の人生をだ」

//<1455> nothing
<1455> nothing

//<1456> nothing
<1456> nothing

//<1457> nothing
<1457> nothing

//<1458> nothing
<1458> nothing

//<1459> nothing
<1459> nothing

//<1460> 直井
<1460> 直井

//<1461> 「また、頑張って生きていくんですね、人は」
<1461> 「また、頑張って生きていくんですね、人は」

//<1462> 音無
<1462> 音無

//<1463> クソ坊主
<1463> クソ坊主

//<1464> 代理人
<1464> 代理人

//<1465> 微妙すぎるイケメン
<1465> 微妙すぎるイケメン

//<1466> ロリコン
<1466> ロリコン

//<1467> メガネ仲間
<1467> メガネ仲間

//<1468> 暗算日本記録保持者
<1468> 暗算日本記録保持者

//<1469> 通り魔
<1469> 通り魔

//<1470> 記憶ナシ男
<1470> 記憶ナシ男

//<1471> 音速
<1471> 音速

//<1472> 無限
<1472> 無限

//<1473> エロ侍
<1473> エロ侍

//<1474> エロエロ団ナンバー１
<1474> エロエロ団ナンバー１

//<1475> ただのエロ少年
<1475> ただのエロ少年

//<1476> ユリブサイク
<1476> ユリブサイク

//<1477> ドピュッシー
<1477> ドピュッシー

//<1478> アメリカンエロドッグ
<1478> アメリカンエロドッグ

//<1479> ゼウス
<1479> ゼウス

//<1480> 日向markⅡ
<1480> 日向markⅡ

//<1481> 糞虫
<1481> 糞虫

//<1482> 量産型日向
<1482> 量産型日向

//<1483> ？？
<1483> ？？

//<1484> 「ああ」
