// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0534> （煩悩よ去れ！！　煩悩よ去れ！！）

//<0535> 音無
<0535> 音無

//<0536> クソ坊主
<0536> クソ坊主

//<0537> 代理人
<0537> 代理人

//<0538> 微妙すぎるイケメン
<0538> 微妙すぎるイケメン

//<0539> ロリコン
<0539> ロリコン

//<0540> メガネ仲間
<0540> メガネ仲間

//<0541> 暗算日本記録保持者
<0541> 暗算日本記録保持者

//<0542> 通り魔
<0542> 通り魔

//<0543> 記憶ナシ男
<0543> 記憶ナシ男

//<0544> 音速
<0544> 音速

//<0545> 無限
<0545> 無限

//<0546> エロ侍
<0546> エロ侍

//<0547> エロエロ団ナンバー１
<0547> エロエロ団ナンバー１

//<0548> ただのエロ少年
<0548> ただのエロ少年

//<0549> ユリブサイク
<0549> ユリブサイク

//<0550> ドピュッシー
<0550> ドピュッシー

//<0551> アメリカンエロドッグ
<0551> アメリカンエロドッグ

//<0552> ゼウス
<0552> ゼウス

//<0553> 日向markⅡ
<0553> 日向markⅡ

//<0554> 糞虫
<0554> 糞虫

//<0555> 量産型日向
<0555> 量産型日向

//<0556> ？？
<0556> ？？

//<0557> （って、煩悩よ去れ！！　煩悩よ去れ！！）
<0557> （って、煩悩よ去れ！！　煩悩よ去れ！！）

//<0558> 髪先が汗でしっとり濡れていて、見とれてしまう…。
<0558> 髪先が汗でしっとり濡れていて、見とれてしまう…。

//<0559> 音無
<0559> 音無

//<0560> クソ坊主
<0560> クソ坊主

//<0561> 代理人
<0561> 代理人

//<0562> 微妙すぎるイケメン
<0562> 微妙すぎるイケメン

//<0563> ロリコン
<0563> ロリコン

//<0564> メガネ仲間
<0564> メガネ仲間

//<0565> 暗算日本記録保持者
<0565> 暗算日本記録保持者

//<0566> 通り魔
<0566> 通り魔

//<0567> 記憶ナシ男
<0567> 記憶ナシ男

//<0568> 音速
<0568> 音速

//<0569> 無限
<0569> 無限

//<0570> エロ侍
<0570> エロ侍

//<0571> エロエロ団ナンバー１
<0571> エロエロ団ナンバー１

//<0572> ただのエロ少年
<0572> ただのエロ少年

//<0573> ユリブサイク
<0573> ユリブサイク

//<0574> ドピュッシー
<0574> ドピュッシー

//<0575> アメリカンエロドッグ
<0575> アメリカンエロドッグ

//<0576> ゼウス
<0576> ゼウス

//<0577> 日向markⅡ
<0577> 日向markⅡ

//<0578> 糞虫
<0578> 糞虫

//<0579> 量産型日向
<0579> 量産型日向

//<0580> ？？
<0580> ？？

//<0581> （記憶はないが、俺は岩沢のような女性が好みなんだろうか…）
<0581> （記憶はないが、俺は岩沢のような女性が好みなんだろうか…）

//<0582> nothing
<0582> nothing

//<0583> nothing
<0583> nothing

//<0584> nothing
<0584> nothing

//<0585> nothing
<0585> nothing

//<0586> nothing
<0586> nothing

//<0587> 岩沢
<0587> 岩沢

//<0588> 「え？　どうした？　汗が臭うか？」
<0588> 「え？　どうした？　汗が臭うか？」

//<0589> 少し後ろから見つめながら歩いていたので、岩沢は振り返り、そんなことを訊いてくる。
<0589> 少し後ろから見つめながら歩いていたので、岩沢は振り返り、そんなことを訊いてくる。

//<0590> 肯定しては変態扱いになる。
<0590> 肯定しては変態扱いになる。

//<0591> 俺は首を横に振った。
<0591> 俺は首を横に振った。

//<0592> でも、汗に関しては。
<0592> でも、汗に関しては。

//<0593> 臭わない
<0593> 臭わない

//<0594> 臭うがそれがいい
<0594> 臭うがそれがいい

//<0595> selbtn : 
<0595> selbtn : 

//<0596> 特に臭うことなどなかった。
<0596> 特に臭うことなどなかった。

//<0597> 音無
<0597> 音無

//<0598> クソ坊主
<0598> クソ坊主

//<0599> 代理人
<0599> 代理人

//<0600> 微妙すぎるイケメン
<0600> 微妙すぎるイケメン

//<0601> ロリコン
<0601> ロリコン

//<0602> メガネ仲間
<0602> メガネ仲間

//<0603> 暗算日本記録保持者
<0603> 暗算日本記録保持者

//<0604> 通り魔
<0604> 通り魔

//<0605> 記憶ナシ男
<0605> 記憶ナシ男

//<0606> 音速
<0606> 音速

//<0607> 無限
<0607> 無限

//<0608> エロ侍
<0608> エロ侍

//<0609> エロエロ団ナンバー１
<0609> エロエロ団ナンバー１

//<0610> ただのエロ少年
<0610> ただのエロ少年

//<0611> ユリブサイク
<0611> ユリブサイク

//<0612> ドピュッシー
<0612> ドピュッシー

//<0613> アメリカンエロドッグ
<0613> アメリカンエロドッグ

//<0614> ゼウス
<0614> ゼウス

//<0615> 日向markⅡ
<0615> 日向markⅡ

//<0616> 糞虫
<0616> 糞虫

//<0617> 量産型日向
<0617> 量産型日向

//<0618> ？？
<0618> ？？

//<0619> （臭うがそれがいい！）
<0619> （臭うがそれがいい！）

//<0620> テントが張って、歩きづらくなるが。
<0620> テントが張って、歩きづらくなるが。

//<0621> 音無
<0621> 音無

//<0622> クソ坊主
<0622> クソ坊主

//<0623> 代理人
<0623> 代理人

//<0624> 微妙すぎるイケメン
<0624> 微妙すぎるイケメン

//<0625> ロリコン
<0625> ロリコン

//<0626> メガネ仲間
<0626> メガネ仲間

//<0627> 暗算日本記録保持者
<0627> 暗算日本記録保持者

//<0628> 通り魔
<0628> 通り魔

//<0629> 記憶ナシ男
<0629> 記憶ナシ男

//<0630> 音速
<0630> 音速

//<0631> 無限
<0631> 無限

//<0632> エロ侍
<0632> エロ侍

//<0633> エロエロ団ナンバー１
<0633> エロエロ団ナンバー１

//<0634> ただのエロ少年
<0634> ただのエロ少年

//<0635> ユリブサイク
<0635> ユリブサイク

//<0636> ドピュッシー
<0636> ドピュッシー

//<0637> アメリカンエロドッグ
<0637> アメリカンエロドッグ

//<0638> ゼウス
<0638> ゼウス

//<0639> 日向markⅡ
<0639> 日向markⅡ

//<0640> 糞虫
<0640> 糞虫

//<0641> 量産型日向
<0641> 量産型日向

//<0642> ？？
<0642> ？？

//<0643> （生前…俺ってそんな変態ちっくな奴だったのかな…）
<0643> （生前…俺ってそんな変態ちっくな奴だったのかな…）

//<0644> そんなことを思うと自分が惨めに思えてきた。
<0644> そんなことを思うと自分が惨めに思えてきた。

//<0645> 臭う
<0645> 臭う

//<0646> 臭わない
<0646> 臭わない

//<0647> 臭うがそれがいい
<0647> 臭うがそれがいい

//<0648> selbtn : 
<0648> selbtn : 

//<0649> 音無
<0649> 音無

//<0650> クソ坊主
<0650> クソ坊主

//<0651> 代理人
<0651> 代理人

//<0652> 微妙すぎるイケメン
<0652> 微妙すぎるイケメン

//<0653> ロリコン
<0653> ロリコン

//<0654> メガネ仲間
<0654> メガネ仲間

//<0655> 暗算日本記録保持者
<0655> 暗算日本記録保持者

//<0656> 通り魔
<0656> 通り魔

//<0657> 記憶ナシ男
<0657> 記憶ナシ男

//<0658> 音速
<0658> 音速

//<0659> 無限
<0659> 無限

//<0660> エロ侍
<0660> エロ侍

//<0661> エロエロ団ナンバー１
<0661> エロエロ団ナンバー１

//<0662> ただのエロ少年
<0662> ただのエロ少年

//<0663> ユリブサイク
<0663> ユリブサイク

//<0664> ドピュッシー
<0664> ドピュッシー

//<0665> アメリカンエロドッグ
<0665> アメリカンエロドッグ

//<0666> ゼウス
<0666> ゼウス

//<0667> 日向markⅡ
<0667> 日向markⅡ

//<0668> 糞虫
<0668> 糞虫

//<0669> 量産型日向
<0669> 量産型日向

//<0670> ？？
<0670> ？？

//<0671> 「臭う」
<0671> 「臭う」

//<0672> nothing
<0672> nothing

//<0673> nothing
<0673> nothing

//<0674> nothing
<0674> nothing

//<0675> nothing
<0675> nothing

//<0676> nothing
<0676> nothing

//<0677> 岩沢
<0677> 岩沢

//<0678> 「えっ…マジか…脇汗とかすごいもんな…」
<0678> 「えっ…マジか…脇汗とかすごいもんな…」

//<0679> 岩沢が腕を持ち上げ、制服の脇が汗で変色していることを確認する。
<0679> 岩沢が腕を持ち上げ、制服の脇が汗で変色していることを確認する。

//<0680> フォローする
<0680> フォローする

//<0681> その行為に興奮すら覚える
<0681> その行為に興奮すら覚える

//<0682> selbtn : 
<0682> selbtn : 

//<0683> 音無
<0683> 音無

//<0684> クソ坊主
<0684> クソ坊主

//<0685> 代理人
<0685> 代理人

//<0686> 微妙すぎるイケメン
<0686> 微妙すぎるイケメン

//<0687> ロリコン
<0687> ロリコン

//<0688> メガネ仲間
<0688> メガネ仲間

//<0689> 暗算日本記録保持者
<0689> 暗算日本記録保持者

//<0690> 通り魔
<0690> 通り魔

//<0691> 記憶ナシ男
<0691> 記憶ナシ男

//<0692> 音速
<0692> 音速

//<0693> 無限
<0693> 無限

//<0694> エロ侍
<0694> エロ侍

//<0695> エロエロ団ナンバー１
<0695> エロエロ団ナンバー１

//<0696> ただのエロ少年
<0696> ただのエロ少年

//<0697> ユリブサイク
<0697> ユリブサイク

//<0698> ドピュッシー
<0698> ドピュッシー

//<0699> アメリカンエロドッグ
<0699> アメリカンエロドッグ

//<0700> ゼウス
<0700> ゼウス

//<0701> 日向markⅡ
<0701> 日向markⅡ

//<0702> 糞虫
<0702> 糞虫

//<0703> 量産型日向
<0703> 量産型日向

//<0704> ？？
<0704> ？？

//<0705> 「いや、臭いという意味じゃない。なんていうんだろ…青春を感じさせるいい香りだよ」
<0705> 「いや、臭いという意味じゃない。なんていうんだろ…青春を感じさせるいい香りだよ」

//<0706> nothing
<0706> nothing

//<0707> nothing
<0707> nothing

//<0708> nothing
<0708> nothing

//<0709> nothing
<0709> nothing

//<0710> nothing
<0710> nothing

//<0711> 岩沢
<0711> 岩沢

//<0712> 「そっか。言葉が上手いな。本当に臭かったら、言ってくれよな？」
<0712> 「そっか。言葉が上手いな。本当に臭かったら、言ってくれよな？」

//<0713> 音無
<0713> 音無

//<0714> クソ坊主
<0714> クソ坊主

//<0715> 代理人
<0715> 代理人

//<0716> 微妙すぎるイケメン
<0716> 微妙すぎるイケメン

//<0717> ロリコン
<0717> ロリコン

//<0718> メガネ仲間
<0718> メガネ仲間

//<0719> 暗算日本記録保持者
<0719> 暗算日本記録保持者

//<0720> 通り魔
<0720> 通り魔

//<0721> 記憶ナシ男
<0721> 記憶ナシ男

//<0722> 音速
<0722> 音速

//<0723> 無限
<0723> 無限

//<0724> エロ侍
<0724> エロ侍

//<0725> エロエロ団ナンバー１
<0725> エロエロ団ナンバー１

//<0726> ただのエロ少年
<0726> ただのエロ少年

//<0727> ユリブサイク
<0727> ユリブサイク

//<0728> ドピュッシー
<0728> ドピュッシー

//<0729> アメリカンエロドッグ
<0729> アメリカンエロドッグ

//<0730> ゼウス
<0730> ゼウス

//<0731> 日向markⅡ
<0731> 日向markⅡ

//<0732> 糞虫
<0732> 糞虫

//<0733> 量産型日向
<0733> 量産型日向

//<0734> ？？
<0734> ？？

//<0735> 「ああ」
<0735> 「ああ」

//<0736> nothing
<0736> nothing

//<0737> nothing
<0737> nothing

//<0738> nothing
<0738> nothing

//<0739> nothing
<0739> nothing

//<0740> nothing
<0740> nothing

//<0741> nothing
<0741> nothing

//<0742> 音無
<0742> 音無

//<0743> クソ坊主
<0743> クソ坊主

//<0744> 代理人
<0744> 代理人

//<0745> 微妙すぎるイケメン
<0745> 微妙すぎるイケメン

//<0746> ロリコン
<0746> ロリコン

//<0747> メガネ仲間
<0747> メガネ仲間

//<0748> 暗算日本記録保持者
<0748> 暗算日本記録保持者

//<0749> 通り魔
<0749> 通り魔

//<0750> 記憶ナシ男
<0750> 記憶ナシ男

//<0751> 音速
<0751> 音速

//<0752> 無限
<0752> 無限

//<0753> エロ侍
<0753> エロ侍

//<0754> エロエロ団ナンバー１
<0754> エロエロ団ナンバー１

//<0755> ただのエロ少年
<0755> ただのエロ少年

//<0756> ユリブサイク
<0756> ユリブサイク

//<0757> ドピュッシー
<0757> ドピュッシー

//<0758> アメリカンエロドッグ
<0758> アメリカンエロドッグ

//<0759> ゼウス
<0759> ゼウス

//<0760> 日向markⅡ
<0760> 日向markⅡ

//<0761> 糞虫
<0761> 糞虫

//<0762> 量産型日向
<0762> 量産型日向

//<0763> ？？
<0763> ？？

//<0764> （直接嗅ぎたい…！）
<0764> （直接嗅ぎたい…！）

//<0765> テントが張って、歩きづらくなるが。
<0765> テントが張って、歩きづらくなるが。

//<0766> 音無
<0766> 音無

//<0767> クソ坊主
<0767> クソ坊主

//<0768> 代理人
<0768> 代理人

//<0769> 微妙すぎるイケメン
<0769> 微妙すぎるイケメン

//<0770> ロリコン
<0770> ロリコン

//<0771> メガネ仲間
<0771> メガネ仲間

//<0772> 暗算日本記録保持者
<0772> 暗算日本記録保持者

//<0773> 通り魔
<0773> 通り魔

//<0774> 記憶ナシ男
<0774> 記憶ナシ男

//<0775> 音速
<0775> 音速

//<0776> 無限
<0776> 無限

//<0777> エロ侍
<0777> エロ侍

//<0778> エロエロ団ナンバー１
<0778> エロエロ団ナンバー１

//<0779> ただのエロ少年
<0779> ただのエロ少年

//<0780> ユリブサイク
<0780> ユリブサイク

//<0781> ドピュッシー
<0781> ドピュッシー

//<0782> アメリカンエロドッグ
<0782> アメリカンエロドッグ

//<0783> ゼウス
<0783> ゼウス

//<0784> 日向markⅡ
<0784> 日向markⅡ

//<0785> 糞虫
<0785> 糞虫

//<0786> 量産型日向
<0786> 量産型日向

//<0787> ？？
<0787> ？？

//<0788> （生前…俺ってそんな変態ちっくな奴だったのかな…）
<0788> （生前…俺ってそんな変態ちっくな奴だったのかな…）

//<0789> そんなことを思うと自分が惨めに思えてきた。
<0789> そんなことを思うと自分が惨めに思えてきた。

//<0790> nothing
<0790> nothing

//<0791> nothing
<0791> nothing

//<0792> nothing
<0792> nothing

//<0793> nothing
<0793> nothing

//<0794> nothing
<0794> nothing

//<0795> 岩沢
<0795> 岩沢

//<0796> 「なあ、何か、言ってくれよ…」
<0796> 「なあ、何か、言ってくれよ…」

//<0797> 音無
<0797> 音無

//<0798> クソ坊主
<0798> クソ坊主

//<0799> 代理人
<0799> 代理人

//<0800> 微妙すぎるイケメン
<0800> 微妙すぎるイケメン

//<0801> ロリコン
<0801> ロリコン

//<0802> メガネ仲間
<0802> メガネ仲間

//<0803> 暗算日本記録保持者
<0803> 暗算日本記録保持者

//<0804> 通り魔
<0804> 通り魔

//<0805> 記憶ナシ男
<0805> 記憶ナシ男

//<0806> 音速
<0806> 音速

//<0807> 無限
<0807> 無限

//<0808> エロ侍
<0808> エロ侍

//<0809> エロエロ団ナンバー１
<0809> エロエロ団ナンバー１

//<0810> ただのエロ少年
<0810> ただのエロ少年

//<0811> ユリブサイク
<0811> ユリブサイク

//<0812> ドピュッシー
<0812> ドピュッシー

//<0813> アメリカンエロドッグ
<0813> アメリカンエロドッグ

//<0814> ゼウス
<0814> ゼウス

//<0815> 日向markⅡ
<0815> 日向markⅡ

//<0816> 糞虫
<0816> 糞虫

//<0817> 量産型日向
<0817> 量産型日向

//<0818> ？？
<0818> ？？

//<0819> 「…いや、岩沢、お前はそれでいいと思う」
<0819> 「…いや、岩沢、お前はそれでいいと思う」

//<0820> nothing
<0820> nothing

//<0821> nothing
<0821> nothing

//<0822> nothing
<0822> nothing

//<0823> nothing
<0823> nothing

//<0824> nothing
<0824> nothing

//<0825> 岩沢
<0825> 岩沢

//<0826> 「よくわからないけど、わかったよ」
<0826> 「よくわからないけど、わかったよ」

//<0827> 音無
<0827> 音無

//<0828> クソ坊主
<0828> クソ坊主

//<0829> 代理人
<0829> 代理人

//<0830> 微妙すぎるイケメン
<0830> 微妙すぎるイケメン

//<0831> ロリコン
<0831> ロリコン

//<0832> メガネ仲間
<0832> メガネ仲間

//<0833> 暗算日本記録保持者
<0833> 暗算日本記録保持者

//<0834> 通り魔
<0834> 通り魔

//<0835> 記憶ナシ男
<0835> 記憶ナシ男

//<0836> 音速
<0836> 音速

//<0837> 無限
<0837> 無限

//<0838> エロ侍
<0838> エロ侍

//<0839> エロエロ団ナンバー１
<0839> エロエロ団ナンバー１

//<0840> ただのエロ少年
<0840> ただのエロ少年

//<0841> ユリブサイク
<0841> ユリブサイク

//<0842> ドピュッシー
<0842> ドピュッシー

//<0843> アメリカンエロドッグ
<0843> アメリカンエロドッグ

//<0844> ゼウス
<0844> ゼウス

//<0845> 日向markⅡ
<0845> 日向markⅡ

//<0846> 糞虫
<0846> 糞虫

//<0847> 量産型日向
<0847> 量産型日向

//<0848> ？？
<0848> ？？

//<0849> 「臭わない」
<0849> 「臭わない」

//<0850> nothing
<0850> nothing

//<0851> nothing
<0851> nothing

//<0852> nothing
<0852> nothing

//<0853> nothing
<0853> nothing

//<0854> nothing
<0854> nothing

//<0855> 岩沢
<0855> 岩沢

//<0856> 「だったら、そんなポジショニング取るなよ…ヘンなこと考えちまうだろ…」
<0856> 「だったら、そんなポジショニング取るなよ…ヘンなこと考えちまうだろ…」

//<0857> 音無
<0857> 音無

//<0858> クソ坊主
<0858> クソ坊主

//<0859> 代理人
<0859> 代理人

//<0860> 微妙すぎるイケメン
<0860> 微妙すぎるイケメン

//<0861> ロリコン
<0861> ロリコン

//<0862> メガネ仲間
<0862> メガネ仲間

//<0863> 暗算日本記録保持者
<0863> 暗算日本記録保持者

//<0864> 通り魔
<0864> 通り魔

//<0865> 記憶ナシ男
<0865> 記憶ナシ男

//<0866> 音速
<0866> 音速

//<0867> 無限
<0867> 無限

//<0868> エロ侍
<0868> エロ侍

//<0869> エロエロ団ナンバー１
<0869> エロエロ団ナンバー１

//<0870> ただのエロ少年
<0870> ただのエロ少年

//<0871> ユリブサイク
<0871> ユリブサイク

//<0872> ドピュッシー
<0872> ドピュッシー

//<0873> アメリカンエロドッグ
<0873> アメリカンエロドッグ

//<0874> ゼウス
<0874> ゼウス

//<0875> 日向markⅡ
<0875> 日向markⅡ

//<0876> 糞虫
<0876> 糞虫

//<0877> 量産型日向
<0877> 量産型日向

//<0878> ？？
<0878> ？？

//<0879> 「ああ、悪い…」
<0879> 「ああ、悪い…」

//<0880> nothing
<0880> nothing

//<0881> nothing
<0881> nothing

//<0882> nothing
<0882> nothing

//<0883> nothing
<0883> nothing

//<0884> nothing
<0884> nothing

//<0885> 岩沢
<0885> 岩沢

//<0886> 「いや、別に悪くはないんだが…」
<0886> 「いや、別に悪くはないんだが…」

//<0887> え？　なんだ、その照れてるような反応は…。
<0887> え？　なんだ、その照れてるような反応は…。

//<0888> 気になる…。
<0888> 気になる…。

//<0889> 音無
<0889> 音無

//<0890> クソ坊主
<0890> クソ坊主

//<0891> 代理人
<0891> 代理人

//<0892> 微妙すぎるイケメン
<0892> 微妙すぎるイケメン

//<0893> ロリコン
<0893> ロリコン

//<0894> メガネ仲間
<0894> メガネ仲間

//<0895> 暗算日本記録保持者
<0895> 暗算日本記録保持者

//<0896> 通り魔
<0896> 通り魔

//<0897> 記憶ナシ男
<0897> 記憶ナシ男

//<0898> 音速
<0898> 音速

//<0899> 無限
<0899> 無限

//<0900> エロ侍
<0900> エロ侍

//<0901> エロエロ団ナンバー１
<0901> エロエロ団ナンバー１

//<0902> ただのエロ少年
<0902> ただのエロ少年

//<0903> ユリブサイク
<0903> ユリブサイク

//<0904> ドピュッシー
<0904> ドピュッシー

//<0905> アメリカンエロドッグ
<0905> アメリカンエロドッグ

//<0906> ゼウス
<0906> ゼウス

//<0907> 日向markⅡ
<0907> 日向markⅡ

//<0908> 糞虫
<0908> 糞虫

//<0909> 量産型日向
<0909> 量産型日向

//<0910> ？？
<0910> ？？

//<0911> 「臭うがそれがいい」
<0911> 「臭うがそれがいい」

//<0912> nothing
<0912> nothing

//<0913> nothing
<0913> nothing

//<0914> nothing
<0914> nothing

//<0915> nothing
<0915> nothing

//<0916> nothing
<0916> nothing

//<0917> 岩沢
<0917> 岩沢

//<0918> 「あんたが、先に行け」
<0918> 「あんたが、先に行け」

//<0919> 音無
<0919> 音無

//<0920> クソ坊主
<0920> クソ坊主

//<0921> 代理人
<0921> 代理人

//<0922> 微妙すぎるイケメン
<0922> 微妙すぎるイケメン

//<0923> ロリコン
<0923> ロリコン

//<0924> メガネ仲間
<0924> メガネ仲間

//<0925> 暗算日本記録保持者
<0925> 暗算日本記録保持者

//<0926> 通り魔
<0926> 通り魔

//<0927> 記憶ナシ男
<0927> 記憶ナシ男

//<0928> 音速
<0928> 音速

//<0929> 無限
<0929> 無限

//<0930> エロ侍
<0930> エロ侍

//<0931> エロエロ団ナンバー１
<0931> エロエロ団ナンバー１

//<0932> ただのエロ少年
<0932> ただのエロ少年

//<0933> ユリブサイク
<0933> ユリブサイク

//<0934> ドピュッシー
<0934> ドピュッシー

//<0935> アメリカンエロドッグ
<0935> アメリカンエロドッグ

//<0936> ゼウス
<0936> ゼウス

//<0937> 日向markⅡ
<0937> 日向markⅡ

//<0938> 糞虫
<0938> 糞虫

//<0939> 量産型日向
<0939> 量産型日向

//<0940> ？？
<0940> ？？

//<0941> 「え？」
<0941> 「え？」

//<0942> nothing
<0942> nothing

//<0943> nothing
<0943> nothing

//<0944> nothing
<0944> nothing

//<0945> nothing
<0945> nothing

//<0946> nothing
<0946> nothing

//<0947> 岩沢
<0947> 岩沢

//<0948> 「これでも女なんだ。汗ばんだ体臭を嗅がれながら移動なんてしたくない」
<0948> 「これでも女なんだ。汗ばんだ体臭を嗅がれながら移動なんてしたくない」

//<0949> 音無
<0949> 音無

//<0950> クソ坊主
<0950> クソ坊主

//<0951> 代理人
<0951> 代理人

//<0952> 微妙すぎるイケメン
<0952> 微妙すぎるイケメン

//<0953> ロリコン
<0953> ロリコン

//<0954> メガネ仲間
<0954> メガネ仲間

//<0955> 暗算日本記録保持者
<0955> 暗算日本記録保持者

//<0956> 通り魔
<0956> 通り魔

//<0957> 記憶ナシ男
<0957> 記憶ナシ男

//<0958> 音速
<0958> 音速

//<0959> 無限
<0959> 無限

//<0960> エロ侍
<0960> エロ侍

//<0961> エロエロ団ナンバー１
<0961> エロエロ団ナンバー１

//<0962> ただのエロ少年
<0962> ただのエロ少年

//<0963> ユリブサイク
<0963> ユリブサイク

//<0964> ドピュッシー
<0964> ドピュッシー

//<0965> アメリカンエロドッグ
<0965> アメリカンエロドッグ

//<0966> ゼウス
<0966> ゼウス

//<0967> 日向markⅡ
<0967> 日向markⅡ

//<0968> 糞虫
<0968> 糞虫

//<0969> 量産型日向
<0969> 量産型日向

//<0970> ？？
<0970> ？？

//<0971> 「悪い…」
<0971> 「悪い…」

//<0972> nothing
<0972> nothing

//<0973> nothing
<0973> nothing

//<0974> nothing
<0974> nothing

//<0975> nothing
<0975> nothing

//<0976> nothing
<0976> nothing

//<0977> nothing
<0977> nothing

//<0978> ちょっと引かれたか…。
<0978> ちょっと引かれたか…。

//<0979> 臭う
<0979> 臭う

//<0980> 臭わない
<0980> 臭わない

//<0981> selbtn : 
<0981> selbtn : 

//<0982> ２人
<0982> ２人

//<0983> 「カミモホトケモテンシモナシ」
<0983> 「カミモホトケモテンシモナシ」

//<0984> se_key_open
<0984> se_key_open

//<0985> かちゃり、とトラップをオフにする音。
<0985> かちゃり、とトラップをオフにする音。

//<0986> 岩沢に続いて、本部に入る。すでにみんなが揃っていた。
<0986> 岩沢に続いて、本部に入る。すでにみんなが揃っていた。

//<0987> nothing
<0987> nothing

//<0988> nothing
<0988> nothing

//<0989> nothing
<0989> nothing

//<0990> nothing
<0990> nothing

//<0991> 藤巻
<0991> 藤巻

//<0992> 「おっせーんだよ」
<0992> 「おっせーんだよ」

//<0993> nothing
<0993> nothing

//<0994> nothing
<0994> nothing

//<0995> nothing
<0995> nothing

//<0996> nothing
<0996> nothing

//<0997> nothing
<0997> nothing

//<0998> 大山
<0998> 大山

//<0999> 「それより、ふたり一緒に来たことに何か感じない！？」
<0999> 「それより、ふたり一緒に来たことに何か感じない！？」

//<1000> nothing
<1000> nothing

//<1001> nothing
<1001> nothing

//<1002> nothing
<1002> nothing

//<1003> ゆり
<1003> ゆり

//<1004> 女生徒
<1004> 女生徒

//<1005> ？？
<1005> ？？

//<1006> 「しかも合い言葉もユニゾンしてたしー」
<1006> 「しかも合い言葉もユニゾンしてたしー」

//<1007> nothing
<1007> nothing

//<1008> nothing
<1008> nothing

//<1009> nothing
<1009> nothing

//<1010> 松下
<1010> 松下

//<1011> 「ふむ、合い言葉も息を合わせたようにぴったりだったな」
<1011> 「ふむ、合い言葉も息を合わせたようにぴったりだったな」

//<1012> いきなり、何を言い出すんだ！
<1012> いきなり、何を言い出すんだ！

//<1013> nothing
<1013> nothing

//<1014> nothing
<1014> nothing

//<1015> nothing
<1015> nothing

//<1016> nothing
<1016> nothing

//<1017> nothing
<1017> nothing

//<1018> 日向
<1018> 日向

//<1019> 男Ｂ
<1019> 男Ｂ

//<1020> エロエロ団総帥
<1020> エロエロ団総帥

//<1021> イケチン
<1021> イケチン

//<1022> ホモ太
<1022> ホモ太

//<1023> ひなチン
<1023> ひなチン

//<1024> 秀樹
<1024> 秀樹

//<1025> 男子生徒
<1025> 男子生徒

//<1026> ？？
<1026> ？？

//<1027> 「マジかよ！？」
<1027> 「マジかよ！？」

//<1028> nothing
<1028> nothing

//<1029> nothing
<1029> nothing

//<1030> nothing
<1030> nothing

//<1031> nothing
<1031> nothing

//<1032> 岩沢
<1032> 岩沢

//<1033> 「偶然だから、何も感じないよ」
<1033> 「偶然だから、何も感じないよ」

//<1034> nothing
<1034> nothing

//<1035> nothing
<1035> nothing

//<1036> nothing
<1036> nothing

//<1037> nothing
<1037> nothing

//<1038> nothing
<1038> nothing

//<1039> 日向
<1039> 日向

//<1040> 男Ｂ
<1040> 男Ｂ

//<1041> エロエロ団総帥
<1041> エロエロ団総帥

//<1042> イケチン
<1042> イケチン

//<1043> ホモ太
<1043> ホモ太

//<1044> ひなチン
<1044> ひなチン

//<1045> 秀樹
<1045> 秀樹

//<1046> 男子生徒
<1046> 男子生徒

//<1047> ？？
<1047> ？？

//<1048> 「なんだ、偶然かよ…」
<1048> 「なんだ、偶然かよ…」

//<1049> 音無
<1049> 音無

//<1050> クソ坊主
<1050> クソ坊主

//<1051> 代理人
<1051> 代理人

//<1052> 微妙すぎるイケメン
<1052> 微妙すぎるイケメン

//<1053> ロリコン
<1053> ロリコン

//<1054> メガネ仲間
<1054> メガネ仲間

//<1055> 暗算日本記録保持者
<1055> 暗算日本記録保持者

//<1056> 通り魔
<1056> 通り魔

//<1057> 記憶ナシ男
<1057> 記憶ナシ男

//<1058> 音速
<1058> 音速

//<1059> 無限
<1059> 無限

//<1060> エロ侍
<1060> エロ侍

//<1061> エロエロ団ナンバー１
<1061> エロエロ団ナンバー１

//<1062> ただのエロ少年
<1062> ただのエロ少年

//<1063> ユリブサイク
<1063> ユリブサイク

//<1064> ドピュッシー
<1064> ドピュッシー

//<1065> アメリカンエロドッグ
<1065> アメリカンエロドッグ

//<1066> ゼウス
<1066> ゼウス

//<1067> 日向markⅡ
<1067> 日向markⅡ

