// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0931> エロ侍

//<0932> エロエロ団ナンバー１
<0932> エロエロ団ナンバー１

//<0933> ただのエロ少年
<0933> ただのエロ少年

//<0934> ユリブサイク
<0934> ユリブサイク

//<0935> ドピュッシー
<0935> ドピュッシー

//<0936> アメリカンエロドッグ
<0936> アメリカンエロドッグ

//<0937> ゼウス
<0937> ゼウス

//<0938> 日向markⅡ
<0938> 日向markⅡ

//<0939> 糞虫
<0939> 糞虫

//<0940> 量産型日向
<0940> 量産型日向

//<0941> ？？
<0941> ？？

//<0942> 「いや、取らないし…」
<0942> 「いや、取らないし…」

//<0943> nothing
<0943> nothing

//<0944> nothing
<0944> nothing

//<0945> nothing
<0945> nothing

//<0946> nothing
<0946> nothing

//<0947> nothing
<0947> nothing

//<0948> nothing
<0948> nothing

//<0949> nothing
<0949> nothing

//<0950> nothing
<0950> nothing

//<0951> nothing
<0951> nothing

//<0952> nothing
<0952> nothing

//<0953> nothing
<0953> nothing

//<0954> 
<0954> 

//<0955> 
<0955> 

//<0956> nothing
<0956> nothing

//<0957> 関根
<0957> 関根

//<0958> 「えー、ここまで来たんだから、取れよぉぉーー！！」
<0958> 「えー、ここまで来たんだから、取れよぉぉーー！！」

//<0959> nothing
<0959> nothing

//<0960> nothing
<0960> nothing

//<0961> nothing
<0961> nothing

//<0962> nothing
<0962> nothing

//<0963> nothing
<0963> nothing

//<0964> nothing
<0964> nothing

//<0965> nothing
<0965> nothing

//<0966> nothing
<0966> nothing

//<0967> nothing
<0967> nothing

//<0968> nothing
<0968> nothing

//<0969> nothing
<0969> nothing

//<0970> 
<0970> 

//<0971> 
<0971> 

//<0972> nothing
<0972> nothing

//<0973> 言ってることが支離滅裂だ。
<0973> 言ってることが支離滅裂だ。

//<0974> nothing
<0974> nothing

//<0975> nothing
<0975> nothing

//<0976> nothing
<0976> nothing

//<0977> nothing
<0977> nothing

//<0978> nothing
<0978> nothing

//<0979> 入江
<0979> 入江

//<0980> 「しおりん、罰。なんかしなさい」
<0980> 「しおりん、罰。なんかしなさい」

//<0981> ようやく入江が立ち上がり、関根を責め立てた。
<0981> ようやく入江が立ち上がり、関根を責め立てた。

//<0982> nothing
<0982> nothing

//<0983> nothing
<0983> nothing

//<0984> nothing
<0984> nothing

//<0985> nothing
<0985> nothing

//<0986> nothing
<0986> nothing

//<0987> 関根
<0987> 関根
{1d9a2} 33 // 0987

//<0988> 「仕方ないねー。じゃ、おごってやろう」
<0988> 「仕方ないねー。じゃ、おごってやろう」

//<0989> nothing
<0989> nothing

//<0990> nothing
<0990> nothing

//<0991> nothing
<0991> nothing

//<0992> nothing
<0992> nothing

//<0993> nothing
<0993> nothing

//<0994> nothing
<0994> nothing

//<0995> nothing
<0995> nothing

//<0996> nothing
<0996> nothing

//<0997> nothing
<0997> nothing

//<0998> 関根
<0998> 関根

//<0999> 「そうだ、そこの君もどうかね」
<0999> 「そうだ、そこの君もどうかね」

//<1000> 俺を見て言う。
<1000> 俺を見て言う。

//<1001> おごられる
<1001> おごられる

//<1002> 遠慮する
<1002> 遠慮する

//<1003> selbtn : 
<1003> selbtn : 

//<1004> 音無
<1004> 音無

//<1005> クソ坊主
<1005> クソ坊主

//<1006> 代理人
<1006> 代理人

//<1007> 微妙すぎるイケメン
<1007> 微妙すぎるイケメン

//<1008> ロリコン
<1008> ロリコン

//<1009> メガネ仲間
<1009> メガネ仲間

//<1010> 暗算日本記録保持者
<1010> 暗算日本記録保持者

//<1011> 通り魔
<1011> 通り魔

//<1012> 記憶ナシ男
<1012> 記憶ナシ男

//<1013> 音速
<1013> 音速

//<1014> 無限
<1014> 無限

//<1015> エロ侍
<1015> エロ侍

//<1016> エロエロ団ナンバー１
<1016> エロエロ団ナンバー１

//<1017> ただのエロ少年
<1017> ただのエロ少年

//<1018> ユリブサイク
<1018> ユリブサイク

//<1019> ドピュッシー
<1019> ドピュッシー

//<1020> アメリカンエロドッグ
<1020> アメリカンエロドッグ

//<1021> ゼウス
<1021> ゼウス

//<1022> 日向markⅡ
<1022> 日向markⅡ

//<1023> 糞虫
<1023> 糞虫

//<1024> 量産型日向
<1024> 量産型日向

//<1025> ？？
<1025> ？？

//<1026> 「じゃ、お言葉に甘えるよ」
<1026> 「じゃ、お言葉に甘えるよ」

//<1027> nothing
<1027> nothing

//<1028> nothing
<1028> nothing

//<1029> nothing
<1029> nothing

//<1030> nothing
<1030> nothing

//<1031> nothing
<1031> nothing

//<1032> 入江
<1032> 入江

//<1033> 「なにおごってくれるの？」
<1033> 「なにおごってくれるの？」

//<1034> nothing
<1034> nothing

//<1035> nothing
<1035> nothing

//<1036> nothing
<1036> nothing

//<1037> nothing
<1037> nothing

//<1038> nothing
<1038> nothing

//<1039> 関根
<1039> 関根

//<1040> 「ジュース」
<1040> 「ジュース」

//<1041> nothing
<1041> nothing

//<1042> nothing
<1042> nothing

//<1043> nothing
<1043> nothing

//<1044> nothing
<1044> nothing

//<1045> nothing
<1045> nothing

//<1046> 入江
<1046> 入江

//<1047> 「またお金使うの！？　それって戦線の規則違反なんだよ！？」
<1047> 「またお金使うの！？　それって戦線の規則違反なんだよ！？」

//<1048> nothing
<1048> nothing

//<1049> nothing
<1049> nothing

//<1050> nothing
<1050> nothing

//<1051> nothing
<1051> nothing

//<1052> nothing
<1052> nothing

//<1053> 関根
<1053> 関根

//<1054> 「別にＮＰＣに迷惑かけるわけでもなし、少しぐらいいいじゃん？」
<1054> 「別にＮＰＣに迷惑かけるわけでもなし、少しぐらいいいじゃん？」

//<1055> 自動販売機の前に立ち、取り出した硬貨をスロットにするすると入れていく。
<1055> 自動販売機の前に立ち、取り出した硬貨をスロットにするすると入れていく。

//<1056> nothing
<1056> nothing

//<1057> nothing
<1057> nothing

//<1058> nothing
<1058> nothing

//<1059> nothing
<1059> nothing

//<1060> nothing
<1060> nothing

//<1061> 関根
<1061> 関根

//<1062> 「好きに選ぶといいっ」
<1062> 「好きに選ぶといいっ」

//<1063> nothing
<1063> nothing

//<1064> nothing
<1064> nothing

//<1065> nothing
<1065> nothing

//<1066> nothing
<1066> nothing

//<1067> 入江
<1067> 入江
{1f594} 33 // 1067

//<1068> 「誰か見てないかなー…えいっ」
<1068> 「誰か見てないかなー…えいっ」

//<1069> nothing
<1069> nothing

//<1070> nothing
<1070> nothing

//<1071> nothing
<1071> nothing

//<1072> nothing
<1072> nothing

//<1073> nothing
<1073> nothing

//<1074> おどおどしながらボタンを押す。
<1074> おどおどしながらボタンを押す。

//<1075> se_atmachine
<1075> se_atmachine

//<1076> がこん！
<1076> がこん！

//<1077> nothing
<1077> nothing

//<1078> nothing
<1078> nothing

//<1079> nothing
<1079> nothing

//<1080> nothing
<1080> nothing

//<1081> 入江
<1081> 入江

//<1082> 「おしるこゲットですー！」
<1082> 「おしるこゲットですー！」

//<1083> nothing
<1083> nothing

//<1084> nothing
<1084> nothing

//<1085> nothing
<1085> nothing

//<1086> nothing
<1086> nothing

//<1087> nothing
<1087> nothing

//<1088> 関根
<1088> 関根

//<1089> 「よくそんな甘いもん飲めるなあ」
<1089> 「よくそんな甘いもん飲めるなあ」

//<1090> 次に俺を見て言う。
<1090> 次に俺を見て言う。

//<1091> nothing
<1091> nothing

//<1092> nothing
<1092> nothing

//<1093> nothing
<1093> nothing

//<1094> nothing
<1094> nothing

//<1095> nothing
<1095> nothing

//<1096> 関根
<1096> 関根

//<1097> 「君も選ぶといい」
<1097> 「君も選ぶといい」

//<1098> なんでこんなに偉そうなんだろう…。
<1098> なんでこんなに偉そうなんだろう…。

//<1099> 音無
<1099> 音無

//<1100> クソ坊主
<1100> クソ坊主

//<1101> 代理人
<1101> 代理人

//<1102> 微妙すぎるイケメン
<1102> 微妙すぎるイケメン

//<1103> ロリコン
<1103> ロリコン

//<1104> メガネ仲間
<1104> メガネ仲間

//<1105> 暗算日本記録保持者
<1105> 暗算日本記録保持者

//<1106> 通り魔
<1106> 通り魔

//<1107> 記憶ナシ男
<1107> 記憶ナシ男

//<1108> 音速
<1108> 音速

//<1109> 無限
<1109> 無限

//<1110> エロ侍
<1110> エロ侍

//<1111> エロエロ団ナンバー１
<1111> エロエロ団ナンバー１

//<1112> ただのエロ少年
<1112> ただのエロ少年

//<1113> ユリブサイク
<1113> ユリブサイク

//<1114> ドピュッシー
<1114> ドピュッシー

//<1115> アメリカンエロドッグ
<1115> アメリカンエロドッグ

//<1116> ゼウス
<1116> ゼウス

//<1117> 日向markⅡ
<1117> 日向markⅡ

//<1118> 糞虫
<1118> 糞虫

//<1119> 量産型日向
<1119> 量産型日向

//<1120> ？？
<1120> ？？

//<1121> 「じゃ、ブラックコーヒーで」
<1121> 「じゃ、ブラックコーヒーで」

//<1122> nothing
<1122> nothing

//<1123> nothing
<1123> nothing

//<1124> nothing
<1124> nothing

//<1125> nothing
<1125> nothing

//<1126> nothing
<1126> nothing

//<1127> nothing
<1127> nothing

//<1128> se_atmachine
<1128> se_atmachine

//<1129> がこん！
<1129> がこん！

//<1130> nothing
<1130> nothing

//<1131> nothing
<1131> nothing

//<1132> nothing
<1132> nothing

//<1133> nothing
<1133> nothing

//<1134> nothing
<1134> nothing

//<1135> 関根
<1135> 関根

//<1136> 「あたしは大人だからな。炭酸でしゅわっと言わせるぜっ」
<1136> 「あたしは大人だからな。炭酸でしゅわっと言わせるぜっ」

//<1137> nothing
<1137> nothing

//<1138> nothing
<1138> nothing

//<1139> nothing
<1139> nothing

//<1140> nothing
<1140> nothing

//<1141> nothing
<1141> nothing

//<1142> se_atmachine
<1142> se_atmachine

//<1143> がこん！
<1143> がこん！

//<1144> ビールじゃあるまいし、ジュースと変わらないだろう。
<1144> ビールじゃあるまいし、ジュースと変わらないだろう。

//<1145> 音無
<1145> 音無

//<1146> クソ坊主
<1146> クソ坊主

//<1147> 代理人
<1147> 代理人

//<1148> 微妙すぎるイケメン
<1148> 微妙すぎるイケメン

//<1149> ロリコン
<1149> ロリコン

//<1150> メガネ仲間
<1150> メガネ仲間

//<1151> 暗算日本記録保持者
<1151> 暗算日本記録保持者

//<1152> 通り魔
<1152> 通り魔

//<1153> 記憶ナシ男
<1153> 記憶ナシ男

//<1154> 音速
<1154> 音速

//<1155> 無限
<1155> 無限

//<1156> エロ侍
<1156> エロ侍

//<1157> エロエロ団ナンバー１
<1157> エロエロ団ナンバー１

//<1158> ただのエロ少年
<1158> ただのエロ少年

//<1159> ユリブサイク
<1159> ユリブサイク

//<1160> ドピュッシー
<1160> ドピュッシー

//<1161> アメリカンエロドッグ
<1161> アメリカンエロドッグ

//<1162> ゼウス
<1162> ゼウス

//<1163> 日向markⅡ
<1163> 日向markⅡ

//<1164> 糞虫
<1164> 糞虫

//<1165> 量産型日向
<1165> 量産型日向

//<1166> ？？
<1166> ？？

//<1167> 「で、お金ってのがこの世界に存在していることに驚いているんだが」
<1167> 「で、お金ってのがこの世界に存在していることに驚いているんだが」

//<1168> nothing
<1168> nothing

//<1169> nothing
<1169> nothing

//<1170> nothing
<1170> nothing

//<1171> nothing
<1171> nothing

//<1172> nothing
<1172> nothing

//<1173> 関根
<1173> 関根

//<1174> 「それはもちろんありますよ。ＮＰＣたちが困るじゃないですか」
<1174> 「それはもちろんありますよ。ＮＰＣたちが困るじゃないですか」

//<1175> 音無
<1175> 音無

//<1176> クソ坊主
<1176> クソ坊主

//<1177> 代理人
<1177> 代理人

//<1178> 微妙すぎるイケメン
<1178> 微妙すぎるイケメン

//<1179> ロリコン
<1179> ロリコン

//<1180> メガネ仲間
<1180> メガネ仲間

//<1181> 暗算日本記録保持者
<1181> 暗算日本記録保持者

//<1182> 通り魔
<1182> 通り魔

//<1183> 記憶ナシ男
<1183> 記憶ナシ男

//<1184> 音速
<1184> 音速

//<1185> 無限
<1185> 無限

//<1186> エロ侍
<1186> エロ侍

//<1187> エロエロ団ナンバー１
<1187> エロエロ団ナンバー１

//<1188> ただのエロ少年
<1188> ただのエロ少年

//<1189> ユリブサイク
<1189> ユリブサイク

//<1190> ドピュッシー
<1190> ドピュッシー

//<1191> アメリカンエロドッグ
<1191> アメリカンエロドッグ

//<1192> ゼウス
<1192> ゼウス

//<1193> 日向markⅡ
<1193> 日向markⅡ

//<1194> 糞虫
<1194> 糞虫

//<1195> 量産型日向
<1195> 量産型日向

//<1196> ？？
<1196> ？？

//<1197> 「それを奪い取ったと？」
<1197> 「それを奪い取ったと？」

//<1198> nothing
<1198> nothing

//<1199> nothing
<1199> nothing

//<1200> nothing
<1200> nothing

//<1201> nothing
<1201> nothing

//<1202> nothing
<1202> nothing

//<1203> 関根
<1203> 関根

//<1204> 「いえいえ、お金はもちろん自分のですよ。奨学金が全生徒に支給されるんです」
<1204> 「いえいえ、お金はもちろん自分のですよ。奨学金が全生徒に支給されるんです」

//<1205> nothing
<1205> nothing

//<1206> nothing
<1206> nothing

//<1207> nothing
<1207> nothing

//<1208> nothing
<1208> nothing

//<1209> nothing
<1209> nothing

//<1210> 関根
<1210> 関根

//<1211> 「なので、あなたのぶんも事務室に取りに行けばあります」
<1211> 「なので、あなたのぶんも事務室に取りに行けばあります」

//<1212> 音無
<1212> 音無

//<1213> クソ坊主
<1213> クソ坊主

//<1214> 代理人
<1214> 代理人

//<1215> 微妙すぎるイケメン
<1215> 微妙すぎるイケメン

//<1216> ロリコン
<1216> ロリコン

//<1217> メガネ仲間
<1217> メガネ仲間

//<1218> 暗算日本記録保持者
<1218> 暗算日本記録保持者

//<1219> 通り魔
<1219> 通り魔

//<1220> 記憶ナシ男
<1220> 記憶ナシ男

//<1221> 音速
<1221> 音速

//<1222> 無限
<1222> 無限

//<1223> エロ侍
<1223> エロ侍

//<1224> エロエロ団ナンバー１
<1224> エロエロ団ナンバー１

//<1225> ただのエロ少年
<1225> ただのエロ少年

//<1226> ユリブサイク
<1226> ユリブサイク

//<1227> ドピュッシー
<1227> ドピュッシー

//<1228> アメリカンエロドッグ
<1228> アメリカンエロドッグ

//<1229> ゼウス
<1229> ゼウス

//<1230> 日向markⅡ
<1230> 日向markⅡ

//<1231> 糞虫
<1231> 糞虫

//<1232> 量産型日向
<1232> 量産型日向

//<1233> ？？
<1233> ？？

//<1234> 「じゃあ、わざわざトルネードしてＮＰＣから食券奪う必要なんかないじゃねーか」
<1234> 「じゃあ、わざわざトルネードしてＮＰＣから食券奪う必要なんかないじゃねーか」

//<1235> nothing
<1235> nothing

//<1236> nothing
<1236> nothing

//<1237> nothing
<1237> nothing

//<1238> nothing
<1238> nothing

//<1239> nothing
<1239> nothing

//<1240> 関根
<1240> 関根

//<1241> 「そこは戦線のモラルの問題ですよ。だったら、このお金は誰が用意したんだって話で」
<1241> 「そこは戦線のモラルの問題ですよ。だったら、このお金は誰が用意したんだって話で」

//<1242> 音無
<1242> 音無

//<1243> クソ坊主
<1243> クソ坊主

//<1244> 代理人
<1244> 代理人

//<1245> 微妙すぎるイケメン
<1245> 微妙すぎるイケメン

//<1246> ロリコン
<1246> ロリコン

//<1247> メガネ仲間
<1247> メガネ仲間

//<1248> 暗算日本記録保持者
<1248> 暗算日本記録保持者

//<1249> 通り魔
<1249> 通り魔

//<1250> 記憶ナシ男
<1250> 記憶ナシ男

//<1251> 音速
<1251> 音速

//<1252> 無限
<1252> 無限

//<1253> エロ侍
<1253> エロ侍

//<1254> エロエロ団ナンバー１
<1254> エロエロ団ナンバー１

//<1255> ただのエロ少年
<1255> ただのエロ少年

//<1256> ユリブサイク
<1256> ユリブサイク

//<1257> ドピュッシー
<1257> ドピュッシー

//<1258> アメリカンエロドッグ
<1258> アメリカンエロドッグ

//<1259> ゼウス
<1259> ゼウス

//<1260> 日向markⅡ
<1260> 日向markⅡ

//<1261> 糞虫
<1261> 糞虫

//<1262> 量産型日向
<1262> 量産型日向

//<1263> ？？
<1263> ？？

//<1264> 「誰なんだ？」
<1264> 「誰なんだ？」

//<1265> nothing
<1265> nothing

//<1266> nothing
<1266> nothing

//<1267> nothing
<1267> nothing

//<1268> nothing
<1268> nothing

//<1269> nothing
<1269> nothing

//<1270> 関根
<1270> 関根

//<1271> 「そりゃ神様でしょ」
<1271> 「そりゃ神様でしょ」

//<1272> 音無
<1272> 音無

//<1273> クソ坊主
<1273> クソ坊主

//<1274> 代理人
<1274> 代理人

//<1275> 微妙すぎるイケメン
<1275> 微妙すぎるイケメン

//<1276> ロリコン
<1276> ロリコン

//<1277> メガネ仲間
<1277> メガネ仲間

//<1278> 暗算日本記録保持者
<1278> 暗算日本記録保持者

//<1279> 通り魔
<1279> 通り魔

//<1280> 記憶ナシ男
<1280> 記憶ナシ男

//<1281> 音速
<1281> 音速

//<1282> 無限
<1282> 無限

//<1283> エロ侍
<1283> エロ侍

//<1284> エロエロ団ナンバー１
<1284> エロエロ団ナンバー１

//<1285> ただのエロ少年
<1285> ただのエロ少年

//<1286> ユリブサイク
<1286> ユリブサイク

//<1287> ドピュッシー
<1287> ドピュッシー

//<1288> アメリカンエロドッグ
<1288> アメリカンエロドッグ

//<1289> ゼウス
<1289> ゼウス

//<1290> 日向markⅡ
<1290> 日向markⅡ

//<1291> 糞虫
<1291> 糞虫

//<1292> 量産型日向
<1292> 量産型日向

//<1293> ？？
<1293> ？？

//<1294> 「マジでか…？」
<1294> 「マジでか…？」

//<1295> nothing
<1295> nothing

//<1296> nothing
<1296> nothing

//<1297> nothing
<1297> nothing

//<1298> nothing
<1298> nothing

//<1299> nothing
<1299> nothing

//<1300> 関根
<1300> 関根

//<1301> 「じゃなきゃこんな世界も学校もありはしないですって」
<1301> 「じゃなきゃこんな世界も学校もありはしないですって」

//<1302> nothing
<1302> nothing

//<1303> nothing
<1303> nothing

//<1304> nothing
<1304> nothing

//<1305> nothing
<1305> nothing

//<1306> nothing
<1306> nothing

//<1307> 関根
<1307> 関根
{25702} 33 // 1307

//<1308> 「だから、酷い人生にしてくれた神様に抗う我々は、そんなはした金いるがあぁぁー！！って、受け取らないわけです」
<1308> 「だから、酷い人生にしてくれた神様に抗う我々は、そんなはした金いるがあぁぁー！！って、受け取らないわけです」

//<1309> nothing
<1309> nothing

//<1310> nothing
<1310> nothing

//<1311> nothing
<1311> nothing

//<1312> nothing
<1312> nothing

//<1313> nothing
<1313> nothing

//<1314> nothing
<1314> nothing

//<1315> nothing
<1315> nothing

//<1316> nothing
<1316> nothing

//<1317> nothing
<1317> nothing

//<1318> nothing
<1318> nothing

//<1319> 音無
<1319> 音無

//<1320> クソ坊主
<1320> クソ坊主

//<1321> 代理人
<1321> 代理人

//<1322> 微妙すぎるイケメン
<1322> 微妙すぎるイケメン

//<1323> ロリコン
<1323> ロリコン

//<1324> メガネ仲間
<1324> メガネ仲間

//<1325> 暗算日本記録保持者
<1325> 暗算日本記録保持者

//<1326> 通り魔
<1326> 通り魔

//<1327> 記憶ナシ男
<1327> 記憶ナシ男

//<1328> 音速
<1328> 音速

//<1329> 無限
<1329> 無限

//<1330> エロ侍
<1330> エロ侍

//<1331> エロエロ団ナンバー１
<1331> エロエロ団ナンバー１

//<1332> ただのエロ少年
<1332> ただのエロ少年

//<1333> ユリブサイク
<1333> ユリブサイク

//<1334> ドピュッシー
<1334> ドピュッシー

//<1335> アメリカンエロドッグ
<1335> アメリカンエロドッグ

//<1336> ゼウス
<1336> ゼウス

//<1337> 日向markⅡ
<1337> 日向markⅡ

//<1338> 糞虫
<1338> 糞虫

//<1339> 量産型日向
<1339> 量産型日向

//<1340> ？？
<1340> ？？

//<1341> 「だから、食券を奪うのか…」
<1341> 「だから、食券を奪うのか…」

//<1342> nothing
<1342> nothing

//<1343> nothing
<1343> nothing

//<1344> nothing
<1344> nothing

//<1345> nothing
<1345> nothing

//<1346> nothing
<1346> nothing

//<1347> 関根
<1347> 関根
{26bf1} 33 // 1347

//<1348> 「そーです。なのでこのおごりは内緒ですよ」
<1348> 「そーです。なのでこのおごりは内緒ですよ」

//<1349> nothing
<1349> nothing

//<1350> nothing
<1350> nothing

//<1351> nothing
<1351> nothing

//<1352> nothing
<1352> nothing

//<1353> nothing
<1353> nothing

//<1354> 音無
<1354> 音無

//<1355> クソ坊主
<1355> クソ坊主

//<1356> 代理人
<1356> 代理人

//<1357> 微妙すぎるイケメン
<1357> 微妙すぎるイケメン

//<1358> ロリコン
<1358> ロリコン

//<1359> メガネ仲間
<1359> メガネ仲間

//<1360> 暗算日本記録保持者
<1360> 暗算日本記録保持者

//<1361> 通り魔
<1361> 通り魔

//<1362> 記憶ナシ男
<1362> 記憶ナシ男

//<1363> 音速
<1363> 音速

//<1364> 無限
<1364> 無限

//<1365> エロ侍
<1365> エロ侍

//<1366> エロエロ団ナンバー１
<1366> エロエロ団ナンバー１

//<1367> ただのエロ少年
<1367> ただのエロ少年

//<1368> ユリブサイク
<1368> ユリブサイク

//<1369> ドピュッシー
<1369> ドピュッシー

//<1370> アメリカンエロドッグ
<1370> アメリカンエロドッグ

//<1371> ゼウス
<1371> ゼウス

//<1372> 日向markⅡ
<1372> 日向markⅡ

//<1373> 糞虫
<1373> 糞虫

//<1374> 量産型日向
<1374> 量産型日向

//<1375> ？？
<1375> ？？

//<1376> 「ああ…」
<1376> 「ああ…」

//<1377> nothing
<1377> nothing

//<1378> nothing
<1378> nothing

//<1379> nothing
<1379> nothing

//<1380> nothing
<1380> nothing

//<1381> nothing
<1381> nothing

//<1382> nothing
<1382> nothing

//<1383> ずるっとコーヒーを飲む。なにげに美味いな…。
<1383> ずるっとコーヒーを飲む。なにげに美味いな…。

//<1384> nothing
<1384> nothing

//<1385> nothing
<1385> nothing

//<1386> nothing
<1386> nothing

//<1387> nothing
<1387> nothing

//<1388> 関根
<1388> 関根

//<1389> 「さて、こっちが答えたからには、あなたにもこっちの質問に答えてもらいますよ？」
<1389> 「さて、こっちが答えたからには、あなたにもこっちの質問に答えてもらいますよ？」

//<1390> nothing
<1390> nothing

//<1391> nothing
<1391> nothing

//<1392> nothing
<1392> nothing

//<1393> nothing
<1393> nothing

//<1394> nothing
<1394> nothing

//<1395> 入江
<1395> 入江

//<1396> 「やめときなよ、しおりん…」
<1396> 「やめときなよ、しおりん…」

//<1397> 音無
<1397> 音無

//<1398> クソ坊主
<1398> クソ坊主

//<1399> 代理人
<1399> 代理人

//<1400> 微妙すぎるイケメン
<1400> 微妙すぎるイケメン

//<1401> ロリコン
<1401> ロリコン

//<1402> メガネ仲間
<1402> メガネ仲間

//<1403> 暗算日本記録保持者
<1403> 暗算日本記録保持者

//<1404> 通り魔
<1404> 通り魔

//<1405> 記憶ナシ男
<1405> 記憶ナシ男

//<1406> 音速
<1406> 音速

//<1407> 無限
<1407> 無限

//<1408> エロ侍
<1408> エロ侍

//<1409> エロエロ団ナンバー１
<1409> エロエロ団ナンバー１

//<1410> ただのエロ少年
<1410> ただのエロ少年

//<1411> ユリブサイク
<1411> ユリブサイク

//<1412> ドピュッシー
<1412> ドピュッシー

//<1413> アメリカンエロドッグ
<1413> アメリカンエロドッグ

//<1414> ゼウス
<1414> ゼウス

//<1415> 日向markⅡ
<1415> 日向markⅡ

//<1416> 糞虫
<1416> 糞虫

//<1417> 量産型日向
<1417> 量産型日向

//<1418> ？？
<1418> ？？

//<1419> 「なんだよ…」
<1419> 「なんだよ…」

//<1420> nothing
<1420> nothing

//<1421> nothing
<1421> nothing

//<1422> nothing
<1422> nothing

//<1423> nothing
<1423> nothing

//<1424> 関根
<1424> 関根

//<1425> 「今だかつてなかったことなんだぞ、みゆきち！！　あの音楽キチの岩沢先輩が誰かに心を許しかけているなんて！！」
<1425> 「今だかつてなかったことなんだぞ、みゆきち！！　あの音楽キチの岩沢先輩が誰かに心を許しかけているなんて！！」

//<1426> nothing
<1426> nothing

//<1427> nothing
<1427> nothing

//<1428> nothing
<1428> nothing

//<1429> nothing
<1429> nothing

//<1430> nothing
<1430> nothing

//<1431> 入江
<1431> 入江

//<1432> 「それはそうだけど…」
<1432> 「それはそうだけど…」

//<1433> 音無
<1433> 音無

//<1434> クソ坊主
<1434> クソ坊主

//<1435> 代理人
<1435> 代理人

//<1436> 微妙すぎるイケメン
<1436> 微妙すぎるイケメン

//<1437> ロリコン
<1437> ロリコン

//<1438> メガネ仲間
<1438> メガネ仲間

//<1439> 暗算日本記録保持者
<1439> 暗算日本記録保持者

//<1440> 通り魔
<1440> 通り魔

//<1441> 記憶ナシ男
<1441> 記憶ナシ男

//<1442> 音速
<1442> 音速

//<1443> 無限
<1443> 無限

//<1444> エロ侍
<1444> エロ侍

//<1445> エロエロ団ナンバー１
<1445> エロエロ団ナンバー１

//<1446> ただのエロ少年
<1446> ただのエロ少年

//<1447> ユリブサイク
<1447> ユリブサイク

//<1448> ドピュッシー
<1448> ドピュッシー

//<1449> アメリカンエロドッグ
<1449> アメリカンエロドッグ

//<1450> ゼウス
<1450> ゼウス

//<1451> 日向markⅡ
<1451> 日向markⅡ

//<1452> 糞虫
<1452> 糞虫

//<1453> 量産型日向
<1453> 量産型日向

//<1454> ？？
<1454> ？？

//<1455> 「別に俺、そんな下心なんてねーぞ」
<1455> 「別に俺、そんな下心なんてねーぞ」

//<1456> nothing
<1456> nothing

//<1457> nothing
<1457> nothing

//<1458> nothing
<1458> nothing

//<1459> nothing
<1459> nothing

//<1460> 関根
<1460> 関根

//<1461> 「まあまあそう言いなさんな、おにーさん」
<1461> 「まあまあそう言いなさんな、おにーさん」

//<1462> nothing
<1462> nothing

//<1463> nothing
<1463> nothing

//<1464> nothing
<1464> nothing

//<1465> nothing
<1465> nothing

//<1466> nothing
<1466> nothing

//<1467> ころころキャラが変わる奴だな…。
<1467> ころころキャラが変わる奴だな…。

//<1468> nothing
<1468> nothing

//<1469> nothing
<1469> nothing

//<1470> nothing
<1470> nothing

//<1471> nothing
<1471> nothing

//<1472> nothing
<1472> nothing

//<1473> 関根
<1473> 関根
{2975c} 33 // 1473

//<1474> 「今まで何年、いや何十年と見てきたが、あそこまで岩沢先輩に言い寄ることに成功した男はいなかった。あんたが初めてだよ…」
<1474> 「今まで何年、いや何十年と見てきたが、あそこまで岩沢先輩に言い寄ることに成功した男はいなかった。あんたが初めてだよ…」

//<1475> nothing
<1475> nothing

//<1476> nothing
<1476> nothing

//<1477> nothing
<1477> nothing

//<1478> nothing
<1478> nothing

//<1479> nothing
<1479> nothing

//<1480> 音無
<1480> 音無

//<1481> クソ坊主
<1481> クソ坊主

//<1482> 代理人
<1482> 代理人

//<1483> 微妙すぎるイケメン
<1483> 微妙すぎるイケメン

//<1484> ロリコン
<1484> ロリコン

//<1485> メガネ仲間
<1485> メガネ仲間

//<1486> 暗算日本記録保持者
<1486> 暗算日本記録保持者

//<1487> 通り魔
<1487> 通り魔

