// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<0502> ただのエロ少年

//<0503> ユリブサイク
<0503> ユリブサイク

//<0504> ドピュッシー
<0504> ドピュッシー

//<0505> アメリカンエロドッグ
<0505> アメリカンエロドッグ

//<0506> ゼウス
<0506> ゼウス

//<0507> 日向markⅡ
<0507> 日向markⅡ

//<0508> 糞虫
<0508> 糞虫

//<0509> 量産型日向
<0509> 量産型日向

//<0510> ？？
<0510> ？？

//<0511> （小腸穿孔か…？）
<0511> （小腸穿孔か…？）

//<0512> だとしたらまずい…。
<0512> だとしたらまずい…。

//<0513> すぐ手術しないと腹膜炎を起こし、死に至る…。
<0513> すぐ手術しないと腹膜炎を起こし、死に至る…。

//<0514> nothing
<0514> nothing

//<0515> nothing
<0515> nothing

//<0516> nothing
<0516> nothing

//<0517> nothing
<0517> nothing

//<0518> nothing
<0518> nothing

//<0519> 五十嵐
<0519> 五十嵐

//<0520> 「どうだった？」
<0520> 「どうだった？」

//<0521> ライトを五十嵐に力無く渡す。
<0521> ライトを五十嵐に力無く渡す。

//<0522> 音無
<0522> 音無

//<0523> クソ坊主
<0523> クソ坊主

//<0524> 代理人
<0524> 代理人

//<0525> 微妙すぎるイケメン
<0525> 微妙すぎるイケメン

//<0526> ロリコン
<0526> ロリコン

//<0527> メガネ仲間
<0527> メガネ仲間

//<0528> 暗算日本記録保持者
<0528> 暗算日本記録保持者

//<0529> 通り魔
<0529> 通り魔

//<0530> 記憶ナシ男
<0530> 記憶ナシ男

//<0531> 音速
<0531> 音速

//<0532> 無限
<0532> 無限

//<0533> エロ侍
<0533> エロ侍

//<0534> エロエロ団ナンバー１
<0534> エロエロ団ナンバー１

//<0535> ただのエロ少年
<0535> ただのエロ少年

//<0536> ユリブサイク
<0536> ユリブサイク

//<0537> ドピュッシー
<0537> ドピュッシー

//<0538> アメリカンエロドッグ
<0538> アメリカンエロドッグ

//<0539> ゼウス
<0539> ゼウス

//<0540> 日向markⅡ
<0540> 日向markⅡ

//<0541> 糞虫
<0541> 糞虫

//<0542> 量産型日向
<0542> 量産型日向

//<0543> ？？
<0543> ？？

//<0544> 「ちょっと難しい…」
<0544> 「ちょっと難しい…」

//<0545> 曖昧に答えることしかできない。
<0545> 曖昧に答えることしかできない。

//<0546> nothing
<0546> nothing

//<0547> nothing
<0547> nothing

//<0548> nothing
<0548> nothing

//<0549> nothing
<0549> nothing

//<0550> nothing
<0550> nothing

//<0551> 五十嵐
<0551> 五十嵐

//<0552> 「そうか…」
<0552> 「そうか…」

//<0553> すぐ悟ったのだろう。それ以上は何も言わなかった。
<0553> すぐ悟ったのだろう。それ以上は何も言わなかった。

//<0554> 音無
<0554> 音無

//<0555> クソ坊主
<0555> クソ坊主

//<0556> 代理人
<0556> 代理人

//<0557> 微妙すぎるイケメン
<0557> 微妙すぎるイケメン

//<0558> ロリコン
<0558> ロリコン

//<0559> メガネ仲間
<0559> メガネ仲間

//<0560> 暗算日本記録保持者
<0560> 暗算日本記録保持者

//<0561> 通り魔
<0561> 通り魔

//<0562> 記憶ナシ男
<0562> 記憶ナシ男

//<0563> 音速
<0563> 音速

//<0564> 無限
<0564> 無限

//<0565> エロ侍
<0565> エロ侍

//<0566> エロエロ団ナンバー１
<0566> エロエロ団ナンバー１

//<0567> ただのエロ少年
<0567> ただのエロ少年

//<0568> ユリブサイク
<0568> ユリブサイク

//<0569> ドピュッシー
<0569> ドピュッシー

//<0570> アメリカンエロドッグ
<0570> アメリカンエロドッグ

//<0571> ゼウス
<0571> ゼウス

//<0572> 日向markⅡ
<0572> 日向markⅡ

//<0573> 糞虫
<0573> 糞虫

//<0574> 量産型日向
<0574> 量産型日向

//<0575> ？？
<0575> ？？

//<0576> 「怪我人の手当てをしよう…」
<0576> 「怪我人の手当てをしよう…」

//<0577> nothing
<0577> nothing

//<0578> nothing
<0578> nothing

//<0579> nothing
<0579> nothing

//<0580> nothing
<0580> nothing

//<0581> nothing
<0581> nothing

//<0582> 五十嵐
<0582> 五十嵐

//<0583> 「ああ」
<0583> 「ああ」

//<0584> 現実から逃げるように、その作業に勤しんだ。
<0584> 現実から逃げるように、その作業に勤しんだ。

//<0585> nothing
<0585> nothing

//<0586> 
<0586> 

//<0587> 
<0587> 

//<0588> nothing
<0588> nothing

//<0589> 顔ぶれからして、ほとんど同い年の受験生だろう。
<0589> 顔ぶれからして、ほとんど同い年の受験生だろう。

//<0590> 数えると２０名居た。
<0590> 数えると２０名居た。

//<0591> そのうち、立って動けるのはたった７人だった。
<0591> そのうち、立って動けるのはたった７人だった。

//<0592> それ以外は、重症で安静が必要だった。
<0592> それ以外は、重症で安静が必要だった。

//<0593> 俺はひとつの決意をした。
<0593> 俺はひとつの決意をした。

//<0594> この状況下では、リーダーが必要だ。
<0594> この状況下では、リーダーが必要だ。

//<0595> 自分がそれになろう。
<0595> 自分がそれになろう。

//<0596> 音無
<0596> 音無

//<0597> クソ坊主
<0597> クソ坊主

//<0598> 代理人
<0598> 代理人

//<0599> 微妙すぎるイケメン
<0599> 微妙すぎるイケメン

//<0600> ロリコン
<0600> ロリコン

//<0601> メガネ仲間
<0601> メガネ仲間

//<0602> 暗算日本記録保持者
<0602> 暗算日本記録保持者

//<0603> 通り魔
<0603> 通り魔

//<0604> 記憶ナシ男
<0604> 記憶ナシ男

//<0605> 音速
<0605> 音速

//<0606> 無限
<0606> 無限

//<0607> エロ侍
<0607> エロ侍

//<0608> エロエロ団ナンバー１
<0608> エロエロ団ナンバー１

//<0609> ただのエロ少年
<0609> ただのエロ少年

//<0610> ユリブサイク
<0610> ユリブサイク

//<0611> ドピュッシー
<0611> ドピュッシー

//<0612> アメリカンエロドッグ
<0612> アメリカンエロドッグ

//<0613> ゼウス
<0613> ゼウス

//<0614> 日向markⅡ
<0614> 日向markⅡ

//<0615> 糞虫
<0615> 糞虫

//<0616> 量産型日向
<0616> 量産型日向

//<0617> ？？
<0617> ？？

//<0618> 「みんな、聞いてくれ！」
<0618> 「みんな、聞いてくれ！」

//<0619> 音無
<0619> 音無

//<0620> クソ坊主
<0620> クソ坊主

//<0621> 代理人
<0621> 代理人

//<0622> 微妙すぎるイケメン
<0622> 微妙すぎるイケメン

//<0623> ロリコン
<0623> ロリコン

//<0624> メガネ仲間
<0624> メガネ仲間

//<0625> 暗算日本記録保持者
<0625> 暗算日本記録保持者

//<0626> 通り魔
<0626> 通り魔

//<0627> 記憶ナシ男
<0627> 記憶ナシ男

//<0628> 音速
<0628> 音速

//<0629> 無限
<0629> 無限

//<0630> エロ侍
<0630> エロ侍

//<0631> エロエロ団ナンバー１
<0631> エロエロ団ナンバー１

//<0632> ただのエロ少年
<0632> ただのエロ少年

//<0633> ユリブサイク
<0633> ユリブサイク

//<0634> ドピュッシー
<0634> ドピュッシー

//<0635> アメリカンエロドッグ
<0635> アメリカンエロドッグ

//<0636> ゼウス
<0636> ゼウス

//<0637> 日向markⅡ
<0637> 日向markⅡ

//<0638> 糞虫
<0638> 糞虫

//<0639> 量産型日向
<0639> 量産型日向

//<0640> ？？
<0640> ？？

//<0641> 「出口が土砂でふさがっていて、出られない！　だから救助を待つしかない！」
<0641> 「出口が土砂でふさがっていて、出られない！　だから救助を待つしかない！」

//<0642> 音無
<0642> 音無

//<0643> クソ坊主
<0643> クソ坊主

//<0644> 代理人
<0644> 代理人

//<0645> 微妙すぎるイケメン
<0645> 微妙すぎるイケメン

//<0646> ロリコン
<0646> ロリコン

//<0647> メガネ仲間
<0647> メガネ仲間

//<0648> 暗算日本記録保持者
<0648> 暗算日本記録保持者

//<0649> 通り魔
<0649> 通り魔

//<0650> 記憶ナシ男
<0650> 記憶ナシ男

//<0651> 音速
<0651> 音速

//<0652> 無限
<0652> 無限

//<0653> エロ侍
<0653> エロ侍

//<0654> エロエロ団ナンバー１
<0654> エロエロ団ナンバー１

//<0655> ただのエロ少年
<0655> ただのエロ少年

//<0656> ユリブサイク
<0656> ユリブサイク

//<0657> ドピュッシー
<0657> ドピュッシー

//<0658> アメリカンエロドッグ
<0658> アメリカンエロドッグ

//<0659> ゼウス
<0659> ゼウス

//<0660> 日向markⅡ
<0660> 日向markⅡ

//<0661> 糞虫
<0661> 糞虫

//<0662> 量産型日向
<0662> 量産型日向

//<0663> ？？
<0663> ？？

//<0664> 「でも、それはいつ来るかわからない！」
<0664> 「でも、それはいつ来るかわからない！」

//<0665> 音無
<0665> 音無

//<0666> クソ坊主
<0666> クソ坊主

//<0667> 代理人
<0667> 代理人

//<0668> 微妙すぎるイケメン
<0668> 微妙すぎるイケメン

//<0669> ロリコン
<0669> ロリコン

//<0670> メガネ仲間
<0670> メガネ仲間

//<0671> 暗算日本記録保持者
<0671> 暗算日本記録保持者

//<0672> 通り魔
<0672> 通り魔

//<0673> 記憶ナシ男
<0673> 記憶ナシ男

//<0674> 音速
<0674> 音速

//<0675> 無限
<0675> 無限

//<0676> エロ侍
<0676> エロ侍

//<0677> エロエロ団ナンバー１
<0677> エロエロ団ナンバー１

//<0678> ただのエロ少年
<0678> ただのエロ少年

//<0679> ユリブサイク
<0679> ユリブサイク

//<0680> ドピュッシー
<0680> ドピュッシー

//<0681> アメリカンエロドッグ
<0681> アメリカンエロドッグ

//<0682> ゼウス
<0682> ゼウス

//<0683> 日向markⅡ
<0683> 日向markⅡ

//<0684> 糞虫
<0684> 糞虫

//<0685> 量産型日向
<0685> 量産型日向

//<0686> ？？
<0686> ？？

//<0687> 「だから、ここからは、一心同体。ひとりだけ助かろう、なんてことは考えないでほしい。食料と水を集めて、平等に分け合おう！」
<0687> 「だから、ここからは、一心同体。ひとりだけ助かろう、なんてことは考えないでほしい。食料と水を集めて、平等に分け合おう！」

//<0688> 男子学生Ａ
<0688> 男子学生Ａ

//<0689> 「ちょっと待て、いつからお前が仕切ることになったんだ！？」
<0689> 「ちょっと待て、いつからお前が仕切ることになったんだ！？」

//<0690> 当然のように不満の声が挙がる。
<0690> 当然のように不満の声が挙がる。

//<0691> nothing
<0691> nothing

//<0692> nothing
<0692> nothing

//<0693> nothing
<0693> nothing

//<0694> nothing
<0694> nothing

//<0695> nothing
<0695> nothing

//<0696> 五十嵐
<0696> 五十嵐

//<0697> 「じゃ、誰が仕切る？　怪我人の看病の指揮を誰がとる？」
<0697> 「じゃ、誰が仕切る？　怪我人の看病の指揮を誰がとる？」

//<0698> 俺が答える前に五十嵐が諭しにかかってくれた。
<0698> 俺が答える前に五十嵐が諭しにかかってくれた。

//<0699> nothing
<0699> nothing

//<0700> nothing
<0700> nothing

//<0701> nothing
<0701> nothing

//<0702> nothing
<0702> nothing

//<0703> nothing
<0703> nothing

//<0704> 五十嵐
<0704> 五十嵐

//<0705> 「こいつには医療の知識がある。まさか怪我人は放置なんてことはないよな？」
<0705> 「こいつには医療の知識がある。まさか怪我人は放置なんてことはないよな？」

//<0706> 男子学生Ａ
<0706> 男子学生Ａ

//<0707> 「それはないけどよ…」
<0707> 「それはないけどよ…」

//<0708> nothing
<0708> nothing

//<0709> nothing
<0709> nothing

//<0710> nothing
<0710> nothing

//<0711> nothing
<0711> nothing

//<0712> nothing
<0712> nothing

//<0713> nothing
<0713> nothing

//<0714> それ以上の声は挙がらず、実質リーダーになれたようだ。
<0714> それ以上の声は挙がらず、実質リーダーになれたようだ。

//<0715> 食べ物を集めた。
<0715> 食べ物を集めた。

//<0716> 手作り弁当とお菓子が少し。飲み物はペットボトルのお茶と水が６本。
<0716> 手作り弁当とお菓子が少し。飲み物はペットボトルのお茶と水が６本。

//<0717> 音無
<0717> 音無

//<0718> クソ坊主
<0718> クソ坊主

//<0719> 代理人
<0719> 代理人

//<0720> 微妙すぎるイケメン
<0720> 微妙すぎるイケメン

//<0721> ロリコン
<0721> ロリコン

//<0722> メガネ仲間
<0722> メガネ仲間

//<0723> 暗算日本記録保持者
<0723> 暗算日本記録保持者

//<0724> 通り魔
<0724> 通り魔

//<0725> 記憶ナシ男
<0725> 記憶ナシ男

//<0726> 音速
<0726> 音速

//<0727> 無限
<0727> 無限

//<0728> エロ侍
<0728> エロ侍

//<0729> エロエロ団ナンバー１
<0729> エロエロ団ナンバー１

//<0730> ただのエロ少年
<0730> ただのエロ少年

//<0731> ユリブサイク
<0731> ユリブサイク

//<0732> ドピュッシー
<0732> ドピュッシー

//<0733> アメリカンエロドッグ
<0733> アメリカンエロドッグ

//<0734> ゼウス
<0734> ゼウス

//<0735> 日向markⅡ
<0735> 日向markⅡ

//<0736> 糞虫
<0736> 糞虫

//<0737> 量産型日向
<0737> 量産型日向

//<0738> ？？
<0738> ？？

//<0739> 「喉が渇いたら言ってくれ。食事は定時になったら伝える。怪我人の看護はできるだけ俺がする」
<0739> 「喉が渇いたら言ってくれ。食事は定時になったら伝える。怪我人の看護はできるだけ俺がする」

//<0740> nothing
<0740> nothing

//<0741> nothing
<0741> nothing

//<0742> nothing
<0742> nothing

//<0743> nothing
<0743> nothing

//<0744> nothing
<0744> nothing

//<0745> 五十嵐
<0745> 五十嵐

//<0746> 「みずくせぇな。俺も手伝うぜ」
<0746> 「みずくせぇな。俺も手伝うぜ」

//<0747> 五十嵐が言ってくれる。
<0747> 五十嵐が言ってくれる。

//<0748> ふたりで怪我人の手当てを行った。
<0748> ふたりで怪我人の手当てを行った。

//<0749> nothing
<0749> nothing

//<0750> 
<0750> 

//<0751> 
<0751> 

//<0752> nothing
<0752> nothing

//<0753> 男性Ａ
<0753> 男性Ａ

//<0754> 「どうしてこんなことに…」
<0754> 「どうしてこんなことに…」

//<0755> 誰かが理不尽を呟く。
<0755> 誰かが理不尽を呟く。

//<0756> 男性Ｂ
<0756> 男性Ｂ

//<0757> 「あと一本、早いのに乗っておけば…」
<0757> 「あと一本、早いのに乗っておけば…」

//<0758> 男性Ｃ
<0758> 男性Ｃ

//<0759> 「もうたすからねぇよ…」
<0759> 「もうたすからねぇよ…」

//<0760> 怪我人からでてくるのは弱音ばかり。
<0760> 怪我人からでてくるのは弱音ばかり。

//<0761> 音無
<0761> 音無

//<0762> クソ坊主
<0762> クソ坊主

//<0763> 代理人
<0763> 代理人

//<0764> 微妙すぎるイケメン
<0764> 微妙すぎるイケメン

//<0765> ロリコン
<0765> ロリコン

//<0766> メガネ仲間
<0766> メガネ仲間

//<0767> 暗算日本記録保持者
<0767> 暗算日本記録保持者

//<0768> 通り魔
<0768> 通り魔

//<0769> 記憶ナシ男
<0769> 記憶ナシ男

//<0770> 音速
<0770> 音速

//<0771> 無限
<0771> 無限

//<0772> エロ侍
<0772> エロ侍

//<0773> エロエロ団ナンバー１
<0773> エロエロ団ナンバー１

//<0774> ただのエロ少年
<0774> ただのエロ少年

//<0775> ユリブサイク
<0775> ユリブサイク

//<0776> ドピュッシー
<0776> ドピュッシー

//<0777> アメリカンエロドッグ
<0777> アメリカンエロドッグ

//<0778> ゼウス
<0778> ゼウス

//<0779> 日向markⅡ
<0779> 日向markⅡ

//<0780> 糞虫
<0780> 糞虫

//<0781> 量産型日向
<0781> 量産型日向

//<0782> ？？
<0782> ？？

//<0783> 「必ず助けが来る。それまでの辛抱だ」
<0783> 「必ず助けが来る。それまでの辛抱だ」

//<0784> それを信じて、励ますしかなかった。
<0784> それを信じて、励ますしかなかった。

//<0785> _sys_macro_day
<0785> _sys_macro_day

//<0786> random
<0786> random

//<0787> それから丸一日経過し、二日目。
<0787> それから丸一日経過し、二日目。

//<0788> 輪はばらばらになり、みんな思い思いに過ごしている。
<0788> 輪はばらばらになり、みんな思い思いに過ごしている。

//<0789> 女子学生Ａ
<0789> 女子学生Ａ

//<0790> 「寒い…こんな寒さの中で寝たら死んじゃう…」
<0790> 「寒い…こんな寒さの中で寝たら死んじゃう…」

//<0791> 女子学生Ｂ
<0791> 女子学生Ｂ

//<0792> 「お母さんが心配してる…お父さんも…お父さん、助けて！」
<0792> 「お母さんが心配してる…お父さんも…お父さん、助けて！」

//<0793> 男子学生Ｂ
<0793> 男子学生Ｂ

//<0794> 「大学受験なんて諦めて、就職してればよかったんだ！　だったらこんなことには…」
<0794> 「大学受験なんて諦めて、就職してればよかったんだ！　だったらこんなことには…」

//<0795> 男子学生Ｃ
<0795> 男子学生Ｃ

//<0796> 「音楽を続けてればよかったんだ…」
<0796> 「音楽を続けてればよかったんだ…」

//<0797> 五十嵐
<0797> 五十嵐

//<0798> 「みんな精神的に限界って感じだな…」
<0798> 「みんな精神的に限界って感じだな…」

//<0799> 一番の重傷だと思われる男の今日の処置を終える。
<0799> 一番の重傷だと思われる男の今日の処置を終える。

//<0800> 音無
<0800> 音無

//<0801> クソ坊主
<0801> クソ坊主

//<0802> 代理人
<0802> 代理人

//<0803> 微妙すぎるイケメン
<0803> 微妙すぎるイケメン

//<0804> ロリコン
<0804> ロリコン

//<0805> メガネ仲間
<0805> メガネ仲間

//<0806> 暗算日本記録保持者
<0806> 暗算日本記録保持者

//<0807> 通り魔
<0807> 通り魔

//<0808> 記憶ナシ男
<0808> 記憶ナシ男

//<0809> 音速
<0809> 音速

//<0810> 無限
<0810> 無限

//<0811> エロ侍
<0811> エロ侍

//<0812> エロエロ団ナンバー１
<0812> エロエロ団ナンバー１

//<0813> ただのエロ少年
<0813> ただのエロ少年

//<0814> ユリブサイク
<0814> ユリブサイク

//<0815> ドピュッシー
<0815> ドピュッシー

//<0816> アメリカンエロドッグ
<0816> アメリカンエロドッグ

//<0817> ゼウス
<0817> ゼウス

//<0818> 日向markⅡ
<0818> 日向markⅡ

//<0819> 糞虫
<0819> 糞虫

//<0820> 量産型日向
<0820> 量産型日向

//<0821> ？？
<0821> ？？

//<0822> 「絶対助けが来ますから、それまで頑張りましょう」
<0822> 「絶対助けが来ますから、それまで頑張りましょう」

//<0823> その手を強く握った。
<0823> その手を強く握った。

//<0824> 男は信じる、という感じで微笑んでくれた。
<0824> 男は信じる、という感じで微笑んでくれた。

//<0825> nothing
<0825> nothing

//<0826> nothing
<0826> nothing

//<0827> nothing
<0827> nothing

//<0828> nothing
<0828> nothing

//<0829> nothing
<0829> nothing

//<0830> 立ち上がると、すぐ隣に五十嵐が居てびっくりした。
<0830> 立ち上がると、すぐ隣に五十嵐が居てびっくりした。

//<0831> 音無
<0831> 音無

//<0832> クソ坊主
<0832> クソ坊主

//<0833> 代理人
<0833> 代理人

//<0834> 微妙すぎるイケメン
<0834> 微妙すぎるイケメン

//<0835> ロリコン
<0835> ロリコン

//<0836> メガネ仲間
<0836> メガネ仲間

//<0837> 暗算日本記録保持者
<0837> 暗算日本記録保持者

//<0838> 通り魔
<0838> 通り魔

//<0839> 記憶ナシ男
<0839> 記憶ナシ男

//<0840> 音速
<0840> 音速

//<0841> 無限
<0841> 無限

//<0842> エロ侍
<0842> エロ侍

//<0843> エロエロ団ナンバー１
<0843> エロエロ団ナンバー１

//<0844> ただのエロ少年
<0844> ただのエロ少年

//<0845> ユリブサイク
<0845> ユリブサイク

//<0846> ドピュッシー
<0846> ドピュッシー

//<0847> アメリカンエロドッグ
<0847> アメリカンエロドッグ

//<0848> ゼウス
<0848> ゼウス

//<0849> 日向markⅡ
<0849> 日向markⅡ

//<0850> 糞虫
<0850> 糞虫

//<0851> 量産型日向
<0851> 量産型日向

//<0852> ？？
<0852> ？？

//<0853> 「おい、驚かすなよ…」
<0853> 「おい、驚かすなよ…」

//<0854> nothing
<0854> nothing

//<0855> nothing
<0855> nothing

//<0856> nothing
<0856> nothing

//<0857> nothing
<0857> nothing

//<0858> nothing
<0858> nothing

//<0859> 五十嵐
<0859> 五十嵐

//<0860> 「それまでに話かけてたんだけどな…」
<0860> 「それまでに話かけてたんだけどな…」

//<0861> 音無
<0861> 音無

//<0862> クソ坊主
<0862> クソ坊主

//<0863> 代理人
<0863> 代理人

//<0864> 微妙すぎるイケメン
<0864> 微妙すぎるイケメン

//<0865> ロリコン
<0865> ロリコン

//<0866> メガネ仲間
<0866> メガネ仲間

//<0867> 暗算日本記録保持者
<0867> 暗算日本記録保持者

//<0868> 通り魔
<0868> 通り魔

//<0869> 記憶ナシ男
<0869> 記憶ナシ男

//<0870> 音速
<0870> 音速

//<0871> 無限
<0871> 無限

//<0872> エロ侍
<0872> エロ侍

//<0873> エロエロ団ナンバー１
<0873> エロエロ団ナンバー１

//<0874> ただのエロ少年
<0874> ただのエロ少年

//<0875> ユリブサイク
<0875> ユリブサイク

//<0876> ドピュッシー
<0876> ドピュッシー

//<0877> アメリカンエロドッグ
<0877> アメリカンエロドッグ

//<0878> ゼウス
<0878> ゼウス

//<0879> 日向markⅡ
<0879> 日向markⅡ

//<0880> 糞虫
<0880> 糞虫

//<0881> 量産型日向
<0881> 量産型日向

//<0882> ？？
<0882> ？？

//<0883> 「そうなのか、わりぃ…」
<0883> 「そうなのか、わりぃ…」

//<0884> nothing
<0884> nothing

//<0885> nothing
<0885> nothing

//<0886> nothing
<0886> nothing

//<0887> nothing
<0887> nothing

//<0888> nothing
<0888> nothing

//<0889> 五十嵐
<0889> 五十嵐

//<0890> 「ほら、水分ぜんぜん摂ってないだろ」
<0890> 「ほら、水分ぜんぜん摂ってないだろ」

//<0891> 紙コップを渡される。
<0891> 紙コップを渡される。

//<0892> 音無
<0892> 音無

//<0893> クソ坊主
<0893> クソ坊主

//<0894> 代理人
<0894> 代理人

//<0895> 微妙すぎるイケメン
<0895> 微妙すぎるイケメン

//<0896> ロリコン
<0896> ロリコン

//<0897> メガネ仲間
<0897> メガネ仲間

//<0898> 暗算日本記録保持者
<0898> 暗算日本記録保持者

//<0899> 通り魔
<0899> 通り魔

//<0900> 記憶ナシ男
<0900> 記憶ナシ男

//<0901> 音速
<0901> 音速

//<0902> 無限
<0902> 無限

//<0903> エロ侍
<0903> エロ侍

//<0904> エロエロ団ナンバー１
<0904> エロエロ団ナンバー１

//<0905> ただのエロ少年
<0905> ただのエロ少年

//<0906> ユリブサイク
<0906> ユリブサイク

//<0907> ドピュッシー
<0907> ドピュッシー

//<0908> アメリカンエロドッグ
<0908> アメリカンエロドッグ

//<0909> ゼウス
<0909> ゼウス

//<0910> 日向markⅡ
<0910> 日向markⅡ

//<0911> 糞虫
<0911> 糞虫

//<0912> 量産型日向
<0912> 量産型日向

//<0913> ？？
<0913> ？？

//<0914> 「ああ、忘れてた。助かるよ」
<0914> 「ああ、忘れてた。助かるよ」

//<0915> ふたりして、歩き始める。
<0915> ふたりして、歩き始める。

//<0916> nothing
<0916> nothing

//<0917> nothing
<0917> nothing

//<0918> nothing
<0918> nothing

//<0919> nothing
<0919> nothing

//<0920> nothing
<0920> nothing

//<0921> 五十嵐
<0921> 五十嵐

//<0922> 「お前、すげぇな」
<0922> 「お前、すげぇな」

//<0923> 音無
<0923> 音無

//<0924> クソ坊主
<0924> クソ坊主

//<0925> 代理人
<0925> 代理人

//<0926> 微妙すぎるイケメン
<0926> 微妙すぎるイケメン

//<0927> ロリコン
<0927> ロリコン

//<0928> メガネ仲間
<0928> メガネ仲間

//<0929> 暗算日本記録保持者
<0929> 暗算日本記録保持者

//<0930> 通り魔
<0930> 通り魔

//<0931> 記憶ナシ男
<0931> 記憶ナシ男

//<0932> 音速
<0932> 音速

//<0933> 無限
<0933> 無限

//<0934> エロ侍
<0934> エロ侍

//<0935> エロエロ団ナンバー１
<0935> エロエロ団ナンバー１

//<0936> ただのエロ少年
<0936> ただのエロ少年

//<0937> ユリブサイク
<0937> ユリブサイク

//<0938> ドピュッシー
<0938> ドピュッシー

//<0939> アメリカンエロドッグ
<0939> アメリカンエロドッグ

//<0940> ゼウス
<0940> ゼウス

//<0941> 日向markⅡ
<0941> 日向markⅡ

//<0942> 糞虫
<0942> 糞虫

//<0943> 量産型日向
<0943> 量産型日向

//<0944> ？？
<0944> ？？

//<0945> 「え？　なにが？」
<0945> 「え？　なにが？」

//<0946> nothing
<0946> nothing

//<0947> nothing
<0947> nothing

//<0948> nothing
<0948> nothing

//<0949> nothing
<0949> nothing

//<0950> nothing
<0950> nothing

//<0951> 五十嵐
<0951> 五十嵐

//<0952> 「なんて献身的なんだよ。ＮＧＯで海外にでもいく気か？」
<0952> 「なんて献身的なんだよ。ＮＧＯで海外にでもいく気か？」

//<0953> 音無
<0953> 音無

//<0954> クソ坊主
<0954> クソ坊主

//<0955> 代理人
<0955> 代理人

//<0956> 微妙すぎるイケメン
<0956> 微妙すぎるイケメン

//<0957> ロリコン
<0957> ロリコン

//<0958> メガネ仲間
<0958> メガネ仲間

//<0959> 暗算日本記録保持者
<0959> 暗算日本記録保持者

//<0960> 通り魔
<0960> 通り魔

//<0961> 記憶ナシ男
<0961> 記憶ナシ男

//<0962> 音速
<0962> 音速

//<0963> 無限
<0963> 無限

//<0964> エロ侍
<0964> エロ侍

//<0965> エロエロ団ナンバー１
<0965> エロエロ団ナンバー１

//<0966> ただのエロ少年
<0966> ただのエロ少年

//<0967> ユリブサイク
<0967> ユリブサイク

//<0968> ドピュッシー
<0968> ドピュッシー

//<0969> アメリカンエロドッグ
<0969> アメリカンエロドッグ

//<0970> ゼウス
<0970> ゼウス

//<0971> 日向markⅡ
<0971> 日向markⅡ

//<0972> 糞虫
<0972> 糞虫

//<0973> 量産型日向
<0973> 量産型日向

//<0974> ？？
<0974> ？？

//<0975> 「いや、そんなつもりはまったくねぇけど」
<0975> 「いや、そんなつもりはまったくねぇけど」

//<0976> nothing
<0976> nothing

//<0977> nothing
<0977> nothing

//<0978> nothing
<0978> nothing

//<0979> nothing
<0979> nothing

//<0980> nothing
<0980> nothing

//<0981> 五十嵐
<0981> 五十嵐

//<0982> 「冗談だよ。真に受けるなよ」
<0982> 「冗談だよ。真に受けるなよ」

//<0983> nothing
<0983> nothing

//<0984> nothing
<0984> nothing

//<0985> nothing
<0985> nothing

//<0986> nothing
<0986> nothing

//<0987> nothing
<0987> nothing

//<0988> 五十嵐
<0988> 五十嵐

//<0989> 「でも自分の体力も温存しとけよ。真っ先に倒れるぞ？」
<0989> 「でも自分の体力も温存しとけよ。真っ先に倒れるぞ？」

//<0990> 音無
<0990> 音無

//<0991> クソ坊主
<0991> クソ坊主

//<0992> 代理人
<0992> 代理人

//<0993> 微妙すぎるイケメン
<0993> 微妙すぎるイケメン

//<0994> ロリコン
<0994> ロリコン

//<0995> メガネ仲間
<0995> メガネ仲間

//<0996> 暗算日本記録保持者
<0996> 暗算日本記録保持者

//<0997> 通り魔
<0997> 通り魔

//<0998> 記憶ナシ男
<0998> 記憶ナシ男

//<0999> 音速
<0999> 音速

//<1000> 無限
<1000> 無限

//<1001> エロ侍
<1001> エロ侍

//<1002> エロエロ団ナンバー１
<1002> エロエロ団ナンバー１

//<1003> ただのエロ少年
<1003> ただのエロ少年

//<1004> ユリブサイク
<1004> ユリブサイク

//<1005> ドピュッシー
<1005> ドピュッシー

