// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<0545> 松下

//<0546> 「生け捕りできたら、なおいい。じっくり痛めつけたいようだからな」
<0546> 「生け捕りできたら、なおいい。じっくり痛めつけたいようだからな」

//<0547> 音無
<0547> 音無

//<0548> クソ坊主
<0548> クソ坊主

//<0549> 代理人
<0549> 代理人

//<0550> 微妙すぎるイケメン
<0550> 微妙すぎるイケメン

//<0551> ロリコン
<0551> ロリコン

//<0552> メガネ仲間
<0552> メガネ仲間

//<0553> 暗算日本記録保持者
<0553> 暗算日本記録保持者

//<0554> 通り魔
<0554> 通り魔

//<0555> 記憶ナシ男
<0555> 記憶ナシ男

//<0556> 音速
<0556> 音速

//<0557> 無限
<0557> 無限

//<0558> エロ侍
<0558> エロ侍

//<0559> エロエロ団ナンバー１
<0559> エロエロ団ナンバー１

//<0560> ただのエロ少年
<0560> ただのエロ少年

//<0561> ユリブサイク
<0561> ユリブサイク

//<0562> ドピュッシー
<0562> ドピュッシー

//<0563> アメリカンエロドッグ
<0563> アメリカンエロドッグ

//<0564> ゼウス
<0564> ゼウス

//<0565> 日向markⅡ
<0565> 日向markⅡ

//<0566> 糞虫
<0566> 糞虫

//<0567> 量産型日向
<0567> 量産型日向

//<0568> ？？
<0568> ？？

//<0569> 「でも、まだ神への糸口すら掴めていないのに…」
<0569> 「でも、まだ神への糸口すら掴めていないのに…」

//<0570> nothing
<0570> nothing

//<0571> nothing
<0571> nothing

//<0572> nothing
<0572> nothing

//<0573> nothing
<0573> nothing

//<0574> nothing
<0574> nothing

//<0575> 松下
<0575> 松下

//<0576> 「だから、諦めるべきだと言ったんだ」
<0576> 「だから、諦めるべきだと言ったんだ」

//<0577> 音無
<0577> 音無

//<0578> クソ坊主
<0578> クソ坊主

//<0579> 代理人
<0579> 代理人

//<0580> 微妙すぎるイケメン
<0580> 微妙すぎるイケメン

//<0581> ロリコン
<0581> ロリコン

//<0582> メガネ仲間
<0582> メガネ仲間

//<0583> 暗算日本記録保持者
<0583> 暗算日本記録保持者

//<0584> 通り魔
<0584> 通り魔

//<0585> 記憶ナシ男
<0585> 記憶ナシ男

//<0586> 音速
<0586> 音速

//<0587> 無限
<0587> 無限

//<0588> エロ侍
<0588> エロ侍

//<0589> エロエロ団ナンバー１
<0589> エロエロ団ナンバー１

//<0590> ただのエロ少年
<0590> ただのエロ少年

//<0591> ユリブサイク
<0591> ユリブサイク

//<0592> ドピュッシー
<0592> ドピュッシー

//<0593> アメリカンエロドッグ
<0593> アメリカンエロドッグ

//<0594> ゼウス
<0594> ゼウス

//<0595> 日向markⅡ
<0595> 日向markⅡ

//<0596> 糞虫
<0596> 糞虫

//<0597> 量産型日向
<0597> 量産型日向

//<0598> ？？
<0598> ？？

//<0599> 「くっ…」
<0599> 「くっ…」

//<0600> nothing
<0600> nothing

//<0601> nothing
<0601> nothing

//<0602> nothing
<0602> nothing

//<0603> nothing
<0603> nothing

//<0604> nothing
<0604> nothing

//<0605> 松下
<0605> 松下

//<0606> 「さて、俺は訓練に戻るが、どうする」
<0606> 「さて、俺は訓練に戻るが、どうする」

//<0607> 立ち去る
<0607> 立ち去る

//<0608> 神の首を狙う
<0608> 神の首を狙う

//<0609> selbtn : 
<0609> selbtn : 

//<0610> ゆりのことで頭いっぱいで、とても訓練には付き合えない…。
<0610> ゆりのことで頭いっぱいで、とても訓練には付き合えない…。

//<0611> 音無
<0611> 音無

//<0612> クソ坊主
<0612> クソ坊主

//<0613> 代理人
<0613> 代理人

//<0614> 微妙すぎるイケメン
<0614> 微妙すぎるイケメン

//<0615> ロリコン
<0615> ロリコン

//<0616> メガネ仲間
<0616> メガネ仲間

//<0617> 暗算日本記録保持者
<0617> 暗算日本記録保持者

//<0618> 通り魔
<0618> 通り魔

//<0619> 記憶ナシ男
<0619> 記憶ナシ男

//<0620> 音速
<0620> 音速

//<0621> 無限
<0621> 無限

//<0622> エロ侍
<0622> エロ侍

//<0623> エロエロ団ナンバー１
<0623> エロエロ団ナンバー１

//<0624> ただのエロ少年
<0624> ただのエロ少年

//<0625> ユリブサイク
<0625> ユリブサイク

//<0626> ドピュッシー
<0626> ドピュッシー

//<0627> アメリカンエロドッグ
<0627> アメリカンエロドッグ

//<0628> ゼウス
<0628> ゼウス

//<0629> 日向markⅡ
<0629> 日向markⅡ

//<0630> 糞虫
<0630> 糞虫

//<0631> 量産型日向
<0631> 量産型日向

//<0632> ？？
<0632> ？？

//<0633> 「すまん、今日は戻る」
<0633> 「すまん、今日は戻る」

//<0634> nothing
<0634> nothing

//<0635> nothing
<0635> nothing

//<0636> nothing
<0636> nothing

//<0637> nothing
<0637> nothing

//<0638> nothing
<0638> nothing

//<0639> 松下
<0639> 松下

//<0640> 「ふむ。惑える思春期、精一杯悩むといい」
<0640> 「ふむ。惑える思春期、精一杯悩むといい」

//<0641> ただ己を鍛えるだけの日々を送っている松下五段に、そんなことを言われるとは…。
<0641> ただ己を鍛えるだけの日々を送っている松下五段に、そんなことを言われるとは…。

//<0642> 呆然としたまま、立ち去る。
<0642> 呆然としたまま、立ち去る。

//<0643> 音無
<0643> 音無

//<0644> クソ坊主
<0644> クソ坊主

//<0645> 代理人
<0645> 代理人

//<0646> 微妙すぎるイケメン
<0646> 微妙すぎるイケメン

//<0647> ロリコン
<0647> ロリコン

//<0648> メガネ仲間
<0648> メガネ仲間

//<0649> 暗算日本記録保持者
<0649> 暗算日本記録保持者

//<0650> 通り魔
<0650> 通り魔

//<0651> 記憶ナシ男
<0651> 記憶ナシ男

//<0652> 音速
<0652> 音速

//<0653> 無限
<0653> 無限

//<0654> エロ侍
<0654> エロ侍

//<0655> エロエロ団ナンバー１
<0655> エロエロ団ナンバー１

//<0656> ただのエロ少年
<0656> ただのエロ少年

//<0657> ユリブサイク
<0657> ユリブサイク

//<0658> ドピュッシー
<0658> ドピュッシー

//<0659> アメリカンエロドッグ
<0659> アメリカンエロドッグ

//<0660> ゼウス
<0660> ゼウス

//<0661> 日向markⅡ
<0661> 日向markⅡ

//<0662> 糞虫
<0662> 糞虫

//<0663> 量産型日向
<0663> 量産型日向

//<0664> ？？
<0664> ？？

//<0665> 「俺は神の首を狙う」
<0665> 「俺は神の首を狙う」

//<0666> nothing
<0666> nothing

//<0667> nothing
<0667> nothing

//<0668> nothing
<0668> nothing

//<0669> nothing
<0669> nothing

//<0670> nothing
<0670> nothing

//<0671> 松下
<0671> 松下

//<0672> 「まあ、そう気負うな」
<0672> 「まあ、そう気負うな」

//<0673> 音無
<0673> 音無

//<0674> クソ坊主
<0674> クソ坊主

//<0675> 代理人
<0675> 代理人

//<0676> 微妙すぎるイケメン
<0676> 微妙すぎるイケメン

//<0677> ロリコン
<0677> ロリコン

//<0678> メガネ仲間
<0678> メガネ仲間

//<0679> 暗算日本記録保持者
<0679> 暗算日本記録保持者

//<0680> 通り魔
<0680> 通り魔

//<0681> 記憶ナシ男
<0681> 記憶ナシ男

//<0682> 音速
<0682> 音速

//<0683> 無限
<0683> 無限

//<0684> エロ侍
<0684> エロ侍

//<0685> エロエロ団ナンバー１
<0685> エロエロ団ナンバー１

//<0686> ただのエロ少年
<0686> ただのエロ少年

//<0687> ユリブサイク
<0687> ユリブサイク

//<0688> ドピュッシー
<0688> ドピュッシー

//<0689> アメリカンエロドッグ
<0689> アメリカンエロドッグ

//<0690> ゼウス
<0690> ゼウス

//<0691> 日向markⅡ
<0691> 日向markⅡ

//<0692> 糞虫
<0692> 糞虫

//<0693> 量産型日向
<0693> 量産型日向

//<0694> ？？
<0694> ？？

//<0695> 「気負ってなんかいない！　ゆりのためなら、それぐらいやってみせる！！」
<0695> 「気負ってなんかいない！　ゆりのためなら、それぐらいやってみせる！！」

//<0696> nothing
<0696> nothing

//<0697> nothing
<0697> nothing

//<0698> nothing
<0698> nothing

//<0699> nothing
<0699> nothing

//<0700> nothing
<0700> nothing

//<0701> 松下
<0701> 松下

//<0702> 「それぐらいの執念があれば、すでに野田が神を倒しているだろう」
<0702> 「それぐらいの執念があれば、すでに野田が神を倒しているだろう」

//<0703> 音無
<0703> 音無

//<0704> クソ坊主
<0704> クソ坊主

//<0705> 代理人
<0705> 代理人

//<0706> 微妙すぎるイケメン
<0706> 微妙すぎるイケメン

//<0707> ロリコン
<0707> ロリコン

//<0708> メガネ仲間
<0708> メガネ仲間

//<0709> 暗算日本記録保持者
<0709> 暗算日本記録保持者

//<0710> 通り魔
<0710> 通り魔

//<0711> 記憶ナシ男
<0711> 記憶ナシ男

//<0712> 音速
<0712> 音速

//<0713> 無限
<0713> 無限

//<0714> エロ侍
<0714> エロ侍

//<0715> エロエロ団ナンバー１
<0715> エロエロ団ナンバー１

//<0716> ただのエロ少年
<0716> ただのエロ少年

//<0717> ユリブサイク
<0717> ユリブサイク

//<0718> ドピュッシー
<0718> ドピュッシー

//<0719> アメリカンエロドッグ
<0719> アメリカンエロドッグ

//<0720> ゼウス
<0720> ゼウス

//<0721> 日向markⅡ
<0721> 日向markⅡ

//<0722> 糞虫
<0722> 糞虫

//<0723> 量産型日向
<0723> 量産型日向

//<0724> ？？
<0724> ？？

//<0725> 「そうか…そうだよな…」
<0725> 「そうか…そうだよな…」

//<0726> 音無
<0726> 音無

//<0727> クソ坊主
<0727> クソ坊主

//<0728> 代理人
<0728> 代理人

//<0729> 微妙すぎるイケメン
<0729> 微妙すぎるイケメン

//<0730> ロリコン
<0730> ロリコン

//<0731> メガネ仲間
<0731> メガネ仲間

//<0732> 暗算日本記録保持者
<0732> 暗算日本記録保持者

//<0733> 通り魔
<0733> 通り魔

//<0734> 記憶ナシ男
<0734> 記憶ナシ男

//<0735> 音速
<0735> 音速

//<0736> 無限
<0736> 無限

//<0737> エロ侍
<0737> エロ侍

//<0738> エロエロ団ナンバー１
<0738> エロエロ団ナンバー１

//<0739> ただのエロ少年
<0739> ただのエロ少年

//<0740> ユリブサイク
<0740> ユリブサイク

//<0741> ドピュッシー
<0741> ドピュッシー

//<0742> アメリカンエロドッグ
<0742> アメリカンエロドッグ

//<0743> ゼウス
<0743> ゼウス

//<0744> 日向markⅡ
<0744> 日向markⅡ

//<0745> 糞虫
<0745> 糞虫

//<0746> 量産型日向
<0746> 量産型日向

//<0747> ？？
<0747> ？？

//<0748> 「でも、俺はあいつと違う」
<0748> 「でも、俺はあいつと違う」

//<0749> nothing
<0749> nothing

//<0750> nothing
<0750> nothing

//<0751> nothing
<0751> nothing

//<0752> nothing
<0752> nothing

//<0753> nothing
<0753> nothing

//<0754> 松下
<0754> 松下

//<0755> 「ほう、何が」
<0755> 「ほう、何が」

//<0756> 音無
<0756> 音無

//<0757> クソ坊主
<0757> クソ坊主

//<0758> 代理人
<0758> 代理人

//<0759> 微妙すぎるイケメン
<0759> 微妙すぎるイケメン

//<0760> ロリコン
<0760> ロリコン

//<0761> メガネ仲間
<0761> メガネ仲間

//<0762> 暗算日本記録保持者
<0762> 暗算日本記録保持者

//<0763> 通り魔
<0763> 通り魔

//<0764> 記憶ナシ男
<0764> 記憶ナシ男

//<0765> 音速
<0765> 音速

//<0766> 無限
<0766> 無限

//<0767> エロ侍
<0767> エロ侍

//<0768> エロエロ団ナンバー１
<0768> エロエロ団ナンバー１

//<0769> ただのエロ少年
<0769> ただのエロ少年

//<0770> ユリブサイク
<0770> ユリブサイク

//<0771> ドピュッシー
<0771> ドピュッシー

//<0772> アメリカンエロドッグ
<0772> アメリカンエロドッグ

//<0773> ゼウス
<0773> ゼウス

//<0774> 日向markⅡ
<0774> 日向markⅡ

//<0775> 糞虫
<0775> 糞虫

//<0776> 量産型日向
<0776> 量産型日向

//<0777> ？？
<0777> ？？

//<0778> 「俺は野田と違う。あいつは直情的で、すぐ力に訴える」
<0778> 「俺は野田と違う。あいつは直情的で、すぐ力に訴える」

//<0779> nothing
<0779> nothing

//<0780> nothing
<0780> nothing

//<0781> nothing
<0781> nothing

//<0782> nothing
<0782> nothing

//<0783> nothing
<0783> nothing

//<0784> 松下
<0784> 松下

//<0785> 「お前は違うというのか」
<0785> 「お前は違うというのか」

//<0786> 音無
<0786> 音無

//<0787> クソ坊主
<0787> クソ坊主

//<0788> 代理人
<0788> 代理人

//<0789> 微妙すぎるイケメン
<0789> 微妙すぎるイケメン

//<0790> ロリコン
<0790> ロリコン

//<0791> メガネ仲間
<0791> メガネ仲間

//<0792> 暗算日本記録保持者
<0792> 暗算日本記録保持者

//<0793> 通り魔
<0793> 通り魔

//<0794> 記憶ナシ男
<0794> 記憶ナシ男

//<0795> 音速
<0795> 音速

//<0796> 無限
<0796> 無限

//<0797> エロ侍
<0797> エロ侍

//<0798> エロエロ団ナンバー１
<0798> エロエロ団ナンバー１

//<0799> ただのエロ少年
<0799> ただのエロ少年

//<0800> ユリブサイク
<0800> ユリブサイク

//<0801> ドピュッシー
<0801> ドピュッシー

//<0802> アメリカンエロドッグ
<0802> アメリカンエロドッグ

//<0803> ゼウス
<0803> ゼウス

//<0804> 日向markⅡ
<0804> 日向markⅡ

//<0805> 糞虫
<0805> 糞虫

//<0806> 量産型日向
<0806> 量産型日向

//<0807> ？？
<0807> ？？

//<0808> 「はっ、当然」
<0808> 「はっ、当然」

//<0809> 人差し指で頭をつんつんとついてみせる。
<0809> 人差し指で頭をつんつんとついてみせる。

//<0810> 音無
<0810> 音無

//<0811> クソ坊主
<0811> クソ坊主

//<0812> 代理人
<0812> 代理人

//<0813> 微妙すぎるイケメン
<0813> 微妙すぎるイケメン

//<0814> ロリコン
<0814> ロリコン

//<0815> メガネ仲間
<0815> メガネ仲間

//<0816> 暗算日本記録保持者
<0816> 暗算日本記録保持者

//<0817> 通り魔
<0817> 通り魔

//<0818> 記憶ナシ男
<0818> 記憶ナシ男

//<0819> 音速
<0819> 音速

//<0820> 無限
<0820> 無限

//<0821> エロ侍
<0821> エロ侍

//<0822> エロエロ団ナンバー１
<0822> エロエロ団ナンバー１

//<0823> ただのエロ少年
<0823> ただのエロ少年

//<0824> ユリブサイク
<0824> ユリブサイク

//<0825> ドピュッシー
<0825> ドピュッシー

//<0826> アメリカンエロドッグ
<0826> アメリカンエロドッグ

//<0827> ゼウス
<0827> ゼウス

//<0828> 日向markⅡ
<0828> 日向markⅡ

//<0829> 糞虫
<0829> 糞虫

//<0830> 量産型日向
<0830> 量産型日向

//<0831> ？？
<0831> ？？

//<0832> 「頭脳さ…」
<0832> 「頭脳さ…」

//<0833> nothing
<0833> nothing

//<0834> nothing
<0834> nothing

//<0835> nothing
<0835> nothing

//<0836> nothing
<0836> nothing

//<0837> nothing
<0837> nothing

//<0838> 松下
<0838> 松下

//<0839> 「ふむ…確かに戦線の幹部は全員あほだとゆりっぺに言われ続けている」
<0839> 「ふむ…確かに戦線の幹部は全員あほだとゆりっぺに言われ続けている」

//<0840> 音無
<0840> 音無

//<0841> クソ坊主
<0841> クソ坊主

//<0842> 代理人
<0842> 代理人

//<0843> 微妙すぎるイケメン
<0843> 微妙すぎるイケメン

//<0844> ロリコン
<0844> ロリコン

//<0845> メガネ仲間
<0845> メガネ仲間

//<0846> 暗算日本記録保持者
<0846> 暗算日本記録保持者

//<0847> 通り魔
<0847> 通り魔

//<0848> 記憶ナシ男
<0848> 記憶ナシ男

//<0849> 音速
<0849> 音速

//<0850> 無限
<0850> 無限

//<0851> エロ侍
<0851> エロ侍

//<0852> エロエロ団ナンバー１
<0852> エロエロ団ナンバー１

//<0853> ただのエロ少年
<0853> ただのエロ少年

//<0854> ユリブサイク
<0854> ユリブサイク

//<0855> ドピュッシー
<0855> ドピュッシー

//<0856> アメリカンエロドッグ
<0856> アメリカンエロドッグ

//<0857> ゼウス
<0857> ゼウス

//<0858> 日向markⅡ
<0858> 日向markⅡ

//<0859> 糞虫
<0859> 糞虫

//<0860> 量産型日向
<0860> 量産型日向

//<0861> ？？
<0861> ？？

//<0862> 「だろ？　だから俺はお前たちとは違う。頭を使い、神を見つけ、捕獲してみせる」
<0862> 「だろ？　だから俺はお前たちとは違う。頭を使い、神を見つけ、捕獲してみせる」

//<0863> nothing
<0863> nothing

//<0864> nothing
<0864> nothing

//<0865> nothing
<0865> nothing

//<0866> nothing
<0866> nothing

//<0867> nothing
<0867> nothing

//<0868> 松下
<0868> 松下

//<0869> 「すごい自信だな…」
<0869> 「すごい自信だな…」

//<0870> 音無
<0870> 音無

//<0871> クソ坊主
<0871> クソ坊主

//<0872> 代理人
<0872> 代理人

//<0873> 微妙すぎるイケメン
<0873> 微妙すぎるイケメン

//<0874> ロリコン
<0874> ロリコン

//<0875> メガネ仲間
<0875> メガネ仲間

//<0876> 暗算日本記録保持者
<0876> 暗算日本記録保持者

//<0877> 通り魔
<0877> 通り魔

//<0878> 記憶ナシ男
<0878> 記憶ナシ男

//<0879> 音速
<0879> 音速

//<0880> 無限
<0880> 無限

//<0881> エロ侍
<0881> エロ侍

//<0882> エロエロ団ナンバー１
<0882> エロエロ団ナンバー１

//<0883> ただのエロ少年
<0883> ただのエロ少年

//<0884> ユリブサイク
<0884> ユリブサイク

//<0885> ドピュッシー
<0885> ドピュッシー

//<0886> アメリカンエロドッグ
<0886> アメリカンエロドッグ

//<0887> ゼウス
<0887> ゼウス

//<0888> 日向markⅡ
<0888> 日向markⅡ

//<0889> 糞虫
<0889> 糞虫

//<0890> 量産型日向
<0890> 量産型日向

//<0891> ？？
<0891> ？？

//<0892> 「ああ、待っておけよ、神！！」
<0892> 「ああ、待っておけよ、神！！」

//<0893> びしっ！と天空を指さした。
<0893> びしっ！と天空を指さした。

//<0894> nothing
<0894> nothing

//<0895> nothing
<0895> nothing

//<0896> nothing
<0896> nothing

//<0897> nothing
<0897> nothing

//<0898> nothing
<0898> nothing

//<0899> 松下
<0899> 松下

//<0900> 「じゃ、俺は訓練に戻る」
<0900> 「じゃ、俺は訓練に戻る」

//<0901> nothing
<0901> nothing

//<0902> nothing
<0902> nothing

//<0903> nothing
<0903> nothing

//<0904> nothing
<0904> nothing

//<0905> nothing
<0905> nothing

//<0906> nothing
<0906> nothing

//<0907> 音無
<0907> 音無

//<0908> クソ坊主
<0908> クソ坊主

//<0909> 代理人
<0909> 代理人

//<0910> 微妙すぎるイケメン
<0910> 微妙すぎるイケメン

//<0911> ロリコン
<0911> ロリコン

//<0912> メガネ仲間
<0912> メガネ仲間

//<0913> 暗算日本記録保持者
<0913> 暗算日本記録保持者

//<0914> 通り魔
<0914> 通り魔

//<0915> 記憶ナシ男
<0915> 記憶ナシ男

//<0916> 音速
<0916> 音速

//<0917> 無限
<0917> 無限

//<0918> エロ侍
<0918> エロ侍

//<0919> エロエロ団ナンバー１
<0919> エロエロ団ナンバー１

//<0920> ただのエロ少年
<0920> ただのエロ少年

//<0921> ユリブサイク
<0921> ユリブサイク

//<0922> ドピュッシー
<0922> ドピュッシー

//<0923> アメリカンエロドッグ
<0923> アメリカンエロドッグ

//<0924> ゼウス
<0924> ゼウス

//<0925> 日向markⅡ
<0925> 日向markⅡ

//<0926> 糞虫
<0926> 糞虫

//<0927> 量産型日向
<0927> 量産型日向

//<0928> ？？
<0928> ？？

//<0929> 「ああ、次会う時この世界は、ゆりが支配していることになるだろう」
<0929> 「ああ、次会う時この世界は、ゆりが支配していることになるだろう」

//<0930> 松下五段は何も言わず、平然と打ち込みを再開する。
<0930> 松下五段は何も言わず、平然と打ち込みを再開する。

//<0931> 音無
<0931> 音無

//<0932> クソ坊主
<0932> クソ坊主

//<0933> 代理人
<0933> 代理人

//<0934> 微妙すぎるイケメン
<0934> 微妙すぎるイケメン

//<0935> ロリコン
<0935> ロリコン

//<0936> メガネ仲間
<0936> メガネ仲間

//<0937> 暗算日本記録保持者
<0937> 暗算日本記録保持者

//<0938> 通り魔
<0938> 通り魔

//<0939> 記憶ナシ男
<0939> 記憶ナシ男

//<0940> 音速
<0940> 音速

//<0941> 無限
<0941> 無限

//<0942> エロ侍
<0942> エロ侍

//<0943> エロエロ団ナンバー１
<0943> エロエロ団ナンバー１

//<0944> ただのエロ少年
<0944> ただのエロ少年

//<0945> ユリブサイク
<0945> ユリブサイク

//<0946> ドピュッシー
<0946> ドピュッシー

//<0947> アメリカンエロドッグ
<0947> アメリカンエロドッグ

//<0948> ゼウス
<0948> ゼウス

//<0949> 日向markⅡ
<0949> 日向markⅡ

//<0950> 糞虫
<0950> 糞虫

//<0951> 量産型日向
<0951> 量産型日向

//<0952> ？？
<0952> ？？

//<0953> （不可能だと思っているようだが、俺はやるぜ…）
<0953> （不可能だと思っているようだが、俺はやるぜ…）

//<0954> 音無
<0954> 音無

//<0955> クソ坊主
<0955> クソ坊主

//<0956> 代理人
<0956> 代理人

//<0957> 微妙すぎるイケメン
<0957> 微妙すぎるイケメン

//<0958> ロリコン
<0958> ロリコン

//<0959> メガネ仲間
<0959> メガネ仲間

//<0960> 暗算日本記録保持者
<0960> 暗算日本記録保持者

//<0961> 通り魔
<0961> 通り魔

//<0962> 記憶ナシ男
<0962> 記憶ナシ男

//<0963> 音速
<0963> 音速

//<0964> 無限
<0964> 無限

//<0965> エロ侍
<0965> エロ侍

//<0966> エロエロ団ナンバー１
<0966> エロエロ団ナンバー１

//<0967> ただのエロ少年
<0967> ただのエロ少年

//<0968> ユリブサイク
<0968> ユリブサイク

//<0969> ドピュッシー
<0969> ドピュッシー

//<0970> アメリカンエロドッグ
<0970> アメリカンエロドッグ

//<0971> ゼウス
<0971> ゼウス

//<0972> 日向markⅡ
<0972> 日向markⅡ

//<0973> 糞虫
<0973> 糞虫

//<0974> 量産型日向
<0974> 量産型日向

//<0975> ？？
<0975> ？？

//<0976> 「そうなのか…。わかった、もう少しよく考えてみる」
<0976> 「そうなのか…。わかった、もう少しよく考えてみる」

//<0977> nothing
<0977> nothing

//<0978> nothing
<0978> nothing

//<0979> nothing
<0979> nothing

//<0980> nothing
<0980> nothing

//<0981> nothing
<0981> nothing

//<0982> 松下
<0982> 松下

//<0983> 「それはほっとした。俺のような無骨な男には荷が重い相談だったからな」
<0983> 「それはほっとした。俺のような無骨な男には荷が重い相談だったからな」

//<0984> 音無
<0984> 音無

//<0985> クソ坊主
<0985> クソ坊主

//<0986> 代理人
<0986> 代理人

//<0987> 微妙すぎるイケメン
<0987> 微妙すぎるイケメン

//<0988> ロリコン
<0988> ロリコン

//<0989> メガネ仲間
<0989> メガネ仲間

//<0990> 暗算日本記録保持者
<0990> 暗算日本記録保持者

//<0991> 通り魔
<0991> 通り魔

//<0992> 記憶ナシ男
<0992> 記憶ナシ男

//<0993> 音速
<0993> 音速

//<0994> 無限
<0994> 無限

//<0995> エロ侍
<0995> エロ侍

//<0996> エロエロ団ナンバー１
<0996> エロエロ団ナンバー１

//<0997> ただのエロ少年
<0997> ただのエロ少年

//<0998> ユリブサイク
<0998> ユリブサイク

//<0999> ドピュッシー
<0999> ドピュッシー

//<1000> アメリカンエロドッグ
<1000> アメリカンエロドッグ

//<1001> ゼウス
<1001> ゼウス

//<1002> 日向markⅡ
<1002> 日向markⅡ

//<1003> 糞虫
<1003> 糞虫

//<1004> 量産型日向
<1004> 量産型日向

//<1005> ？？
<1005> ？？

//<1006> 「ああ、悪かった」
<1006> 「ああ、悪かった」

//<1007> あまり気を使わせない方が良いだろう。
<1007> あまり気を使わせない方が良いだろう。

//<1008> 俺はこの場所から立ち去った。
<1008> 俺はこの場所から立ち去った。

//<1009> ああ→すがりつく→神の首を狙う
<1009> ああ→すがりつく→神の首を狙う
{1a2fd} 03 // 1009

//<1010> dummy
<1010> dummy

//<1011> bg_kuro
<1011> bg_kuro

//<1012> ep04_bg008
<1012> ep04_bg008

//<1013> mt0102
<1013> mt0102

//<1014> mt0103
<1014> mt0103

//<1015> mt0101
<1015> mt0101

//<1016> mt0206_01
<1016> mt0206_01

//<1017> mt0201
<1017> mt0201

//<1018> mt0208
<1018> mt0208

//<1019> mt0201
<1019> mt0201

//<1020> mt0301
<1020> mt0301

//<1021> sys_bk_selline00
<1021> sys_bk_selline00

//<1022> mt0408
<1022> mt0408

//<1023> mt0401
<1023> mt0401

//<1024> mt0106
<1024> mt0106

//<1025> mt0108
<1025> mt0108

//<1026> mt0101
<1026> mt0101

//<1027> mt0101_08
<1027> mt0101_08

//<1028> mt0101
<1028> mt0101

//<1029> sys_bk_selline00
<1029> sys_bk_selline00

//<1030> mt0106
<1030> mt0106

//<1031> mt0101
<1031> mt0101

//<1032> mt0101_08
<1032> mt0101_08

//<1033> m109
<1033> m109

//<1034> mt0101
<1034> mt0101

//<1035> mt0101
<1035> mt0101

//<1036> mt0101_08
<1036> mt0101_08

//<1037> mt0101
<1037> mt0101

//<1038> sys_bk_selline00
<1038> sys_bk_selline00

//<1039> mt0202
<1039> mt0202

//<1040> mt0302
<1040> mt0302

//<1041> mt0301
<1041> mt0301

//<1042> mt0308
<1042> mt0308

//<1043> mt0308
<1043> mt0308

//<1044> mt0201
<1044> mt0201

//<1045> mt0208
<1045> mt0208

//<1046> mt0201
<1046> mt0201

//<1047> mt0102_01
<1047> mt0102_01

//<1048> bg_kuro
<1048> bg_kuro

