// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0543> クソ坊主

//<0544> 代理人
<0544> 代理人

//<0545> 微妙すぎるイケメン
<0545> 微妙すぎるイケメン

//<0546> ロリコン
<0546> ロリコン

//<0547> メガネ仲間
<0547> メガネ仲間

//<0548> 暗算日本記録保持者
<0548> 暗算日本記録保持者

//<0549> 通り魔
<0549> 通り魔

//<0550> 記憶ナシ男
<0550> 記憶ナシ男

//<0551> 音速
<0551> 音速

//<0552> 無限
<0552> 無限

//<0553> エロ侍
<0553> エロ侍

//<0554> エロエロ団ナンバー１
<0554> エロエロ団ナンバー１

//<0555> ただのエロ少年
<0555> ただのエロ少年

//<0556> ユリブサイク
<0556> ユリブサイク

//<0557> ドピュッシー
<0557> ドピュッシー

//<0558> アメリカンエロドッグ
<0558> アメリカンエロドッグ

//<0559> ゼウス
<0559> ゼウス

//<0560> 日向markⅡ
<0560> 日向markⅡ

//<0561> 糞虫
<0561> 糞虫

//<0562> 量産型日向
<0562> 量産型日向

//<0563> ？？
<0563> ？？

//<0564> 「そんな冷静に言われても」
<0564> 「そんな冷静に言われても」

//<0565> nothing
<0565> nothing

//<0566> nothing
<0566> nothing

//<0567> nothing
<0567> nothing

//<0568> nothing
<0568> nothing

//<0569> nothing
<0569> nothing

//<0570> 松下
<0570> 松下

//<0571> 「はっ、ほんの冗談だぜ」
<0571> 「はっ、ほんの冗談だぜ」

//<0572> nothing
<0572> nothing

//<0573> nothing
<0573> nothing

//<0574> nothing
<0574> nothing

//<0575> nothing
<0575> nothing

//<0576> nothing
<0576> nothing

//<0577> 松下
<0577> 松下

//<0578> 「まあ、そう息むな。ひとつ、深呼吸でもしたらどうだ」
<0578> 「まあ、そう息むな。ひとつ、深呼吸でもしたらどうだ」

//<0579> 音無
<0579> 音無

//<0580> クソ坊主
<0580> クソ坊主

//<0581> 代理人
<0581> 代理人

//<0582> 微妙すぎるイケメン
<0582> 微妙すぎるイケメン

//<0583> ロリコン
<0583> ロリコン

//<0584> メガネ仲間
<0584> メガネ仲間

//<0585> 暗算日本記録保持者
<0585> 暗算日本記録保持者

//<0586> 通り魔
<0586> 通り魔

//<0587> 記憶ナシ男
<0587> 記憶ナシ男

//<0588> 音速
<0588> 音速

//<0589> 無限
<0589> 無限

//<0590> エロ侍
<0590> エロ侍

//<0591> エロエロ団ナンバー１
<0591> エロエロ団ナンバー１

//<0592> ただのエロ少年
<0592> ただのエロ少年

//<0593> ユリブサイク
<0593> ユリブサイク

//<0594> ドピュッシー
<0594> ドピュッシー

//<0595> アメリカンエロドッグ
<0595> アメリカンエロドッグ

//<0596> ゼウス
<0596> ゼウス

//<0597> 日向markⅡ
<0597> 日向markⅡ

//<0598> 糞虫
<0598> 糞虫

//<0599> 量産型日向
<0599> 量産型日向

//<0600> ？？
<0600> ？？

//<0601> 「あ、ああ」
<0601> 「あ、ああ」

//<0602> nothing
<0602> nothing

//<0603> nothing
<0603> nothing

//<0604> nothing
<0604> nothing

//<0605> nothing
<0605> nothing

//<0606> nothing
<0606> nothing

//<0607> 五段と一緒に、大きく胸を張って息を吸い込む。
<0607> 五段と一緒に、大きく胸を張って息を吸い込む。

//<0608> nothing
<0608> nothing

//<0609> nothing
<0609> nothing

//<0610> nothing
<0610> nothing

//<0611> nothing
<0611> nothing

//<0612> nothing
<0612> nothing

//<0613> 松下
<0613> 松下

//<0614> 「どうだ、落ち着いたか？」
<0614> 「どうだ、落ち着いたか？」

//<0615> 音無
<0615> 音無

//<0616> クソ坊主
<0616> クソ坊主

//<0617> 代理人
<0617> 代理人

//<0618> 微妙すぎるイケメン
<0618> 微妙すぎるイケメン

//<0619> ロリコン
<0619> ロリコン

//<0620> メガネ仲間
<0620> メガネ仲間

//<0621> 暗算日本記録保持者
<0621> 暗算日本記録保持者

//<0622> 通り魔
<0622> 通り魔

//<0623> 記憶ナシ男
<0623> 記憶ナシ男

//<0624> 音速
<0624> 音速

//<0625> 無限
<0625> 無限

//<0626> エロ侍
<0626> エロ侍

//<0627> エロエロ団ナンバー１
<0627> エロエロ団ナンバー１

//<0628> ただのエロ少年
<0628> ただのエロ少年

//<0629> ユリブサイク
<0629> ユリブサイク

//<0630> ドピュッシー
<0630> ドピュッシー

//<0631> アメリカンエロドッグ
<0631> アメリカンエロドッグ

//<0632> ゼウス
<0632> ゼウス

//<0633> 日向markⅡ
<0633> 日向markⅡ

//<0634> 糞虫
<0634> 糞虫

//<0635> 量産型日向
<0635> 量産型日向

//<0636> ？？
<0636> ？？

//<0637> 「ああ、大丈夫だ」
<0637> 「ああ、大丈夫だ」

//<0638> nothing
<0638> nothing

//<0639> nothing
<0639> nothing

//<0640> nothing
<0640> nothing

//<0641> nothing
<0641> nothing

//<0642> nothing
<0642> nothing

//<0643> 松下
<0643> 松下

//<0644> 「では、頼むとしようか」
<0644> 「では、頼むとしようか」

//<0645> 俺は、ごくりと息を飲む。
<0645> 俺は、ごくりと息を飲む。

//<0646> nothing
<0646> nothing

//<0647> nothing
<0647> nothing

//<0648> nothing
<0648> nothing

//<0649> nothing
<0649> nothing

//<0650> nothing
<0650> nothing

//<0651> 松下
<0651> 松下

//<0652> 「音無には、何もしないで欲しい」
<0652> 「音無には、何もしないで欲しい」

//<0653> 音無
<0653> 音無

//<0654> クソ坊主
<0654> クソ坊主

//<0655> 代理人
<0655> 代理人

//<0656> 微妙すぎるイケメン
<0656> 微妙すぎるイケメン

//<0657> ロリコン
<0657> ロリコン

//<0658> メガネ仲間
<0658> メガネ仲間

//<0659> 暗算日本記録保持者
<0659> 暗算日本記録保持者

//<0660> 通り魔
<0660> 通り魔

//<0661> 記憶ナシ男
<0661> 記憶ナシ男

//<0662> 音速
<0662> 音速

//<0663> 無限
<0663> 無限

//<0664> エロ侍
<0664> エロ侍

//<0665> エロエロ団ナンバー１
<0665> エロエロ団ナンバー１

//<0666> ただのエロ少年
<0666> ただのエロ少年

//<0667> ユリブサイク
<0667> ユリブサイク

//<0668> ドピュッシー
<0668> ドピュッシー

//<0669> アメリカンエロドッグ
<0669> アメリカンエロドッグ

//<0670> ゼウス
<0670> ゼウス

//<0671> 日向markⅡ
<0671> 日向markⅡ

//<0672> 糞虫
<0672> 糞虫

//<0673> 量産型日向
<0673> 量産型日向

//<0674> ？？
<0674> ？？

//<0675> 「…なに？」
<0675> 「…なに？」

//<0676> 聞き間違えかと思う。
<0676> 聞き間違えかと思う。

//<0677> 音無
<0677> 音無

//<0678> クソ坊主
<0678> クソ坊主

//<0679> 代理人
<0679> 代理人

//<0680> 微妙すぎるイケメン
<0680> 微妙すぎるイケメン

//<0681> ロリコン
<0681> ロリコン

//<0682> メガネ仲間
<0682> メガネ仲間

//<0683> 暗算日本記録保持者
<0683> 暗算日本記録保持者

//<0684> 通り魔
<0684> 通り魔

//<0685> 記憶ナシ男
<0685> 記憶ナシ男

//<0686> 音速
<0686> 音速

//<0687> 無限
<0687> 無限

//<0688> エロ侍
<0688> エロ侍

//<0689> エロエロ団ナンバー１
<0689> エロエロ団ナンバー１

//<0690> ただのエロ少年
<0690> ただのエロ少年

//<0691> ユリブサイク
<0691> ユリブサイク

//<0692> ドピュッシー
<0692> ドピュッシー

//<0693> アメリカンエロドッグ
<0693> アメリカンエロドッグ

//<0694> ゼウス
<0694> ゼウス

//<0695> 日向markⅡ
<0695> 日向markⅡ

//<0696> 糞虫
<0696> 糞虫

//<0697> 量産型日向
<0697> 量産型日向

//<0698> ？？
<0698> ？？

//<0699> 「何もしないで欲しい、とはどういう意味だ？」
<0699> 「何もしないで欲しい、とはどういう意味だ？」

//<0700> nothing
<0700> nothing

//<0701> nothing
<0701> nothing

//<0702> nothing
<0702> nothing

//<0703> nothing
<0703> nothing

//<0704> nothing
<0704> nothing

//<0705> 松下
<0705> 松下

//<0706> 「言葉通りの意味だ」
<0706> 「言葉通りの意味だ」

//<0707> 音無
<0707> 音無

//<0708> クソ坊主
<0708> クソ坊主

//<0709> 代理人
<0709> 代理人

//<0710> 微妙すぎるイケメン
<0710> 微妙すぎるイケメン

//<0711> ロリコン
<0711> ロリコン

//<0712> メガネ仲間
<0712> メガネ仲間

//<0713> 暗算日本記録保持者
<0713> 暗算日本記録保持者

//<0714> 通り魔
<0714> 通り魔

//<0715> 記憶ナシ男
<0715> 記憶ナシ男

//<0716> 音速
<0716> 音速

//<0717> 無限
<0717> 無限

//<0718> エロ侍
<0718> エロ侍

//<0719> エロエロ団ナンバー１
<0719> エロエロ団ナンバー１

//<0720> ただのエロ少年
<0720> ただのエロ少年

//<0721> ユリブサイク
<0721> ユリブサイク

//<0722> ドピュッシー
<0722> ドピュッシー

//<0723> アメリカンエロドッグ
<0723> アメリカンエロドッグ

//<0724> ゼウス
<0724> ゼウス

//<0725> 日向markⅡ
<0725> 日向markⅡ

//<0726> 糞虫
<0726> 糞虫

//<0727> 量産型日向
<0727> 量産型日向

//<0728> ？？
<0728> ？？

//<0729> 「特にして欲しいことはないってことか？」
<0729> 「特にして欲しいことはないってことか？」

//<0730> 音無
<0730> 音無

//<0731> クソ坊主
<0731> クソ坊主

//<0732> 代理人
<0732> 代理人

//<0733> 微妙すぎるイケメン
<0733> 微妙すぎるイケメン

//<0734> ロリコン
<0734> ロリコン

//<0735> メガネ仲間
<0735> メガネ仲間

//<0736> 暗算日本記録保持者
<0736> 暗算日本記録保持者

//<0737> 通り魔
<0737> 通り魔

//<0738> 記憶ナシ男
<0738> 記憶ナシ男

//<0739> 音速
<0739> 音速

//<0740> 無限
<0740> 無限

//<0741> エロ侍
<0741> エロ侍

//<0742> エロエロ団ナンバー１
<0742> エロエロ団ナンバー１

//<0743> ただのエロ少年
<0743> ただのエロ少年

//<0744> ユリブサイク
<0744> ユリブサイク

//<0745> ドピュッシー
<0745> ドピュッシー

//<0746> アメリカンエロドッグ
<0746> アメリカンエロドッグ

//<0747> ゼウス
<0747> ゼウス

//<0748> 日向markⅡ
<0748> 日向markⅡ

//<0749> 糞虫
<0749> 糞虫

//<0750> 量産型日向
<0750> 量産型日向

//<0751> ？？
<0751> ？？

//<0752> 「別になんでもいいんだぞ？　俺の気持ちなんだから」
<0752> 「別になんでもいいんだぞ？　俺の気持ちなんだから」

//<0753> 音無
<0753> 音無

//<0754> クソ坊主
<0754> クソ坊主

//<0755> 代理人
<0755> 代理人

//<0756> 微妙すぎるイケメン
<0756> 微妙すぎるイケメン

//<0757> ロリコン
<0757> ロリコン

//<0758> メガネ仲間
<0758> メガネ仲間

//<0759> 暗算日本記録保持者
<0759> 暗算日本記録保持者

//<0760> 通り魔
<0760> 通り魔

//<0761> 記憶ナシ男
<0761> 記憶ナシ男

//<0762> 音速
<0762> 音速

//<0763> 無限
<0763> 無限

//<0764> エロ侍
<0764> エロ侍

//<0765> エロエロ団ナンバー１
<0765> エロエロ団ナンバー１

//<0766> ただのエロ少年
<0766> ただのエロ少年

//<0767> ユリブサイク
<0767> ユリブサイク

//<0768> ドピュッシー
<0768> ドピュッシー

//<0769> アメリカンエロドッグ
<0769> アメリカンエロドッグ

//<0770> ゼウス
<0770> ゼウス

//<0771> 日向markⅡ
<0771> 日向markⅡ

//<0772> 糞虫
<0772> 糞虫

//<0773> 量産型日向
<0773> 量産型日向

//<0774> ？？
<0774> ？？

//<0775> 「…それとも、俺の礼では嫌だってことか？」
<0775> 「…それとも、俺の礼では嫌だってことか？」

//<0776> nothing
<0776> nothing

//<0777> nothing
<0777> nothing

//<0778> nothing
<0778> nothing

//<0779> nothing
<0779> nothing

//<0780> nothing
<0780> nothing

//<0781> 松下
<0781> 松下

//<0782> 「いや、そういう意味ではない」
<0782> 「いや、そういう意味ではない」

//<0783> nothing
<0783> nothing

//<0784> nothing
<0784> nothing

//<0785> nothing
<0785> nothing

//<0786> nothing
<0786> nothing

//<0787> nothing
<0787> nothing

//<0788> 松下
<0788> 松下

//<0789> 「…そうだな。敢えて言うなら、何もしないことをして欲しい」
<0789> 「…そうだな。敢えて言うなら、何もしないことをして欲しい」

//<0790> 音無
<0790> 音無

//<0791> クソ坊主
<0791> クソ坊主

//<0792> 代理人
<0792> 代理人

//<0793> 微妙すぎるイケメン
<0793> 微妙すぎるイケメン

//<0794> ロリコン
<0794> ロリコン

//<0795> メガネ仲間
<0795> メガネ仲間

//<0796> 暗算日本記録保持者
<0796> 暗算日本記録保持者

//<0797> 通り魔
<0797> 通り魔

//<0798> 記憶ナシ男
<0798> 記憶ナシ男

//<0799> 音速
<0799> 音速

//<0800> 無限
<0800> 無限

//<0801> エロ侍
<0801> エロ侍

//<0802> エロエロ団ナンバー１
<0802> エロエロ団ナンバー１

//<0803> ただのエロ少年
<0803> ただのエロ少年

//<0804> ユリブサイク
<0804> ユリブサイク

//<0805> ドピュッシー
<0805> ドピュッシー

//<0806> アメリカンエロドッグ
<0806> アメリカンエロドッグ

//<0807> ゼウス
<0807> ゼウス

//<0808> 日向markⅡ
<0808> 日向markⅡ

//<0809> 糞虫
<0809> 糞虫

//<0810> 量産型日向
<0810> 量産型日向

//<0811> ？？
<0811> ？？

//<0812> 「…？」
<0812> 「…？」

//<0813> ますます意味がわからない。
<0813> ますます意味がわからない。

//<0814> nothing
<0814> nothing

//<0815> nothing
<0815> nothing

//<0816> nothing
<0816> nothing

//<0817> nothing
<0817> nothing

//<0818> nothing
<0818> nothing

//<0819> 松下
<0819> 松下

//<0820> 「俺と共に、何もしないことを楽しもうではないか」
<0820> 「俺と共に、何もしないことを楽しもうではないか」

//<0821> 音無
<0821> 音無

//<0822> クソ坊主
<0822> クソ坊主

//<0823> 代理人
<0823> 代理人

//<0824> 微妙すぎるイケメン
<0824> 微妙すぎるイケメン

//<0825> ロリコン
<0825> ロリコン

//<0826> メガネ仲間
<0826> メガネ仲間

//<0827> 暗算日本記録保持者
<0827> 暗算日本記録保持者

//<0828> 通り魔
<0828> 通り魔

//<0829> 記憶ナシ男
<0829> 記憶ナシ男

//<0830> 音速
<0830> 音速

//<0831> 無限
<0831> 無限

//<0832> エロ侍
<0832> エロ侍

//<0833> エロエロ団ナンバー１
<0833> エロエロ団ナンバー１

//<0834> ただのエロ少年
<0834> ただのエロ少年

//<0835> ユリブサイク
<0835> ユリブサイク

//<0836> ドピュッシー
<0836> ドピュッシー

//<0837> アメリカンエロドッグ
<0837> アメリカンエロドッグ

//<0838> ゼウス
<0838> ゼウス

//<0839> 日向markⅡ
<0839> 日向markⅡ

//<0840> 糞虫
<0840> 糞虫

//<0841> 量産型日向
<0841> 量産型日向

//<0842> ？？
<0842> ？？

//<0843> 「…何もしない」
<0843> 「…何もしない」

//<0844> nothing
<0844> nothing

//<0845> nothing
<0845> nothing

//<0846> nothing
<0846> nothing

//<0847> nothing
<0847> nothing

//<0848> nothing
<0848> nothing

//<0849> 松下
<0849> 松下

//<0850> 「そうだ。今日は一日、二人で何もしないのだ」
<0850> 「そうだ。今日は一日、二人で何もしないのだ」

//<0851> 音無
<0851> 音無

//<0852> クソ坊主
<0852> クソ坊主

//<0853> 代理人
<0853> 代理人

//<0854> 微妙すぎるイケメン
<0854> 微妙すぎるイケメン

//<0855> ロリコン
<0855> ロリコン

//<0856> メガネ仲間
<0856> メガネ仲間

//<0857> 暗算日本記録保持者
<0857> 暗算日本記録保持者

//<0858> 通り魔
<0858> 通り魔

//<0859> 記憶ナシ男
<0859> 記憶ナシ男

//<0860> 音速
<0860> 音速

//<0861> 無限
<0861> 無限

//<0862> エロ侍
<0862> エロ侍

//<0863> エロエロ団ナンバー１
<0863> エロエロ団ナンバー１

//<0864> ただのエロ少年
<0864> ただのエロ少年

//<0865> ユリブサイク
<0865> ユリブサイク

//<0866> ドピュッシー
<0866> ドピュッシー

//<0867> アメリカンエロドッグ
<0867> アメリカンエロドッグ

//<0868> ゼウス
<0868> ゼウス

//<0869> 日向markⅡ
<0869> 日向markⅡ

//<0870> 糞虫
<0870> 糞虫

//<0871> 量産型日向
<0871> 量産型日向

//<0872> ？？
<0872> ？？

//<0873> 「つまり、休みってことか？」
<0873> 「つまり、休みってことか？」

//<0874> nothing
<0874> nothing

//<0875> nothing
<0875> nothing

//<0876> nothing
<0876> nothing

//<0877> nothing
<0877> nothing

//<0878> nothing
<0878> nothing

//<0879> 松下
<0879> 松下

//<0880> 「ようはそういうことだな」
<0880> 「ようはそういうことだな」

//<0881> 音無
<0881> 音無

//<0882> クソ坊主
<0882> クソ坊主

//<0883> 代理人
<0883> 代理人

//<0884> 微妙すぎるイケメン
<0884> 微妙すぎるイケメン

//<0885> ロリコン
<0885> ロリコン

//<0886> メガネ仲間
<0886> メガネ仲間

//<0887> 暗算日本記録保持者
<0887> 暗算日本記録保持者

//<0888> 通り魔
<0888> 通り魔

//<0889> 記憶ナシ男
<0889> 記憶ナシ男

//<0890> 音速
<0890> 音速

//<0891> 無限
<0891> 無限

//<0892> エロ侍
<0892> エロ侍

//<0893> エロエロ団ナンバー１
<0893> エロエロ団ナンバー１

//<0894> ただのエロ少年
<0894> ただのエロ少年

//<0895> ユリブサイク
<0895> ユリブサイク

//<0896> ドピュッシー
<0896> ドピュッシー

//<0897> アメリカンエロドッグ
<0897> アメリカンエロドッグ

//<0898> ゼウス
<0898> ゼウス

//<0899> 日向markⅡ
<0899> 日向markⅡ

//<0900> 糞虫
<0900> 糞虫

//<0901> 量産型日向
<0901> 量産型日向

//<0902> ？？
<0902> ？？

//<0903> 「…それでいいのか？」
<0903> 「…それでいいのか？」

//<0904> nothing
<0904> nothing

//<0905> nothing
<0905> nothing

//<0906> nothing
<0906> nothing

//<0907> nothing
<0907> nothing

//<0908> nothing
<0908> nothing

//<0909> 松下
<0909> 松下

//<0910> 「たまには、体を休めねばならんと思っていたところだ」
<0910> 「たまには、体を休めねばならんと思っていたところだ」

//<0911> nothing
<0911> nothing

//<0912> nothing
<0912> nothing

//<0913> nothing
<0913> nothing

//<0914> nothing
<0914> nothing

//<0915> nothing
<0915> nothing

//<0916> 松下
<0916> 松下

//<0917> 「だが、ひとりでいるとつい動かしてしまう」
<0917> 「だが、ひとりでいるとつい動かしてしまう」

//<0918> nothing
<0918> nothing

//<0919> nothing
<0919> nothing

//<0920> nothing
<0920> nothing

//<0921> nothing
<0921> nothing

//<0922> nothing
<0922> nothing

//<0923> 松下
<0923> 松下

//<0924> 「だから、共に休もうではないか」
<0924> 「だから、共に休もうではないか」

//<0925> 音無
<0925> 音無

//<0926> クソ坊主
<0926> クソ坊主

//<0927> 代理人
<0927> 代理人

//<0928> 微妙すぎるイケメン
<0928> 微妙すぎるイケメン

//<0929> ロリコン
<0929> ロリコン

//<0930> メガネ仲間
<0930> メガネ仲間

//<0931> 暗算日本記録保持者
<0931> 暗算日本記録保持者

//<0932> 通り魔
<0932> 通り魔

//<0933> 記憶ナシ男
<0933> 記憶ナシ男

//<0934> 音速
<0934> 音速

//<0935> 無限
<0935> 無限

//<0936> エロ侍
<0936> エロ侍

//<0937> エロエロ団ナンバー１
<0937> エロエロ団ナンバー１

//<0938> ただのエロ少年
<0938> ただのエロ少年

//<0939> ユリブサイク
<0939> ユリブサイク

//<0940> ドピュッシー
<0940> ドピュッシー

//<0941> アメリカンエロドッグ
<0941> アメリカンエロドッグ

//<0942> ゼウス
<0942> ゼウス

//<0943> 日向markⅡ
<0943> 日向markⅡ

//<0944> 糞虫
<0944> 糞虫

//<0945> 量産型日向
<0945> 量産型日向

//<0946> ？？
<0946> ？？

//<0947> 「五段がそう言うなら…」
<0947> 「五段がそう言うなら…」

//<0948> できれば、具体的に何か礼がしたいと思わないでもないが、それもいいだろう。
<0948> できれば、具体的に何か礼がしたいと思わないでもないが、それもいいだろう。

//<0949> 俺は、五段の心遣いをありがたく受けることにした。
<0949> 俺は、五段の心遣いをありがたく受けることにした。

//<0950> 音無
<0950> 音無

//<0951> クソ坊主
<0951> クソ坊主

//<0952> 代理人
<0952> 代理人

//<0953> 微妙すぎるイケメン
<0953> 微妙すぎるイケメン

//<0954> ロリコン
<0954> ロリコン

//<0955> メガネ仲間
<0955> メガネ仲間

//<0956> 暗算日本記録保持者
<0956> 暗算日本記録保持者

//<0957> 通り魔
<0957> 通り魔

//<0958> 記憶ナシ男
<0958> 記憶ナシ男

//<0959> 音速
<0959> 音速

//<0960> 無限
<0960> 無限

//<0961> エロ侍
<0961> エロ侍

//<0962> エロエロ団ナンバー１
<0962> エロエロ団ナンバー１

//<0963> ただのエロ少年
<0963> ただのエロ少年

//<0964> ユリブサイク
<0964> ユリブサイク

//<0965> ドピュッシー
<0965> ドピュッシー

//<0966> アメリカンエロドッグ
<0966> アメリカンエロドッグ

//<0967> ゼウス
<0967> ゼウス

//<0968> 日向markⅡ
<0968> 日向markⅡ

//<0969> 糞虫
<0969> 糞虫

//<0970> 量産型日向
<0970> 量産型日向

//<0971> ？？
<0971> ？？

//<0972> 「…呼吸もしちゃダメなのか！？」
<0972> 「…呼吸もしちゃダメなのか！？」

//<0973> nothing
<0973> nothing

//<0974> nothing
<0974> nothing

//<0975> nothing
<0975> nothing

//<0976> nothing
<0976> nothing

//<0977> nothing
<0977> nothing

//<0978> 松下
<0978> 松下

//<0979> 「息をしなかったところで、死ぬわけではない」
<0979> 「息をしなかったところで、死ぬわけではない」

//<0980> 音無
<0980> 音無

//<0981> クソ坊主
<0981> クソ坊主

//<0982> 代理人
<0982> 代理人

//<0983> 微妙すぎるイケメン
<0983> 微妙すぎるイケメン

//<0984> ロリコン
<0984> ロリコン

//<0985> メガネ仲間
<0985> メガネ仲間

//<0986> 暗算日本記録保持者
<0986> 暗算日本記録保持者

//<0987> 通り魔
<0987> 通り魔

//<0988> 記憶ナシ男
<0988> 記憶ナシ男

//<0989> 音速
<0989> 音速

//<0990> 無限
<0990> 無限

//<0991> エロ侍
<0991> エロ侍

//<0992> エロエロ団ナンバー１
<0992> エロエロ団ナンバー１

//<0993> ただのエロ少年
<0993> ただのエロ少年

//<0994> ユリブサイク
<0994> ユリブサイク

//<0995> ドピュッシー
<0995> ドピュッシー

//<0996> アメリカンエロドッグ
<0996> アメリカンエロドッグ

//<0997> ゼウス
<0997> ゼウス

//<0998> 日向markⅡ
<0998> 日向markⅡ

//<0999> 糞虫
<0999> 糞虫

//<1000> 量産型日向
<1000> 量産型日向

//<1001> ？？
<1001> ？？

//<1002> 「いや、死ぬだろ！」
<1002> 「いや、死ぬだろ！」

//<1003> nothing
<1003> nothing

//<1004> nothing
<1004> nothing

//<1005> nothing
<1005> nothing

//<1006> nothing
<1006> nothing

//<1007> nothing
<1007> nothing

//<1008> 松下
<1008> 松下

//<1009> 「正確には、死んだところで生き返る、だな」
<1009> 「正確には、死んだところで生き返る、だな」

//<1010> 音無
<1010> 音無

//<1011> クソ坊主
<1011> クソ坊主

//<1012> 代理人
<1012> 代理人

//<1013> 微妙すぎるイケメン
<1013> 微妙すぎるイケメン

//<1014> ロリコン
<1014> ロリコン

//<1015> メガネ仲間
<1015> メガネ仲間

//<1016> 暗算日本記録保持者
<1016> 暗算日本記録保持者

//<1017> 通り魔
<1017> 通り魔

//<1018> 記憶ナシ男
<1018> 記憶ナシ男

//<1019> 音速
<1019> 音速

//<1020> 無限
<1020> 無限

//<1021> エロ侍
<1021> エロ侍

//<1022> エロエロ団ナンバー１
<1022> エロエロ団ナンバー１

//<1023> ただのエロ少年
<1023> ただのエロ少年

//<1024> ユリブサイク
<1024> ユリブサイク

//<1025> ドピュッシー
<1025> ドピュッシー

//<1026> アメリカンエロドッグ
<1026> アメリカンエロドッグ

//<1027> ゼウス
<1027> ゼウス

//<1028> 日向markⅡ
<1028> 日向markⅡ

//<1029> 糞虫
<1029> 糞虫

//<1030> 量産型日向
<1030> 量産型日向

//<1031> ？？
<1031> ？？

//<1032> 「そんな冷静に言われても」
<1032> 「そんな冷静に言われても」

//<1033> nothing
<1033> nothing

//<1034> nothing
<1034> nothing

//<1035> nothing
<1035> nothing

//<1036> nothing
<1036> nothing

//<1037> nothing
<1037> nothing

//<1038> 松下
<1038> 松下

//<1039> 「ほんの冗談だ」
<1039> 「ほんの冗談だ」

//<1040> 五段の冗談は、よく分からない…。
<1040> 五段の冗談は、よく分からない…。

//<1041> 結局、五段の言う通り、本当に何もせず、日がな一日過ごす。
<1041> 結局、五段の言う通り、本当に何もせず、日がな一日過ごす。

//<1042> nothing
<1042> nothing

//<1043> nothing
<1043> nothing

//<1044> nothing
<1044> nothing

//<1045> nothing
<1045> nothing

//<1046> nothing
<1046> nothing

//<1047> 松下
<1047> 松下

//<1048> 「たまには、こういう日もいいもんだな」
<1048> 「たまには、こういう日もいいもんだな」

//<1049> 俺と五段は、並んで座り、ただひたすらぼんやりしていた。
<1049> 俺と五段は、並んで座り、ただひたすらぼんやりしていた。

//<1050> 音無
<1050> 音無

//<1051> クソ坊主
<1051> クソ坊主

//<1052> 代理人
<1052> 代理人

//<1053> 微妙すぎるイケメン
<1053> 微妙すぎるイケメン

//<1054> ロリコン
<1054> ロリコン

//<1055> メガネ仲間
<1055> メガネ仲間

//<1056> 暗算日本記録保持者
<1056> 暗算日本記録保持者

//<1057> 通り魔
<1057> 通り魔

//<1058> 記憶ナシ男
<1058> 記憶ナシ男

//<1059> 音速
<1059> 音速

//<1060> 無限
<1060> 無限

//<1061> エロ侍
<1061> エロ侍

//<1062> エロエロ団ナンバー１
<1062> エロエロ団ナンバー１

//<1063> ただのエロ少年
<1063> ただのエロ少年

//<1064> ユリブサイク
<1064> ユリブサイク

//<1065> ドピュッシー
<1065> ドピュッシー

//<1066> アメリカンエロドッグ
<1066> アメリカンエロドッグ

//<1067> ゼウス
<1067> ゼウス

//<1068> 日向markⅡ
<1068> 日向markⅡ

//<1069> 糞虫
<1069> 糞虫

//<1070> 量産型日向
<1070> 量産型日向

//<1071> ？？
<1071> ？？

//<1072> 「何もしない、というのも疲れるな」
<1072> 「何もしない、というのも疲れるな」

//<1073> 体を動かさないと、もったいないという気になる。
<1073> 体を動かさないと、もったいないという気になる。

//<1074> だが、それ以上に後ろめたい。
<1074> だが、それ以上に後ろめたい。

//<1075> 音無
<1075> 音無

//<1076> クソ坊主
<1076> クソ坊主

//<1077> 代理人
<1077> 代理人

//<1078> 微妙すぎるイケメン
<1078> 微妙すぎるイケメン

//<1079> ロリコン
<1079> ロリコン

//<1080> メガネ仲間
<1080> メガネ仲間

//<1081> 暗算日本記録保持者
<1081> 暗算日本記録保持者

//<1082> 通り魔
<1082> 通り魔

//<1083> 記憶ナシ男
<1083> 記憶ナシ男

//<1084> 音速
<1084> 音速

//<1085> 無限
<1085> 無限

//<1086> エロ侍
<1086> エロ侍

//<1087> エロエロ団ナンバー１
<1087> エロエロ団ナンバー１

//<1088> ただのエロ少年
