// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<3281> 「あれ？　野田くんはいいの？」

//<3282> 日向
<3282> 日向

//<3283> 男Ｂ
<3283> 男Ｂ

//<3284> エロエロ団総帥
<3284> エロエロ団総帥

//<3285> イケチン
<3285> イケチン

//<3286> ホモ太
<3286> ホモ太

//<3287> ひなチン
<3287> ひなチン

//<3288> 秀樹
<3288> 秀樹

//<3289> 男子生徒
<3289> 男子生徒

//<3290> ？？
<3290> ？？

//<3291> 「あの馬鹿は、どうせまた、単独行動してんだろ…」
<3291> 「あの馬鹿は、どうせまた、単独行動してんだろ…」

//<3292> 岩沢
<3292> 岩沢

//<3293> 「じゃ、あたしは、戻るよ」
<3293> 「じゃ、あたしは、戻るよ」

//<3294> ゆり
<3294> ゆり

//<3295> 女生徒
<3295> 女生徒

//<3296> ？？
<3296> ？？

//<3297> 「ええ」
<3297> 「ええ」

//<3298> 岩沢が最初に本部を後にした。
<3298> 岩沢が最初に本部を後にした。

//<3299> 音無
<3299> 音無

//<3300> クソ坊主
<3300> クソ坊主

//<3301> 代理人
<3301> 代理人

//<3302> 微妙すぎるイケメン
<3302> 微妙すぎるイケメン

//<3303> ロリコン
<3303> ロリコン

//<3304> メガネ仲間
<3304> メガネ仲間

//<3305> 暗算日本記録保持者
<3305> 暗算日本記録保持者

//<3306> 通り魔
<3306> 通り魔

//<3307> 記憶ナシ男
<3307> 記憶ナシ男

//<3308> 音速
<3308> 音速

//<3309> 無限
<3309> 無限

//<3310> エロ侍
<3310> エロ侍

//<3311> エロエロ団ナンバー１
<3311> エロエロ団ナンバー１

//<3312> ただのエロ少年
<3312> ただのエロ少年

//<3313> ユリブサイク
<3313> ユリブサイク

//<3314> ドピュッシー
<3314> ドピュッシー

//<3315> アメリカンエロドッグ
<3315> アメリカンエロドッグ

//<3316> ゼウス
<3316> ゼウス

//<3317> 日向markⅡ
<3317> 日向markⅡ

//<3318> 糞虫
<3318> 糞虫

//<3319> 量産型日向
<3319> 量産型日向

//<3320> ？？
<3320> ？？

//<3321> （岩沢は実行部隊ではない。あくまでも陽動部隊なんだな…）
<3321> （岩沢は実行部隊ではない。あくまでも陽動部隊なんだな…）

//<3322> nothing
<3322> nothing

//<3323> nothing
<3323> nothing

//<3324> nothing
<3324> nothing

//<3325> nothing
<3325> nothing

//<3326> nothing
<3326> nothing

//<3327> 日向
<3327> 日向

//<3328> 男Ｂ
<3328> 男Ｂ

//<3329> エロエロ団総帥
<3329> エロエロ団総帥

//<3330> イケチン
<3330> イケチン

//<3331> ホモ太
<3331> ホモ太

//<3332> ひなチン
<3332> ひなチン

//<3333> 秀樹
<3333> 秀樹

//<3334> 男子生徒
<3334> 男子生徒

//<3335> ？？
<3335> ？？

//<3336> 「音無も、今回の作戦から降りろよな」
<3336> 「音無も、今回の作戦から降りろよな」

//<3337> 音無
<3337> 音無

//<3338> クソ坊主
<3338> クソ坊主

//<3339> 代理人
<3339> 代理人

//<3340> 微妙すぎるイケメン
<3340> 微妙すぎるイケメン

//<3341> ロリコン
<3341> ロリコン

//<3342> メガネ仲間
<3342> メガネ仲間

//<3343> 暗算日本記録保持者
<3343> 暗算日本記録保持者

//<3344> 通り魔
<3344> 通り魔

//<3345> 記憶ナシ男
<3345> 記憶ナシ男

//<3346> 音速
<3346> 音速

//<3347> 無限
<3347> 無限

//<3348> エロ侍
<3348> エロ侍

//<3349> エロエロ団ナンバー１
<3349> エロエロ団ナンバー１

//<3350> ただのエロ少年
<3350> ただのエロ少年

//<3351> ユリブサイク
<3351> ユリブサイク

//<3352> ドピュッシー
<3352> ドピュッシー

//<3353> アメリカンエロドッグ
<3353> アメリカンエロドッグ

//<3354> ゼウス
<3354> ゼウス

//<3355> 日向markⅡ
<3355> 日向markⅡ

//<3356> 糞虫
<3356> 糞虫

//<3357> 量産型日向
<3357> 量産型日向

//<3358> ？？
<3358> ？？

//<3359> 「え？　なぜ？」
<3359> 「え？　なぜ？」

//<3360> nothing
<3360> nothing

//<3361> nothing
<3361> nothing

//<3362> nothing
<3362> nothing

//<3363> nothing
<3363> nothing

//<3364> nothing
<3364> nothing

//<3365> 日向
<3365> 日向

//<3366> 男Ｂ
<3366> 男Ｂ

//<3367> エロエロ団総帥
<3367> エロエロ団総帥

//<3368> イケチン
<3368> イケチン

//<3369> ホモ太
<3369> ホモ太

//<3370> ひなチン
<3370> ひなチン

//<3371> 秀樹
<3371> 秀樹

//<3372> 男子生徒
<3372> 男子生徒

//<3373> ？？
<3373> ？？

//<3374> 「だって、傷だらけじゃん。まともに動けないだろ」
<3374> 「だって、傷だらけじゃん。まともに動けないだろ」

//<3375> 動ける
<3375> 動ける

//<3376> 動けない
<3376> 動けない

//<3377> selbtn : 
<3377> selbtn : 

//<3378> 音無
<3378> 音無

//<3379> クソ坊主
<3379> クソ坊主

//<3380> 代理人
<3380> 代理人

//<3381> 微妙すぎるイケメン
<3381> 微妙すぎるイケメン

//<3382> ロリコン
<3382> ロリコン

//<3383> メガネ仲間
<3383> メガネ仲間

//<3384> 暗算日本記録保持者
<3384> 暗算日本記録保持者

//<3385> 通り魔
<3385> 通り魔

//<3386> 記憶ナシ男
<3386> 記憶ナシ男

//<3387> 音速
<3387> 音速

//<3388> 無限
<3388> 無限

//<3389> エロ侍
<3389> エロ侍

//<3390> エロエロ団ナンバー１
<3390> エロエロ団ナンバー１

//<3391> ただのエロ少年
<3391> ただのエロ少年

//<3392> ユリブサイク
<3392> ユリブサイク

//<3393> ドピュッシー
<3393> ドピュッシー

//<3394> アメリカンエロドッグ
<3394> アメリカンエロドッグ

//<3395> ゼウス
<3395> ゼウス

//<3396> 日向markⅡ
<3396> 日向markⅡ

//<3397> 糞虫
<3397> 糞虫

//<3398> 量産型日向
<3398> 量産型日向

//<3399> ？？
<3399> ？？

//<3400> 「全然平気だ。動けるぜ？」
<3400> 「全然平気だ。動けるぜ？」

//<3401> 強がってみせる。
<3401> 強がってみせる。

//<3402> nothing
<3402> nothing

//<3403> nothing
<3403> nothing

//<3404> nothing
<3404> nothing

//<3405> nothing
<3405> nothing

//<3406> nothing
<3406> nothing

//<3407> 日向
<3407> 日向

//<3408> 男Ｂ
<3408> 男Ｂ

//<3409> エロエロ団総帥
<3409> エロエロ団総帥

//<3410> イケチン
<3410> イケチン

//<3411> ホモ太
<3411> ホモ太

//<3412> ひなチン
<3412> ひなチン

//<3413> 秀樹
<3413> 秀樹

//<3414> 男子生徒
<3414> 男子生徒

//<3415> ？？
<3415> ？？

//<3416> 「それ、マジで言ってんのか」
<3416> 「それ、マジで言ってんのか」

//<3417> 音無
<3417> 音無

//<3418> クソ坊主
<3418> クソ坊主

//<3419> 代理人
<3419> 代理人

//<3420> 微妙すぎるイケメン
<3420> 微妙すぎるイケメン

//<3421> ロリコン
<3421> ロリコン

//<3422> メガネ仲間
<3422> メガネ仲間

//<3423> 暗算日本記録保持者
<3423> 暗算日本記録保持者

//<3424> 通り魔
<3424> 通り魔

//<3425> 記憶ナシ男
<3425> 記憶ナシ男

//<3426> 音速
<3426> 音速

//<3427> 無限
<3427> 無限

//<3428> エロ侍
<3428> エロ侍

//<3429> エロエロ団ナンバー１
<3429> エロエロ団ナンバー１

//<3430> ただのエロ少年
<3430> ただのエロ少年

//<3431> ユリブサイク
<3431> ユリブサイク

//<3432> ドピュッシー
<3432> ドピュッシー

//<3433> アメリカンエロドッグ
<3433> アメリカンエロドッグ

//<3434> ゼウス
<3434> ゼウス

//<3435> 日向markⅡ
<3435> 日向markⅡ

//<3436> 糞虫
<3436> 糞虫

//<3437> 量産型日向
<3437> 量産型日向

//<3438> ？？
<3438> ？？

//<3439> 「ああ」
<3439> 「ああ」

//<3440> nothing
<3440> nothing

//<3441> nothing
<3441> nothing

//<3442> nothing
<3442> nothing

//<3443> nothing
<3443> nothing

//<3444> nothing
<3444> nothing

//<3445> 日向が俺の肩を押した。
<3445> 日向が俺の肩を押した。

//<3446> nothing
<3446> nothing

//<3447> nothing
<3447> nothing

//<3448> nothing
<3448> nothing

//<3449> nothing
<3449> nothing

//<3450> nothing
<3450> nothing

//<3451> nothing
<3451> nothing

//<3452> 音無
<3452> 音無

//<3453> クソ坊主
<3453> クソ坊主

//<3454> 代理人
<3454> 代理人

//<3455> 微妙すぎるイケメン
<3455> 微妙すぎるイケメン

//<3456> ロリコン
<3456> ロリコン

//<3457> メガネ仲間
<3457> メガネ仲間

//<3458> 暗算日本記録保持者
<3458> 暗算日本記録保持者

//<3459> 通り魔
<3459> 通り魔

//<3460> 記憶ナシ男
<3460> 記憶ナシ男

//<3461> 音速
<3461> 音速

//<3462> 無限
<3462> 無限

//<3463> エロ侍
<3463> エロ侍

//<3464> エロエロ団ナンバー１
<3464> エロエロ団ナンバー１

//<3465> ただのエロ少年
<3465> ただのエロ少年

//<3466> ユリブサイク
<3466> ユリブサイク

//<3467> ドピュッシー
<3467> ドピュッシー

//<3468> アメリカンエロドッグ
<3468> アメリカンエロドッグ

//<3469> ゼウス
<3469> ゼウス

//<3470> 日向markⅡ
<3470> 日向markⅡ

//<3471> 糞虫
<3471> 糞虫

//<3472> 量産型日向
<3472> 量産型日向

//<3473> ？？
<3473> ？？

//<3474> 「ぐああぁぁぁーーー！！」
<3474> 「ぐああぁぁぁーーー！！」

//<3475> あまりの痛みに叫んでしまう。
<3475> あまりの痛みに叫んでしまう。

//<3476> nothing
<3476> nothing

//<3477> nothing
<3477> nothing

//<3478> nothing
<3478> nothing

//<3479> nothing
<3479> nothing

//<3480> nothing
<3480> nothing

//<3481> 日向
<3481> 日向

//<3482> 男Ｂ
<3482> 男Ｂ

//<3483> エロエロ団総帥
<3483> エロエロ団総帥

//<3484> イケチン
<3484> イケチン

//<3485> ホモ太
<3485> ホモ太

//<3486> ひなチン
<3486> ひなチン

//<3487> 秀樹
<3487> 秀樹

//<3488> 男子生徒
<3488> 男子生徒

//<3489> ？？
<3489> ？？

//<3490> 「ほら、無理じゃん。今日は安静にしてろ」
<3490> 「ほら、無理じゃん。今日は安静にしてろ」

//<3491> 行く
<3491> 行く

//<3492> 安静にしておく
<3492> 安静にしておく

//<3493> selbtn : 
<3493> selbtn : 

//<3494> 音無
<3494> 音無

//<3495> クソ坊主
<3495> クソ坊主

//<3496> 代理人
<3496> 代理人

//<3497> 微妙すぎるイケメン
<3497> 微妙すぎるイケメン

//<3498> ロリコン
<3498> ロリコン

//<3499> メガネ仲間
<3499> メガネ仲間

//<3500> 暗算日本記録保持者
<3500> 暗算日本記録保持者

//<3501> 通り魔
<3501> 通り魔

//<3502> 記憶ナシ男
<3502> 記憶ナシ男

//<3503> 音速
<3503> 音速

//<3504> 無限
<3504> 無限

//<3505> エロ侍
<3505> エロ侍

//<3506> エロエロ団ナンバー１
<3506> エロエロ団ナンバー１

//<3507> ただのエロ少年
<3507> ただのエロ少年

//<3508> ユリブサイク
<3508> ユリブサイク

//<3509> ドピュッシー
<3509> ドピュッシー

//<3510> アメリカンエロドッグ
<3510> アメリカンエロドッグ

//<3511> ゼウス
<3511> ゼウス

//<3512> 日向markⅡ
<3512> 日向markⅡ

//<3513> 糞虫
<3513> 糞虫

//<3514> 量産型日向
<3514> 量産型日向

//<3515> ？？
<3515> ？？

//<3516> 「行くっ！」
<3516> 「行くっ！」

//<3517> nothing
<3517> nothing

//<3518> nothing
<3518> nothing

//<3519> nothing
<3519> nothing

//<3520> nothing
<3520> nothing

//<3521> nothing
<3521> nothing

//<3522> 日向
<3522> 日向

//<3523> 男Ｂ
<3523> 男Ｂ

//<3524> エロエロ団総帥
<3524> エロエロ団総帥

//<3525> イケチン
<3525> イケチン

//<3526> ホモ太
<3526> ホモ太

//<3527> ひなチン
<3527> ひなチン

//<3528> 秀樹
<3528> 秀樹

//<3529> 男子生徒
<3529> 男子生徒

//<3530> ？？
<3530> ？？

//<3531> 「はぁ！？　わっけわかんねーぜ、ホワーイ！？」
<3531> 「はぁ！？　わっけわかんねーぜ、ホワーイ！？」

//<3532> 音無
<3532> 音無

//<3533> クソ坊主
<3533> クソ坊主

//<3534> 代理人
<3534> 代理人

//<3535> 微妙すぎるイケメン
<3535> 微妙すぎるイケメン

//<3536> ロリコン
<3536> ロリコン

//<3537> メガネ仲間
<3537> メガネ仲間

//<3538> 暗算日本記録保持者
<3538> 暗算日本記録保持者

//<3539> 通り魔
<3539> 通り魔

//<3540> 記憶ナシ男
<3540> 記憶ナシ男

//<3541> 音速
<3541> 音速

//<3542> 無限
<3542> 無限

//<3543> エロ侍
<3543> エロ侍

//<3544> エロエロ団ナンバー１
<3544> エロエロ団ナンバー１

//<3545> ただのエロ少年
<3545> ただのエロ少年

//<3546> ユリブサイク
<3546> ユリブサイク

//<3547> ドピュッシー
<3547> ドピュッシー

//<3548> アメリカンエロドッグ
<3548> アメリカンエロドッグ

//<3549> ゼウス
<3549> ゼウス

//<3550> 日向markⅡ
<3550> 日向markⅡ

//<3551> 糞虫
<3551> 糞虫

//<3552> 量産型日向
<3552> 量産型日向

//<3553> ？？
<3553> ？？

//<3554> 「イツツ…だから、そのホワーイっての、耳障りなんだが、やめてもらえないか…」
<3554> 「イツツ…だから、そのホワーイっての、耳障りなんだが、やめてもらえないか…」

//<3555> nothing
<3555> nothing

//<3556> nothing
<3556> nothing

//<3557> nothing
<3557> nothing

//<3558> nothing
<3558> nothing

//<3559> nothing
<3559> nothing

//<3560> 日向
<3560> 日向

//<3561> 男Ｂ
<3561> 男Ｂ

//<3562> エロエロ団総帥
<3562> エロエロ団総帥

//<3563> イケチン
<3563> イケチン

//<3564> ホモ太
<3564> ホモ太

//<3565> ひなチン
<3565> ひなチン

//<3566> 秀樹
<3566> 秀樹

//<3567> 男子生徒
<3567> 男子生徒

//<3568> ？？
<3568> ？？

//<3569> 「ええぇぇーー！！　口癖なんだから簡単にはやめられねーぜ！？」
<3569> 「ええぇぇーー！！　口癖なんだから簡単にはやめられねーぜ！？」

//<3570> 音無
<3570> 音無

//<3571> クソ坊主
<3571> クソ坊主

//<3572> 代理人
<3572> 代理人

//<3573> 微妙すぎるイケメン
<3573> 微妙すぎるイケメン

//<3574> ロリコン
<3574> ロリコン

//<3575> メガネ仲間
<3575> メガネ仲間

//<3576> 暗算日本記録保持者
<3576> 暗算日本記録保持者

//<3577> 通り魔
<3577> 通り魔

//<3578> 記憶ナシ男
<3578> 記憶ナシ男

//<3579> 音速
<3579> 音速

//<3580> 無限
<3580> 無限

//<3581> エロ侍
<3581> エロ侍

//<3582> エロエロ団ナンバー１
<3582> エロエロ団ナンバー１

//<3583> ただのエロ少年
<3583> ただのエロ少年

//<3584> ユリブサイク
<3584> ユリブサイク

//<3585> ドピュッシー
<3585> ドピュッシー

//<3586> アメリカンエロドッグ
<3586> アメリカンエロドッグ

//<3587> ゼウス
<3587> ゼウス

//<3588> 日向markⅡ
<3588> 日向markⅡ

//<3589> 糞虫
<3589> 糞虫

//<3590> 量産型日向
<3590> 量産型日向

//<3591> ？？
<3591> ？？

//<3592> 「慣れるまで辛抱するしかないのか…」
<3592> 「慣れるまで辛抱するしかないのか…」

//<3593> nothing
<3593> nothing

//<3594> nothing
<3594> nothing

//<3595> nothing
<3595> nothing

//<3596> nothing
<3596> nothing

//<3597> nothing
<3597> nothing

//<3598> 松下
<3598> 松下

//<3599> 「むぅ、すごい決断だな…」
<3599> 「むぅ、すごい決断だな…」

//<3600> 音無
<3600> 音無

//<3601> クソ坊主
<3601> クソ坊主

//<3602> 代理人
<3602> 代理人

//<3603> 微妙すぎるイケメン
<3603> 微妙すぎるイケメン

//<3604> ロリコン
<3604> ロリコン

//<3605> メガネ仲間
<3605> メガネ仲間

//<3606> 暗算日本記録保持者
<3606> 暗算日本記録保持者

//<3607> 通り魔
<3607> 通り魔

//<3608> 記憶ナシ男
<3608> 記憶ナシ男

//<3609> 音速
<3609> 音速

//<3610> 無限
<3610> 無限

//<3611> エロ侍
<3611> エロ侍

//<3612> エロエロ団ナンバー１
<3612> エロエロ団ナンバー１

//<3613> ただのエロ少年
<3613> ただのエロ少年

//<3614> ユリブサイク
<3614> ユリブサイク

//<3615> ドピュッシー
<3615> ドピュッシー

//<3616> アメリカンエロドッグ
<3616> アメリカンエロドッグ

//<3617> ゼウス
<3617> ゼウス

//<3618> 日向markⅡ
<3618> 日向markⅡ

//<3619> 糞虫
<3619> 糞虫

//<3620> 量産型日向
<3620> 量産型日向

//<3621> ？？
<3621> ？？

//<3622> 「ああ。慣れてみせる」
<3622> 「ああ。慣れてみせる」

//<3623> nothing
<3623> nothing

//<3624> nothing
<3624> nothing

//<3625> nothing
<3625> nothing

//<3626> nothing
<3626> nothing

//<3627> nothing
<3627> nothing

//<3628> 松下
<3628> 松下

//<3629> 「違う、そっちじゃない。怪我で作戦に参加する決断をしたことだ」
<3629> 「違う、そっちじゃない。怪我で作戦に参加する決断をしたことだ」

//<3630> 音無
<3630> 音無

//<3631> クソ坊主
<3631> クソ坊主

//<3632> 代理人
<3632> 代理人

//<3633> 微妙すぎるイケメン
<3633> 微妙すぎるイケメン

//<3634> ロリコン
<3634> ロリコン

//<3635> メガネ仲間
<3635> メガネ仲間

//<3636> 暗算日本記録保持者
<3636> 暗算日本記録保持者

//<3637> 通り魔
<3637> 通り魔

//<3638> 記憶ナシ男
<3638> 記憶ナシ男

//<3639> 音速
<3639> 音速

//<3640> 無限
<3640> 無限

//<3641> エロ侍
<3641> エロ侍

//<3642> エロエロ団ナンバー１
<3642> エロエロ団ナンバー１

//<3643> ただのエロ少年
<3643> ただのエロ少年

//<3644> ユリブサイク
<3644> ユリブサイク

//<3645> ドピュッシー
<3645> ドピュッシー

//<3646> アメリカンエロドッグ
<3646> アメリカンエロドッグ

//<3647> ゼウス
<3647> ゼウス

//<3648> 日向markⅡ
<3648> 日向markⅡ

//<3649> 糞虫
<3649> 糞虫

//<3650> 量産型日向
<3650> 量産型日向

//<3651> ？？
<3651> ？？

//<3652> 「ああ…そっちか。参加したい」
<3652> 「ああ…そっちか。参加したい」

//<3653> nothing
<3653> nothing

//<3654> nothing
<3654> nothing

//<3655> nothing
<3655> nothing

//<3656> nothing
<3656> nothing

//<3657> nothing
<3657> nothing

//<3658> 松下
<3658> 松下

//<3659> 「どうする？」
<3659> 「どうする？」

//<3660> 松下
<3660> 松下

//<3661> 「むぅ、すごい決断だな…」
<3661> 「むぅ、すごい決断だな…」

//<3662> nothing
<3662> nothing

//<3663> nothing
<3663> nothing

//<3664> nothing
<3664> nothing

//<3665> nothing
<3665> nothing

//<3666> nothing
<3666> nothing

//<3667> 日向
<3667> 日向

//<3668> 男Ｂ
<3668> 男Ｂ

//<3669> エロエロ団総帥
<3669> エロエロ団総帥

//<3670> イケチン
<3670> イケチン

//<3671> ホモ太
<3671> ホモ太

//<3672> ひなチン
<3672> ひなチン

//<3673> 秀樹
<3673> 秀樹

//<3674> 男子生徒
<3674> 男子生徒

//<3675> ？？
<3675> ？？

//<3676> 「ちっ、わかったよ…」
<3676> 「ちっ、わかったよ…」

//<3677> nothing
<3677> nothing

//<3678> nothing
<3678> nothing

//<3679> nothing
<3679> nothing

//<3680> nothing
<3680> nothing

//<3681> nothing
<3681> nothing

//<3682> 日向
<3682> 日向

//<3683> 男Ｂ
<3683> 男Ｂ

//<3684> エロエロ団総帥
<3684> エロエロ団総帥

//<3685> イケチン
<3685> イケチン

//<3686> ホモ太
<3686> ホモ太

//<3687> ひなチン
<3687> ひなチン

//<3688> 秀樹
<3688> 秀樹

//<3689> 男子生徒
<3689> 男子生徒

//<3690> ？？
<3690> ？？

//<3691> 「ただ、無理だけはすんなよ」
<3691> 「ただ、無理だけはすんなよ」

//<3692> 音無
<3692> 音無

//<3693> クソ坊主
<3693> クソ坊主

//<3694> 代理人
<3694> 代理人

//<3695> 微妙すぎるイケメン
<3695> 微妙すぎるイケメン

//<3696> ロリコン
<3696> ロリコン

//<3697> メガネ仲間
<3697> メガネ仲間

//<3698> 暗算日本記録保持者
<3698> 暗算日本記録保持者

//<3699> 通り魔
<3699> 通り魔

//<3700> 記憶ナシ男
<3700> 記憶ナシ男

//<3701> 音速
<3701> 音速

//<3702> 無限
<3702> 無限

//<3703> エロ侍
<3703> エロ侍

//<3704> エロエロ団ナンバー１
<3704> エロエロ団ナンバー１

//<3705> ただのエロ少年
<3705> ただのエロ少年

//<3706> ユリブサイク
<3706> ユリブサイク

//<3707> ドピュッシー
<3707> ドピュッシー

//<3708> アメリカンエロドッグ
<3708> アメリカンエロドッグ

//<3709> ゼウス
<3709> ゼウス

//<3710> 日向markⅡ
<3710> 日向markⅡ

//<3711> 糞虫
<3711> 糞虫

//<3712> 量産型日向
<3712> 量産型日向

//<3713> ？？
<3713> ？？

//<3714> 「いや、死後の世界だからこそ、無理が出来る。違うか？」
<3714> 「いや、死後の世界だからこそ、無理が出来る。違うか？」

//<3715> 高松
<3715> 高松

//<3716> 「その通りです」
<3716> 「その通りです」

//<3717> nothing
<3717> nothing

//<3718> nothing
<3718> nothing

//<3719> nothing
<3719> nothing

//<3720> nothing
<3720> nothing

//<3721> nothing
<3721> nothing

//<3722> 日向
<3722> 日向

//<3723> 男Ｂ
<3723> 男Ｂ

//<3724> エロエロ団総帥
<3724> エロエロ団総帥

//<3725> イケチン
<3725> イケチン

//<3726> ホモ太
<3726> ホモ太

//<3727> ひなチン
<3727> ひなチン

//<3728> 秀樹
<3728> 秀樹

//<3729> 男子生徒
<3729> 男子生徒

//<3730> ？？
<3730> ？？

//<3731> 「なんてこった…」
<3731> 「なんてこった…」

//<3732> 音無
<3732> 音無

//<3733> クソ坊主
<3733> クソ坊主

//<3734> 代理人
<3734> 代理人

//<3735> 微妙すぎるイケメン
<3735> 微妙すぎるイケメン

//<3736> ロリコン
<3736> ロリコン

//<3737> メガネ仲間
<3737> メガネ仲間

//<3738> 暗算日本記録保持者
<3738> 暗算日本記録保持者

//<3739> 通り魔
<3739> 通り魔

//<3740> 記憶ナシ男
<3740> 記憶ナシ男

//<3741> 音速
<3741> 音速

//<3742> 無限
<3742> 無限

//<3743> エロ侍
<3743> エロ侍

//<3744> エロエロ団ナンバー１
<3744> エロエロ団ナンバー１

//<3745> ただのエロ少年
<3745> ただのエロ少年

//<3746> ユリブサイク
<3746> ユリブサイク

//<3747> ドピュッシー
<3747> ドピュッシー

//<3748> アメリカンエロドッグ
<3748> アメリカンエロドッグ

//<3749> ゼウス
<3749> ゼウス

//<3750> 日向markⅡ
<3750> 日向markⅡ

//<3751> 糞虫
<3751> 糞虫

//<3752> 量産型日向
<3752> 量産型日向

//<3753> ？？
<3753> ？？

//<3754> 「だな…現状では足を引っ張ることになると思う…」
<3754> 「だな…現状では足を引っ張ることになると思う…」

//<3755> nothing
<3755> nothing

//<3756> nothing
<3756> nothing

//<3757> nothing
<3757> nothing

//<3758> nothing
<3758> nothing

//<3759> nothing
<3759> nothing

//<3760> 日向
<3760> 日向

//<3761> 男Ｂ
<3761> 男Ｂ

//<3762> エロエロ団総帥
<3762> エロエロ団総帥

//<3763> イケチン
<3763> イケチン

//<3764> ホモ太
<3764> ホモ太

//<3765> ひなチン
<3765> ひなチン

//<3766> 秀樹
<3766> 秀樹

//<3767> 男子生徒
<3767> 男子生徒

//<3768> ？？
<3768> ？？

//<3769> 「ああ、今日は寮に帰って、休んでおくことだ」
<3769> 「ああ、今日は寮に帰って、休んでおくことだ」

//<3770> nothing
<3770> nothing

//<3771> nothing
<3771> nothing

//<3772> nothing
<3772> nothing

//<3773> nothing
<3773> nothing

//<3774> nothing
<3774> nothing

//<3775> 日向
<3775> 日向

//<3776> 男Ｂ
<3776> 男Ｂ

//<3777> エロエロ団総帥
<3777> エロエロ団総帥

//<3778> イケチン
<3778> イケチン

//<3779> ホモ太
<3779> ホモ太

//<3780> ひなチン
<3780> ひなチン

//<3781> 秀樹
<3781> 秀樹

//<3782> 男子生徒
<3782> 男子生徒

//<3783> ？？
<3783> ？？

//<3784> 「ほら、これで精をつけてくれ。なかなか手に入れられないんだぜ？」
<3784> 「ほら、これで精をつけてくれ。なかなか手に入れられないんだぜ？」

//<3785> nothing
<3785> nothing

//<3786> nothing
<3786> nothing

//<3787> nothing
<3787> nothing

//<3788> nothing
<3788> nothing

//<3789> nothing
<3789> nothing

//<3790> nothing
<3790> nothing

//<3791> 日向から渡されたのは食券。
<3791> 日向から渡されたのは食券。

//<3792> さっき食ったばかりだけど、もう一度食券を渡されたってことは…この世界では食べた分だけ早く回復するんだろうか。
<3792> さっき食ったばかりだけど、もう一度食券を渡されたってことは…この世界では食べた分だけ早く回復するんだろうか。

//<3793> それなら体力を回復させるためにも食べるべきなのかもしれない。
<3793> それなら体力を回復させるためにも食べるべきなのかもしれない。

//<3794> 俺ひとり、本部を後にする。
<3794> 俺ひとり、本部を後にする。

//<3795> 確かに歩くだけで全身に痛みが走る俺なんて、なんの力にもなれない…。
<3795> 確かに歩くだけで全身に痛みが走る俺なんて、なんの力にもなれない…。

//<3796> se_gaya
<3796> se_gaya

//<3797> おばさんに食券を渡す。
<3797> おばさんに食券を渡す。

//<3798> 出てきたのは、何とも香ばしい香りのする一品…。
<3798> 出てきたのは、何とも香ばしい香りのする一品…。

//<3799> 音無
<3799> 音無

//<3800> クソ坊主
<3800> クソ坊主

//<3801> 代理人
<3801> 代理人

//<3802> 微妙すぎるイケメン
<3802> 微妙すぎるイケメン

//<3803> ロリコン
<3803> ロリコン

//<3804> メガネ仲間
<3804> メガネ仲間

//<3805> 暗算日本記録保持者
<3805> 暗算日本記録保持者

//<3806> 通り魔
<3806> 通り魔

//<3807> 記憶ナシ男
<3807> 記憶ナシ男

//<3808> 音速
<3808> 音速

//<3809> 無限
<3809> 無限

//<3810> エロ侍
<3810> エロ侍

//<3811> エロエロ団ナンバー１
<3811> エロエロ団ナンバー１

//<3812> ただのエロ少年
<3812> ただのエロ少年

//<3813> ユリブサイク
<3813> ユリブサイク

//<3814> ドピュッシー
<3814> ドピュッシー

//<3815> アメリカンエロドッグ
<3815> アメリカンエロドッグ

//<3816> ゼウス
<3816> ゼウス

//<3817> 日向markⅡ
<3817> 日向markⅡ

//<3818> 糞虫
<3818> 糞虫

//<3819> 量産型日向
<3819> 量産型日向

//<3820> ？？
<3820> ？？

//<3821> （これは…うなぎ、か…？）
<3821> （これは…うなぎ、か…？）

//<3822> 券売機まで戻り確かめてみると、８００円という高価なメニュー。
<3822> 券売機まで戻り確かめてみると、８００円という高価なメニュー。

//<3823> 二度目の夕食でも、うなぎの香ばしさに食欲をそそられる。
<3823> 二度目の夕食でも、うなぎの香ばしさに食欲をそそられる。

//<3824> 音無
<3824> 音無

