// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day

//<2050> 無限
<2050> 無限

//<2051> エロ侍
<2051> エロ侍

//<2052> エロエロ団ナンバー１
<2052> エロエロ団ナンバー１

//<2053> ただのエロ少年
<2053> ただのエロ少年

//<2054> ユリブサイク
<2054> ユリブサイク

//<2055> ドピュッシー
<2055> ドピュッシー

//<2056> アメリカンエロドッグ
<2056> アメリカンエロドッグ

//<2057> ゼウス
<2057> ゼウス

//<2058> 日向markⅡ
<2058> 日向markⅡ

//<2059> 糞虫
<2059> 糞虫

//<2060> 量産型日向
<2060> 量産型日向

//<2061> ？？
<2061> ？？

//<2062> 「記憶にはないが、何かしてしまったようだ…悪かった」
<2062> 「記憶にはないが、何かしてしまったようだ…悪かった」

//<2063> nothing
<2063> nothing

//<2064> nothing
<2064> nothing

//<2065> nothing
<2065> nothing

//<2066> nothing
<2066> nothing

//<2067> nothing
<2067> nothing

//<2068> ゆり
<2068> ゆり

//<2069> 女生徒
<2069> 女生徒

//<2070> ？？
<2070> ？？

//<2071> 「まったく。本当よ」
<2071> 「まったく。本当よ」

//<2072> 一言謝って、退室した。
<2072> 一言謝って、退室した。

//<2073> 音無
<2073> 音無

//<2074> クソ坊主
<2074> クソ坊主

//<2075> 代理人
<2075> 代理人

//<2076> 微妙すぎるイケメン
<2076> 微妙すぎるイケメン

//<2077> ロリコン
<2077> ロリコン

//<2078> メガネ仲間
<2078> メガネ仲間

//<2079> 暗算日本記録保持者
<2079> 暗算日本記録保持者

//<2080> 通り魔
<2080> 通り魔

//<2081> 記憶ナシ男
<2081> 記憶ナシ男

//<2082> 音速
<2082> 音速

//<2083> 無限
<2083> 無限

//<2084> エロ侍
<2084> エロ侍

//<2085> エロエロ団ナンバー１
<2085> エロエロ団ナンバー１

//<2086> ただのエロ少年
<2086> ただのエロ少年

//<2087> ユリブサイク
<2087> ユリブサイク

//<2088> ドピュッシー
<2088> ドピュッシー

//<2089> アメリカンエロドッグ
<2089> アメリカンエロドッグ

//<2090> ゼウス
<2090> ゼウス

//<2091> 日向markⅡ
<2091> 日向markⅡ

//<2092> 糞虫
<2092> 糞虫

//<2093> 量産型日向
<2093> 量産型日向

//<2094> ？？
<2094> ？？

//<2095> 「俺はお前に気があるから！」
<2095> 「俺はお前に気があるから！」

//<2096> nothing
<2096> nothing

//<2097> nothing
<2097> nothing

//<2098> nothing
<2098> nothing

//<2099> nothing
<2099> nothing

//<2100> nothing
<2100> nothing

//<2101> ゆり
<2101> ゆり

//<2102> 女生徒
<2102> 女生徒

//<2103> ？？
<2103> ？？

//<2104> 「はぁ…また、それか…。あたしを攻略しちゃう的な？」
<2104> 「はぁ…また、それか…。あたしを攻略しちゃう的な？」

//<2105> 音無
<2105> 音無

//<2106> クソ坊主
<2106> クソ坊主

//<2107> 代理人
<2107> 代理人

//<2108> 微妙すぎるイケメン
<2108> 微妙すぎるイケメン

//<2109> ロリコン
<2109> ロリコン

//<2110> メガネ仲間
<2110> メガネ仲間

//<2111> 暗算日本記録保持者
<2111> 暗算日本記録保持者

//<2112> 通り魔
<2112> 通り魔

//<2113> 記憶ナシ男
<2113> 記憶ナシ男

//<2114> 音速
<2114> 音速

//<2115> 無限
<2115> 無限

//<2116> エロ侍
<2116> エロ侍

//<2117> エロエロ団ナンバー１
<2117> エロエロ団ナンバー１

//<2118> ただのエロ少年
<2118> ただのエロ少年

//<2119> ユリブサイク
<2119> ユリブサイク

//<2120> ドピュッシー
<2120> ドピュッシー

//<2121> アメリカンエロドッグ
<2121> アメリカンエロドッグ

//<2122> ゼウス
<2122> ゼウス

//<2123> 日向markⅡ
<2123> 日向markⅡ

//<2124> 糞虫
<2124> 糞虫

//<2125> 量産型日向
<2125> 量産型日向

//<2126> ？？
<2126> ？？

//<2127> 「攻略かは知らないけど、恐らく」
<2127> 「攻略かは知らないけど、恐らく」

//<2128> nothing
<2128> nothing

//<2129> nothing
<2129> nothing

//<2130> nothing
<2130> nothing

//<2131> nothing
<2131> nothing

//<2132> nothing
<2132> nothing

//<2133> ゆり
<2133> ゆり

//<2134> 女生徒
<2134> 女生徒

//<2135> ？？
<2135> ？？

//<2136> 「言っておくけど、あたしは攻略なんて出来ないわよ」
<2136> 「言っておくけど、あたしは攻略なんて出来ないわよ」

//<2137> nothing
<2137> nothing

//<2138> nothing
<2138> nothing

//<2139> nothing
<2139> nothing

//<2140> nothing
<2140> nothing

//<2141> nothing
<2141> nothing

//<2142> ゆり
<2142> ゆり

//<2143> 女生徒
<2143> 女生徒

//<2144> ？？
<2144> ？？

//<2145> 「はぁ…言っておくけど、あたしは攻略なんて出来ないわよ」
<2145> 「はぁ…言っておくけど、あたしは攻略なんて出来ないわよ」

//<2146> 音無
<2146> 音無

//<2147> クソ坊主
<2147> クソ坊主

//<2148> 代理人
<2148> 代理人

//<2149> 微妙すぎるイケメン
<2149> 微妙すぎるイケメン

//<2150> ロリコン
<2150> ロリコン

//<2151> メガネ仲間
<2151> メガネ仲間

//<2152> 暗算日本記録保持者
<2152> 暗算日本記録保持者

//<2153> 通り魔
<2153> 通り魔

//<2154> 記憶ナシ男
<2154> 記憶ナシ男

//<2155> 音速
<2155> 音速

//<2156> 無限
<2156> 無限

//<2157> エロ侍
<2157> エロ侍

//<2158> エロエロ団ナンバー１
<2158> エロエロ団ナンバー１

//<2159> ただのエロ少年
<2159> ただのエロ少年

//<2160> ユリブサイク
<2160> ユリブサイク

//<2161> ドピュッシー
<2161> ドピュッシー

//<2162> アメリカンエロドッグ
<2162> アメリカンエロドッグ

//<2163> ゼウス
<2163> ゼウス

//<2164> 日向markⅡ
<2164> 日向markⅡ

//<2165> 糞虫
<2165> 糞虫

//<2166> 量産型日向
<2166> 量産型日向

//<2167> ？？
<2167> ？？

//<2168> 「どうして」
<2168> 「どうして」

//<2169> nothing
<2169> nothing

//<2170> nothing
<2170> nothing

//<2171> nothing
<2171> nothing

//<2172> nothing
<2172> nothing

//<2173> nothing
<2173> nothing

//<2174> ゆり
<2174> ゆり

//<2175> 女生徒
<2175> 女生徒

//<2176> ？？
<2176> ？？

//<2177> 「あたしの神に対する憎しみは何十年続いてると思うのよ」
<2177> 「あたしの神に対する憎しみは何十年続いてると思うのよ」

//<2178> 音無
<2178> 音無

//<2179> クソ坊主
<2179> クソ坊主

//<2180> 代理人
<2180> 代理人

//<2181> 微妙すぎるイケメン
<2181> 微妙すぎるイケメン

//<2182> ロリコン
<2182> ロリコン

//<2183> メガネ仲間
<2183> メガネ仲間

//<2184> 暗算日本記録保持者
<2184> 暗算日本記録保持者

//<2185> 通り魔
<2185> 通り魔

//<2186> 記憶ナシ男
<2186> 記憶ナシ男

//<2187> 音速
<2187> 音速

//<2188> 無限
<2188> 無限

//<2189> エロ侍
<2189> エロ侍

//<2190> エロエロ団ナンバー１
<2190> エロエロ団ナンバー１

//<2191> ただのエロ少年
<2191> ただのエロ少年

//<2192> ユリブサイク
<2192> ユリブサイク

//<2193> ドピュッシー
<2193> ドピュッシー

//<2194> アメリカンエロドッグ
<2194> アメリカンエロドッグ

//<2195> ゼウス
<2195> ゼウス

//<2196> 日向markⅡ
<2196> 日向markⅡ

//<2197> 糞虫
<2197> 糞虫

//<2198> 量産型日向
<2198> 量産型日向

//<2199> ？？
<2199> ？？

//<2200> 「それはきっと、途方もないんだろうな」
<2200> 「それはきっと、途方もないんだろうな」

//<2201> nothing
<2201> nothing

//<2202> nothing
<2202> nothing

//<2203> nothing
<2203> nothing

//<2204> nothing
<2204> nothing

//<2205> nothing
<2205> nothing

//<2206> ゆり
<2206> ゆり

//<2207> 女生徒
<2207> 女生徒

//<2208> ？？
<2208> ？？

//<2209> 「だからそんな浮ついたことになんて万が一にもなりえないわ」
<2209> 「だからそんな浮ついたことになんて万が一にもなりえないわ」

//<2210> nothing
<2210> nothing

//<2211> nothing
<2211> nothing

//<2212> nothing
<2212> nothing

//<2213> nothing
<2213> nothing

//<2214> nothing
<2214> nothing

//<2215> ゆり
<2215> ゆり

//<2216> 女生徒
<2216> 女生徒

//<2217> ？？
<2217> ？？

//<2218> 「創設メンバーの野田くんを見てたらわかるでしょ」
<2218> 「創設メンバーの野田くんを見てたらわかるでしょ」

//<2219> 音無
<2219> 音無

//<2220> クソ坊主
<2220> クソ坊主

//<2221> 代理人
<2221> 代理人

//<2222> 微妙すぎるイケメン
<2222> 微妙すぎるイケメン

//<2223> ロリコン
<2223> ロリコン

//<2224> メガネ仲間
<2224> メガネ仲間

//<2225> 暗算日本記録保持者
<2225> 暗算日本記録保持者

//<2226> 通り魔
<2226> 通り魔

//<2227> 記憶ナシ男
<2227> 記憶ナシ男

//<2228> 音速
<2228> 音速

//<2229> 無限
<2229> 無限

//<2230> エロ侍
<2230> エロ侍

//<2231> エロエロ団ナンバー１
<2231> エロエロ団ナンバー１

//<2232> ただのエロ少年
<2232> ただのエロ少年

//<2233> ユリブサイク
<2233> ユリブサイク

//<2234> ドピュッシー
<2234> ドピュッシー

//<2235> アメリカンエロドッグ
<2235> アメリカンエロドッグ

//<2236> ゼウス
<2236> ゼウス

//<2237> 日向markⅡ
<2237> 日向markⅡ

//<2238> 糞虫
<2238> 糞虫

//<2239> 量産型日向
<2239> 量産型日向

//<2240> ？？
<2240> ？？

//<2241> 「何十年と思い続けても、ゆりの気持ちが揺らぐことはなかったと」
<2241> 「何十年と思い続けても、ゆりの気持ちが揺らぐことはなかったと」

//<2242> nothing
<2242> nothing

//<2243> nothing
<2243> nothing

//<2244> nothing
<2244> nothing

//<2245> nothing
<2245> nothing

//<2246> nothing
<2246> nothing

//<2247> ゆり
<2247> ゆり

//<2248> 女生徒
<2248> 女生徒

//<2249> ？？
<2249> ？？

//<2250> 「そ。１ミリ、いや１ミクロンもね」
<2250> 「そ。１ミリ、いや１ミクロンもね」

//<2251> nothing
<2251> nothing

//<2252> nothing
<2252> nothing

//<2253> nothing
<2253> nothing

//<2254> nothing
<2254> nothing

//<2255> nothing
<2255> nothing

//<2256> ゆり
<2256> ゆり

//<2257> 女生徒
<2257> 女生徒

//<2258> ？？
<2258> ？？

//<2259> 「それは、これまでも、これからも」
<2259> 「それは、これまでも、これからも」

//<2260> nothing
<2260> nothing

//<2261> nothing
<2261> nothing

//<2262> nothing
<2262> nothing

//<2263> nothing
<2263> nothing

//<2264> nothing
<2264> nothing

//<2265> ゆり
<2265> ゆり

//<2266> 女生徒
<2266> 女生徒

//<2267> ？？
<2267> ？？

//<2268> 「わかってくれた？」
<2268> 「わかってくれた？」

//<2269> 音無
<2269> 音無

//<2270> クソ坊主
<2270> クソ坊主

//<2271> 代理人
<2271> 代理人

//<2272> 微妙すぎるイケメン
<2272> 微妙すぎるイケメン

//<2273> ロリコン
<2273> ロリコン

//<2274> メガネ仲間
<2274> メガネ仲間

//<2275> 暗算日本記録保持者
<2275> 暗算日本記録保持者

//<2276> 通り魔
<2276> 通り魔

//<2277> 記憶ナシ男
<2277> 記憶ナシ男

//<2278> 音速
<2278> 音速

//<2279> 無限
<2279> 無限

//<2280> エロ侍
<2280> エロ侍

//<2281> エロエロ団ナンバー１
<2281> エロエロ団ナンバー１

//<2282> ただのエロ少年
<2282> ただのエロ少年

//<2283> ユリブサイク
<2283> ユリブサイク

//<2284> ドピュッシー
<2284> ドピュッシー

//<2285> アメリカンエロドッグ
<2285> アメリカンエロドッグ

//<2286> ゼウス
<2286> ゼウス

//<2287> 日向markⅡ
<2287> 日向markⅡ

//<2288> 糞虫
<2288> 糞虫

//<2289> 量産型日向
<2289> 量産型日向

//<2290> ？？
<2290> ？？

//<2291> 「俺は野田じゃない。もしかしたら、俺だったらあり得るということか？」
<2291> 「俺は野田じゃない。もしかしたら、俺だったらあり得るということか？」

//<2292> nothing
<2292> nothing

//<2293> nothing
<2293> nothing

//<2294> nothing
<2294> nothing

//<2295> nothing
<2295> nothing

//<2296> nothing
<2296> nothing

//<2297> ゆり
<2297> ゆり

//<2298> 女生徒
<2298> 女生徒

//<2299> ？？
<2299> ？？

//<2300> 「あー、もううざい。とっとと出ていけー」
<2300> 「あー、もううざい。とっとと出ていけー」

//<2301> nothing
<2301> nothing

//<2302> nothing
<2302> nothing

//<2303> nothing
<2303> nothing

//<2304> nothing
<2304> nothing

//<2305> nothing
<2305> nothing

//<2306> 音無
<2306> 音無

//<2307> クソ坊主
<2307> クソ坊主

//<2308> 代理人
<2308> 代理人

//<2309> 微妙すぎるイケメン
<2309> 微妙すぎるイケメン

//<2310> ロリコン
<2310> ロリコン

//<2311> メガネ仲間
<2311> メガネ仲間

//<2312> 暗算日本記録保持者
<2312> 暗算日本記録保持者

//<2313> 通り魔
<2313> 通り魔

//<2314> 記憶ナシ男
<2314> 記憶ナシ男

//<2315> 音速
<2315> 音速

//<2316> 無限
<2316> 無限

//<2317> エロ侍
<2317> エロ侍

//<2318> エロエロ団ナンバー１
<2318> エロエロ団ナンバー１

//<2319> ただのエロ少年
<2319> ただのエロ少年

//<2320> ユリブサイク
<2320> ユリブサイク

//<2321> ドピュッシー
<2321> ドピュッシー

//<2322> アメリカンエロドッグ
<2322> アメリカンエロドッグ

//<2323> ゼウス
<2323> ゼウス

//<2324> 日向markⅡ
<2324> 日向markⅡ

//<2325> 糞虫
<2325> 糞虫

//<2326> 量産型日向
<2326> 量産型日向

//<2327> ？？
<2327> ？？

//<2328> （なんてあからさまな、はぐらかし方だ！）
<2328> （なんてあからさまな、はぐらかし方だ！）

//<2329> わかった
<2329> わかった

//<2330> 粘る
<2330> 粘る

//<2331> selbtn : 
<2331> selbtn : 

//<2332> 音無
<2332> 音無

//<2333> クソ坊主
<2333> クソ坊主

//<2334> 代理人
<2334> 代理人

//<2335> 微妙すぎるイケメン
<2335> 微妙すぎるイケメン

//<2336> ロリコン
<2336> ロリコン

//<2337> メガネ仲間
<2337> メガネ仲間

//<2338> 暗算日本記録保持者
<2338> 暗算日本記録保持者

//<2339> 通り魔
<2339> 通り魔

//<2340> 記憶ナシ男
<2340> 記憶ナシ男

//<2341> 音速
<2341> 音速

//<2342> 無限
<2342> 無限

//<2343> エロ侍
<2343> エロ侍

//<2344> エロエロ団ナンバー１
<2344> エロエロ団ナンバー１

//<2345> ただのエロ少年
<2345> ただのエロ少年

//<2346> ユリブサイク
<2346> ユリブサイク

//<2347> ドピュッシー
<2347> ドピュッシー

//<2348> アメリカンエロドッグ
<2348> アメリカンエロドッグ

//<2349> ゼウス
<2349> ゼウス

//<2350> 日向markⅡ
<2350> 日向markⅡ

//<2351> 糞虫
<2351> 糞虫

//<2352> 量産型日向
<2352> 量産型日向

//<2353> ？？
<2353> ？？

//<2354> 「いや、そこをなんとかお願いします！」
<2354> 「いや、そこをなんとかお願いします！」

//<2355> nothing
<2355> nothing

//<2356> nothing
<2356> nothing

//<2357> nothing
<2357> nothing

//<2358> nothing
<2358> nothing

//<2359> nothing
<2359> nothing

//<2360> ゆり
<2360> ゆり

//<2361> 女生徒
<2361> 女生徒

//<2362> ？？
<2362> ？？

//<2363> 「なんなのその、契約ノルマを必死で達成しようとしてる営業マンのような粘り方は…」
<2363> 「なんなのその、契約ノルマを必死で達成しようとしてる営業マンのような粘り方は…」

//<2364> 岩沢にも似たようなことを言われたが、これが俺の必殺技だ！
<2364> 岩沢にも似たようなことを言われたが、これが俺の必殺技だ！

//<2365> 音無
<2365> 音無

//<2366> クソ坊主
<2366> クソ坊主

//<2367> 代理人
<2367> 代理人

//<2368> 微妙すぎるイケメン
<2368> 微妙すぎるイケメン

//<2369> ロリコン
<2369> ロリコン

//<2370> メガネ仲間
<2370> メガネ仲間

//<2371> 暗算日本記録保持者
<2371> 暗算日本記録保持者

//<2372> 通り魔
<2372> 通り魔

//<2373> 記憶ナシ男
<2373> 記憶ナシ男

//<2374> 音速
<2374> 音速

//<2375> 無限
<2375> 無限

//<2376> エロ侍
<2376> エロ侍

//<2377> エロエロ団ナンバー１
<2377> エロエロ団ナンバー１

//<2378> ただのエロ少年
<2378> ただのエロ少年

//<2379> ユリブサイク
<2379> ユリブサイク

//<2380> ドピュッシー
<2380> ドピュッシー

//<2381> アメリカンエロドッグ
<2381> アメリカンエロドッグ

//<2382> ゼウス
<2382> ゼウス

//<2383> 日向markⅡ
<2383> 日向markⅡ

//<2384> 糞虫
<2384> 糞虫

//<2385> 量産型日向
<2385> 量産型日向

//<2386> ？？
<2386> ？？

//<2387> 「何卒お願いしますっ！！」
<2387> 「何卒お願いしますっ！！」

//<2388> ひさ子にも似たようなことを言われたが、これが俺の必殺技だ！
<2388> ひさ子にも似たようなことを言われたが、これが俺の必殺技だ！

//<2389> 音無
<2389> 音無

//<2390> クソ坊主
<2390> クソ坊主

//<2391> 代理人
<2391> 代理人

//<2392> 微妙すぎるイケメン
<2392> 微妙すぎるイケメン

//<2393> ロリコン
<2393> ロリコン

//<2394> メガネ仲間
<2394> メガネ仲間

//<2395> 暗算日本記録保持者
<2395> 暗算日本記録保持者

//<2396> 通り魔
<2396> 通り魔

//<2397> 記憶ナシ男
<2397> 記憶ナシ男

//<2398> 音速
<2398> 音速

//<2399> 無限
<2399> 無限

//<2400> エロ侍
<2400> エロ侍

//<2401> エロエロ団ナンバー１
<2401> エロエロ団ナンバー１

//<2402> ただのエロ少年
<2402> ただのエロ少年

//<2403> ユリブサイク
<2403> ユリブサイク

//<2404> ドピュッシー
<2404> ドピュッシー

//<2405> アメリカンエロドッグ
<2405> アメリカンエロドッグ

//<2406> ゼウス
<2406> ゼウス

//<2407> 日向markⅡ
<2407> 日向markⅡ

//<2408> 糞虫
<2408> 糞虫

//<2409> 量産型日向
<2409> 量産型日向

//<2410> ？？
<2410> ？？

//<2411> 「よろしくお願いしますっ！！」
<2411> 「よろしくお願いしますっ！！」

//<2412> 音無
<2412> 音無

//<2413> クソ坊主
<2413> クソ坊主

//<2414> 代理人
<2414> 代理人

//<2415> 微妙すぎるイケメン
<2415> 微妙すぎるイケメン

//<2416> ロリコン
<2416> ロリコン

//<2417> メガネ仲間
<2417> メガネ仲間

//<2418> 暗算日本記録保持者
<2418> 暗算日本記録保持者

//<2419> 通り魔
<2419> 通り魔

//<2420> 記憶ナシ男
<2420> 記憶ナシ男

//<2421> 音速
<2421> 音速

//<2422> 無限
<2422> 無限

//<2423> エロ侍
<2423> エロ侍

//<2424> エロエロ団ナンバー１
<2424> エロエロ団ナンバー１

//<2425> ただのエロ少年
<2425> ただのエロ少年

//<2426> ユリブサイク
<2426> ユリブサイク

//<2427> ドピュッシー
<2427> ドピュッシー

//<2428> アメリカンエロドッグ
<2428> アメリカンエロドッグ

//<2429> ゼウス
<2429> ゼウス

//<2430> 日向markⅡ
<2430> 日向markⅡ

//<2431> 糞虫
<2431> 糞虫

//<2432> 量産型日向
<2432> 量産型日向

//<2433> ？？
<2433> ？？

//<2434> 「頼みます！」
<2434> 「頼みます！」

//<2435> nothing
<2435> nothing

//<2436> nothing
<2436> nothing

//<2437> nothing
<2437> nothing

//<2438> nothing
<2438> nothing

//<2439> nothing
<2439> nothing

//<2440> ゆり
<2440> ゆり

//<2441> 女生徒
<2441> 女生徒

//<2442> ？？
<2442> ？？

//<2443> 「だから、ありえないって言ってるでしょ」
<2443> 「だから、ありえないって言ってるでしょ」

//<2444> 諦める
<2444> 諦める

//<2445> 粘る
<2445> 粘る

//<2446> selbtn : 
<2446> selbtn : 

//<2447> 音無
<2447> 音無

//<2448> クソ坊主
<2448> クソ坊主

//<2449> 代理人
<2449> 代理人

//<2450> 微妙すぎるイケメン
<2450> 微妙すぎるイケメン

//<2451> ロリコン
<2451> ロリコン

//<2452> メガネ仲間
<2452> メガネ仲間

//<2453> 暗算日本記録保持者
<2453> 暗算日本記録保持者

//<2454> 通り魔
<2454> 通り魔

//<2455> 記憶ナシ男
<2455> 記憶ナシ男

//<2456> 音速
<2456> 音速

//<2457> 無限
<2457> 無限

//<2458> エロ侍
<2458> エロ侍

//<2459> エロエロ団ナンバー１
<2459> エロエロ団ナンバー１

//<2460> ただのエロ少年
<2460> ただのエロ少年

//<2461> ユリブサイク
<2461> ユリブサイク

//<2462> ドピュッシー
<2462> ドピュッシー

//<2463> アメリカンエロドッグ
<2463> アメリカンエロドッグ

//<2464> ゼウス
<2464> ゼウス

//<2465> 日向markⅡ
<2465> 日向markⅡ

//<2466> 糞虫
<2466> 糞虫

//<2467> 量産型日向
<2467> 量産型日向

//<2468> ？？
<2468> ？？

//<2469> 「安全、安心ですから！」
<2469> 「安全、安心ですから！」

//<2470> nothing
<2470> nothing

//<2471> nothing
<2471> nothing

//<2472> nothing
<2472> nothing

//<2473> nothing
<2473> nothing

//<2474> nothing
<2474> nothing

//<2475> ゆり
<2475> ゆり

//<2476> 女生徒
<2476> 女生徒

//<2477> ？？
<2477> ？？

//<2478> 「だから、なにがっ」
<2478> 「だから、なにがっ」

//<2479> 音無
<2479> 音無

//<2480> クソ坊主
<2480> クソ坊主

//<2481> 代理人
<2481> 代理人

//<2482> 微妙すぎるイケメン
<2482> 微妙すぎるイケメン

//<2483> ロリコン
<2483> ロリコン

//<2484> メガネ仲間
<2484> メガネ仲間

//<2485> 暗算日本記録保持者
<2485> 暗算日本記録保持者

//<2486> 通り魔
<2486> 通り魔

//<2487> 記憶ナシ男
<2487> 記憶ナシ男

//<2488> 音速
<2488> 音速

//<2489> 無限
<2489> 無限

//<2490> エロ侍
<2490> エロ侍

//<2491> エロエロ団ナンバー１
<2491> エロエロ団ナンバー１

//<2492> ただのエロ少年
<2492> ただのエロ少年

//<2493> ユリブサイク
<2493> ユリブサイク

//<2494> ドピュッシー
<2494> ドピュッシー

//<2495> アメリカンエロドッグ
<2495> アメリカンエロドッグ

//<2496> ゼウス
<2496> ゼウス

//<2497> 日向markⅡ
<2497> 日向markⅡ

//<2498> 糞虫
<2498> 糞虫

//<2499> 量産型日向
<2499> 量産型日向

//<2500> ？？
<2500> ？？

//<2501> 「俺が」
<2501> 「俺が」

//<2502> nothing
<2502> nothing

//<2503> nothing
<2503> nothing

//<2504> nothing
<2504> nothing

//<2505> nothing
<2505> nothing

//<2506> nothing
<2506> nothing

//<2507> ゆり
<2507> ゆり

//<2508> 女生徒
<2508> 女生徒

//<2509> ？？
<2509> ？？

//<2510> 「もう、あたしをからかってるようにしか思えないわ」
<2510> 「もう、あたしをからかってるようにしか思えないわ」

//<2511> nothing
<2511> nothing

//<2512> nothing
<2512> nothing

//<2513> nothing
<2513> nothing

//<2514> nothing
<2514> nothing

//<2515> nothing
<2515> nothing

//<2516> ゆり
<2516> ゆり

//<2517> 女生徒
<2517> 女生徒

//<2518> ？？
<2518> ？？

//<2519> 「とっとと、出て行って頂戴」
<2519> 「とっとと、出て行って頂戴」

//<2520> 冷たく言い放たれた。
<2520> 冷たく言い放たれた。

//<2521> 音無
<2521> 音無

//<2522> クソ坊主
<2522> クソ坊主

//<2523> 代理人
<2523> 代理人

//<2524> 微妙すぎるイケメン
<2524> 微妙すぎるイケメン

//<2525> ロリコン
<2525> ロリコン

//<2526> メガネ仲間
<2526> メガネ仲間

//<2527> 暗算日本記録保持者
<2527> 暗算日本記録保持者

//<2528> 通り魔
<2528> 通り魔

//<2529> 記憶ナシ男
<2529> 記憶ナシ男

//<2530> 音速
<2530> 音速

//<2531> 無限
<2531> 無限

//<2532> エロ侍
<2532> エロ侍

//<2533> エロエロ団ナンバー１
<2533> エロエロ団ナンバー１

//<2534> ただのエロ少年
<2534> ただのエロ少年

//<2535> ユリブサイク
<2535> ユリブサイク

//<2536> ドピュッシー
<2536> ドピュッシー

//<2537> アメリカンエロドッグ
<2537> アメリカンエロドッグ

//<2538> ゼウス
<2538> ゼウス

//<2539> 日向markⅡ
<2539> 日向markⅡ

//<2540> 糞虫
<2540> 糞虫

//<2541> 量産型日向
<2541> 量産型日向

//<2542> ？？
<2542> ？？

//<2543> 「わかったよ…」
<2543> 「わかったよ…」

//<2544> nothing
<2544> nothing

//<2545> nothing
<2545> nothing

//<2546> nothing
<2546> nothing

//<2547> nothing
<2547> nothing

//<2548> nothing
<2548> nothing

//<2549> nothing
<2549> nothing

//<2550> 諦めることにして、退室する。
<2550> 諦めることにして、退室する。

//<2551> いつの日か、ゆりに心を許してもらえる日が来るかもしれないことを祈るだけだ…。
<2551> いつの日か、ゆりに心を許してもらえる日が来るかもしれないことを祈るだけだ…。

//<2552> 大人しくここらで本部を後にした。
<2552> 大人しくここらで本部を後にした。

//<2553> 朝の用事を終え、自室に戻ると、日向が話しかけてきた。
<2553> 朝の用事を終え、自室に戻ると、日向が話しかけてきた。

//<2554> nothing
<2554> nothing

//<2555> nothing
<2555> nothing

//<2556> nothing
<2556> nothing

//<2557> nothing
<2557> nothing

//<2558> nothing
<2558> nothing

//<2559> 日向
<2559> 日向

//<2560> 男Ｂ
<2560> 男Ｂ

//<2561> エロエロ団総帥
<2561> エロエロ団総帥

//<2562> イケチン
<2562> イケチン

//<2563> ホモ太
<2563> ホモ太

//<2564> ひなチン
<2564> ひなチン

//<2565> 秀樹
<2565> 秀樹

//<2566> 男子生徒
<2566> 男子生徒

//<2567> ？？
<2567> ？？

//<2568> 「さーてただのエロ少年くんはどうするー？」
<2568> 「さーてただのエロ少年くんはどうするー？」

//<2569> 日向
<2569> 日向

//<2570> 男Ｂ
<2570> 男Ｂ

//<2571> エロエロ団総帥
<2571> エロエロ団総帥

//<2572> イケチン
<2572> イケチン

//<2573> ホモ太
<2573> ホモ太

//<2574> ひなチン
<2574> ひなチン

//<2575> 秀樹
<2575> 秀樹

//<2576> 男子生徒
<2576> 男子生徒

//<2577> ？？
<2577> ？？

//<2578> 「さって、今日は音無くんはどーすんの？」
<2578> 「さって、今日は音無くんはどーすんの？」

//<2579> また日向についていく
<2579> また日向についていく

//<2580> ひとりで行動する
<2580> ひとりで行動する

//<2581> selbtn : 
<2581> selbtn : 

//<2582> 音無
<2582> 音無

//<2583> クソ坊主
<2583> クソ坊主

//<2584> 代理人
<2584> 代理人

//<2585> 微妙すぎるイケメン
<2585> 微妙すぎるイケメン

//<2586> ロリコン
<2586> ロリコン

//<2587> メガネ仲間
<2587> メガネ仲間

//<2588> 暗算日本記録保持者
<2588> 暗算日本記録保持者

//<2589> 通り魔
<2589> 通り魔

//<2590> 記憶ナシ男
<2590> 記憶ナシ男

//<2591> 音速
<2591> 音速

//<2592> 無限
<2592> 無限

//<2593> エロ侍
<2593> エロ侍

//<2594> エロエロ団ナンバー１
<2594> エロエロ団ナンバー１

//<2595> ただのエロ少年
<2595> ただのエロ少年

//<2596> ユリブサイク
<2596> ユリブサイク

//<2597> ドピュッシー
<2597> ドピュッシー

//<2598> アメリカンエロドッグ
