// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<0564> 「任せろ」
<0564> 「任せろ」

//<0565> nothing
<0565> nothing

//<0566> nothing
<0566> nothing

//<0567> nothing
<0567> nothing

//<0568> nothing
<0568> nothing

//<0569> nothing
<0569> nothing

//<0570> この数日、野田の言う通りに訓練をしてきて、それなりに筋力も自信もついた。
<0570> この数日、野田の言う通りに訓練をしてきて、それなりに筋力も自信もついた。

//<0571> こいつ、思った以上に優秀なトレーナーかもしれない。
<0571> こいつ、思った以上に優秀なトレーナーかもしれない。

//<0572> 音無
<0572> 音無

//<0573> クソ坊主
<0573> クソ坊主

//<0574> 代理人
<0574> 代理人

//<0575> 微妙すぎるイケメン
<0575> 微妙すぎるイケメン

//<0576> ロリコン
<0576> ロリコン

//<0577> メガネ仲間
<0577> メガネ仲間

//<0578> 暗算日本記録保持者
<0578> 暗算日本記録保持者

//<0579> 通り魔
<0579> 通り魔

//<0580> 記憶ナシ男
<0580> 記憶ナシ男

//<0581> 音速
<0581> 音速

//<0582> 無限
<0582> 無限

//<0583> エロ侍
<0583> エロ侍

//<0584> エロエロ団ナンバー１
<0584> エロエロ団ナンバー１

//<0585> ただのエロ少年
<0585> ただのエロ少年

//<0586> ユリブサイク
<0586> ユリブサイク

//<0587> ドピュッシー
<0587> ドピュッシー

//<0588> アメリカンエロドッグ
<0588> アメリカンエロドッグ

//<0589> ゼウス
<0589> ゼウス

//<0590> 日向markⅡ
<0590> 日向markⅡ

//<0591> 糞虫
<0591> 糞虫

//<0592> 量産型日向
<0592> 量産型日向

//<0593> ？？
<0593> ？？

//<0594> 「この前のようには、いかないからな」
<0594> 「この前のようには、いかないからな」

//<0595> bs3_
<0595> bs3_

//<0596> nothing
<0596> nothing

//<0597> nothing
<0597> nothing

//<0598> nothing
<0598> nothing

//<0599> nothing
<0599> nothing

//<0600> nothing
<0600> nothing

//<0601> se_kazekiri4
<0601> se_kazekiri4

//<0602> 軽くなった体と共に、切り込んでいく。
<0602> 軽くなった体と共に、切り込んでいく。

//<0603> いける、と思った。
<0603> いける、と思った。

//<0604> だが…。
<0604> だが…。

//<0605> nothing
<0605> nothing

//<0606> nothing
<0606> nothing

//<0607> nothing
<0607> nothing

//<0608> nothing
<0608> nothing

//<0609> nothing
<0609> nothing

//<0610> 野田
<0610> 野田

//<0611> 男Ｆ
<0611> 男Ｆ

//<0612> イケパイ
<0612> イケパイ

//<0613> 男
<0613> 男

//<0614> ？？
<0614> ？？

//<0615> 「…俺が鍛えて、この程度か」
<0615> 「…俺が鍛えて、この程度か」

//<0616> se_kengeki
<0616> se_kengeki
{114be} 0a // 0616

//<0617> none
<0617> none

//<0618> nothing
<0618> nothing

//<0619> 
<0619> 

//<0620> 
<0620> 

//<0621> nothing
<0621> nothing

//<0622> bs
<0622> bs

//<0623> _
<0623> _

//<0624> nothing
<0624> nothing

//<0625> nothing
<0625> nothing

//<0626> nothing
<0626> nothing

//<0627> nothing
<0627> nothing

//<0628> nothing
<0628> nothing

//<0629> やはり、手も足も出ない。
<0629> やはり、手も足も出ない。

//<0630> nothing
<0630> nothing

//<0631> nothing
<0631> nothing

//<0632> nothing
<0632> nothing

//<0633> nothing
<0633> nothing

//<0634> nothing
<0634> nothing

//<0635> 野田
<0635> 野田

//<0636> 男Ｆ
<0636> 男Ｆ

//<0637> イケパイ
<0637> イケパイ

//<0638> 男
<0638> 男

//<0639> ？？
<0639> ？？

//<0640> 「俺が悪いのか、それともよほど貴様に素質がないのか」
<0640> 「俺が悪いのか、それともよほど貴様に素質がないのか」

//<0641> 呆れたような目で見られると、なにくそと奮い立つ。
<0641> 呆れたような目で見られると、なにくそと奮い立つ。

//<0642> 音無
<0642> 音無

//<0643> クソ坊主
<0643> クソ坊主

//<0644> 代理人
<0644> 代理人

//<0645> 微妙すぎるイケメン
<0645> 微妙すぎるイケメン

//<0646> ロリコン
<0646> ロリコン

//<0647> メガネ仲間
<0647> メガネ仲間

//<0648> 暗算日本記録保持者
<0648> 暗算日本記録保持者

//<0649> 通り魔
<0649> 通り魔

//<0650> 記憶ナシ男
<0650> 記憶ナシ男

//<0651> 音速
<0651> 音速

//<0652> 無限
<0652> 無限

//<0653> エロ侍
<0653> エロ侍

//<0654> エロエロ団ナンバー１
<0654> エロエロ団ナンバー１

//<0655> ただのエロ少年
<0655> ただのエロ少年

//<0656> ユリブサイク
<0656> ユリブサイク

//<0657> ドピュッシー
<0657> ドピュッシー

//<0658> アメリカンエロドッグ
<0658> アメリカンエロドッグ

//<0659> ゼウス
<0659> ゼウス

//<0660> 日向markⅡ
<0660> 日向markⅡ

//<0661> 糞虫
<0661> 糞虫

//<0662> 量産型日向
<0662> 量産型日向

//<0663> ？？
<0663> ？？

//<0664> 「まだまだ、これからだ」
<0664> 「まだまだ、これからだ」

//<0665> se_kazekiri3
<0665> se_kazekiri3
{1329d} 0a // 0665

//<0666> bs3_
<0666> bs3_

//<0667> nothing
<0667> nothing

//<0668> nothing
<0668> nothing

//<0669> nothing
<0669> nothing

//<0670> nothing
<0670> nothing

//<0671> nothing
<0671> nothing

//<0672> 野田
<0672> 野田

//<0673> 男Ｆ
<0673> 男Ｆ

//<0674> イケパイ
<0674> イケパイ

//<0675> 男
<0675> 男

//<0676> ？？
<0676> ？？

//<0677> 「ふんっ」
<0677> 「ふんっ」

//<0678> 立ち向かう俺に、野田のハルバートが容赦なく襲い掛かる。
<0678> 立ち向かう俺に、野田のハルバートが容赦なく襲い掛かる。

//<0679> 大振りな斧の一撃は、それだけで致命傷になりかねない。
<0679> 大振りな斧の一撃は、それだけで致命傷になりかねない。

//<0680> 死なないが。
<0680> 死なないが。

//<0681> 音無
<0681> 音無

//<0682> クソ坊主
<0682> クソ坊主

//<0683> 代理人
<0683> 代理人

//<0684> 微妙すぎるイケメン
<0684> 微妙すぎるイケメン

//<0685> ロリコン
<0685> ロリコン

//<0686> メガネ仲間
<0686> メガネ仲間

//<0687> 暗算日本記録保持者
<0687> 暗算日本記録保持者

//<0688> 通り魔
<0688> 通り魔

//<0689> 記憶ナシ男
<0689> 記憶ナシ男

//<0690> 音速
<0690> 音速

//<0691> 無限
<0691> 無限

//<0692> エロ侍
<0692> エロ侍

//<0693> エロエロ団ナンバー１
<0693> エロエロ団ナンバー１

//<0694> ただのエロ少年
<0694> ただのエロ少年

//<0695> ユリブサイク
<0695> ユリブサイク

//<0696> ドピュッシー
<0696> ドピュッシー

//<0697> アメリカンエロドッグ
<0697> アメリカンエロドッグ

//<0698> ゼウス
<0698> ゼウス

//<0699> 日向markⅡ
<0699> 日向markⅡ

//<0700> 糞虫
<0700> 糞虫

//<0701> 量産型日向
<0701> 量産型日向

//<0702> ？？
<0702> ？？

//<0703> 「負けるか！」
<0703> 「負けるか！」

//<0704> se_kazekiri4
<0704> se_kazekiri4

//<0705> 負けじと、俺も力の限りに野田に対抗する。
<0705> 負けじと、俺も力の限りに野田に対抗する。

//<0706> se_kengeki
<0706> se_kengeki
{145f2} 0a // 0706

//<0707> none
<0707> none

//<0708> nothing
<0708> nothing

//<0709> 
<0709> 

//<0710> 
<0710> 

//<0711> nothing
<0711> nothing

//<0712> bs
<0712> bs

//<0713> _
<0713> _

//<0714> nothing
<0714> nothing

//<0715> nothing
<0715> nothing

//<0716> nothing
<0716> nothing

//<0717> nothing
<0717> nothing

//<0718> nothing
<0718> nothing

//<0719> 軽く感じる分、手応えはあるはずなのだが。
<0719> 軽く感じる分、手応えはあるはずなのだが。

//<0720> nothing
<0720> nothing

//<0721> nothing
<0721> nothing

//<0722> nothing
<0722> nothing

//<0723> nothing
<0723> nothing

//<0724> nothing
<0724> nothing

//<0725> 野田
<0725> 野田

//<0726> 男Ｆ
<0726> 男Ｆ

//<0727> イケパイ
<0727> イケパイ

//<0728> 男
<0728> 男

//<0729> ？？
<0729> ？？

//<0730> 「それじゃあ、せっかくの武器が泣くな…」
<0730> 「それじゃあ、せっかくの武器が泣くな…」

//<0731> 音無
<0731> 音無

//<0732> クソ坊主
<0732> クソ坊主

//<0733> 代理人
<0733> 代理人

//<0734> 微妙すぎるイケメン
<0734> 微妙すぎるイケメン

//<0735> ロリコン
<0735> ロリコン

//<0736> メガネ仲間
<0736> メガネ仲間

//<0737> 暗算日本記録保持者
<0737> 暗算日本記録保持者

//<0738> 通り魔
<0738> 通り魔

//<0739> 記憶ナシ男
<0739> 記憶ナシ男

//<0740> 音速
<0740> 音速

//<0741> 無限
<0741> 無限

//<0742> エロ侍
<0742> エロ侍

//<0743> エロエロ団ナンバー１
<0743> エロエロ団ナンバー１

//<0744> ただのエロ少年
<0744> ただのエロ少年

//<0745> ユリブサイク
<0745> ユリブサイク

//<0746> ドピュッシー
<0746> ドピュッシー

//<0747> アメリカンエロドッグ
<0747> アメリカンエロドッグ

//<0748> ゼウス
<0748> ゼウス

//<0749> 日向markⅡ
<0749> 日向markⅡ

//<0750> 糞虫
<0750> 糞虫

//<0751> 量産型日向
<0751> 量産型日向

//<0752> ？？
<0752> ？？

//<0753> 「どういう意味だ？」
<0753> 「どういう意味だ？」

//<0754> nothing
<0754> nothing

//<0755> nothing
<0755> nothing

//<0756> nothing
<0756> nothing

//<0757> nothing
<0757> nothing

//<0758> nothing
<0758> nothing

//<0759> 野田
<0759> 野田

//<0760> 男Ｆ
<0760> 男Ｆ

//<0761> イケパイ
<0761> イケパイ

//<0762> 男
<0762> 男

//<0763> ？？
<0763> ？？

//<0764> 「自分で考えるんだな」
<0764> 「自分で考えるんだな」

//<0765> 音無
<0765> 音無

//<0766> クソ坊主
<0766> クソ坊主

//<0767> 代理人
<0767> 代理人

//<0768> 微妙すぎるイケメン
<0768> 微妙すぎるイケメン

//<0769> ロリコン
<0769> ロリコン

//<0770> メガネ仲間
<0770> メガネ仲間

//<0771> 暗算日本記録保持者
<0771> 暗算日本記録保持者

//<0772> 通り魔
<0772> 通り魔

//<0773> 記憶ナシ男
<0773> 記憶ナシ男

//<0774> 音速
<0774> 音速

//<0775> 無限
<0775> 無限

//<0776> エロ侍
<0776> エロ侍

//<0777> エロエロ団ナンバー１
<0777> エロエロ団ナンバー１

//<0778> ただのエロ少年
<0778> ただのエロ少年

//<0779> ユリブサイク
<0779> ユリブサイク

//<0780> ドピュッシー
<0780> ドピュッシー

//<0781> アメリカンエロドッグ
<0781> アメリカンエロドッグ

//<0782> ゼウス
<0782> ゼウス

//<0783> 日向markⅡ
<0783> 日向markⅡ

//<0784> 糞虫
<0784> 糞虫

//<0785> 量産型日向
<0785> 量産型日向

//<0786> ？？
<0786> ？？

//<0787> 「まさか、野田から考えるなんて言葉が出るなんてな…」
<0787> 「まさか、野田から考えるなんて言葉が出るなんてな…」

//<0788> なんか、悔しい。
<0788> なんか、悔しい。

//<0789> se_kengeki_3
<0789> se_kengeki_3

//<0790> nothing
<0790> nothing

//<0791> nothing
<0791> nothing

//<0792> nothing
<0792> nothing

//<0793> nothing
<0793> nothing

//<0794> nothing
<0794> nothing

//<0795> 野田
<0795> 野田

//<0796> 男Ｆ
<0796> 男Ｆ

//<0797> イケパイ
<0797> イケパイ

//<0798> 男
<0798> 男

//<0799> ？？
<0799> ？？

//<0800> 「じゃあ、今日はここまでだ」
<0800> 「じゃあ、今日はここまでだ」

//<0801> 音無
<0801> 音無

//<0802> クソ坊主
<0802> クソ坊主

//<0803> 代理人
<0803> 代理人

//<0804> 微妙すぎるイケメン
<0804> 微妙すぎるイケメン

//<0805> ロリコン
<0805> ロリコン

//<0806> メガネ仲間
<0806> メガネ仲間

//<0807> 暗算日本記録保持者
<0807> 暗算日本記録保持者

//<0808> 通り魔
<0808> 通り魔

//<0809> 記憶ナシ男
<0809> 記憶ナシ男

//<0810> 音速
<0810> 音速

//<0811> 無限
<0811> 無限

//<0812> エロ侍
<0812> エロ侍

//<0813> エロエロ団ナンバー１
<0813> エロエロ団ナンバー１

//<0814> ただのエロ少年
<0814> ただのエロ少年

//<0815> ユリブサイク
<0815> ユリブサイク

//<0816> ドピュッシー
<0816> ドピュッシー

//<0817> アメリカンエロドッグ
<0817> アメリカンエロドッグ

//<0818> ゼウス
<0818> ゼウス

//<0819> 日向markⅡ
<0819> 日向markⅡ

//<0820> 糞虫
<0820> 糞虫

//<0821> 量産型日向
<0821> 量産型日向

//<0822> ？？
<0822> ？？

//<0823> 「ふぅ…ありがとう」
<0823> 「ふぅ…ありがとう」

//<0824> 音無
<0824> 音無

//<0825> クソ坊主
<0825> クソ坊主

//<0826> 代理人
<0826> 代理人

//<0827> 微妙すぎるイケメン
<0827> 微妙すぎるイケメン

//<0828> ロリコン
<0828> ロリコン

//<0829> メガネ仲間
<0829> メガネ仲間

//<0830> 暗算日本記録保持者
<0830> 暗算日本記録保持者

//<0831> 通り魔
<0831> 通り魔

//<0832> 記憶ナシ男
<0832> 記憶ナシ男

//<0833> 音速
<0833> 音速

//<0834> 無限
<0834> 無限

//<0835> エロ侍
<0835> エロ侍

//<0836> エロエロ団ナンバー１
<0836> エロエロ団ナンバー１

//<0837> ただのエロ少年
<0837> ただのエロ少年

//<0838> ユリブサイク
<0838> ユリブサイク

//<0839> ドピュッシー
<0839> ドピュッシー

//<0840> アメリカンエロドッグ
<0840> アメリカンエロドッグ

//<0841> ゼウス
<0841> ゼウス

//<0842> 日向markⅡ
<0842> 日向markⅡ

//<0843> 糞虫
<0843> 糞虫

//<0844> 量産型日向
<0844> 量産型日向

//<0845> ？？
<0845> ？？

//<0846> 「ゆりを守りたい」
<0846> 「ゆりを守りたい」

//<0847> nothing
<0847> nothing

//<0848> nothing
<0848> nothing

//<0849> nothing
<0849> nothing

//<0850> nothing
<0850> nothing

//<0851> nothing
<0851> nothing

//<0852> 野田
<0852> 野田

//<0853> 男Ｆ
<0853> 男Ｆ

//<0854> イケパイ
<0854> イケパイ

//<0855> 男
<0855> 男

//<0856> ？？
<0856> ？？
{19121} 33 // 0856

//<0857> 「な…ん…だ…と…」
<0857> 「な…ん…だ…と…」

//<0858> nothing
<0858> nothing

//<0859> nothing
<0859> nothing

//<0860> nothing
<0860> nothing

//<0861> nothing
<0861> nothing

//<0862> nothing
<0862> nothing

//<0863> nothing
<0863> nothing

//<0864> nothing
<0864> nothing

//<0865> nothing
<0865> nothing

//<0866> nothing
<0866> nothing

//<0867> nothing
<0867> nothing

//<0868> nothing
<0868> nothing

//<0869> nothing
<0869> nothing

//<0870> nothing
<0870> nothing

//<0871> nothing
<0871> nothing

//<0872> nothing
<0872> nothing

//<0873> 音無
<0873> 音無

//<0874> クソ坊主
<0874> クソ坊主

//<0875> 代理人
<0875> 代理人

//<0876> 微妙すぎるイケメン
<0876> 微妙すぎるイケメン

//<0877> ロリコン
<0877> ロリコン

//<0878> メガネ仲間
<0878> メガネ仲間

//<0879> 暗算日本記録保持者
<0879> 暗算日本記録保持者

//<0880> 通り魔
<0880> 通り魔

//<0881> 記憶ナシ男
<0881> 記憶ナシ男

//<0882> 音速
<0882> 音速

//<0883> 無限
<0883> 無限

//<0884> エロ侍
<0884> エロ侍

//<0885> エロエロ団ナンバー１
<0885> エロエロ団ナンバー１

//<0886> ただのエロ少年
<0886> ただのエロ少年

//<0887> ユリブサイク
<0887> ユリブサイク

//<0888> ドピュッシー
<0888> ドピュッシー

//<0889> アメリカンエロドッグ
<0889> アメリカンエロドッグ

//<0890> ゼウス
<0890> ゼウス

//<0891> 日向markⅡ
<0891> 日向markⅡ

//<0892> 糞虫
<0892> 糞虫

//<0893> 量産型日向
<0893> 量産型日向

//<0894> ？？
<0894> ？？

//<0895> 「ん？　どうした？」
<0895> 「ん？　どうした？」

//<0896> nothing
<0896> nothing

//<0897> nothing
<0897> nothing

//<0898> nothing
<0898> nothing

//<0899> nothing
<0899> nothing

//<0900> nothing
<0900> nothing

//<0901> 野田
<0901> 野田

//<0902> 男Ｆ
<0902> 男Ｆ

//<0903> イケパイ
<0903> イケパイ

//<0904> 男
<0904> 男

//<0905> ？？
<0905> ？？

//<0906> 「だったら俺たちは…恋敵に…なる…」
<0906> 「だったら俺たちは…恋敵に…なる…」

//<0907> 音無
<0907> 音無

//<0908> クソ坊主
<0908> クソ坊主

//<0909> 代理人
<0909> 代理人

//<0910> 微妙すぎるイケメン
<0910> 微妙すぎるイケメン

//<0911> ロリコン
<0911> ロリコン

//<0912> メガネ仲間
<0912> メガネ仲間

//<0913> 暗算日本記録保持者
<0913> 暗算日本記録保持者

//<0914> 通り魔
<0914> 通り魔

//<0915> 記憶ナシ男
<0915> 記憶ナシ男

//<0916> 音速
<0916> 音速

//<0917> 無限
<0917> 無限

//<0918> エロ侍
<0918> エロ侍

//<0919> エロエロ団ナンバー１
<0919> エロエロ団ナンバー１

//<0920> ただのエロ少年
<0920> ただのエロ少年

//<0921> ユリブサイク
<0921> ユリブサイク

//<0922> ドピュッシー
<0922> ドピュッシー

//<0923> アメリカンエロドッグ
<0923> アメリカンエロドッグ

//<0924> ゼウス
<0924> ゼウス

//<0925> 日向markⅡ
<0925> 日向markⅡ

//<0926> 糞虫
<0926> 糞虫

//<0927> 量産型日向
<0927> 量産型日向

//<0928> ？？
<0928> ？？

//<0929> 「なら、このまま訓練に付き合ってくれないことになるのか…？」
<0929> 「なら、このまま訓練に付き合ってくれないことになるのか…？」

//<0930> nothing
<0930> nothing

//<0931> nothing
<0931> nothing

//<0932> nothing
<0932> nothing

//<0933> nothing
<0933> nothing

//<0934> nothing
<0934> nothing

//<0935> 野田
<0935> 野田

//<0936> 男Ｆ
<0936> 男Ｆ

//<0937> イケパイ
<0937> イケパイ

//<0938> 男
<0938> 男

//<0939> ？？
<0939> ？？

//<0940> 「ああ…そんな奴には何もしてやれない…」
<0940> 「ああ…そんな奴には何もしてやれない…」

//<0941> どうやら決断を下さなくてはいけないようだ…。
<0941> どうやら決断を下さなくてはいけないようだ…。

//<0942> 俺は…。
<0942> 俺は…。

//<0943> 野田を選ぶ
<0943> 野田を選ぶ

//<0944> ゆりを選ぶ
<0944> ゆりを選ぶ

//<0945> selbtn : 
<0945> selbtn : 

//<0946> 音無
<0946> 音無

//<0947> クソ坊主
<0947> クソ坊主

//<0948> 代理人
<0948> 代理人

//<0949> 微妙すぎるイケメン
<0949> 微妙すぎるイケメン

//<0950> ロリコン
<0950> ロリコン

//<0951> メガネ仲間
<0951> メガネ仲間

//<0952> 暗算日本記録保持者
<0952> 暗算日本記録保持者

//<0953> 通り魔
<0953> 通り魔

//<0954> 記憶ナシ男
<0954> 記憶ナシ男

//<0955> 音速
<0955> 音速

//<0956> 無限
<0956> 無限

//<0957> エロ侍
<0957> エロ侍

//<0958> エロエロ団ナンバー１
<0958> エロエロ団ナンバー１

//<0959> ただのエロ少年
<0959> ただのエロ少年

//<0960> ユリブサイク
<0960> ユリブサイク

//<0961> ドピュッシー
<0961> ドピュッシー

//<0962> アメリカンエロドッグ
<0962> アメリカンエロドッグ

//<0963> ゼウス
<0963> ゼウス

//<0964> 日向markⅡ
<0964> 日向markⅡ

//<0965> 糞虫
<0965> 糞虫

//<0966> 量産型日向
<0966> 量産型日向

//<0967> ？？
<0967> ？？

//<0968> 「俺は野田、お前を選ぶ」
<0968> 「俺は野田、お前を選ぶ」

//<0969> nothing
<0969> nothing

//<0970> nothing
<0970> nothing

//<0971> nothing
<0971> nothing

//<0972> nothing
<0972> nothing

//<0973> nothing
<0973> nothing

//<0974> 野田
<0974> 野田

//<0975> 男Ｆ
<0975> 男Ｆ

//<0976> イケパイ
<0976> イケパイ

//<0977> 男
<0977> 男

//<0978> ？？
<0978> ？？

//<0979> 「それは…どういうことだ…？」
<0979> 「それは…どういうことだ…？」

//<0980> 音無
<0980> 音無

//<0981> クソ坊主
<0981> クソ坊主

//<0982> 代理人
<0982> 代理人

//<0983> 微妙すぎるイケメン
<0983> 微妙すぎるイケメン

//<0984> ロリコン
<0984> ロリコン

//<0985> メガネ仲間
<0985> メガネ仲間

//<0986> 暗算日本記録保持者
<0986> 暗算日本記録保持者

//<0987> 通り魔
<0987> 通り魔

//<0988> 記憶ナシ男
<0988> 記憶ナシ男

//<0989> 音速
<0989> 音速

//<0990> 無限
<0990> 無限

//<0991> エロ侍
<0991> エロ侍

//<0992> エロエロ団ナンバー１
<0992> エロエロ団ナンバー１

//<0993> ただのエロ少年
<0993> ただのエロ少年

//<0994> ユリブサイク
<0994> ユリブサイク

//<0995> ドピュッシー
<0995> ドピュッシー

//<0996> アメリカンエロドッグ
<0996> アメリカンエロドッグ

//<0997> ゼウス
<0997> ゼウス

//<0998> 日向markⅡ
<0998> 日向markⅡ

//<0999> 糞虫
<0999> 糞虫

//<1000> 量産型日向
<1000> 量産型日向

//<1001> ？？
<1001> ？？

//<1002> 「ゆりへの想いを捨てるということだ」
<1002> 「ゆりへの想いを捨てるということだ」

//<1003> nothing
<1003> nothing

//<1004> nothing
<1004> nothing

//<1005> nothing
<1005> nothing

//<1006> nothing
<1006> nothing

//<1007> nothing
<1007> nothing

//<1008> 野田
<1008> 野田

//<1009> 男Ｆ
<1009> 男Ｆ

//<1010> イケパイ
<1010> イケパイ

//<1011> 男
<1011> 男

//<1012> ？？
<1012> ？？

//<1013> 「お前…そこまでして、俺のことを…」
<1013> 「お前…そこまでして、俺のことを…」

//<1014> 音無
<1014> 音無

//<1015> クソ坊主
<1015> クソ坊主

//<1016> 代理人
<1016> 代理人

//<1017> 微妙すぎるイケメン
<1017> 微妙すぎるイケメン

//<1018> ロリコン
<1018> ロリコン

//<1019> メガネ仲間
<1019> メガネ仲間

//<1020> 暗算日本記録保持者
<1020> 暗算日本記録保持者

//<1021> 通り魔
<1021> 通り魔

//<1022> 記憶ナシ男
<1022> 記憶ナシ男

//<1023> 音速
<1023> 音速

//<1024> 無限
<1024> 無限

//<1025> エロ侍
<1025> エロ侍

//<1026> エロエロ団ナンバー１
<1026> エロエロ団ナンバー１

//<1027> ただのエロ少年
<1027> ただのエロ少年

//<1028> ユリブサイク
<1028> ユリブサイク

//<1029> ドピュッシー
<1029> ドピュッシー

//<1030> アメリカンエロドッグ
<1030> アメリカンエロドッグ

//<1031> ゼウス
<1031> ゼウス

//<1032> 日向markⅡ
<1032> 日向markⅡ

//<1033> 糞虫
<1033> 糞虫

//<1034> 量産型日向
<1034> 量産型日向

//<1035> ？？
<1035> ？？

//<1036> 「ああ。だから、これまで通り、一緒に訓練してくれ」
<1036> 「ああ。だから、これまで通り、一緒に訓練してくれ」

//<1037> nothing
<1037> nothing

//<1038> nothing
<1038> nothing

//<1039> nothing
<1039> nothing

//<1040> nothing
<1040> nothing

//<1041> nothing
<1041> nothing

//<1042> 野田
<1042> 野田

//<1043> 男Ｆ
<1043> 男Ｆ

//<1044> イケパイ
<1044> イケパイ

//<1045> 男
<1045> 男

//<1046> ？？
<1046> ？？

//<1047> 「待てよっ、本当にか！？　そんな簡単にあいつへの恋心を断ち切れるというのか！？」
<1047> 「待てよっ、本当にか！？　そんな簡単にあいつへの恋心を断ち切れるというのか！？」

//<1048> 音無
<1048> 音無

//<1049> クソ坊主
<1049> クソ坊主

//<1050> 代理人
<1050> 代理人

//<1051> 微妙すぎるイケメン
<1051> 微妙すぎるイケメン

//<1052> ロリコン
<1052> ロリコン

//<1053> メガネ仲間
<1053> メガネ仲間

//<1054> 暗算日本記録保持者
<1054> 暗算日本記録保持者

//<1055> 通り魔
<1055> 通り魔

//<1056> 記憶ナシ男
<1056> 記憶ナシ男

//<1057> 音速
<1057> 音速

//<1058> 無限
<1058> 無限

//<1059> エロ侍
<1059> エロ侍

//<1060> エロエロ団ナンバー１
<1060> エロエロ団ナンバー１

//<1061> ただのエロ少年
<1061> ただのエロ少年

//<1062> ユリブサイク
<1062> ユリブサイク

//<1063> ドピュッシー
<1063> ドピュッシー

//<1064> アメリカンエロドッグ
<1064> アメリカンエロドッグ

//<1065> ゼウス
<1065> ゼウス

//<1066> 日向markⅡ
<1066> 日向markⅡ

//<1067> 糞虫
<1067> 糞虫

//<1068> 量産型日向
<1068> 量産型日向

//<1069> ？？
<1069> ？？

//<1070> 「ああ」
<1070> 「ああ」

//<1071> nothing
<1071> nothing

//<1072> nothing
<1072> nothing

//<1073> nothing
<1073> nothing

//<1074> nothing
<1074> nothing

//<1075> nothing
<1075> nothing

//<1076> 野田
<1076> 野田

//<1077> 男Ｆ
<1077> 男Ｆ

//<1078> イケパイ
<1078> イケパイ

//<1079> 男
<1079> 男

//<1080> ？？
<1080> ？？
{1f460} 33 // 1080

//<1081> 「とても信じられない…何かで証明してほしい…」
<1081> 「とても信じられない…何かで証明してほしい…」

//<1082> nothing
<1082> nothing

//<1083> nothing
<1083> nothing

//<1084> nothing
<1084> nothing

//<1085> nothing
<1085> nothing

//<1086> nothing
<1086> nothing

//<1087> 音無
<1087> 音無

//<1088> クソ坊主
<1088> クソ坊主

//<1089> 代理人
<1089> 代理人

//<1090> 微妙すぎるイケメン
<1090> 微妙すぎるイケメン

//<1091> ロリコン
<1091> ロリコン

//<1092> メガネ仲間
<1092> メガネ仲間

//<1093> 暗算日本記録保持者
<1093> 暗算日本記録保持者

//<1094> 通り魔
<1094> 通り魔

//<1095> 記憶ナシ男
<1095> 記憶ナシ男

//<1096> 音速
<1096> 音速

//<1097> 無限
<1097> 無限

//<1098> エロ侍
<1098> エロ侍

//<1099> エロエロ団ナンバー１
<1099> エロエロ団ナンバー１

//<1100> ただのエロ少年
<1100> ただのエロ少年

//<1101> ユリブサイク
<1101> ユリブサイク

//<1102> ドピュッシー
<1102> ドピュッシー

//<1103> アメリカンエロドッグ
<1103> アメリカンエロドッグ

//<1104> ゼウス
<1104> ゼウス

//<1105> 日向markⅡ
<1105> 日向markⅡ

//<1106> 糞虫
<1106> 糞虫

//<1107> 量産型日向
<1107> 量産型日向

//<1108> ？？
<1108> ？？

//<1109> 「わかったよ…」
<1109> 「わかったよ…」

//<1110> 音無
<1110> 音無

//<1111> クソ坊主
<1111> クソ坊主

//<1112> 代理人
<1112> 代理人

//<1113> 微妙すぎるイケメン
<1113> 微妙すぎるイケメン

//<1114> ロリコン
<1114> ロリコン

//<1115> メガネ仲間
<1115> メガネ仲間

//<1116> 暗算日本記録保持者
<1116> 暗算日本記録保持者

//<1117> 通り魔
<1117> 通り魔

//<1118> 記憶ナシ男
<1118> 記憶ナシ男

//<1119> 音速
<1119> 音速

//<1120> 無限
<1120> 無限

//<1121> エロ侍
<1121> エロ侍

//<1122> エロエロ団ナンバー１
<1122> エロエロ団ナンバー１

//<1123> ただのエロ少年
<1123> ただのエロ少年

//<1124> ユリブサイク
<1124> ユリブサイク

//<1125> ドピュッシー
<1125> ドピュッシー

//<1126> アメリカンエロドッグ
