// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<1450> 「私は、いつも隠れてやっている筋トレを披露してみせましょうか」

//<1451> 大山
<1451> 大山

//<1452> 「僕は、お菓子でも食べながら授業受けてみようかな…」
<1452> 「僕は、お菓子でも食べながら授業受けてみようかな…」

//<1453> nothing
<1453> nothing

//<1454> nothing
<1454> nothing

//<1455> nothing
<1455> nothing

//<1456> nothing
<1456> nothing

//<1457> nothing
<1457> nothing

//<1458> 野田
<1458> 野田

//<1459> 男Ｆ
<1459> 男Ｆ

//<1460> イケパイ
<1460> イケパイ

//<1461> 男
<1461> 男

//<1462> ？？
<1462> ？？

//<1463> 「貴様はどうする」
<1463> 「貴様はどうする」

//<1464> 威圧的な目が俺に向く。
<1464> 威圧的な目が俺に向く。

//<1465> 音無
<1465> 音無

//<1466> クソ坊主
<1466> クソ坊主

//<1467> 代理人
<1467> 代理人

//<1468> 微妙すぎるイケメン
<1468> 微妙すぎるイケメン

//<1469> ロリコン
<1469> ロリコン

//<1470> メガネ仲間
<1470> メガネ仲間

//<1471> 暗算日本記録保持者
<1471> 暗算日本記録保持者

//<1472> 通り魔
<1472> 通り魔

//<1473> 記憶ナシ男
<1473> 記憶ナシ男

//<1474> 音速
<1474> 音速

//<1475> 無限
<1475> 無限

//<1476> エロ侍
<1476> エロ侍

//<1477> エロエロ団ナンバー１
<1477> エロエロ団ナンバー１

//<1478> ただのエロ少年
<1478> ただのエロ少年

//<1479> ユリブサイク
<1479> ユリブサイク

//<1480> ドピュッシー
<1480> ドピュッシー

//<1481> アメリカンエロドッグ
<1481> アメリカンエロドッグ

//<1482> ゼウス
<1482> ゼウス

//<1483> 日向markⅡ
<1483> 日向markⅡ

//<1484> 糞虫
<1484> 糞虫

//<1485> 量産型日向
<1485> 量産型日向

//<1486> ？？
<1486> ？？

//<1487> 「いや、特には…」
<1487> 「いや、特には…」

//<1488> nothing
<1488> nothing

//<1489> nothing
<1489> nothing

//<1490> nothing
<1490> nothing

//<1491> nothing
<1491> nothing

//<1492> nothing
<1492> nothing

//<1493> 野田
<1493> 野田

//<1494> 男Ｆ
<1494> 男Ｆ

//<1495> イケパイ
<1495> イケパイ

//<1496> 男
<1496> 男

//<1497> ？？
<1497> ？？

//<1498> 「ふ…俺は、机ふたつ並べて、完全に仰向けに寝て、授業を受けきってみせる…」
<1498> 「ふ…俺は、机ふたつ並べて、完全に仰向けに寝て、授業を受けきってみせる…」

//<1499> 音無
<1499> 音無

//<1500> クソ坊主
<1500> クソ坊主

//<1501> 代理人
<1501> 代理人

//<1502> 微妙すぎるイケメン
<1502> 微妙すぎるイケメン

//<1503> ロリコン
<1503> ロリコン

//<1504> メガネ仲間
<1504> メガネ仲間

//<1505> 暗算日本記録保持者
<1505> 暗算日本記録保持者

//<1506> 通り魔
<1506> 通り魔

//<1507> 記憶ナシ男
<1507> 記憶ナシ男

//<1508> 音速
<1508> 音速

//<1509> 無限
<1509> 無限

//<1510> エロ侍
<1510> エロ侍

//<1511> エロエロ団ナンバー１
<1511> エロエロ団ナンバー１

//<1512> ただのエロ少年
<1512> ただのエロ少年

//<1513> ユリブサイク
<1513> ユリブサイク

//<1514> ドピュッシー
<1514> ドピュッシー

//<1515> アメリカンエロドッグ
<1515> アメリカンエロドッグ

//<1516> ゼウス
<1516> ゼウス

//<1517> 日向markⅡ
<1517> 日向markⅡ

//<1518> 糞虫
<1518> 糞虫

//<1519> 量産型日向
<1519> 量産型日向

//<1520> ？？
<1520> ？？

//<1521> 「すげー…そいつは勇者だぜ…！」
<1521> 「すげー…そいつは勇者だぜ…！」

//<1522> nothing
<1522> nothing

//<1523> nothing
<1523> nothing

//<1524> nothing
<1524> nothing

//<1525> nothing
<1525> nothing

//<1526> nothing
<1526> nothing

//<1527> 野田
<1527> 野田

//<1528> 男Ｆ
<1528> 男Ｆ

//<1529> イケパイ
<1529> イケパイ

//<1530> 男
<1530> 男

//<1531> ？？
<1531> ？？

//<1532> 「ああ、ここまで剛胆に授業を受ける奴は俺以外いないだろう」
<1532> 「ああ、ここまで剛胆に授業を受ける奴は俺以外いないだろう」

//<1533> 音無
<1533> 音無

//<1534> クソ坊主
<1534> クソ坊主

//<1535> 代理人
<1535> 代理人

//<1536> 微妙すぎるイケメン
<1536> 微妙すぎるイケメン

//<1537> ロリコン
<1537> ロリコン

//<1538> メガネ仲間
<1538> メガネ仲間

//<1539> 暗算日本記録保持者
<1539> 暗算日本記録保持者

//<1540> 通り魔
<1540> 通り魔

//<1541> 記憶ナシ男
<1541> 記憶ナシ男

//<1542> 音速
<1542> 音速

//<1543> 無限
<1543> 無限

//<1544> エロ侍
<1544> エロ侍

//<1545> エロエロ団ナンバー１
<1545> エロエロ団ナンバー１

//<1546> ただのエロ少年
<1546> ただのエロ少年

//<1547> ユリブサイク
<1547> ユリブサイク

//<1548> ドピュッシー
<1548> ドピュッシー

//<1549> アメリカンエロドッグ
<1549> アメリカンエロドッグ

//<1550> ゼウス
<1550> ゼウス

//<1551> 日向markⅡ
<1551> 日向markⅡ

//<1552> 糞虫
<1552> 糞虫

//<1553> 量産型日向
<1553> 量産型日向

//<1554> ？？
<1554> ？？

//<1555> 「ああ、剛胆すぎて、痺れるぜ…」
<1555> 「ああ、剛胆すぎて、痺れるぜ…」

//<1556> 藤巻
<1556> 藤巻

//<1557> 「そいつは勇者だぜ…」
<1557> 「そいつは勇者だぜ…」

//<1558> nothing
<1558> nothing

//<1559> nothing
<1559> nothing

//<1560> nothing
<1560> nothing

//<1561> nothing
<1561> nothing

//<1562> ゆり
<1562> ゆり

//<1563> 女生徒
<1563> 女生徒

//<1564> ？？
<1564> ？？

//<1565> 「岩沢さんは？」
<1565> 「岩沢さんは？」

//<1566> 岩沢
<1566> 岩沢

//<1567> 「え、あたしもか」
<1567> 「え、あたしもか」

//<1568> nothing
<1568> nothing

//<1569> nothing
<1569> nothing

//<1570> nothing
<1570> nothing

//<1571> nothing
<1571> nothing

//<1572> nothing
<1572> nothing

//<1573> ゆり
<1573> ゆり

//<1574> 女生徒
<1574> 女生徒

//<1575> ？？
<1575> ？？

//<1576> 「あなたも幹部だもの」
<1576> 「あなたも幹部だもの」

//<1577> nothing
<1577> nothing

//<1578> nothing
<1578> nothing

//<1579> nothing
<1579> nothing

//<1580> nothing
<1580> nothing

//<1581> nothing
<1581> nothing

//<1582> 岩沢
<1582> 岩沢

//<1583> 「参ったな…名ばかりなんだけどなぁ…」
<1583> 「参ったな…名ばかりなんだけどなぁ…」

//<1584> nothing
<1584> nothing

//<1585> nothing
<1585> nothing

//<1586> nothing
<1586> nothing

//<1587> nothing
<1587> nothing

//<1588> nothing
<1588> nothing

//<1589> 岩沢
<1589> 岩沢

//<1590> 「じゃあ、音無、何か考えてくれ」
<1590> 「じゃあ、音無、何か考えてくれ」

//<1591> 音無
<1591> 音無

//<1592> クソ坊主
<1592> クソ坊主

//<1593> 代理人
<1593> 代理人

//<1594> 微妙すぎるイケメン
<1594> 微妙すぎるイケメン

//<1595> ロリコン
<1595> ロリコン

//<1596> メガネ仲間
<1596> メガネ仲間

//<1597> 暗算日本記録保持者
<1597> 暗算日本記録保持者

//<1598> 通り魔
<1598> 通り魔

//<1599> 記憶ナシ男
<1599> 記憶ナシ男

//<1600> 音速
<1600> 音速

//<1601> 無限
<1601> 無限

//<1602> エロ侍
<1602> エロ侍

//<1603> エロエロ団ナンバー１
<1603> エロエロ団ナンバー１

//<1604> ただのエロ少年
<1604> ただのエロ少年

//<1605> ユリブサイク
<1605> ユリブサイク

//<1606> ドピュッシー
<1606> ドピュッシー

//<1607> アメリカンエロドッグ
<1607> アメリカンエロドッグ

//<1608> ゼウス
<1608> ゼウス

//<1609> 日向markⅡ
<1609> 日向markⅡ

//<1610> 糞虫
<1610> 糞虫

//<1611> 量産型日向
<1611> 量産型日向

//<1612> ？？
<1612> ？？

//<1613> 「ええっ！？」
<1613> 「ええっ！？」

//<1614> まさか俺に振るとは…。
<1614> まさか俺に振るとは…。

//<1615> 大山
<1615> 大山

//<1616> 「岩沢さんが、誰かに提案を求めるなんて！　ひさ子さん並みの仲の良さだよ！」
<1616> 「岩沢さんが、誰かに提案を求めるなんて！　ひさ子さん並みの仲の良さだよ！」

//<1617> nothing
<1617> nothing

//<1618> nothing
<1618> nothing

//<1619> nothing
<1619> nothing

//<1620> nothing
<1620> nothing

//<1621> nothing
<1621> nothing

//<1622> 大山
<1622> 大山

//<1623> 「でも、ひさ子さんと違って、男性…もしかしてふたりは…」
<1623> 「でも、ひさ子さんと違って、男性…もしかしてふたりは…」

//<1624> 何を言い出すんだ！
<1624> 何を言い出すんだ！

//<1625> nothing
<1625> nothing

//<1626> nothing
<1626> nothing

//<1627> nothing
<1627> nothing

//<1628> nothing
<1628> nothing

//<1629> nothing
<1629> nothing

//<1630> 野田
<1630> 野田

//<1631> 男Ｆ
<1631> 男Ｆ

//<1632> イケパイ
<1632> イケパイ

//<1633> 男
<1633> 男

//<1634> ？？
<1634> ？？

//<1635> 「マジか、音無！？」
<1635> 「マジか、音無！？」

//<1636> nothing
<1636> nothing

//<1637> nothing
<1637> nothing

//<1638> nothing
<1638> nothing

//<1639> nothing
<1639> nothing

//<1640> nothing
<1640> nothing

//<1641> ゆり
<1641> ゆり

//<1642> 女生徒
<1642> 女生徒

//<1643> ？？
<1643> ？？

//<1644> 「へー、そういう関係なんだ」
<1644> 「へー、そういう関係なんだ」

//<1645> 何もない
<1645> 何もない

//<1646> マジ
<1646> マジ

//<1647> selbtn : 
<1647> selbtn : 

//<1648> 音無
<1648> 音無

//<1649> クソ坊主
<1649> クソ坊主

//<1650> 代理人
<1650> 代理人

//<1651> 微妙すぎるイケメン
<1651> 微妙すぎるイケメン

//<1652> ロリコン
<1652> ロリコン

//<1653> メガネ仲間
<1653> メガネ仲間

//<1654> 暗算日本記録保持者
<1654> 暗算日本記録保持者

//<1655> 通り魔
<1655> 通り魔

//<1656> 記憶ナシ男
<1656> 記憶ナシ男

//<1657> 音速
<1657> 音速

//<1658> 無限
<1658> 無限

//<1659> エロ侍
<1659> エロ侍

//<1660> エロエロ団ナンバー１
<1660> エロエロ団ナンバー１

//<1661> ただのエロ少年
<1661> ただのエロ少年

//<1662> ユリブサイク
<1662> ユリブサイク

//<1663> ドピュッシー
<1663> ドピュッシー

//<1664> アメリカンエロドッグ
<1664> アメリカンエロドッグ

//<1665> ゼウス
<1665> ゼウス

//<1666> 日向markⅡ
<1666> 日向markⅡ

//<1667> 糞虫
<1667> 糞虫

//<1668> 量産型日向
<1668> 量産型日向

//<1669> ？？
<1669> ？？

//<1670> 「いや、そんな後ろめたいことなんて、何もないから！」
<1670> 「いや、そんな後ろめたいことなんて、何もないから！」

//<1671> nothing
<1671> nothing

//<1672> nothing
<1672> nothing

//<1673> nothing
<1673> nothing

//<1674> nothing
<1674> nothing

//<1675> nothing
<1675> nothing

//<1676> 岩沢
<1676> 岩沢

//<1677> 「ふーん、そうなんだ、音無」
<1677> 「ふーん、そうなんだ、音無」

//<1678> ええー！　こっちからもプレッシャーが！？
<1678> ええー！　こっちからもプレッシャーが！？

//<1679> nothing
<1679> nothing

//<1680> nothing
<1680> nothing

//<1681> nothing
<1681> nothing

//<1682> nothing
<1682> nothing

//<1683> nothing
<1683> nothing

//<1684> 岩沢
<1684> 岩沢

//<1685> 「はっは、冗談だよ」
<1685> 「はっは、冗談だよ」

//<1686> 音無
<1686> 音無

//<1687> クソ坊主
<1687> クソ坊主

//<1688> 代理人
<1688> 代理人

//<1689> 微妙すぎるイケメン
<1689> 微妙すぎるイケメン

//<1690> ロリコン
<1690> ロリコン

//<1691> メガネ仲間
<1691> メガネ仲間

//<1692> 暗算日本記録保持者
<1692> 暗算日本記録保持者

//<1693> 通り魔
<1693> 通り魔

//<1694> 記憶ナシ男
<1694> 記憶ナシ男

//<1695> 音速
<1695> 音速

//<1696> 無限
<1696> 無限

//<1697> エロ侍
<1697> エロ侍

//<1698> エロエロ団ナンバー１
<1698> エロエロ団ナンバー１

//<1699> ただのエロ少年
<1699> ただのエロ少年

//<1700> ユリブサイク
<1700> ユリブサイク

//<1701> ドピュッシー
<1701> ドピュッシー

//<1702> アメリカンエロドッグ
<1702> アメリカンエロドッグ

//<1703> ゼウス
<1703> ゼウス

//<1704> 日向markⅡ
<1704> 日向markⅡ

//<1705> 糞虫
<1705> 糞虫

//<1706> 量産型日向
<1706> 量産型日向

//<1707> ？？
<1707> ？？

//<1708> （冗談…だったのか…）
<1708> （冗談…だったのか…）

//<1709> 音無
<1709> 音無

//<1710> クソ坊主
<1710> クソ坊主

//<1711> 代理人
<1711> 代理人

//<1712> 微妙すぎるイケメン
<1712> 微妙すぎるイケメン

//<1713> ロリコン
<1713> ロリコン

//<1714> メガネ仲間
<1714> メガネ仲間

//<1715> 暗算日本記録保持者
<1715> 暗算日本記録保持者

//<1716> 通り魔
<1716> 通り魔

//<1717> 記憶ナシ男
<1717> 記憶ナシ男

//<1718> 音速
<1718> 音速

//<1719> 無限
<1719> 無限

//<1720> エロ侍
<1720> エロ侍

//<1721> エロエロ団ナンバー１
<1721> エロエロ団ナンバー１

//<1722> ただのエロ少年
<1722> ただのエロ少年

//<1723> ユリブサイク
<1723> ユリブサイク

//<1724> ドピュッシー
<1724> ドピュッシー

//<1725> アメリカンエロドッグ
<1725> アメリカンエロドッグ

//<1726> ゼウス
<1726> ゼウス

//<1727> 日向markⅡ
<1727> 日向markⅡ

//<1728> 糞虫
<1728> 糞虫

//<1729> 量産型日向
<1729> 量産型日向

//<1730> ？？
<1730> ？？

//<1731> 「マジだ…」
<1731> 「マジだ…」

//<1732> 高松
<1732> 高松

//<1733> 「待ってください！！　ふたりがそんな関係とばれれば、ガルデモファンが離れてしまいますよ！？」
<1733> 「待ってください！！　ふたりがそんな関係とばれれば、ガルデモファンが離れてしまいますよ！？」

//<1734> nothing
<1734> nothing

//<1735> nothing
<1735> nothing

//<1736> nothing
<1736> nothing

//<1737> nothing
<1737> nothing

//<1738> 岩沢
<1738> 岩沢

//<1739> 「安心しな。そんな関係にはなってないからさ」
<1739> 「安心しな。そんな関係にはなってないからさ」

//<1740> 高松
<1740> 高松

//<1741> 「でしたか。ほっとしました…」
<1741> 「でしたか。ほっとしました…」

//<1742> 大山
<1742> 大山

//<1743> 「なーんだ」
<1743> 「なーんだ」

//<1744> nothing
<1744> nothing

//<1745> nothing
<1745> nothing

//<1746> nothing
<1746> nothing

//<1747> nothing
<1747> nothing

//<1748> nothing
<1748> nothing

//<1749> なんだかまた胸が痛むが、まあ、いい。気を取り直して、岩沢に何をさせるか提案しないと。
<1749> なんだかまた胸が痛むが、まあ、いい。気を取り直して、岩沢に何をさせるか提案しないと。

//<1750> いつものように作曲
<1750> いつものように作曲

//<1751> 俺とだべる
<1751> 俺とだべる

//<1752> 俺とイチャラブ
<1752> 俺とイチャラブ

//<1753> 俺と野球拳
<1753> 俺と野球拳

//<1754> selbtn : 
<1754> selbtn : 

//<1755> 音無
<1755> 音無

//<1756> クソ坊主
<1756> クソ坊主

//<1757> 代理人
<1757> 代理人

//<1758> 微妙すぎるイケメン
<1758> 微妙すぎるイケメン

//<1759> ロリコン
<1759> ロリコン

//<1760> メガネ仲間
<1760> メガネ仲間

//<1761> 暗算日本記録保持者
<1761> 暗算日本記録保持者

//<1762> 通り魔
<1762> 通り魔

//<1763> 記憶ナシ男
<1763> 記憶ナシ男

//<1764> 音速
<1764> 音速

//<1765> 無限
<1765> 無限

//<1766> エロ侍
<1766> エロ侍

//<1767> エロエロ団ナンバー１
<1767> エロエロ団ナンバー１

//<1768> ただのエロ少年
<1768> ただのエロ少年

//<1769> ユリブサイク
<1769> ユリブサイク

//<1770> ドピュッシー
<1770> ドピュッシー

//<1771> アメリカンエロドッグ
<1771> アメリカンエロドッグ

//<1772> ゼウス
<1772> ゼウス

//<1773> 日向markⅡ
<1773> 日向markⅡ

//<1774> 糞虫
<1774> 糞虫

//<1775> 量産型日向
<1775> 量産型日向

//<1776> ？？
<1776> ？？

//<1777> 「いつものように曲を書いていればいいんじゃないか？」
<1777> 「いつものように曲を書いていればいいんじゃないか？」

//<1778> nothing
<1778> nothing

//<1779> nothing
<1779> nothing

//<1780> nothing
<1780> nothing

//<1781> nothing
<1781> nothing

//<1782> nothing
<1782> nothing

//<1783> 岩沢
<1783> 岩沢

//<1784> 「さすがにアコギ弾いて作曲してたら、教師に注意されるだろ」
<1784> 「さすがにアコギ弾いて作曲してたら、教師に注意されるだろ」

//<1785> じゃあ…。
<1785> じゃあ…。

//<1786> 小さなウクレレで作曲
<1786> 小さなウクレレで作曲

//<1787> 俺とだべる
<1787> 俺とだべる

//<1788> 俺とイチャラブ
<1788> 俺とイチャラブ

//<1789> 俺と野球拳
<1789> 俺と野球拳

//<1790> selbtn : 
<1790> selbtn : 

//<1791> nothing
<1791> nothing

//<1792> nothing
<1792> nothing

//<1793> nothing
<1793> nothing

//<1794> nothing
<1794> nothing

//<1795> nothing
<1795> nothing

//<1796> 岩沢
<1796> 岩沢

//<1797> 「なるほど…ウクレレならコンパクトで目立ちもしないし、新しい作曲方法だな。わかったよ、それでやってみるよ」
<1797> 「なるほど…ウクレレならコンパクトで目立ちもしないし、新しい作曲方法だな。わかったよ、それでやってみるよ」

//<1798> nothing
<1798> nothing

//<1799> nothing
<1799> nothing

//<1800> nothing
<1800> nothing

//<1801> nothing
<1801> nothing

//<1802> nothing
<1802> nothing

//<1803> よし、と拳を握る。
<1803> よし、と拳を握る。

//<1804> ゆり
<1804> ゆり

//<1805> 女生徒
<1805> 女生徒

//<1806> ？？
<1806> ？？

//<1807> 「で、残るおふたり、音無くんと日向くんは？」
<1807> 「で、残るおふたり、音無くんと日向くんは？」

//<1808> 音無
<1808> 音無

//<1809> クソ坊主
<1809> クソ坊主

//<1810> 代理人
<1810> 代理人

//<1811> 微妙すぎるイケメン
<1811> 微妙すぎるイケメン

//<1812> ロリコン
<1812> ロリコン

//<1813> メガネ仲間
<1813> メガネ仲間

//<1814> 暗算日本記録保持者
<1814> 暗算日本記録保持者

//<1815> 通り魔
<1815> 通り魔

//<1816> 記憶ナシ男
<1816> 記憶ナシ男

//<1817> 音速
<1817> 音速

//<1818> 無限
<1818> 無限

//<1819> エロ侍
<1819> エロ侍

//<1820> エロエロ団ナンバー１
<1820> エロエロ団ナンバー１

//<1821> ただのエロ少年
<1821> ただのエロ少年

//<1822> ユリブサイク
<1822> ユリブサイク

//<1823> ドピュッシー
<1823> ドピュッシー

//<1824> アメリカンエロドッグ
<1824> アメリカンエロドッグ

//<1825> ゼウス
<1825> ゼウス

//<1826> 日向markⅡ
<1826> 日向markⅡ

//<1827> 糞虫
<1827> 糞虫

//<1828> 量産型日向
<1828> 量産型日向

//<1829> ？？
<1829> ？？

//<1830> 「…え？」
<1830> 「…え？」

//<1831> 俺は何も考えていなかった。
<1831> 俺は何も考えていなかった。

//<1832> とりあえず…。
<1832> とりあえず…。

//<1833> 岩沢を見つめて過ごす
<1833> 岩沢を見つめて過ごす

//<1834> 折れて日向とだべる
<1834> 折れて日向とだべる

//<1835> selbtn : 
<1835> selbtn : 

//<1836> 音無
<1836> 音無

//<1837> クソ坊主
<1837> クソ坊主

//<1838> 代理人
<1838> 代理人

//<1839> 微妙すぎるイケメン
<1839> 微妙すぎるイケメン

//<1840> ロリコン
<1840> ロリコン

//<1841> メガネ仲間
<1841> メガネ仲間

//<1842> 暗算日本記録保持者
<1842> 暗算日本記録保持者

//<1843> 通り魔
<1843> 通り魔

//<1844> 記憶ナシ男
<1844> 記憶ナシ男

//<1845> 音速
<1845> 音速

//<1846> 無限
<1846> 無限

//<1847> エロ侍
<1847> エロ侍

//<1848> エロエロ団ナンバー１
<1848> エロエロ団ナンバー１

//<1849> ただのエロ少年
<1849> ただのエロ少年

//<1850> ユリブサイク
<1850> ユリブサイク

//<1851> ドピュッシー
<1851> ドピュッシー

//<1852> アメリカンエロドッグ
<1852> アメリカンエロドッグ

//<1853> ゼウス
<1853> ゼウス

//<1854> 日向markⅡ
<1854> 日向markⅡ

//<1855> 糞虫
<1855> 糞虫

//<1856> 量産型日向
<1856> 量産型日向

//<1857> ？？
<1857> ？？

//<1858> 「岩沢を見つめて過ごす」
<1858> 「岩沢を見つめて過ごす」

//<1859> nothing
<1859> nothing

//<1860> nothing
<1860> nothing

//<1861> nothing
<1861> nothing

//<1862> nothing
<1862> nothing

//<1863> nothing
<1863> nothing

//<1864> 大山
<1864> 大山

//<1865> 「やっぱりふたりはデキてるーー！！　あるいは、片思いーー！！」
<1865> 「やっぱりふたりはデキてるーー！！　あるいは、片思いーー！！」

//<1866> 岩沢
<1866> 岩沢

//<1867> 「できてる？　片思い？」
<1867> 「できてる？　片思い？」

//<1868> nothing
<1868> nothing

//<1869> nothing
<1869> nothing

//<1870> nothing
<1870> nothing

//<1871> nothing
<1871> nothing

//<1872> nothing
<1872> nothing

//<1873> 野田
<1873> 野田

//<1874> 男Ｆ
<1874> 男Ｆ

//<1875> イケパイ
<1875> イケパイ

//<1876> 男
<1876> 男

//<1877> ？？
<1877> ？？

//<1878> 「マジか、音無！？」
<1878> 「マジか、音無！？」

//<1879> nothing
<1879> nothing

//<1880> nothing
<1880> nothing

//<1881> nothing
<1881> nothing

//<1882> nothing
<1882> nothing

//<1883> nothing
<1883> nothing

//<1884> ゆり
<1884> ゆり

//<1885> 女生徒
<1885> 女生徒

//<1886> ？？
<1886> ？？

//<1887> 「あら、そうなの？」
<1887> 「あら、そうなの？」

//<1888> そう
<1888> そう

//<1889> 誤解だ
<1889> 誤解だ

//<1890> selbtn : 
<1890> selbtn : 

//<1891> nothing
<1891> nothing

//<1892> nothing
<1892> nothing

//<1893> nothing
<1893> nothing

//<1894> nothing
<1894> nothing

//<1895> nothing
<1895> nothing

//<1896> nothing
<1896> nothing

//<1897> 音無
<1897> 音無

//<1898> クソ坊主
<1898> クソ坊主

//<1899> 代理人
<1899> 代理人

//<1900> 微妙すぎるイケメン
<1900> 微妙すぎるイケメン

//<1901> ロリコン
<1901> ロリコン

//<1902> メガネ仲間
<1902> メガネ仲間

//<1903> 暗算日本記録保持者
<1903> 暗算日本記録保持者

//<1904> 通り魔
<1904> 通り魔

//<1905> 記憶ナシ男
<1905> 記憶ナシ男

//<1906> 音速
<1906> 音速

//<1907> 無限
<1907> 無限

//<1908> エロ侍
<1908> エロ侍

//<1909> エロエロ団ナンバー１
<1909> エロエロ団ナンバー１

//<1910> ただのエロ少年
<1910> ただのエロ少年

//<1911> ユリブサイク
<1911> ユリブサイク

//<1912> ドピュッシー
<1912> ドピュッシー

//<1913> アメリカンエロドッグ
<1913> アメリカンエロドッグ

//<1914> ゼウス
<1914> ゼウス

//<1915> 日向markⅡ
<1915> 日向markⅡ

//<1916> 糞虫
<1916> 糞虫

//<1917> 量産型日向
<1917> 量産型日向

//<1918> ？？
<1918> ？？

//<1919> 「…ああ…そうだよ」
<1919> 「…ああ…そうだよ」

//<1920> そう答えると、幹部のみんなが一斉にどよめく。
<1920> そう答えると、幹部のみんなが一斉にどよめく。

//<1921> nothing
<1921> nothing

//<1922> nothing
<1922> nothing

//<1923> nothing
<1923> nothing

//<1924> nothing
<1924> nothing

//<1925> nothing
<1925> nothing

//<1926> 岩沢
<1926> 岩沢

//<1927> 「待てよ、なんだよ、そのみんなの反応は！？　まるであたしと音無が相思相愛になってるようじゃないか！」
<1927> 「待てよ、なんだよ、そのみんなの反応は！？　まるであたしと音無が相思相愛になってるようじゃないか！」

//<1928> ゆり
<1928> ゆり

//<1929> 女生徒
<1929> 女生徒

//<1930> ？？
<1930> ？？

//<1931> 「違うの？」
<1931> 「違うの？」

//<1932> nothing
<1932> nothing

//<1933> nothing
<1933> nothing

//<1934> nothing
<1934> nothing

//<1935> nothing
<1935> nothing

//<1936> nothing
<1936> nothing

//<1937> 岩沢
<1937> 岩沢

//<1938> 「違う」
<1938> 「違う」

//<1939> 大山
<1939> 大山

//<1940> 「うわ、言い切られたぁーーー！！」
<1940> 「うわ、言い切られたぁーーー！！」

//<1941> nothing
<1941> nothing

//<1942> nothing
<1942> nothing

//<1943> nothing
<1943> nothing

//<1944> nothing
<1944> nothing

//<1945> nothing
<1945> nothing

//<1946> nothing
<1946> nothing

//<1947> 音無
<1947> 音無

//<1948> クソ坊主
<1948> クソ坊主

//<1949> 代理人
<1949> 代理人

//<1950> 微妙すぎるイケメン
<1950> 微妙すぎるイケメン

//<1951> ロリコン
<1951> ロリコン

//<1952> メガネ仲間
<1952> メガネ仲間

//<1953> 暗算日本記録保持者
<1953> 暗算日本記録保持者

//<1954> 通り魔
<1954> 通り魔

//<1955> 記憶ナシ男
<1955> 記憶ナシ男

//<1956> 音速
<1956> 音速

//<1957> 無限
<1957> 無限

//<1958> エロ侍
<1958> エロ侍

//<1959> エロエロ団ナンバー１
<1959> エロエロ団ナンバー１

//<1960> ただのエロ少年
<1960> ただのエロ少年

//<1961> ユリブサイク
<1961> ユリブサイク

//<1962> ドピュッシー
<1962> ドピュッシー

//<1963> アメリカンエロドッグ
<1963> アメリカンエロドッグ

//<1964> ゼウス
<1964> ゼウス

//<1965> 日向markⅡ
<1965> 日向markⅡ

//<1966> 糞虫
<1966> 糞虫

//<1967> 量産型日向
<1967> 量産型日向

//<1968> ？？
<1968> ？？

//<1969> （なんてことだ…）
<1969> （なんてことだ…）

//<1970> さすがにショックは隠しきれない。誰とも顔を合わせられなくなり、下を向くしかなかった。
<1970> さすがにショックは隠しきれない。誰とも顔を合わせられなくなり、下を向くしかなかった。

//<1971> 音無
<1971> 音無

//<1972> クソ坊主
<1972> クソ坊主

//<1973> 代理人
<1973> 代理人

//<1974> 微妙すぎるイケメン
<1974> 微妙すぎるイケメン

//<1975> ロリコン
<1975> ロリコン

//<1976> メガネ仲間
<1976> メガネ仲間

//<1977> 暗算日本記録保持者
<1977> 暗算日本記録保持者

//<1978> 通り魔
<1978> 通り魔

//<1979> 記憶ナシ男
<1979> 記憶ナシ男

//<1980> 音速
<1980> 音速

//<1981> 無限
<1981> 無限

//<1982> エロ侍
<1982> エロ侍

//<1983> エロエロ団ナンバー１
<1983> エロエロ団ナンバー１

//<1984> ただのエロ少年
<1984> ただのエロ少年

//<1985> ユリブサイク
<1985> ユリブサイク

//<1986> ドピュッシー
<1986> ドピュッシー

//<1987> アメリカンエロドッグ
<1987> アメリカンエロドッグ

//<1988> ゼウス
<1988> ゼウス

//<1989> 日向markⅡ
<1989> 日向markⅡ

//<1990> 糞虫
<1990> 糞虫

//<1991> 量産型日向
<1991> 量産型日向

//<1992> ？？
