// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<0891> ゼウス

//<0892> 日向markⅡ
<0892> 日向markⅡ

//<0893> 糞虫
<0893> 糞虫

//<0894> 量産型日向
<0894> 量産型日向

//<0895> ？？
<0895> ？？

//<0896> 「あのままほっとくわけないだろ」
<0896> 「あのままほっとくわけないだろ」

//<0897> ユイ
<0897> ユイ

//<0898> 「重くないです？」
<0898> 「重くないです？」

//<0899> 音無
<0899> 音無

//<0900> クソ坊主
<0900> クソ坊主

//<0901> 代理人
<0901> 代理人

//<0902> 微妙すぎるイケメン
<0902> 微妙すぎるイケメン

//<0903> ロリコン
<0903> ロリコン

//<0904> メガネ仲間
<0904> メガネ仲間

//<0905> 暗算日本記録保持者
<0905> 暗算日本記録保持者

//<0906> 通り魔
<0906> 通り魔

//<0907> 記憶ナシ男
<0907> 記憶ナシ男

//<0908> 音速
<0908> 音速

//<0909> 無限
<0909> 無限

//<0910> エロ侍
<0910> エロ侍

//<0911> エロエロ団ナンバー１
<0911> エロエロ団ナンバー１

//<0912> ただのエロ少年
<0912> ただのエロ少年

//<0913> ユリブサイク
<0913> ユリブサイク

//<0914> ドピュッシー
<0914> ドピュッシー

//<0915> アメリカンエロドッグ
<0915> アメリカンエロドッグ

//<0916> ゼウス
<0916> ゼウス

//<0917> 日向markⅡ
<0917> 日向markⅡ

//<0918> 糞虫
<0918> 糞虫

//<0919> 量産型日向
<0919> 量産型日向

//<0920> ？？
<0920> ？？

//<0921> 「思ったより軽いな。もうちょっと肉つけた方がいいぞ」
<0921> 「思ったより軽いな。もうちょっと肉つけた方がいいぞ」

//<0922> ユイ
<0922> ユイ

//<0923> 「これでも十分ナイスバディですから」
<0923> 「これでも十分ナイスバディですから」

//<0924> 音無
<0924> 音無

//<0925> クソ坊主
<0925> クソ坊主

//<0926> 代理人
<0926> 代理人

//<0927> 微妙すぎるイケメン
<0927> 微妙すぎるイケメン

//<0928> ロリコン
<0928> ロリコン

//<0929> メガネ仲間
<0929> メガネ仲間

//<0930> 暗算日本記録保持者
<0930> 暗算日本記録保持者

//<0931> 通り魔
<0931> 通り魔

//<0932> 記憶ナシ男
<0932> 記憶ナシ男

//<0933> 音速
<0933> 音速

//<0934> 無限
<0934> 無限

//<0935> エロ侍
<0935> エロ侍

//<0936> エロエロ団ナンバー１
<0936> エロエロ団ナンバー１

//<0937> ただのエロ少年
<0937> ただのエロ少年

//<0938> ユリブサイク
<0938> ユリブサイク

//<0939> ドピュッシー
<0939> ドピュッシー

//<0940> アメリカンエロドッグ
<0940> アメリカンエロドッグ

//<0941> ゼウス
<0941> ゼウス

//<0942> 日向markⅡ
<0942> 日向markⅡ

//<0943> 糞虫
<0943> 糞虫

//<0944> 量産型日向
<0944> 量産型日向

//<0945> ？？
<0945> ？？

//<0946> 「どれどれ」
<0946> 「どれどれ」

//<0947> se_munyu
<0947> se_munyu

//<0948> もみもみ…。
<0948> もみもみ…。

//<0949> ユイ
<0949> ユイ

//<0950> 「ぎゃあああああーーー！　尻揉むなーーー！　下ろせーーー！　今すぐ叩き下ろせぇぇーーー！！」
<0950> 「ぎゃあああああーーー！　尻揉むなーーー！　下ろせーーー！　今すぐ叩き下ろせぇぇーーー！！」

//<0951> 音無
<0951> 音無

//<0952> クソ坊主
<0952> クソ坊主

//<0953> 代理人
<0953> 代理人

//<0954> 微妙すぎるイケメン
<0954> 微妙すぎるイケメン

//<0955> ロリコン
<0955> ロリコン

//<0956> メガネ仲間
<0956> メガネ仲間

//<0957> 暗算日本記録保持者
<0957> 暗算日本記録保持者

//<0958> 通り魔
<0958> 通り魔

//<0959> 記憶ナシ男
<0959> 記憶ナシ男

//<0960> 音速
<0960> 音速

//<0961> 無限
<0961> 無限

//<0962> エロ侍
<0962> エロ侍

//<0963> エロエロ団ナンバー１
<0963> エロエロ団ナンバー１

//<0964> ただのエロ少年
<0964> ただのエロ少年

//<0965> ユリブサイク
<0965> ユリブサイク

//<0966> ドピュッシー
<0966> ドピュッシー

//<0967> アメリカンエロドッグ
<0967> アメリカンエロドッグ

//<0968> ゼウス
<0968> ゼウス

//<0969> 日向markⅡ
<0969> 日向markⅡ

//<0970> 糞虫
<0970> 糞虫

//<0971> 量産型日向
<0971> 量産型日向

//<0972> ？？
<0972> ？？

//<0973> 「自分の体は大事にしろよ」
<0973> 「自分の体は大事にしろよ」

//<0974> ユイ
<0974> ユイ

//<0975> 「このままのほうが危ないわあぁぁぁーーーーー！！！」
<0975> 「このままのほうが危ないわあぁぁぁーーーーー！！！」

//<0976> 音無
<0976> 音無

//<0977> クソ坊主
<0977> クソ坊主

//<0978> 代理人
<0978> 代理人

//<0979> 微妙すぎるイケメン
<0979> 微妙すぎるイケメン

//<0980> ロリコン
<0980> ロリコン

//<0981> メガネ仲間
<0981> メガネ仲間

//<0982> 暗算日本記録保持者
<0982> 暗算日本記録保持者

//<0983> 通り魔
<0983> 通り魔

//<0984> 記憶ナシ男
<0984> 記憶ナシ男

//<0985> 音速
<0985> 音速

//<0986> 無限
<0986> 無限

//<0987> エロ侍
<0987> エロ侍

//<0988> エロエロ団ナンバー１
<0988> エロエロ団ナンバー１

//<0989> ただのエロ少年
<0989> ただのエロ少年

//<0990> ユリブサイク
<0990> ユリブサイク

//<0991> ドピュッシー
<0991> ドピュッシー

//<0992> アメリカンエロドッグ
<0992> アメリカンエロドッグ

//<0993> ゼウス
<0993> ゼウス

//<0994> 日向markⅡ
<0994> 日向markⅡ

//<0995> 糞虫
<0995> 糞虫

//<0996> 量産型日向
<0996> 量産型日向

//<0997> ？？
<0997> ？？

//<0998> 「冗談だから暴れるなって」
<0998> 「冗談だから暴れるなって」

//<0999> ユイ
<0999> ユイ

//<1000> 「冗談で人の尻揉むな！」
<1000> 「冗談で人の尻揉むな！」

//<1001> 音無
<1001> 音無

//<1002> クソ坊主
<1002> クソ坊主

//<1003> 代理人
<1003> 代理人

//<1004> 微妙すぎるイケメン
<1004> 微妙すぎるイケメン

//<1005> ロリコン
<1005> ロリコン

//<1006> メガネ仲間
<1006> メガネ仲間

//<1007> 暗算日本記録保持者
<1007> 暗算日本記録保持者

//<1008> 通り魔
<1008> 通り魔

//<1009> 記憶ナシ男
<1009> 記憶ナシ男

//<1010> 音速
<1010> 音速

//<1011> 無限
<1011> 無限

//<1012> エロ侍
<1012> エロ侍

//<1013> エロエロ団ナンバー１
<1013> エロエロ団ナンバー１

//<1014> ただのエロ少年
<1014> ただのエロ少年

//<1015> ユリブサイク
<1015> ユリブサイク

//<1016> ドピュッシー
<1016> ドピュッシー

//<1017> アメリカンエロドッグ
<1017> アメリカンエロドッグ

//<1018> ゼウス
<1018> ゼウス

//<1019> 日向markⅡ
<1019> 日向markⅡ

//<1020> 糞虫
<1020> 糞虫

//<1021> 量産型日向
<1021> 量産型日向

//<1022> ？？
<1022> ？？

//<1023> 「え？　冗談じゃなく真剣に揉んだらいいのか？」
<1023> 「え？　冗談じゃなく真剣に揉んだらいいのか？」

//<1024> ユイ
<1024> ユイ

//<1025> 「おーーーーーーーろーーーーーーせーーーーーーーー！！！」
<1025> 「おーーーーーーーろーーーーーーせーーーーーーーー！！！」

//<1026> 音無
<1026> 音無

//<1027> クソ坊主
<1027> クソ坊主

//<1028> 代理人
<1028> 代理人

//<1029> 微妙すぎるイケメン
<1029> 微妙すぎるイケメン

//<1030> ロリコン
<1030> ロリコン

//<1031> メガネ仲間
<1031> メガネ仲間

//<1032> 暗算日本記録保持者
<1032> 暗算日本記録保持者

//<1033> 通り魔
<1033> 通り魔

//<1034> 記憶ナシ男
<1034> 記憶ナシ男

//<1035> 音速
<1035> 音速

//<1036> 無限
<1036> 無限

//<1037> エロ侍
<1037> エロ侍

//<1038> エロエロ団ナンバー１
<1038> エロエロ団ナンバー１

//<1039> ただのエロ少年
<1039> ただのエロ少年

//<1040> ユリブサイク
<1040> ユリブサイク

//<1041> ドピュッシー
<1041> ドピュッシー

//<1042> アメリカンエロドッグ
<1042> アメリカンエロドッグ

//<1043> ゼウス
<1043> ゼウス

//<1044> 日向markⅡ
<1044> 日向markⅡ

//<1045> 糞虫
<1045> 糞虫

//<1046> 量産型日向
<1046> 量産型日向

//<1047> ？？
<1047> ？？

//<1048> 「わかった、揉まないから、大人しくしろ」
<1048> 「わかった、揉まないから、大人しくしろ」

//<1049> ユイ
<1049> ユイ

//<1050> 「ぐるるるるる…」
<1050> 「ぐるるるるる…」

//<1051> 音無
<1051> 音無

//<1052> クソ坊主
<1052> クソ坊主

//<1053> 代理人
<1053> 代理人

//<1054> 微妙すぎるイケメン
<1054> 微妙すぎるイケメン

//<1055> ロリコン
<1055> ロリコン

//<1056> メガネ仲間
<1056> メガネ仲間

//<1057> 暗算日本記録保持者
<1057> 暗算日本記録保持者

//<1058> 通り魔
<1058> 通り魔

//<1059> 記憶ナシ男
<1059> 記憶ナシ男

//<1060> 音速
<1060> 音速

//<1061> 無限
<1061> 無限

//<1062> エロ侍
<1062> エロ侍

//<1063> エロエロ団ナンバー１
<1063> エロエロ団ナンバー１

//<1064> ただのエロ少年
<1064> ただのエロ少年

//<1065> ユリブサイク
<1065> ユリブサイク

//<1066> ドピュッシー
<1066> ドピュッシー

//<1067> アメリカンエロドッグ
<1067> アメリカンエロドッグ

//<1068> ゼウス
<1068> ゼウス

//<1069> 日向markⅡ
<1069> 日向markⅡ

//<1070> 糞虫
<1070> 糞虫

//<1071> 量産型日向
<1071> 量産型日向

//<1072> ？？
<1072> ？？

//<1073> 「………」
<1073> 「………」

//<1074> ユイ
<1074> ユイ

//<1075> 「…無言て地味に傷つくんで何か言って下さい…」
<1075> 「…無言て地味に傷つくんで何か言って下さい…」

//<1076> 音無
<1076> 音無

//<1077> クソ坊主
<1077> クソ坊主

//<1078> 代理人
<1078> 代理人

//<1079> 微妙すぎるイケメン
<1079> 微妙すぎるイケメン

//<1080> ロリコン
<1080> ロリコン

//<1081> メガネ仲間
<1081> メガネ仲間

//<1082> 暗算日本記録保持者
<1082> 暗算日本記録保持者

//<1083> 通り魔
<1083> 通り魔

//<1084> 記憶ナシ男
<1084> 記憶ナシ男

//<1085> 音速
<1085> 音速

//<1086> 無限
<1086> 無限

//<1087> エロ侍
<1087> エロ侍

//<1088> エロエロ団ナンバー１
<1088> エロエロ団ナンバー１

//<1089> ただのエロ少年
<1089> ただのエロ少年

//<1090> ユリブサイク
<1090> ユリブサイク

//<1091> ドピュッシー
<1091> ドピュッシー

//<1092> アメリカンエロドッグ
<1092> アメリカンエロドッグ

//<1093> ゼウス
<1093> ゼウス

//<1094> 日向markⅡ
<1094> 日向markⅡ

//<1095> 糞虫
<1095> 糞虫

//<1096> 量産型日向
<1096> 量産型日向

//<1097> ？？
<1097> ？？

//<1098> 「わりぃ、フォローしようと思ったんだけどいい言葉が思いつかなくて」
<1098> 「わりぃ、フォローしようと思ったんだけどいい言葉が思いつかなくて」

//<1099> ユイ
<1099> ユイ

//<1100> 「優しさが痛いです…」
<1100> 「優しさが痛いです…」

//<1101> ユイをおぶりながら、坂道を歩く。
<1101> ユイをおぶりながら、坂道を歩く。

//<1102> ユイ
<1102> ユイ

//<1103> 「あー、楽ちん楽ちんー」
<1103> 「あー、楽ちん楽ちんー」

//<1104> 音無
<1104> 音無

//<1105> クソ坊主
<1105> クソ坊主

//<1106> 代理人
<1106> 代理人

//<1107> 微妙すぎるイケメン
<1107> 微妙すぎるイケメン

//<1108> ロリコン
<1108> ロリコン

//<1109> メガネ仲間
<1109> メガネ仲間

//<1110> 暗算日本記録保持者
<1110> 暗算日本記録保持者

//<1111> 通り魔
<1111> 通り魔

//<1112> 記憶ナシ男
<1112> 記憶ナシ男

//<1113> 音速
<1113> 音速

//<1114> 無限
<1114> 無限

//<1115> エロ侍
<1115> エロ侍

//<1116> エロエロ団ナンバー１
<1116> エロエロ団ナンバー１

//<1117> ただのエロ少年
<1117> ただのエロ少年

//<1118> ユリブサイク
<1118> ユリブサイク

//<1119> ドピュッシー
<1119> ドピュッシー

//<1120> アメリカンエロドッグ
<1120> アメリカンエロドッグ

//<1121> ゼウス
<1121> ゼウス

//<1122> 日向markⅡ
<1122> 日向markⅡ

//<1123> 糞虫
<1123> 糞虫

//<1124> 量産型日向
<1124> 量産型日向

//<1125> ？？
<1125> ？？

//<1126> 「そう言われると、むかっとくるなぁ」
<1126> 「そう言われると、むかっとくるなぁ」

//<1127> ユイ
<1127> ユイ

//<1128> 「一度背負ったんなら、最後まで勤めは果たして下さいよ」
<1128> 「一度背負ったんなら、最後まで勤めは果たして下さいよ」

//<1129> 音無
<1129> 音無

//<1130> クソ坊主
<1130> クソ坊主

//<1131> 代理人
<1131> 代理人

//<1132> 微妙すぎるイケメン
<1132> 微妙すぎるイケメン

//<1133> ロリコン
<1133> ロリコン

//<1134> メガネ仲間
<1134> メガネ仲間

//<1135> 暗算日本記録保持者
<1135> 暗算日本記録保持者

//<1136> 通り魔
<1136> 通り魔

//<1137> 記憶ナシ男
<1137> 記憶ナシ男

//<1138> 音速
<1138> 音速

//<1139> 無限
<1139> 無限

//<1140> エロ侍
<1140> エロ侍

//<1141> エロエロ団ナンバー１
<1141> エロエロ団ナンバー１

//<1142> ただのエロ少年
<1142> ただのエロ少年

//<1143> ユリブサイク
<1143> ユリブサイク

//<1144> ドピュッシー
<1144> ドピュッシー

//<1145> アメリカンエロドッグ
<1145> アメリカンエロドッグ

//<1146> ゼウス
<1146> ゼウス

//<1147> 日向markⅡ
<1147> 日向markⅡ

//<1148> 糞虫
<1148> 糞虫

//<1149> 量産型日向
<1149> 量産型日向

//<1150> ？？
<1150> ？？

//<1151> 「へいへい、わかったよお姫さん」
<1151> 「へいへい、わかったよお姫さん」

//<1152> ユイ
<1152> ユイ

//<1153> 「…先輩って、面倒見いいですよね」
<1153> 「…先輩って、面倒見いいですよね」

//<1154> 音無
<1154> 音無

//<1155> クソ坊主
<1155> クソ坊主

//<1156> 代理人
<1156> 代理人

//<1157> 微妙すぎるイケメン
<1157> 微妙すぎるイケメン

//<1158> ロリコン
<1158> ロリコン

//<1159> メガネ仲間
<1159> メガネ仲間

//<1160> 暗算日本記録保持者
<1160> 暗算日本記録保持者

//<1161> 通り魔
<1161> 通り魔

//<1162> 記憶ナシ男
<1162> 記憶ナシ男

//<1163> 音速
<1163> 音速

//<1164> 無限
<1164> 無限

//<1165> エロ侍
<1165> エロ侍

//<1166> エロエロ団ナンバー１
<1166> エロエロ団ナンバー１

//<1167> ただのエロ少年
<1167> ただのエロ少年

//<1168> ユリブサイク
<1168> ユリブサイク

//<1169> ドピュッシー
<1169> ドピュッシー

//<1170> アメリカンエロドッグ
<1170> アメリカンエロドッグ

//<1171> ゼウス
<1171> ゼウス

//<1172> 日向markⅡ
<1172> 日向markⅡ

//<1173> 糞虫
<1173> 糞虫

//<1174> 量産型日向
<1174> 量産型日向

//<1175> ？？
<1175> ？？

//<1176> 「そうか？」
<1176> 「そうか？」

//<1177> ユイ
<1177> ユイ

//<1178> 「だって、しょっちゅうあたしのとこに来てたじゃないですか」
<1178> 「だって、しょっちゅうあたしのとこに来てたじゃないですか」

//<1179> ユイ
<1179> ユイ

//<1180> 「もしかして、あたしに惚れちゃいましたか？」
<1180> 「もしかして、あたしに惚れちゃいましたか？」

//<1181> 音無
<1181> 音無

//<1182> クソ坊主
<1182> クソ坊主

//<1183> 代理人
<1183> 代理人

//<1184> 微妙すぎるイケメン
<1184> 微妙すぎるイケメン

//<1185> ロリコン
<1185> ロリコン

//<1186> メガネ仲間
<1186> メガネ仲間

//<1187> 暗算日本記録保持者
<1187> 暗算日本記録保持者

//<1188> 通り魔
<1188> 通り魔

//<1189> 記憶ナシ男
<1189> 記憶ナシ男

//<1190> 音速
<1190> 音速

//<1191> 無限
<1191> 無限

//<1192> エロ侍
<1192> エロ侍

//<1193> エロエロ団ナンバー１
<1193> エロエロ団ナンバー１

//<1194> ただのエロ少年
<1194> ただのエロ少年

//<1195> ユリブサイク
<1195> ユリブサイク

//<1196> ドピュッシー
<1196> ドピュッシー

//<1197> アメリカンエロドッグ
<1197> アメリカンエロドッグ

//<1198> ゼウス
<1198> ゼウス

//<1199> 日向markⅡ
<1199> 日向markⅡ

//<1200> 糞虫
<1200> 糞虫

//<1201> 量産型日向
<1201> 量産型日向

//<1202> ？？
<1202> ？？

//<1203> 「いや、それはないな」
<1203> 「いや、それはないな」

//<1204> ユイ
<1204> ユイ

//<1205> 「即答！？」
<1205> 「即答！？」

//<1206> 音無
<1206> 音無

//<1207> クソ坊主
<1207> クソ坊主

//<1208> 代理人
<1208> 代理人

//<1209> 微妙すぎるイケメン
<1209> 微妙すぎるイケメン

//<1210> ロリコン
<1210> ロリコン

//<1211> メガネ仲間
<1211> メガネ仲間

//<1212> 暗算日本記録保持者
<1212> 暗算日本記録保持者

//<1213> 通り魔
<1213> 通り魔

//<1214> 記憶ナシ男
<1214> 記憶ナシ男

//<1215> 音速
<1215> 音速

//<1216> 無限
<1216> 無限

//<1217> エロ侍
<1217> エロ侍

//<1218> エロエロ団ナンバー１
<1218> エロエロ団ナンバー１

//<1219> ただのエロ少年
<1219> ただのエロ少年

//<1220> ユリブサイク
<1220> ユリブサイク

//<1221> ドピュッシー
<1221> ドピュッシー

//<1222> アメリカンエロドッグ
<1222> アメリカンエロドッグ

//<1223> ゼウス
<1223> ゼウス

//<1224> 日向markⅡ
<1224> 日向markⅡ

//<1225> 糞虫
<1225> 糞虫

//<1226> 量産型日向
<1226> 量産型日向

//<1227> ？？
<1227> ？？

//<1228> 「考え込んだほうがよかったか？」
<1228> 「考え込んだほうがよかったか？」

//<1229> ユイ
<1229> ユイ

//<1230> 「それはそれで困りますけど。じゃあなんで来てくれてたんですか？　暇なんですか？」
<1230> 「それはそれで困りますけど。じゃあなんで来てくれてたんですか？　暇なんですか？」

//<1231> 音無
<1231> 音無

//<1232> クソ坊主
<1232> クソ坊主

//<1233> 代理人
<1233> 代理人

//<1234> 微妙すぎるイケメン
<1234> 微妙すぎるイケメン

//<1235> ロリコン
<1235> ロリコン

//<1236> メガネ仲間
<1236> メガネ仲間

//<1237> 暗算日本記録保持者
<1237> 暗算日本記録保持者

//<1238> 通り魔
<1238> 通り魔

//<1239> 記憶ナシ男
<1239> 記憶ナシ男

//<1240> 音速
<1240> 音速

//<1241> 無限
<1241> 無限

//<1242> エロ侍
<1242> エロ侍

//<1243> エロエロ団ナンバー１
<1243> エロエロ団ナンバー１

//<1244> ただのエロ少年
<1244> ただのエロ少年

//<1245> ユリブサイク
<1245> ユリブサイク

//<1246> ドピュッシー
<1246> ドピュッシー

//<1247> アメリカンエロドッグ
<1247> アメリカンエロドッグ

//<1248> ゼウス
<1248> ゼウス

//<1249> 日向markⅡ
<1249> 日向markⅡ

//<1250> 糞虫
<1250> 糞虫

//<1251> 量産型日向
<1251> 量産型日向

//<1252> ？？
<1252> ？？

//<1253> 「いちいち一言多いな」
<1253> 「いちいち一言多いな」

//<1254> 音無
<1254> 音無

//<1255> クソ坊主
<1255> クソ坊主

//<1256> 代理人
<1256> 代理人

//<1257> 微妙すぎるイケメン
<1257> 微妙すぎるイケメン

//<1258> ロリコン
<1258> ロリコン

//<1259> メガネ仲間
<1259> メガネ仲間

//<1260> 暗算日本記録保持者
<1260> 暗算日本記録保持者

//<1261> 通り魔
<1261> 通り魔

//<1262> 記憶ナシ男
<1262> 記憶ナシ男

//<1263> 音速
<1263> 音速

//<1264> 無限
<1264> 無限

//<1265> エロ侍
<1265> エロ侍

//<1266> エロエロ団ナンバー１
<1266> エロエロ団ナンバー１

//<1267> ただのエロ少年
<1267> ただのエロ少年

//<1268> ユリブサイク
<1268> ユリブサイク

//<1269> ドピュッシー
<1269> ドピュッシー

//<1270> アメリカンエロドッグ
<1270> アメリカンエロドッグ

//<1271> ゼウス
<1271> ゼウス

//<1272> 日向markⅡ
<1272> 日向markⅡ

//<1273> 糞虫
<1273> 糞虫

//<1274> 量産型日向
<1274> 量産型日向

//<1275> ？？
<1275> ？？

//<1276> 「なんでかって訊かれたら…そうだな…」
<1276> 「なんでかって訊かれたら…そうだな…」

//<1277> やっぱり好きなのかも
<1277> やっぱり好きなのかも

//<1278> 危なっかしくてほうっておけないから
<1278> 危なっかしくてほうっておけないから

//<1279> selbtn : 
<1279> selbtn : 
{226d6} 0a // 1279

//<1280> 音無
<1280> 音無

//<1281> クソ坊主
<1281> クソ坊主

//<1282> 代理人
<1282> 代理人

//<1283> 微妙すぎるイケメン
<1283> 微妙すぎるイケメン

//<1284> ロリコン
<1284> ロリコン

//<1285> メガネ仲間
<1285> メガネ仲間

//<1286> 暗算日本記録保持者
<1286> 暗算日本記録保持者

//<1287> 通り魔
<1287> 通り魔

//<1288> 記憶ナシ男
<1288> 記憶ナシ男

//<1289> 音速
<1289> 音速

//<1290> 無限
<1290> 無限

//<1291> エロ侍
<1291> エロ侍

//<1292> エロエロ団ナンバー１
<1292> エロエロ団ナンバー１

//<1293> ただのエロ少年
<1293> ただのエロ少年

//<1294> ユリブサイク
<1294> ユリブサイク

//<1295> ドピュッシー
<1295> ドピュッシー

//<1296> アメリカンエロドッグ
<1296> アメリカンエロドッグ

//<1297> ゼウス
<1297> ゼウス

//<1298> 日向markⅡ
<1298> 日向markⅡ

//<1299> 糞虫
<1299> 糞虫

//<1300> 量産型日向
<1300> 量産型日向

//<1301> ？？
<1301> ？？

//<1302> 「…やっぱり、好きなのかもな」
<1302> 「…やっぱり、好きなのかもな」

//<1303> ユイ
<1303> ユイ

//<1304> 「ふーん…」
<1304> 「ふーん…」

//<1305> ユイ
<1305> ユイ

//<1306> 「………」
<1306> 「………」

//<1307> ユイ
<1307> ユイ

//<1308> 「えええええええええええええええぇぇぇぇ！！」
<1308> 「えええええええええええええええぇぇぇぇ！！」

//<1309> 音無
<1309> 音無

//<1310> クソ坊主
<1310> クソ坊主

//<1311> 代理人
<1311> 代理人

//<1312> 微妙すぎるイケメン
<1312> 微妙すぎるイケメン

//<1313> ロリコン
<1313> ロリコン

//<1314> メガネ仲間
<1314> メガネ仲間

//<1315> 暗算日本記録保持者
<1315> 暗算日本記録保持者

//<1316> 通り魔
<1316> 通り魔

//<1317> 記憶ナシ男
<1317> 記憶ナシ男

//<1318> 音速
<1318> 音速

//<1319> 無限
<1319> 無限

//<1320> エロ侍
<1320> エロ侍

//<1321> エロエロ団ナンバー１
<1321> エロエロ団ナンバー１

//<1322> ただのエロ少年
<1322> ただのエロ少年

//<1323> ユリブサイク
<1323> ユリブサイク

//<1324> ドピュッシー
<1324> ドピュッシー

//<1325> アメリカンエロドッグ
<1325> アメリカンエロドッグ

//<1326> ゼウス
<1326> ゼウス

//<1327> 日向markⅡ
<1327> 日向markⅡ

//<1328> 糞虫
<1328> 糞虫

//<1329> 量産型日向
<1329> 量産型日向

//<1330> ？？
<1330> ？？

//<1331> 「そこまで驚くことか？」
<1331> 「そこまで驚くことか？」

//<1332> ユイ
<1332> ユイ

//<1333> 「そ、そりゃ驚きますよ！　晴天の辟易ですよ！」
<1333> 「そ、そりゃ驚きますよ！　晴天の辟易ですよ！」

//<1334> 音無
<1334> 音無

//<1335> クソ坊主
<1335> クソ坊主

//<1336> 代理人
<1336> 代理人

//<1337> 微妙すぎるイケメン
<1337> 微妙すぎるイケメン

//<1338> ロリコン
<1338> ロリコン

//<1339> メガネ仲間
<1339> メガネ仲間

//<1340> 暗算日本記録保持者
<1340> 暗算日本記録保持者

//<1341> 通り魔
<1341> 通り魔

//<1342> 記憶ナシ男
<1342> 記憶ナシ男

//<1343> 音速
<1343> 音速

//<1344> 無限
<1344> 無限

//<1345> エロ侍
<1345> エロ侍

//<1346> エロエロ団ナンバー１
<1346> エロエロ団ナンバー１

//<1347> ただのエロ少年
<1347> ただのエロ少年

//<1348> ユリブサイク
<1348> ユリブサイク

//<1349> ドピュッシー
<1349> ドピュッシー

//<1350> アメリカンエロドッグ
<1350> アメリカンエロドッグ

//<1351> ゼウス
<1351> ゼウス

//<1352> 日向markⅡ
<1352> 日向markⅡ

//<1353> 糞虫
<1353> 糞虫

//<1354> 量産型日向
<1354> 量産型日向

//<1355> ？？
<1355> ？？

//<1356> 「言葉は間違ってるけど、なんとなく意味は伝わってくる」
<1356> 「言葉は間違ってるけど、なんとなく意味は伝わってくる」

//<1357> ユイ
<1357> ユイ

//<1358> 「だって、だってですよ？　戦線の皆さんきれいどころが沢山いるじゃないですか？」
<1358> 「だって、だってですよ？　戦線の皆さんきれいどころが沢山いるじゃないですか？」

//<1359> ユイ
<1359> ユイ

//<1360> 「ドＳ気質のゆりっぺ先輩に男勝りなひさ子さん、ミステリアスな椎名先輩、それこそクールビューティーの岩沢さんとか」
<1360> 「ドＳ気質のゆりっぺ先輩に男勝りなひさ子さん、ミステリアスな椎名先輩、それこそクールビューティーの岩沢さんとか」

//<1361> 音無
<1361> 音無

//<1362> クソ坊主
<1362> クソ坊主

//<1363> 代理人
<1363> 代理人

//<1364> 微妙すぎるイケメン
<1364> 微妙すぎるイケメン

//<1365> ロリコン
<1365> ロリコン

//<1366> メガネ仲間
<1366> メガネ仲間

//<1367> 暗算日本記録保持者
<1367> 暗算日本記録保持者

//<1368> 通り魔
<1368> 通り魔

//<1369> 記憶ナシ男
<1369> 記憶ナシ男

//<1370> 音速
<1370> 音速

//<1371> 無限
<1371> 無限

//<1372> エロ侍
<1372> エロ侍

//<1373> エロエロ団ナンバー１
<1373> エロエロ団ナンバー１

//<1374> ただのエロ少年
<1374> ただのエロ少年

//<1375> ユリブサイク
<1375> ユリブサイク

//<1376> ドピュッシー
<1376> ドピュッシー

//<1377> アメリカンエロドッグ
<1377> アメリカンエロドッグ

//<1378> ゼウス
<1378> ゼウス

//<1379> 日向markⅡ
<1379> 日向markⅡ

//<1380> 糞虫
<1380> 糞虫

//<1381> 量産型日向
<1381> 量産型日向

//<1382> ？？
<1382> ？？

//<1383> 「…岩沢以外の女子メンバー、嫌いなのか？」
<1383> 「…岩沢以外の女子メンバー、嫌いなのか？」

//<1384> ユイ
<1384> ユイ

//<1385> 「まさか！　みんな尊敬してますよ！」
<1385> 「まさか！　みんな尊敬してますよ！」

//<1386> 音無
<1386> 音無

//<1387> クソ坊主
<1387> クソ坊主

//<1388> 代理人
<1388> 代理人

//<1389> 微妙すぎるイケメン
<1389> 微妙すぎるイケメン

//<1390> ロリコン
<1390> ロリコン

//<1391> メガネ仲間
<1391> メガネ仲間

//<1392> 暗算日本記録保持者
<1392> 暗算日本記録保持者

//<1393> 通り魔
<1393> 通り魔

//<1394> 記憶ナシ男
<1394> 記憶ナシ男

//<1395> 音速
<1395> 音速

//<1396> 無限
<1396> 無限

//<1397> エロ侍
<1397> エロ侍

//<1398> エロエロ団ナンバー１
