// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<3175> 量産型日向

//<3176> ？？
<3176> ？？

//<3177> 「おっと、わりぃ」
<3177> 「おっと、わりぃ」

//<3178> nothing
<3178> nothing

//<3179> nothing
<3179> nothing

//<3180> nothing
<3180> nothing

//<3181> nothing
<3181> nothing

//<3182> nothing
<3182> nothing

//<3183> nothing
<3183> nothing

//<3184> 嫌われてしまいそうでこれ以上は訊けなかった…。
<3184> 嫌われてしまいそうでこれ以上は訊けなかった…。

//<3185> nothing
<3185> nothing

//<3186> nothing
<3186> nothing

//<3187> nothing
<3187> nothing

//<3188> nothing
<3188> nothing

//<3189> nothing
<3189> nothing

//<3190> ゆり
<3190> ゆり

//<3191> 女生徒
<3191> 女生徒

//<3192> ？？
<3192> ？？

//<3193> 「いきなりＮＰＣと会ってしまうなんて…陽動はうまくいっていないようね」
<3193> 「いきなりＮＰＣと会ってしまうなんて…陽動はうまくいっていないようね」

//<3194> nothing
<3194> nothing

//<3195> nothing
<3195> nothing

//<3196> nothing
<3196> nothing

//<3197> nothing
<3197> nothing

//<3198> nothing
<3198> nothing

//<3199> nothing
<3199> nothing

//<3200> 空気を読め！　今は喋ってはいけない局面だ！
<3200> 空気を読め！　今は喋ってはいけない局面だ！

//<3201> 自制を利かせた！
<3201> 自制を利かせた！

//<3202> ………。
<3202> ………。

//<3203> ＮＰＣは立ち去ったようだ。
<3203> ＮＰＣは立ち去ったようだ。

//<3204> nothing
<3204> nothing

//<3205> 
<3205> 

//<3206> 
<3206> 

//<3207> nothing
<3207> nothing

//<3208> nothing
<3208> nothing

//<3209> nothing
<3209> nothing

//<3210> nothing
<3210> nothing

//<3211> nothing
<3211> nothing

//<3212> nothing
<3212> nothing

//<3213> ゆり
<3213> ゆり

//<3214> 女生徒
<3214> 女生徒

//<3215> ？？
<3215> ？？

//<3216> 「いきなりＮＰＣと会ってしまうなんて…陽動はうまくいっていないようね」
<3216> 「いきなりＮＰＣと会ってしまうなんて…陽動はうまくいっていないようね」

//<3217> nothing
<3217> nothing

//<3218> nothing
<3218> nothing

//<3219> nothing
<3219> nothing

//<3220> nothing
<3220> nothing

//<3221> nothing
<3221> nothing

//<3222> ゆり
<3222> ゆり

//<3223> 女生徒
<3223> 女生徒

//<3224> ？？
<3224> ？？

//<3225> 「お腹減ったから食堂いってなんかつまんでこようかな～って」
<3225> 「お腹減ったから食堂いってなんかつまんでこようかな～って」

//<3226> 女生徒
<3226> 女生徒

//<3227> 「夕飯食べたばかりなのに？　ふっとるよ～」
<3227> 「夕飯食べたばかりなのに？　ふっとるよ～」

//<3228> nothing
<3228> nothing

//<3229> nothing
<3229> nothing

//<3230> nothing
<3230> nothing

//<3231> nothing
<3231> nothing

//<3232> nothing
<3232> nothing

//<3233> nothing
<3233> nothing

//<3234> ………。
<3234> ………。

//<3235> ＮＰＣは立ち去ったようだ。
<3235> ＮＰＣは立ち去ったようだ。

//<3236> nothing
<3236> nothing

//<3237> 
<3237> 

//<3238> 
<3238> 

//<3239> nothing
<3239> nothing

//<3240> nothing
<3240> nothing

//<3241> nothing
<3241> nothing

//<3242> nothing
<3242> nothing

//<3243> nothing
<3243> nothing

//<3244> nothing
<3244> nothing

//<3245> ゆり
<3245> ゆり

//<3246> 女生徒
<3246> 女生徒

//<3247> ？？
<3247> ？？

//<3248> 「いきなりＮＰＣと会ってしまうなんて…陽動はうまくいっていないようね」
<3248> 「いきなりＮＰＣと会ってしまうなんて…陽動はうまくいっていないようね」

//<3249> 音無
<3249> 音無

//<3250> クソ坊主
<3250> クソ坊主

//<3251> 代理人
<3251> 代理人

//<3252> 微妙すぎるイケメン
<3252> 微妙すぎるイケメン

//<3253> ロリコン
<3253> ロリコン

//<3254> メガネ仲間
<3254> メガネ仲間

//<3255> 暗算日本記録保持者
<3255> 暗算日本記録保持者

//<3256> 通り魔
<3256> 通り魔

//<3257> 記憶ナシ男
<3257> 記憶ナシ男

//<3258> 音速
<3258> 音速

//<3259> 無限
<3259> 無限

//<3260> エロ侍
<3260> エロ侍

//<3261> エロエロ団ナンバー１
<3261> エロエロ団ナンバー１

//<3262> ただのエロ少年
<3262> ただのエロ少年

//<3263> ユリブサイク
<3263> ユリブサイク

//<3264> ドピュッシー
<3264> ドピュッシー

//<3265> アメリカンエロドッグ
<3265> アメリカンエロドッグ

//<3266> ゼウス
<3266> ゼウス

//<3267> 日向markⅡ
<3267> 日向markⅡ

//<3268> 糞虫
<3268> 糞虫

//<3269> 量産型日向
<3269> 量産型日向

//<3270> ？？
<3270> ？？

//<3271> 「お前、意外と演技派なんだな…」
<3271> 「お前、意外と演技派なんだな…」

//<3272> 松下
<3272> 松下

//<3273> 「どうするんだ、ゆりっぺ」
<3273> 「どうするんだ、ゆりっぺ」

//<3274> 大山
<3274> 大山

//<3275> 「ねぇ、これからどうするの？」
<3275> 「ねぇ、これからどうするの？」

//<3276> nothing
<3276> nothing

//<3277> nothing
<3277> nothing

//<3278> nothing
<3278> nothing

//<3279> nothing
<3279> nothing

//<3280> nothing
<3280> nothing

//<3281> ゆり
<3281> ゆり

//<3282> 女生徒
<3282> 女生徒

//<3283> ？？
<3283> ？？

//<3284> 「…やるわよ」
<3284> 「…やるわよ」

//<3285> nothing
<3285> nothing

//<3286> nothing
<3286> nothing

//<3287> nothing
<3287> nothing

//<3288> nothing
<3288> nothing

//<3289> nothing
<3289> nothing

//<3290> トランシーバーを取り出した。
<3290> トランシーバーを取り出した。

//<3291> nothing
<3291> nothing

//<3292> nothing
<3292> nothing

//<3293> nothing
<3293> nothing

//<3294> nothing
<3294> nothing

//<3295> nothing
<3295> nothing

//<3296> ゆり
<3296> ゆり

//<3297> 女生徒
<3297> 女生徒

//<3298> ？？
<3298> ？？

//<3299> 「こちら、ゆり。状況は？」
<3299> 「こちら、ゆり。状況は？」

//<3300> 遊佐
<3300> 遊佐

//<3301> 『少ないです』
<3301> 『少ないです』

//<3302> nothing
<3302> nothing

//<3303> nothing
<3303> nothing

//<3304> nothing
<3304> nothing

//<3305> nothing
<3305> nothing

//<3306> nothing
<3306> nothing

//<3307> ゆり
<3307> ゆり

//<3308> 女生徒
<3308> 女生徒

//<3309> ？？
<3309> ？？

//<3310> 「かーっ、生ぬるい演奏やってるんじゃないでしょうね？　もっとボルテージを上げなさい！」
<3310> 「かーっ、生ぬるい演奏やってるんじゃないでしょうね？　もっとボルテージを上げなさい！」

//<3311> 遊佐
<3311> 遊佐

//<3312> 『はい』
<3312> 『はい』

//<3313> nothing
<3313> nothing

//<3314> nothing
<3314> nothing

//<3315> nothing
<3315> nothing

//<3316> nothing
<3316> nothing

//<3317> nothing
<3317> nothing

//<3318> その返事を聞いて、トランシーバーを乱暴に仕舞う。
<3318> その返事を聞いて、トランシーバーを乱暴に仕舞う。

//<3319> nothing
<3319> nothing

//<3320> nothing
<3320> nothing

//<3321> nothing
<3321> nothing

//<3322> nothing
<3322> nothing

//<3323> nothing
<3323> nothing

//<3324> ゆり
<3324> ゆり

//<3325> 女生徒
<3325> 女生徒

//<3326> ？？
<3326> ？？

//<3327> 「いくわよ」
<3327> 「いくわよ」

//<3328> 岩沢
<3328> 岩沢

//<3329> （…駄目だ…もっと盛り上げないとこんなんじゃ、いとも簡単に中断させられてしまう…）
<3329> （…駄目だ…もっと盛り上げないとこんなんじゃ、いとも簡単に中断させられてしまう…）

//<3330> 岩沢
<3330> 岩沢

//<3331> （ん？　遊佐のあのサイン…くっそ、ゆりからの指示も同じってことか…）
<3331> （ん？　遊佐のあのサイン…くっそ、ゆりからの指示も同じってことか…）

//<3332> 岩沢
<3332> 岩沢

//<3333> （こうなれば、セットリスト無視で、やるしかない…！）
<3333> （こうなれば、セットリスト無視で、やるしかない…！）

//<3334> ひさ子
<3334> ひさ子

//<3335> （え…？　このフィードバック音…まさか…）
<3335> （え…？　このフィードバック音…まさか…）

//<3336> 岩沢
<3336> 岩沢

//<3337> （みんなついてきてくれ！）
<3337> （みんなついてきてくれ！）

//<3338> ひさ子
<3338> ひさ子

//<3339> （これは…）
<3339> （これは…）

//<3340> ひさ子
<3340> ひさ子

//<3341> （
<3341> （

//<3342> Alchemy
<3342> Alchemy

//<3343> ！？　こんな序盤で！？）
<3343> ！？　こんな序盤で！？）

//<3344> 女生徒
<3344> 女生徒

//<3345> 「いいぞーーー！！」
<3345> 「いいぞーーー！！」

//<3346> ユイ
<3346> ユイ

//<3347> 「いいぞーーー！！」
<3347> 「いいぞーーー！！」

//<3348> 音無
<3348> 音無

//<3349> クソ坊主
<3349> クソ坊主

//<3350> 代理人
<3350> 代理人

//<3351> 微妙すぎるイケメン
<3351> 微妙すぎるイケメン

//<3352> ロリコン
<3352> ロリコン

//<3353> メガネ仲間
<3353> メガネ仲間

//<3354> 暗算日本記録保持者
<3354> 暗算日本記録保持者

//<3355> 通り魔
<3355> 通り魔

//<3356> 記憶ナシ男
<3356> 記憶ナシ男

//<3357> 音速
<3357> 音速

//<3358> 無限
<3358> 無限

//<3359> エロ侍
<3359> エロ侍

//<3360> エロエロ団ナンバー１
<3360> エロエロ団ナンバー１

//<3361> ただのエロ少年
<3361> ただのエロ少年

//<3362> ユリブサイク
<3362> ユリブサイク

//<3363> ドピュッシー
<3363> ドピュッシー

//<3364> アメリカンエロドッグ
<3364> アメリカンエロドッグ

//<3365> ゼウス
<3365> ゼウス

//<3366> 日向markⅡ
<3366> 日向markⅡ

//<3367> 糞虫
<3367> 糞虫

//<3368> 量産型日向
<3368> 量産型日向

//<3369> ？？
<3369> ？？

//<3370> （岩沢は…大丈夫なんだろうか）
<3370> （岩沢は…大丈夫なんだろうか）

//<3371> 遊佐の通信を聞いた限りでは、陽動は上手くいっていない。
<3371> 遊佐の通信を聞いた限りでは、陽動は上手くいっていない。

//<3372> 何事もなく進んでいるとは考えにくい…。
<3372> 何事もなく進んでいるとは考えにくい…。

//<3373> 岩沢が心配
<3373> 岩沢が心配

//<3374> 責務を全うする
<3374> 責務を全うする

//<3375> selbtn : 
<3375> selbtn : 

//<3376> 岩沢の元に駆けつけたい！　でも理由はどうする！？
<3376> 岩沢の元に駆けつけたい！　でも理由はどうする！？

//<3377> 陽動部隊に合流する
<3377> 陽動部隊に合流する

//<3378> カップラーメンに湯を注いだっきり忘れてた
<3378> カップラーメンに湯を注いだっきり忘れてた

//<3379> selbtn : 
<3379> selbtn : 

//<3380> 音無
<3380> 音無

//<3381> クソ坊主
<3381> クソ坊主

//<3382> 代理人
<3382> 代理人

//<3383> 微妙すぎるイケメン
<3383> 微妙すぎるイケメン

//<3384> ロリコン
<3384> ロリコン

//<3385> メガネ仲間
<3385> メガネ仲間

//<3386> 暗算日本記録保持者
<3386> 暗算日本記録保持者

//<3387> 通り魔
<3387> 通り魔

//<3388> 記憶ナシ男
<3388> 記憶ナシ男

//<3389> 音速
<3389> 音速

//<3390> 無限
<3390> 無限

//<3391> エロ侍
<3391> エロ侍

//<3392> エロエロ団ナンバー１
<3392> エロエロ団ナンバー１

//<3393> ただのエロ少年
<3393> ただのエロ少年

//<3394> ユリブサイク
<3394> ユリブサイク

//<3395> ドピュッシー
<3395> ドピュッシー

//<3396> アメリカンエロドッグ
<3396> アメリカンエロドッグ

//<3397> ゼウス
<3397> ゼウス

//<3398> 日向markⅡ
<3398> 日向markⅡ

//<3399> 糞虫
<3399> 糞虫

//<3400> 量産型日向
<3400> 量産型日向

//<3401> ？？
<3401> ？？

//<3402> 「俺は陽動部隊に合流する！」
<3402> 「俺は陽動部隊に合流する！」

//<3403> nothing
<3403> nothing

//<3404> nothing
<3404> nothing

//<3405> nothing
<3405> nothing

//<3406> nothing
<3406> nothing

//<3407> nothing
<3407> nothing

//<3408> ゆり
<3408> ゆり

//<3409> 女生徒
<3409> 女生徒

//<3410> ？？
<3410> ？？

//<3411> 「え！？　そんな勝手許さないわよ！？」
<3411> 「え！？　そんな勝手許さないわよ！？」

//<3412> ゆりの声も無視して、俺は身を翻し、来た道を引き返した。
<3412> ゆりの声も無視して、俺は身を翻し、来た道を引き返した。

//<3413> 音無
<3413> 音無

//<3414> クソ坊主
<3414> クソ坊主

//<3415> 代理人
<3415> 代理人

//<3416> 微妙すぎるイケメン
<3416> 微妙すぎるイケメン

//<3417> ロリコン
<3417> ロリコン

//<3418> メガネ仲間
<3418> メガネ仲間

//<3419> 暗算日本記録保持者
<3419> 暗算日本記録保持者

//<3420> 通り魔
<3420> 通り魔

//<3421> 記憶ナシ男
<3421> 記憶ナシ男

//<3422> 音速
<3422> 音速

//<3423> 無限
<3423> 無限

//<3424> エロ侍
<3424> エロ侍

//<3425> エロエロ団ナンバー１
<3425> エロエロ団ナンバー１

//<3426> ただのエロ少年
<3426> ただのエロ少年

//<3427> ユリブサイク
<3427> ユリブサイク

//<3428> ドピュッシー
<3428> ドピュッシー

//<3429> アメリカンエロドッグ
<3429> アメリカンエロドッグ

//<3430> ゼウス
<3430> ゼウス

//<3431> 日向markⅡ
<3431> 日向markⅡ

//<3432> 糞虫
<3432> 糞虫

//<3433> 量産型日向
<3433> 量産型日向

//<3434> ？？
<3434> ？？

//<3435> 「すまん、カップラーメンに湯を注いだっきり忘れてたから戻る！」
<3435> 「すまん、カップラーメンに湯を注いだっきり忘れてたから戻る！」

//<3436> 俺は身を翻し、来た道を引き返した。
<3436> 俺は身を翻し、来た道を引き返した。

//<3437> nothing
<3437> nothing

//<3438> nothing
<3438> nothing

//<3439> nothing
<3439> nothing

//<3440> nothing
<3440> nothing

//<3441> nothing
<3441> nothing

//<3442> ゆり
<3442> ゆり

//<3443> 女生徒
<3443> 女生徒

//<3444> ？？
<3444> ？？

//<3445> 「はぁ！？　その言い訳は無理がありすぎるんじゃない！？　しかも本当だとしても今からじゃ麺はのびのびの、ぶよぶよラーメン状態じゃない！？」
<3445> 「はぁ！？　その言い訳は無理がありすぎるんじゃない！？　しかも本当だとしても今からじゃ麺はのびのびの、ぶよぶよラーメン状態じゃない！？」

//<3446> nothing
<3446> nothing

//<3447> nothing
<3447> nothing

//<3448> nothing
<3448> nothing

//<3449> nothing
<3449> nothing

//<3450> 日向
<3450> 日向

//<3451> 男Ｂ
<3451> 男Ｂ

//<3452> エロエロ団総帥
<3452> エロエロ団総帥

//<3453> イケチン
<3453> イケチン

//<3454> ホモ太
<3454> ホモ太

//<3455> ひなチン
<3455> ひなチン

//<3456> 秀樹
<3456> 秀樹

//<3457> 男子生徒
<3457> 男子生徒

//<3458> ？？
<3458> ？？

//<3459> 「あいつは、きっと、その麺が汁を吸いきったぶよぶよ状態のラーメンが好きなんだろ。すまんって謝ってるんだし、行かせてやれよ」
<3459> 「あいつは、きっと、その麺が汁を吸いきったぶよぶよ状態のラーメンが好きなんだろ。すまんって謝ってるんだし、行かせてやれよ」

//<3460> nothing
<3460> nothing

//<3461> nothing
<3461> nothing

//<3462> nothing
<3462> nothing

//<3463> nothing
<3463> nothing

//<3464> nothing
<3464> nothing

//<3465> ゆり
<3465> ゆり

//<3466> 女生徒
<3466> 女生徒

//<3467> ？？
<3467> ？？

//<3468> 「えーーーっ！　そんなんでいいのかぁーっ！？」
<3468> 「えーーーっ！　そんなんでいいのかぁーっ！？」

//<3469> nothing
<3469> nothing

//<3470> nothing
<3470> nothing

//<3471> nothing
<3471> nothing

//<3472> nothing
<3472> nothing

//<3473> nothing
<3473> nothing

//<3474> 日向
<3474> 日向

//<3475> 男Ｂ
<3475> 男Ｂ

//<3476> エロエロ団総帥
<3476> エロエロ団総帥

//<3477> イケチン
<3477> イケチン

//<3478> ホモ太
<3478> ホモ太

//<3479> ひなチン
<3479> ひなチン

//<3480> 秀樹
<3480> 秀樹

//<3481> 男子生徒
<3481> 男子生徒

//<3482> ？？
<3482> ？？

//<3483> 「その分俺が働くからさ」
<3483> 「その分俺が働くからさ」

//<3484> nothing
<3484> nothing

//<3485> nothing
<3485> nothing

//<3486> nothing
<3486> nothing

//<3487> nothing
<3487> nothing

//<3488> nothing
<3488> nothing

//<3489> ゆり
<3489> ゆり

//<3490> 女生徒
<3490> 女生徒

//<3491> ？？
<3491> ？？

//<3492> 「はー…なんのためのリーダーなんだか」
<3492> 「はー…なんのためのリーダーなんだか」

//<3493> nothing
<3493> nothing

//<3494> 
<3494> 

//<3495> 
<3495> 

//<3496> nothing
<3496> nothing

//<3497> 今回のライブ会場は体育館。
<3497> 今回のライブ会場は体育館。

//<3498> より多くのＮＰＣを集め、天使や教師たちの注意を逸らすために広い場所を選んだらしい。
<3498> より多くのＮＰＣを集め、天使や教師たちの注意を逸らすために広い場所を選んだらしい。

//<3499> 何とも大胆な陽動作戦だ。
<3499> 何とも大胆な陽動作戦だ。

//<3500> 聞こえる。岩沢の歌声が。
<3500> 聞こえる。岩沢の歌声が。

//<3501> いつも通りじゃないか。
<3501> いつも通りじゃないか。

//<3502> nothing
<3502> nothing

//<3503> 
<3503> 

//<3504> 
<3504> 

//<3505> nothing
<3505> nothing

//<3506> どうして俺は衝動的にゆりの命令に逆らってまで、来ちまったんだろう…。
<3506> どうして俺は衝動的にゆりの命令に逆らってまで、来ちまったんだろう…。

//<3507> 音無
<3507> 音無

//<3508> クソ坊主
<3508> クソ坊主

//<3509> 代理人
<3509> 代理人

//<3510> 微妙すぎるイケメン
<3510> 微妙すぎるイケメン

//<3511> ロリコン
<3511> ロリコン

//<3512> メガネ仲間
<3512> メガネ仲間

//<3513> 暗算日本記録保持者
<3513> 暗算日本記録保持者

//<3514> 通り魔
<3514> 通り魔

//<3515> 記憶ナシ男
<3515> 記憶ナシ男

//<3516> 音速
<3516> 音速

//<3517> 無限
<3517> 無限

//<3518> エロ侍
<3518> エロ侍

//<3519> エロエロ団ナンバー１
<3519> エロエロ団ナンバー１

//<3520> ただのエロ少年
<3520> ただのエロ少年

//<3521> ユリブサイク
<3521> ユリブサイク

//<3522> ドピュッシー
<3522> ドピュッシー

//<3523> アメリカンエロドッグ
<3523> アメリカンエロドッグ

//<3524> ゼウス
<3524> ゼウス

//<3525> 日向markⅡ
<3525> 日向markⅡ

//<3526> 糞虫
<3526> 糞虫

//<3527> 量産型日向
<3527> 量産型日向

//<3528> ？？
<3528> ？？

//<3529> （戻るか…）
<3529> （戻るか…）

//<3530> と踵を返しかけた時。
<3530> と踵を返しかけた時。

//<3531> 唐突に音が止んだ。
<3531> 唐突に音が止んだ。

//<3532> 音無
<3532> 音無

//<3533> クソ坊主
<3533> クソ坊主

//<3534> 代理人
<3534> 代理人

//<3535> 微妙すぎるイケメン
<3535> 微妙すぎるイケメン

//<3536> ロリコン
<3536> ロリコン

//<3537> メガネ仲間
<3537> メガネ仲間

//<3538> 暗算日本記録保持者
<3538> 暗算日本記録保持者

//<3539> 通り魔
<3539> 通り魔

//<3540> 記憶ナシ男
<3540> 記憶ナシ男

//<3541> 音速
<3541> 音速

//<3542> 無限
<3542> 無限

//<3543> エロ侍
<3543> エロ侍

//<3544> エロエロ団ナンバー１
<3544> エロエロ団ナンバー１

//<3545> ただのエロ少年
<3545> ただのエロ少年

//<3546> ユリブサイク
<3546> ユリブサイク

//<3547> ドピュッシー
<3547> ドピュッシー

//<3548> アメリカンエロドッグ
<3548> アメリカンエロドッグ

//<3549> ゼウス
<3549> ゼウス

//<3550> 日向markⅡ
<3550> 日向markⅡ

//<3551> 糞虫
<3551> 糞虫

//<3552> 量産型日向
<3552> 量産型日向

//<3553> ？？
<3553> ？？

//<3554> （やはり天使の邪魔が！？）
<3554> （やはり天使の邪魔が！？）

//<3555> 俺はあの光子状の刃で岩沢が貫かれている絵を想像してしまう。
<3555> 俺はあの光子状の刃で岩沢が貫かれている絵を想像してしまう。

//<3556> 音無
<3556> 音無

//<3557> クソ坊主
<3557> クソ坊主

//<3558> 代理人
<3558> 代理人

//<3559> 微妙すぎるイケメン
<3559> 微妙すぎるイケメン

//<3560> ロリコン
<3560> ロリコン

//<3561> メガネ仲間
<3561> メガネ仲間

//<3562> 暗算日本記録保持者
<3562> 暗算日本記録保持者

//<3563> 通り魔
<3563> 通り魔

//<3564> 記憶ナシ男
<3564> 記憶ナシ男

//<3565> 音速
<3565> 音速

//<3566> 無限
<3566> 無限

//<3567> エロ侍
<3567> エロ侍

//<3568> エロエロ団ナンバー１
<3568> エロエロ団ナンバー１

//<3569> ただのエロ少年
<3569> ただのエロ少年

//<3570> ユリブサイク
<3570> ユリブサイク

//<3571> ドピュッシー
<3571> ドピュッシー

//<3572> アメリカンエロドッグ
<3572> アメリカンエロドッグ

//<3573> ゼウス
<3573> ゼウス

//<3574> 日向markⅡ
<3574> 日向markⅡ

//<3575> 糞虫
<3575> 糞虫

//<3576> 量産型日向
<3576> 量産型日向

//<3577> ？？
<3577> ？？

//<3578> （くっ…！）
<3578> （くっ…！）

//<3579> 駆けた。
<3579> 駆けた。

//<3580> 音無
<3580> 音無

//<3581> クソ坊主
<3581> クソ坊主

//<3582> 代理人
<3582> 代理人

//<3583> 微妙すぎるイケメン
<3583> 微妙すぎるイケメン

//<3584> ロリコン
<3584> ロリコン

//<3585> メガネ仲間
<3585> メガネ仲間

//<3586> 暗算日本記録保持者
<3586> 暗算日本記録保持者

//<3587> 通り魔
<3587> 通り魔

//<3588> 記憶ナシ男
<3588> 記憶ナシ男

//<3589> 音速
<3589> 音速

//<3590> 無限
<3590> 無限

//<3591> エロ侍
<3591> エロ侍

//<3592> エロエロ団ナンバー１
<3592> エロエロ団ナンバー１

//<3593> ただのエロ少年
<3593> ただのエロ少年

//<3594> ユリブサイク
<3594> ユリブサイク

//<3595> ドピュッシー
<3595> ドピュッシー

//<3596> アメリカンエロドッグ
<3596> アメリカンエロドッグ

//<3597> ゼウス
<3597> ゼウス

//<3598> 日向markⅡ
<3598> 日向markⅡ

//<3599> 糞虫
<3599> 糞虫

//<3600> 量産型日向
<3600> 量産型日向

//<3601> ？？
<3601> ？？

//<3602> 「イテェッ！」
<3602> 「イテェッ！」

//<3603> 腕を振るたび、肘に激痛が走る！
<3603> 腕を振るたび、肘に激痛が走る！

//<3604> 音無
<3604> 音無

//<3605> クソ坊主
<3605> クソ坊主

//<3606> 代理人
<3606> 代理人

//<3607> 微妙すぎるイケメン
<3607> 微妙すぎるイケメン

//<3608> ロリコン
<3608> ロリコン

//<3609> メガネ仲間
<3609> メガネ仲間

//<3610> 暗算日本記録保持者
<3610> 暗算日本記録保持者

//<3611> 通り魔
<3611> 通り魔

//<3612> 記憶ナシ男
<3612> 記憶ナシ男

//<3613> 音速
<3613> 音速

//<3614> 無限
<3614> 無限

//<3615> エロ侍
<3615> エロ侍

//<3616> エロエロ団ナンバー１
<3616> エロエロ団ナンバー１

//<3617> ただのエロ少年
<3617> ただのエロ少年

//<3618> ユリブサイク
<3618> ユリブサイク

//<3619> ドピュッシー
<3619> ドピュッシー

//<3620> アメリカンエロドッグ
<3620> アメリカンエロドッグ

//<3621> ゼウス
<3621> ゼウス

//<3622> 日向markⅡ
<3622> 日向markⅡ

//<3623> 糞虫
<3623> 糞虫

//<3624> 量産型日向
<3624> 量産型日向

//<3625> ？？
<3625> ？？

//<3626> 「ごぼっ！」
<3626> 「ごぼっ！」

//<3627> また吐血しつつも、ひたすら走る！
<3627> また吐血しつつも、ひたすら走る！

//<3628> nothing
<3628> nothing

//<3629> nothing
<3629> nothing

//<3630> nothing
<3630> nothing

//<3631> nothing
<3631> nothing

//<3632> nothing
<3632> nothing

//<3633> 天使が居た。
<3633> 天使が居た。

//<3634> こちらに向けて歩いてくる。
<3634> こちらに向けて歩いてくる。

//<3635> 岩沢は無事なのか？
<3635> 岩沢は無事なのか？

//<3636> もう事を終えた後なのか？
<3636> もう事を終えた後なのか？

//<3637> bs3_
<3637> bs3_

//<3638> nothing
<3638> nothing

//<3639> nothing
<3639> nothing

//<3640> nothing
<3640> nothing

//<3641> nothing
<3641> nothing

//<3642> nothing
<3642> nothing

//<3643> その天使の肩を掴む。
<3643> その天使の肩を掴む。

//<3644> 音無
<3644> 音無

//<3645> クソ坊主
<3645> クソ坊主

//<3646> 代理人
<3646> 代理人

//<3647> 微妙すぎるイケメン
<3647> 微妙すぎるイケメン

//<3648> ロリコン
<3648> ロリコン

//<3649> メガネ仲間
<3649> メガネ仲間

//<3650> 暗算日本記録保持者
<3650> 暗算日本記録保持者

//<3651> 通り魔
<3651> 通り魔

//<3652> 記憶ナシ男
<3652> 記憶ナシ男

//<3653> 音速
<3653> 音速

//<3654> 無限
<3654> 無限

//<3655> エロ侍
<3655> エロ侍

//<3656> エロエロ団ナンバー１
<3656> エロエロ団ナンバー１

//<3657> ただのエロ少年
<3657> ただのエロ少年

//<3658> ユリブサイク
<3658> ユリブサイク

//<3659> ドピュッシー
<3659> ドピュッシー

//<3660> アメリカンエロドッグ
<3660> アメリカンエロドッグ

//<3661> ゼウス
<3661> ゼウス

//<3662> 日向markⅡ
<3662> 日向markⅡ

//<3663> 糞虫
<3663> 糞虫

//<3664> 量産型日向
<3664> 量産型日向

//<3665> ？？
<3665> ？？

//<3666> 「お前、岩沢をどうした！？」
<3666> 「お前、岩沢をどうした！？」

//<3667> nothing
<3667> nothing

//<3668> nothing
<3668> nothing

//<3669> nothing
<3669> nothing

//<3670> nothing
<3670> nothing

//<3671> nothing
<3671> nothing

//<3672> 天使
<3672> 天使

//<3673> かなで
<3673> かなで

//<3674> 女生徒
<3674> 女生徒

//<3675> ？？
<3675> ？？

//<3676> 「え？　何もしていないわ」
<3676> 「え？　何もしていないわ」

//<3677> きょとんとした顔で答えられる。
<3677> きょとんとした顔で答えられる。

//<3678> nothing
<3678> nothing

//<3679> nothing
<3679> nothing

//<3680> nothing
<3680> nothing

//<3681> nothing
<3681> nothing

//<3682> nothing
<3682> nothing

//<3683> 天使
<3683> 天使

//<3684> かなで
<3684> かなで

//<3685> 女生徒
<3685> 女生徒

//<3686> ？？
<3686> ？？

//<3687> 「それよりも、あなたのボロボロな姿のほうが気になるわ」
<3687> 「それよりも、あなたのボロボロな姿のほうが気になるわ」

//<3688> 音無
<3688> 音無

//<3689> クソ坊主
<3689> クソ坊主

//<3690> 代理人
<3690> 代理人

//<3691> 微妙すぎるイケメン
<3691> 微妙すぎるイケメン

//<3692> ロリコン
<3692> ロリコン

//<3693> メガネ仲間
<3693> メガネ仲間

//<3694> 暗算日本記録保持者
<3694> 暗算日本記録保持者

//<3695> 通り魔
<3695> 通り魔

//<3696> 記憶ナシ男
<3696> 記憶ナシ男

//<3697> 音速
<3697> 音速

//<3698> 無限
<3698> 無限

//<3699> エロ侍
<3699> エロ侍

//<3700> エロエロ団ナンバー１
<3700> エロエロ団ナンバー１

//<3701> ただのエロ少年
<3701> ただのエロ少年

//<3702> ユリブサイク
