// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<0555> 野田の指示に従って、その日は素振りを繰り返す。
<0555> 野田の指示に従って、その日は素振りを繰り返す。

//<0556> 何十回、何百回と腕を上げ下げして刀を振る。
<0556> 何十回、何百回と腕を上げ下げして刀を振る。

//<0557> そのうちに、二人とも言葉はなくなり、ただ無心に同じ動作を繰り返していた。
<0557> そのうちに、二人とも言葉はなくなり、ただ無心に同じ動作を繰り返していた。

//<0558> nothing
<0558> nothing

//<0559> nothing
<0559> nothing

//<0560> nothing
<0560> nothing

//<0561> nothing
<0561> nothing

//<0562> nothing
<0562> nothing

//<0563> 野田
<0563> 野田

//<0564> 男Ｆ
<0564> 男Ｆ

//<0565> イケパイ
<0565> イケパイ

//<0566> 男
<0566> 男

//<0567> ？？
<0567> ？？

//<0568> 「よぅし、今日はここまでにしておくか」
<0568> 「よぅし、今日はここまでにしておくか」

//<0569> 音無
<0569> 音無

//<0570> クソ坊主
<0570> クソ坊主

//<0571> 代理人
<0571> 代理人

//<0572> 微妙すぎるイケメン
<0572> 微妙すぎるイケメン

//<0573> ロリコン
<0573> ロリコン

//<0574> メガネ仲間
<0574> メガネ仲間

//<0575> 暗算日本記録保持者
<0575> 暗算日本記録保持者

//<0576> 通り魔
<0576> 通り魔

//<0577> 記憶ナシ男
<0577> 記憶ナシ男

//<0578> 音速
<0578> 音速

//<0579> 無限
<0579> 無限

//<0580> エロ侍
<0580> エロ侍

//<0581> エロエロ団ナンバー１
<0581> エロエロ団ナンバー１

//<0582> ただのエロ少年
<0582> ただのエロ少年

//<0583> ユリブサイク
<0583> ユリブサイク

//<0584> ドピュッシー
<0584> ドピュッシー

//<0585> アメリカンエロドッグ
<0585> アメリカンエロドッグ

//<0586> ゼウス
<0586> ゼウス

//<0587> 日向markⅡ
<0587> 日向markⅡ

//<0588> 糞虫
<0588> 糞虫

//<0589> 量産型日向
<0589> 量産型日向

//<0590> ？？
<0590> ？？

//<0591> 「ああ。ありがとよ」
<0591> 「ああ。ありがとよ」

//<0592> nothing
<0592> nothing

//<0593> nothing
<0593> nothing

//<0594> nothing
<0594> nothing

//<0595> nothing
<0595> nothing

//<0596> nothing
<0596> nothing

//<0597> nothing
<0597> nothing

//<0598> 怪我もせずに特訓が終わる。
<0598> 怪我もせずに特訓が終わる。

//<0599> dummy
<0599> dummy

//<0600> bg_kuro
<0600> bg_kuro

//<0601> ep04_bg022
<0601> ep04_bg022

//<0602> m105
<0602> m105

//<0603> nd0301_02
<0603> nd0301_02

//<0604> nd0201_02
<0604> nd0201_02

//<0605> nd0202
<0605> nd0202

//<0606> bg_kuro
<0606> bg_kuro

//<0607> ep04_bg023
<0607> ep04_bg023

//<0608> nd0702
<0608> nd0702

//<0609> nd0701_02
<0609> nd0701_02

//<0610> nd0401_0200l2
<0610> nd0401_0200l2

//<0611> nd0301_02
<0611> nd0301_02

//<0612> ep04_bg047
<0612> ep04_bg047

//<0613> bg_kuro
<0613> bg_kuro

//<0614> ep88_bg023
<0614> ep88_bg023

//<0615> nd0301
<0615> nd0301

//<0616> nd0310
<0616> nd0310

//<0617> nd999900l3
<0617> nd999900l3

//<0618> nd020900r3
<0618> nd020900r3

//<0619> nd0202
<0619> nd0202

//<0620> bg_kuro
<0620> bg_kuro

//<0621> ep07_bg041
<0621> ep07_bg041

//<0622> m121
<0622> m121

//<0623> nd0301
<0623> nd0301

//<0624> nd0302
<0624> nd0302

//<0625> nd0301
<0625> nd0301

//<0626> nd0501_02
<0626> nd0501_02

//<0627> nd0202
<0627> nd0202

//<0628> nd0310
<0628> nd0310

//<0629> nd0308_10
<0629> nd0308_10

//<0630> nd0301_02
<0630> nd0301_02

//<0631> ep04_bg047
<0631> ep04_bg047

//<0632> bg_kuro
<0632> bg_kuro

//<0633> m105
<0633> m105

//<0634> ep07_bg041
<0634> ep07_bg041

//<0635> nd0301_02
<0635> nd0301_02

//<0636> bg_kuro
<0636> bg_kuro

