// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0959> 糞虫

//<0960> 量産型日向
<0960> 量産型日向

//<0961> ？？
<0961> ？？

//<0962> 「そう呼んでくれ」
<0962> 「そう呼んでくれ」

//<0963> 怪訝な顔をされる。
<0963> 怪訝な顔をされる。

//<0964> とりあえず目的を伝えるとしよう。
<0964> とりあえず目的を伝えるとしよう。

//<0965> 音無
<0965> 音無

//<0966> クソ坊主
<0966> クソ坊主

//<0967> 代理人
<0967> 代理人

//<0968> 微妙すぎるイケメン
<0968> 微妙すぎるイケメン

//<0969> ロリコン
<0969> ロリコン

//<0970> メガネ仲間
<0970> メガネ仲間

//<0971> 暗算日本記録保持者
<0971> 暗算日本記録保持者

//<0972> 通り魔
<0972> 通り魔

//<0973> 記憶ナシ男
<0973> 記憶ナシ男

//<0974> 音速
<0974> 音速

//<0975> 無限
<0975> 無限

//<0976> エロ侍
<0976> エロ侍

//<0977> エロエロ団ナンバー１
<0977> エロエロ団ナンバー１

//<0978> ただのエロ少年
<0978> ただのエロ少年

//<0979> ユリブサイク
<0979> ユリブサイク

//<0980> ドピュッシー
<0980> ドピュッシー

//<0981> アメリカンエロドッグ
<0981> アメリカンエロドッグ

//<0982> ゼウス
<0982> ゼウス

//<0983> 日向markⅡ
<0983> 日向markⅡ

//<0984> 糞虫
<0984> 糞虫

//<0985> 量産型日向
<0985> 量産型日向

//<0986> ？？
<0986> ？？

//<0987> 「来たばっかりだから、一通り見て回ろうかと思ってね」
<0987> 「来たばっかりだから、一通り見て回ろうかと思ってね」

//<0988> 音無
<0988> 音無

//<0989> クソ坊主
<0989> クソ坊主

//<0990> 代理人
<0990> 代理人

//<0991> 微妙すぎるイケメン
<0991> 微妙すぎるイケメン

//<0992> ロリコン
<0992> ロリコン

//<0993> メガネ仲間
<0993> メガネ仲間

//<0994> 暗算日本記録保持者
<0994> 暗算日本記録保持者

//<0995> 通り魔
<0995> 通り魔

//<0996> 記憶ナシ男
<0996> 記憶ナシ男

//<0997> 音速
<0997> 音速

//<0998> 無限
<0998> 無限

//<0999> エロ侍
<0999> エロ侍

//<1000> エロエロ団ナンバー１
<1000> エロエロ団ナンバー１

//<1001> ただのエロ少年
<1001> ただのエロ少年

//<1002> ユリブサイク
<1002> ユリブサイク

//<1003> ドピュッシー
<1003> ドピュッシー

//<1004> アメリカンエロドッグ
<1004> アメリカンエロドッグ

//<1005> ゼウス
<1005> ゼウス

//<1006> 日向markⅡ
<1006> 日向markⅡ

//<1007> 糞虫
<1007> 糞虫

//<1008> 量産型日向
<1008> 量産型日向

//<1009> ？？
<1009> ？？

//<1010> 「いや、今の俺はユリブサイクだ」
<1010> 「いや、今の俺はユリブサイクだ」

//<1011> nothing
<1011> nothing

//<1012> nothing
<1012> nothing

//<1013> nothing
<1013> nothing

//<1014> nothing
<1014> nothing

//<1015> nothing
<1015> nothing

//<1016> 岩沢
<1016> 岩沢

//<1017> 「ん？　何がだ？」
<1017> 「ん？　何がだ？」

//<1018> 音無
<1018> 音無

//<1019> クソ坊主
<1019> クソ坊主

//<1020> 代理人
<1020> 代理人

//<1021> 微妙すぎるイケメン
<1021> 微妙すぎるイケメン

//<1022> ロリコン
<1022> ロリコン

//<1023> メガネ仲間
<1023> メガネ仲間

//<1024> 暗算日本記録保持者
<1024> 暗算日本記録保持者

//<1025> 通り魔
<1025> 通り魔

//<1026> 記憶ナシ男
<1026> 記憶ナシ男

//<1027> 音速
<1027> 音速

//<1028> 無限
<1028> 無限

//<1029> エロ侍
<1029> エロ侍

//<1030> エロエロ団ナンバー１
<1030> エロエロ団ナンバー１

//<1031> ただのエロ少年
<1031> ただのエロ少年

//<1032> ユリブサイク
<1032> ユリブサイク

//<1033> ドピュッシー
<1033> ドピュッシー

//<1034> アメリカンエロドッグ
<1034> アメリカンエロドッグ

//<1035> ゼウス
<1035> ゼウス

//<1036> 日向markⅡ
<1036> 日向markⅡ

//<1037> 糞虫
<1037> 糞虫

//<1038> 量産型日向
<1038> 量産型日向

//<1039> ？？
<1039> ？？

//<1040> 「そう呼んでくれ」
<1040> 「そう呼んでくれ」

//<1041> 怪訝な顔をされる。
<1041> 怪訝な顔をされる。

//<1042> とりあえず目的を伝えるとしよう。
<1042> とりあえず目的を伝えるとしよう。

//<1043> 音無
<1043> 音無

//<1044> クソ坊主
<1044> クソ坊主

//<1045> 代理人
<1045> 代理人

//<1046> 微妙すぎるイケメン
<1046> 微妙すぎるイケメン

//<1047> ロリコン
<1047> ロリコン

//<1048> メガネ仲間
<1048> メガネ仲間

//<1049> 暗算日本記録保持者
<1049> 暗算日本記録保持者

//<1050> 通り魔
<1050> 通り魔

//<1051> 記憶ナシ男
<1051> 記憶ナシ男

//<1052> 音速
<1052> 音速

//<1053> 無限
<1053> 無限

//<1054> エロ侍
<1054> エロ侍

//<1055> エロエロ団ナンバー１
<1055> エロエロ団ナンバー１

//<1056> ただのエロ少年
<1056> ただのエロ少年

//<1057> ユリブサイク
<1057> ユリブサイク

//<1058> ドピュッシー
<1058> ドピュッシー

//<1059> アメリカンエロドッグ
<1059> アメリカンエロドッグ

//<1060> ゼウス
<1060> ゼウス

//<1061> 日向markⅡ
<1061> 日向markⅡ

//<1062> 糞虫
<1062> 糞虫

//<1063> 量産型日向
<1063> 量産型日向

//<1064> ？？
<1064> ？？

//<1065> 「来たばっかりだから、一通り見て回ろうかと思ってね」
<1065> 「来たばっかりだから、一通り見て回ろうかと思ってね」

//<1066> 音無
<1066> 音無

//<1067> クソ坊主
<1067> クソ坊主

//<1068> 代理人
<1068> 代理人

//<1069> 微妙すぎるイケメン
<1069> 微妙すぎるイケメン

//<1070> ロリコン
<1070> ロリコン

//<1071> メガネ仲間
<1071> メガネ仲間

//<1072> 暗算日本記録保持者
<1072> 暗算日本記録保持者

//<1073> 通り魔
<1073> 通り魔

//<1074> 記憶ナシ男
<1074> 記憶ナシ男

//<1075> 音速
<1075> 音速

//<1076> 無限
<1076> 無限

//<1077> エロ侍
<1077> エロ侍

//<1078> エロエロ団ナンバー１
<1078> エロエロ団ナンバー１

//<1079> ただのエロ少年
<1079> ただのエロ少年

//<1080> ユリブサイク
<1080> ユリブサイク

//<1081> ドピュッシー
<1081> ドピュッシー

//<1082> アメリカンエロドッグ
<1082> アメリカンエロドッグ

//<1083> ゼウス
<1083> ゼウス

//<1084> 日向markⅡ
<1084> 日向markⅡ

//<1085> 糞虫
<1085> 糞虫

//<1086> 量産型日向
<1086> 量産型日向

//<1087> ？？
<1087> ？？

//<1088> 「いや、そういうつもりじゃなくて、来たばっかりだから一通り見て回ろうかと思ってね」
<1088> 「いや、そういうつもりじゃなくて、来たばっかりだから一通り見て回ろうかと思ってね」

//<1089> nothing
<1089> nothing

//<1090> nothing
<1090> nothing

//<1091> nothing
<1091> nothing

//<1092> nothing
<1092> nothing

//<1093> nothing
<1093> nothing

//<1094> 岩沢
<1094> 岩沢

//<1095> 「そっか。じゃ、ウチのメンバー紹介をしておくか」
<1095> 「そっか。じゃ、ウチのメンバー紹介をしておくか」

//<1096> none
<1096> none

//<1097> nothing
<1097> nothing

//<1098> 
<1098> 

//<1099> 
<1099> 

//<1100> nothing
<1100> nothing

//<1101> bs
<1101> bs

//<1102> _
<1102> _

//<1103> nothing
<1103> nothing

//<1104> nothing
<1104> nothing

//<1105> nothing
<1105> nothing

//<1106> nothing
<1106> nothing

//<1107> nothing
<1107> nothing

//<1108> 岩沢
<1108> 岩沢

//<1109> 「ドラムのところに座ってるのが入江。今、ギターの弦を張り直してるのが、ひさ子。さっき出ていったのが、ベースの関根」
<1109> 「ドラムのところに座ってるのが入江。今、ギターの弦を張り直してるのが、ひさ子。さっき出ていったのが、ベースの関根」

//<1110> かなり適当な紹介だった。
<1110> かなり適当な紹介だった。

//<1111> nothing
<1111> nothing

//<1112> nothing
<1112> nothing

//<1113> nothing
<1113> nothing

//<1114> nothing
<1114> nothing

//<1115> nothing
<1115> nothing

//<1116> 岩沢
<1116> 岩沢

//<1117> 「あー…ちょっと風に当たりたい」
<1117> 「あー…ちょっと風に当たりたい」

//<1118> nothing
<1118> nothing

//<1119> nothing
<1119> nothing

//<1120> nothing
<1120> nothing

//<1121> nothing
<1121> nothing

//<1122> nothing
<1122> nothing

//<1123> nothing
<1123> nothing

//<1124> se_wooddoor_open2
<1124> se_wooddoor_open2

//<1125> バルコニーまで出て、さわやかな風に目を閉じる。
<1125> バルコニーまで出て、さわやかな風に目を閉じる。

//<1126> その風を受けながら、岩沢はタオルで汗により濡れた髪と首を拭った。
<1126> その風を受けながら、岩沢はタオルで汗により濡れた髪と首を拭った。

//<1127> その風が俺の全身の傷まで撫でるので、痛い。
<1127> その風が俺の全身の傷まで撫でるので、痛い。

//<1128> 岩沢
<1128> 岩沢

//<1129> 「記憶のほうはまだ？」
<1129> 「記憶のほうはまだ？」

//<1130> 外を見たまま訊いてくる。
<1130> 外を見たまま訊いてくる。

//<1131> 音無
<1131> 音無

//<1132> クソ坊主
<1132> クソ坊主

//<1133> 代理人
<1133> 代理人

//<1134> 微妙すぎるイケメン
<1134> 微妙すぎるイケメン

//<1135> ロリコン
<1135> ロリコン

//<1136> メガネ仲間
<1136> メガネ仲間

//<1137> 暗算日本記録保持者
<1137> 暗算日本記録保持者

//<1138> 通り魔
<1138> 通り魔

//<1139> 記憶ナシ男
<1139> 記憶ナシ男

//<1140> 音速
<1140> 音速

//<1141> 無限
<1141> 無限

//<1142> エロ侍
<1142> エロ侍

//<1143> エロエロ団ナンバー１
<1143> エロエロ団ナンバー１

//<1144> ただのエロ少年
<1144> ただのエロ少年

//<1145> ユリブサイク
<1145> ユリブサイク

//<1146> ドピュッシー
<1146> ドピュッシー

//<1147> アメリカンエロドッグ
<1147> アメリカンエロドッグ

//<1148> ゼウス
<1148> ゼウス

//<1149> 日向markⅡ
<1149> 日向markⅡ

//<1150> 糞虫
<1150> 糞虫

//<1151> 量産型日向
<1151> 量産型日向

//<1152> ？？
<1152> ？？

//<1153> 「ああ。思い出せていない」
<1153> 「ああ。思い出せていない」

//<1154> 岩沢
<1154> 岩沢

//<1155> 「そりゃ幸せだ」
<1155> 「そりゃ幸せだ」

//<1156> 音無
<1156> 音無

//<1157> クソ坊主
<1157> クソ坊主

//<1158> 代理人
<1158> 代理人

//<1159> 微妙すぎるイケメン
<1159> 微妙すぎるイケメン

//<1160> ロリコン
<1160> ロリコン

//<1161> メガネ仲間
<1161> メガネ仲間

//<1162> 暗算日本記録保持者
<1162> 暗算日本記録保持者

//<1163> 通り魔
<1163> 通り魔

//<1164> 記憶ナシ男
<1164> 記憶ナシ男

//<1165> 音速
<1165> 音速

//<1166> 無限
<1166> 無限

//<1167> エロ侍
<1167> エロ侍

//<1168> エロエロ団ナンバー１
<1168> エロエロ団ナンバー１

//<1169> ただのエロ少年
<1169> ただのエロ少年

//<1170> ユリブサイク
<1170> ユリブサイク

//<1171> ドピュッシー
<1171> ドピュッシー

//<1172> アメリカンエロドッグ
<1172> アメリカンエロドッグ

//<1173> ゼウス
<1173> ゼウス

//<1174> 日向markⅡ
<1174> 日向markⅡ

//<1175> 糞虫
<1175> 糞虫

//<1176> 量産型日向
<1176> 量産型日向

//<1177> ？？
<1177> ？？

//<1178> 「どうして？」
<1178> 「どうして？」

//<1179> 岩沢
<1179> 岩沢

//<1180> 「思い出したらわかるさ。ここに来る奴はみんなひどい人生を送ってきてる」
<1180> 「思い出したらわかるさ。ここに来る奴はみんなひどい人生を送ってきてる」

//<1181> 音無
<1181> 音無

//<1182> クソ坊主
<1182> クソ坊主

//<1183> 代理人
<1183> 代理人

//<1184> 微妙すぎるイケメン
<1184> 微妙すぎるイケメン

//<1185> ロリコン
<1185> ロリコン

//<1186> メガネ仲間
<1186> メガネ仲間

//<1187> 暗算日本記録保持者
<1187> 暗算日本記録保持者

//<1188> 通り魔
<1188> 通り魔

//<1189> 記憶ナシ男
<1189> 記憶ナシ男

//<1190> 音速
<1190> 音速

//<1191> 無限
<1191> 無限

//<1192> エロ侍
<1192> エロ侍

//<1193> エロエロ団ナンバー１
<1193> エロエロ団ナンバー１

//<1194> ただのエロ少年
<1194> ただのエロ少年

//<1195> ユリブサイク
<1195> ユリブサイク

//<1196> ドピュッシー
<1196> ドピュッシー

//<1197> アメリカンエロドッグ
<1197> アメリカンエロドッグ

//<1198> ゼウス
<1198> ゼウス

//<1199> 日向markⅡ
<1199> 日向markⅡ

//<1200> 糞虫
<1200> 糞虫

//<1201> 量産型日向
<1201> 量産型日向

//<1202> ？？
<1202> ？？

//<1203> 「でも、日向とか、明るい奴もいるじゃないか」
<1203> 「でも、日向とか、明るい奴もいるじゃないか」

//<1204> 音無
<1204> 音無

//<1205> クソ坊主
<1205> クソ坊主

//<1206> 代理人
<1206> 代理人

//<1207> 微妙すぎるイケメン
<1207> 微妙すぎるイケメン

//<1208> ロリコン
<1208> ロリコン

//<1209> メガネ仲間
<1209> メガネ仲間

//<1210> 暗算日本記録保持者
<1210> 暗算日本記録保持者

//<1211> 通り魔
<1211> 通り魔

//<1212> 記憶ナシ男
<1212> 記憶ナシ男

//<1213> 音速
<1213> 音速

//<1214> 無限
<1214> 無限

//<1215> エロ侍
<1215> エロ侍

//<1216> エロエロ団ナンバー１
<1216> エロエロ団ナンバー１

//<1217> ただのエロ少年
<1217> ただのエロ少年

//<1218> ユリブサイク
<1218> ユリブサイク

//<1219> ドピュッシー
<1219> ドピュッシー

//<1220> アメリカンエロドッグ
<1220> アメリカンエロドッグ

//<1221> ゼウス
<1221> ゼウス

//<1222> 日向markⅡ
<1222> 日向markⅡ

//<1223> 糞虫
<1223> 糞虫

//<1224> 量産型日向
<1224> 量産型日向

//<1225> ？？
<1225> ？？

//<1226> 「ゆりや、日向もか？」
<1226> 「ゆりや、日向もか？」

//<1227> 岩沢
<1227> 岩沢

//<1228> 「ほんと、何も知らないんだな」
<1228> 「ほんと、何も知らないんだな」

//<1229> 音無
<1229> 音無

//<1230> クソ坊主
<1230> クソ坊主

//<1231> 代理人
<1231> 代理人

//<1232> 微妙すぎるイケメン
<1232> 微妙すぎるイケメン

//<1233> ロリコン
<1233> ロリコン

//<1234> メガネ仲間
<1234> メガネ仲間

//<1235> 暗算日本記録保持者
<1235> 暗算日本記録保持者

//<1236> 通り魔
<1236> 通り魔

//<1237> 記憶ナシ男
<1237> 記憶ナシ男

//<1238> 音速
<1238> 音速

//<1239> 無限
<1239> 無限

//<1240> エロ侍
<1240> エロ侍

//<1241> エロエロ団ナンバー１
<1241> エロエロ団ナンバー１

//<1242> ただのエロ少年
<1242> ただのエロ少年

//<1243> ユリブサイク
<1243> ユリブサイク

//<1244> ドピュッシー
<1244> ドピュッシー

//<1245> アメリカンエロドッグ
<1245> アメリカンエロドッグ

//<1246> ゼウス
<1246> ゼウス

//<1247> 日向markⅡ
<1247> 日向markⅡ

//<1248> 糞虫
<1248> 糞虫

//<1249> 量産型日向
<1249> 量産型日向

//<1250> ？？
<1250> ？？

//<1251> 「夕べ来たばかりだからな。今でもこれは悪い夢なんじゃないかって疑ってるよ」
<1251> 「夕べ来たばかりだからな。今でもこれは悪い夢なんじゃないかって疑ってるよ」

//<1252> 音無
<1252> 音無

//<1253> クソ坊主
<1253> クソ坊主

//<1254> 代理人
<1254> 代理人

//<1255> 微妙すぎるイケメン
<1255> 微妙すぎるイケメン

//<1256> ロリコン
<1256> ロリコン

//<1257> メガネ仲間
<1257> メガネ仲間

//<1258> 暗算日本記録保持者
<1258> 暗算日本記録保持者

//<1259> 通り魔
<1259> 通り魔

//<1260> 記憶ナシ男
<1260> 記憶ナシ男

//<1261> 音速
<1261> 音速

//<1262> 無限
<1262> 無限

//<1263> エロ侍
<1263> エロ侍

//<1264> エロエロ団ナンバー１
<1264> エロエロ団ナンバー１

//<1265> ただのエロ少年
<1265> ただのエロ少年

//<1266> ユリブサイク
<1266> ユリブサイク

//<1267> ドピュッシー
<1267> ドピュッシー

//<1268> アメリカンエロドッグ
<1268> アメリカンエロドッグ

//<1269> ゼウス
<1269> ゼウス

//<1270> 日向markⅡ
<1270> 日向markⅡ

//<1271> 糞虫
<1271> 糞虫

//<1272> 量産型日向
<1272> 量産型日向

//<1273> ？？
<1273> ？？

//<1274> 「来てまだ数日しか経ってないからな。もう悪い夢じゃないってことだけはわかってきたけど」
<1274> 「来てまだ数日しか経ってないからな。もう悪い夢じゃないってことだけはわかってきたけど」

//<1275> nothing
<1275> nothing

//<1276> nothing
<1276> nothing

//<1277> nothing
<1277> nothing

//<1278> nothing
<1278> nothing

//<1279> nothing
<1279> nothing

//<1280> 岩沢
<1280> 岩沢

//<1281> 「じゃ、とっとと記憶を取り戻したほうがいい」
<1281> 「じゃ、とっとと記憶を取り戻したほうがいい」

//<1282> 音無
<1282> 音無

//<1283> クソ坊主
<1283> クソ坊主

//<1284> 代理人
<1284> 代理人

//<1285> 微妙すぎるイケメン
<1285> 微妙すぎるイケメン

//<1286> ロリコン
<1286> ロリコン

//<1287> メガネ仲間
<1287> メガネ仲間

//<1288> 暗算日本記録保持者
<1288> 暗算日本記録保持者

//<1289> 通り魔
<1289> 通り魔

//<1290> 記憶ナシ男
<1290> 記憶ナシ男

//<1291> 音速
<1291> 音速

//<1292> 無限
<1292> 無限

//<1293> エロ侍
<1293> エロ侍

//<1294> エロエロ団ナンバー１
<1294> エロエロ団ナンバー１

//<1295> ただのエロ少年
<1295> ただのエロ少年

//<1296> ユリブサイク
<1296> ユリブサイク

//<1297> ドピュッシー
<1297> ドピュッシー

//<1298> アメリカンエロドッグ
<1298> アメリカンエロドッグ

//<1299> ゼウス
<1299> ゼウス

//<1300> 日向markⅡ
<1300> 日向markⅡ

//<1301> 糞虫
<1301> 糞虫

//<1302> 量産型日向
<1302> 量産型日向

//<1303> ？？
<1303> ？？

//<1304> 「なぜ」
<1304> 「なぜ」

//<1305> nothing
<1305> nothing

//<1306> nothing
<1306> nothing

//<1307> nothing
<1307> nothing

//<1308> nothing
<1308> nothing

//<1309> nothing
<1309> nothing

//<1310> 岩沢
<1310> 岩沢

//<1311> 「ここの暮らしが快適に思えるからさ」
<1311> 「ここの暮らしが快適に思えるからさ」

//<1312> nothing
<1312> nothing

//<1313> nothing
<1313> nothing

//<1314> nothing
<1314> nothing

//<1315> nothing
<1315> nothing

//<1316> nothing
<1316> nothing

//<1317> 岩沢
<1317> 岩沢

//<1318> 「授業をさぼり続けて、好き勝手やってたら、それなりにいい場所だよ」
<1318> 「授業をさぼり続けて、好き勝手やってたら、それなりにいい場所だよ」

//<1319> nothing
<1319> nothing

//<1320> nothing
<1320> nothing

//<1321> nothing
<1321> nothing

//<1322> nothing
<1322> nothing

//<1323> nothing
<1323> nothing

//<1324> 岩沢
<1324> 岩沢

//<1325> 「ただ…」
<1325> 「ただ…」

//<1326> その顔が陰る。
<1326> その顔が陰る。

//<1327> nothing
<1327> nothing

//<1328> nothing
<1328> nothing

//<1329> nothing
<1329> nothing

//<1330> nothing
<1330> nothing

//<1331> nothing
<1331> nothing

//<1332> 岩沢
<1332> 岩沢

//<1333> 「…忌々しい過去だけは、消え去りはしないけどな」
<1333> 「…忌々しい過去だけは、消え去りはしないけどな」

//<1334> nothing
<1334> nothing

//<1335> nothing
<1335> nothing

//<1336> nothing
<1336> nothing

//<1337> nothing
<1337> nothing

//<1338> nothing
<1338> nothing

//<1339> 俺はなんて返せばいいかわからず、黙ったままでいた。
<1339> 俺はなんて返せばいいかわからず、黙ったままでいた。

//<1340> 音無
<1340> 音無

//<1341> クソ坊主
<1341> クソ坊主

//<1342> 代理人
<1342> 代理人

//<1343> 微妙すぎるイケメン
<1343> 微妙すぎるイケメン

//<1344> ロリコン
<1344> ロリコン

//<1345> メガネ仲間
<1345> メガネ仲間

//<1346> 暗算日本記録保持者
<1346> 暗算日本記録保持者

//<1347> 通り魔
<1347> 通り魔

//<1348> 記憶ナシ男
<1348> 記憶ナシ男

//<1349> 音速
<1349> 音速

//<1350> 無限
<1350> 無限

//<1351> エロ侍
<1351> エロ侍

//<1352> エロエロ団ナンバー１
<1352> エロエロ団ナンバー１

//<1353> ただのエロ少年
<1353> ただのエロ少年

//<1354> ユリブサイク
<1354> ユリブサイク

//<1355> ドピュッシー
<1355> ドピュッシー

//<1356> アメリカンエロドッグ
<1356> アメリカンエロドッグ

//<1357> ゼウス
<1357> ゼウス

//<1358> 日向markⅡ
<1358> 日向markⅡ

//<1359> 糞虫
<1359> 糞虫

//<1360> 量産型日向
<1360> 量産型日向

//<1361> ？？
<1361> ？？

//<1362> （気まずい…）
<1362> （気まずい…）

//<1363> nothing
<1363> nothing

//<1364> nothing
<1364> nothing

//<1365> nothing
<1365> nothing

//<1366> nothing
<1366> nothing

//<1367> 女生徒Ｃ
<1367> 女生徒Ｃ

//<1368> 「おろ？　お客さんですか？」
<1368> 「おろ？　お客さんですか？」

//<1369> そこへ救いのように、ペットボトルを抱えた女生徒が顔を覗かせた。
<1369> そこへ救いのように、ペットボトルを抱えた女生徒が顔を覗かせた。

//<1370> nothing
<1370> nothing

//<1371> nothing
<1371> nothing

//<1372> nothing
<1372> nothing

//<1373> nothing
<1373> nothing

//<1374> 女生徒Ｃ
<1374> 女生徒Ｃ

//<1375> 「って、どんだけ怪我してんだぁーーー！！」
<1375> 「って、どんだけ怪我してんだぁーーー！！」

//<1376> nothing
<1376> nothing

//<1377> nothing
<1377> nothing

//<1378> nothing
<1378> nothing

//<1379> nothing
<1379> nothing

//<1380> nothing
<1380> nothing

//<1381> 手にしていたペットボトルを落とすほど、驚かせてしまう。
<1381> 手にしていたペットボトルを落とすほど、驚かせてしまう。

//<1382> それを拾い、返したが、それにはねっとりと俺の血が付着していた。
<1382> それを拾い、返したが、それにはねっとりと俺の血が付着していた。

//<1383> nothing
<1383> nothing

//<1384> nothing
<1384> nothing

//<1385> nothing
<1385> nothing

//<1386> nothing
<1386> nothing

//<1387> nothing
<1387> nothing

//<1388> 女生徒Ｃ
<1388> 女生徒Ｃ

//<1389> 「ぎぃぃやああぁぁぁーー！！」
<1389> 「ぎぃぃやああぁぁぁーー！！」

//<1390> 岩沢
<1390> 岩沢

//<1391> 「ほらよっ」
<1391> 「ほらよっ」

//<1392> 岩沢がタオルを彼女に投げ渡す。
<1392> 岩沢がタオルを彼女に投げ渡す。

//<1393> nothing
<1393> nothing

//<1394> nothing
<1394> nothing

//<1395> nothing
<1395> nothing

//<1396> nothing
<1396> nothing

//<1397> nothing
<1397> nothing

//<1398> それを受け取った女生徒は、ペットボトルについた俺の血を拭った。
<1398> それを受け取った女生徒は、ペットボトルについた俺の血を拭った。

//<1399> nothing
<1399> nothing

//<1400> nothing
<1400> nothing

//<1401> nothing
<1401> nothing

//<1402> nothing
<1402> nothing

//<1403> nothing
<1403> nothing

//<1404> 女生徒Ｃ
<1404> 女生徒Ｃ

//<1405> 「あーあ、もったいない…」
<1405> 「あーあ、もったいない…」

//<1406> nothing
<1406> nothing

//<1407> nothing
<1407> nothing

//<1408> nothing
<1408> nothing

//<1409> nothing
<1409> nothing

//<1410> nothing
<1410> nothing

//<1411> 岩沢
<1411> 岩沢

//<1412> 「ん？　何がだ？」
<1412> 「ん？　何がだ？」

//<1413> nothing
<1413> nothing

//<1414> nothing
<1414> nothing

//<1415> nothing
<1415> nothing

//<1416> nothing
<1416> nothing

//<1417> nothing
<1417> nothing

//<1418> 女生徒Ｃ
<1418> 女生徒Ｃ
{22d24} 33 // 1418

//<1419> 「こいつの血さえついてなければ、岩沢先輩の汗が染み込んだタオル…いい値がつきまっせ？」
<1419> 「こいつの血さえついてなければ、岩沢先輩の汗が染み込んだタオル…いい値がつきまっせ？」

//<1420> nothing
<1420> nothing

//<1421> nothing
<1421> nothing

//<1422> nothing
<1422> nothing

//<1423> nothing
<1423> nothing

//<1424> nothing
<1424> nothing

//<1425> nothing
<1425> nothing

//<1426> nothing
<1426> nothing

//<1427> nothing
<1427> nothing

//<1428> nothing
<1428> nothing

//<1429> nothing
<1429> nothing

//<1430> 岩沢
<1430> 岩沢

//<1431> 「はっ、んなもんに価値なんかねーよ」
<1431> 「はっ、んなもんに価値なんかねーよ」

//<1432> ある
<1432> ある

//<1433> ない
<1433> ない

//<1434> selbtn : 
<1434> selbtn : 

//<1435> nothing
<1435> nothing

//<1436> nothing
<1436> nothing

//<1437> nothing
<1437> nothing

//<1438> nothing
<1438> nothing

//<1439> nothing
<1439> nothing
{231e4} 5f // 1439

//<1440> ２人
<1440> ２人

//<1441> 音無
<1441> 音無

//<1442> クソ坊主
<1442> クソ坊主

//<1443> 代理人
<1443> 代理人

//<1444> 微妙すぎるイケメン
<1444> 微妙すぎるイケメン

//<1445> ロリコン
<1445> ロリコン

//<1446> メガネ仲間
<1446> メガネ仲間

//<1447> 暗算日本記録保持者
<1447> 暗算日本記録保持者

//<1448> 通り魔
<1448> 通り魔

//<1449> 記憶ナシ男
<1449> 記憶ナシ男

//<1450> 音速
<1450> 音速

//<1451> 無限
<1451> 無限

//<1452> エロ侍
<1452> エロ侍

//<1453> エロエロ団ナンバー１
<1453> エロエロ団ナンバー１

//<1454> ただのエロ少年
<1454> ただのエロ少年

//<1455> ユリブサイク
<1455> ユリブサイク

//<1456> ドピュッシー
<1456> ドピュッシー

//<1457> アメリカンエロドッグ
<1457> アメリカンエロドッグ

//<1458> ゼウス
<1458> ゼウス

//<1459> 日向markⅡ
<1459> 日向markⅡ

//<1460> 糞虫
<1460> 糞虫

//<1461> 量産型日向
<1461> 量産型日向

//<1462> ？？
<1462> ？？

//<1463> 「あるっ！」
<1463> 「あるっ！」
{239fc} 0f // 1463

//<1464> 女生徒Ｃ
<1464> 女生徒Ｃ

//<1465> 「あります！」
<1465> 「あります！」

//<1466> nothing
<1466> nothing

//<1467> nothing
<1467> nothing

//<1468> nothing
<1468> nothing

//<1469> nothing
<1469> nothing

//<1470> nothing
<1470> nothing

//<1471> 女生徒Ｃ
<1471> 女生徒Ｃ

//<1472> 「うわっ！　こいつと同時に答えてしまったあぁぁーー！！」
<1472> 「うわっ！　こいつと同時に答えてしまったあぁぁーー！！」

//<1473> nothing
<1473> nothing

//<1474> nothing
<1474> nothing

//<1475> nothing
<1475> nothing

//<1476> nothing
<1476> nothing

//<1477> nothing
<1477> nothing

//<1478> こいつ呼ばわり…相当に蔑まれているようだ…。
<1478> こいつ呼ばわり…相当に蔑まれているようだ…。

//<1479> それより、陽動班のギター＆ボーカルで、クールビューティーな岩沢の汗が染み込んだタオル…それは確実に需要がある！
<1479> それより、陽動班のギター＆ボーカルで、クールビューティーな岩沢の汗が染み込んだタオル…それは確実に需要がある！

//<1480> nothing
<1480> nothing

//<1481> nothing
<1481> nothing

//<1482> nothing
