// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<1330> 無限

//<1331> エロ侍
<1331> エロ侍

//<1332> エロエロ団ナンバー１
<1332> エロエロ団ナンバー１

//<1333> ただのエロ少年
<1333> ただのエロ少年

//<1334> ユリブサイク
<1334> ユリブサイク

//<1335> ドピュッシー
<1335> ドピュッシー

//<1336> アメリカンエロドッグ
<1336> アメリカンエロドッグ

//<1337> ゼウス
<1337> ゼウス

//<1338> 日向markⅡ
<1338> 日向markⅡ

//<1339> 糞虫
<1339> 糞虫

//<1340> 量産型日向
<1340> 量産型日向

//<1341> ？？
<1341> ？？

//<1342> 「あれ？　ガチで叱られてる？」
<1342> 「あれ？　ガチで叱られてる？」

//<1343> nothing
<1343> nothing

//<1344> nothing
<1344> nothing

//<1345> nothing
<1345> nothing

//<1346> nothing
<1346> nothing

//<1347> nothing
<1347> nothing

//<1348> 日向
<1348> 日向

//<1349> 男Ｂ
<1349> 男Ｂ

//<1350> エロエロ団総帥
<1350> エロエロ団総帥

//<1351> イケチン
<1351> イケチン

//<1352> ホモ太
<1352> ホモ太

//<1353> ひなチン
<1353> ひなチン

//<1354> 秀樹
<1354> 秀樹

//<1355> 男子生徒
<1355> 男子生徒

//<1356> ？？
<1356> ？？

//<1357> 「ああ、ガチで叱ってる。まだぼやけて見えねーし」
<1357> 「ああ、ガチで叱ってる。まだぼやけて見えねーし」

//<1358> nothing
<1358> nothing

//<1359> nothing
<1359> nothing

//<1360> nothing
<1360> nothing

//<1361> nothing
<1361> nothing

//<1362> nothing
<1362> nothing

//<1363> 日向
<1363> 日向

//<1364> 男Ｂ
<1364> 男Ｂ

//<1365> エロエロ団総帥
<1365> エロエロ団総帥

//<1366> イケチン
<1366> イケチン

//<1367> ホモ太
<1367> ホモ太

//<1368> ひなチン
<1368> ひなチン

//<1369> 秀樹
<1369> 秀樹

//<1370> 男子生徒
<1370> 男子生徒

//<1371> ？？
<1371> ？？

//<1372> 「だから、こんなこと二度とすんなよ。いいな？」
<1372> 「だから、こんなこと二度とすんなよ。いいな？」

//<1373> 音無
<1373> 音無

//<1374> クソ坊主
<1374> クソ坊主

//<1375> 代理人
<1375> 代理人

//<1376> 微妙すぎるイケメン
<1376> 微妙すぎるイケメン

//<1377> ロリコン
<1377> ロリコン

//<1378> メガネ仲間
<1378> メガネ仲間

//<1379> 暗算日本記録保持者
<1379> 暗算日本記録保持者

//<1380> 通り魔
<1380> 通り魔

//<1381> 記憶ナシ男
<1381> 記憶ナシ男

//<1382> 音速
<1382> 音速

//<1383> 無限
<1383> 無限

//<1384> エロ侍
<1384> エロ侍

//<1385> エロエロ団ナンバー１
<1385> エロエロ団ナンバー１

//<1386> ただのエロ少年
<1386> ただのエロ少年

//<1387> ユリブサイク
<1387> ユリブサイク

//<1388> ドピュッシー
<1388> ドピュッシー

//<1389> アメリカンエロドッグ
<1389> アメリカンエロドッグ

//<1390> ゼウス
<1390> ゼウス

//<1391> 日向markⅡ
<1391> 日向markⅡ

//<1392> 糞虫
<1392> 糞虫

//<1393> 量産型日向
<1393> 量産型日向

//<1394> ？？
<1394> ？？

//<1395> 「ああ…」
<1395> 「ああ…」

//<1396> nothing
<1396> nothing

//<1397> nothing
<1397> nothing

//<1398> nothing
<1398> nothing

//<1399> nothing
<1399> nothing

//<1400> nothing
<1400> nothing

//<1401> 日向
<1401> 日向

//<1402> 男Ｂ
<1402> 男Ｂ

//<1403> エロエロ団総帥
<1403> エロエロ団総帥

//<1404> イケチン
<1404> イケチン

//<1405> ホモ太
<1405> ホモ太

//<1406> ひなチン
<1406> ひなチン

//<1407> 秀樹
<1407> 秀樹

//<1408> 男子生徒
<1408> 男子生徒

//<1409> ？？
<1409> ？？

//<1410> 「くっそ、すぐには治らねぇ…面倒な一日になりそうだぜ…」
<1410> 「くっそ、すぐには治らねぇ…面倒な一日になりそうだぜ…」

//<1411> nothing
<1411> nothing

//<1412> nothing
<1412> nothing

//<1413> nothing
<1413> nothing

//<1414> nothing
<1414> nothing

//<1415> nothing
<1415> nothing

//<1416> 日向
<1416> 日向

//<1417> 男Ｂ
<1417> 男Ｂ

//<1418> エロエロ団総帥
<1418> エロエロ団総帥

//<1419> イケチン
<1419> イケチン

//<1420> ホモ太
<1420> ホモ太

//<1421> ひなチン
<1421> ひなチン

//<1422> 秀樹
<1422> 秀樹

//<1423> 男子生徒
<1423> 男子生徒

//<1424> ？？
<1424> ？？

//<1425> 「そんなすぐ治るかよっ！」
<1425> 「そんなすぐ治るかよっ！」

//<1426> nothing
<1426> nothing

//<1427> nothing
<1427> nothing

//<1428> nothing
<1428> nothing

//<1429> nothing
<1429> nothing

//<1430> nothing
<1430> nothing

//<1431> 日向
<1431> 日向

//<1432> 男Ｂ
<1432> 男Ｂ

//<1433> エロエロ団総帥
<1433> エロエロ団総帥

//<1434> イケチン
<1434> イケチン

//<1435> ホモ太
<1435> ホモ太

//<1436> ひなチン
<1436> ひなチン

//<1437> 秀樹
<1437> 秀樹

//<1438> 男子生徒
<1438> 男子生徒

//<1439> ？？
<1439> ？？

//<1440> 「くっそ、面倒な一日になりそうだぜ…」
<1440> 「くっそ、面倒な一日になりそうだぜ…」

//<1441> 音無
<1441> 音無

//<1442> クソ坊主
<1442> クソ坊主

//<1443> 代理人
<1443> 代理人

//<1444> 微妙すぎるイケメン
<1444> 微妙すぎるイケメン

//<1445> ロリコン
<1445> ロリコン

//<1446> メガネ仲間
<1446> メガネ仲間

//<1447> 暗算日本記録保持者
<1447> 暗算日本記録保持者

//<1448> 通り魔
<1448> 通り魔

//<1449> 記憶ナシ男
<1449> 記憶ナシ男

//<1450> 音速
<1450> 音速

//<1451> 無限
<1451> 無限

//<1452> エロ侍
<1452> エロ侍

//<1453> エロエロ団ナンバー１
<1453> エロエロ団ナンバー１

//<1454> ただのエロ少年
<1454> ただのエロ少年

//<1455> ユリブサイク
<1455> ユリブサイク

//<1456> ドピュッシー
<1456> ドピュッシー

//<1457> アメリカンエロドッグ
<1457> アメリカンエロドッグ

//<1458> ゼウス
<1458> ゼウス

//<1459> 日向markⅡ
<1459> 日向markⅡ

//<1460> 糞虫
<1460> 糞虫

//<1461> 量産型日向
<1461> 量産型日向

//<1462> ？？
<1462> ？？

//<1463> 「ええと…それは…すまん」
<1463> 「ええと…それは…すまん」

//<1464> nothing
<1464> nothing

//<1465> nothing
<1465> nothing

//<1466> nothing
<1466> nothing

//<1467> nothing
<1467> nothing

//<1468> nothing
<1468> nothing

//<1469> 日向
<1469> 日向

//<1470> 男Ｂ
<1470> 男Ｂ

//<1471> エロエロ団総帥
<1471> エロエロ団総帥

//<1472> イケチン
<1472> イケチン

//<1473> ホモ太
<1473> ホモ太

//<1474> ひなチン
<1474> ひなチン

//<1475> 秀樹
<1475> 秀樹

//<1476> 男子生徒
<1476> 男子生徒

//<1477> ？？
<1477> ？？

//<1478> 「ほんとだよっ！　ったく…」
<1478> 「ほんとだよっ！　ったく…」

//<1479> nothing
<1479> nothing

//<1480> nothing
<1480> nothing

//<1481> nothing
<1481> nothing

//<1482> nothing
<1482> nothing

//<1483> nothing
<1483> nothing

//<1484> 日向
<1484> 日向

//<1485> 男Ｂ
<1485> 男Ｂ

//<1486> エロエロ団総帥
<1486> エロエロ団総帥

//<1487> イケチン
<1487> イケチン

//<1488> ホモ太
<1488> ホモ太

//<1489> ひなチン
<1489> ひなチン

//<1490> 秀樹
<1490> 秀樹

//<1491> 男子生徒
<1491> 男子生徒

//<1492> ？？
<1492> ？？

//<1493> 「俺はしばらく休んでおく。てめーはほら、これで朝飯食ってこい」
<1493> 「俺はしばらく休んでおく。てめーはほら、これで朝飯食ってこい」

//<1494> nothing
<1494> nothing

//<1495> nothing
<1495> nothing

//<1496> nothing
<1496> nothing

//<1497> nothing
<1497> nothing

//<1498> nothing
<1498> nothing

//<1499> nothing
<1499> nothing

//<1500> 無造作に食券がばらまけられる。
<1500> 無造作に食券がばらまけられる。

//<1501> その中から、朝定食Ａを取り上げる。
<1501> その中から、朝定食Ａを取り上げる。

//<1502> その中から、比較的胃に軽そうな秋刀魚塩焼き定食の食券を取り上げる。
<1502> その中から、比較的胃に軽そうな秋刀魚塩焼き定食の食券を取り上げる。

//<1503> se_gaya
<1503> se_gaya

//<1504> 受け取り口でお盆を受け取ると、実に朝ご飯らしいものが並んでいた。
<1504> 受け取り口でお盆を受け取ると、実に朝ご飯らしいものが並んでいた。

//<1505> でも、さすがに俺のせいで、朝食を食べられなくなった日向のことを考えると胸が痛い…。
<1505> でも、さすがに俺のせいで、朝食を食べられなくなった日向のことを考えると胸が痛い…。

//<1506> せめてご飯を握って日向にあげる
<1506> せめてご飯を握って日向にあげる

//<1507> せめて秋刀魚にかけるカボスを日向にあげる
<1507> せめて秋刀魚にかけるカボスを日向にあげる

//<1508> せめて納豆を日向にあげる
<1508> せめて納豆を日向にあげる

//<1509> selbtn : 
<1509> selbtn : 

//<1510> 俺はおかずを食べ終えた後、ご飯茶碗をひっくり返し、手に載せると塩をふりかけつつ、おにぎりにした。
<1510> 俺はおかずを食べ終えた後、ご飯茶碗をひっくり返し、手に載せると塩をふりかけつつ、おにぎりにした。

//<1511> カボスを秋刀魚にかけることなく、食べ終えた。
<1511> カボスを秋刀魚にかけることなく、食べ終えた。

//<1512> 納豆はパックだったので、持ち運びやすい。それを残し、食べ終えた。
<1512> 納豆はパックだったので、持ち運びやすい。それを残し、食べ終えた。

//<1513> トレーを返し、部屋に戻る。
<1513> トレーを返し、部屋に戻る。

//<1514> 音無
<1514> 音無

//<1515> クソ坊主
<1515> クソ坊主

//<1516> 代理人
<1516> 代理人

//<1517> 微妙すぎるイケメン
<1517> 微妙すぎるイケメン

//<1518> ロリコン
<1518> ロリコン

//<1519> メガネ仲間
<1519> メガネ仲間

//<1520> 暗算日本記録保持者
<1520> 暗算日本記録保持者

//<1521> 通り魔
<1521> 通り魔

//<1522> 記憶ナシ男
<1522> 記憶ナシ男

//<1523> 音速
<1523> 音速

//<1524> 無限
<1524> 無限

//<1525> エロ侍
<1525> エロ侍

//<1526> エロエロ団ナンバー１
<1526> エロエロ団ナンバー１

//<1527> ただのエロ少年
<1527> ただのエロ少年

//<1528> ユリブサイク
<1528> ユリブサイク

//<1529> ドピュッシー
<1529> ドピュッシー

//<1530> アメリカンエロドッグ
<1530> アメリカンエロドッグ

//<1531> ゼウス
<1531> ゼウス

//<1532> 日向markⅡ
<1532> 日向markⅡ

//<1533> 糞虫
<1533> 糞虫

//<1534> 量産型日向
<1534> 量産型日向

//<1535> ？？
<1535> ？？

//<1536> 「戻った」
<1536> 「戻った」

//<1537> 日向
<1537> 日向

//<1538> 男Ｂ
<1538> 男Ｂ

//<1539> エロエロ団総帥
<1539> エロエロ団総帥

//<1540> イケチン
<1540> イケチン

//<1541> ホモ太
<1541> ホモ太

//<1542> ひなチン
<1542> ひなチン

//<1543> 秀樹
<1543> 秀樹

//<1544> 男子生徒
<1544> 男子生徒

//<1545> ？？
<1545> ？？

//<1546> 「ああ、おかえり」
<1546> 「ああ、おかえり」

//<1547> 日向はベッドで寝たままでいた。
<1547> 日向はベッドで寝たままでいた。

//<1548> 音無
<1548> 音無

//<1549> クソ坊主
<1549> クソ坊主

//<1550> 代理人
<1550> 代理人

//<1551> 微妙すぎるイケメン
<1551> 微妙すぎるイケメン

//<1552> ロリコン
<1552> ロリコン

//<1553> メガネ仲間
<1553> メガネ仲間

//<1554> 暗算日本記録保持者
<1554> 暗算日本記録保持者

//<1555> 通り魔
<1555> 通り魔

//<1556> 記憶ナシ男
<1556> 記憶ナシ男

//<1557> 音速
<1557> 音速

//<1558> 無限
<1558> 無限

//<1559> エロ侍
<1559> エロ侍

//<1560> エロエロ団ナンバー１
<1560> エロエロ団ナンバー１

//<1561> ただのエロ少年
<1561> ただのエロ少年

//<1562> ユリブサイク
<1562> ユリブサイク

//<1563> ドピュッシー
<1563> ドピュッシー

//<1564> アメリカンエロドッグ
<1564> アメリカンエロドッグ

//<1565> ゼウス
<1565> ゼウス

//<1566> 日向markⅡ
<1566> 日向markⅡ

//<1567> 糞虫
<1567> 糞虫

//<1568> 量産型日向
<1568> 量産型日向

//<1569> ？？
<1569> ？？

//<1570> 「腹減ってるだろ？」
<1570> 「腹減ってるだろ？」

//<1571> 日向
<1571> 日向

//<1572> 男Ｂ
<1572> 男Ｂ

//<1573> エロエロ団総帥
<1573> エロエロ団総帥

//<1574> イケチン
<1574> イケチン

//<1575> ホモ太
<1575> ホモ太

//<1576> ひなチン
<1576> ひなチン

//<1577> 秀樹
<1577> 秀樹

//<1578> 男子生徒
<1578> 男子生徒

//<1579> ？？
<1579> ？？

//<1580> 「そりゃ、とーぜん」
<1580> 「そりゃ、とーぜん」

//<1581> 音無
<1581> 音無

//<1582> クソ坊主
<1582> クソ坊主

//<1583> 代理人
<1583> 代理人

//<1584> 微妙すぎるイケメン
<1584> 微妙すぎるイケメン

//<1585> ロリコン
<1585> ロリコン

//<1586> メガネ仲間
<1586> メガネ仲間

//<1587> 暗算日本記録保持者
<1587> 暗算日本記録保持者

//<1588> 通り魔
<1588> 通り魔

//<1589> 記憶ナシ男
<1589> 記憶ナシ男

//<1590> 音速
<1590> 音速

//<1591> 無限
<1591> 無限

//<1592> エロ侍
<1592> エロ侍

//<1593> エロエロ団ナンバー１
<1593> エロエロ団ナンバー１

//<1594> ただのエロ少年
<1594> ただのエロ少年

//<1595> ユリブサイク
<1595> ユリブサイク

//<1596> ドピュッシー
<1596> ドピュッシー

//<1597> アメリカンエロドッグ
<1597> アメリカンエロドッグ

//<1598> ゼウス
<1598> ゼウス

//<1599> 日向markⅡ
<1599> 日向markⅡ

//<1600> 糞虫
<1600> 糞虫

//<1601> 量産型日向
<1601> 量産型日向

//<1602> ？？
<1602> ？？

//<1603> 「そのお前のために、せめてもと食べ物を持ち帰ってきたぜ」
<1603> 「そのお前のために、せめてもと食べ物を持ち帰ってきたぜ」

//<1604> 日向
<1604> 日向

//<1605> 男Ｂ
<1605> 男Ｂ

//<1606> エロエロ団総帥
<1606> エロエロ団総帥

//<1607> イケチン
<1607> イケチン

//<1608> ホモ太
<1608> ホモ太

//<1609> ひなチン
<1609> ひなチン

//<1610> 秀樹
<1610> 秀樹

//<1611> 男子生徒
<1611> 男子生徒

//<1612> ？？
<1612> ？？

//<1613> 「へー、目を平然と潰しておいて、そんな良心は残ってたのかぁー…」
<1613> 「へー、目を平然と潰しておいて、そんな良心は残ってたのかぁー…」

//<1614> 音無
<1614> 音無

//<1615> クソ坊主
<1615> クソ坊主

//<1616> 代理人
<1616> 代理人

//<1617> 微妙すぎるイケメン
<1617> 微妙すぎるイケメン

//<1618> ロリコン
<1618> ロリコン

//<1619> メガネ仲間
<1619> メガネ仲間

//<1620> 暗算日本記録保持者
<1620> 暗算日本記録保持者

//<1621> 通り魔
<1621> 通り魔

//<1622> 記憶ナシ男
<1622> 記憶ナシ男

//<1623> 音速
<1623> 音速

//<1624> 無限
<1624> 無限

//<1625> エロ侍
<1625> エロ侍

//<1626> エロエロ団ナンバー１
<1626> エロエロ団ナンバー１

//<1627> ただのエロ少年
<1627> ただのエロ少年

//<1628> ユリブサイク
<1628> ユリブサイク

//<1629> ドピュッシー
<1629> ドピュッシー

//<1630> アメリカンエロドッグ
<1630> アメリカンエロドッグ

//<1631> ゼウス
<1631> ゼウス

//<1632> 日向markⅡ
<1632> 日向markⅡ

//<1633> 糞虫
<1633> 糞虫

//<1634> 量産型日向
<1634> 量産型日向

//<1635> ？？
<1635> ？？

//<1636> 「まあまあまあ」
<1636> 「まあまあまあ」

//<1637> nothing
<1637> nothing

//<1638> nothing
<1638> nothing

//<1639> nothing
<1639> nothing

//<1640> nothing
<1640> nothing

//<1641> nothing
<1641> nothing

//<1642> 梯子を登り、日向の枕元に座す。
<1642> 梯子を登り、日向の枕元に座す。

//<1643> 音無
<1643> 音無

//<1644> クソ坊主
<1644> クソ坊主

//<1645> 代理人
<1645> 代理人

//<1646> 微妙すぎるイケメン
<1646> 微妙すぎるイケメン

//<1647> ロリコン
<1647> ロリコン

//<1648> メガネ仲間
<1648> メガネ仲間

//<1649> 暗算日本記録保持者
<1649> 暗算日本記録保持者

//<1650> 通り魔
<1650> 通り魔

//<1651> 記憶ナシ男
<1651> 記憶ナシ男

//<1652> 音速
<1652> 音速

//<1653> 無限
<1653> 無限

//<1654> エロ侍
<1654> エロ侍

//<1655> エロエロ団ナンバー１
<1655> エロエロ団ナンバー１

//<1656> ただのエロ少年
<1656> ただのエロ少年

//<1657> ユリブサイク
<1657> ユリブサイク

//<1658> ドピュッシー
<1658> ドピュッシー

//<1659> アメリカンエロドッグ
<1659> アメリカンエロドッグ

//<1660> ゼウス
<1660> ゼウス

//<1661> 日向markⅡ
<1661> 日向markⅡ

//<1662> 糞虫
<1662> 糞虫

//<1663> 量産型日向
<1663> 量産型日向

//<1664> ？？
<1664> ？？

//<1665> 「ほら、お口をあーん」
<1665> 「ほら、お口をあーん」

//<1666> nothing
<1666> nothing

//<1667> nothing
<1667> nothing

//<1668> nothing
<1668> nothing

//<1669> nothing
<1669> nothing

//<1670> nothing
<1670> nothing

//<1671> お手製のおにぎりを食べさせる。
<1671> お手製のおにぎりを食べさせる。

//<1672> nothing
<1672> nothing

//<1673> nothing
<1673> nothing

//<1674> nothing
<1674> nothing

//<1675> nothing
<1675> nothing

//<1676> nothing
<1676> nothing

//<1677> 日向
<1677> 日向

//<1678> 男Ｂ
<1678> 男Ｂ

//<1679> エロエロ団総帥
<1679> エロエロ団総帥

//<1680> イケチン
<1680> イケチン

//<1681> ホモ太
<1681> ホモ太

//<1682> ひなチン
<1682> ひなチン

//<1683> 秀樹
<1683> 秀樹

//<1684> 男子生徒
<1684> 男子生徒

//<1685> ？？
<1685> ？？

//<1686> 「ん…おにぎりか…？」
<1686> 「ん…おにぎりか…？」

//<1687> 音無
<1687> 音無

//<1688> クソ坊主
<1688> クソ坊主

//<1689> 代理人
<1689> 代理人

//<1690> 微妙すぎるイケメン
<1690> 微妙すぎるイケメン

//<1691> ロリコン
<1691> ロリコン

//<1692> メガネ仲間
<1692> メガネ仲間

//<1693> 暗算日本記録保持者
<1693> 暗算日本記録保持者

//<1694> 通り魔
<1694> 通り魔

//<1695> 記憶ナシ男
<1695> 記憶ナシ男

//<1696> 音速
<1696> 音速

//<1697> 無限
<1697> 無限

//<1698> エロ侍
<1698> エロ侍

//<1699> エロエロ団ナンバー１
<1699> エロエロ団ナンバー１

//<1700> ただのエロ少年
<1700> ただのエロ少年

//<1701> ユリブサイク
<1701> ユリブサイク

//<1702> ドピュッシー
<1702> ドピュッシー

//<1703> アメリカンエロドッグ
<1703> アメリカンエロドッグ

//<1704> ゼウス
<1704> ゼウス

//<1705> 日向markⅡ
<1705> 日向markⅡ

//<1706> 糞虫
<1706> 糞虫

//<1707> 量産型日向
<1707> 量産型日向

//<1708> ？？
<1708> ？？

//<1709> 「ああ、しょっぱすぎないか？」
<1709> 「ああ、しょっぱすぎないか？」

//<1710> nothing
<1710> nothing

//<1711> nothing
<1711> nothing

//<1712> nothing
<1712> nothing

//<1713> nothing
<1713> nothing

//<1714> nothing
<1714> nothing

//<1715> 日向
<1715> 日向

//<1716> 男Ｂ
<1716> 男Ｂ

//<1717> エロエロ団総帥
<1717> エロエロ団総帥

//<1718> イケチン
<1718> イケチン

//<1719> ホモ太
<1719> ホモ太

//<1720> ひなチン
<1720> ひなチン

//<1721> 秀樹
<1721> 秀樹

//<1722> 男子生徒
<1722> 男子生徒

//<1723> ？？
<1723> ？？

//<1724> 「もぐもぐ…」
<1724> 「もぐもぐ…」

//<1725> nothing
<1725> nothing

//<1726> nothing
<1726> nothing

//<1727> nothing
<1727> nothing

//<1728> nothing
<1728> nothing

//<1729> nothing
<1729> nothing

//<1730> 日向
<1730> 日向

//<1731> 男Ｂ
<1731> 男Ｂ

//<1732> エロエロ団総帥
<1732> エロエロ団総帥

//<1733> イケチン
<1733> イケチン

//<1734> ホモ太
<1734> ホモ太

//<1735> ひなチン
<1735> ひなチン

//<1736> 秀樹
<1736> 秀樹

//<1737> 男子生徒
<1737> 男子生徒

//<1738> ？？
<1738> ？？

//<1739> 「あれ？　すげーうめぇー」
<1739> 「あれ？　すげーうめぇー」

//<1740> 音無
<1740> 音無

//<1741> クソ坊主
<1741> クソ坊主

//<1742> 代理人
<1742> 代理人

//<1743> 微妙すぎるイケメン
<1743> 微妙すぎるイケメン

//<1744> ロリコン
<1744> ロリコン

//<1745> メガネ仲間
<1745> メガネ仲間

//<1746> 暗算日本記録保持者
<1746> 暗算日本記録保持者

//<1747> 通り魔
<1747> 通り魔

//<1748> 記憶ナシ男
<1748> 記憶ナシ男

//<1749> 音速
<1749> 音速

//<1750> 無限
<1750> 無限

//<1751> エロ侍
<1751> エロ侍

//<1752> エロエロ団ナンバー１
<1752> エロエロ団ナンバー１

//<1753> ただのエロ少年
<1753> ただのエロ少年

//<1754> ユリブサイク
<1754> ユリブサイク

//<1755> ドピュッシー
<1755> ドピュッシー

//<1756> アメリカンエロドッグ
<1756> アメリカンエロドッグ

//<1757> ゼウス
<1757> ゼウス

//<1758> 日向markⅡ
<1758> 日向markⅡ

//<1759> 糞虫
<1759> 糞虫

//<1760> 量産型日向
<1760> 量産型日向

//<1761> ？？
<1761> ？？

//<1762> 「ふぅ…それは、よかった…」
<1762> 「ふぅ…それは、よかった…」

//<1763> nothing
<1763> nothing

//<1764> nothing
<1764> nothing

//<1765> nothing
<1765> nothing

//<1766> nothing
<1766> nothing

//<1767> nothing
<1767> nothing

//<1768> 日向
<1768> 日向

//<1769> 男Ｂ
<1769> 男Ｂ

//<1770> エロエロ団総帥
<1770> エロエロ団総帥

//<1771> イケチン
<1771> イケチン

//<1772> ホモ太
<1772> ホモ太

//<1773> ひなチン
<1773> ひなチン

//<1774> 秀樹
<1774> 秀樹

//<1775> 男子生徒
<1775> 男子生徒

//<1776> ？？
<1776> ？？

//<1777> 「お前が握ったのか？」
<1777> 「お前が握ったのか？」

//<1778> 音無
<1778> 音無

//<1779> クソ坊主
<1779> クソ坊主

//<1780> 代理人
<1780> 代理人

//<1781> 微妙すぎるイケメン
<1781> 微妙すぎるイケメン

//<1782> ロリコン
<1782> ロリコン

//<1783> メガネ仲間
<1783> メガネ仲間

//<1784> 暗算日本記録保持者
<1784> 暗算日本記録保持者

//<1785> 通り魔
<1785> 通り魔

//<1786> 記憶ナシ男
<1786> 記憶ナシ男

//<1787> 音速
<1787> 音速

//<1788> 無限
<1788> 無限

//<1789> エロ侍
<1789> エロ侍

//<1790> エロエロ団ナンバー１
<1790> エロエロ団ナンバー１

//<1791> ただのエロ少年
<1791> ただのエロ少年

//<1792> ユリブサイク
<1792> ユリブサイク

//<1793> ドピュッシー
<1793> ドピュッシー

//<1794> アメリカンエロドッグ
<1794> アメリカンエロドッグ

//<1795> ゼウス
<1795> ゼウス

//<1796> 日向markⅡ
<1796> 日向markⅡ

//<1797> 糞虫
<1797> 糞虫

//<1798> 量産型日向
<1798> 量産型日向

//<1799> ？？
<1799> ？？

//<1800> 「ああ」
<1800> 「ああ」

//<1801> nothing
<1801> nothing

//<1802> nothing
<1802> nothing

//<1803> nothing
<1803> nothing

//<1804> nothing
<1804> nothing

//<1805> nothing
<1805> nothing

//<1806> 日向
<1806> 日向

//<1807> 男Ｂ
<1807> 男Ｂ

//<1808> エロエロ団総帥
<1808> エロエロ団総帥

//<1809> イケチン
<1809> イケチン

//<1810> ホモ太
<1810> ホモ太

//<1811> ひなチン
<1811> ひなチン

//<1812> 秀樹
<1812> 秀樹

//<1813> 男子生徒
<1813> 男子生徒

//<1814> ？？
<1814> ？？

//<1815> 「てめー、くっそ！　目を潰されたのに、それを許してしまうぐらい、美味しいじゃねーかよー！！」
<1815> 「てめー、くっそ！　目を潰されたのに、それを許してしまうぐらい、美味しいじゃねーかよー！！」

//<1816> 音無
<1816> 音無

//<1817> クソ坊主
<1817> クソ坊主

//<1818> 代理人
<1818> 代理人

//<1819> 微妙すぎるイケメン
<1819> 微妙すぎるイケメン

//<1820> ロリコン
<1820> ロリコン

//<1821> メガネ仲間
<1821> メガネ仲間

//<1822> 暗算日本記録保持者
<1822> 暗算日本記録保持者

//<1823> 通り魔
<1823> 通り魔

//<1824> 記憶ナシ男
<1824> 記憶ナシ男

//<1825> 音速
<1825> 音速

//<1826> 無限
<1826> 無限

//<1827> エロ侍
<1827> エロ侍

//<1828> エロエロ団ナンバー１
<1828> エロエロ団ナンバー１

//<1829> ただのエロ少年
<1829> ただのエロ少年

//<1830> ユリブサイク
<1830> ユリブサイク

//<1831> ドピュッシー
<1831> ドピュッシー

//<1832> アメリカンエロドッグ
<1832> アメリカンエロドッグ

//<1833> ゼウス
<1833> ゼウス

//<1834> 日向markⅡ
<1834> 日向markⅡ

//<1835> 糞虫
<1835> 糞虫

//<1836> 量産型日向
<1836> 量産型日向

//<1837> ？？
<1837> ？？

//<1838> 「ほら、喋ってないで、口を開け。あーん」
<1838> 「ほら、喋ってないで、口を開け。あーん」

//<1839> nothing
<1839> nothing

//<1840> nothing
<1840> nothing

//<1841> nothing
<1841> nothing

//<1842> nothing
<1842> nothing

//<1843> nothing
<1843> nothing

//<1844> 日向
<1844> 日向

//<1845> 男Ｂ
<1845> 男Ｂ

//<1846> エロエロ団総帥
<1846> エロエロ団総帥

//<1847> イケチン
<1847> イケチン

//<1848> ホモ太
<1848> ホモ太

//<1849> ひなチン
<1849> ひなチン

//<1850> 秀樹
<1850> 秀樹

//<1851> 男子生徒
<1851> 男子生徒

//<1852> ？？
<1852> ？？

//<1853> 「悔しいから嫌だぁーー！！」
<1853> 「悔しいから嫌だぁーー！！」

//<1854> 音無
<1854> 音無

//<1855> クソ坊主
<1855> クソ坊主

//<1856> 代理人
<1856> 代理人

//<1857> 微妙すぎるイケメン
<1857> 微妙すぎるイケメン

//<1858> ロリコン
<1858> ロリコン

//<1859> メガネ仲間
<1859> メガネ仲間

//<1860> 暗算日本記録保持者
<1860> 暗算日本記録保持者

//<1861> 通り魔
<1861> 通り魔

//<1862> 記憶ナシ男
<1862> 記憶ナシ男

//<1863> 音速
<1863> 音速

//<1864> 無限
<1864> 無限

//<1865> エロ侍
<1865> エロ侍

//<1866> エロエロ団ナンバー１
<1866> エロエロ団ナンバー１

//<1867> ただのエロ少年
<1867> ただのエロ少年

//<1868> ユリブサイク
<1868> ユリブサイク

//<1869> ドピュッシー
<1869> ドピュッシー

//<1870> アメリカンエロドッグ
<1870> アメリカンエロドッグ

//<1871> ゼウス
<1871> ゼウス

//<1872> 日向markⅡ
