// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<0531> 「きっと先にあたしだけに救えるものがあるはずと歌っている。その思いがあたしを強くする。無敵に変える」
<0531> 「きっと先にあたしだけに救えるものがあるはずと歌っている。その思いがあたしを強くする。無敵に変える」

//<0532> 岩沢
<0532> 岩沢

//<0533> 「道にうずくまっている人がいて、話をしたらあたしと似てて、その後はふたりでギグになって、暗闇に叫び続けた」
<0533> 「道にうずくまっている人がいて、話をしたらあたしと似てて、その後はふたりでギグになって、暗闇に叫び続けた」

//<0534> 岩沢
<0534> 岩沢

//<0535> 「こんなこともあるんだ　やめたりしない」
<0535> 「こんなこともあるんだ　やめたりしない」

//<0536> 岩沢
<0536> 岩沢

//<0537> 「爽快に平穏を奪ってしまえ。一時間も眠れば大丈夫だから。陽がのぼるまでここはライブステージ」
<0537> 「爽快に平穏を奪ってしまえ。一時間も眠れば大丈夫だから。陽がのぼるまでここはライブステージ」

//<0538> 岩沢
<0538> 岩沢

//<0539> 「その手には缶コーヒー。マイクにしてみんなで歌ってる。あたしも刻む」
<0539> 「その手には缶コーヒー。マイクにしてみんなで歌ってる。あたしも刻む」

//<0540> 岩沢
<0540> 岩沢

//<0541> 「迷った時にはまたこの場所へ戻ってくればいいよ。あたしはいつでも歌ってるから飛び先も分からずに」
<0541> 「迷った時にはまたこの場所へ戻ってくればいいよ。あたしはいつでも歌ってるから飛び先も分からずに」

//<0542> 岩沢
<0542> 岩沢

//<0543> 「さあさおかえりきみはもう大丈夫」
<0543> 「さあさおかえりきみはもう大丈夫」

//<0544> 岩沢
<0544> 岩沢

//<0545> 「暖かな夕飯が迎えてくれる。そういうこと気づかずに生きてきたんでしょ？　お腹いっぱい食べたらもう忘れたらいいよ」
<0545> 「暖かな夕飯が迎えてくれる。そういうこと気づかずに生きてきたんでしょ？　お腹いっぱい食べたらもう忘れたらいいよ」

//<0546> 岩沢
<0546> 岩沢

//<0547> 「いつだって叫んでいた真っ黒なうるさいカラスなど」
<0547> 「いつだって叫んでいた真っ黒なうるさいカラスなど」

//<0548> 岩沢
<0548> 岩沢

//<0549> 「ずっと鳴いてる、カーカー鳴いてる、お腹も空かして」
<0549> 「ずっと鳴いてる、カーカー鳴いてる、お腹も空かして」

//<0550> nothing
<0550> nothing

//<0551> nothing
<0551> nothing

//<0552> nothing
<0552> nothing

//<0553> nothing
<0553> nothing

//<0554> nothing
<0554> nothing

//<0555> nothing
<0555> nothing

//<0556> 
<0556> 

//<0557> 
<0557> 

//<0558> nothing
<0558> nothing

//<0559> 確かに空腹からインスパイアされていた。
<0559> 確かに空腹からインスパイアされていた。

//<0560> しかし、それを聞いた俺が覚えた感情は…。
<0560> しかし、それを聞いた俺が覚えた感情は…。

//<0561> 悲壮感
<0561> 悲壮感

//<0562> 臨場感
<0562> 臨場感

//<0563> コーヒー感
<0563> コーヒー感

//<0564> selbtn : 
<0564> selbtn : 

//<0565> 音無
<0565> 音無

//<0566> クソ坊主
<0566> クソ坊主

//<0567> 代理人
<0567> 代理人

//<0568> 微妙すぎるイケメン
<0568> 微妙すぎるイケメン

//<0569> ロリコン
<0569> ロリコン

//<0570> メガネ仲間
<0570> メガネ仲間

//<0571> 暗算日本記録保持者
<0571> 暗算日本記録保持者

//<0572> 通り魔
<0572> 通り魔

//<0573> 記憶ナシ男
<0573> 記憶ナシ男

//<0574> 音速
<0574> 音速

//<0575> 無限
<0575> 無限

//<0576> エロ侍
<0576> エロ侍

//<0577> エロエロ団ナンバー１
<0577> エロエロ団ナンバー１

//<0578> ただのエロ少年
<0578> ただのエロ少年

//<0579> ユリブサイク
<0579> ユリブサイク

//<0580> ドピュッシー
<0580> ドピュッシー

//<0581> アメリカンエロドッグ
<0581> アメリカンエロドッグ

//<0582> ゼウス
<0582> ゼウス

//<0583> 日向markⅡ
<0583> 日向markⅡ

//<0584> 糞虫
<0584> 糞虫

//<0585> 量産型日向
<0585> 量産型日向

//<0586> ？？
<0586> ？？

//<0587> 「なんか、悲壮感を覚えさせてくれる歌詞だな…」
<0587> 「なんか、悲壮感を覚えさせてくれる歌詞だな…」

//<0588> nothing
<0588> nothing

//<0589> nothing
<0589> nothing

//<0590> nothing
<0590> nothing

//<0591> nothing
<0591> nothing

//<0592> nothing
<0592> nothing

//<0593> 岩沢
<0593> 岩沢

//<0594> 「ん？　良くなかったか？」
<0594> 「ん？　良くなかったか？」

//<0595> 音無
<0595> 音無

//<0596> クソ坊主
<0596> クソ坊主

//<0597> 代理人
<0597> 代理人

//<0598> 微妙すぎるイケメン
<0598> 微妙すぎるイケメン

//<0599> ロリコン
<0599> ロリコン

//<0600> メガネ仲間
<0600> メガネ仲間

//<0601> 暗算日本記録保持者
<0601> 暗算日本記録保持者

//<0602> 通り魔
<0602> 通り魔

//<0603> 記憶ナシ男
<0603> 記憶ナシ男

//<0604> 音速
<0604> 音速

//<0605> 無限
<0605> 無限

//<0606> エロ侍
<0606> エロ侍

//<0607> エロエロ団ナンバー１
<0607> エロエロ団ナンバー１

//<0608> ただのエロ少年
<0608> ただのエロ少年

//<0609> ユリブサイク
<0609> ユリブサイク

//<0610> ドピュッシー
<0610> ドピュッシー

//<0611> アメリカンエロドッグ
<0611> アメリカンエロドッグ

//<0612> ゼウス
<0612> ゼウス

//<0613> 日向markⅡ
<0613> 日向markⅡ

//<0614> 糞虫
<0614> 糞虫

//<0615> 量産型日向
<0615> 量産型日向

//<0616> ？？
<0616> ？？

//<0617> 「良い悪い以前に、お前は他人だけを元気づけていて、自分のことはどうでもいいって感じがした」
<0617> 「良い悪い以前に、お前は他人だけを元気づけていて、自分のことはどうでもいいって感じがした」

//<0618> nothing
<0618> nothing

//<0619> nothing
<0619> nothing

//<0620> nothing
<0620> nothing

//<0621> nothing
<0621> nothing

//<0622> nothing
<0622> nothing

//<0623> 岩沢
<0623> 岩沢

//<0624> 「まあ、お腹を空かせたまま鳴いてるカラスだからな」
<0624> 「まあ、お腹を空かせたまま鳴いてるカラスだからな」

//<0625> nothing
<0625> nothing

//<0626> nothing
<0626> nothing

//<0627> nothing
<0627> nothing

//<0628> nothing
<0628> nothing

//<0629> nothing
<0629> nothing

//<0630> 岩沢
<0630> 岩沢

//<0631> 「でも、そのハングリー精神が大事で、誰かの、さっき言ってた琴線には触れられないと思うんだ」
<0631> 「でも、そのハングリー精神が大事で、誰かの、さっき言ってた琴線には触れられないと思うんだ」

//<0632> nothing
<0632> nothing

//<0633> nothing
<0633> nothing

//<0634> nothing
<0634> nothing

//<0635> nothing
<0635> nothing

//<0636> nothing
<0636> nothing

//<0637> 岩沢
<0637> 岩沢

//<0638> 「それがなかったら、ただその場で知り合った他人とギグしてハッピーなだけの曲になる」
<0638> 「それがなかったら、ただその場で知り合った他人とギグしてハッピーなだけの曲になる」

//<0639> 俺は気づく。
<0639> 俺は気づく。

//<0640> 白
<0640> 白

//<0641> nothing
<0641> nothing

//<0642> 
<0642> 

//<0643> 
<0643> 

//<0644> nothing
<0644> nothing

//<0645> Crow Song
<0645> Crow Song

//<0646> から一貫してメッセージ性は同じなんだ。
<0646> から一貫してメッセージ性は同じなんだ。

//<0647> 岩沢はいつだって、誰かを元気づける、でも自分は厭われるカラスなんだ。
<0647> 岩沢はいつだって、誰かを元気づける、でも自分は厭われるカラスなんだ。

//<0648> 自己犠牲、という言葉を思い出す。
<0648> 自己犠牲、という言葉を思い出す。

//<0649> いつだって、無償なんだ。他人に与える元気は。
<0649> いつだって、無償なんだ。他人に与える元気は。

//<0650> nothing
<0650> nothing

//<0651> 
<0651> 

//<0652> 
<0652> 

//<0653> nothing
<0653> nothing

//<0654> 音無
<0654> 音無

//<0655> クソ坊主
<0655> クソ坊主

//<0656> 代理人
<0656> 代理人

//<0657> 微妙すぎるイケメン
<0657> 微妙すぎるイケメン

//<0658> ロリコン
<0658> ロリコン

//<0659> メガネ仲間
<0659> メガネ仲間

//<0660> 暗算日本記録保持者
<0660> 暗算日本記録保持者

//<0661> 通り魔
<0661> 通り魔

//<0662> 記憶ナシ男
<0662> 記憶ナシ男

//<0663> 音速
<0663> 音速

//<0664> 無限
<0664> 無限

//<0665> エロ侍
<0665> エロ侍

//<0666> エロエロ団ナンバー１
<0666> エロエロ団ナンバー１

//<0667> ただのエロ少年
<0667> ただのエロ少年

//<0668> ユリブサイク
<0668> ユリブサイク

//<0669> ドピュッシー
<0669> ドピュッシー

//<0670> アメリカンエロドッグ
<0670> アメリカンエロドッグ

//<0671> ゼウス
<0671> ゼウス

//<0672> 日向markⅡ
<0672> 日向markⅡ

//<0673> 糞虫
<0673> 糞虫

//<0674> 量産型日向
<0674> 量産型日向

//<0675> ？？
<0675> ？？

//<0676> 「岩沢はすごいな」
<0676> 「岩沢はすごいな」

//<0677> nothing
<0677> nothing

//<0678> nothing
<0678> nothing

//<0679> nothing
<0679> nothing

//<0680> nothing
<0680> nothing

//<0681> nothing
<0681> nothing

//<0682> 岩沢
<0682> 岩沢

//<0683> 「なんだよ、急に。照れるじゃないか」
<0683> 「なんだよ、急に。照れるじゃないか」

//<0684> 音無
<0684> 音無

//<0685> クソ坊主
<0685> クソ坊主

//<0686> 代理人
<0686> 代理人

//<0687> 微妙すぎるイケメン
<0687> 微妙すぎるイケメン

//<0688> ロリコン
<0688> ロリコン

//<0689> メガネ仲間
<0689> メガネ仲間

//<0690> 暗算日本記録保持者
<0690> 暗算日本記録保持者

//<0691> 通り魔
<0691> 通り魔

//<0692> 記憶ナシ男
<0692> 記憶ナシ男

//<0693> 音速
<0693> 音速

//<0694> 無限
<0694> 無限

//<0695> エロ侍
<0695> エロ侍

//<0696> エロエロ団ナンバー１
<0696> エロエロ団ナンバー１

//<0697> ただのエロ少年
<0697> ただのエロ少年

//<0698> ユリブサイク
<0698> ユリブサイク

//<0699> ドピュッシー
<0699> ドピュッシー

//<0700> アメリカンエロドッグ
<0700> アメリカンエロドッグ

//<0701> ゼウス
<0701> ゼウス

//<0702> 日向markⅡ
<0702> 日向markⅡ

//<0703> 糞虫
<0703> 糞虫

//<0704> 量産型日向
<0704> 量産型日向

//<0705> ？？
<0705> ？？

//<0706> 「ずっとそのままのお前で居てくれよな」
<0706> 「ずっとそのままのお前で居てくれよな」

//<0707> nothing
<0707> nothing

//<0708> nothing
<0708> nothing

//<0709> nothing
<0709> nothing

//<0710> nothing
<0710> nothing

//<0711> nothing
<0711> nothing

//<0712> 岩沢
<0712> 岩沢
{102dd} 33 // 0712

//<0713> 「不器用だから、きっといつまでも変わらないよ。永遠にな」
<0713> 「不器用だから、きっといつまでも変わらないよ。永遠にな」

//<0714> nothing
<0714> nothing

//<0715> nothing
<0715> nothing

//<0716> nothing
<0716> nothing

//<0717> nothing
<0717> nothing

//<0718> nothing
<0718> nothing

//<0719> 音無
<0719> 音無

//<0720> クソ坊主
<0720> クソ坊主

//<0721> 代理人
<0721> 代理人

//<0722> 微妙すぎるイケメン
<0722> 微妙すぎるイケメン

//<0723> ロリコン
<0723> ロリコン

//<0724> メガネ仲間
<0724> メガネ仲間

//<0725> 暗算日本記録保持者
<0725> 暗算日本記録保持者

//<0726> 通り魔
<0726> 通り魔

//<0727> 記憶ナシ男
<0727> 記憶ナシ男

//<0728> 音速
<0728> 音速

//<0729> 無限
<0729> 無限

//<0730> エロ侍
<0730> エロ侍

//<0731> エロエロ団ナンバー１
<0731> エロエロ団ナンバー１

//<0732> ただのエロ少年
<0732> ただのエロ少年

//<0733> ユリブサイク
<0733> ユリブサイク

//<0734> ドピュッシー
<0734> ドピュッシー

//<0735> アメリカンエロドッグ
<0735> アメリカンエロドッグ

//<0736> ゼウス
<0736> ゼウス

//<0737> 日向markⅡ
<0737> 日向markⅡ

//<0738> 糞虫
<0738> 糞虫

//<0739> 量産型日向
<0739> 量産型日向

//<0740> ？？
<0740> ？？

//<0741> 「なんか、臨場感たっぷりの歌詞だな」
<0741> 「なんか、臨場感たっぷりの歌詞だな」

//<0742> nothing
<0742> nothing

//<0743> nothing
<0743> nothing

//<0744> nothing
<0744> nothing

//<0745> nothing
<0745> nothing

//<0746> nothing
<0746> nothing

//<0747> 岩沢
<0747> 岩沢

//<0748> 「そりゃ、実際生前にそういうことがあったからな」
<0748> 「そりゃ、実際生前にそういうことがあったからな」

//<0749> nothing
<0749> nothing

//<0750> nothing
<0750> nothing

//<0751> nothing
<0751> nothing

//<0752> nothing
<0752> nothing

//<0753> nothing
<0753> nothing

//<0754> 岩沢
<0754> 岩沢

//<0755> 「理想論とかさ、上辺だけの歌詞にはあんまり興味はない」
<0755> 「理想論とかさ、上辺だけの歌詞にはあんまり興味はない」

//<0756> nothing
<0756> nothing

//<0757> nothing
<0757> nothing

//<0758> nothing
<0758> nothing

//<0759> nothing
<0759> nothing

//<0760> nothing
<0760> nothing

//<0761> 岩沢
<0761> 岩沢

//<0762> 「興味はない、というか、あたしには書けないんだと思うよ」
<0762> 「興味はない、というか、あたしには書けないんだと思うよ」

//<0763> 音無
<0763> 音無

//<0764> クソ坊主
<0764> クソ坊主

//<0765> 代理人
<0765> 代理人

//<0766> 微妙すぎるイケメン
<0766> 微妙すぎるイケメン

//<0767> ロリコン
<0767> ロリコン

//<0768> メガネ仲間
<0768> メガネ仲間

//<0769> 暗算日本記録保持者
<0769> 暗算日本記録保持者

//<0770> 通り魔
<0770> 通り魔

//<0771> 記憶ナシ男
<0771> 記憶ナシ男

//<0772> 音速
<0772> 音速

//<0773> 無限
<0773> 無限

//<0774> エロ侍
<0774> エロ侍

//<0775> エロエロ団ナンバー１
<0775> エロエロ団ナンバー１

//<0776> ただのエロ少年
<0776> ただのエロ少年

//<0777> ユリブサイク
<0777> ユリブサイク

//<0778> ドピュッシー
<0778> ドピュッシー

//<0779> アメリカンエロドッグ
<0779> アメリカンエロドッグ

//<0780> ゼウス
<0780> ゼウス

//<0781> 日向markⅡ
<0781> 日向markⅡ

//<0782> 糞虫
<0782> 糞虫

//<0783> 量産型日向
<0783> 量産型日向

//<0784> ？？
<0784> ？？

//<0785> 「いいと思うよ。岩沢はそれで」
<0785> 「いいと思うよ。岩沢はそれで」

//<0786> nothing
<0786> nothing

//<0787> nothing
<0787> nothing

//<0788> nothing
<0788> nothing

//<0789> nothing
<0789> nothing

//<0790> nothing
<0790> nothing

//<0791> 岩沢
<0791> 岩沢

//<0792> 「ああ。お前にそう言ってもらえるとほっとするよ」
<0792> 「ああ。お前にそう言ってもらえるとほっとするよ」

//<0793> nothing
<0793> nothing

//<0794> nothing
<0794> nothing

//<0795> nothing
<0795> nothing

//<0796> nothing
<0796> nothing

//<0797> nothing
<0797> nothing

//<0798> そう目を合わせて言われると、俺のほうが恥ずかしくなる。
<0798> そう目を合わせて言われると、俺のほうが恥ずかしくなる。

//<0799> 音無
<0799> 音無

//<0800> クソ坊主
<0800> クソ坊主

//<0801> 代理人
<0801> 代理人

//<0802> 微妙すぎるイケメン
<0802> 微妙すぎるイケメン

//<0803> ロリコン
<0803> ロリコン

//<0804> メガネ仲間
<0804> メガネ仲間

//<0805> 暗算日本記録保持者
<0805> 暗算日本記録保持者

//<0806> 通り魔
<0806> 通り魔

//<0807> 記憶ナシ男
<0807> 記憶ナシ男

//<0808> 音速
<0808> 音速

//<0809> 無限
<0809> 無限

//<0810> エロ侍
<0810> エロ侍

//<0811> エロエロ団ナンバー１
<0811> エロエロ団ナンバー１

//<0812> ただのエロ少年
<0812> ただのエロ少年

//<0813> ユリブサイク
<0813> ユリブサイク

//<0814> ドピュッシー
<0814> ドピュッシー

//<0815> アメリカンエロドッグ
<0815> アメリカンエロドッグ

//<0816> ゼウス
<0816> ゼウス

//<0817> 日向markⅡ
<0817> 日向markⅡ

//<0818> 糞虫
<0818> 糞虫

//<0819> 量産型日向
<0819> 量産型日向

//<0820> ？？
<0820> ？？

//<0821> 「コーヒー感だ」
<0821> 「コーヒー感だ」

//<0822> nothing
<0822> nothing

//<0823> nothing
<0823> nothing

//<0824> nothing
<0824> nothing

//<0825> nothing
<0825> nothing

//<0826> nothing
<0826> nothing

//<0827> 岩沢
<0827> 岩沢

//<0828> 「ん？　缶コーヒーじゃなく、コーヒー缶という言い回しのほうがいいってことか？」
<0828> 「ん？　缶コーヒーじゃなく、コーヒー缶という言い回しのほうがいいってことか？」

//<0829> 音無
<0829> 音無

//<0830> クソ坊主
<0830> クソ坊主

//<0831> 代理人
<0831> 代理人

//<0832> 微妙すぎるイケメン
<0832> 微妙すぎるイケメン

//<0833> ロリコン
<0833> ロリコン

//<0834> メガネ仲間
<0834> メガネ仲間

//<0835> 暗算日本記録保持者
<0835> 暗算日本記録保持者

//<0836> 通り魔
<0836> 通り魔

//<0837> 記憶ナシ男
<0837> 記憶ナシ男

//<0838> 音速
<0838> 音速

//<0839> 無限
<0839> 無限

//<0840> エロ侍
<0840> エロ侍

//<0841> エロエロ団ナンバー１
<0841> エロエロ団ナンバー１

//<0842> ただのエロ少年
<0842> ただのエロ少年

//<0843> ユリブサイク
<0843> ユリブサイク

//<0844> ドピュッシー
<0844> ドピュッシー

//<0845> アメリカンエロドッグ
<0845> アメリカンエロドッグ

//<0846> ゼウス
<0846> ゼウス

//<0847> 日向markⅡ
<0847> 日向markⅡ

//<0848> 糞虫
<0848> 糞虫

//<0849> 量産型日向
<0849> 量産型日向

//<0850> ？？
<0850> ？？

//<0851> 「いや、俺が覚えた感情が、コーヒー感なんだ」
<0851> 「いや、俺が覚えた感情が、コーヒー感なんだ」

//<0852> nothing
<0852> nothing

//<0853> nothing
<0853> nothing

//<0854> nothing
<0854> nothing

//<0855> nothing
<0855> nothing

//<0856> nothing
<0856> nothing

//<0857> 岩沢
<0857> 岩沢

//<0858> 「ふぅん…そういう感想なのか…」
<0858> 「ふぅん…そういう感想なのか…」

//<0859> 岩沢はやや気落ちしているようだった。
<0859> 岩沢はやや気落ちしているようだった。

//<0860> 俺も、どうしてコーヒー感なんて意味不明なことを口走ったのかよくわからない。
<0860> 俺も、どうしてコーヒー感なんて意味不明なことを口走ったのかよくわからない。

//<0861> 音無
<0861> 音無

//<0862> クソ坊主
<0862> クソ坊主

//<0863> 代理人
<0863> 代理人

//<0864> 微妙すぎるイケメン
<0864> 微妙すぎるイケメン

//<0865> ロリコン
<0865> ロリコン

//<0866> メガネ仲間
<0866> メガネ仲間

//<0867> 暗算日本記録保持者
<0867> 暗算日本記録保持者

//<0868> 通り魔
<0868> 通り魔

//<0869> 記憶ナシ男
<0869> 記憶ナシ男

//<0870> 音速
<0870> 音速

//<0871> 無限
<0871> 無限

//<0872> エロ侍
<0872> エロ侍

//<0873> エロエロ団ナンバー１
<0873> エロエロ団ナンバー１

//<0874> ただのエロ少年
<0874> ただのエロ少年

//<0875> ユリブサイク
<0875> ユリブサイク

//<0876> ドピュッシー
<0876> ドピュッシー

//<0877> アメリカンエロドッグ
<0877> アメリカンエロドッグ

//<0878> ゼウス
<0878> ゼウス

//<0879> 日向markⅡ
<0879> 日向markⅡ

//<0880> 糞虫
<0880> 糞虫

//<0881> 量産型日向
<0881> 量産型日向

//<0882> ？？
<0882> ？？

//<0883> 「遠慮しとくよ」
<0883> 「遠慮しとくよ」

//<0884> nothing
<0884> nothing

//<0885> nothing
<0885> nothing

//<0886> nothing
<0886> nothing

//<0887> nothing
<0887> nothing

//<0888> nothing
<0888> nothing

//<0889> 岩沢
<0889> 岩沢

//<0890> 「どうして？」
<0890> 「どうして？」

//<0891> 音無
<0891> 音無

//<0892> クソ坊主
<0892> クソ坊主

//<0893> 代理人
<0893> 代理人

//<0894> 微妙すぎるイケメン
<0894> 微妙すぎるイケメン

//<0895> ロリコン
<0895> ロリコン

//<0896> メガネ仲間
<0896> メガネ仲間

//<0897> 暗算日本記録保持者
<0897> 暗算日本記録保持者

//<0898> 通り魔
<0898> 通り魔

//<0899> 記憶ナシ男
<0899> 記憶ナシ男

//<0900> 音速
<0900> 音速

//<0901> 無限
<0901> 無限

//<0902> エロ侍
<0902> エロ侍

//<0903> エロエロ団ナンバー１
<0903> エロエロ団ナンバー１

//<0904> ただのエロ少年
<0904> ただのエロ少年

//<0905> ユリブサイク
<0905> ユリブサイク

//<0906> ドピュッシー
<0906> ドピュッシー

//<0907> アメリカンエロドッグ
<0907> アメリカンエロドッグ

//<0908> ゼウス
<0908> ゼウス

//<0909> 日向markⅡ
<0909> 日向markⅡ

//<0910> 糞虫
<0910> 糞虫

//<0911> 量産型日向
<0911> 量産型日向

//<0912> ？？
<0912> ？？

//<0913> 「お前がこだわっている、メロディに乗せて聞きたいからな」
<0913> 「お前がこだわっている、メロディに乗せて聞きたいからな」

//<0914> nothing
<0914> nothing

//<0915> nothing
<0915> nothing

//<0916> nothing
<0916> nothing

//<0917> nothing
<0917> nothing

//<0918> nothing
<0918> nothing

//<0919> 岩沢
<0919> 岩沢

//<0920> 「なるほど。まったくその通りだ」
<0920> 「なるほど。まったくその通りだ」

//<0921> nothing
<0921> nothing

//<0922> nothing
<0922> nothing

//<0923> nothing
<0923> nothing

//<0924> nothing
<0924> nothing

//<0925> nothing
<0925> nothing

//<0926> 実行班がオペレーションをしている間も、岩沢はこうやって陽動班としての役目を果たしているんだな。
<0926> 実行班がオペレーションをしている間も、岩沢はこうやって陽動班としての役目を果たしているんだな。

//<0927> nothing
<0927> nothing

//<0928> nothing
<0928> nothing

//<0929> nothing
<0929> nothing

//<0930> nothing
<0930> nothing

//<0931> nothing
<0931> nothing

//<0932> nothing
<0932> nothing

//<0933> 俺も教室の注目を浴びるネタをしっかり考えないと。
<0933> 俺も教室の注目を浴びるネタをしっかり考えないと。

//<0934> そして、テスト期間がおわったら、デートに誘おう。
<0934> そして、テスト期間がおわったら、デートに誘おう。

//<0935> se_wooddoor_open2
<0935> se_wooddoor_open2

//<0936> 俺はそう考えながら、空き教室を出た。
<0936> 俺はそう考えながら、空き教室を出た。

//<0937> dummy
<0937> dummy

//<0938> ep03_bg015
<0938> ep03_bg015
{009b} 0a // 0938

//<0939> bs2_iw0108_09
<0939> bs2_iw0108_09

//<0940> iw0109_08
<0940> iw0109_08

//<0941> iw0208
<0941> iw0208

//<0942> sys_bk_selline00
<0942> sys_bk_selline00

//<0943> iw0201_08
<0943> iw0201_08

//<0944> sys_bk_selline00
<0944> sys_bk_selline00

//<0945> iw0109_01
<0945> iw0109_01

//<0946> iw0102
<0946> iw0102

//<0947> iw0109_01
<0947> iw0109_01

//<0948> iw0109_01
<0948> iw0109_01

//<0949> iw0109_01
<0949> iw0109_01

//<0950> iw0201
<0950> iw0201

//<0951> iw0109_01
<0951> iw0109_01

//<0952> iw0104_02
<0952> iw0104_02

//<0953> iw0109_02
<0953> iw0109_02

//<0954> iw0101_08
<0954> iw0101_08

//<0955> iw0102
<0955> iw0102

//<0956> iw0101_08
<0956> iw0101_08

//<0957> iw0301_08
<0957> iw0301_08

//<0958> iw0305_01
<0958> iw0305_01

//<0959> iw0104_01
<0959> iw0104_01

//<0960> iw0109_02
<0960> iw0109_02

//<0961> iw0107_01
<0961> iw0107_01

//<0962> iw0109_02
<0962> iw0109_02

//<0963> iw0101
<0963> iw0101

//<0964> sys_bk_selline00
<0964> sys_bk_selline00

//<0965> iw0109_02
<0965> iw0109_02

//<0966> iw0101
<0966> iw0101

//<0967> m126
<0967> m126

//<0968> iw0109_08
<0968> iw0109_08

//<0969> iw0108
<0969> iw0108

//<0970> ep03_bg022
<0970> ep03_bg022

//<0971> ep03_bg023
<0971> ep03_bg023

//<0972> ep07_bg017
<0972> ep07_bg017

//<0973> ep07_bg018
<0973> ep07_bg018

//<0974> ep01_bg074
<0974> ep01_bg074

//<0975> ep03_bg015
<0975> ep03_bg015

//<0976> bs2_iw0109
<0976> bs2_iw0109

//<0977> bs2_iw0109
<0977> bs2_iw0109

//<0978> bs2_iw0109
<0978> bs2_iw0109

//<0979> bs2_iw0109
<0979> bs2_iw0109

//<0980> bs2_iw0109
<0980> bs2_iw0109

//<0981> bs2_iw0109
<0981> bs2_iw0109

//<0982> sys_bk_selline00
<0982> sys_bk_selline00

//<0983> iw0107
<0983> iw0107

//<0984> iw0209_02
<0984> iw0209_02

//<0985> iw0201
<0985> iw0201

//<0986> iw0209_01
<0986> iw0209_01

//<0987> bg_siro
<0987> bg_siro
{d9da} 0a // 0987

//<0988> evcm_1501
<0988> evcm_1501

//<0989> bg_siro
<0989> bg_siro

//<0990> iw0107_02
<0990> iw0107_02

//<0991> iw0109_01
<0991> iw0109_01

//<0992> iw0107_01
<0992> iw0107_01

//<0993> iw0202
<0993> iw0202

//<0994> iw0209
<0994> iw0209

//<0995> iw0207_01
<0995> iw0207_01

//<0996> iw0109_02
<0996> iw0109_02

//<0997> iw0107_01
<0997> iw0107_01

//<0998> iw0201_08
<0998> iw0201_08

//<0999> iw0107
<0999> iw0107

//<1000> iw0115
<1000> iw0115

//<1001> iw0109_02
<1001> iw0109_02

//<1002> iw0109_01
<1002> iw0109_01

//<1003> bg_kuro
<1003> bg_kuro

//<1004> bg_kuro
<1004> bg_kuro

