// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day

//<1438> 無限
<1438> 無限

//<1439> エロ侍
<1439> エロ侍

//<1440> エロエロ団ナンバー１
<1440> エロエロ団ナンバー１

//<1441> ただのエロ少年
<1441> ただのエロ少年

//<1442> ユリブサイク
<1442> ユリブサイク

//<1443> ドピュッシー
<1443> ドピュッシー

//<1444> アメリカンエロドッグ
<1444> アメリカンエロドッグ

//<1445> ゼウス
<1445> ゼウス

//<1446> 日向markⅡ
<1446> 日向markⅡ

//<1447> 糞虫
<1447> 糞虫

//<1448> 量産型日向
<1448> 量産型日向

//<1449> ？？
<1449> ？？

//<1450> 「どうして、今ひなチンが冷めてしまったのかが俺にはまったくわからない…」
<1450> 「どうして、今ひなチンが冷めてしまったのかが俺にはまったくわからない…」

//<1451> 音無
<1451> 音無

//<1452> クソ坊主
<1452> クソ坊主

//<1453> 代理人
<1453> 代理人

//<1454> 微妙すぎるイケメン
<1454> 微妙すぎるイケメン

//<1455> ロリコン
<1455> ロリコン

//<1456> メガネ仲間
<1456> メガネ仲間

//<1457> 暗算日本記録保持者
<1457> 暗算日本記録保持者

//<1458> 通り魔
<1458> 通り魔

//<1459> 記憶ナシ男
<1459> 記憶ナシ男

//<1460> 音速
<1460> 音速

//<1461> 無限
<1461> 無限

//<1462> エロ侍
<1462> エロ侍

//<1463> エロエロ団ナンバー１
<1463> エロエロ団ナンバー１

//<1464> ただのエロ少年
<1464> ただのエロ少年

//<1465> ユリブサイク
<1465> ユリブサイク

//<1466> ドピュッシー
<1466> ドピュッシー

//<1467> アメリカンエロドッグ
<1467> アメリカンエロドッグ

//<1468> ゼウス
<1468> ゼウス

//<1469> 日向markⅡ
<1469> 日向markⅡ

//<1470> 糞虫
<1470> 糞虫

//<1471> 量産型日向
<1471> 量産型日向

//<1472> ？？
<1472> ？？

//<1473> 「ずばっと言ってくれよ、ひなチン！」
<1473> 「ずばっと言ってくれよ、ひなチン！」

//<1474> bs3_
<1474> bs3_

//<1475> nothing
<1475> nothing

//<1476> nothing
<1476> nothing

//<1477> nothing
<1477> nothing

//<1478> nothing
<1478> nothing

//<1479> nothing
<1479> nothing

//<1480> 日向
<1480> 日向

//<1481> 男Ｂ
<1481> 男Ｂ

//<1482> エロエロ団総帥
<1482> エロエロ団総帥

//<1483> イケチン
<1483> イケチン

//<1484> ホモ太
<1484> ホモ太

//<1485> ひなチン
<1485> ひなチン

//<1486> 秀樹
<1486> 秀樹

//<1487> 男子生徒
<1487> 男子生徒

//<1488> ？？
<1488> ？？

//<1489> 「その、ひなチンだあぁぁぁーーーー！！」
<1489> 「その、ひなチンだあぁぁぁーーーー！！」

//<1490> none
<1490> none

//<1491> nothing
<1491> nothing

//<1492> 
<1492> 

//<1493> 
<1493> 

//<1494> nothing
<1494> nothing

//<1495> bs
<1495> bs

//<1496> _
<1496> _

//<1497> nothing
<1497> nothing

//<1498> nothing
<1498> nothing

//<1499> nothing
<1499> nothing

//<1500> nothing
<1500> nothing

//<1501> nothing
<1501> nothing

//<1502> 音無
<1502> 音無

//<1503> クソ坊主
<1503> クソ坊主

//<1504> 代理人
<1504> 代理人

//<1505> 微妙すぎるイケメン
<1505> 微妙すぎるイケメン

//<1506> ロリコン
<1506> ロリコン

//<1507> メガネ仲間
<1507> メガネ仲間

//<1508> 暗算日本記録保持者
<1508> 暗算日本記録保持者

//<1509> 通り魔
<1509> 通り魔

//<1510> 記憶ナシ男
<1510> 記憶ナシ男

//<1511> 音速
<1511> 音速

//<1512> 無限
<1512> 無限

//<1513> エロ侍
<1513> エロ侍

//<1514> エロエロ団ナンバー１
<1514> エロエロ団ナンバー１

//<1515> ただのエロ少年
<1515> ただのエロ少年

//<1516> ユリブサイク
<1516> ユリブサイク

//<1517> ドピュッシー
<1517> ドピュッシー

//<1518> アメリカンエロドッグ
<1518> アメリカンエロドッグ

//<1519> ゼウス
<1519> ゼウス

//<1520> 日向markⅡ
<1520> 日向markⅡ

//<1521> 糞虫
<1521> 糞虫

//<1522> 量産型日向
<1522> 量産型日向

//<1523> ？？
<1523> ？？

//<1524> 「え？」
<1524> 「え？」

//<1525> nothing
<1525> nothing

//<1526> nothing
<1526> nothing

//<1527> nothing
<1527> nothing

//<1528> nothing
<1528> nothing

//<1529> nothing
<1529> nothing

//<1530> 日向
<1530> 日向

//<1531> 男Ｂ
<1531> 男Ｂ

//<1532> エロエロ団総帥
<1532> エロエロ団総帥

//<1533> イケチン
<1533> イケチン

//<1534> ホモ太
<1534> ホモ太

//<1535> ひなチン
<1535> ひなチン

//<1536> 秀樹
<1536> 秀樹

//<1537> 男子生徒
<1537> 男子生徒

//<1538> ？？
<1538> ？？

//<1539> 「その、ひなチンだあぁぁぁーーーー！！　ずばっと言ったぁーーー！！」
<1539> 「その、ひなチンだあぁぁぁーーーー！！　ずばっと言ったぁーーー！！」

//<1540> 音無
<1540> 音無

//<1541> クソ坊主
<1541> クソ坊主

//<1542> 代理人
<1542> 代理人

//<1543> 微妙すぎるイケメン
<1543> 微妙すぎるイケメン

//<1544> ロリコン
<1544> ロリコン

//<1545> メガネ仲間
<1545> メガネ仲間

//<1546> 暗算日本記録保持者
<1546> 暗算日本記録保持者

//<1547> 通り魔
<1547> 通り魔

//<1548> 記憶ナシ男
<1548> 記憶ナシ男

//<1549> 音速
<1549> 音速

//<1550> 無限
<1550> 無限

//<1551> エロ侍
<1551> エロ侍

//<1552> エロエロ団ナンバー１
<1552> エロエロ団ナンバー１

//<1553> ただのエロ少年
<1553> ただのエロ少年

//<1554> ユリブサイク
<1554> ユリブサイク

//<1555> ドピュッシー
<1555> ドピュッシー

//<1556> アメリカンエロドッグ
<1556> アメリカンエロドッグ

//<1557> ゼウス
<1557> ゼウス

//<1558> 日向markⅡ
<1558> 日向markⅡ

//<1559> 糞虫
<1559> 糞虫

//<1560> 量産型日向
<1560> 量産型日向

//<1561> ？？
<1561> ？？

//<1562> 「も…し…か…し…て…お…れ…は…」
<1562> 「も…し…か…し…て…お…れ…は…」

//<1563> nothing
<1563> nothing

//<1564> nothing
<1564> nothing

//<1565> nothing
<1565> nothing

//<1566> nothing
<1566> nothing

//<1567> nothing
<1567> nothing

//<1568> 日向
<1568> 日向

//<1569> 男Ｂ
<1569> 男Ｂ

//<1570> エロエロ団総帥
<1570> エロエロ団総帥

//<1571> イケチン
<1571> イケチン

//<1572> ホモ太
<1572> ホモ太

//<1573> ひなチン
<1573> ひなチン

//<1574> 秀樹
<1574> 秀樹

//<1575> 男子生徒
<1575> 男子生徒

//<1576> ？？
<1576> ？？

//<1577> 「そんな演技しなくてもバレてるから。わざとだろ？　認めろよ」
<1577> 「そんな演技しなくてもバレてるから。わざとだろ？　認めろよ」

//<1578> 認める
<1578> 認める

//<1579> キャッキャウフフ状態を作る
<1579> キャッキャウフフ状態を作る

//<1580> selbtn : 
<1580> selbtn : 

//<1581> 音無
<1581> 音無

//<1582> クソ坊主
<1582> クソ坊主

//<1583> 代理人
<1583> 代理人

//<1584> 微妙すぎるイケメン
<1584> 微妙すぎるイケメン

//<1585> ロリコン
<1585> ロリコン

//<1586> メガネ仲間
<1586> メガネ仲間

//<1587> 暗算日本記録保持者
<1587> 暗算日本記録保持者

//<1588> 通り魔
<1588> 通り魔

//<1589> 記憶ナシ男
<1589> 記憶ナシ男

//<1590> 音速
<1590> 音速

//<1591> 無限
<1591> 無限

//<1592> エロ侍
<1592> エロ侍

//<1593> エロエロ団ナンバー１
<1593> エロエロ団ナンバー１

//<1594> ただのエロ少年
<1594> ただのエロ少年

//<1595> ユリブサイク
<1595> ユリブサイク

//<1596> ドピュッシー
<1596> ドピュッシー

//<1597> アメリカンエロドッグ
<1597> アメリカンエロドッグ

//<1598> ゼウス
<1598> ゼウス

//<1599> 日向markⅡ
<1599> 日向markⅡ

//<1600> 糞虫
<1600> 糞虫

//<1601> 量産型日向
<1601> 量産型日向

//<1602> ？？
<1602> ？？

//<1603> 「わかった…認める…」
<1603> 「わかった…認める…」

//<1604> none
<1604> none

//<1605> bs3_
<1605> bs3_

//<1606> nothing
<1606> nothing

//<1607> nothing
<1607> nothing

//<1608> nothing
<1608> nothing

//<1609> nothing
<1609> nothing

//<1610> nothing
<1610> nothing

//<1611> nothing
<1611> nothing

//<1612> 
<1612> 

//<1613> 
<1613> 

//<1614> nothing
<1614> nothing

//<1615> 音無
<1615> 音無

//<1616> クソ坊主
<1616> クソ坊主

//<1617> 代理人
<1617> 代理人

//<1618> 微妙すぎるイケメン
<1618> 微妙すぎるイケメン

//<1619> ロリコン
<1619> ロリコン

//<1620> メガネ仲間
<1620> メガネ仲間

//<1621> 暗算日本記録保持者
<1621> 暗算日本記録保持者

//<1622> 通り魔
<1622> 通り魔

//<1623> 記憶ナシ男
<1623> 記憶ナシ男

//<1624> 音速
<1624> 音速

//<1625> 無限
<1625> 無限

//<1626> エロ侍
<1626> エロ侍

//<1627> エロエロ団ナンバー１
<1627> エロエロ団ナンバー１

//<1628> ただのエロ少年
<1628> ただのエロ少年

//<1629> ユリブサイク
<1629> ユリブサイク

//<1630> ドピュッシー
<1630> ドピュッシー

//<1631> アメリカンエロドッグ
<1631> アメリカンエロドッグ

//<1632> ゼウス
<1632> ゼウス

//<1633> 日向markⅡ
<1633> 日向markⅡ

//<1634> 糞虫
<1634> 糞虫

//<1635> 量産型日向
<1635> 量産型日向

//<1636> ？？
<1636> ？？

//<1637> 「と言いながら、内心ではぁー？」
<1637> 「と言いながら、内心ではぁー？」

//<1638> nothing
<1638> nothing

//<1639> nothing
<1639> nothing

//<1640> nothing
<1640> nothing

//<1641> nothing
<1641> nothing

//<1642> nothing
<1642> nothing

//<1643> 日向
<1643> 日向

//<1644> 男Ｂ
<1644> 男Ｂ

//<1645> エロエロ団総帥
<1645> エロエロ団総帥

//<1646> イケチン
<1646> イケチン

//<1647> ホモ太
<1647> ホモ太

//<1648> ひなチン
<1648> ひなチン

//<1649> 秀樹
<1649> 秀樹

//<1650> 男子生徒
<1650> 男子生徒

//<1651> ？？
<1651> ？？

//<1652> 「認めろ」
<1652> 「認めろ」

//<1653> none
<1653> none

//<1654> bs3_
<1654> bs3_

//<1655> nothing
<1655> nothing

//<1656> nothing
<1656> nothing

//<1657> nothing
<1657> nothing

//<1658> nothing
<1658> nothing

//<1659> nothing
<1659> nothing

//<1660> nothing
<1660> nothing

//<1661> 
<1661> 

//<1662> 
<1662> 

//<1663> nothing
<1663> nothing

//<1664> 音無
<1664> 音無

//<1665> クソ坊主
<1665> クソ坊主

//<1666> 代理人
<1666> 代理人

//<1667> 微妙すぎるイケメン
<1667> 微妙すぎるイケメン

//<1668> ロリコン
<1668> ロリコン

//<1669> メガネ仲間
<1669> メガネ仲間

//<1670> 暗算日本記録保持者
<1670> 暗算日本記録保持者

//<1671> 通り魔
<1671> 通り魔

//<1672> 記憶ナシ男
<1672> 記憶ナシ男

//<1673> 音速
<1673> 音速

//<1674> 無限
<1674> 無限

//<1675> エロ侍
<1675> エロ侍

//<1676> エロエロ団ナンバー１
<1676> エロエロ団ナンバー１

//<1677> ただのエロ少年
<1677> ただのエロ少年

//<1678> ユリブサイク
<1678> ユリブサイク

//<1679> ドピュッシー
<1679> ドピュッシー

//<1680> アメリカンエロドッグ
<1680> アメリカンエロドッグ

//<1681> ゼウス
<1681> ゼウス

//<1682> 日向markⅡ
<1682> 日向markⅡ

//<1683> 糞虫
<1683> 糞虫

//<1684> 量産型日向
<1684> 量産型日向

//<1685> ？？
<1685> ？？

//<1686> 「ゆるキャラみたいな名前で気に入ってたりぃー？」
<1686> 「ゆるキャラみたいな名前で気に入ってたりぃー？」

//<1687> nothing
<1687> nothing

//<1688> nothing
<1688> nothing

//<1689> nothing
<1689> nothing

//<1690> nothing
<1690> nothing

//<1691> nothing
<1691> nothing

//<1692> 日向
<1692> 日向

//<1693> 男Ｂ
<1693> 男Ｂ

//<1694> エロエロ団総帥
<1694> エロエロ団総帥

//<1695> イケチン
<1695> イケチン

//<1696> ホモ太
<1696> ホモ太

//<1697> ひなチン
<1697> ひなチン

//<1698> 秀樹
<1698> 秀樹

//<1699> 男子生徒
<1699> 男子生徒

//<1700> ？？
<1700> ？？

//<1701> 「認めろ」
<1701> 「認めろ」

//<1702> none
<1702> none

//<1703> bs3_
<1703> bs3_

//<1704> nothing
<1704> nothing

//<1705> nothing
<1705> nothing

//<1706> nothing
<1706> nothing

//<1707> nothing
<1707> nothing

//<1708> nothing
<1708> nothing

//<1709> nothing
<1709> nothing

//<1710> 
<1710> 

//<1711> 
<1711> 

//<1712> nothing
<1712> nothing

//<1713> 音無
<1713> 音無

//<1714> クソ坊主
<1714> クソ坊主

//<1715> 代理人
<1715> 代理人

//<1716> 微妙すぎるイケメン
<1716> 微妙すぎるイケメン

//<1717> ロリコン
<1717> ロリコン

//<1718> メガネ仲間
<1718> メガネ仲間

//<1719> 暗算日本記録保持者
<1719> 暗算日本記録保持者

//<1720> 通り魔
<1720> 通り魔

//<1721> 記憶ナシ男
<1721> 記憶ナシ男

//<1722> 音速
<1722> 音速

//<1723> 無限
<1723> 無限

//<1724> エロ侍
<1724> エロ侍

//<1725> エロエロ団ナンバー１
<1725> エロエロ団ナンバー１

//<1726> ただのエロ少年
<1726> ただのエロ少年

//<1727> ユリブサイク
<1727> ユリブサイク

//<1728> ドピュッシー
<1728> ドピュッシー

//<1729> アメリカンエロドッグ
<1729> アメリカンエロドッグ

//<1730> ゼウス
<1730> ゼウス

//<1731> 日向markⅡ
<1731> 日向markⅡ

//<1732> 糞虫
<1732> 糞虫

//<1733> 量産型日向
<1733> 量産型日向

//<1734> ？？
<1734> ？？

//<1735> 「この世界で町おこしみたいなぁー？」
<1735> 「この世界で町おこしみたいなぁー？」

//<1736> nothing
<1736> nothing

//<1737> nothing
<1737> nothing

//<1738> nothing
<1738> nothing

//<1739> nothing
<1739> nothing

//<1740> nothing
<1740> nothing

//<1741> 日向
<1741> 日向

//<1742> 男Ｂ
<1742> 男Ｂ

//<1743> エロエロ団総帥
<1743> エロエロ団総帥

//<1744> イケチン
<1744> イケチン

//<1745> ホモ太
<1745> ホモ太

//<1746> ひなチン
<1746> ひなチン

//<1747> 秀樹
<1747> 秀樹

//<1748> 男子生徒
<1748> 男子生徒

//<1749> ？？
<1749> ？？

//<1750> 「認めろ」
<1750> 「認めろ」

//<1751> none
<1751> none

//<1752> bs3_
<1752> bs3_

//<1753> nothing
<1753> nothing

//<1754> nothing
<1754> nothing

//<1755> nothing
<1755> nothing

//<1756> nothing
<1756> nothing

//<1757> nothing
<1757> nothing

//<1758> nothing
<1758> nothing

//<1759> 
<1759> 

//<1760> 
<1760> 

//<1761> nothing
<1761> nothing

//<1762> 音無
<1762> 音無

//<1763> クソ坊主
<1763> クソ坊主

//<1764> 代理人
<1764> 代理人

//<1765> 微妙すぎるイケメン
<1765> 微妙すぎるイケメン

//<1766> ロリコン
<1766> ロリコン

//<1767> メガネ仲間
<1767> メガネ仲間

//<1768> 暗算日本記録保持者
<1768> 暗算日本記録保持者

//<1769> 通り魔
<1769> 通り魔

//<1770> 記憶ナシ男
<1770> 記憶ナシ男

//<1771> 音速
<1771> 音速

//<1772> 無限
<1772> 無限

//<1773> エロ侍
<1773> エロ侍

//<1774> エロエロ団ナンバー１
<1774> エロエロ団ナンバー１

//<1775> ただのエロ少年
<1775> ただのエロ少年

//<1776> ユリブサイク
<1776> ユリブサイク

//<1777> ドピュッシー
<1777> ドピュッシー

//<1778> アメリカンエロドッグ
<1778> アメリカンエロドッグ

//<1779> ゼウス
<1779> ゼウス

//<1780> 日向markⅡ
<1780> 日向markⅡ

//<1781> 糞虫
<1781> 糞虫

//<1782> 量産型日向
<1782> 量産型日向

//<1783> ？？
<1783> ？？

//<1784> 「手芸部にミニマスコットも作ってもらったりぃー？」
<1784> 「手芸部にミニマスコットも作ってもらったりぃー？」

//<1785> nothing
<1785> nothing

//<1786> nothing
<1786> nothing

//<1787> nothing
<1787> nothing

//<1788> nothing
<1788> nothing

//<1789> nothing
<1789> nothing

//<1790> 日向
<1790> 日向

//<1791> 男Ｂ
<1791> 男Ｂ

//<1792> エロエロ団総帥
<1792> エロエロ団総帥

//<1793> イケチン
<1793> イケチン

//<1794> ホモ太
<1794> ホモ太

//<1795> ひなチン
<1795> ひなチン

//<1796> 秀樹
<1796> 秀樹

//<1797> 男子生徒
<1797> 男子生徒

//<1798> ？？
<1798> ？？

//<1799> 「認めろ」
<1799> 「認めろ」

//<1800> none
<1800> none

//<1801> bs3_
<1801> bs3_

//<1802> nothing
<1802> nothing

//<1803> nothing
<1803> nothing

//<1804> nothing
<1804> nothing

//<1805> nothing
<1805> nothing

//<1806> nothing
<1806> nothing

//<1807> nothing
<1807> nothing

//<1808> 
<1808> 

//<1809> 
<1809> 

//<1810> nothing
<1810> nothing

//<1811> 音無
<1811> 音無

//<1812> クソ坊主
<1812> クソ坊主

//<1813> 代理人
<1813> 代理人

//<1814> 微妙すぎるイケメン
<1814> 微妙すぎるイケメン

//<1815> ロリコン
<1815> ロリコン

//<1816> メガネ仲間
<1816> メガネ仲間

//<1817> 暗算日本記録保持者
<1817> 暗算日本記録保持者

//<1818> 通り魔
<1818> 通り魔

//<1819> 記憶ナシ男
<1819> 記憶ナシ男

//<1820> 音速
<1820> 音速

//<1821> 無限
<1821> 無限

//<1822> エロ侍
<1822> エロ侍

//<1823> エロエロ団ナンバー１
<1823> エロエロ団ナンバー１

//<1824> ただのエロ少年
<1824> ただのエロ少年

//<1825> ユリブサイク
<1825> ユリブサイク

//<1826> ドピュッシー
<1826> ドピュッシー

//<1827> アメリカンエロドッグ
<1827> アメリカンエロドッグ

//<1828> ゼウス
<1828> ゼウス

//<1829> 日向markⅡ
<1829> 日向markⅡ

//<1830> 糞虫
<1830> 糞虫

//<1831> 量産型日向
<1831> 量産型日向

//<1832> ？？
<1832> ？？

//<1833> 「果ては歌も歌っちゃったりぃー？」
<1833> 「果ては歌も歌っちゃったりぃー？」

//<1834> nothing
<1834> nothing

//<1835> nothing
<1835> nothing

//<1836> nothing
<1836> nothing

//<1837> nothing
<1837> nothing

//<1838> nothing
<1838> nothing

//<1839> 日向
<1839> 日向

//<1840> 男Ｂ
<1840> 男Ｂ

//<1841> エロエロ団総帥
<1841> エロエロ団総帥

//<1842> イケチン
<1842> イケチン

//<1843> ホモ太
<1843> ホモ太

//<1844> ひなチン
<1844> ひなチン

//<1845> 秀樹
<1845> 秀樹

//<1846> 男子生徒
<1846> 男子生徒

//<1847> ？？
<1847> ？？

//<1848> 「認めろ」
<1848> 「認めろ」

//<1849> none
<1849> none

//<1850> bs3_
<1850> bs3_

//<1851> nothing
<1851> nothing

//<1852> nothing
<1852> nothing

//<1853> nothing
<1853> nothing

//<1854> nothing
<1854> nothing

//<1855> nothing
<1855> nothing

//<1856> nothing
<1856> nothing

//<1857> 
<1857> 

//<1858> 
<1858> 

//<1859> nothing
<1859> nothing

//<1860> 音無
<1860> 音無

//<1861> クソ坊主
<1861> クソ坊主

//<1862> 代理人
<1862> 代理人

//<1863> 微妙すぎるイケメン
<1863> 微妙すぎるイケメン

//<1864> ロリコン
<1864> ロリコン

//<1865> メガネ仲間
<1865> メガネ仲間

//<1866> 暗算日本記録保持者
<1866> 暗算日本記録保持者

//<1867> 通り魔
<1867> 通り魔

//<1868> 記憶ナシ男
<1868> 記憶ナシ男

//<1869> 音速
<1869> 音速

//<1870> 無限
<1870> 無限

//<1871> エロ侍
<1871> エロ侍

//<1872> エロエロ団ナンバー１
<1872> エロエロ団ナンバー１

//<1873> ただのエロ少年
<1873> ただのエロ少年

//<1874> ユリブサイク
<1874> ユリブサイク

//<1875> ドピュッシー
<1875> ドピュッシー

//<1876> アメリカンエロドッグ
<1876> アメリカンエロドッグ

//<1877> ゼウス
<1877> ゼウス

//<1878> 日向markⅡ
<1878> 日向markⅡ

//<1879> 糞虫
<1879> 糞虫

//<1880> 量産型日向
<1880> 量産型日向

//<1881> ？？
<1881> ？？

//<1882> 「ダンスも踊っちゃったりぃー？」
<1882> 「ダンスも踊っちゃったりぃー？」

//<1883> nothing
<1883> nothing

//<1884> nothing
<1884> nothing

//<1885> nothing
<1885> nothing

//<1886> nothing
<1886> nothing

//<1887> nothing
<1887> nothing

//<1888> 日向
<1888> 日向

//<1889> 男Ｂ
<1889> 男Ｂ

//<1890> エロエロ団総帥
<1890> エロエロ団総帥

//<1891> イケチン
<1891> イケチン

//<1892> ホモ太
<1892> ホモ太

//<1893> ひなチン
<1893> ひなチン

//<1894> 秀樹
<1894> 秀樹

//<1895> 男子生徒
<1895> 男子生徒

//<1896> ？？
<1896> ？？

//<1897> 「認めろ」
<1897> 「認めろ」

//<1898> none
<1898> none

//<1899> bs3_
<1899> bs3_

//<1900> nothing
<1900> nothing

//<1901> nothing
<1901> nothing

//<1902> nothing
<1902> nothing

//<1903> nothing
<1903> nothing

//<1904> nothing
<1904> nothing

//<1905> nothing
<1905> nothing

//<1906> 
<1906> 

//<1907> 
<1907> 

//<1908> nothing
<1908> nothing

//<1909> 音無
<1909> 音無

//<1910> クソ坊主
<1910> クソ坊主

//<1911> 代理人
<1911> 代理人

//<1912> 微妙すぎるイケメン
<1912> 微妙すぎるイケメン

//<1913> ロリコン
<1913> ロリコン

//<1914> メガネ仲間
<1914> メガネ仲間

//<1915> 暗算日本記録保持者
<1915> 暗算日本記録保持者

//<1916> 通り魔
<1916> 通り魔

//<1917> 記憶ナシ男
<1917> 記憶ナシ男

//<1918> 音速
<1918> 音速

//<1919> 無限
<1919> 無限

//<1920> エロ侍
<1920> エロ侍

//<1921> エロエロ団ナンバー１
<1921> エロエロ団ナンバー１

//<1922> ただのエロ少年
<1922> ただのエロ少年

//<1923> ユリブサイク
<1923> ユリブサイク

//<1924> ドピュッシー
<1924> ドピュッシー

//<1925> アメリカンエロドッグ
<1925> アメリカンエロドッグ

//<1926> ゼウス
<1926> ゼウス

//<1927> 日向markⅡ
<1927> 日向markⅡ

//<1928> 糞虫
<1928> 糞虫

//<1929> 量産型日向
<1929> 量産型日向

//<1930> ？？
<1930> ？？

//<1931> 「俺こそが、ひなチンだと語るニセひなチンまで出てきちゃったりぃー？」
<1931> 「俺こそが、ひなチンだと語るニセひなチンまで出てきちゃったりぃー？」

//<1932> nothing
<1932> nothing

//<1933> nothing
<1933> nothing

//<1934> nothing
<1934> nothing

//<1935> nothing
<1935> nothing

//<1936> nothing
<1936> nothing

//<1937> 日向
<1937> 日向

//<1938> 男Ｂ
<1938> 男Ｂ

//<1939> エロエロ団総帥
<1939> エロエロ団総帥

//<1940> イケチン
<1940> イケチン

//<1941> ホモ太
<1941> ホモ太

//<1942> ひなチン
<1942> ひなチン

//<1943> 秀樹
<1943> 秀樹

//<1944> 男子生徒
<1944> 男子生徒

//<1945> ？？
<1945> ？？

//<1946> 「認めろ」
<1946> 「認めろ」

//<1947> none
<1947> none

//<1948> bs3_
<1948> bs3_

//<1949> nothing
<1949> nothing

//<1950> nothing
<1950> nothing

//<1951> nothing
<1951> nothing

//<1952> nothing
<1952> nothing

//<1953> nothing
<1953> nothing

//<1954> nothing
<1954> nothing

//<1955> 
<1955> 

//<1956> 
<1956> 

//<1957> nothing
<1957> nothing

//<1958> 音無
<1958> 音無

//<1959> クソ坊主
<1959> クソ坊主

//<1960> 代理人
<1960> 代理人

//<1961> 微妙すぎるイケメン
<1961> 微妙すぎるイケメン

//<1962> ロリコン
<1962> ロリコン

//<1963> メガネ仲間
<1963> メガネ仲間

//<1964> 暗算日本記録保持者
<1964> 暗算日本記録保持者

//<1965> 通り魔
<1965> 通り魔

//<1966> 記憶ナシ男
<1966> 記憶ナシ男

//<1967> 音速
<1967> 音速

//<1968> 無限
<1968> 無限

//<1969> エロ侍
<1969> エロ侍

//<1970> エロエロ団ナンバー１
<1970> エロエロ団ナンバー１

//<1971> ただのエロ少年
<1971> ただのエロ少年

//<1972> ユリブサイク
<1972> ユリブサイク

//<1973> ドピュッシー
<1973> ドピュッシー

//<1974> アメリカンエロドッグ
<1974> アメリカンエロドッグ

//<1975> ゼウス
<1975> ゼウス

//<1976> 日向markⅡ
<1976> 日向markⅡ

//<1977> 糞虫
<1977> 糞虫

//<1978> 量産型日向
<1978> 量産型日向

//<1979> ？？
<1979> ？？

//<1980> 「そこは本家のひなチンが颯爽と現れ、さすがだー！と思われたりぃー？」
<1980> 「そこは本家のひなチンが颯爽と現れ、さすがだー！と思われたりぃー？」

//<1981> nothing
<1981> nothing

//<1982> nothing
<1982> nothing

//<1983> nothing
<1983> nothing

//<1984> nothing
<1984> nothing

//<1985> nothing
<1985> nothing

//<1986> 日向
<1986> 日向

//<1987> 男Ｂ
<1987> 男Ｂ

//<1988> エロエロ団総帥
<1988> エロエロ団総帥

//<1989> イケチン
<1989> イケチン

//<1990> ホモ太
<1990> ホモ太

//<1991> ひなチン
<1991> ひなチン

//<1992> 秀樹
<1992> 秀樹

//<1993> 男子生徒
<1993> 男子生徒

//<1994> ？？
<1994> ？？

//<1995> 「認めろ」
<1995> 「認めろ」

//<1996> none
<1996> none

//<1997> bs3_
<1997> bs3_

//<1998> nothing
<1998> nothing

//<1999> nothing
<1999> nothing

//<2000> nothing
<2000> nothing

//<2001> nothing
<2001> nothing

//<2002> nothing
<2002> nothing

//<2003> nothing
<2003> nothing

//<2004> 
<2004> 

//<2005> 
<2005> 

//<2006> nothing
<2006> nothing

//<2007> 音無
<2007> 音無

//<2008> クソ坊主
<2008> クソ坊主

//<2009> 代理人
<2009> 代理人

//<2010> 微妙すぎるイケメン
<2010> 微妙すぎるイケメン

//<2011> ロリコン
<2011> ロリコン

//<2012> メガネ仲間
<2012> メガネ仲間

//<2013> 暗算日本記録保持者
<2013> 暗算日本記録保持者

//<2014> 通り魔
<2014> 通り魔

//<2015> 記憶ナシ男
<2015> 記憶ナシ男

//<2016> 音速
<2016> 音速

//<2017> 無限
<2017> 無限

//<2018> エロ侍
<2018> エロ侍

//<2019> エロエロ団ナンバー１
<2019> エロエロ団ナンバー１

//<2020> ただのエロ少年
<2020> ただのエロ少年

//<2021> ユリブサイク
<2021> ユリブサイク

//<2022> ドピュッシー
<2022> ドピュッシー

//<2023> アメリカンエロドッグ
<2023> アメリカンエロドッグ

//<2024> ゼウス
<2024> ゼウス

//<2025> 日向markⅡ
<2025> 日向markⅡ

//<2026> 糞虫
<2026> 糞虫

//<2027> 量産型日向
<2027> 量産型日向

//<2028> ？？
<2028> ？？

