// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<3236> nothing

//<3237> nothing
<3237> nothing

//<3238> 日向
<3238> 日向

//<3239> 男Ｂ
<3239> 男Ｂ

//<3240> エロエロ団総帥
<3240> エロエロ団総帥

//<3241> イケチン
<3241> イケチン

//<3242> ホモ太
<3242> ホモ太

//<3243> ひなチン
<3243> ひなチン

//<3244> 秀樹
<3244> 秀樹

//<3245> 男子生徒
<3245> 男子生徒

//<3246> ？？
<3246> ？？

//<3247> 「マジかよ…」
<3247> 「マジかよ…」

//<3248> 音無
<3248> 音無

//<3249> クソ坊主
<3249> クソ坊主

//<3250> 代理人
<3250> 代理人

//<3251> 微妙すぎるイケメン
<3251> 微妙すぎるイケメン

//<3252> ロリコン
<3252> ロリコン

//<3253> メガネ仲間
<3253> メガネ仲間

//<3254> 暗算日本記録保持者
<3254> 暗算日本記録保持者

//<3255> 通り魔
<3255> 通り魔

//<3256> 記憶ナシ男
<3256> 記憶ナシ男

//<3257> 音速
<3257> 音速

//<3258> 無限
<3258> 無限

//<3259> エロ侍
<3259> エロ侍

//<3260> エロエロ団ナンバー１
<3260> エロエロ団ナンバー１

//<3261> ただのエロ少年
<3261> ただのエロ少年

//<3262> ユリブサイク
<3262> ユリブサイク

//<3263> ドピュッシー
<3263> ドピュッシー

//<3264> アメリカンエロドッグ
<3264> アメリカンエロドッグ

//<3265> ゼウス
<3265> ゼウス

//<3266> 日向markⅡ
<3266> 日向markⅡ

//<3267> 糞虫
<3267> 糞虫

//<3268> 量産型日向
<3268> 量産型日向

//<3269> ？？
<3269> ？？

//<3270> 「ああ、それぐらいじゃないと、もう投げられない…」
<3270> 「ああ、それぐらいじゃないと、もう投げられない…」

//<3271> nothing
<3271> nothing

//<3272> nothing
<3272> nothing

//<3273> nothing
<3273> nothing

//<3274> nothing
<3274> nothing

//<3275> nothing
<3275> nothing

//<3276> 日向
<3276> 日向

//<3277> 男Ｂ
<3277> 男Ｂ

//<3278> エロエロ団総帥
<3278> エロエロ団総帥

//<3279> イケチン
<3279> イケチン

//<3280> ホモ太
<3280> ホモ太

//<3281> ひなチン
<3281> ひなチン

//<3282> 秀樹
<3282> 秀樹

//<3283> 男子生徒
<3283> 男子生徒

//<3284> ？？
<3284> ？？

//<3285> 「じゃ、いくぜ…？」
<3285> 「じゃ、いくぜ…？」

//<3286> nothing
<3286> nothing

//<3287> nothing
<3287> nothing

//<3288> nothing
<3288> nothing

//<3289> nothing
<3289> nothing

//<3290> nothing
<3290> nothing

//<3291> 振りかぶると、容赦のない握り拳で頬を殴られる。
<3291> 振りかぶると、容赦のない握り拳で頬を殴られる。

//<3292> nothing
<3292> nothing

//<3293> nothing
<3293> nothing

//<3294> nothing
<3294> nothing

//<3295> nothing
<3295> nothing

//<3296> nothing
<3296> nothing

//<3297> nothing
<3297> nothing

//<3298> se_punch
<3298> se_punch

//<3299> 音無
<3299> 音無

//<3300> クソ坊主
<3300> クソ坊主

//<3301> 代理人
<3301> 代理人

//<3302> 微妙すぎるイケメン
<3302> 微妙すぎるイケメン

//<3303> ロリコン
<3303> ロリコン

//<3304> メガネ仲間
<3304> メガネ仲間

//<3305> 暗算日本記録保持者
<3305> 暗算日本記録保持者

//<3306> 通り魔
<3306> 通り魔

//<3307> 記憶ナシ男
<3307> 記憶ナシ男

//<3308> 音速
<3308> 音速

//<3309> 無限
<3309> 無限

//<3310> エロ侍
<3310> エロ侍

//<3311> エロエロ団ナンバー１
<3311> エロエロ団ナンバー１

//<3312> ただのエロ少年
<3312> ただのエロ少年

//<3313> ユリブサイク
<3313> ユリブサイク

//<3314> ドピュッシー
<3314> ドピュッシー

//<3315> アメリカンエロドッグ
<3315> アメリカンエロドッグ

//<3316> ゼウス
<3316> ゼウス

//<3317> 日向markⅡ
<3317> 日向markⅡ

//<3318> 糞虫
<3318> 糞虫

//<3319> 量産型日向
<3319> 量産型日向

//<3320> ？？
<3320> ？？

//<3321> 「ぶっ！」
<3321> 「ぶっ！」

//<3322> 歯が飛ぶ。口の中に血の味が一斉に広がる。
<3322> 歯が飛ぶ。口の中に血の味が一斉に広がる。

//<3323> まだまだ
<3323> まだまだ

//<3324> もう充分
<3324> もう充分

//<3325> selbtn : 
<3325> selbtn : 

//<3326> 音無
<3326> 音無

//<3327> クソ坊主
<3327> クソ坊主

//<3328> 代理人
<3328> 代理人

//<3329> 微妙すぎるイケメン
<3329> 微妙すぎるイケメン

//<3330> ロリコン
<3330> ロリコン

//<3331> メガネ仲間
<3331> メガネ仲間

//<3332> 暗算日本記録保持者
<3332> 暗算日本記録保持者

//<3333> 通り魔
<3333> 通り魔

//<3334> 記憶ナシ男
<3334> 記憶ナシ男

//<3335> 音速
<3335> 音速

//<3336> 無限
<3336> 無限

//<3337> エロ侍
<3337> エロ侍

//<3338> エロエロ団ナンバー１
<3338> エロエロ団ナンバー１

//<3339> ただのエロ少年
<3339> ただのエロ少年

//<3340> ユリブサイク
<3340> ユリブサイク

//<3341> ドピュッシー
<3341> ドピュッシー

//<3342> アメリカンエロドッグ
<3342> アメリカンエロドッグ

//<3343> ゼウス
<3343> ゼウス

//<3344> 日向markⅡ
<3344> 日向markⅡ

//<3345> 糞虫
<3345> 糞虫

//<3346> 量産型日向
<3346> 量産型日向

//<3347> ？？
<3347> ？？

//<3348> 「まだまだだ…もう一度頼む」
<3348> 「まだまだだ…もう一度頼む」

//<3349> nothing
<3349> nothing

//<3350> nothing
<3350> nothing

//<3351> nothing
<3351> nothing

//<3352> nothing
<3352> nothing

//<3353> nothing
<3353> nothing

//<3354> 日向
<3354> 日向

//<3355> 男Ｂ
<3355> 男Ｂ

//<3356> エロエロ団総帥
<3356> エロエロ団総帥

//<3357> イケチン
<3357> イケチン

//<3358> ホモ太
<3358> ホモ太

//<3359> ひなチン
<3359> ひなチン

//<3360> 秀樹
<3360> 秀樹

//<3361> 男子生徒
<3361> 男子生徒

//<3362> ？？
<3362> ？？

//<3363> 「いやいやいや、今ので充分だろっ！」
<3363> 「いやいやいや、今ので充分だろっ！」

//<3364> 音無
<3364> 音無

//<3365> クソ坊主
<3365> クソ坊主

//<3366> 代理人
<3366> 代理人

//<3367> 微妙すぎるイケメン
<3367> 微妙すぎるイケメン

//<3368> ロリコン
<3368> ロリコン

//<3369> メガネ仲間
<3369> メガネ仲間

//<3370> 暗算日本記録保持者
<3370> 暗算日本記録保持者

//<3371> 通り魔
<3371> 通り魔

//<3372> 記憶ナシ男
<3372> 記憶ナシ男

//<3373> 音速
<3373> 音速

//<3374> 無限
<3374> 無限

//<3375> エロ侍
<3375> エロ侍

//<3376> エロエロ団ナンバー１
<3376> エロエロ団ナンバー１

//<3377> ただのエロ少年
<3377> ただのエロ少年

//<3378> ユリブサイク
<3378> ユリブサイク

//<3379> ドピュッシー
<3379> ドピュッシー

//<3380> アメリカンエロドッグ
<3380> アメリカンエロドッグ

//<3381> ゼウス
<3381> ゼウス

//<3382> 日向markⅡ
<3382> 日向markⅡ

//<3383> 糞虫
<3383> 糞虫

//<3384> 量産型日向
<3384> 量産型日向

//<3385> ？？
<3385> ？？

//<3386> 「もう一回だ…もう一回殴られたら、俺の弱気は歯と共に拭い去れると確信している…」
<3386> 「もう一回だ…もう一回殴られたら、俺の弱気は歯と共に拭い去れると確信している…」

//<3387> nothing
<3387> nothing

//<3388> nothing
<3388> nothing

//<3389> nothing
<3389> nothing

//<3390> nothing
<3390> nothing

//<3391> nothing
<3391> nothing

//<3392> 日向
<3392> 日向

//<3393> 男Ｂ
<3393> 男Ｂ

//<3394> エロエロ団総帥
<3394> エロエロ団総帥

//<3395> イケチン
<3395> イケチン

//<3396> ホモ太
<3396> ホモ太

//<3397> ひなチン
<3397> ひなチン

//<3398> 秀樹
<3398> 秀樹

//<3399> 男子生徒
<3399> 男子生徒

//<3400> ？？
<3400> ？？

//<3401> 「は…」
<3401> 「は…」

//<3402> nothing
<3402> nothing

//<3403> nothing
<3403> nothing

//<3404> nothing
<3404> nothing

//<3405> nothing
<3405> nothing

//<3406> nothing
<3406> nothing

//<3407> 日向
<3407> 日向

//<3408> 男Ｂ
<3408> 男Ｂ

//<3409> エロエロ団総帥
<3409> エロエロ団総帥

//<3410> イケチン
<3410> イケチン

//<3411> ホモ太
<3411> ホモ太

//<3412> ひなチン
<3412> ひなチン

//<3413> 秀樹
<3413> 秀樹

//<3414> 男子生徒
<3414> 男子生徒

//<3415> ？？
<3415> ？？

//<3416> 「なんてこった…」
<3416> 「なんてこった…」

//<3417> 音無
<3417> 音無

//<3418> クソ坊主
<3418> クソ坊主

//<3419> 代理人
<3419> 代理人

//<3420> 微妙すぎるイケメン
<3420> 微妙すぎるイケメン

//<3421> ロリコン
<3421> ロリコン

//<3422> メガネ仲間
<3422> メガネ仲間

//<3423> 暗算日本記録保持者
<3423> 暗算日本記録保持者

//<3424> 通り魔
<3424> 通り魔

//<3425> 記憶ナシ男
<3425> 記憶ナシ男

//<3426> 音速
<3426> 音速

//<3427> 無限
<3427> 無限

//<3428> エロ侍
<3428> エロ侍

//<3429> エロエロ団ナンバー１
<3429> エロエロ団ナンバー１

//<3430> ただのエロ少年
<3430> ただのエロ少年

//<3431> ユリブサイク
<3431> ユリブサイク

//<3432> ドピュッシー
<3432> ドピュッシー

//<3433> アメリカンエロドッグ
<3433> アメリカンエロドッグ

//<3434> ゼウス
<3434> ゼウス

//<3435> 日向markⅡ
<3435> 日向markⅡ

//<3436> 糞虫
<3436> 糞虫

//<3437> 量産型日向
<3437> 量産型日向

//<3438> ？？
<3438> ？？

//<3439> 「頼む！」
<3439> 「頼む！」

//<3440> nothing
<3440> nothing

//<3441> nothing
<3441> nothing

//<3442> nothing
<3442> nothing

//<3443> nothing
<3443> nothing

//<3444> nothing
<3444> nothing

//<3445> nothing
<3445> nothing

//<3446> 頭を下げ、お願いする。
<3446> 頭を下げ、お願いする。

//<3447> 日向
<3447> 日向

//<3448> 男Ｂ
<3448> 男Ｂ

//<3449> エロエロ団総帥
<3449> エロエロ団総帥

//<3450> イケチン
<3450> イケチン

//<3451> ホモ太
<3451> ホモ太

//<3452> ひなチン
<3452> ひなチン

//<3453> 秀樹
<3453> 秀樹

//<3454> 男子生徒
<3454> 男子生徒

//<3455> ？？
<3455> ？？

//<3456> 「くっそ！」
<3456> 「くっそ！」

//<3457> 日向
<3457> 日向

//<3458> 男Ｂ
<3458> 男Ｂ

//<3459> エロエロ団総帥
<3459> エロエロ団総帥

//<3460> イケチン
<3460> イケチン

//<3461> ホモ太
<3461> ホモ太

//<3462> ひなチン
<3462> ひなチン

//<3463> 秀樹
<3463> 秀樹

//<3464> 男子生徒
<3464> 男子生徒

//<3465> ？？
<3465> ？？

//<3466> 「わけわかんねーけど、殴ってやるよっ！　顔を上げろよ！」
<3466> 「わけわかんねーけど、殴ってやるよっ！　顔を上げろよ！」

//<3467> nothing
<3467> nothing

//<3468> nothing
<3468> nothing

//<3469> nothing
<3469> nothing

//<3470> nothing
<3470> nothing

//<3471> nothing
<3471> nothing

//<3472> 音無
<3472> 音無

//<3473> クソ坊主
<3473> クソ坊主

//<3474> 代理人
<3474> 代理人

//<3475> 微妙すぎるイケメン
<3475> 微妙すぎるイケメン

//<3476> ロリコン
<3476> ロリコン

//<3477> メガネ仲間
<3477> メガネ仲間

//<3478> 暗算日本記録保持者
<3478> 暗算日本記録保持者

//<3479> 通り魔
<3479> 通り魔

//<3480> 記憶ナシ男
<3480> 記憶ナシ男

//<3481> 音速
<3481> 音速

//<3482> 無限
<3482> 無限

//<3483> エロ侍
<3483> エロ侍

//<3484> エロエロ団ナンバー１
<3484> エロエロ団ナンバー１

//<3485> ただのエロ少年
<3485> ただのエロ少年

//<3486> ユリブサイク
<3486> ユリブサイク

//<3487> ドピュッシー
<3487> ドピュッシー

//<3488> アメリカンエロドッグ
<3488> アメリカンエロドッグ

//<3489> ゼウス
<3489> ゼウス

//<3490> 日向markⅡ
<3490> 日向markⅡ

//<3491> 糞虫
<3491> 糞虫

//<3492> 量産型日向
<3492> 量産型日向

//<3493> ？？
<3493> ？？

//<3494> 「ありがたい！」
<3494> 「ありがたい！」

//<3495> nothing
<3495> nothing

//<3496> nothing
<3496> nothing

//<3497> nothing
<3497> nothing

//<3498> nothing
<3498> nothing

//<3499> nothing
<3499> nothing

//<3500> 日向
<3500> 日向

//<3501> 男Ｂ
<3501> 男Ｂ

//<3502> エロエロ団総帥
<3502> エロエロ団総帥

//<3503> イケチン
<3503> イケチン

//<3504> ホモ太
<3504> ホモ太

//<3505> ひなチン
<3505> ひなチン

//<3506> 秀樹
<3506> 秀樹

//<3507> 男子生徒
<3507> 男子生徒

//<3508> ？？
<3508> ？？

//<3509> 「じゃ、いっくぜー？」
<3509> 「じゃ、いっくぜー？」

//<3510> se_kazekiri4
<3510> se_kazekiri4

//<3511> 今度は左手のフックのようなパンチ。
<3511> 今度は左手のフックのようなパンチ。

//<3512> nothing
<3512> nothing

//<3513> nothing
<3513> nothing

//<3514> nothing
<3514> nothing

//<3515> nothing
<3515> nothing

//<3516> nothing
<3516> nothing

//<3517> nothing
<3517> nothing

//<3518> se_punch
<3518> se_punch

//<3519> 頬に入り、またも血と共に歯が飛んだ。
<3519> 頬に入り、またも血と共に歯が飛んだ。

//<3520> nothing
<3520> nothing

//<3521> nothing
<3521> nothing

//<3522> nothing
<3522> nothing

//<3523> nothing
<3523> nothing

//<3524> nothing
<3524> nothing

//<3525> 日向
<3525> 日向

//<3526> 男Ｂ
<3526> 男Ｂ

//<3527> エロエロ団総帥
<3527> エロエロ団総帥

//<3528> イケチン
<3528> イケチン

//<3529> ホモ太
<3529> ホモ太

//<3530> ひなチン
<3530> ひなチン

//<3531> 秀樹
<3531> 秀樹

//<3532> 男子生徒
<3532> 男子生徒

//<3533> ？？
<3533> ？？

//<3534> 「おい…大丈夫か…？」
<3534> 「おい…大丈夫か…？」

//<3535> 音無
<3535> 音無

//<3536> クソ坊主
<3536> クソ坊主

//<3537> 代理人
<3537> 代理人

//<3538> 微妙すぎるイケメン
<3538> 微妙すぎるイケメン

//<3539> ロリコン
<3539> ロリコン

//<3540> メガネ仲間
<3540> メガネ仲間

//<3541> 暗算日本記録保持者
<3541> 暗算日本記録保持者

//<3542> 通り魔
<3542> 通り魔

//<3543> 記憶ナシ男
<3543> 記憶ナシ男

//<3544> 音速
<3544> 音速

//<3545> 無限
<3545> 無限

//<3546> エロ侍
<3546> エロ侍

//<3547> エロエロ団ナンバー１
<3547> エロエロ団ナンバー１

//<3548> ただのエロ少年
<3548> ただのエロ少年

//<3549> ユリブサイク
<3549> ユリブサイク

//<3550> ドピュッシー
<3550> ドピュッシー

//<3551> アメリカンエロドッグ
<3551> アメリカンエロドッグ

//<3552> ゼウス
<3552> ゼウス

//<3553> 日向markⅡ
<3553> 日向markⅡ

//<3554> 糞虫
<3554> 糞虫

//<3555> 量産型日向
<3555> 量産型日向

//<3556> ？？
<3556> ？？

//<3557> 「あひはほお！」
<3557> 「あひはほお！」

//<3558> nothing
<3558> nothing

//<3559> nothing
<3559> nothing

//<3560> nothing
<3560> nothing

//<3561> nothing
<3561> nothing

//<3562> nothing
<3562> nothing

//<3563> 日向
<3563> 日向

//<3564> 男Ｂ
<3564> 男Ｂ

//<3565> エロエロ団総帥
<3565> エロエロ団総帥

//<3566> イケチン
<3566> イケチン

//<3567> ホモ太
<3567> ホモ太

//<3568> ひなチン
<3568> ひなチン

//<3569> 秀樹
<3569> 秀樹

//<3570> 男子生徒
<3570> 男子生徒

//<3571> ？？
<3571> ？？

//<3572> 「歯がなくなって、まともに喋れなくなってんじゃねーかっ！」
<3572> 「歯がなくなって、まともに喋れなくなってんじゃねーかっ！」

//<3573> 音無
<3573> 音無

//<3574> クソ坊主
<3574> クソ坊主

//<3575> 代理人
<3575> 代理人

//<3576> 微妙すぎるイケメン
<3576> 微妙すぎるイケメン

//<3577> ロリコン
<3577> ロリコン

//<3578> メガネ仲間
<3578> メガネ仲間

//<3579> 暗算日本記録保持者
<3579> 暗算日本記録保持者

//<3580> 通り魔
<3580> 通り魔

//<3581> 記憶ナシ男
<3581> 記憶ナシ男

//<3582> 音速
<3582> 音速

//<3583> 無限
<3583> 無限

//<3584> エロ侍
<3584> エロ侍

//<3585> エロエロ団ナンバー１
<3585> エロエロ団ナンバー１

//<3586> ただのエロ少年
<3586> ただのエロ少年

//<3587> ユリブサイク
<3587> ユリブサイク

//<3588> ドピュッシー
<3588> ドピュッシー

//<3589> アメリカンエロドッグ
<3589> アメリカンエロドッグ

//<3590> ゼウス
<3590> ゼウス

//<3591> 日向markⅡ
<3591> 日向markⅡ

//<3592> 糞虫
<3592> 糞虫

//<3593> 量産型日向
<3593> 量産型日向

//<3594> ？？
<3594> ？？

//<3595> 「はんのほんだひもなひ…」
<3595> 「はんのほんだひもなひ…」

//<3596> nothing
<3596> nothing

//<3597> nothing
<3597> nothing

//<3598> nothing
<3598> nothing

//<3599> nothing
<3599> nothing

//<3600> nothing
<3600> nothing

//<3601> 日向
<3601> 日向

//<3602> 男Ｂ
<3602> 男Ｂ

//<3603> エロエロ団総帥
<3603> エロエロ団総帥

//<3604> イケチン
<3604> イケチン

//<3605> ホモ太
<3605> ホモ太

//<3606> ひなチン
<3606> ひなチン

//<3607> 秀樹
<3607> 秀樹

//<3608> 男子生徒
<3608> 男子生徒

//<3609> ？？
<3609> ？？

//<3610> 「何言ってるかわかんねーぜ…」
<3610> 「何言ってるかわかんねーぜ…」

//<3611> nothing
<3611> nothing

//<3612> nothing
<3612> nothing

//<3613> nothing
<3613> nothing

//<3614> nothing
<3614> nothing

//<3615> nothing
<3615> nothing

//<3616> 日向
<3616> 日向

//<3617> 男Ｂ
<3617> 男Ｂ

//<3618> エロエロ団総帥
<3618> エロエロ団総帥

//<3619> イケチン
<3619> イケチン

//<3620> ホモ太
<3620> ホモ太

//<3621> ひなチン
<3621> ひなチン

//<3622> 秀樹
<3622> 秀樹

//<3623> 男子生徒
<3623> 男子生徒

//<3624> ？？
<3624> ？？

//<3625> 「でも…これで良かったんだよな？」
<3625> 「でも…これで良かったんだよな？」

//<3626> 俺は無言で頷いた後、また赤い唾を吐く。
<3626> 俺は無言で頷いた後、また赤い唾を吐く。

//<3627> nothing
<3627> nothing

//<3628> nothing
<3628> nothing

//<3629> nothing
<3629> nothing

//<3630> nothing
<3630> nothing

//<3631> nothing
<3631> nothing

//<3632> 日向
<3632> 日向

//<3633> 男Ｂ
<3633> 男Ｂ

//<3634> エロエロ団総帥
<3634> エロエロ団総帥

//<3635> イケチン
<3635> イケチン

//<3636> ホモ太
<3636> ホモ太

//<3637> ひなチン
<3637> ひなチン

//<3638> 秀樹
<3638> 秀樹

//<3639> 男子生徒
<3639> 男子生徒

//<3640> ？？
<3640> ？？

//<3641> 「なんでこんなことを…」
<3641> 「なんでこんなことを…」

//<3642> nothing
<3642> nothing

//<3643> nothing
<3643> nothing

//<3644> nothing
<3644> nothing

//<3645> nothing
<3645> nothing

//<3646> nothing
<3646> nothing

//<3647> nothing
<3647> nothing

//<3648> ぶつぶつ言いながら、セカンドの守備に戻っていく。
<3648> ぶつぶつ言いながら、セカンドの守備に戻っていく。

//<3649> 音無
<3649> 音無

//<3650> クソ坊主
<3650> クソ坊主

//<3651> 代理人
<3651> 代理人

//<3652> 微妙すぎるイケメン
<3652> 微妙すぎるイケメン

//<3653> ロリコン
<3653> ロリコン

//<3654> メガネ仲間
<3654> メガネ仲間

//<3655> 暗算日本記録保持者
<3655> 暗算日本記録保持者

//<3656> 通り魔
<3656> 通り魔

//<3657> 記憶ナシ男
<3657> 記憶ナシ男

//<3658> 音速
<3658> 音速

//<3659> 無限
<3659> 無限

//<3660> エロ侍
<3660> エロ侍

//<3661> エロエロ団ナンバー１
<3661> エロエロ団ナンバー１

//<3662> ただのエロ少年
<3662> ただのエロ少年

//<3663> ユリブサイク
<3663> ユリブサイク

//<3664> ドピュッシー
<3664> ドピュッシー

//<3665> アメリカンエロドッグ
<3665> アメリカンエロドッグ

//<3666> ゼウス
<3666> ゼウス

//<3667> 日向markⅡ
<3667> 日向markⅡ

//<3668> 糞虫
<3668> 糞虫

//<3669> 量産型日向
<3669> 量産型日向

//<3670> ？？
<3670> ？？

//<3671> 「充分気合いが入った、助かるぜ…」
<3671> 「充分気合いが入った、助かるぜ…」

//<3672> nothing
<3672> nothing

//<3673> nothing
<3673> nothing

//<3674> nothing
<3674> nothing

//<3675> nothing
<3675> nothing

//<3676> nothing
<3676> nothing

//<3677> 日向
<3677> 日向

//<3678> 男Ｂ
<3678> 男Ｂ

//<3679> エロエロ団総帥
<3679> エロエロ団総帥

//<3680> イケチン
<3680> イケチン

//<3681> ホモ太
<3681> ホモ太

//<3682> ひなチン
<3682> ひなチン

//<3683> 秀樹
<3683> 秀樹

//<3684> 男子生徒
<3684> 男子生徒

//<3685> ？？
<3685> ？？

//<3686> 「なら、いいんだが…」
<3686> 「なら、いいんだが…」

//<3687> nothing
<3687> nothing

//<3688> nothing
<3688> nothing

//<3689> nothing
<3689> nothing

//<3690> nothing
<3690> nothing

//<3691> nothing
<3691> nothing

//<3692> nothing
<3692> nothing

//<3693> 納得いかない表情で、セカンドの守備に戻っていく。
<3693> 納得いかない表情で、セカンドの守備に戻っていく。

//<3694> nothing
<3694> nothing

//<3695> nothing
<3695> nothing

//<3696> nothing
<3696> nothing

//<3697> nothing
<3697> nothing

//<3698> nothing
<3698> nothing

//<3699> 日向
<3699> 日向

//<3700> 男Ｂ
<3700> 男Ｂ

//<3701> エロエロ団総帥
<3701> エロエロ団総帥

//<3702> イケチン
<3702> イケチン

//<3703> ホモ太
<3703> ホモ太

//<3704> ひなチン
<3704> ひなチン

//<3705> 秀樹
<3705> 秀樹

//<3706> 男子生徒
<3706> 男子生徒

//<3707> ？？
<3707> ？？

//<3708> 「ようはコントロールだ。低めに投げ続けろ。追い込んだら、フォークで三振が取れる。内野ゴロなら、俺と椎名で、アウトを取れる」
<3708> 「ようはコントロールだ。低めに投げ続けろ。追い込んだら、フォークで三振が取れる。内野ゴロなら、俺と椎名で、アウトを取れる」

//<3709> 音無
<3709> 音無

//<3710> クソ坊主
<3710> クソ坊主

//<3711> 代理人
<3711> 代理人

//<3712> 微妙すぎるイケメン
<3712> 微妙すぎるイケメン

//<3713> ロリコン
<3713> ロリコン

//<3714> メガネ仲間
<3714> メガネ仲間

//<3715> 暗算日本記録保持者
<3715> 暗算日本記録保持者

//<3716> 通り魔
<3716> 通り魔

//<3717> 記憶ナシ男
<3717> 記憶ナシ男

//<3718> 音速
<3718> 音速

//<3719> 無限
<3719> 無限

//<3720> エロ侍
<3720> エロ侍

//<3721> エロエロ団ナンバー１
<3721> エロエロ団ナンバー１

//<3722> ただのエロ少年
<3722> ただのエロ少年

//<3723> ユリブサイク
<3723> ユリブサイク

//<3724> ドピュッシー
<3724> ドピュッシー

//<3725> アメリカンエロドッグ
<3725> アメリカンエロドッグ

//<3726> ゼウス
<3726> ゼウス

//<3727> 日向markⅡ
<3727> 日向markⅡ

//<3728> 糞虫
<3728> 糞虫

//<3729> 量産型日向
<3729> 量産型日向

//<3730> ？？
<3730> ？？

//<3731> 「………」
<3731> 「………」

//<3732> 日向
<3732> 日向

//<3733> 男Ｂ
<3733> 男Ｂ

//<3734> エロエロ団総帥
<3734> エロエロ団総帥

//<3735> イケチン
<3735> イケチン

//<3736> ホモ太
<3736> ホモ太

//<3737> ひなチン
<3737> ひなチン

//<3738> 秀樹
<3738> 秀樹

//<3739> 男子生徒
<3739> 男子生徒

//<3740> ？？
<3740> ？？

//<3741> 「なんか言えよ」
<3741> 「なんか言えよ」

//<3742> 音無
<3742> 音無

//<3743> クソ坊主
<3743> クソ坊主

//<3744> 代理人
<3744> 代理人

//<3745> 微妙すぎるイケメン
<3745> 微妙すぎるイケメン

//<3746> ロリコン
<3746> ロリコン

//<3747> メガネ仲間
<3747> メガネ仲間

//<3748> 暗算日本記録保持者
<3748> 暗算日本記録保持者

//<3749> 通り魔
<3749> 通り魔

//<3750> 記憶ナシ男
<3750> 記憶ナシ男

//<3751> 音速
<3751> 音速

//<3752> 無限
<3752> 無限

//<3753> エロ侍
<3753> エロ侍

//<3754> エロエロ団ナンバー１
<3754> エロエロ団ナンバー１

//<3755> ただのエロ少年
<3755> ただのエロ少年

//<3756> ユリブサイク
<3756> ユリブサイク

//<3757> ドピュッシー
<3757> ドピュッシー

//<3758> アメリカンエロドッグ
<3758> アメリカンエロドッグ

//<3759> ゼウス
<3759> ゼウス

//<3760> 日向markⅡ
<3760> 日向markⅡ

//<3761> 糞虫
<3761> 糞虫

//<3762> 量産型日向
<3762> 量産型日向

//<3763> ？？
<3763> ？？

//<3764> 「あ、ああ、その通りだと思う…」
<3764> 「あ、ああ、その通りだと思う…」

//<3765> 日向
<3765> 日向

//<3766> 男Ｂ
<3766> 男Ｂ

//<3767> エロエロ団総帥
<3767> エロエロ団総帥

//<3768> イケチン
<3768> イケチン

//<3769> ホモ太
<3769> ホモ太

//<3770> ひなチン
<3770> ひなチン

//<3771> 秀樹
<3771> 秀樹

//<3772> 男子生徒
<3772> 男子生徒

//<3773> ？？
<3773> ？？

//<3774> 「お前には制球力がある。冷静にさえなれば大丈夫だよ」
<3774> 「お前には制球力がある。冷静にさえなれば大丈夫だよ」

//<3775> 音無
<3775> 音無

//<3776> クソ坊主
<3776> クソ坊主

//<3777> 代理人
<3777> 代理人

//<3778> 微妙すぎるイケメン
<3778> 微妙すぎるイケメン

//<3779> ロリコン
<3779> ロリコン

//<3780> メガネ仲間
<3780> メガネ仲間

//<3781> 暗算日本記録保持者
<3781> 暗算日本記録保持者

//<3782> 通り魔
<3782> 通り魔

//<3783> 記憶ナシ男
<3783> 記憶ナシ男

//<3784> 音速
<3784> 音速

//<3785> 無限
<3785> 無限

//<3786> エロ侍
<3786> エロ侍

//<3787> エロエロ団ナンバー１
<3787> エロエロ団ナンバー１

//<3788> ただのエロ少年
<3788> ただのエロ少年

//<3789> ユリブサイク
<3789> ユリブサイク

//<3790> ドピュッシー
<3790> ドピュッシー

//<3791> アメリカンエロドッグ
<3791> アメリカンエロドッグ

//<3792> ゼウス
<3792> ゼウス

//<3793> 日向markⅡ
<3793> 日向markⅡ

//<3794> 糞虫
<3794> 糞虫

//<3795> 量産型日向
<3795> 量産型日向

//<3796> ？？
<3796> ？？

//<3797> 「わかった。お前を信じる」
<3797> 「わかった。お前を信じる」

//<3798> nothing
<3798> nothing

//<3799> nothing
<3799> nothing

//<3800> nothing
<3800> nothing

//<3801> nothing
<3801> nothing

//<3802> nothing
