// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<1442> 「はい、中から鍵は開けられますので。心配無用です」

//<1443> 音無
<1443> 音無

//<1444> クソ坊主
<1444> クソ坊主

//<1445> 代理人
<1445> 代理人

//<1446> 微妙すぎるイケメン
<1446> 微妙すぎるイケメン

//<1447> ロリコン
<1447> ロリコン

//<1448> メガネ仲間
<1448> メガネ仲間

//<1449> 暗算日本記録保持者
<1449> 暗算日本記録保持者

//<1450> 通り魔
<1450> 通り魔

//<1451> 記憶ナシ男
<1451> 記憶ナシ男

//<1452> 音速
<1452> 音速

//<1453> 無限
<1453> 無限

//<1454> エロ侍
<1454> エロ侍

//<1455> エロエロ団ナンバー１
<1455> エロエロ団ナンバー１

//<1456> ただのエロ少年
<1456> ただのエロ少年

//<1457> ユリブサイク
<1457> ユリブサイク

//<1458> ドピュッシー
<1458> ドピュッシー

//<1459> アメリカンエロドッグ
<1459> アメリカンエロドッグ

//<1460> ゼウス
<1460> ゼウス

//<1461> 日向markⅡ
<1461> 日向markⅡ

//<1462> 糞虫
<1462> 糞虫

//<1463> 量産型日向
<1463> 量産型日向

//<1464> ？？
<1464> ？？

//<1465> 「そうしたら、この部屋は鍵が開けっ放しになるじゃないか」
<1465> 「そうしたら、この部屋は鍵が開けっ放しになるじゃないか」

//<1466> nothing
<1466> nothing

//<1467> nothing
<1467> nothing

//<1468> nothing
<1468> nothing

//<1469> nothing
<1469> nothing

//<1470> nothing
<1470> nothing

//<1471> 遊佐
<1471> 遊佐

//<1472> 「誰かに入られて、困ることでも？」
<1472> 「誰かに入られて、困ることでも？」

//<1473> 考えてみるが、確かに何もなかった…。
<1473> 考えてみるが、確かに何もなかった…。

//<1474> 日向
<1474> 日向

//<1475> 男Ｂ
<1475> 男Ｂ

//<1476> エロエロ団総帥
<1476> エロエロ団総帥

//<1477> イケチン
<1477> イケチン

//<1478> ホモ太
<1478> ホモ太

//<1479> ひなチン
<1479> ひなチン

//<1480> 秀樹
<1480> 秀樹

//<1481> 男子生徒
<1481> 男子生徒

//<1482> ？？
<1482> ？？

//<1483> 「おい、糞虫！　急げよ！　遅刻すっぜ！？」
<1483> 「おい、糞虫！　急げよ！　遅刻すっぜ！？」

//<1484> 日向
<1484> 日向

//<1485> 男Ｂ
<1485> 男Ｂ

//<1486> エロエロ団総帥
<1486> エロエロ団総帥

//<1487> イケチン
<1487> イケチン

//<1488> ホモ太
<1488> ホモ太

//<1489> ひなチン
<1489> ひなチン

//<1490> 秀樹
<1490> 秀樹

//<1491> 男子生徒
<1491> 男子生徒

//<1492> ？？
<1492> ？？

//<1493> 「おい、量産型日向！　急げよ！　遅刻すっぜ！？」
<1493> 「おい、量産型日向！　急げよ！　遅刻すっぜ！？」

//<1494> 日向
<1494> 日向

//<1495> 男Ｂ
<1495> 男Ｂ

//<1496> エロエロ団総帥
<1496> エロエロ団総帥

//<1497> イケチン
<1497> イケチン

//<1498> ホモ太
<1498> ホモ太

//<1499> ひなチン
<1499> ひなチン

//<1500> 秀樹
<1500> 秀樹

//<1501> 男子生徒
<1501> 男子生徒

//<1502> ？？
<1502> ？？

//<1503> 「おい、音無！　急げよ！　遅刻すっぜ！？」
<1503> 「おい、音無！　急げよ！　遅刻すっぜ！？」

//<1504> そう日向に急かされたので、このまま出るしかない。
<1504> そう日向に急かされたので、このまま出るしかない。

//<1505> nothing
<1505> nothing

//<1506> nothing
<1506> nothing

//<1507> nothing
<1507> nothing

//<1508> nothing
<1508> nothing

//<1509> nothing
<1509> nothing

//<1510> 日向
<1510> 日向

//<1511> 男Ｂ
<1511> 男Ｂ

//<1512> エロエロ団総帥
<1512> エロエロ団総帥

//<1513> イケチン
<1513> イケチン

//<1514> ホモ太
<1514> ホモ太

//<1515> ひなチン
<1515> ひなチン

//<1516> 秀樹
<1516> 秀樹

//<1517> 男子生徒
<1517> 男子生徒

//<1518> ？？
<1518> ？？

//<1519> 「ほら、着替え終わったよ！　じゃ、行くぞ、糞虫！」
<1519> 「ほら、着替え終わったよ！　じゃ、行くぞ、糞虫！」

//<1520> 日向
<1520> 日向

//<1521> 男Ｂ
<1521> 男Ｂ

//<1522> エロエロ団総帥
<1522> エロエロ団総帥

//<1523> イケチン
<1523> イケチン

//<1524> ホモ太
<1524> ホモ太

//<1525> ひなチン
<1525> ひなチン

//<1526> 秀樹
<1526> 秀樹

//<1527> 男子生徒
<1527> 男子生徒

//<1528> ？？
<1528> ？？

//<1529> 「ほら、着替え終わったよ！　じゃ、行くぞ、量産型日向！」
<1529> 「ほら、着替え終わったよ！　じゃ、行くぞ、量産型日向！」

//<1530> 日向
<1530> 日向

//<1531> 男Ｂ
<1531> 男Ｂ

//<1532> エロエロ団総帥
<1532> エロエロ団総帥

//<1533> イケチン
<1533> イケチン

//<1534> ホモ太
<1534> ホモ太

//<1535> ひなチン
<1535> ひなチン

//<1536> 秀樹
<1536> 秀樹

//<1537> 男子生徒
<1537> 男子生徒

//<1538> ？？
<1538> ？？

//<1539> 「ほら、着替え終わったよ！　じゃ、行くぞ、音無！」
<1539> 「ほら、着替え終わったよ！　じゃ、行くぞ、音無！」

//<1540> 音無
<1540> 音無

//<1541> クソ坊主
<1541> クソ坊主

//<1542> 代理人
<1542> 代理人

//<1543> 微妙すぎるイケメン
<1543> 微妙すぎるイケメン

//<1544> ロリコン
<1544> ロリコン

//<1545> メガネ仲間
<1545> メガネ仲間

//<1546> 暗算日本記録保持者
<1546> 暗算日本記録保持者

//<1547> 通り魔
<1547> 通り魔

//<1548> 記憶ナシ男
<1548> 記憶ナシ男

//<1549> 音速
<1549> 音速

//<1550> 無限
<1550> 無限

//<1551> エロ侍
<1551> エロ侍

//<1552> エロエロ団ナンバー１
<1552> エロエロ団ナンバー１

//<1553> ただのエロ少年
<1553> ただのエロ少年

//<1554> ユリブサイク
<1554> ユリブサイク

//<1555> ドピュッシー
<1555> ドピュッシー

//<1556> アメリカンエロドッグ
<1556> アメリカンエロドッグ

//<1557> ゼウス
<1557> ゼウス

//<1558> 日向markⅡ
<1558> 日向markⅡ

//<1559> 糞虫
<1559> 糞虫

//<1560> 量産型日向
<1560> 量産型日向

//<1561> ？？
<1561> ？？

//<1562> 「ああ」
<1562> 「ああ」

//<1563> nothing
<1563> nothing

//<1564> nothing
<1564> nothing

//<1565> nothing
<1565> nothing

//<1566> nothing
<1566> nothing

//<1567> nothing
<1567> nothing

//<1568> nothing
<1568> nothing

//<1569> 遊佐
<1569> 遊佐

//<1570> 「………」
<1570> 「………」

//<1571> nothing
<1571> nothing

//<1572> nothing
<1572> nothing

//<1573> nothing
<1573> nothing

//<1574> nothing
<1574> nothing

//<1575> nothing
<1575> nothing

//<1576> 音無
<1576> 音無

//<1577> クソ坊主
<1577> クソ坊主

//<1578> 代理人
<1578> 代理人

//<1579> 微妙すぎるイケメン
<1579> 微妙すぎるイケメン

//<1580> ロリコン
<1580> ロリコン

//<1581> メガネ仲間
<1581> メガネ仲間

//<1582> 暗算日本記録保持者
<1582> 暗算日本記録保持者

//<1583> 通り魔
<1583> 通り魔

//<1584> 記憶ナシ男
<1584> 記憶ナシ男

//<1585> 音速
<1585> 音速

//<1586> 無限
<1586> 無限

//<1587> エロ侍
<1587> エロ侍

//<1588> エロエロ団ナンバー１
<1588> エロエロ団ナンバー１

//<1589> ただのエロ少年
<1589> ただのエロ少年

//<1590> ユリブサイク
<1590> ユリブサイク

//<1591> ドピュッシー
<1591> ドピュッシー

//<1592> アメリカンエロドッグ
<1592> アメリカンエロドッグ

//<1593> ゼウス
<1593> ゼウス

//<1594> 日向markⅡ
<1594> 日向markⅡ

//<1595> 糞虫
<1595> 糞虫

//<1596> 量産型日向
<1596> 量産型日向

//<1597> ？？
<1597> ？？

//<1598> （部屋に残された遊佐のことなど、もう知ったこっちゃない…）
<1598> （部屋に残された遊佐のことなど、もう知ったこっちゃない…）

//<1599> ふたりして、昇降口に向けて走る。
<1599> ふたりして、昇降口に向けて走る。

//<1600> nothing
<1600> nothing

//<1601> nothing
<1601> nothing

//<1602> nothing
<1602> nothing

//<1603> nothing
<1603> nothing

//<1604> nothing
<1604> nothing

//<1605> 集合場所に辿り着くと、関根は居なかった。代わりに入江が居た。
<1605> 集合場所に辿り着くと、関根は居なかった。代わりに入江が居た。

//<1606> nothing
<1606> nothing

//<1607> nothing
<1607> nothing

//<1608> nothing
<1608> nothing

//<1609> nothing
<1609> nothing

//<1610> ゆり
<1610> ゆり

//<1611> 女生徒
<1611> 女生徒

//<1612> ？？
<1612> ？？

//<1613> 「あなたたち…何やってたの」
<1613> 「あなたたち…何やってたの」

//<1614> 日向
<1614> 日向

//<1615> 男Ｂ
<1615> 男Ｂ

//<1616> エロエロ団総帥
<1616> エロエロ団総帥

//<1617> イケチン
<1617> イケチン

//<1618> ホモ太
<1618> ホモ太

//<1619> ひなチン
<1619> ひなチン

//<1620> 秀樹
<1620> 秀樹

//<1621> 男子生徒
<1621> 男子生徒

//<1622> ？？
<1622> ？？

//<1623> 「単純に寝坊だよっ、わりーなっ」
<1623> 「単純に寝坊だよっ、わりーなっ」

//<1624> ふたりして、息をつく。
<1624> ふたりして、息をつく。

//<1625> 音無
<1625> 音無

//<1626> クソ坊主
<1626> クソ坊主

//<1627> 代理人
<1627> 代理人

//<1628> 微妙すぎるイケメン
<1628> 微妙すぎるイケメン

//<1629> ロリコン
<1629> ロリコン

//<1630> メガネ仲間
<1630> メガネ仲間

//<1631> 暗算日本記録保持者
<1631> 暗算日本記録保持者

//<1632> 通り魔
<1632> 通り魔

//<1633> 記憶ナシ男
<1633> 記憶ナシ男

//<1634> 音速
<1634> 音速

//<1635> 無限
<1635> 無限

//<1636> エロ侍
<1636> エロ侍

//<1637> エロエロ団ナンバー１
<1637> エロエロ団ナンバー１

//<1638> ただのエロ少年
<1638> ただのエロ少年

//<1639> ユリブサイク
<1639> ユリブサイク

//<1640> ドピュッシー
<1640> ドピュッシー

//<1641> アメリカンエロドッグ
<1641> アメリカンエロドッグ

//<1642> ゼウス
<1642> ゼウス

//<1643> 日向markⅡ
<1643> 日向markⅡ

//<1644> 糞虫
<1644> 糞虫

//<1645> 量産型日向
<1645> 量産型日向

//<1646> ？？
<1646> ？？

//<1647> 「しかし…なぜ関根じゃなく、入江が居る…？」
<1647> 「しかし…なぜ関根じゃなく、入江が居る…？」

//<1648> nothing
<1648> nothing

//<1649> nothing
<1649> nothing

//<1650> nothing
<1650> nothing

//<1651> nothing
<1651> nothing

//<1652> nothing
<1652> nothing

//<1653> ゆり
<1653> ゆり

//<1654> 女生徒
<1654> 女生徒

//<1655> ？？
<1655> ？？

//<1656> 「揃ったわね」
<1656> 「揃ったわね」

//<1657> 音無
<1657> 音無

//<1658> クソ坊主
<1658> クソ坊主

//<1659> 代理人
<1659> 代理人

//<1660> 微妙すぎるイケメン
<1660> 微妙すぎるイケメン

//<1661> ロリコン
<1661> ロリコン

//<1662> メガネ仲間
<1662> メガネ仲間

//<1663> 暗算日本記録保持者
<1663> 暗算日本記録保持者

//<1664> 通り魔
<1664> 通り魔

//<1665> 記憶ナシ男
<1665> 記憶ナシ男

//<1666> 音速
<1666> 音速

//<1667> 無限
<1667> 無限

//<1668> エロ侍
<1668> エロ侍

//<1669> エロエロ団ナンバー１
<1669> エロエロ団ナンバー１

//<1670> ただのエロ少年
<1670> ただのエロ少年

//<1671> ユリブサイク
<1671> ユリブサイク

//<1672> ドピュッシー
<1672> ドピュッシー

//<1673> アメリカンエロドッグ
<1673> アメリカンエロドッグ

//<1674> ゼウス
<1674> ゼウス

//<1675> 日向markⅡ
<1675> 日向markⅡ

//<1676> 糞虫
<1676> 糞虫

//<1677> 量産型日向
<1677> 量産型日向

//<1678> ？？
<1678> ？？

//<1679> 「いやいや、だからなんで関根じゃなく、入江が！？」
<1679> 「いやいや、だからなんで関根じゃなく、入江が！？」

//<1680> nothing
<1680> nothing

//<1681> nothing
<1681> nothing

//<1682> nothing
<1682> nothing

//<1683> nothing
<1683> nothing

//<1684> 高松
<1684> 高松

//<1685> 「代わりだそうです」
<1685> 「代わりだそうです」

//<1686> 音無
<1686> 音無

//<1687> クソ坊主
<1687> クソ坊主

//<1688> 代理人
<1688> 代理人

//<1689> 微妙すぎるイケメン
<1689> 微妙すぎるイケメン

//<1690> ロリコン
<1690> ロリコン

//<1691> メガネ仲間
<1691> メガネ仲間

//<1692> 暗算日本記録保持者
<1692> 暗算日本記録保持者

//<1693> 通り魔
<1693> 通り魔

//<1694> 記憶ナシ男
<1694> 記憶ナシ男

//<1695> 音速
<1695> 音速

//<1696> 無限
<1696> 無限

//<1697> エロ侍
<1697> エロ侍

//<1698> エロエロ団ナンバー１
<1698> エロエロ団ナンバー１

//<1699> ただのエロ少年
<1699> ただのエロ少年

//<1700> ユリブサイク
<1700> ユリブサイク

//<1701> ドピュッシー
<1701> ドピュッシー

//<1702> アメリカンエロドッグ
<1702> アメリカンエロドッグ

//<1703> ゼウス
<1703> ゼウス

//<1704> 日向markⅡ
<1704> 日向markⅡ

//<1705> 糞虫
<1705> 糞虫

//<1706> 量産型日向
<1706> 量産型日向

//<1707> ？？
<1707> ？？

//<1708> 「ぜってー、関根に押しつけられただろっ！！」
<1708> 「ぜってー、関根に押しつけられただろっ！！」

//<1709> nothing
<1709> nothing

//<1710> nothing
<1710> nothing

//<1711> nothing
<1711> nothing

//<1712> nothing
<1712> nothing

//<1713> nothing
<1713> nothing

//<1714> 入江
<1714> 入江

//<1715> 「いえっ、そんなことはなくて、陽動以外でもあたしに出来ることがあれば、したいなぁって…それだけの理由です」
<1715> 「いえっ、そんなことはなくて、陽動以外でもあたしに出来ることがあれば、したいなぁって…それだけの理由です」

//<1716> とても信じられない。
<1716> とても信じられない。

//<1717> nothing
<1717> nothing

//<1718> nothing
<1718> nothing

//<1719> nothing
<1719> nothing

//<1720> nothing
<1720> nothing

//<1721> nothing
<1721> nothing

//<1722> nothing
<1722> nothing

//<1723> 音無
<1723> 音無

//<1724> クソ坊主
<1724> クソ坊主

//<1725> 代理人
<1725> 代理人

//<1726> 微妙すぎるイケメン
<1726> 微妙すぎるイケメン

//<1727> ロリコン
<1727> ロリコン

//<1728> メガネ仲間
<1728> メガネ仲間

//<1729> 暗算日本記録保持者
<1729> 暗算日本記録保持者

//<1730> 通り魔
<1730> 通り魔

//<1731> 記憶ナシ男
<1731> 記憶ナシ男

//<1732> 音速
<1732> 音速

//<1733> 無限
<1733> 無限

//<1734> エロ侍
<1734> エロ侍

//<1735> エロエロ団ナンバー１
<1735> エロエロ団ナンバー１

//<1736> ただのエロ少年
<1736> ただのエロ少年

//<1737> ユリブサイク
<1737> ユリブサイク

//<1738> ドピュッシー
<1738> ドピュッシー

//<1739> アメリカンエロドッグ
<1739> アメリカンエロドッグ

//<1740> ゼウス
<1740> ゼウス

//<1741> 日向markⅡ
<1741> 日向markⅡ

//<1742> 糞虫
<1742> 糞虫

//<1743> 量産型日向
<1743> 量産型日向

//<1744> ？？
<1744> ？？

//<1745> （俺のせいで、入江を巻き込んでしまうとは…）
<1745> （俺のせいで、入江を巻き込んでしまうとは…）

//<1746> 集合場所に辿り着くと、すでにこの作戦に参加するメンバーが揃っていた。
<1746> 集合場所に辿り着くと、すでにこの作戦に参加するメンバーが揃っていた。

//<1747> nothing
<1747> nothing

//<1748> nothing
<1748> nothing

//<1749> nothing
<1749> nothing

//<1750> nothing
<1750> nothing

//<1751> nothing
<1751> nothing

//<1752> ゆり
<1752> ゆり

//<1753> 女生徒
<1753> 女生徒

//<1754> ？？
<1754> ？？

//<1755> 「揃ったわね」
<1755> 「揃ったわね」

//<1756> nothing
<1756> nothing

//<1757> nothing
<1757> nothing

//<1758> nothing
<1758> nothing

//<1759> nothing
<1759> nothing

//<1760> nothing
<1760> nothing

//<1761> ゆり
<1761> ゆり

//<1762> 女生徒
<1762> 女生徒

//<1763> ？？
<1763> ？？

//<1764> 「まずは、空き教室から椅子と机を天使のクラスに持ち込む！」
<1764> 「まずは、空き教室から椅子と机を天使のクラスに持ち込む！」

//<1765> 空き教室まで移動すると、ドアの前に見たことのない体躯のいい戦線メンバーが、ひとり立っていた。
<1765> 空き教室まで移動すると、ドアの前に見たことのない体躯のいい戦線メンバーが、ひとり立っていた。

//<1766> 音無
<1766> 音無

//<1767> クソ坊主
<1767> クソ坊主

//<1768> 代理人
<1768> 代理人

//<1769> 微妙すぎるイケメン
<1769> 微妙すぎるイケメン

//<1770> ロリコン
<1770> ロリコン

//<1771> メガネ仲間
<1771> メガネ仲間

//<1772> 暗算日本記録保持者
<1772> 暗算日本記録保持者

//<1773> 通り魔
<1773> 通り魔

//<1774> 記憶ナシ男
<1774> 記憶ナシ男

//<1775> 音速
<1775> 音速

//<1776> 無限
<1776> 無限

//<1777> エロ侍
<1777> エロ侍

//<1778> エロエロ団ナンバー１
<1778> エロエロ団ナンバー１

//<1779> ただのエロ少年
<1779> ただのエロ少年

//<1780> ユリブサイク
<1780> ユリブサイク

//<1781> ドピュッシー
<1781> ドピュッシー

//<1782> アメリカンエロドッグ
<1782> アメリカンエロドッグ

//<1783> ゼウス
<1783> ゼウス

//<1784> 日向markⅡ
<1784> 日向markⅡ

//<1785> 糞虫
<1785> 糞虫

//<1786> 量産型日向
<1786> 量産型日向

//<1787> ？？
<1787> ？？

//<1788> 「こいつは…？」
<1788> 「こいつは…？」

//<1789> nothing
<1789> nothing

//<1790> nothing
<1790> nothing

//<1791> nothing
<1791> nothing

//<1792> nothing
<1792> nothing

//<1793> nothing
<1793> nothing

//<1794> ゆり
<1794> ゆり

//<1795> 女生徒
<1795> 女生徒

//<1796> ？？
<1796> ？？

//<1797> 「彼は、あたしのぶんの椅子と机を運ぶ係よ」
<1797> 「彼は、あたしのぶんの椅子と机を運ぶ係よ」

//<1798> 男子が机と椅子をセットにして、天使の居るというクラスに運ぶ。
<1798> 男子が机と椅子をセットにして、天使の居るというクラスに運ぶ。

//<1799> 空き教室まで移動すると、ドアの前に見たことのない体躯のいい戦線メンバーが、ふたり立っていた。
<1799> 空き教室まで移動すると、ドアの前に見たことのない体躯のいい戦線メンバーが、ふたり立っていた。

//<1800> 音無
<1800> 音無

//<1801> クソ坊主
<1801> クソ坊主

//<1802> 代理人
<1802> 代理人

//<1803> 微妙すぎるイケメン
<1803> 微妙すぎるイケメン

//<1804> ロリコン
<1804> ロリコン

//<1805> メガネ仲間
<1805> メガネ仲間

//<1806> 暗算日本記録保持者
<1806> 暗算日本記録保持者

//<1807> 通り魔
<1807> 通り魔

//<1808> 記憶ナシ男
<1808> 記憶ナシ男

//<1809> 音速
<1809> 音速

//<1810> 無限
<1810> 無限

//<1811> エロ侍
<1811> エロ侍

//<1812> エロエロ団ナンバー１
<1812> エロエロ団ナンバー１

//<1813> ただのエロ少年
<1813> ただのエロ少年

//<1814> ユリブサイク
<1814> ユリブサイク

//<1815> ドピュッシー
<1815> ドピュッシー

//<1816> アメリカンエロドッグ
<1816> アメリカンエロドッグ

//<1817> ゼウス
<1817> ゼウス

//<1818> 日向markⅡ
<1818> 日向markⅡ

//<1819> 糞虫
<1819> 糞虫

//<1820> 量産型日向
<1820> 量産型日向

//<1821> ？？
<1821> ？？

//<1822> 「こいつらは…？」
<1822> 「こいつらは…？」

//<1823> nothing
<1823> nothing

//<1824> nothing
<1824> nothing

//<1825> nothing
<1825> nothing

//<1826> nothing
<1826> nothing

//<1827> nothing
<1827> nothing

//<1828> ゆり
<1828> ゆり

//<1829> 女生徒
<1829> 女生徒

//<1830> ？？
<1830> ？？

//<1831> 「彼らは、入江さんとあたしのぶんの椅子と机を運ぶ係よ」
<1831> 「彼らは、入江さんとあたしのぶんの椅子と机を運ぶ係よ」

//<1832> 音無
<1832> 音無

//<1833> クソ坊主
<1833> クソ坊主

//<1834> 代理人
<1834> 代理人

//<1835> 微妙すぎるイケメン
<1835> 微妙すぎるイケメン

//<1836> ロリコン
<1836> ロリコン

//<1837> メガネ仲間
<1837> メガネ仲間

//<1838> 暗算日本記録保持者
<1838> 暗算日本記録保持者

//<1839> 通り魔
<1839> 通り魔

//<1840> 記憶ナシ男
<1840> 記憶ナシ男

//<1841> 音速
<1841> 音速

//<1842> 無限
<1842> 無限

//<1843> エロ侍
<1843> エロ侍

//<1844> エロエロ団ナンバー１
<1844> エロエロ団ナンバー１

//<1845> ただのエロ少年
<1845> ただのエロ少年

//<1846> ユリブサイク
<1846> ユリブサイク

//<1847> ドピュッシー
<1847> ドピュッシー

//<1848> アメリカンエロドッグ
<1848> アメリカンエロドッグ

//<1849> ゼウス
<1849> ゼウス

//<1850> 日向markⅡ
<1850> 日向markⅡ

//<1851> 糞虫
<1851> 糞虫

//<1852> 量産型日向
<1852> 量産型日向

//<1853> ？？
<1853> ？？

//<1854> （くっそ…！　すまん、入江！）
<1854> （くっそ…！　すまん、入江！）

//<1855> 日向
<1855> 日向

//<1856> 男Ｂ
<1856> 男Ｂ

//<1857> エロエロ団総帥
<1857> エロエロ団総帥

//<1858> イケチン
<1858> イケチン

//<1859> ホモ太
<1859> ホモ太

//<1860> ひなチン
<1860> ひなチン

//<1861> 秀樹
<1861> 秀樹

//<1862> 男子生徒
<1862> 男子生徒

//<1863> ？？
<1863> ？？

//<1864> 「じゃ、俺たちは自力でってことかよ…」
<1864> 「じゃ、俺たちは自力でってことかよ…」

//<1865> nothing
<1865> nothing

//<1866> nothing
<1866> nothing

//<1867> nothing
<1867> nothing

//<1868> nothing
<1868> nothing

//<1869> nothing
<1869> nothing

//<1870> ゆり
<1870> ゆり

//<1871> 女生徒
<1871> 女生徒

//<1872> ？？
<1872> ？？

//<1873> 「もちろん」
<1873> 「もちろん」

//<1874> nothing
<1874> nothing

//<1875> nothing
<1875> nothing

//<1876> nothing
<1876> nothing

//<1877> nothing
<1877> nothing

//<1878> 大山
<1878> 大山

//<1879> 「えぇーー」
<1879> 「えぇーー」

//<1880> nothing
<1880> nothing

//<1881> nothing
<1881> nothing

//<1882> nothing
<1882> nothing

//<1883> nothing
<1883> nothing

//<1884> nothing
<1884> nothing

//<1885> ゆり
<1885> ゆり

//<1886> 女生徒
<1886> 女生徒

//<1887> ？？
<1887> ？？

//<1888> 「男の子でしょ。それぐらい頑張りなさい」
<1888> 「男の子でしょ。それぐらい頑張りなさい」

//<1889> nothing
<1889> nothing

//<1890> nothing
<1890> nothing

//<1891> nothing
<1891> nothing

//<1892> nothing
<1892> nothing

//<1893> nothing
<1893> nothing

//<1894> ゆり
<1894> ゆり

//<1895> 女生徒
<1895> 女生徒

//<1896> ？？
<1896> ？？

//<1897> 「では、オペレーション・スタート！」
<1897> 「では、オペレーション・スタート！」

//<1898> nothing
<1898> nothing

//<1899> nothing
<1899> nothing

//<1900> nothing
<1900> nothing

//<1901> nothing
<1901> nothing

//<1902> nothing
<1902> nothing

//<1903> nothing
<1903> nothing

//<1904> 俺も机の上に椅子をひっくり返して載せたところで、それが勝手に持ち上げられた。
<1904> 俺も机の上に椅子をひっくり返して載せたところで、それが勝手に持ち上げられた。

//<1905> nothing
<1905> nothing

//<1906> nothing
<1906> nothing

//<1907> nothing
<1907> nothing

//<1908> nothing
<1908> nothing

//<1909> nothing
<1909> nothing

//<1910> 野田
<1910> 野田

//<1911> 男Ｆ
<1911> 男Ｆ

//<1912> イケパイ
<1912> イケパイ

//<1913> 男
<1913> 男

//<1914> ？？
<1914> ？？

//<1915> 「これぐらいしか手伝えないが、すまん…」
<1915> 「これぐらいしか手伝えないが、すまん…」

//<1916> 野田だった。
<1916> 野田だった。

//<1917> 日向
<1917> 日向

//<1918> 男Ｂ
<1918> 男Ｂ

//<1919> エロエロ団総帥
<1919> エロエロ団総帥

//<1920> イケチン
<1920> イケチン

//<1921> ホモ太
<1921> ホモ太

//<1922> ひなチン
<1922> ひなチン

//<1923> 秀樹
<1923> 秀樹

//<1924> 男子生徒
<1924> 男子生徒

//<1925> ？？
<1925> ？？

//<1926> 「野田、お前、実行班じゃねーぞ、なんで居んだよ」
<1926> 「野田、お前、実行班じゃねーぞ、なんで居んだよ」

//<1927> nothing
<1927> nothing

//<1928> nothing
<1928> nothing

//<1929> nothing
<1929> nothing

//<1930> nothing
<1930> nothing

//<1931> nothing
<1931> nothing

//<1932> 野田
<1932> 野田

//<1933> 男Ｆ
<1933> 男Ｆ

//<1934> イケパイ
<1934> イケパイ

//<1935> 男
<1935> 男

//<1936> ？？
<1936> ？？

//<1937> 「これを教室に運ぶだけだ。すぐ立ち去る。なら問題ないだろ」
<1937> 「これを教室に運ぶだけだ。すぐ立ち去る。なら問題ないだろ」

//<1938> nothing
<1938> nothing

//<1939> nothing
<1939> nothing

//<1940> nothing
<1940> nothing

//<1941> nothing
<1941> nothing

//<1942> nothing
<1942> nothing

//<1943> 日向
<1943> 日向

//<1944> 男Ｂ
<1944> 男Ｂ

//<1945> エロエロ団総帥
<1945> エロエロ団総帥

//<1946> イケチン
<1946> イケチン

//<1947> ホモ太
<1947> ホモ太

//<1948> ひなチン
<1948> ひなチン

//<1949> 秀樹
<1949> 秀樹

//<1950> 男子生徒
<1950> 男子生徒

//<1951> ？？
<1951> ？？

//<1952> 「はぁっ…！？」
<1952> 「はぁっ…！？」

//<1953> nothing
<1953> nothing

//<1954> nothing
<1954> nothing

//<1955> nothing
<1955> nothing

//<1956> nothing
<1956> nothing

//<1957> nothing
<1957> nothing

//<1958> 野田
<1958> 野田

//<1959> 男Ｆ
<1959> 男Ｆ

//<1960> イケパイ
<1960> イケパイ

//<1961> 男
<1961> 男

//<1962> ？？
<1962> ？？

//<1963> 「駄目なのか」
<1963> 「駄目なのか」

//<1964> nothing
<1964> nothing

//<1965> nothing
<1965> nothing

//<1966> nothing
<1966> nothing

//<1967> nothing
<1967> nothing

//<1968> nothing
<1968> nothing

//<1969> 日向
<1969> 日向

//<1970> 男Ｂ
<1970> 男Ｂ

//<1971> エロエロ団総帥
<1971> エロエロ団総帥

//<1972> イケチン
<1972> イケチン

//<1973> ホモ太
<1973> ホモ太

//<1974> ひなチン
<1974> ひなチン

//<1975> 秀樹
<1975> 秀樹

//<1976> 男子生徒
<1976> 男子生徒

//<1977> ？？
<1977> ？？

//<1978> 「そのくらいなら問題ねーけどさ…」
<1978> 「そのくらいなら問題ねーけどさ…」

//<1979> nothing
<1979> nothing

//<1980> nothing
<1980> nothing

//<1981> nothing
<1981> nothing

//<1982> nothing
<1982> nothing

//<1983> 野田が俺の机と椅子を持ったまま、部屋から出て行く。
<1983> 野田が俺の机と椅子を持ったまま、部屋から出て行く。

//<1984> nothing
<1984> nothing

//<1985> nothing
<1985> nothing

//<1986> nothing
<1986> nothing

